model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-07T23:02:40.169497+00:00

Build Times
provider,build_time_s
torchinferno,40.0
vllm,342.2
sglang,209.3

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,155.89,123.84,130.64,vllm
ttft_p99_ms,533.20,265.50,543.83,vllm
tpot_median_ms,43.18,41.50,80.39,vllm
tpot_p99_ms,91.96,155.66,486.67,torchinferno
e2e_median_ms,195.50,151.57,208.84,vllm
e2e_p99_ms,580.88,328.16,597.85,vllm
throughput_median_tps,6.07,8.70,5.82,vllm
total_output_tokens,1466,1461,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,104.75,126.49,207.22,torchinferno
ttft_p99_ms,329.29,329.62,69935.94,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,112.10,150.03,354.94,torchinferno
e2e_p99_ms,397.75,342.59,70013.02,vllm
throughput_median_tps,8.92,6.67,2.82,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,239.81,149.95,160.08,vllm
ttft_p99_ms,793.02,470.62,654.51,vllm
tpot_median_ms,58.66,39.96,110.78,vllm
tpot_p99_ms,333.66,177.33,913.66,vllm
e2e_median_ms,283.50,188.96,276.16,vllm
e2e_p99_ms,845.34,566.86,996.01,vllm
throughput_median_tps,4.44,7.18,4.75,vllm
total_output_tokens,1446,1450,1462,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,216.90,133.49,109.27,sglang
ttft_last_turn_ms,334.61,157.68,184.06,vllm
ttft_growth_ratio,1.54,1.18,1.68,vllm
ttft_first_turn_median_ms,199.39,123.36,120.43,sglang
ttft_first_turn_p99_ms,421.88,364.64,285.34,sglang
ttft_last_turn_median_ms,242.91,143.49,190.58,vllm
ttft_last_turn_p99_ms,781.13,442.90,295.20,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,59.97,32.68,46.70,vllm
ttft_p99_ms,199.93,42.21,410.28,vllm
tpot_median_ms,43.07,21.67,352.49,vllm
tpot_p99_ms,168.19,29.40,1101.11,vllm
e2e_median_ms,91.54,48.17,393.02,vllm
e2e_p99_ms,241.11,108.95,1137.82,vllm
throughput_median_tps,15.56,25.46,3.57,vllm
total_output_tokens,1478,1457,1458,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,254.13,79.50,66.92,sglang
ttft_p99_ms,823.12,937.83,514.09,sglang
tpot_median_ms,20.80,14.72,23.10,vllm
tpot_p99_ms,93.88,44.63,149.50,vllm
e2e_median_ms,991.16,645.17,932.72,vllm
e2e_p99_ms,2371.46,1534.82,2492.01,vllm
throughput_median_tps,36.10,58.72,40.87,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,66,39,132.39,0.00,151.98,1,6.58,1,,,,,,,66,,,
torchinferno,few_shot,37,40,116.64,0.00,140.46,1,7.12,1,,,,,,,37,,,
torchinferno,few_shot,36,41,138.62,21.05,159.67,2,12.53,1,,,,,,,36,,,
torchinferno,few_shot,40,42,61.93,32.67,94.60,2,21.14,1,,,,,,,40,,,
torchinferno,few_shot,33,43,185.24,35.05,220.29,2,9.08,1,,,,,,,33,,,
torchinferno,few_shot,90,44,95.21,0.00,111.26,1,8.99,1,,,,,,,90,,,
torchinferno,few_shot,82,45,114.43,0.00,127.38,1,7.85,1,,,,,,,82,,,
torchinferno,few_shot,80,46,112.17,0.00,131.60,1,7.60,1,,,,,,,80,,,
torchinferno,few_shot,92,47,92.31,0.00,112.67,1,8.88,1,,,,,,,92,,,
torchinferno,few_shot,72,48,129.05,0.00,147.11,1,6.80,1,,,,,,,72,,,
torchinferno,few_shot,67,49,134.41,0.00,158.36,1,6.31,1,,,,,,,67,,,
torchinferno,few_shot,41,50,105.05,0.00,122.45,1,8.17,1,,,,,,,41,,,
torchinferno,few_shot,74,51,125.01,0.00,148.78,1,6.72,1,,,,,,,74,,,
torchinferno,few_shot,71,52,129.33,0.00,154.03,1,6.49,1,,,,,,,71,,,
torchinferno,few_shot,93,53,94.96,25.04,120.00,2,16.67,1,,,,,,,93,,,
torchinferno,few_shot,81,54,114.30,0.00,142.54,1,7.02,1,,,,,,,81,,,
torchinferno,few_shot,91,55,95.67,30.55,126.22,2,15.85,1,,,,,,,91,,,
torchinferno,few_shot,69,56,137.03,0.00,164.24,1,6.09,1,,,,,,,69,,,
torchinferno,few_shot,70,57,129.74,35.21,164.95,2,12.12,1,,,,,,,70,,,
torchinferno,few_shot,85,58,109.15,0.00,144.35,1,6.93,1,,,,,,,85,,,
torchinferno,few_shot,78,59,117.35,39.33,156.67,2,12.77,1,,,,,,,78,,,
torchinferno,few_shot,87,60,107.73,0.00,144.26,1,6.93,1,,,,,,,87,,,
torchinferno,few_shot,77,61,124.61,38.74,163.35,2,12.24,1,,,,,,,77,,,
torchinferno,few_shot,79,62,115.24,46.20,161.44,2,12.39,1,,,,,,,79,,,
torchinferno,few_shot,84,63,107.65,47.26,154.91,2,12.91,1,,,,,,,84,,,
torchinferno,few_shot,89,64,103.01,0.00,147.98,1,6.76,1,,,,,,,89,,,
torchinferno,few_shot,97,65,85.66,0.00,132.84,1,7.53,1,,,,,,,97,,,
torchinferno,few_shot,83,66,115.11,44.96,160.07,2,12.49,1,,,,,,,83,,,
torchinferno,few_shot,75,67,123.49,50.86,174.35,2,11.47,1,,,,,,,75,,,
torchinferno,few_shot,73,68,130.68,49.24,179.92,2,11.12,1,,,,,,,73,,,
torchinferno,few_shot,76,69,197.78,0.00,211.32,1,4.73,1,,,,,,,76,,,
torchinferno,few_shot,95,70,166.08,0.00,179.45,1,5.57,1,,,,,,,95,,,
torchinferno,few_shot,98,71,153.43,0.00,171.10,1,5.84,1,,,,,,,98,,,
torchinferno,few_shot,102,72,139.56,0.00,153.93,1,6.50,1,,,,,,,102,,,
torchinferno,few_shot,43,73,116.87,0.00,130.43,1,7.67,1,,,,,,,43,,,
torchinferno,few_shot,88,74,178.93,0.00,200.10,1,5.00,1,,,,,,,88,,,
torchinferno,few_shot,96,75,164.29,0.00,184.48,1,5.42,1,,,,,,,96,,,
torchinferno,few_shot,106,76,128.59,0.00,149.72,1,6.68,1,,,,,,,106,,,
torchinferno,few_shot,68,77,215.80,0.00,237.45,1,4.21,1,,,,,,,68,,,
torchinferno,few_shot,100,78,144.87,0.00,167.74,1,5.96,1,,,,,,,100,,,
torchinferno,few_shot,94,79,169.42,27.57,196.98,2,10.15,1,,,,,,,94,,,
torchinferno,few_shot,101,80,137.01,0.00,169.18,1,5.91,1,,,,,,,101,,,
torchinferno,few_shot,99,81,141.80,33.36,175.16,2,11.42,1,,,,,,,99,,,
torchinferno,few_shot,42,82,144.05,0.00,174.26,1,5.74,1,,,,,,,42,,,
torchinferno,few_shot,86,83,187.53,0.00,219.25,1,4.56,1,,,,,,,86,,,
torchinferno,few_shot,44,84,94.81,36.05,130.85,2,15.28,1,,,,,,,44,,,
torchinferno,few_shot,104,85,136.86,35.69,172.55,2,11.59,1,,,,,,,104,,,
torchinferno,few_shot,107,86,124.78,39.22,164.00,2,12.20,1,,,,,,,107,,,
torchinferno,few_shot,45,87,75.99,41.30,117.29,2,17.05,1,,,,,,,45,,,
torchinferno,few_shot,103,88,135.64,43.16,178.79,2,11.19,1,,,,,,,103,,,
torchinferno,few_shot,105,89,131.26,0.00,176.45,1,5.67,1,,,,,,,105,,,
torchinferno,few_shot,46,90,127.11,0.00,142.41,1,7.02,1,,,,,,,46,,,
torchinferno,few_shot,113,91,138.19,0.00,154.69,1,6.46,1,,,,,,,113,,,
torchinferno,few_shot,127,92,115.98,0.00,132.41,1,7.55,1,,,,,,,127,,,
torchinferno,few_shot,112,93,139.03,0.00,160.35,1,6.24,1,,,,,,,112,,,
torchinferno,few_shot,130,94,112.95,0.00,131.81,1,7.59,1,,,,,,,130,,,
torchinferno,few_shot,117,95,135.54,0.00,155.33,1,6.44,1,,,,,,,117,,,
torchinferno,few_shot,122,96,119.97,0.00,147.11,1,6.80,1,,,,,,,122,,,
torchinferno,few_shot,125,97,119.49,23.14,142.62,2,14.02,1,,,,,,,125,,,
torchinferno,few_shot,131,98,110.07,0.00,137.65,1,7.26,1,,,,,,,131,,,
torchinferno,few_shot,115,99,139.33,0.00,166.07,1,6.02,1,,,,,,,115,,,
torchinferno,few_shot,108,100,145.55,32.23,177.78,2,11.25,1,,,,,,,108,,,
torchinferno,few_shot,116,101,132.83,34.21,167.04,2,11.97,1,,,,,,,116,,,
torchinferno,few_shot,119,102,131.29,0.00,164.20,1,6.09,1,,,,,,,119,,,
torchinferno,few_shot,128,103,112.95,35.80,148.74,2,13.45,1,,,,,,,128,,,
torchinferno,few_shot,123,104,121.92,0.00,158.49,1,6.31,1,,,,,,,123,,,
torchinferno,few_shot,124,105,117.49,40.05,157.54,2,12.70,1,,,,,,,124,,,
torchinferno,few_shot,118,106,133.15,37.48,170.62,2,11.72,1,,,,,,,118,,,
torchinferno,few_shot,121,107,126.66,39.42,166.08,2,12.04,1,,,,,,,121,,,
torchinferno,few_shot,47,108,106.79,0.00,145.40,1,6.88,1,,,,,,,47,,,
torchinferno,few_shot,109,109,143.48,0.00,190.24,1,5.26,1,,,,,,,109,,,
torchinferno,few_shot,48,110,83.07,0.00,127.54,1,7.84,1,,,,,,,48,,,
torchinferno,few_shot,114,111,134.94,50.75,185.69,2,10.77,1,,,,,,,114,,,
torchinferno,few_shot,110,112,140.01,0.00,193.56,1,5.17,1,,,,,,,110,,,
torchinferno,few_shot,126,113,112.95,54.36,167.31,2,11.95,1,,,,,,,126,,,
torchinferno,few_shot,111,114,137.57,56.66,194.23,2,10.30,1,,,,,,,111,,,
torchinferno,few_shot,129,115,112.21,0.00,165.67,1,6.04,1,,,,,,,129,,,
torchinferno,few_shot,120,116,126.90,56.15,183.05,2,10.93,1,,,,,,,120,,,
torchinferno,few_shot,132,117,103.13,60.34,163.47,2,12.23,1,,,,,,,132,,,
torchinferno,few_shot,137,118,144.62,0.00,156.62,1,6.38,1,,,,,,,137,,,
torchinferno,few_shot,136,119,150.07,0.00,162.38,1,6.16,1,,,,,,,136,,,
torchinferno,few_shot,138,120,150.10,0.00,162.92,1,6.14,1,,,,,,,138,,,
torchinferno,few_shot,133,121,157.63,0.00,172.72,1,5.79,1,,,,,,,133,,,
torchinferno,few_shot,145,122,135.36,0.00,154.47,1,6.47,1,,,,,,,145,,,
torchinferno,few_shot,134,123,149.90,0.00,175.98,1,5.68,1,,,,,,,134,,,
torchinferno,few_shot,49,124,142.21,24.98,167.19,2,11.96,1,,,,,,,49,,,
torchinferno,few_shot,148,125,131.36,0.00,155.76,1,6.42,1,,,,,,,148,,,
torchinferno,few_shot,140,126,144.46,27.19,171.66,2,11.65,1,,,,,,,140,,,
torchinferno,few_shot,142,127,136.63,0.00,167.79,1,5.96,1,,,,,,,142,,,
torchinferno,few_shot,51,128,92.01,32.52,124.53,2,16.06,1,,,,,,,51,,,
torchinferno,few_shot,143,129,131.15,39.33,170.48,2,11.73,1,,,,,,,143,,,
torchinferno,few_shot,150,130,124.87,35.44,160.30,2,12.48,1,,,,,,,150,,,
torchinferno,few_shot,139,131,141.75,40.80,182.56,2,10.96,1,,,,,,,139,,,
torchinferno,few_shot,149,132,130.35,35.15,165.50,2,12.08,1,,,,,,,149,,,
torchinferno,few_shot,146,133,127.60,43.49,171.08,2,11.69,1,,,,,,,146,,,
torchinferno,few_shot,50,134,110.26,43.86,154.12,2,12.98,1,,,,,,,50,,,
torchinferno,few_shot,153,135,120.71,0.00,164.48,1,6.08,1,,,,,,,153,,,
torchinferno,few_shot,151,136,124.16,43.98,168.15,2,11.89,1,,,,,,,151,,,
torchinferno,few_shot,144,137,129.01,51.46,180.47,2,11.08,1,,,,,,,144,,,
torchinferno,few_shot,152,138,118.73,51.00,169.73,2,11.78,1,,,,,,,152,,,
torchinferno,few_shot,141,139,141.28,49.88,191.16,2,10.46,1,,,,,,,141,,,
torchinferno,few_shot,135,140,147.48,53.83,201.32,2,9.93,1,,,,,,,135,,,
torchinferno,few_shot,147,141,124.73,91.96,308.65,3,9.72,0,,,,,,,147,,,
torchinferno,few_shot,53,142,272.22,0.00,287.69,1,3.48,1,,,,,,,53,,,
torchinferno,few_shot,176,143,272.41,0.00,283.72,1,3.52,1,,,,,,,176,,,
torchinferno,few_shot,156,144,299.46,0.00,317.05,1,3.15,1,,,,,,,156,,,
torchinferno,few_shot,179,145,263.18,0.00,282.85,1,3.54,1,,,,,,,179,,,
torchinferno,few_shot,169,146,284.01,0.00,299.89,1,3.33,1,,,,,,,169,,,
torchinferno,few_shot,157,147,296.44,0.00,319.65,1,3.13,1,,,,,,,157,,,
torchinferno,few_shot,166,148,287.14,0.00,307.22,1,3.26,1,,,,,,,166,,,
torchinferno,few_shot,163,149,291.08,0.00,313.41,1,3.19,1,,,,,,,163,,,
torchinferno,few_shot,160,150,295.23,0.00,321.06,1,3.11,1,,,,,,,160,,,
torchinferno,few_shot,173,151,270.13,31.34,301.47,2,6.63,1,,,,,,,173,,,
torchinferno,few_shot,162,152,296.43,0.00,319.37,1,3.13,1,,,,,,,162,,,
torchinferno,few_shot,161,153,293.04,31.71,324.75,2,6.16,1,,,,,,,161,,,
torchinferno,few_shot,159,154,297.17,0.00,328.20,1,3.05,1,,,,,,,159,,,
torchinferno,few_shot,170,155,276.91,0.00,312.79,1,3.20,1,,,,,,,170,,,
torchinferno,few_shot,172,156,273.96,37.81,311.78,2,6.41,1,,,,,,,172,,,
torchinferno,few_shot,182,157,230.54,31.15,261.69,2,7.64,1,,,,,,,182,,,
torchinferno,few_shot,178,158,270.67,0.00,304.20,1,3.29,1,,,,,,,178,,,
torchinferno,few_shot,165,159,286.84,0.00,326.48,1,3.06,1,,,,,,,165,,,
torchinferno,few_shot,164,160,292.95,36.58,329.54,2,6.07,1,,,,,,,164,,,
torchinferno,few_shot,177,161,271.43,40.40,311.83,2,6.41,1,,,,,,,177,,,
torchinferno,few_shot,52,162,306.98,49.38,356.36,2,5.61,1,,,,,,,52,,,
torchinferno,few_shot,171,163,276.32,0.00,325.95,1,3.07,1,,,,,,,171,,,
torchinferno,few_shot,155,164,302.39,50.13,352.52,2,5.67,1,,,,,,,155,,,
torchinferno,few_shot,181,165,266.90,45.89,312.79,2,6.39,1,,,,,,,181,,,
torchinferno,few_shot,167,166,287.36,49.22,336.58,2,5.94,1,,,,,,,167,,,
torchinferno,few_shot,175,167,270.40,54.58,324.98,2,6.15,1,,,,,,,175,,,
torchinferno,few_shot,158,168,298.33,0.00,353.15,1,2.83,1,,,,,,,158,,,
torchinferno,few_shot,54,169,245.16,52.91,298.08,2,6.71,1,,,,,,,54,,,
torchinferno,few_shot,168,170,283.85,57.99,341.83,2,5.85,1,,,,,,,168,,,
torchinferno,few_shot,180,171,262.08,0.00,324.03,1,3.09,1,,,,,,,180,,,
torchinferno,few_shot,154,172,309.11,58.97,368.08,2,5.43,1,,,,,,,154,,,
torchinferno,few_shot,174,173,272.97,68.57,341.55,2,5.86,1,,,,,,,174,,,
torchinferno,few_shot,189,174,300.31,0.00,307.79,1,3.25,1,,,,,,,189,,,
torchinferno,few_shot,194,175,287.88,0.00,300.79,1,3.32,1,,,,,,,194,,,
torchinferno,few_shot,195,176,287.31,0.00,300.65,1,3.33,1,,,,,,,195,,,
torchinferno,few_shot,185,177,306.64,0.00,322.00,1,3.11,1,,,,,,,185,,,
torchinferno,few_shot,203,178,278.10,0.00,291.21,1,3.43,1,,,,,,,203,,,
torchinferno,few_shot,55,179,308.44,0.00,326.26,1,3.07,1,,,,,,,55,,,
torchinferno,few_shot,58,180,236.26,0.00,257.74,1,3.88,1,,,,,,,58,,,
torchinferno,few_shot,62,181,169.47,21.82,191.29,2,10.46,1,,,,,,,62,,,
torchinferno,few_shot,200,182,283.18,0.00,307.73,1,3.25,1,,,,,,,200,,,
torchinferno,few_shot,197,183,284.69,28.60,313.29,2,6.38,1,,,,,,,197,,,
torchinferno,few_shot,202,184,273.68,34.00,307.67,2,6.50,1,,,,,,,202,,,
torchinferno,few_shot,183,185,305.26,0.00,341.90,1,2.92,1,,,,,,,183,,,
torchinferno,few_shot,198,186,282.73,33.02,315.76,2,6.33,1,,,,,,,198,,,
torchinferno,few_shot,199,187,278.11,0.00,316.12,1,3.16,1,,,,,,,199,,,
torchinferno,few_shot,59,188,212.10,40.69,252.80,2,7.91,1,,,,,,,59,,,
torchinferno,few_shot,196,189,288.25,0.00,323.78,1,3.09,1,,,,,,,196,,,
torchinferno,few_shot,188,190,300.48,37.83,338.31,2,5.91,1,,,,,,,188,,,
torchinferno,few_shot,191,191,291.00,0.00,335.74,1,2.98,1,,,,,,,191,,,
torchinferno,few_shot,56,192,272.67,45.49,318.17,2,6.29,1,,,,,,,56,,,
torchinferno,few_shot,187,193,300.83,45.61,346.43,2,5.77,1,,,,,,,187,,,
torchinferno,few_shot,201,194,281.16,0.00,325.56,1,3.07,1,,,,,,,201,,,
torchinferno,few_shot,186,195,297.14,0.00,350.76,1,2.85,1,,,,,,,186,,,
torchinferno,few_shot,60,196,197.63,0.00,249.19,1,4.01,1,,,,,,,60,,,
torchinferno,few_shot,184,197,311.63,47.53,359.16,2,5.57,1,,,,,,,184,,,
torchinferno,few_shot,61,198,180.65,54.81,235.46,2,8.49,1,,,,,,,61,,,
torchinferno,few_shot,190,199,299.61,51.03,350.64,2,5.70,1,,,,,,,190,,,
torchinferno,few_shot,192,200,290.77,0.00,348.58,1,2.87,1,,,,,,,192,,,
torchinferno,few_shot,205,201,144.54,0.00,202.36,1,4.94,1,,,,,,,205,,,
torchinferno,few_shot,57,202,255.47,0.00,310.58,1,3.22,1,,,,,,,57,,,
torchinferno,few_shot,204,203,274.32,58.67,332.99,2,6.01,1,,,,,,,204,,,
torchinferno,few_shot,193,204,286.02,69.03,355.05,2,5.63,1,,,,,,,193,,,
torchinferno,few_shot,63,205,143.48,71.28,214.76,2,9.31,1,,,,,,,63,,,
torchinferno,few_shot,207,206,157.42,0.00,173.82,1,5.75,1,,,,,,,207,,,
torchinferno,few_shot,218,207,145.64,0.00,157.95,1,6.33,1,,,,,,,218,,,
torchinferno,few_shot,234,208,117.77,0.00,132.50,1,7.55,1,,,,,,,234,,,
torchinferno,few_shot,213,209,150.83,0.00,171.33,1,5.84,1,,,,,,,213,,,
torchinferno,few_shot,220,210,135.24,0.00,162.53,1,6.15,1,,,,,,,220,,,
torchinferno,few_shot,236,211,119.31,0.00,136.24,1,7.34,1,,,,,,,236,,,
torchinferno,few_shot,215,212,147.14,0.00,171.88,1,5.82,1,,,,,,,215,,,
torchinferno,few_shot,206,213,163.87,0.00,189.61,1,5.27,1,,,,,,,206,,,
torchinferno,few_shot,231,214,117.04,32.06,149.10,2,13.41,1,,,,,,,231,,,
torchinferno,few_shot,219,215,137.26,0.00,171.56,1,5.83,1,,,,,,,219,,,
torchinferno,few_shot,212,216,155.82,0.00,185.96,1,5.38,1,,,,,,,212,,,
torchinferno,few_shot,214,217,147.65,0.00,183.74,1,5.44,1,,,,,,,214,,,
torchinferno,few_shot,237,218,113.76,0.00,141.25,1,7.08,1,,,,,,,237,,,
torchinferno,few_shot,211,219,157.77,33.54,191.31,2,10.45,1,,,,,,,211,,,
torchinferno,few_shot,233,220,115.11,0.00,156.18,1,6.40,1,,,,,,,233,,,
torchinferno,few_shot,221,221,137.40,41.99,179.39,2,11.15,1,,,,,,,221,,,
torchinferno,few_shot,222,222,140.07,0.00,179.69,1,5.57,1,,,,,,,222,,,
torchinferno,few_shot,226,223,128.19,44.97,173.16,2,11.55,1,,,,,,,226,,,
torchinferno,few_shot,208,224,166.92,0.00,203.99,1,4.90,1,,,,,,,208,,,
