model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-12T17:02:15.117521+00:00

Build Times
provider,build_time_s
torchinferno,36.3
vllm,294.2
sglang,160.8

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,146.87,74.68,83.39,vllm
ttft_p99_ms,722.65,139.05,584.79,vllm
tpot_median_ms,31.78,37.55,70.94,torchinferno
tpot_p99_ms,44.65,87.89,933.72,torchinferno
e2e_median_ms,173.72,100.95,143.31,vllm
e2e_p99_ms,738.53,179.19,1013.24,vllm
throughput_median_tps,6.80,13.15,9.08,vllm
total_output_tokens,1460,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,60.57,75.53,127.85,torchinferno
ttft_p99_ms,262.94,273.26,69805.78,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,79.41,93.29,219.35,torchinferno
e2e_p99_ms,276.20,291.76,69856.74,torchinferno
throughput_median_tps,12.59,10.72,4.56,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,192.17,79.16,86.81,vllm
ttft_p99_ms,1012.97,192.31,439.17,vllm
tpot_median_ms,36.18,34.01,70.67,vllm
tpot_p99_ms,279.54,121.48,894.18,vllm
e2e_median_ms,222.21,106.80,147.57,vllm
e2e_p99_ms,1031.51,240.85,939.43,vllm
throughput_median_tps,5.01,12.81,9.16,vllm
total_output_tokens,1442,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,431.17,80.08,63.53,sglang
ttft_last_turn_ms,212.00,84.77,91.13,vllm
ttft_growth_ratio,0.49,1.06,1.43,torchinferno
ttft_first_turn_median_ms,234.21,64.73,60.27,sglang
ttft_first_turn_p99_ms,1096.98,181.57,99.05,sglang
ttft_last_turn_median_ms,191.90,82.75,88.26,vllm
ttft_last_turn_p99_ms,451.03,176.25,116.99,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,52.25,35.59,52.00,vllm
ttft_p99_ms,804.59,2060.89,414.54,sglang
tpot_median_ms,34.32,23.45,417.14,vllm
tpot_p99_ms,71.37,1827.35,1118.67,torchinferno
e2e_median_ms,72.86,54.12,511.32,vllm
e2e_p99_ms,839.11,3762.66,1218.48,torchinferno
throughput_median_tps,20.05,24.07,2.76,vllm
total_output_tokens,1484,1483,1464,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,188.95,47.02,51.62,vllm
ttft_p99_ms,447.91,63.62,116.05,vllm
tpot_median_ms,19.36,15.40,24.83,vllm
tpot_p99_ms,25.47,17.37,63.66,vllm
e2e_median_ms,886.36,575.60,932.78,vllm
e2e_p99_ms,1543.50,1054.31,1738.44,vllm
throughput_median_tps,40.67,60.72,39.02,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,42,39,254.20,0.00,270.67,1,3.69,1,,,,,,,42,,,
torchinferno,few_shot,76,40,62.01,0.00,78.91,1,12.67,1,,,,,,,76,,,
torchinferno,few_shot,67,41,68.06,0.00,85.31,1,11.72,1,,,,,,,67,,,
torchinferno,few_shot,74,42,63.02,0.00,81.05,1,12.34,1,,,,,,,74,,,
torchinferno,few_shot,65,43,134.34,0.00,154.41,1,6.48,1,,,,,,,65,,,
torchinferno,few_shot,68,44,67.41,0.00,87.72,1,11.40,1,,,,,,,68,,,
torchinferno,few_shot,38,45,319.50,0.00,342.62,1,2.92,1,,,,,,,38,,,
torchinferno,few_shot,47,46,172.25,0.00,193.10,1,5.18,1,,,,,,,47,,,
torchinferno,few_shot,35,47,369.28,0.00,393.60,1,2.54,1,,,,,,,35,,,
torchinferno,few_shot,64,48,145.80,0.00,170.12,1,5.88,1,,,,,,,64,,,
torchinferno,few_shot,53,49,69.02,0.00,94.75,1,10.55,1,,,,,,,53,,,
torchinferno,few_shot,46,50,186.29,0.00,213.27,1,4.69,1,,,,,,,46,,,
torchinferno,few_shot,39,51,305.56,0.00,330.42,1,3.03,1,,,,,,,39,,,
torchinferno,few_shot,43,52,239.19,0.00,265.55,1,3.77,1,,,,,,,43,,,
torchinferno,few_shot,51,53,102.88,30.03,132.91,2,15.05,1,,,,,,,51,,,
torchinferno,few_shot,52,54,87.88,29.68,117.56,2,17.01,1,,,,,,,52,,,
torchinferno,few_shot,44,55,219.73,32.58,252.31,2,7.93,1,,,,,,,44,,,
torchinferno,few_shot,41,56,269.56,0.00,302.43,1,3.31,1,,,,,,,41,,,
torchinferno,few_shot,75,57,63.87,30.90,94.77,2,21.10,1,,,,,,,75,,,
torchinferno,few_shot,40,58,285.99,34.68,320.67,2,6.24,1,,,,,,,40,,,
torchinferno,few_shot,50,59,121.70,32.44,154.15,2,12.97,1,,,,,,,50,,,
torchinferno,few_shot,45,60,204.18,34.08,238.26,2,8.39,1,,,,,,,45,,,
torchinferno,few_shot,49,61,136.49,36.59,173.08,2,11.56,1,,,,,,,49,,,
torchinferno,few_shot,73,62,63.68,36.68,100.36,2,19.93,1,,,,,,,73,,,
torchinferno,few_shot,36,63,355.11,36.34,391.46,2,5.11,1,,,,,,,36,,,
torchinferno,few_shot,70,64,66.80,39.02,105.82,2,18.90,1,,,,,,,70,,,
torchinferno,few_shot,69,65,66.49,0.00,109.59,1,9.12,1,,,,,,,69,,,
torchinferno,few_shot,89,66,130.06,0.00,144.02,1,6.94,1,,,,,,,89,,,
torchinferno,few_shot,88,67,130.33,0.00,145.31,1,6.88,1,,,,,,,88,,,
torchinferno,few_shot,81,68,135.35,0.00,151.23,1,6.61,1,,,,,,,81,,,
torchinferno,few_shot,105,69,64.92,0.00,80.11,1,12.48,1,,,,,,,105,,,
torchinferno,few_shot,80,70,137.62,0.00,153.09,1,6.53,1,,,,,,,80,,,
torchinferno,few_shot,55,71,102.78,0.00,119.14,1,8.39,1,,,,,,,55,,,
torchinferno,few_shot,85,72,133.67,0.00,151.79,1,6.59,1,,,,,,,85,,,
torchinferno,few_shot,97,73,121.74,0.00,140.20,1,7.13,1,,,,,,,97,,,
torchinferno,few_shot,96,74,124.80,0.00,142.43,1,7.02,1,,,,,,,96,,,
torchinferno,few_shot,101,75,67.27,0.00,88.14,1,11.35,1,,,,,,,101,,,
torchinferno,few_shot,86,76,133.13,0.00,154.38,1,6.48,1,,,,,,,86,,,
torchinferno,few_shot,87,77,133.29,0.00,154.22,1,6.48,1,,,,,,,87,,,
torchinferno,few_shot,92,78,128.78,0.00,149.88,1,6.67,1,,,,,,,92,,,
torchinferno,few_shot,90,79,130.75,0.00,152.59,1,6.55,1,,,,,,,90,,,
torchinferno,few_shot,102,80,67.34,0.00,90.70,1,11.03,1,,,,,,,102,,,
torchinferno,few_shot,82,81,135.74,0.00,160.14,1,6.24,1,,,,,,,82,,,
torchinferno,few_shot,95,82,125.93,0.00,149.74,1,6.68,1,,,,,,,95,,,
torchinferno,few_shot,100,83,69.97,0.00,95.49,1,10.47,1,,,,,,,100,,,
torchinferno,few_shot,78,84,143.17,27.07,170.24,2,11.75,1,,,,,,,78,,,
torchinferno,few_shot,79,85,139.70,29.97,169.66,2,11.79,1,,,,,,,79,,,
torchinferno,few_shot,71,86,149.13,0.00,178.42,1,5.60,1,,,,,,,71,,,
torchinferno,few_shot,94,87,127.74,29.23,156.97,2,12.74,1,,,,,,,94,,,
torchinferno,few_shot,77,88,145.53,31.49,177.02,2,11.30,1,,,,,,,77,,,
torchinferno,few_shot,56,89,86.43,32.76,119.19,2,16.78,1,,,,,,,56,,,
torchinferno,few_shot,84,90,133.59,35.29,168.88,2,11.84,1,,,,,,,84,,,
torchinferno,few_shot,99,91,71.02,33.12,104.14,2,19.20,1,,,,,,,99,,,
torchinferno,few_shot,104,92,64.68,36.28,100.96,2,19.81,1,,,,,,,104,,,
torchinferno,few_shot,93,93,126.49,38.01,164.50,2,12.16,1,,,,,,,93,,,
torchinferno,few_shot,83,94,136.60,37.22,173.81,2,11.51,1,,,,,,,83,,,
torchinferno,few_shot,54,95,132.57,38.84,171.41,2,11.67,1,,,,,,,54,,,
torchinferno,few_shot,91,96,129.40,39.15,168.55,2,11.87,1,,,,,,,91,,,
torchinferno,few_shot,103,97,67.60,41.23,108.83,2,18.38,1,,,,,,,103,,,
torchinferno,few_shot,106,98,146.77,0.00,158.44,1,6.31,1,,,,,,,106,,,
torchinferno,few_shot,109,99,142.88,0.00,155.99,1,6.41,1,,,,,,,109,,,
torchinferno,few_shot,127,100,127.57,0.00,140.62,1,7.11,1,,,,,,,127,,,
torchinferno,few_shot,98,101,154.31,0.00,165.58,1,6.04,1,,,,,,,98,,,
torchinferno,few_shot,122,102,131.67,0.00,146.15,1,6.84,1,,,,,,,122,,,
torchinferno,few_shot,134,103,67.15,0.00,81.23,1,12.31,1,,,,,,,134,,,
torchinferno,few_shot,119,104,134.96,0.00,149.45,1,6.69,1,,,,,,,119,,,
torchinferno,few_shot,112,105,140.94,0.00,157.76,1,6.34,1,,,,,,,112,,,
torchinferno,few_shot,110,106,144.31,0.00,159.34,1,6.28,1,,,,,,,110,,,
torchinferno,few_shot,136,107,66.10,0.00,81.50,1,12.27,1,,,,,,,136,,,
torchinferno,few_shot,123,108,131.97,0.00,149.36,1,6.70,1,,,,,,,123,,,
torchinferno,few_shot,113,109,139.73,0.00,159.61,1,6.27,1,,,,,,,113,,,
torchinferno,few_shot,129,110,122.99,0.00,141.82,1,7.05,1,,,,,,,129,,,
torchinferno,few_shot,117,111,137.05,0.00,156.41,1,6.39,1,,,,,,,117,,,
torchinferno,few_shot,58,112,103.83,0.00,126.12,1,7.93,1,,,,,,,58,,,
torchinferno,few_shot,131,113,68.77,0.00,91.22,1,10.96,1,,,,,,,131,,,
torchinferno,few_shot,115,114,138.42,0.00,163.08,1,6.13,1,,,,,,,115,,,
torchinferno,few_shot,120,115,134.18,24.83,159.01,2,12.58,1,,,,,,,120,,,
torchinferno,few_shot,118,116,136.27,25.01,161.28,2,12.40,1,,,,,,,118,,,
torchinferno,few_shot,111,117,144.19,25.61,169.81,2,11.78,1,,,,,,,111,,,
torchinferno,few_shot,121,118,133.09,27.37,160.46,2,12.46,1,,,,,,,121,,,
torchinferno,few_shot,124,119,133.60,25.87,159.47,2,12.54,1,,,,,,,124,,,
torchinferno,few_shot,107,120,144.57,30.47,175.05,2,11.43,1,,,,,,,107,,,
torchinferno,few_shot,59,121,87.28,29.81,117.09,2,17.08,1,,,,,,,59,,,
torchinferno,few_shot,114,122,140.29,30.03,170.32,2,11.74,1,,,,,,,114,,,
torchinferno,few_shot,116,123,136.63,33.03,169.66,2,11.79,1,,,,,,,116,,,
torchinferno,few_shot,135,124,67.06,31.18,98.23,2,20.36,1,,,,,,,135,,,
torchinferno,few_shot,108,125,146.38,31.35,177.74,2,11.25,1,,,,,,,108,,,
torchinferno,few_shot,125,126,132.06,32.94,165.00,2,12.12,1,,,,,,,125,,,
torchinferno,few_shot,126,127,130.64,35.32,165.96,2,12.05,1,,,,,,,126,,,
torchinferno,few_shot,128,128,124.94,38.50,163.45,2,12.24,1,,,,,,,128,,,
torchinferno,few_shot,57,129,147.31,0.00,185.28,1,5.40,1,,,,,,,57,,,
torchinferno,few_shot,142,130,143.34,0.00,154.20,1,6.49,1,,,,,,,142,,,
torchinferno,few_shot,137,131,143.87,0.00,158.39,1,6.31,1,,,,,,,137,,,
torchinferno,few_shot,153,132,131.66,0.00,143.62,1,6.96,1,,,,,,,153,,,
torchinferno,few_shot,157,133,125.19,0.00,140.95,1,7.09,1,,,,,,,157,,,
torchinferno,few_shot,130,134,149.04,0.00,165.77,1,6.03,1,,,,,,,130,,,
torchinferno,few_shot,156,135,127.95,0.00,145.07,1,6.89,1,,,,,,,156,,,
torchinferno,few_shot,133,136,148.54,0.00,166.06,1,6.02,1,,,,,,,133,,,
torchinferno,few_shot,148,137,137.59,0.00,154.37,1,6.48,1,,,,,,,148,,,
torchinferno,few_shot,159,138,125.73,0.00,143.17,1,6.98,1,,,,,,,159,,,
torchinferno,few_shot,145,139,141.44,0.00,158.98,1,6.29,1,,,,,,,145,,,
torchinferno,few_shot,138,140,145.17,0.00,166.64,1,6.00,1,,,,,,,138,,,
torchinferno,few_shot,158,141,125.76,0.00,148.46,1,6.74,1,,,,,,,158,,,
torchinferno,few_shot,60,142,152.73,0.00,175.97,1,5.68,1,,,,,,,60,,,
torchinferno,few_shot,160,143,125.59,0.00,149.18,1,6.70,1,,,,,,,160,,,
torchinferno,few_shot,155,144,127.59,27.52,155.11,2,12.89,1,,,,,,,155,,,
torchinferno,few_shot,141,145,142.63,26.99,169.62,2,11.79,1,,,,,,,141,,,
torchinferno,few_shot,149,146,134.35,28.79,163.14,2,12.26,1,,,,,,,149,,,
torchinferno,few_shot,139,147,143.30,28.40,171.70,2,11.65,1,,,,,,,139,,,
torchinferno,few_shot,144,148,138.43,30.59,169.02,2,11.83,1,,,,,,,144,,,
torchinferno,few_shot,151,149,133.21,29.08,162.29,2,12.32,1,,,,,,,151,,,
torchinferno,few_shot,140,150,141.97,30.96,172.93,2,11.57,1,,,,,,,140,,,
torchinferno,few_shot,154,151,130.08,30.15,160.24,2,12.48,1,,,,,,,154,,,
torchinferno,few_shot,150,152,135.18,29.46,164.63,2,12.15,1,,,,,,,150,,,
torchinferno,few_shot,62,153,103.01,31.79,134.80,2,14.84,1,,,,,,,62,,,
torchinferno,few_shot,63,154,85.56,32.91,118.47,2,16.88,1,,,,,,,63,,,
torchinferno,few_shot,132,155,148.04,34.13,182.17,2,10.98,1,,,,,,,132,,,
torchinferno,few_shot,161,156,120.56,34.29,154.84,2,12.92,1,,,,,,,161,,,
torchinferno,few_shot,146,157,138.18,34.83,173.01,2,11.56,1,,,,,,,146,,,
torchinferno,few_shot,143,158,140.54,37.34,177.87,2,11.24,1,,,,,,,143,,,
torchinferno,few_shot,61,159,121.06,38.99,160.06,2,12.50,1,,,,,,,61,,,
torchinferno,few_shot,147,160,138.10,19.46,177.02,3,16.95,0,,,,,,,147,,,
torchinferno,few_shot,152,161,131.78,40.03,171.81,2,11.64,1,,,,,,,152,,,
torchinferno,few_shot,171,162,157.39,0.00,168.80,1,5.92,1,,,,,,,171,,,
torchinferno,few_shot,163,163,160.22,0.00,174.16,1,5.74,1,,,,,,,163,,,
torchinferno,few_shot,192,164,135.53,0.00,148.31,1,6.74,1,,,,,,,192,,,
torchinferno,few_shot,186,165,144.23,0.00,156.67,1,6.38,1,,,,,,,186,,,
torchinferno,few_shot,179,166,150.33,0.00,162.67,1,6.15,1,,,,,,,179,,,
torchinferno,few_shot,176,167,151.03,0.00,166.76,1,6.00,1,,,,,,,176,,,
torchinferno,few_shot,170,168,158.56,0.00,172.97,1,5.78,1,,,,,,,170,,,
torchinferno,few_shot,165,169,159.12,0.00,176.46,1,5.67,1,,,,,,,165,,,
torchinferno,few_shot,178,170,151.41,0.00,166.32,1,6.01,1,,,,,,,178,,,
torchinferno,few_shot,166,171,158.74,0.00,177.10,1,5.65,1,,,,,,,166,,,
torchinferno,few_shot,189,172,141.27,0.00,158.24,1,6.32,1,,,,,,,189,,,
torchinferno,few_shot,183,173,146.80,0.00,163.91,1,6.10,1,,,,,,,183,,,
torchinferno,few_shot,185,174,144.02,0.00,162.89,1,6.14,1,,,,,,,185,,,
torchinferno,few_shot,162,175,161.36,0.00,182.19,1,5.49,1,,,,,,,162,,,
torchinferno,few_shot,180,176,146.56,0.00,170.30,1,5.87,1,,,,,,,180,,,
torchinferno,few_shot,191,177,137.22,0.00,160.73,1,6.22,1,,,,,,,191,,,
torchinferno,few_shot,169,178,156.26,0.00,182.75,1,5.47,1,,,,,,,169,,,
torchinferno,few_shot,173,179,155.29,24.95,180.24,2,11.10,1,,,,,,,173,,,
torchinferno,few_shot,190,180,140.26,24.32,164.58,2,12.15,1,,,,,,,190,,,
torchinferno,few_shot,164,181,163.02,25.53,188.55,2,10.61,1,,,,,,,164,,,
torchinferno,few_shot,167,182,158.79,28.43,187.22,2,10.68,1,,,,,,,167,,,
torchinferno,few_shot,172,183,154.59,30.41,184.99,2,10.81,1,,,,,,,172,,,
torchinferno,few_shot,188,184,142.75,27.67,170.42,2,11.74,1,,,,,,,188,,,
torchinferno,few_shot,187,185,142.99,28.74,171.73,2,11.65,1,,,,,,,187,,,
torchinferno,few_shot,177,186,150.93,31.31,182.23,2,10.97,1,,,,,,,177,,,
torchinferno,few_shot,182,187,145.53,32.51,178.04,2,11.23,1,,,,,,,182,,,
torchinferno,few_shot,184,188,145.41,25.26,170.67,2,11.72,1,,,,,,,184,,,
torchinferno,few_shot,175,189,154.64,31.73,186.38,2,10.73,1,,,,,,,175,,,
torchinferno,few_shot,174,190,155.62,32.77,188.38,2,10.62,1,,,,,,,174,,,
torchinferno,few_shot,181,191,146.16,35.71,181.87,2,11.00,1,,,,,,,181,,,
torchinferno,few_shot,168,192,158.45,36.09,194.54,2,10.28,1,,,,,,,168,,,
torchinferno,few_shot,193,193,135.07,41.12,176.19,2,11.35,1,,,,,,,193,,,
torchinferno,few_shot,194,194,158.74,0.00,170.50,1,5.87,1,,,,,,,194,,,
torchinferno,few_shot,225,195,131.11,0.00,142.63,1,7.01,1,,,,,,,225,,,
torchinferno,few_shot,222,196,134.00,0.00,147.35,1,6.79,1,,,,,,,222,,,
torchinferno,few_shot,216,197,138.45,0.00,153.63,1,6.51,1,,,,,,,216,,,
torchinferno,few_shot,208,198,145.88,0.00,159.06,1,6.29,1,,,,,,,208,,,
torchinferno,few_shot,219,199,139.44,0.00,153.29,1,6.52,1,,,,,,,219,,,
torchinferno,few_shot,214,200,141.62,0.00,156.71,1,6.38,1,,,,,,,214,,,
torchinferno,few_shot,212,201,141.90,0.00,158.38,1,6.31,1,,,,,,,212,,,
torchinferno,few_shot,199,202,153.01,0.00,171.05,1,5.85,1,,,,,,,199,,,
torchinferno,few_shot,195,203,156.17,0.00,175.34,1,5.70,1,,,,,,,195,,,
torchinferno,few_shot,205,204,147.43,0.00,166.03,1,6.02,1,,,,,,,205,,,
torchinferno,few_shot,200,205,151.93,0.00,172.49,1,5.80,1,,,,,,,200,,,
torchinferno,few_shot,217,206,138.47,0.00,158.65,1,6.30,1,,,,,,,217,,,
torchinferno,few_shot,196,207,158.44,0.00,178.21,1,5.61,1,,,,,,,196,,,
torchinferno,few_shot,224,208,130.45,0.00,152.69,1,6.55,1,,,,,,,224,,,
torchinferno,few_shot,207,209,145.44,0.00,168.43,1,5.94,1,,,,,,,207,,,
torchinferno,few_shot,210,210,142.50,0.00,167.25,1,5.98,1,,,,,,,210,,,
torchinferno,few_shot,218,211,138.90,0.00,165.01,1,6.06,1,,,,,,,218,,,
torchinferno,few_shot,198,212,156.09,26.71,182.80,2,10.94,1,,,,,,,198,,,
torchinferno,few_shot,204,213,146.85,29.19,176.05,2,11.36,1,,,,,,,204,,,
torchinferno,few_shot,202,214,151.46,29.10,180.56,2,11.08,1,,,,,,,202,,,
torchinferno,few_shot,209,215,142.98,30.24,173.22,2,11.55,1,,,,,,,209,,,
torchinferno,few_shot,201,216,153.47,0.00,183.07,1,5.46,1,,,,,,,201,,,
torchinferno,few_shot,211,217,143.85,29.60,173.45,2,11.53,1,,,,,,,211,,,
torchinferno,few_shot,203,218,149.63,0.00,182.80,1,5.47,1,,,,,,,203,,,
torchinferno,few_shot,197,219,157.23,32.08,189.31,2,10.56,1,,,,,,,197,,,
torchinferno,few_shot,215,220,140.75,0.00,173.80,1,5.75,1,,,,,,,215,,,
torchinferno,few_shot,206,221,145.46,0.00,181.56,1,5.51,1,,,,,,,206,,,
torchinferno,few_shot,221,222,135.58,37.31,172.89,2,11.57,1,,,,,,,221,,,
torchinferno,few_shot,220,223,136.38,0.00,175.28,1,5.71,1,,,,,,,220,,,
torchinferno,few_shot,223,224,132.27,39.46,171.73,2,11.65,1,,,,,,,223,,,
