model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-30T03:03:43.716049+00:00

Build Times
provider,build_time_s
torchinferno,776.5
vllm,582.9
sglang,365.0

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,163.39,146.28,149.76,vllm
ttft_p99_ms,2171.12,261.35,632.81,vllm
tpot_median_ms,46.03,52.76,68.34,torchinferno
tpot_p99_ms,814.07,143.32,152.73,vllm
e2e_median_ms,203.06,196.00,219.61,vllm
e2e_p99_ms,2220.97,332.92,671.57,vllm
throughput_median_tps,5.79,7.44,5.46,vllm
total_output_tokens,1466,1458,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,255.01,192.13,219.44,vllm
ttft_p99_ms,521.62,485.33,73517.21,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,276.23,218.27,358.19,vllm
e2e_p99_ms,550.82,511.44,73574.80,vllm
throughput_median_tps,3.62,4.58,2.79,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,296.63,168.10,173.58,vllm
ttft_p99_ms,582.39,330.60,616.14,vllm
tpot_median_ms,57.37,52.43,98.09,vllm
tpot_p99_ms,359.04,186.19,210.39,vllm
e2e_median_ms,352.12,213.65,267.78,vllm
e2e_p99_ms,623.83,417.39,718.10,vllm
throughput_median_tps,4.03,6.39,4.90,vllm
total_output_tokens,1442,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,371.43,136.73,139.98,vllm
ttft_last_turn_ms,383.55,167.85,197.68,vllm
ttft_growth_ratio,1.03,1.23,1.41,torchinferno
ttft_first_turn_median_ms,354.21,133.43,135.72,vllm
ttft_first_turn_p99_ms,606.00,288.54,256.67,sglang
ttft_last_turn_median_ms,383.42,162.10,191.15,vllm
ttft_last_turn_p99_ms,436.77,360.70,302.49,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,219.40,63.94,88.07,vllm
ttft_p99_ms,600.36,2058.85,548.36,sglang
tpot_median_ms,57.01,31.72,46.39,vllm
tpot_p99_ms,101.30,1759.24,129.20,torchinferno
e2e_median_ms,259.64,86.89,139.57,vllm
e2e_p99_ms,650.61,2089.96,550.12,sglang
throughput_median_tps,5.66,13.81,9.41,vllm
total_output_tokens,1477,1466,1474,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,308.31,80.72,72.52,sglang
ttft_p99_ms,902.21,184.19,158.89,sglang
tpot_median_ms,22.90,15.01,22.57,vllm
tpot_p99_ms,55.58,22.39,27.09,vllm
e2e_median_ms,1115.25,618.62,841.40,vllm
e2e_p99_ms,1977.21,1033.91,1592.89,vllm
throughput_median_tps,32.32,58.00,41.07,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,39,37,2170.75,0.00,2194.93,1,0.46,1,,,,,,,39,,,
torchinferno,few_shot,30,38,2167.50,34.83,2202.33,2,0.91,1,,,,,,,30,,,
torchinferno,few_shot,53,39,2165.94,0.00,2200.56,1,0.45,1,,,,,,,53,,,
torchinferno,few_shot,29,40,2172.81,0.00,2205.01,1,0.45,1,,,,,,,29,,,
torchinferno,few_shot,42,41,2165.66,0.00,2204.60,1,0.45,1,,,,,,,42,,,
torchinferno,few_shot,45,42,2169.61,35.55,2205.17,2,0.91,1,,,,,,,45,,,
torchinferno,few_shot,57,43,2168.53,0.00,2204.81,1,0.45,1,,,,,,,57,,,
torchinferno,few_shot,49,44,2163.81,43.35,2207.16,2,0.91,1,,,,,,,49,,,
torchinferno,few_shot,54,45,2162.13,45.67,2207.81,2,0.91,1,,,,,,,54,,,
torchinferno,few_shot,35,46,2169.96,0.00,2211.64,1,0.45,1,,,,,,,35,,,
torchinferno,few_shot,50,47,2162.44,48.42,2210.86,2,0.90,1,,,,,,,50,,,
torchinferno,few_shot,51,48,2164.02,47.81,2211.83,2,0.90,1,,,,,,,51,,,
torchinferno,few_shot,52,49,2163.63,49.14,2212.78,2,0.90,1,,,,,,,52,,,
torchinferno,few_shot,46,50,2169.07,0.00,2215.28,1,0.45,1,,,,,,,46,,,
torchinferno,few_shot,60,51,2165.37,0.00,2214.47,1,0.45,1,,,,,,,60,,,
torchinferno,few_shot,36,52,2168.07,51.14,2219.22,2,0.90,1,,,,,,,36,,,
torchinferno,few_shot,48,53,2161.74,0.00,2218.85,1,0.45,1,,,,,,,48,,,
torchinferno,few_shot,40,54,2169.09,51.89,2220.97,2,0.90,1,,,,,,,40,,,
torchinferno,few_shot,44,55,2164.39,57.40,2221.79,2,0.90,1,,,,,,,44,,,
torchinferno,few_shot,27,56,2171.26,54.25,2225.51,2,0.90,1,,,,,,,27,,,
torchinferno,few_shot,33,57,2171.12,54.67,2225.78,2,0.90,1,,,,,,,33,,,
torchinferno,few_shot,32,58,2164.47,63.22,2227.69,2,0.90,1,,,,,,,32,,,
torchinferno,few_shot,76,59,513.47,0.00,528.27,1,1.89,1,,,,,,,76,,,
torchinferno,few_shot,69,60,531.43,0.00,541.65,1,1.85,1,,,,,,,69,,,
torchinferno,few_shot,64,61,538.65,0.00,551.89,1,1.81,1,,,,,,,64,,,
torchinferno,few_shot,86,62,176.55,0.00,192.45,1,5.20,1,,,,,,,86,,,
torchinferno,few_shot,74,63,516.86,0.00,539.13,1,1.85,1,,,,,,,74,,,
torchinferno,few_shot,72,64,519.57,0.00,544.12,1,1.84,1,,,,,,,72,,,
torchinferno,few_shot,80,65,181.74,0.00,204.69,1,4.89,1,,,,,,,80,,,
torchinferno,few_shot,65,66,532.68,0.00,558.73,1,1.79,1,,,,,,,65,,,
torchinferno,few_shot,88,67,174.68,0.00,197.19,1,5.07,1,,,,,,,88,,,
torchinferno,few_shot,90,68,170.34,0.00,195.24,1,5.12,1,,,,,,,90,,,
torchinferno,few_shot,66,69,529.12,0.00,561.14,1,1.78,1,,,,,,,66,,,
torchinferno,few_shot,77,70,189.86,28.66,218.52,2,9.15,1,,,,,,,77,,,
torchinferno,few_shot,82,71,178.62,0.00,210.52,1,4.75,1,,,,,,,82,,,
torchinferno,few_shot,68,72,529.77,0.00,561.48,1,1.78,1,,,,,,,68,,,
torchinferno,few_shot,71,73,523.23,0.00,557.39,1,1.79,1,,,,,,,71,,,
torchinferno,few_shot,85,74,175.55,0.00,209.68,1,4.77,1,,,,,,,85,,,
torchinferno,few_shot,67,75,529.69,0.00,566.86,1,1.76,1,,,,,,,67,,,
torchinferno,few_shot,63,76,2252.61,42.33,2294.93,2,0.87,1,,,,,,,63,,,
torchinferno,few_shot,73,77,519.25,42.10,561.34,2,3.56,1,,,,,,,73,,,
torchinferno,few_shot,61,78,2258.40,40.17,2298.57,2,0.87,1,,,,,,,61,,,
torchinferno,few_shot,62,79,2255.11,44.29,2299.40,2,0.87,1,,,,,,,62,,,
torchinferno,few_shot,56,80,2253.34,48.04,2301.38,2,0.87,1,,,,,,,56,,,
torchinferno,few_shot,79,81,188.12,42.82,230.94,2,8.66,1,,,,,,,79,,,
torchinferno,few_shot,70,82,525.68,47.86,573.54,2,3.49,1,,,,,,,70,,,
torchinferno,few_shot,84,83,180.54,46.20,226.74,2,8.82,1,,,,,,,84,,,
torchinferno,few_shot,83,84,178.85,50.91,229.77,2,8.70,1,,,,,,,83,,,
torchinferno,few_shot,87,85,172.90,0.00,227.00,1,4.41,1,,,,,,,87,,,
torchinferno,few_shot,81,86,183.98,0.00,236.29,1,4.23,1,,,,,,,81,,,
torchinferno,few_shot,89,87,167.34,0.00,226.05,1,4.42,1,,,,,,,89,,,
torchinferno,few_shot,59,88,2252.60,62.41,2315.01,2,0.86,1,,,,,,,59,,,
torchinferno,few_shot,75,89,520.39,57.05,577.45,2,3.46,1,,,,,,,75,,,
torchinferno,few_shot,78,90,188.00,64.68,252.68,2,7.92,1,,,,,,,78,,,
torchinferno,few_shot,98,91,163.47,0.00,174.45,1,5.73,1,,,,,,,98,,,
torchinferno,few_shot,112,92,138.56,0.00,153.99,1,6.49,1,,,,,,,112,,,
torchinferno,few_shot,119,93,129.39,0.00,147.60,1,6.77,1,,,,,,,119,,,
torchinferno,few_shot,106,94,144.26,0.00,165.40,1,6.05,1,,,,,,,106,,,
torchinferno,few_shot,105,95,148.08,0.00,167.99,1,5.95,1,,,,,,,105,,,
torchinferno,few_shot,92,96,171.51,0.00,194.33,1,5.15,1,,,,,,,92,,,
torchinferno,few_shot,113,97,135.94,0.00,161.28,1,6.20,1,,,,,,,113,,,
torchinferno,few_shot,115,98,135.24,0.00,159.66,1,6.26,1,,,,,,,115,,,
torchinferno,few_shot,96,99,162.52,0.00,191.49,1,5.22,1,,,,,,,96,,,
torchinferno,few_shot,122,100,127.00,0.00,153.33,1,6.52,1,,,,,,,122,,,
torchinferno,few_shot,118,101,136.05,25.65,161.70,2,12.37,1,,,,,,,118,,,
torchinferno,few_shot,95,102,167.34,0.00,198.45,1,5.04,1,,,,,,,95,,,
torchinferno,few_shot,109,103,141.17,0.00,175.29,1,5.70,1,,,,,,,109,,,
torchinferno,few_shot,97,104,162.29,0.00,197.25,1,5.07,1,,,,,,,97,,,
torchinferno,few_shot,111,105,141.52,33.62,175.14,2,11.42,1,,,,,,,111,,,
torchinferno,few_shot,102,106,149.72,0.00,187.76,1,5.33,1,,,,,,,102,,,
torchinferno,few_shot,99,107,164.31,34.34,198.66,2,10.07,1,,,,,,,99,,,
torchinferno,few_shot,107,108,148.74,35.73,184.47,2,10.84,1,,,,,,,107,,,
torchinferno,few_shot,100,109,162.09,0.00,200.28,1,4.99,1,,,,,,,100,,,
torchinferno,few_shot,117,110,132.24,0.00,174.60,1,5.73,1,,,,,,,117,,,
torchinferno,few_shot,93,111,172.92,40.78,213.70,2,9.36,1,,,,,,,93,,,
torchinferno,few_shot,121,112,131.59,40.04,171.64,2,11.65,1,,,,,,,121,,,
torchinferno,few_shot,120,113,131.21,42.84,174.06,2,11.49,1,,,,,,,120,,,
torchinferno,few_shot,101,114,160.85,0.00,204.21,1,4.90,1,,,,,,,101,,,
torchinferno,few_shot,114,115,138.15,47.22,185.38,2,10.79,1,,,,,,,114,,,
torchinferno,few_shot,103,116,152.73,47.34,200.07,2,10.00,1,,,,,,,103,,,
torchinferno,few_shot,108,117,141.17,53.95,195.12,2,10.25,1,,,,,,,108,,,
torchinferno,few_shot,116,118,134.73,52.18,186.91,2,10.70,1,,,,,,,116,,,
torchinferno,few_shot,91,119,178.78,50.30,229.08,2,8.73,1,,,,,,,91,,,
torchinferno,few_shot,94,120,164.89,58.95,223.83,2,8.94,1,,,,,,,94,,,
torchinferno,few_shot,104,121,149.63,57.01,206.64,2,9.68,1,,,,,,,104,,,
torchinferno,few_shot,110,122,143.54,0.00,200.36,1,4.99,1,,,,,,,110,,,
torchinferno,few_shot,123,123,170.69,0.00,185.44,1,5.39,1,,,,,,,123,,,
torchinferno,few_shot,129,124,162.68,0.00,176.14,1,5.68,1,,,,,,,129,,,
torchinferno,few_shot,133,125,155.38,0.00,171.53,1,5.83,1,,,,,,,133,,,
torchinferno,few_shot,138,126,150.03,0.00,167.49,1,5.97,1,,,,,,,138,,,
torchinferno,few_shot,127,127,165.79,0.00,185.34,1,5.40,1,,,,,,,127,,,
torchinferno,few_shot,142,128,140.76,0.00,164.53,1,6.08,1,,,,,,,142,,,
torchinferno,few_shot,137,129,155.86,0.00,175.17,1,5.71,1,,,,,,,137,,,
torchinferno,few_shot,130,130,162.82,0.00,185.44,1,5.39,1,,,,,,,130,,,
torchinferno,few_shot,148,131,136.26,0.00,159.19,1,6.28,1,,,,,,,148,,,
torchinferno,few_shot,141,132,143.72,29.12,172.84,2,11.57,1,,,,,,,141,,,
torchinferno,few_shot,134,133,155.95,0.00,183.83,1,5.44,1,,,,,,,134,,,
torchinferno,few_shot,139,134,153.59,25.93,179.52,2,11.14,1,,,,,,,139,,,
torchinferno,few_shot,143,135,140.36,34.51,174.87,2,11.44,1,,,,,,,143,,,
torchinferno,few_shot,136,136,155.35,0.00,186.67,1,5.36,1,,,,,,,136,,,
torchinferno,few_shot,150,137,131.78,34.46,166.24,2,12.03,1,,,,,,,150,,,
torchinferno,few_shot,126,138,170.34,35.36,205.70,2,9.72,1,,,,,,,126,,,
torchinferno,few_shot,151,139,129.16,39.38,168.54,2,11.87,1,,,,,,,151,,,
torchinferno,few_shot,131,140,160.78,0.00,201.11,1,4.97,1,,,,,,,131,,,
torchinferno,few_shot,140,141,152.24,37.53,189.77,2,10.54,1,,,,,,,140,,,
torchinferno,few_shot,135,142,153.60,44.66,198.26,2,10.09,1,,,,,,,135,,,
torchinferno,few_shot,152,143,131.28,41.69,172.97,2,11.56,1,,,,,,,152,,,
torchinferno,few_shot,146,144,138.32,46.20,184.52,2,10.84,1,,,,,,,146,,,
torchinferno,few_shot,149,145,136.24,43.84,180.08,2,11.11,1,,,,,,,149,,,
torchinferno,few_shot,153,146,130.36,0.00,175.16,1,5.71,1,,,,,,,153,,,
torchinferno,few_shot,128,147,166.35,48.38,214.74,2,9.31,1,,,,,,,128,,,
torchinferno,few_shot,144,148,137.75,55.88,193.62,2,10.33,1,,,,,,,144,,,
torchinferno,few_shot,154,149,124.70,48.80,173.50,2,11.53,1,,,,,,,154,,,
torchinferno,few_shot,145,150,138.14,0.00,194.23,1,5.15,1,,,,,,,145,,,
torchinferno,few_shot,132,151,159.96,55.82,215.78,2,9.27,1,,,,,,,132,,,
torchinferno,few_shot,124,152,169.84,60.66,230.51,2,8.68,1,,,,,,,124,,,
torchinferno,few_shot,125,153,173.11,57.80,230.90,2,8.66,1,,,,,,,125,,,
torchinferno,few_shot,147,154,134.77,229.25,593.26,3,5.06,0,,,,,,,147,,,
torchinferno,few_shot,166,155,587.15,0.00,600.45,1,1.67,1,,,,,,,166,,,
torchinferno,few_shot,176,156,573.16,0.00,589.38,1,1.70,1,,,,,,,176,,,
torchinferno,few_shot,159,157,597.66,0.00,616.06,1,1.62,1,,,,,,,159,,,
torchinferno,few_shot,186,158,561.90,0.00,579.01,1,1.73,1,,,,,,,186,,,
torchinferno,few_shot,171,159,577.97,0.00,600.67,1,1.66,1,,,,,,,171,,,
torchinferno,few_shot,170,160,580.62,0.00,604.53,1,1.65,1,,,,,,,170,,,
torchinferno,few_shot,163,161,595.48,0.00,616.07,1,1.62,1,,,,,,,163,,,
torchinferno,few_shot,169,162,588.22,0.00,608.83,1,1.64,1,,,,,,,169,,,
torchinferno,few_shot,185,163,561.37,0.00,587.32,1,1.70,1,,,,,,,185,,,
torchinferno,few_shot,158,164,598.83,0.00,627.61,1,1.59,1,,,,,,,158,,,
torchinferno,few_shot,162,165,591.86,0.00,623.39,1,1.60,1,,,,,,,162,,,
torchinferno,few_shot,177,166,575.19,28.72,603.90,2,3.31,1,,,,,,,177,,,
torchinferno,few_shot,175,167,576.32,31.61,607.93,2,3.29,1,,,,,,,175,,,
torchinferno,few_shot,179,168,575.32,0.00,604.83,1,1.65,1,,,,,,,179,,,
torchinferno,few_shot,168,169,586.25,35.58,621.83,2,3.22,1,,,,,,,168,,,
torchinferno,few_shot,184,170,566.25,34.66,600.91,2,3.33,1,,,,,,,184,,,
torchinferno,few_shot,182,171,569.77,34.98,604.75,2,3.31,1,,,,,,,182,,,
torchinferno,few_shot,183,172,569.46,0.00,605.02,1,1.65,1,,,,,,,183,,,
torchinferno,few_shot,161,173,598.38,39.23,637.61,2,3.14,1,,,,,,,161,,,
torchinferno,few_shot,167,174,591.06,38.90,629.96,2,3.17,1,,,,,,,167,,,
torchinferno,few_shot,165,175,589.47,0.00,633.49,1,1.58,1,,,,,,,165,,,
torchinferno,few_shot,157,176,603.50,0.00,648.04,1,1.54,1,,,,,,,157,,,
torchinferno,few_shot,173,177,574.46,52.19,626.65,2,3.19,1,,,,,,,173,,,
torchinferno,few_shot,178,178,570.91,0.00,622.37,1,1.61,1,,,,,,,178,,,
torchinferno,few_shot,180,179,571.10,0.00,619.77,1,1.61,1,,,,,,,180,,,
torchinferno,few_shot,156,180,606.45,0.00,656.44,1,1.52,1,,,,,,,156,,,
torchinferno,few_shot,181,181,567.67,53.81,621.49,2,3.22,1,,,,,,,181,,,
torchinferno,few_shot,160,182,596.46,0.00,652.36,1,1.53,1,,,,,,,160,,,
torchinferno,few_shot,155,183,610.14,53.60,663.74,2,3.01,1,,,,,,,155,,,
torchinferno,few_shot,174,184,574.50,61.02,635.53,2,3.15,1,,,,,,,174,,,
torchinferno,few_shot,172,185,583.16,57.55,640.71,2,3.12,1,,,,,,,172,,,
torchinferno,few_shot,164,186,592.77,63.44,656.21,2,3.05,1,,,,,,,164,,,
torchinferno,few_shot,215,187,561.65,0.00,576.94,1,1.73,1,,,,,,,215,,,
torchinferno,few_shot,200,188,586.34,0.00,602.08,1,1.66,1,,,,,,,200,,,
torchinferno,few_shot,205,189,578.44,0.00,594.29,1,1.68,1,,,,,,,205,,,
torchinferno,few_shot,206,190,578.89,0.00,594.46,1,1.68,1,,,,,,,206,,,
torchinferno,few_shot,199,191,585.17,0.00,607.31,1,1.65,1,,,,,,,199,,,
torchinferno,few_shot,195,192,592.75,0.00,615.40,1,1.62,1,,,,,,,195,,,
torchinferno,few_shot,194,193,602.37,0.00,618.30,1,1.62,1,,,,,,,194,,,
torchinferno,few_shot,213,194,570.12,0.00,590.22,1,1.69,1,,,,,,,213,,,
torchinferno,few_shot,196,195,595.30,0.00,618.11,1,1.62,1,,,,,,,196,,,
torchinferno,few_shot,202,196,582.23,26.42,608.64,2,3.29,1,,,,,,,202,,,
torchinferno,few_shot,203,197,581.12,0.00,608.65,1,1.64,1,,,,,,,203,,,
torchinferno,few_shot,189,198,611.36,0.00,635.79,1,1.57,1,,,,,,,189,,,
torchinferno,few_shot,212,199,570.86,0.00,599.77,1,1.67,1,,,,,,,212,,,
torchinferno,few_shot,191,200,600.75,0.00,633.62,1,1.58,1,,,,,,,191,,,
torchinferno,few_shot,210,201,571.49,0.00,604.83,1,1.65,1,,,,,,,210,,,
torchinferno,few_shot,218,202,166.30,0.00,197.90,1,5.05,1,,,,,,,218,,,
torchinferno,few_shot,193,203,597.34,36.65,633.99,2,3.15,1,,,,,,,193,,,
torchinferno,few_shot,197,204,589.48,40.64,630.12,2,3.17,1,,,,,,,197,,,
torchinferno,few_shot,198,205,589.26,41.19,630.45,2,3.17,1,,,,,,,198,,,
torchinferno,few_shot,187,206,607.39,42.37,649.75,2,3.08,1,,,,,,,187,,,
torchinferno,few_shot,216,207,565.62,0.00,604.11,1,1.66,1,,,,,,,216,,,
torchinferno,few_shot,201,208,585.30,0.00,627.91,1,1.59,1,,,,,,,201,,,
torchinferno,few_shot,214,209,563.46,0.00,610.47,1,1.64,1,,,,,,,214,,,
torchinferno,few_shot,217,210,560.95,0.00,606.10,1,1.65,1,,,,,,,217,,,
torchinferno,few_shot,208,211,570.30,0.00,621.47,1,1.61,1,,,,,,,208,,,
torchinferno,few_shot,209,212,576.91,46.02,622.93,2,3.21,1,,,,,,,209,,,
torchinferno,few_shot,192,213,598.11,0.00,651.53,1,1.53,1,,,,,,,192,,,
torchinferno,few_shot,204,214,575.70,56.54,632.24,2,3.16,1,,,,,,,204,,,
torchinferno,few_shot,188,215,608.44,52.79,661.23,2,3.02,1,,,,,,,188,,,
torchinferno,few_shot,207,216,580.77,0.00,630.44,1,1.59,1,,,,,,,207,,,
torchinferno,few_shot,190,217,609.23,52.28,661.51,2,3.02,1,,,,,,,190,,,
torchinferno,few_shot,211,218,574.20,61.00,635.19,2,3.15,1,,,,,,,211,,,
torchinferno,few_shot,242,219,141.49,0.00,149.26,1,6.70,1,,,,,,,242,,,
torchinferno,few_shot,244,220,134.70,0.00,148.18,1,6.75,1,,,,,,,244,,,
torchinferno,few_shot,234,221,147.46,0.00,164.64,1,6.07,1,,,,,,,234,,,
torchinferno,few_shot,236,222,148.97,0.00,164.17,1,6.09,1,,,,,,,236,,,
