model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-05T07:02:26.192270+00:00

Build Times
provider,build_time_s
torchinferno,38.3
vllm,245.2
sglang,238.1

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,161.08,160.37,141.76,sglang
ttft_p99_ms,836.78,307.83,619.94,vllm
tpot_median_ms,46.59,66.08,75.11,torchinferno
tpot_p99_ms,105.69,179.36,158.09,torchinferno
e2e_median_ms,212.26,217.27,219.48,torchinferno
e2e_p99_ms,864.72,394.63,707.00,vllm
throughput_median_tps,5.81,6.53,5.63,vllm
total_output_tokens,1461,1461,1460,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,150.22,201.42,201.58,torchinferno
ttft_p99_ms,444.96,541.91,70044.26,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,160.45,234.61,363.07,torchinferno
e2e_p99_ms,454.81,577.10,70157.01,torchinferno
throughput_median_tps,6.23,4.26,2.75,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,327.98,181.15,158.72,sglang
ttft_p99_ms,626.55,412.25,678.77,vllm
tpot_median_ms,58.17,46.14,109.58,vllm
tpot_p99_ms,116.88,202.44,293.43,torchinferno
e2e_median_ms,383.30,227.53,267.52,vllm
e2e_p99_ms,695.88,480.24,752.44,vllm
throughput_median_tps,3.66,6.07,4.93,vllm
total_output_tokens,1448,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,277.45,157.58,106.42,sglang
ttft_last_turn_ms,379.69,175.09,172.99,sglang
ttft_growth_ratio,1.37,1.11,1.63,vllm
ttft_first_turn_median_ms,294.68,145.54,98.22,sglang
ttft_first_turn_p99_ms,564.22,535.77,177.67,sglang
ttft_last_turn_median_ms,377.25,176.19,162.32,sglang
ttft_last_turn_p99_ms,548.46,368.06,320.09,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,123.05,64.08,75.59,vllm
ttft_p99_ms,379.83,2194.02,541.85,torchinferno
tpot_median_ms,37.51,29.94,72.41,vllm
tpot_p99_ms,332.88,1823.44,507.98,torchinferno
e2e_median_ms,151.97,88.28,153.07,vllm
e2e_p99_ms,471.61,2235.71,593.92,torchinferno
throughput_median_tps,8.69,13.66,9.56,vllm
total_output_tokens,1464,1474,1462,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,239.05,85.77,73.27,sglang
ttft_p99_ms,521.99,309.68,409.66,vllm
tpot_median_ms,20.57,14.92,22.18,vllm
tpot_p99_ms,36.40,23.36,33.68,vllm
e2e_median_ms,958.02,658.07,863.51,vllm
e2e_p99_ms,1702.81,1057.48,1621.26,vllm
throughput_median_tps,37.00,56.30,41.86,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,32,39,762.93,44.90,807.83,2,2.48,1,,,,,,,32,,,
torchinferno,few_shot,56,40,751.06,53.07,804.13,2,2.49,1,,,,,,,56,,,
torchinferno,few_shot,46,41,755.79,0.00,809.79,1,1.23,1,,,,,,,46,,,
torchinferno,few_shot,41,42,761.03,0.00,812.28,1,1.23,1,,,,,,,41,,,
torchinferno,few_shot,21,43,763.67,60.36,824.03,2,2.43,1,,,,,,,21,,,
torchinferno,few_shot,44,44,759.23,55.19,814.42,2,2.46,1,,,,,,,44,,,
torchinferno,few_shot,45,45,753.26,62.52,815.78,2,2.45,1,,,,,,,45,,,
torchinferno,few_shot,40,46,758.52,60.05,818.58,2,2.44,1,,,,,,,40,,,
torchinferno,few_shot,22,47,771.25,57.81,829.06,2,2.41,1,,,,,,,22,,,
torchinferno,few_shot,27,48,758.17,66.28,824.45,2,2.43,1,,,,,,,27,,,
torchinferno,few_shot,20,49,769.00,68.55,837.55,2,2.39,1,,,,,,,20,,,
torchinferno,few_shot,53,50,835.86,0.00,849.65,1,1.18,1,,,,,,,53,,,
torchinferno,few_shot,71,51,150.62,0.00,159.87,1,6.25,1,,,,,,,71,,,
torchinferno,few_shot,60,52,840.34,0.00,849.58,1,1.18,1,,,,,,,60,,,
torchinferno,few_shot,76,53,141.39,0.00,154.65,1,6.47,1,,,,,,,76,,,
torchinferno,few_shot,58,54,836.43,0.00,853.96,1,1.17,1,,,,,,,58,,,
torchinferno,few_shot,68,55,154.86,0.00,169.62,1,5.90,1,,,,,,,68,,,
torchinferno,few_shot,47,56,837.82,0.00,864.38,1,1.16,1,,,,,,,47,,,
torchinferno,few_shot,67,57,156.69,0.00,177.94,1,5.62,1,,,,,,,67,,,
torchinferno,few_shot,57,58,834.39,0.00,864.72,1,1.16,1,,,,,,,57,,,
torchinferno,few_shot,52,59,840.45,27.97,868.42,2,2.30,1,,,,,,,52,,,
torchinferno,few_shot,81,60,128.56,0.00,160.20,1,6.24,1,,,,,,,81,,,
torchinferno,few_shot,70,61,148.18,32.48,180.66,2,11.07,1,,,,,,,70,,,
torchinferno,few_shot,79,62,132.37,35.60,167.97,2,11.91,1,,,,,,,79,,,
torchinferno,few_shot,62,63,839.34,30.69,870.03,2,2.30,1,,,,,,,62,,,
torchinferno,few_shot,74,64,147.14,0.00,178.61,1,5.60,1,,,,,,,74,,,
torchinferno,few_shot,77,65,141.44,34.03,175.47,2,11.40,1,,,,,,,77,,,
torchinferno,few_shot,69,66,156.89,0.00,190.55,1,5.25,1,,,,,,,69,,,
torchinferno,few_shot,78,67,136.78,40.65,177.43,2,11.27,1,,,,,,,78,,,
torchinferno,few_shot,65,68,154.21,0.00,199.46,1,5.01,1,,,,,,,65,,,
torchinferno,few_shot,59,69,842.16,38.77,880.94,2,2.27,1,,,,,,,59,,,
torchinferno,few_shot,72,70,147.09,0.00,191.76,1,5.21,1,,,,,,,72,,,
torchinferno,few_shot,66,71,149.60,0.00,203.17,1,4.92,1,,,,,,,66,,,
torchinferno,few_shot,73,72,144.00,50.23,194.23,2,10.30,1,,,,,,,73,,,
torchinferno,few_shot,80,73,130.19,0.00,183.03,1,5.46,1,,,,,,,80,,,
torchinferno,few_shot,63,74,841.05,47.17,888.22,2,2.25,1,,,,,,,63,,,
torchinferno,few_shot,55,75,845.33,0.00,893.60,1,1.12,1,,,,,,,55,,,
torchinferno,few_shot,61,76,836.78,56.00,892.78,2,2.24,1,,,,,,,61,,,
torchinferno,few_shot,75,77,137.56,61.30,198.86,2,10.06,1,,,,,,,75,,,
torchinferno,few_shot,54,78,840.77,57.71,898.48,2,2.23,1,,,,,,,54,,,
torchinferno,few_shot,51,79,841.47,60.86,902.33,2,2.22,1,,,,,,,51,,,
torchinferno,few_shot,64,80,155.75,0.00,223.28,1,4.48,1,,,,,,,64,,,
torchinferno,few_shot,50,81,835.54,76.47,912.01,2,2.19,1,,,,,,,50,,,
torchinferno,few_shot,82,82,165.18,0.00,169.88,1,5.89,1,,,,,,,82,,,
torchinferno,few_shot,88,83,151.49,0.00,158.69,1,6.30,1,,,,,,,88,,,
torchinferno,few_shot,102,84,127.01,0.00,140.48,1,7.12,1,,,,,,,102,,,
torchinferno,few_shot,95,85,137.09,0.00,152.05,1,6.58,1,,,,,,,95,,,
torchinferno,few_shot,89,86,144.37,0.00,163.36,1,6.12,1,,,,,,,89,,,
torchinferno,few_shot,86,87,149.19,0.00,168.50,1,5.93,1,,,,,,,86,,,
torchinferno,few_shot,85,88,150.99,0.00,175.04,1,5.71,1,,,,,,,85,,,
torchinferno,few_shot,110,89,108.43,0.00,133.27,1,7.50,1,,,,,,,110,,,
torchinferno,few_shot,97,90,139.65,0.00,157.30,1,6.36,1,,,,,,,97,,,
torchinferno,few_shot,83,91,157.88,25.73,183.61,2,10.89,1,,,,,,,83,,,
torchinferno,few_shot,94,92,139.28,25.62,164.89,2,12.13,1,,,,,,,94,,,
torchinferno,few_shot,96,93,129.71,0.00,163.04,1,6.13,1,,,,,,,96,,,
torchinferno,few_shot,113,94,103.22,0.00,132.44,1,7.55,1,,,,,,,113,,,
torchinferno,few_shot,99,95,129.20,32.88,162.09,2,12.34,1,,,,,,,99,,,
torchinferno,few_shot,103,96,120.82,36.01,156.83,2,12.75,1,,,,,,,103,,,
torchinferno,few_shot,108,97,115.52,32.97,148.49,2,13.47,1,,,,,,,108,,,
torchinferno,few_shot,87,98,154.62,0.00,184.83,1,5.41,1,,,,,,,87,,,
torchinferno,few_shot,106,99,124.06,0.00,154.63,1,6.47,1,,,,,,,106,,,
torchinferno,few_shot,109,100,117.92,0.00,151.94,1,6.58,1,,,,,,,109,,,
torchinferno,few_shot,92,101,142.31,0.00,182.65,1,5.47,1,,,,,,,92,,,
torchinferno,few_shot,98,102,125.72,0.00,173.18,1,5.77,1,,,,,,,98,,,
torchinferno,few_shot,107,103,116.05,42.43,158.47,2,12.62,1,,,,,,,107,,,
torchinferno,few_shot,90,104,151.92,0.00,188.51,1,5.30,1,,,,,,,90,,,
torchinferno,few_shot,101,105,122.28,0.00,172.20,1,5.81,1,,,,,,,101,,,
torchinferno,few_shot,91,106,146.31,44.73,191.05,2,10.47,1,,,,,,,91,,,
torchinferno,few_shot,93,107,133.36,55.70,189.06,2,10.58,1,,,,,,,93,,,
torchinferno,few_shot,84,108,153.95,55.08,209.03,2,9.57,1,,,,,,,84,,,
torchinferno,few_shot,105,109,120.85,0.00,172.92,1,5.78,1,,,,,,,105,,,
torchinferno,few_shot,104,110,121.99,55.80,177.79,2,11.25,1,,,,,,,104,,,
torchinferno,few_shot,100,111,127.79,0.00,188.95,1,5.29,1,,,,,,,100,,,
torchinferno,few_shot,111,112,109.97,63.68,173.65,2,11.52,1,,,,,,,111,,,
torchinferno,few_shot,112,113,106.26,0.00,173.93,1,5.75,1,,,,,,,112,,,
torchinferno,few_shot,129,114,128.36,0.00,144.70,1,6.91,1,,,,,,,129,,,
torchinferno,few_shot,137,115,118.81,0.00,132.63,1,7.54,1,,,,,,,137,,,
torchinferno,few_shot,119,116,151.25,0.00,167.40,1,5.97,1,,,,,,,119,,,
torchinferno,few_shot,117,117,149.60,0.00,171.80,1,5.82,1,,,,,,,117,,,
torchinferno,few_shot,122,118,143.83,0.00,161.28,1,6.20,1,,,,,,,122,,,
torchinferno,few_shot,134,119,128.86,0.00,144.13,1,6.94,1,,,,,,,134,,,
torchinferno,few_shot,131,120,123.87,0.00,150.96,1,6.62,1,,,,,,,131,,,
torchinferno,few_shot,130,121,127.96,0.00,154.10,1,6.49,1,,,,,,,130,,,
torchinferno,few_shot,123,122,135.09,0.00,168.80,1,5.92,1,,,,,,,123,,,
torchinferno,few_shot,125,123,141.84,25.25,167.10,2,11.97,1,,,,,,,125,,,
torchinferno,few_shot,145,124,100.84,0.00,129.24,1,7.74,1,,,,,,,145,,,
torchinferno,few_shot,140,125,108.02,36.26,144.28,2,13.86,1,,,,,,,140,,,
torchinferno,few_shot,114,126,161.13,32.03,193.16,2,10.35,1,,,,,,,114,,,
torchinferno,few_shot,120,127,143.85,38.10,181.95,2,10.99,1,,,,,,,120,,,
torchinferno,few_shot,127,128,140.17,0.00,171.00,1,5.85,1,,,,,,,127,,,
torchinferno,few_shot,142,129,109.91,0.00,146.94,1,6.81,1,,,,,,,142,,,
torchinferno,few_shot,115,130,162.34,0.00,196.77,1,5.08,1,,,,,,,115,,,
torchinferno,few_shot,133,131,123.83,0.00,166.08,1,6.02,1,,,,,,,133,,,
torchinferno,few_shot,141,132,115.78,38.44,154.22,2,12.97,1,,,,,,,141,,,
torchinferno,few_shot,118,133,153.16,43.91,197.08,2,10.15,1,,,,,,,118,,,
torchinferno,few_shot,126,134,129.66,51.66,181.32,2,11.03,1,,,,,,,126,,,
torchinferno,few_shot,144,135,111.79,40.31,152.10,2,13.15,1,,,,,,,144,,,
torchinferno,few_shot,136,136,114.14,0.00,168.20,1,5.95,1,,,,,,,136,,,
torchinferno,few_shot,116,137,155.19,50.79,205.98,2,9.71,1,,,,,,,116,,,
torchinferno,few_shot,124,138,140.59,51.87,192.46,2,10.39,1,,,,,,,124,,,
torchinferno,few_shot,128,139,136.49,52.10,188.59,2,10.60,1,,,,,,,128,,,
torchinferno,few_shot,138,140,119.00,0.00,172.71,1,5.79,1,,,,,,,138,,,
torchinferno,few_shot,121,141,142.32,62.13,204.44,2,9.78,1,,,,,,,121,,,
torchinferno,few_shot,135,142,118.74,63.84,182.58,2,10.95,1,,,,,,,135,,,
torchinferno,few_shot,132,143,122.98,66.57,189.55,2,10.55,1,,,,,,,132,,,
torchinferno,few_shot,139,144,110.31,69.43,179.74,2,11.13,1,,,,,,,139,,,
torchinferno,few_shot,143,145,105.53,74.18,179.71,2,11.13,1,,,,,,,143,,,
torchinferno,few_shot,162,146,136.02,0.00,145.04,1,6.89,1,,,,,,,162,,,
torchinferno,few_shot,169,147,133.93,0.00,137.61,1,7.27,1,,,,,,,169,,,
torchinferno,few_shot,156,148,145.06,0.00,157.96,1,6.33,1,,,,,,,156,,,
torchinferno,few_shot,153,149,145.36,0.00,164.78,1,6.07,1,,,,,,,153,,,
torchinferno,few_shot,166,150,124.55,0.00,147.93,1,6.76,1,,,,,,,166,,,
torchinferno,few_shot,148,151,152.14,0.00,180.96,1,5.53,1,,,,,,,148,,,
torchinferno,few_shot,157,152,144.88,0.00,168.60,1,5.93,1,,,,,,,157,,,
torchinferno,few_shot,171,153,120.61,0.00,147.74,1,6.77,1,,,,,,,171,,,
torchinferno,few_shot,159,154,148.05,0.00,168.10,1,5.95,1,,,,,,,159,,,
torchinferno,few_shot,152,155,152.37,28.72,181.09,2,11.04,1,,,,,,,152,,,
torchinferno,few_shot,170,156,123.49,0.00,155.37,1,6.44,1,,,,,,,170,,,
torchinferno,few_shot,167,157,122.53,39.70,162.23,2,12.33,1,,,,,,,167,,,
torchinferno,few_shot,175,158,116.50,30.40,146.91,2,13.61,1,,,,,,,175,,,
torchinferno,few_shot,160,159,140.89,0.00,174.90,1,5.72,1,,,,,,,160,,,
torchinferno,few_shot,154,160,145.92,38.98,184.90,2,10.82,1,,,,,,,154,,,
torchinferno,few_shot,161,161,142.62,33.53,176.15,2,11.35,1,,,,,,,161,,,
torchinferno,few_shot,172,162,122.63,35.92,158.55,2,12.61,1,,,,,,,172,,,
torchinferno,few_shot,163,163,140.02,0.00,174.87,1,5.72,1,,,,,,,163,,,
torchinferno,few_shot,151,164,151.61,43.63,195.25,2,10.24,1,,,,,,,151,,,
torchinferno,few_shot,158,165,144.68,0.00,186.77,1,5.35,1,,,,,,,158,,,
torchinferno,few_shot,149,166,153.93,48.06,202.00,2,9.90,1,,,,,,,149,,,
torchinferno,few_shot,165,167,138.18,0.00,178.69,1,5.60,1,,,,,,,165,,,
torchinferno,few_shot,164,168,129.11,52.26,181.37,2,11.03,1,,,,,,,164,,,
torchinferno,few_shot,155,169,141.85,54.57,196.42,2,10.18,1,,,,,,,155,,,
torchinferno,few_shot,146,170,158.96,54.51,213.48,2,9.37,1,,,,,,,146,,,
torchinferno,few_shot,174,171,118.73,48.94,167.67,2,11.93,1,,,,,,,174,,,
torchinferno,few_shot,177,172,100.92,60.19,161.12,2,12.41,1,,,,,,,177,,,
torchinferno,few_shot,173,173,119.62,53.96,173.58,2,11.52,1,,,,,,,173,,,
torchinferno,few_shot,168,174,123.40,62.59,186.00,2,10.75,1,,,,,,,168,,,
torchinferno,few_shot,150,175,152.32,62.81,215.13,2,9.30,1,,,,,,,150,,,
torchinferno,few_shot,176,176,107.35,0.00,173.44,1,5.77,1,,,,,,,176,,,
torchinferno,few_shot,147,177,156.74,104.58,365.90,3,8.20,0,,,,,,,147,,,
torchinferno,few_shot,179,178,337.86,0.00,346.60,1,2.89,1,,,,,,,179,,,
torchinferno,few_shot,178,179,334.52,0.00,352.27,1,2.84,1,,,,,,,178,,,
torchinferno,few_shot,186,180,321.19,0.00,339.52,1,2.95,1,,,,,,,186,,,
torchinferno,few_shot,195,181,305.59,0.00,327.38,1,3.05,1,,,,,,,195,,,
torchinferno,few_shot,180,182,330.50,0.00,354.57,1,2.82,1,,,,,,,180,,,
torchinferno,few_shot,201,183,305.86,0.00,321.56,1,3.11,1,,,,,,,201,,,
torchinferno,few_shot,207,184,292.68,0.00,310.04,1,3.23,1,,,,,,,207,,,
torchinferno,few_shot,189,185,319.52,0.00,342.84,1,2.92,1,,,,,,,189,,,
torchinferno,few_shot,183,186,327.05,0.00,355.56,1,2.81,1,,,,,,,183,,,
torchinferno,few_shot,194,187,313.22,0.00,338.48,1,2.95,1,,,,,,,194,,,
torchinferno,few_shot,188,188,316.47,32.77,349.24,2,5.73,1,,,,,,,188,,,
torchinferno,few_shot,187,189,326.04,26.08,352.11,2,5.68,1,,,,,,,187,,,
torchinferno,few_shot,192,190,313.18,0.00,348.19,1,2.87,1,,,,,,,192,,,
torchinferno,few_shot,184,191,333.72,29.08,362.79,2,5.51,1,,,,,,,184,,,
torchinferno,few_shot,181,192,338.83,31.24,370.07,2,5.40,1,,,,,,,181,,,
torchinferno,few_shot,202,193,301.98,34.01,336.00,2,5.95,1,,,,,,,202,,,
torchinferno,few_shot,185,194,321.45,0.00,366.25,1,2.73,1,,,,,,,185,,,
torchinferno,few_shot,190,195,323.27,35.20,358.48,2,5.58,1,,,,,,,190,,,
torchinferno,few_shot,198,196,304.54,43.44,347.99,2,5.75,1,,,,,,,198,,,
torchinferno,few_shot,182,197,330.46,45.49,375.95,2,5.32,1,,,,,,,182,,,
torchinferno,few_shot,208,198,290.34,0.00,330.29,1,3.03,1,,,,,,,208,,,
torchinferno,few_shot,206,199,291.78,0.00,335.81,1,2.98,1,,,,,,,206,,,
torchinferno,few_shot,197,200,308.17,46.34,354.51,2,5.64,1,,,,,,,197,,,
torchinferno,few_shot,209,201,277.33,49.88,327.21,2,6.11,1,,,,,,,209,,,
torchinferno,few_shot,203,202,298.51,0.00,345.49,1,2.89,1,,,,,,,203,,,
torchinferno,few_shot,200,203,299.67,0.00,354.69,1,2.82,1,,,,,,,200,,,
torchinferno,few_shot,191,204,312.85,0.00,369.97,1,2.70,1,,,,,,,191,,,
torchinferno,few_shot,193,205,311.32,57.74,369.06,2,5.42,1,,,,,,,193,,,
torchinferno,few_shot,196,206,311.46,0.00,365.59,1,2.74,1,,,,,,,196,,,
torchinferno,few_shot,204,207,297.56,57.38,354.94,2,5.63,1,,,,,,,204,,,
torchinferno,few_shot,205,208,297.28,0.00,352.65,1,2.84,1,,,,,,,205,,,
torchinferno,few_shot,199,209,304.59,0.00,367.07,1,2.72,1,,,,,,,199,,,
torchinferno,few_shot,225,210,310.74,0.00,320.74,1,3.12,1,,,,,,,225,,,
torchinferno,few_shot,219,211,322.56,0.00,331.27,1,3.02,1,,,,,,,219,,,
torchinferno,few_shot,232,212,297.67,0.00,314.93,1,3.18,1,,,,,,,232,,,
torchinferno,few_shot,235,213,294.97,0.00,311.44,1,3.21,1,,,,,,,235,,,
torchinferno,few_shot,224,214,308.57,0.00,329.33,1,3.04,1,,,,,,,224,,,
torchinferno,few_shot,237,215,295.49,0.00,311.84,1,3.21,1,,,,,,,237,,,
torchinferno,few_shot,238,216,289.85,0.00,312.32,1,3.20,1,,,,,,,238,,,
torchinferno,few_shot,220,217,312.85,0.00,340.62,1,2.94,1,,,,,,,220,,,
torchinferno,few_shot,216,218,319.24,0.00,348.10,1,2.87,1,,,,,,,216,,,
torchinferno,few_shot,212,219,340.51,0.00,361.42,1,2.77,1,,,,,,,212,,,
torchinferno,few_shot,227,220,307.23,29.21,336.44,2,5.94,1,,,,,,,227,,,
torchinferno,few_shot,213,221,335.50,0.00,363.35,1,2.75,1,,,,,,,213,,,
torchinferno,few_shot,233,222,296.97,0.00,329.11,1,3.04,1,,,,,,,233,,,
torchinferno,few_shot,217,223,320.59,0.00,354.37,1,2.82,1,,,,,,,217,,,
torchinferno,few_shot,230,224,303.39,32.62,336.01,2,5.95,1,,,,,,,230,,,
