model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-20T11:02:28.226622+00:00

Build Times
provider,build_time_s
torchinferno,466.0
vllm,210.8
sglang,207.9

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,50.75,75.93,94.76,torchinferno
ttft_p99_ms,696.63,154.77,568.60,vllm
tpot_median_ms,47.50,36.59,69.84,vllm
tpot_p99_ms,350.26,92.72,781.24,vllm
e2e_median_ms,88.06,103.83,156.92,torchinferno
e2e_p99_ms,984.03,192.13,931.02,vllm
throughput_median_tps,14.49,12.86,8.28,torchinferno
total_output_tokens,1468,1466,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,32.17,71.21,163.72,torchinferno
ttft_p99_ms,130.71,423.01,70708.67,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,48.77,88.62,239.94,torchinferno
e2e_p99_ms,133.35,423.08,70734.59,torchinferno
throughput_median_tps,20.50,11.28,4.17,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,42.06,84.49,96.20,torchinferno
ttft_p99_ms,934.74,156.44,556.56,vllm
tpot_median_ms,37.62,33.90,84.91,vllm
tpot_p99_ms,46.67,86.67,892.02,torchinferno
e2e_median_ms,74.89,110.16,164.63,torchinferno
e2e_p99_ms,949.97,198.85,934.73,vllm
throughput_median_tps,17.57,12.52,8.19,torchinferno
total_output_tokens,1460,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,
ttft_first_turn_ms,371.70,82.41,74.85,sglang
ttft_last_turn_ms,38.76,85.24,96.89,torchinferno
ttft_growth_ratio,0.10,1.03,1.29,torchinferno
ttft_first_turn_median_ms,204.69,73.45,68.63,sglang
ttft_first_turn_p99_ms,1003.60,161.26,132.56,sglang
ttft_last_turn_median_ms,40.03,83.43,96.30,torchinferno
ttft_last_turn_p99_ms,50.01,154.30,134.20,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,24.21,34.67,64.60,torchinferno
ttft_p99_ms,111.61,104.79,423.90,vllm
tpot_median_ms,16.42,22.55,413.18,torchinferno
tpot_p99_ms,21.55,38.60,1063.01,torchinferno
e2e_median_ms,36.37,52.35,466.48,torchinferno
e2e_p99_ms,133.97,162.72,1139.85,torchinferno
throughput_median_tps,39.63,24.89,2.96,torchinferno
total_output_tokens,1492,1485,1472,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,46.08,46.49,57.14,torchinferno
ttft_p99_ms,288.13,65.82,159.25,vllm
tpot_median_ms,13.97,15.53,27.59,torchinferno
tpot_p99_ms,26.95,18.15,113.59,vllm
e2e_median_ms,574.35,581.89,1040.42,torchinferno
e2e_p99_ms,1205.94,1068.35,1983.51,vllm
throughput_median_tps,65.60,60.57,34.95,torchinferno
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,15,39,580.11,350.26,930.37,2,2.15,1,,,,,,,15,,,
torchinferno,few_shot,19,40,512.51,351.26,863.77,2,2.32,1,,,,,,,19,,,
torchinferno,few_shot,20,41,497.98,349.64,847.62,2,2.36,1,,,,,,,20,,,
torchinferno,few_shot,40,42,144.66,351.15,495.81,2,4.03,0,,,,,,,40,,,
torchinferno,few_shot,45,43,62.89,350.45,413.33,2,4.84,1,,,,,,,45,,,
torchinferno,few_shot,18,44,533.46,350.19,883.65,2,2.26,1,,,,,,,18,,,
torchinferno,few_shot,22,45,458.86,354.12,812.98,2,2.46,1,,,,,,,22,,,
torchinferno,few_shot,65,46,351.73,0.00,366.65,1,2.73,1,,,,,,,65,,,
torchinferno,few_shot,57,47,213.60,0.00,227.32,1,4.40,1,,,,,,,57,,,
torchinferno,few_shot,55,48,240.11,0.00,261.74,1,3.82,1,,,,,,,55,,,
torchinferno,few_shot,47,49,380.47,0.00,396.77,1,2.52,1,,,,,,,47,,,
torchinferno,few_shot,35,50,576.32,0.00,598.86,1,1.67,1,,,,,,,35,,,
torchinferno,few_shot,53,51,280.45,0.00,297.64,1,3.36,1,,,,,,,53,,,
torchinferno,few_shot,60,52,155.85,0.00,181.35,1,5.51,1,,,,,,,60,,,
torchinferno,few_shot,58,53,192.31,0.00,215.62,1,4.64,1,,,,,,,58,,,
torchinferno,few_shot,48,54,357.64,0.00,384.32,1,2.60,1,,,,,,,48,,,
torchinferno,few_shot,51,55,306.86,43.85,350.71,2,5.70,1,,,,,,,51,,,
torchinferno,few_shot,86,56,43.58,0.00,64.63,1,15.47,1,,,,,,,86,,,
torchinferno,few_shot,81,57,47.96,0.00,67.70,1,14.77,1,,,,,,,81,,,
torchinferno,few_shot,50,58,323.35,45.53,368.88,2,5.42,1,,,,,,,50,,,
torchinferno,few_shot,88,59,40.55,0.00,64.14,1,15.59,1,,,,,,,88,,,
torchinferno,few_shot,54,60,259.13,43.96,303.09,2,6.60,1,,,,,,,54,,,
torchinferno,few_shot,74,61,51.79,0.00,73.28,1,13.65,1,,,,,,,74,,,
torchinferno,few_shot,61,62,141.57,45.83,187.40,2,10.67,1,,,,,,,61,,,
torchinferno,few_shot,72,63,49.77,0.00,75.84,1,13.19,1,,,,,,,72,,,
torchinferno,few_shot,67,64,55.48,0.00,79.59,1,12.56,1,,,,,,,67,,,
torchinferno,few_shot,87,65,46.61,0.00,69.02,1,14.49,1,,,,,,,87,,,
torchinferno,few_shot,56,66,221.18,52.36,273.54,2,7.31,1,,,,,,,56,,,
torchinferno,few_shot,62,67,133.13,40.52,173.65,2,11.52,1,,,,,,,62,,,
torchinferno,few_shot,82,68,47.64,0.00,73.46,1,13.61,1,,,,,,,82,,,
torchinferno,few_shot,80,69,49.80,0.00,75.02,1,13.33,1,,,,,,,80,,,
torchinferno,few_shot,59,70,171.57,53.95,225.52,2,8.87,1,,,,,,,59,,,
torchinferno,few_shot,49,71,347.64,45.30,392.94,2,5.09,1,,,,,,,49,,,
torchinferno,few_shot,76,72,47.61,0.00,78.56,1,12.73,1,,,,,,,76,,,
torchinferno,few_shot,52,73,295.11,48.48,343.58,2,5.82,1,,,,,,,52,,,
torchinferno,few_shot,66,74,55.67,0.00,85.64,1,11.68,1,,,,,,,66,,,
torchinferno,few_shot,68,75,54.82,0.00,84.51,1,11.83,1,,,,,,,68,,,
torchinferno,few_shot,71,76,50.92,0.00,83.21,1,12.02,1,,,,,,,71,,,
torchinferno,few_shot,85,77,42.82,0.00,76.33,1,13.10,1,,,,,,,85,,,
torchinferno,few_shot,90,78,36.87,0.00,71.83,1,13.92,1,,,,,,,90,,,
torchinferno,few_shot,27,79,716.06,52.13,768.20,2,2.60,1,,,,,,,27,,,
torchinferno,few_shot,89,80,38.45,0.00,74.52,1,13.42,1,,,,,,,89,,,
torchinferno,few_shot,69,81,53.21,0.00,88.15,1,11.34,1,,,,,,,69,,,
torchinferno,few_shot,63,82,113.58,52.18,165.76,2,12.07,1,,,,,,,63,,,
torchinferno,few_shot,77,83,46.78,49.56,96.34,2,20.76,1,,,,,,,77,,,
torchinferno,few_shot,97,84,50.60,0.00,71.71,1,13.95,1,,,,,,,97,,,
torchinferno,few_shot,79,85,48.30,46.88,95.19,2,21.01,1,,,,,,,79,,,
torchinferno,few_shot,83,86,48.22,46.45,94.67,2,21.13,1,,,,,,,83,,,
torchinferno,few_shot,92,87,51.99,0.00,76.53,1,13.07,1,,,,,,,92,,,
torchinferno,few_shot,109,88,43.55,0.00,67.01,1,14.92,1,,,,,,,109,,,
torchinferno,few_shot,73,89,52.21,49.90,102.12,2,19.59,1,,,,,,,73,,,
torchinferno,few_shot,95,90,48.82,0.00,76.76,1,13.03,1,,,,,,,95,,,
torchinferno,few_shot,96,91,49.83,0.00,76.71,1,13.04,1,,,,,,,96,,,
torchinferno,few_shot,70,92,54.37,51.55,105.92,2,18.88,1,,,,,,,70,,,
torchinferno,few_shot,102,93,51.81,0.00,75.73,1,13.20,1,,,,,,,102,,,
torchinferno,few_shot,101,94,56.94,0.00,76.89,1,13.01,1,,,,,,,101,,,
torchinferno,few_shot,75,95,49.81,56.10,105.91,2,18.88,1,,,,,,,75,,,
torchinferno,few_shot,84,96,43.42,58.31,101.73,2,19.66,1,,,,,,,84,,,
torchinferno,few_shot,78,97,48.25,56.92,105.17,2,19.02,1,,,,,,,78,,,
torchinferno,few_shot,98,98,60.60,0.00,81.07,1,12.33,1,,,,,,,98,,,
torchinferno,few_shot,99,99,53.98,40.47,94.45,2,21.18,1,,,,,,,99,,,
torchinferno,few_shot,106,100,73.55,0.00,92.26,1,10.84,1,,,,,,,106,,,
torchinferno,few_shot,113,101,55.32,0.00,74.99,1,13.33,1,,,,,,,113,,,
torchinferno,few_shot,110,102,56.22,0.00,77.88,1,12.84,1,,,,,,,110,,,
torchinferno,few_shot,117,103,47.64,0.00,73.08,1,13.68,1,,,,,,,117,,,
torchinferno,few_shot,105,104,70.08,0.00,95.36,1,10.49,1,,,,,,,105,,,
torchinferno,few_shot,112,105,55.39,0.00,78.36,1,12.76,1,,,,,,,112,,,
torchinferno,few_shot,100,106,71.17,0.00,99.26,1,10.08,1,,,,,,,100,,,
torchinferno,few_shot,115,107,54.21,0.00,78.55,1,12.73,1,,,,,,,115,,,
torchinferno,few_shot,114,108,51.01,43.81,94.83,2,21.09,1,,,,,,,114,,,
torchinferno,few_shot,122,109,54.59,0.00,73.12,1,13.68,1,,,,,,,122,,,
torchinferno,few_shot,134,110,48.43,0.00,67.13,1,14.90,1,,,,,,,134,,,
torchinferno,few_shot,136,111,47.09,0.00,66.79,1,14.97,1,,,,,,,136,,,
torchinferno,few_shot,119,112,54.10,0.00,77.51,1,12.90,1,,,,,,,119,,,
torchinferno,few_shot,138,113,47.37,0.00,68.44,1,14.61,1,,,,,,,138,,,
torchinferno,few_shot,142,114,43.92,0.00,66.04,1,15.14,1,,,,,,,142,,,
torchinferno,few_shot,104,115,71.37,48.40,119.77,2,16.70,1,,,,,,,104,,,
torchinferno,few_shot,118,116,46.42,50.07,96.49,2,20.73,1,,,,,,,118,,,
torchinferno,few_shot,127,117,47.98,0.00,76.05,1,13.15,1,,,,,,,127,,,
torchinferno,few_shot,130,118,46.48,0.00,74.73,1,13.38,1,,,,,,,130,,,
torchinferno,few_shot,111,119,55.88,48.66,104.54,2,19.13,1,,,,,,,111,,,
torchinferno,few_shot,103,120,74.53,48.23,122.75,2,16.29,1,,,,,,,103,,,
torchinferno,few_shot,91,121,80.61,49.02,129.63,2,15.43,1,,,,,,,91,,,
torchinferno,few_shot,107,122,70.49,50.67,121.17,2,16.51,1,,,,,,,107,,,
torchinferno,few_shot,93,123,78.17,51.64,129.80,2,15.41,1,,,,,,,93,,,
torchinferno,few_shot,94,124,75.16,54.60,129.77,2,15.41,1,,,,,,,94,,,
torchinferno,few_shot,123,125,52.24,0.00,82.68,1,12.10,1,,,,,,,123,,,
torchinferno,few_shot,108,126,70.88,51.86,122.75,2,16.29,1,,,,,,,108,,,
torchinferno,few_shot,129,127,47.13,0.00,81.12,1,12.33,1,,,,,,,129,,,
torchinferno,few_shot,137,128,46.78,0.00,77.61,1,12.88,1,,,,,,,137,,,
torchinferno,few_shot,116,129,58.05,51.08,109.13,2,18.33,1,,,,,,,116,,,
torchinferno,few_shot,133,130,50.76,0.00,83.82,1,11.93,1,,,,,,,133,,,
torchinferno,few_shot,158,131,52.03,0.00,66.68,1,15.00,1,,,,,,,158,,,
torchinferno,few_shot,144,132,44.51,43.74,88.25,2,22.66,1,,,,,,,144,,,
torchinferno,few_shot,135,133,44.03,50.21,94.24,2,21.22,1,,,,,,,135,,,
torchinferno,few_shot,159,134,42.24,0.00,67.41,1,14.83,1,,,,,,,159,,,
torchinferno,few_shot,132,135,46.11,50.59,96.71,2,20.68,1,,,,,,,132,,,
torchinferno,few_shot,146,136,39.67,49.62,89.29,2,22.40,1,,,,,,,146,,,
torchinferno,few_shot,145,137,68.97,0.00,90.42,1,11.06,1,,,,,,,145,,,
torchinferno,few_shot,124,138,52.47,50.67,103.13,2,19.39,1,,,,,,,124,,,
torchinferno,few_shot,160,139,46.24,0.00,69.65,1,14.36,1,,,,,,,160,,,
torchinferno,few_shot,126,140,50.06,48.01,98.07,2,20.39,1,,,,,,,126,,,
torchinferno,few_shot,156,141,49.66,0.00,74.67,1,13.39,1,,,,,,,156,,,
torchinferno,few_shot,120,142,54.10,53.32,107.42,2,18.62,1,,,,,,,120,,,
torchinferno,few_shot,141,143,45.95,50.67,96.61,2,20.70,1,,,,,,,141,,,
torchinferno,few_shot,121,144,52.15,55.95,108.10,2,18.50,1,,,,,,,121,,,
torchinferno,few_shot,128,145,51.59,53.65,105.23,2,19.01,1,,,,,,,128,,,
torchinferno,few_shot,139,146,41.93,58.09,100.02,2,20.00,1,,,,,,,139,,,
torchinferno,few_shot,143,147,41.20,56.05,97.25,2,20.57,1,,,,,,,143,,,
torchinferno,few_shot,157,148,47.22,0.00,76.80,1,13.02,1,,,,,,,157,,,
torchinferno,few_shot,125,149,53.90,55.91,109.81,2,18.21,1,,,,,,,125,,,
torchinferno,few_shot,153,150,46.76,0.00,82.44,1,12.13,1,,,,,,,153,,,
torchinferno,few_shot,152,151,44.66,50.66,95.32,2,20.98,1,,,,,,,152,,,
torchinferno,few_shot,148,152,75.79,0.00,98.53,1,10.15,1,,,,,,,148,,,
torchinferno,few_shot,166,153,54.84,0.00,73.67,1,13.57,1,,,,,,,166,,,
torchinferno,few_shot,165,154,59.55,0.00,74.64,1,13.40,1,,,,,,,165,,,
torchinferno,few_shot,171,155,47.83,0.00,70.16,1,14.25,1,,,,,,,171,,,
torchinferno,few_shot,131,156,100.46,0.00,123.18,1,8.12,1,,,,,,,131,,,
torchinferno,few_shot,162,157,64.73,0.00,92.40,1,10.82,1,,,,,,,162,,,
torchinferno,few_shot,161,158,41.13,53.21,94.35,2,21.20,1,,,,,,,161,,,
torchinferno,few_shot,170,159,50.29,0.00,75.15,1,13.31,1,,,,,,,170,,,
torchinferno,few_shot,169,160,51.53,0.00,76.60,1,13.05,1,,,,,,,169,,,
torchinferno,few_shot,163,161,52.14,0.00,81.60,1,12.26,1,,,,,,,163,,,
torchinferno,few_shot,164,162,58.95,36.93,95.88,2,20.86,1,,,,,,,164,,,
torchinferno,few_shot,185,163,48.73,0.00,67.04,1,14.92,1,,,,,,,185,,,
torchinferno,few_shot,154,164,80.37,38.38,118.75,2,16.84,1,,,,,,,154,,,
torchinferno,few_shot,155,165,78.96,39.72,118.68,2,16.85,1,,,,,,,155,,,
torchinferno,few_shot,167,166,46.43,49.87,96.29,2,20.77,1,,,,,,,167,,,
torchinferno,few_shot,178,167,50.47,0.00,72.93,1,13.71,1,,,,,,,178,,,
torchinferno,few_shot,180,168,54.28,0.00,72.40,1,13.81,1,,,,,,,180,,,
torchinferno,few_shot,151,169,75.47,47.36,122.82,2,16.28,1,,,,,,,151,,,
torchinferno,few_shot,140,170,91.76,50.86,142.62,2,14.02,1,,,,,,,140,,,
torchinferno,few_shot,179,171,47.76,0.00,74.54,1,13.42,1,,,,,,,179,,,
torchinferno,few_shot,149,172,76.12,49.94,126.07,2,15.86,1,,,,,,,149,,,
torchinferno,few_shot,168,173,48.49,51.34,99.83,2,20.03,1,,,,,,,168,,,
torchinferno,few_shot,150,174,76.35,50.63,126.98,2,15.75,1,,,,,,,150,,,
torchinferno,few_shot,186,175,48.62,0.00,73.51,1,13.60,1,,,,,,,186,,,
torchinferno,few_shot,189,176,47.21,0.00,72.43,1,13.81,1,,,,,,,189,,,
torchinferno,few_shot,191,177,44.32,0.00,71.54,1,13.98,1,,,,,,,191,,,
torchinferno,few_shot,176,178,53.37,0.00,81.54,1,12.26,1,,,,,,,176,,,
torchinferno,few_shot,183,179,49.53,0.00,78.46,1,12.75,1,,,,,,,183,,,
torchinferno,few_shot,192,180,40.59,0.00,73.27,1,13.65,1,,,,,,,192,,,
torchinferno,few_shot,147,181,76.18,35.77,147.71,3,20.31,0,,,,,,,147,,,
torchinferno,few_shot,190,182,42.43,48.00,90.43,2,22.12,1,,,,,,,190,,,
torchinferno,few_shot,196,183,53.38,0.00,74.14,1,13.49,1,,,,,,,196,,,
torchinferno,few_shot,193,184,43.24,43.70,86.94,2,23.00,1,,,,,,,193,,,
torchinferno,few_shot,181,185,51.42,45.60,97.02,2,20.61,1,,,,,,,181,,,
torchinferno,few_shot,212,186,38.49,0.00,66.27,1,15.09,1,,,,,,,212,,,
torchinferno,few_shot,175,187,55.82,44.47,100.29,2,19.94,1,,,,,,,175,,,
torchinferno,few_shot,195,188,48.08,0.00,76.65,1,13.05,1,,,,,,,195,,,
torchinferno,few_shot,214,189,37.45,0.00,65.17,1,15.35,1,,,,,,,214,,,
torchinferno,few_shot,188,190,50.80,44.58,95.37,2,20.97,1,,,,,,,188,,,
torchinferno,few_shot,213,191,40.54,0.00,67.40,1,14.84,1,,,,,,,213,,,
torchinferno,few_shot,173,192,52.23,53.73,105.96,2,18.88,1,,,,,,,173,,,
torchinferno,few_shot,207,193,44.61,0.00,72.50,1,13.79,1,,,,,,,207,,,
torchinferno,few_shot,200,194,50.19,0.00,76.85,1,13.01,1,,,,,,,200,,,
torchinferno,few_shot,174,195,52.28,54.17,106.45,2,18.79,1,,,,,,,174,,,
torchinferno,few_shot,203,196,51.79,0.00,76.44,1,13.08,1,,,,,,,203,,,
torchinferno,few_shot,199,197,54.01,0.00,79.21,1,12.63,1,,,,,,,199,,,
torchinferno,few_shot,177,198,55.59,49.97,105.55,2,18.95,1,,,,,,,177,,,
torchinferno,few_shot,210,199,44.75,0.00,74.09,1,13.50,1,,,,,,,210,,,
torchinferno,few_shot,184,200,45.36,57.99,103.35,2,19.35,1,,,,,,,184,,,
torchinferno,few_shot,172,201,53.43,58.66,112.09,2,17.84,1,,,,,,,172,,,
torchinferno,few_shot,182,202,46.18,61.85,108.03,2,18.51,1,,,,,,,182,,,
torchinferno,few_shot,187,203,45.76,60.42,106.19,2,18.83,1,,,,,,,187,,,
torchinferno,few_shot,209,204,44.76,44.39,89.15,2,22.43,1,,,,,,,209,,,
torchinferno,few_shot,216,205,53.47,0.00,73.31,1,13.64,1,,,,,,,216,,,
torchinferno,few_shot,218,206,58.58,0.00,72.06,1,13.88,1,,,,,,,218,,,
torchinferno,few_shot,219,207,58.86,0.00,71.98,1,13.89,1,,,,,,,219,,,
torchinferno,few_shot,224,208,47.92,0.00,68.92,1,14.51,1,,,,,,,224,,,
torchinferno,few_shot,202,209,55.64,40.65,96.28,2,20.77,1,,,,,,,202,,,
torchinferno,few_shot,222,210,49.22,0.00,70.92,1,14.10,1,,,,,,,222,,,
torchinferno,few_shot,205,211,77.45,0.00,94.92,1,10.54,1,,,,,,,205,,,
torchinferno,few_shot,208,212,72.96,0.00,94.01,1,10.64,1,,,,,,,208,,,
torchinferno,few_shot,217,213,56.36,0.00,75.78,1,13.20,1,,,,,,,217,,,
torchinferno,few_shot,204,214,43.10,49.63,92.73,2,21.57,1,,,,,,,204,,,
torchinferno,few_shot,194,215,92.23,0.00,113.17,1,8.84,1,,,,,,,194,,,
torchinferno,few_shot,225,216,49.13,0.00,71.81,1,13.93,1,,,,,,,225,,,
torchinferno,few_shot,215,217,56.44,0.00,79.63,1,12.56,1,,,,,,,215,,,
torchinferno,few_shot,201,218,77.57,0.00,101.12,1,9.89,1,,,,,,,201,,,
torchinferno,few_shot,220,219,49.60,0.00,77.54,1,12.90,1,,,,,,,220,,,
torchinferno,few_shot,206,220,76.98,0.00,101.58,1,9.84,1,,,,,,,206,,,
torchinferno,few_shot,223,221,53.73,37.90,91.63,2,21.83,1,,,,,,,223,,,
torchinferno,few_shot,234,222,57.41,0.00,70.73,1,14.14,1,,,,,,,234,,,
