model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-12T11:02:29.653336+00:00

Build Times
provider,build_time_s
torchinferno,39.9
vllm,339.9
sglang,151.3

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,140.14,73.86,76.42,vllm
ttft_p99_ms,717.06,161.07,494.92,vllm
tpot_median_ms,31.64,39.75,64.98,torchinferno
tpot_p99_ms,43.68,86.21,857.86,torchinferno
e2e_median_ms,164.29,102.49,130.09,vllm
e2e_p99_ms,738.84,229.05,952.47,vllm
throughput_median_tps,7.05,12.22,10.45,vllm
total_output_tokens,1461,1466,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,61.81,68.10,117.27,torchinferno
ttft_p99_ms,324.58,335.46,70054.01,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,80.18,85.16,203.53,torchinferno
e2e_p99_ms,352.48,371.91,70082.97,torchinferno
throughput_median_tps,12.47,11.74,4.91,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,194.44,77.74,81.78,vllm
ttft_p99_ms,999.29,152.76,479.63,vllm
tpot_median_ms,35.51,36.01,72.13,torchinferno
tpot_p99_ms,47.00,83.62,904.73,torchinferno
e2e_median_ms,222.50,104.04,141.28,vllm
e2e_p99_ms,1021.29,200.68,945.63,vllm
throughput_median_tps,5.05,12.81,9.55,vllm
total_output_tokens,1454,1450,1462,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,426.14,79.75,64.85,sglang
ttft_last_turn_ms,177.94,83.96,87.62,vllm
ttft_growth_ratio,0.42,1.05,1.35,torchinferno
ttft_first_turn_median_ms,207.78,70.76,60.06,sglang
ttft_first_turn_p99_ms,1082.28,154.35,102.19,sglang
ttft_last_turn_median_ms,188.92,77.21,89.61,vllm
ttft_last_turn_p99_ms,213.96,147.69,110.18,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,52.35,35.15,51.82,vllm
ttft_p99_ms,583.60,96.80,318.45,vllm
tpot_median_ms,34.73,23.09,377.57,vllm
tpot_p99_ms,72.95,44.55,1088.84,vllm
e2e_median_ms,73.18,53.41,442.72,vllm
e2e_p99_ms,779.14,137.59,1149.77,vllm
throughput_median_tps,19.56,24.29,3.25,vllm
total_output_tokens,1482,1467,1479,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,187.80,47.05,51.64,vllm
ttft_p99_ms,472.99,64.62,102.52,vllm
tpot_median_ms,19.38,15.45,23.89,vllm
tpot_p99_ms,24.68,17.83,58.14,vllm
e2e_median_ms,871.23,581.73,915.82,vllm
e2e_p99_ms,1525.21,1045.29,1673.17,vllm
throughput_median_tps,40.23,59.84,40.51,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,72,39,63.69,0.00,78.37,1,12.76,1,,,,,,,72,,,
torchinferno,few_shot,47,40,163.62,0.00,177.98,1,5.62,1,,,,,,,47,,,
torchinferno,few_shot,46,41,179.01,0.00,195.32,1,5.12,1,,,,,,,46,,,
torchinferno,few_shot,65,42,136.64,0.00,152.48,1,6.56,1,,,,,,,65,,,
torchinferno,few_shot,67,43,68.23,0.00,85.81,1,11.65,1,,,,,,,67,,,
torchinferno,few_shot,38,44,313.22,0.00,330.91,1,3.02,1,,,,,,,38,,,
torchinferno,few_shot,76,45,62.45,0.00,79.97,1,12.50,1,,,,,,,76,,,
torchinferno,few_shot,41,46,261.09,0.00,282.17,1,3.54,1,,,,,,,41,,,
torchinferno,few_shot,64,47,146.82,0.00,167.61,1,5.97,1,,,,,,,64,,,
torchinferno,few_shot,71,48,64.14,0.00,86.16,1,11.61,1,,,,,,,71,,,
torchinferno,few_shot,68,49,69.38,0.00,90.32,1,11.07,1,,,,,,,68,,,
torchinferno,few_shot,74,50,61.28,0.00,85.75,1,11.66,1,,,,,,,74,,,
torchinferno,few_shot,34,51,378.55,0.00,404.57,1,2.47,1,,,,,,,34,,,
torchinferno,few_shot,42,52,246.70,0.00,273.18,1,3.66,1,,,,,,,42,,,
torchinferno,few_shot,36,53,344.13,29.60,373.73,2,5.35,1,,,,,,,36,,,
torchinferno,few_shot,45,54,195.62,29.64,225.25,2,8.88,1,,,,,,,45,,,
torchinferno,few_shot,44,55,211.65,31.34,243.00,2,8.23,1,,,,,,,44,,,
torchinferno,few_shot,52,56,78.30,32.00,110.30,2,18.13,1,,,,,,,52,,,
torchinferno,few_shot,75,57,63.19,30.30,93.48,2,21.39,1,,,,,,,75,,,
torchinferno,few_shot,43,58,227.57,0.00,261.50,1,3.82,1,,,,,,,43,,,
torchinferno,few_shot,49,59,129.37,32.53,161.89,2,12.35,1,,,,,,,49,,,
torchinferno,few_shot,40,60,280.75,32.02,312.77,2,6.39,1,,,,,,,40,,,
torchinferno,few_shot,73,61,63.92,32.92,96.83,2,20.65,1,,,,,,,73,,,
torchinferno,few_shot,70,62,66.39,33.88,100.27,2,19.95,1,,,,,,,70,,,
torchinferno,few_shot,51,63,94.77,38.04,132.80,2,15.06,1,,,,,,,51,,,
torchinferno,few_shot,77,64,60.96,37.13,98.09,2,20.39,1,,,,,,,77,,,
torchinferno,few_shot,50,65,114.08,41.31,155.39,2,12.87,1,,,,,,,50,,,
torchinferno,few_shot,81,66,137.30,0.00,147.63,1,6.77,1,,,,,,,81,,,
torchinferno,few_shot,100,67,67.29,0.00,80.69,1,12.39,1,,,,,,,100,,,
torchinferno,few_shot,87,68,132.14,0.00,144.17,1,6.94,1,,,,,,,87,,,
torchinferno,few_shot,85,69,133.27,0.00,146.55,1,6.82,1,,,,,,,85,,,
torchinferno,few_shot,90,70,127.40,0.00,142.20,1,7.03,1,,,,,,,90,,,
torchinferno,few_shot,92,71,126.72,0.00,141.29,1,7.08,1,,,,,,,92,,,
torchinferno,few_shot,88,72,131.88,0.00,145.86,1,6.86,1,,,,,,,88,,,
torchinferno,few_shot,105,73,64.88,0.00,81.05,1,12.34,1,,,,,,,105,,,
torchinferno,few_shot,101,74,66.73,0.00,84.00,1,11.91,1,,,,,,,101,,,
torchinferno,few_shot,80,75,136.27,0.00,153.67,1,6.51,1,,,,,,,80,,,
torchinferno,few_shot,55,76,95.61,0.00,114.19,1,8.76,1,,,,,,,55,,,
torchinferno,few_shot,95,77,119.74,0.00,140.47,1,7.12,1,,,,,,,95,,,
torchinferno,few_shot,89,78,128.28,0.00,148.66,1,6.73,1,,,,,,,89,,,
torchinferno,few_shot,69,79,144.86,0.00,167.49,1,5.97,1,,,,,,,69,,,
torchinferno,few_shot,86,80,133.64,0.00,153.69,1,6.51,1,,,,,,,86,,,
torchinferno,few_shot,110,81,62.84,0.00,84.40,1,11.85,1,,,,,,,110,,,
torchinferno,few_shot,97,82,118.73,0.00,142.05,1,7.04,1,,,,,,,97,,,
torchinferno,few_shot,82,83,133.68,0.00,161.01,1,6.21,1,,,,,,,82,,,
torchinferno,few_shot,53,84,137.75,0.00,165.73,1,6.03,1,,,,,,,53,,,
torchinferno,few_shot,99,85,70.03,26.26,96.29,2,20.77,1,,,,,,,99,,,
torchinferno,few_shot,107,86,65.12,27.24,92.36,2,21.66,1,,,,,,,107,,,
torchinferno,few_shot,84,87,131.58,30.77,162.34,2,12.32,1,,,,,,,84,,,
torchinferno,few_shot,94,88,126.06,27.90,153.95,2,12.99,1,,,,,,,94,,,
torchinferno,few_shot,56,89,78.73,30.72,109.45,2,18.27,1,,,,,,,56,,,
torchinferno,few_shot,83,90,133.08,32.13,165.22,2,12.11,1,,,,,,,83,,,
torchinferno,few_shot,91,91,125.28,33.24,158.52,2,12.62,1,,,,,,,91,,,
torchinferno,few_shot,78,92,139.41,33.55,172.96,2,11.56,1,,,,,,,78,,,
torchinferno,few_shot,79,93,135.86,35.86,171.72,2,11.65,1,,,,,,,79,,,
torchinferno,few_shot,93,94,125.88,34.21,160.09,2,12.49,1,,,,,,,93,,,
torchinferno,few_shot,102,95,69.05,0.00,102.11,1,9.79,1,,,,,,,102,,,
torchinferno,few_shot,96,96,120.65,0.00,156.39,1,6.39,1,,,,,,,96,,,
torchinferno,few_shot,54,97,114.17,39.35,153.52,2,13.03,1,,,,,,,54,,,
torchinferno,few_shot,109,98,142.58,0.00,155.87,1,6.42,1,,,,,,,109,,,
torchinferno,few_shot,123,99,129.65,0.00,142.48,1,7.02,1,,,,,,,123,,,
torchinferno,few_shot,129,100,118.38,0.00,133.04,1,7.52,1,,,,,,,129,,,
torchinferno,few_shot,127,101,124.16,0.00,139.64,1,7.16,1,,,,,,,127,,,
torchinferno,few_shot,131,102,68.47,0.00,83.15,1,12.03,1,,,,,,,131,,,
torchinferno,few_shot,106,103,145.85,0.00,161.00,1,6.21,1,,,,,,,106,,,
torchinferno,few_shot,119,104,130.36,0.00,148.14,1,6.75,1,,,,,,,119,,,
torchinferno,few_shot,130,105,67.88,0.00,86.12,1,11.61,1,,,,,,,130,,,
torchinferno,few_shot,98,106,148.69,0.00,167.94,1,5.95,1,,,,,,,98,,,
torchinferno,few_shot,113,107,137.58,0.00,157.92,1,6.33,1,,,,,,,113,,,
torchinferno,few_shot,57,108,136.63,0.00,154.99,1,6.45,1,,,,,,,57,,,
torchinferno,few_shot,112,109,141.55,0.00,160.53,1,6.23,1,,,,,,,112,,,
torchinferno,few_shot,58,110,115.83,0.00,136.70,1,7.32,1,,,,,,,58,,,
torchinferno,few_shot,117,111,135.42,0.00,157.56,1,6.35,1,,,,,,,117,,,
torchinferno,few_shot,115,112,137.36,0.00,160.73,1,6.22,1,,,,,,,115,,,
torchinferno,few_shot,60,113,79.77,0.00,106.59,1,9.38,1,,,,,,,60,,,
torchinferno,few_shot,103,114,147.39,27.00,174.39,2,11.47,1,,,,,,,103,,,
torchinferno,few_shot,111,115,139.90,29.62,169.53,2,11.80,1,,,,,,,111,,,
torchinferno,few_shot,108,116,143.98,28.29,172.27,2,11.61,1,,,,,,,108,,,
torchinferno,few_shot,121,117,131.31,28.00,159.31,2,12.55,1,,,,,,,121,,,
torchinferno,few_shot,116,118,134.35,30.03,164.39,2,12.17,1,,,,,,,116,,,
torchinferno,few_shot,120,119,129.58,31.39,160.97,2,12.42,1,,,,,,,120,,,
torchinferno,few_shot,59,120,96.73,32.93,129.66,2,15.43,1,,,,,,,59,,,
torchinferno,few_shot,104,121,144.96,33.93,178.89,2,11.18,1,,,,,,,104,,,
torchinferno,few_shot,126,122,127.25,32.14,159.39,2,12.55,1,,,,,,,126,,,
torchinferno,few_shot,118,123,132.59,33.83,166.42,2,12.02,1,,,,,,,118,,,
torchinferno,few_shot,132,124,69.25,32.93,102.19,2,19.57,1,,,,,,,132,,,
torchinferno,few_shot,114,125,137.86,35.81,173.67,2,11.52,1,,,,,,,114,,,
torchinferno,few_shot,125,126,127.03,37.47,164.50,2,12.16,1,,,,,,,125,,,
torchinferno,few_shot,128,127,124.53,37.21,161.75,2,12.36,1,,,,,,,128,,,
torchinferno,few_shot,122,128,131.38,0.00,167.67,1,5.96,1,,,,,,,122,,,
torchinferno,few_shot,124,129,128.57,39.43,167.99,2,11.91,1,,,,,,,124,,,
torchinferno,few_shot,134,130,149.92,0.00,161.84,1,6.18,1,,,,,,,134,,,
torchinferno,few_shot,153,131,134.66,0.00,147.23,1,6.79,1,,,,,,,153,,,
torchinferno,few_shot,138,132,145.62,0.00,161.43,1,6.19,1,,,,,,,138,,,
torchinferno,few_shot,136,133,149.70,0.00,163.10,1,6.13,1,,,,,,,136,,,
torchinferno,few_shot,145,134,142.11,0.00,156.47,1,6.39,1,,,,,,,145,,,
torchinferno,few_shot,160,135,128.45,0.00,143.15,1,6.99,1,,,,,,,160,,,
torchinferno,few_shot,137,136,148.37,0.00,164.51,1,6.08,1,,,,,,,137,,,
torchinferno,few_shot,158,137,128.51,0.00,146.57,1,6.82,1,,,,,,,158,,,
torchinferno,few_shot,157,138,130.72,0.00,148.22,1,6.75,1,,,,,,,157,,,
torchinferno,few_shot,133,139,148.92,0.00,168.84,1,5.92,1,,,,,,,133,,,
torchinferno,few_shot,159,140,128.26,0.00,148.49,1,6.73,1,,,,,,,159,,,
torchinferno,few_shot,156,141,131.04,0.00,155.49,1,6.43,1,,,,,,,156,,,
torchinferno,few_shot,148,142,136.33,0.00,162.17,1,6.17,1,,,,,,,148,,,
torchinferno,few_shot,142,143,142.50,0.00,170.15,1,5.88,1,,,,,,,142,,,
torchinferno,few_shot,63,144,95.60,25.73,121.34,2,16.48,1,,,,,,,63,,,
torchinferno,few_shot,152,145,133.22,28.44,161.67,2,12.37,1,,,,,,,152,,,
torchinferno,few_shot,155,146,131.99,28.67,160.65,2,12.45,1,,,,,,,155,,,
torchinferno,few_shot,144,147,140.36,30.57,170.94,2,11.70,1,,,,,,,144,,,
torchinferno,few_shot,149,148,135.54,30.30,165.84,2,12.06,1,,,,,,,149,,,
torchinferno,few_shot,161,149,122.46,31.01,153.48,2,13.03,1,,,,,,,161,,,
torchinferno,few_shot,154,150,131.27,32.84,164.11,2,12.19,1,,,,,,,154,,,
torchinferno,few_shot,143,151,143.40,31.82,175.22,2,11.41,1,,,,,,,143,,,
torchinferno,few_shot,151,152,133.58,33.89,167.46,2,11.94,1,,,,,,,151,,,
torchinferno,few_shot,139,153,147.33,32.60,179.93,2,11.12,1,,,,,,,139,,,
torchinferno,few_shot,150,154,133.95,35.25,169.19,2,11.82,1,,,,,,,150,,,
torchinferno,few_shot,140,155,144.02,36.22,180.23,2,11.10,1,,,,,,,140,,,
torchinferno,few_shot,61,156,138.44,35.64,174.09,2,11.49,1,,,,,,,61,,,
torchinferno,few_shot,141,157,146.52,35.42,181.94,2,10.99,1,,,,,,,141,,,
torchinferno,few_shot,135,158,147.93,38.87,186.80,2,10.71,1,,,,,,,135,,,
torchinferno,few_shot,62,159,111.41,41.22,152.62,2,13.10,1,,,,,,,62,,,
torchinferno,few_shot,146,160,140.34,42.38,182.72,2,10.95,1,,,,,,,146,,,
torchinferno,few_shot,147,161,138.77,21.85,182.46,3,16.44,0,,,,,,,147,,,
torchinferno,few_shot,162,162,161.31,0.00,173.79,1,5.75,1,,,,,,,162,,,
torchinferno,few_shot,179,163,147.29,0.00,159.58,1,6.27,1,,,,,,,179,,,
torchinferno,few_shot,166,164,160.99,0.00,172.81,1,5.79,1,,,,,,,166,,,
torchinferno,few_shot,189,165,140.62,0.00,153.27,1,6.52,1,,,,,,,189,,,
torchinferno,few_shot,192,166,136.95,0.00,151.23,1,6.61,1,,,,,,,192,,,
torchinferno,few_shot,180,167,146.30,0.00,161.68,1,6.19,1,,,,,,,180,,,
torchinferno,few_shot,170,168,155.76,0.00,172.85,1,5.79,1,,,,,,,170,,,
torchinferno,few_shot,165,169,160.72,0.00,176.90,1,5.65,1,,,,,,,165,,,
torchinferno,few_shot,186,170,142.39,0.00,158.97,1,6.29,1,,,,,,,186,,,
torchinferno,few_shot,163,171,162.47,0.00,179.30,1,5.58,1,,,,,,,163,,,
torchinferno,few_shot,185,172,143.13,0.00,161.10,1,6.21,1,,,,,,,185,,,
torchinferno,few_shot,178,173,147.02,0.00,166.61,1,6.00,1,,,,,,,178,,,
torchinferno,few_shot,183,174,143.06,0.00,164.21,1,6.09,1,,,,,,,183,,,
torchinferno,few_shot,191,175,136.79,0.00,158.04,1,6.33,1,,,,,,,191,,,
torchinferno,few_shot,171,176,154.18,0.00,177.59,1,5.63,1,,,,,,,171,,,
torchinferno,few_shot,176,177,149.21,0.00,174.05,1,5.75,1,,,,,,,176,,,
torchinferno,few_shot,168,178,156.55,27.57,184.12,2,10.86,1,,,,,,,168,,,
torchinferno,few_shot,167,179,158.81,26.88,185.69,2,10.77,1,,,,,,,167,,,
torchinferno,few_shot,182,180,145.16,27.44,172.60,2,11.59,1,,,,,,,182,,,
torchinferno,few_shot,177,181,147.24,29.03,176.27,2,11.35,1,,,,,,,177,,,
torchinferno,few_shot,173,182,155.18,28.03,183.22,2,10.92,1,,,,,,,173,,,
torchinferno,few_shot,169,183,155.37,0.00,186.96,1,5.35,1,,,,,,,169,,,
torchinferno,few_shot,190,184,139.17,29.31,168.48,2,11.87,1,,,,,,,190,,,
torchinferno,few_shot,193,185,135.76,30.81,166.57,2,12.01,1,,,,,,,193,,,
torchinferno,few_shot,184,186,143.64,31.19,174.84,2,11.44,1,,,,,,,184,,,
torchinferno,few_shot,175,187,150.13,33.64,183.77,2,10.88,1,,,,,,,175,,,
torchinferno,few_shot,164,188,160.48,33.39,193.86,2,10.32,1,,,,,,,164,,,
torchinferno,few_shot,187,189,142.30,34.46,176.76,2,11.31,1,,,,,,,187,,,
torchinferno,few_shot,188,190,139.51,37.04,176.55,2,11.33,1,,,,,,,188,,,
torchinferno,few_shot,181,191,145.58,37.86,183.44,2,10.90,1,,,,,,,181,,,
torchinferno,few_shot,174,192,151.59,40.16,191.75,2,10.43,1,,,,,,,174,,,
torchinferno,few_shot,172,193,153.27,43.64,196.91,2,10.16,1,,,,,,,172,,,
torchinferno,few_shot,196,194,157.80,0.00,169.56,1,5.90,1,,,,,,,196,,,
torchinferno,few_shot,217,195,138.64,0.00,151.42,1,6.60,1,,,,,,,217,,,
torchinferno,few_shot,225,196,128.37,0.00,140.57,1,7.11,1,,,,,,,225,,,
torchinferno,few_shot,224,197,129.78,0.00,143.17,1,6.98,1,,,,,,,224,,,
torchinferno,few_shot,207,198,145.09,0.00,160.55,1,6.23,1,,,,,,,207,,,
torchinferno,few_shot,220,199,135.85,0.00,151.33,1,6.61,1,,,,,,,220,,,
torchinferno,few_shot,222,200,134.59,0.00,149.55,1,6.69,1,,,,,,,222,,,
torchinferno,few_shot,195,201,159.05,0.00,174.32,1,5.74,1,,,,,,,195,,,
torchinferno,few_shot,194,202,159.04,0.00,176.30,1,5.67,1,,,,,,,194,,,
torchinferno,few_shot,199,203,154.17,0.00,173.57,1,5.76,1,,,,,,,199,,,
torchinferno,few_shot,208,204,144.67,0.00,163.27,1,6.12,1,,,,,,,208,,,
torchinferno,few_shot,205,205,148.81,0.00,166.84,1,5.99,1,,,,,,,205,,,
torchinferno,few_shot,203,206,151.87,0.00,172.52,1,5.80,1,,,,,,,203,,,
torchinferno,few_shot,201,207,154.45,0.00,174.35,1,5.74,1,,,,,,,201,,,
torchinferno,few_shot,212,208,141.56,0.00,162.63,1,6.15,1,,,,,,,212,,,
torchinferno,few_shot,219,209,136.25,0.00,158.95,1,6.29,1,,,,,,,219,,,
torchinferno,few_shot,214,210,141.70,0.00,162.67,1,6.15,1,,,,,,,214,,,
torchinferno,few_shot,200,211,153.11,0.00,178.02,1,5.62,1,,,,,,,200,,,
torchinferno,few_shot,206,212,147.21,0.00,171.49,1,5.83,1,,,,,,,206,,,
torchinferno,few_shot,213,213,142.39,0.00,166.39,1,6.01,1,,,,,,,213,,,
torchinferno,few_shot,210,214,141.99,0.00,169.25,1,5.91,1,,,,,,,210,,,
torchinferno,few_shot,198,215,156.82,27.95,184.77,2,10.82,1,,,,,,,198,,,
torchinferno,few_shot,215,216,138.57,0.00,169.42,1,5.90,1,,,,,,,215,,,
torchinferno,few_shot,211,217,143.44,29.31,172.75,2,11.58,1,,,,,,,211,,,
torchinferno,few_shot,218,218,137.28,0.00,168.56,1,5.93,1,,,,,,,218,,,
torchinferno,few_shot,197,219,154.93,33.49,188.42,2,10.61,1,,,,,,,197,,,
torchinferno,few_shot,204,220,150.34,33.56,183.89,2,10.88,1,,,,,,,204,,,
torchinferno,few_shot,223,221,129.05,34.07,163.12,2,12.26,1,,,,,,,223,,,
torchinferno,few_shot,202,222,152.40,37.34,189.74,2,10.54,1,,,,,,,202,,,
torchinferno,few_shot,221,223,134.09,37.29,171.38,2,11.67,1,,,,,,,221,,,
torchinferno,few_shot,209,224,143.52,39.60,183.13,2,10.92,1,,,,,,,209,,,
