model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-03T23:02:19.375602+00:00

Build Times
provider,build_time_s
torchinferno,36.7
vllm,257.0
sglang,151.9

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,160.17,155.27,138.92,sglang
ttft_p99_ms,1236.13,281.81,609.29,vllm
tpot_median_ms,46.45,48.99,77.08,torchinferno
tpot_p99_ms,134.13,161.83,206.60,torchinferno
e2e_median_ms,208.72,198.34,214.12,vllm
e2e_p99_ms,1261.20,336.77,641.00,vllm
throughput_median_tps,5.79,7.09,5.66,vllm
total_output_tokens,1460,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,205.85,159.06,214.71,vllm
ttft_p99_ms,667.62,437.79,69687.60,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,305.06,268.42,370.51,vllm
e2e_p99_ms,720.94,644.85,69921.70,vllm
throughput_median_tps,3.28,3.73,2.70,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,340.03,198.33,172.43,sglang
ttft_p99_ms,834.53,450.78,641.22,vllm
tpot_median_ms,58.58,38.23,101.42,vllm
tpot_p99_ms,147.11,200.60,235.04,torchinferno
e2e_median_ms,393.35,233.76,271.98,vllm
e2e_p99_ms,894.81,488.91,703.25,vllm
throughput_median_tps,3.40,5.82,4.92,vllm
total_output_tokens,1449,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,
ttft_first_turn_ms,279.52,168.98,115.66,sglang
ttft_last_turn_ms,398.59,195.38,176.63,sglang
ttft_growth_ratio,1.43,1.16,1.53,vllm
ttft_first_turn_median_ms,307.12,153.39,93.91,sglang
ttft_first_turn_p99_ms,846.98,427.40,251.01,sglang
ttft_last_turn_median_ms,380.82,193.70,167.04,sglang
ttft_last_turn_p99_ms,550.53,444.93,588.48,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,129.15,64.21,71.40,vllm
ttft_p99_ms,418.42,2070.50,460.37,torchinferno
tpot_median_ms,37.38,30.20,68.11,vllm
tpot_p99_ms,112.69,1786.19,147.48,torchinferno
e2e_median_ms,156.24,87.66,143.25,vllm
e2e_p99_ms,446.80,2113.08,555.42,torchinferno
throughput_median_tps,8.43,13.66,10.03,vllm
total_output_tokens,1497,1461,1468,torchinferno
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.96,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,252.78,73.41,68.39,sglang
ttft_p99_ms,623.62,256.77,387.16,vllm
tpot_median_ms,20.59,15.18,22.62,vllm
tpot_p99_ms,36.61,21.65,43.42,vllm
e2e_median_ms,935.92,634.86,834.57,vllm
e2e_p99_ms,1688.88,1063.08,1638.53,vllm
throughput_median_tps,37.15,57.69,41.20,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,27,37,1159.24,39.46,1198.71,2,1.67,1,,,,,,,27,,,
torchinferno,few_shot,49,38,1158.99,36.33,1195.32,2,1.67,1,,,,,,,49,,,
torchinferno,few_shot,37,39,1156.97,0.00,1199.56,1,0.83,1,,,,,,,37,,,
torchinferno,few_shot,38,40,1159.45,0.00,1200.77,1,0.83,1,,,,,,,38,,,
torchinferno,few_shot,22,41,1158.82,46.49,1205.31,2,1.66,1,,,,,,,22,,,
torchinferno,few_shot,32,42,1155.74,48.77,1204.51,2,1.66,1,,,,,,,32,,,
torchinferno,few_shot,40,43,1155.75,48.71,1204.46,2,1.66,1,,,,,,,40,,,
torchinferno,few_shot,35,44,1154.87,0.00,1206.92,1,0.83,1,,,,,,,35,,,
torchinferno,few_shot,36,45,1158.03,50.42,1208.45,2,1.66,1,,,,,,,36,,,
torchinferno,few_shot,33,46,1158.35,52.11,1210.45,2,1.65,1,,,,,,,33,,,
torchinferno,few_shot,26,47,1162.62,0.00,1212.86,1,0.82,1,,,,,,,26,,,
torchinferno,few_shot,47,48,1157.38,0.00,1209.44,1,0.83,1,,,,,,,47,,,
torchinferno,few_shot,19,49,1163.39,59.50,1222.88,2,1.64,1,,,,,,,19,,,
torchinferno,few_shot,45,50,1156.86,57.94,1214.80,2,1.65,1,,,,,,,45,,,
torchinferno,few_shot,44,51,1158.39,58.11,1216.49,2,1.64,1,,,,,,,44,,,
torchinferno,few_shot,50,52,1155.05,64.66,1219.71,2,1.64,1,,,,,,,50,,,
torchinferno,few_shot,66,53,157.13,0.00,168.95,1,5.92,1,,,,,,,66,,,
torchinferno,few_shot,74,54,147.25,0.00,157.65,1,6.34,1,,,,,,,74,,,
torchinferno,few_shot,81,55,131.49,0.00,147.53,1,6.78,1,,,,,,,81,,,
torchinferno,few_shot,64,56,159.27,0.00,179.18,1,5.58,1,,,,,,,64,,,
torchinferno,few_shot,82,57,127.77,0.00,149.31,1,6.70,1,,,,,,,82,,,
torchinferno,few_shot,58,58,1236.97,0.00,1260.51,1,0.79,1,,,,,,,58,,,
torchinferno,few_shot,60,59,1240.52,0.00,1261.20,1,0.79,1,,,,,,,60,,,
torchinferno,few_shot,57,60,1235.80,0.00,1263.86,1,0.79,1,,,,,,,57,,,
torchinferno,few_shot,76,61,142.66,0.00,168.06,1,5.95,1,,,,,,,76,,,
torchinferno,few_shot,79,62,135.60,30.31,165.91,2,12.06,1,,,,,,,79,,,
torchinferno,few_shot,63,63,1237.37,32.09,1269.46,2,1.58,1,,,,,,,63,,,
torchinferno,few_shot,72,64,151.51,0.00,180.37,1,5.54,1,,,,,,,72,,,
torchinferno,few_shot,51,65,1237.04,38.81,1275.85,2,1.57,1,,,,,,,51,,,
torchinferno,few_shot,67,66,152.49,0.00,191.75,1,5.22,1,,,,,,,67,,,
torchinferno,few_shot,84,67,122.73,40.99,163.72,2,12.22,1,,,,,,,84,,,
torchinferno,few_shot,69,68,153.80,0.00,192.45,1,5.20,1,,,,,,,69,,,
torchinferno,few_shot,68,69,152.69,0.00,196.23,1,5.10,1,,,,,,,68,,,
torchinferno,few_shot,83,70,129.69,41.62,171.30,2,11.68,1,,,,,,,83,,,
torchinferno,few_shot,73,71,146.54,43.54,190.09,2,10.52,1,,,,,,,73,,,
torchinferno,few_shot,70,72,147.55,49.15,196.70,2,10.17,1,,,,,,,70,,,
torchinferno,few_shot,56,73,1244.33,42.76,1287.09,2,1.55,1,,,,,,,56,,,
torchinferno,few_shot,53,74,1242.63,0.00,1289.02,1,0.78,1,,,,,,,53,,,
torchinferno,few_shot,62,75,1236.13,53.98,1290.12,2,1.55,1,,,,,,,62,,,
torchinferno,few_shot,54,76,1236.85,57.18,1294.02,2,1.55,1,,,,,,,54,,,
torchinferno,few_shot,65,77,162.47,0.00,214.37,1,4.66,1,,,,,,,65,,,
torchinferno,few_shot,80,78,136.88,0.00,190.48,1,5.25,1,,,,,,,80,,,
torchinferno,few_shot,78,79,138.13,57.97,196.11,2,10.20,1,,,,,,,78,,,
torchinferno,few_shot,61,80,1241.16,56.97,1298.13,2,1.54,1,,,,,,,61,,,
torchinferno,few_shot,71,81,150.31,0.00,210.41,1,4.75,1,,,,,,,71,,,
torchinferno,few_shot,77,82,143.15,60.70,203.85,2,9.81,1,,,,,,,77,,,
torchinferno,few_shot,59,83,1243.93,62.09,1306.02,2,1.53,1,,,,,,,59,,,
torchinferno,few_shot,75,84,140.77,70.71,211.49,2,9.46,1,,,,,,,75,,,
torchinferno,few_shot,86,85,165.11,0.00,174.58,1,5.73,1,,,,,,,86,,,
torchinferno,few_shot,105,86,132.61,0.00,145.85,1,6.86,1,,,,,,,105,,,
torchinferno,few_shot,85,87,161.90,0.00,181.02,1,5.52,1,,,,,,,85,,,
torchinferno,few_shot,97,88,147.36,0.00,161.81,1,6.18,1,,,,,,,97,,,
torchinferno,few_shot,101,89,136.60,0.00,157.12,1,6.36,1,,,,,,,101,,,
torchinferno,few_shot,92,90,150.21,0.00,172.55,1,5.80,1,,,,,,,92,,,
torchinferno,few_shot,102,91,133.69,0.00,158.89,1,6.29,1,,,,,,,102,,,
torchinferno,few_shot,113,92,121.02,0.00,145.21,1,6.89,1,,,,,,,113,,,
torchinferno,few_shot,98,93,141.36,0.00,168.07,1,5.95,1,,,,,,,98,,,
torchinferno,few_shot,100,94,140.62,0.00,165.54,1,6.04,1,,,,,,,100,,,
torchinferno,few_shot,88,95,154.24,0.00,186.44,1,5.36,1,,,,,,,88,,,
torchinferno,few_shot,111,96,121.44,31.79,153.23,2,13.05,1,,,,,,,111,,,
torchinferno,few_shot,96,97,141.68,0.00,176.25,1,5.67,1,,,,,,,96,,,
torchinferno,few_shot,115,98,118.81,0.00,148.96,1,6.71,1,,,,,,,115,,,
torchinferno,few_shot,116,99,114.50,31.78,146.28,2,13.67,1,,,,,,,116,,,
torchinferno,few_shot,95,100,141.27,0.00,182.66,1,5.47,1,,,,,,,95,,,
torchinferno,few_shot,103,101,133.39,39.30,172.69,2,11.58,1,,,,,,,103,,,
torchinferno,few_shot,106,102,127.44,0.00,170.78,1,5.86,1,,,,,,,106,,,
torchinferno,few_shot,112,103,123.12,0.00,163.29,1,6.12,1,,,,,,,112,,,
torchinferno,few_shot,108,104,130.06,40.32,170.38,2,11.74,1,,,,,,,108,,,
torchinferno,few_shot,89,105,158.22,0.00,200.71,1,4.98,1,,,,,,,89,,,
torchinferno,few_shot,93,106,145.08,49.67,194.75,2,10.27,1,,,,,,,93,,,
torchinferno,few_shot,87,107,162.32,0.00,206.50,1,4.84,1,,,,,,,87,,,
torchinferno,few_shot,107,108,129.65,46.89,176.54,2,11.33,1,,,,,,,107,,,
torchinferno,few_shot,114,109,113.60,52.34,165.95,2,12.05,1,,,,,,,114,,,
torchinferno,few_shot,91,110,152.39,50.80,203.18,2,9.84,1,,,,,,,91,,,
torchinferno,few_shot,104,111,130.70,54.67,185.38,2,10.79,1,,,,,,,104,,,
torchinferno,few_shot,109,112,127.06,0.00,180.59,1,5.54,1,,,,,,,109,,,
torchinferno,few_shot,99,113,144.03,52.09,196.12,2,10.20,1,,,,,,,99,,,
torchinferno,few_shot,90,114,155.04,0.00,212.82,1,4.70,1,,,,,,,90,,,
torchinferno,few_shot,110,115,122.73,0.00,184.15,1,5.43,1,,,,,,,110,,,
torchinferno,few_shot,94,116,148.32,61.58,209.90,2,9.53,1,,,,,,,94,,,
torchinferno,few_shot,127,117,147.11,0.00,154.98,1,6.45,1,,,,,,,127,,,
torchinferno,few_shot,134,118,129.51,0.00,145.36,1,6.88,1,,,,,,,134,,,
torchinferno,few_shot,138,119,130.47,0.00,141.99,1,7.04,1,,,,,,,138,,,
torchinferno,few_shot,142,120,118.46,0.00,136.46,1,7.33,1,,,,,,,142,,,
torchinferno,few_shot,122,121,150.45,0.00,173.40,1,5.77,1,,,,,,,122,,,
torchinferno,few_shot,136,122,128.66,0.00,151.21,1,6.61,1,,,,,,,136,,,
torchinferno,few_shot,130,123,142.16,0.00,162.49,1,6.15,1,,,,,,,130,,,
torchinferno,few_shot,145,124,112.36,0.00,139.86,1,7.15,1,,,,,,,145,,,
torchinferno,few_shot,132,125,135.43,26.90,162.33,2,12.32,1,,,,,,,132,,,
torchinferno,few_shot,133,126,134.67,0.00,161.83,1,6.18,1,,,,,,,133,,,
torchinferno,few_shot,137,127,130.74,0.00,157.40,1,6.35,1,,,,,,,137,,,
torchinferno,few_shot,121,128,159.65,26.79,186.44,2,10.73,1,,,,,,,121,,,
torchinferno,few_shot,139,129,121.44,36.40,157.84,2,12.67,1,,,,,,,139,,,
torchinferno,few_shot,148,130,104.81,0.00,141.84,1,7.05,1,,,,,,,148,,,
torchinferno,few_shot,125,131,143.57,41.84,185.40,2,10.79,1,,,,,,,125,,,
torchinferno,few_shot,124,132,149.49,40.57,190.07,2,10.52,1,,,,,,,124,,,
torchinferno,few_shot,144,133,119.81,35.86,155.67,2,12.85,1,,,,,,,144,,,
torchinferno,few_shot,123,134,149.67,0.00,194.66,1,5.14,1,,,,,,,123,,,
torchinferno,few_shot,146,135,111.89,41.49,153.38,2,13.04,1,,,,,,,146,,,
torchinferno,few_shot,118,136,159.39,47.21,206.59,2,9.68,1,,,,,,,118,,,
torchinferno,few_shot,131,137,141.60,0.00,183.26,1,5.46,1,,,,,,,131,,,
torchinferno,few_shot,117,138,165.69,0.00,210.62,1,4.75,1,,,,,,,117,,,
torchinferno,few_shot,141,139,119.38,49.34,168.72,2,11.85,1,,,,,,,141,,,
torchinferno,few_shot,120,140,158.87,47.93,206.80,2,9.67,1,,,,,,,120,,,
torchinferno,few_shot,140,141,118.23,55.64,173.87,2,11.50,1,,,,,,,140,,,
torchinferno,few_shot,129,142,141.22,0.00,194.28,1,5.15,1,,,,,,,129,,,
torchinferno,few_shot,119,143,155.74,0.00,215.84,1,4.63,1,,,,,,,119,,,
torchinferno,few_shot,135,144,133.88,54.87,188.75,2,10.60,1,,,,,,,135,,,
torchinferno,few_shot,143,145,116.89,59.01,175.90,2,11.37,1,,,,,,,143,,,
torchinferno,few_shot,126,146,144.89,61.33,206.21,2,9.70,1,,,,,,,126,,,
torchinferno,few_shot,128,147,143.47,64.53,208.00,2,9.62,1,,,,,,,128,,,
torchinferno,few_shot,147,148,105.79,222.76,551.31,3,5.44,0,,,,,,,147,,,
torchinferno,few_shot,165,149,545.60,0.00,565.68,1,1.77,1,,,,,,,165,,,
torchinferno,few_shot,159,150,556.69,0.00,577.02,1,1.73,1,,,,,,,159,,,
torchinferno,few_shot,158,151,563.94,0.00,584.40,1,1.71,1,,,,,,,158,,,
torchinferno,few_shot,157,152,561.01,0.00,587.59,1,1.70,1,,,,,,,157,,,
torchinferno,few_shot,180,153,528.47,0.00,552.18,1,1.81,1,,,,,,,180,,,
torchinferno,few_shot,171,154,546.57,0.00,569.24,1,1.76,1,,,,,,,171,,,
torchinferno,few_shot,179,155,524.40,0.00,557.59,1,1.79,1,,,,,,,179,,,
torchinferno,few_shot,160,156,557.78,0.00,588.97,1,1.70,1,,,,,,,160,,,
torchinferno,few_shot,178,157,532.12,0.00,562.88,1,1.78,1,,,,,,,178,,,
torchinferno,few_shot,173,158,544.57,28.62,573.19,2,3.49,1,,,,,,,173,,,
torchinferno,few_shot,161,159,554.44,38.65,593.09,2,3.37,1,,,,,,,161,,,
torchinferno,few_shot,162,160,556.64,0.00,592.28,1,1.69,1,,,,,,,162,,,
torchinferno,few_shot,174,161,535.85,40.49,576.35,2,3.47,1,,,,,,,174,,,
torchinferno,few_shot,155,162,563.87,41.27,605.14,2,3.31,1,,,,,,,155,,,
torchinferno,few_shot,176,163,535.83,0.00,574.42,1,1.74,1,,,,,,,176,,,
torchinferno,few_shot,175,164,537.87,40.78,578.65,2,3.46,1,,,,,,,175,,,
torchinferno,few_shot,150,165,569.68,48.50,618.18,2,3.24,1,,,,,,,150,,,
torchinferno,few_shot,172,166,539.49,48.69,588.18,2,3.40,1,,,,,,,172,,,
torchinferno,few_shot,156,167,567.53,0.00,612.92,1,1.63,1,,,,,,,156,,,
torchinferno,few_shot,164,168,556.22,46.16,602.38,2,3.32,1,,,,,,,164,,,
torchinferno,few_shot,169,169,544.03,0.00,596.19,1,1.68,1,,,,,,,169,,,
torchinferno,few_shot,170,170,546.78,0.00,596.73,1,1.68,1,,,,,,,170,,,
torchinferno,few_shot,163,171,554.21,0.00,608.33,1,1.64,1,,,,,,,163,,,
torchinferno,few_shot,167,172,541.84,62.65,604.49,2,3.31,1,,,,,,,167,,,
torchinferno,few_shot,149,173,580.11,54.49,634.60,2,3.15,1,,,,,,,149,,,
torchinferno,few_shot,168,174,542.46,62.55,605.01,2,3.31,1,,,,,,,168,,,
torchinferno,few_shot,152,175,566.54,65.82,632.36,2,3.16,1,,,,,,,152,,,
torchinferno,few_shot,177,176,528.63,67.39,596.02,2,3.36,1,,,,,,,177,,,
torchinferno,few_shot,166,177,545.75,0.00,613.06,1,1.63,1,,,,,,,166,,,
torchinferno,few_shot,153,178,567.45,0.00,634.63,1,1.58,1,,,,,,,153,,,
torchinferno,few_shot,154,179,570.05,64.34,634.40,2,3.15,1,,,,,,,154,,,
torchinferno,few_shot,151,180,573.80,69.27,643.06,2,3.11,1,,,,,,,151,,,
torchinferno,few_shot,186,181,576.61,0.00,587.16,1,1.70,1,,,,,,,186,,,
torchinferno,few_shot,200,182,548.83,0.00,566.22,1,1.77,1,,,,,,,200,,,
torchinferno,few_shot,210,183,535.86,0.00,554.75,1,1.80,1,,,,,,,210,,,
torchinferno,few_shot,203,184,543.93,0.00,567.19,1,1.76,1,,,,,,,203,,,
torchinferno,few_shot,196,185,553.49,0.00,578.19,1,1.73,1,,,,,,,196,,,
torchinferno,few_shot,194,186,560.16,0.00,582.88,1,1.72,1,,,,,,,194,,,
torchinferno,few_shot,195,187,563.77,0.00,581.93,1,1.72,1,,,,,,,195,,,
torchinferno,few_shot,183,188,583.96,0.00,606.57,1,1.65,1,,,,,,,183,,,
torchinferno,few_shot,205,189,543.31,0.00,570.84,1,1.75,1,,,,,,,205,,,
torchinferno,few_shot,185,190,582.93,0.00,604.89,1,1.65,1,,,,,,,185,,,
torchinferno,few_shot,199,191,550.34,0.00,582.37,1,1.72,1,,,,,,,199,,,
torchinferno,few_shot,192,192,569.46,0.00,595.76,1,1.68,1,,,,,,,192,,,
torchinferno,few_shot,184,193,579.93,30.44,610.37,2,3.28,1,,,,,,,184,,,
torchinferno,few_shot,198,194,557.77,29.84,587.62,2,3.40,1,,,,,,,198,,,
torchinferno,few_shot,212,195,158.94,0.00,189.74,1,5.27,1,,,,,,,212,,,
torchinferno,few_shot,201,196,554.29,0.00,588.73,1,1.70,1,,,,,,,201,,,
torchinferno,few_shot,208,197,542.93,0.00,578.17,1,1.73,1,,,,,,,208,,,
torchinferno,few_shot,207,198,541.06,0.00,581.06,1,1.72,1,,,,,,,207,,,
torchinferno,few_shot,191,199,567.44,0.00,609.37,1,1.64,1,,,,,,,191,,,
torchinferno,few_shot,209,200,539.85,40.91,580.77,2,3.44,1,,,,,,,209,,,
torchinferno,few_shot,202,201,546.12,47.63,593.75,2,3.37,1,,,,,,,202,,,
torchinferno,few_shot,211,202,526.79,49.99,576.78,2,3.47,1,,,,,,,211,,,
torchinferno,few_shot,187,203,571.58,48.29,619.87,2,3.23,1,,,,,,,187,,,
torchinferno,few_shot,204,204,545.25,49.85,595.10,2,3.36,1,,,,,,,204,,,
torchinferno,few_shot,193,205,557.32,54.66,611.97,2,3.27,1,,,,,,,193,,,
torchinferno,few_shot,182,206,577.85,56.67,634.52,2,3.15,1,,,,,,,182,,,
torchinferno,few_shot,197,207,558.58,50.97,609.56,2,3.28,1,,,,,,,197,,,
torchinferno,few_shot,206,208,547.68,0.00,597.39,1,1.67,1,,,,,,,206,,,
torchinferno,few_shot,181,209,582.77,58.70,641.48,2,3.12,1,,,,,,,181,,,
torchinferno,few_shot,190,210,571.56,54.47,626.03,2,3.19,1,,,,,,,190,,,
torchinferno,few_shot,189,211,572.16,0.00,628.78,1,1.59,1,,,,,,,189,,,
torchinferno,few_shot,188,212,568.58,71.05,639.63,2,3.13,1,,,,,,,188,,,
torchinferno,few_shot,238,213,123.96,0.00,133.29,1,7.50,1,,,,,,,238,,,
torchinferno,few_shot,225,214,141.06,0.00,155.62,1,6.43,1,,,,,,,225,,,
torchinferno,few_shot,234,215,125.01,0.00,142.61,1,7.01,1,,,,,,,234,,,
torchinferno,few_shot,244,216,113.97,0.00,130.39,1,7.67,1,,,,,,,244,,,
torchinferno,few_shot,236,217,122.15,0.00,145.76,1,6.86,1,,,,,,,236,,,
torchinferno,few_shot,217,218,155.37,0.00,178.66,1,5.60,1,,,,,,,217,,,
torchinferno,few_shot,215,219,157.28,0.00,183.15,1,5.46,1,,,,,,,215,,,
torchinferno,few_shot,235,220,127.17,0.00,152.23,1,6.57,1,,,,,,,235,,,
torchinferno,few_shot,220,221,151.91,0.00,179.12,1,5.58,1,,,,,,,220,,,
torchinferno,few_shot,242,222,117.87,0.00,144.51,1,6.92,1,,,,,,,242,,,
