model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-29T15:03:13.021214+00:00

Build Times
provider,build_time_s
torchinferno,703.1
vllm,608.8
sglang,276.8

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,168.70,135.22,148.12,vllm
ttft_p99_ms,2252.67,235.53,621.60,vllm
tpot_median_ms,48.00,43.55,71.37,vllm
tpot_p99_ms,845.58,130.07,144.07,vllm
e2e_median_ms,211.94,170.13,217.62,vllm
e2e_p99_ms,2285.12,304.64,647.21,vllm
throughput_median_tps,5.50,7.98,5.41,vllm
total_output_tokens,1461,1454,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,260.37,227.64,224.38,sglang
ttft_p99_ms,601.29,574.20,70195.09,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,281.82,256.81,367.94,vllm
e2e_p99_ms,618.50,601.60,70268.71,vllm
throughput_median_tps,3.55,3.89,2.72,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,289.38,163.78,159.89,sglang
ttft_p99_ms,435.81,345.05,277.42,sglang
tpot_median_ms,54.43,47.92,103.46,vllm
tpot_p99_ms,110.48,169.05,223.91,torchinferno
e2e_median_ms,341.94,207.93,256.76,vllm
e2e_p99_ms,482.73,414.57,422.34,vllm
throughput_median_tps,4.15,6.54,5.30,vllm
total_output_tokens,1446,1469,1450,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,273.45,141.57,112.68,sglang
ttft_last_turn_ms,377.66,165.41,201.15,vllm
ttft_growth_ratio,1.38,1.17,1.79,vllm
ttft_first_turn_median_ms,255.90,135.01,105.48,sglang
ttft_first_turn_p99_ms,423.33,292.66,192.67,sglang
ttft_last_turn_median_ms,379.12,161.28,203.56,vllm
ttft_last_turn_p99_ms,440.24,347.22,294.90,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,196.79,61.46,82.07,vllm
ttft_p99_ms,649.44,2036.23,474.10,sglang
tpot_median_ms,57.83,31.68,47.66,vllm
tpot_p99_ms,98.18,1744.49,130.95,torchinferno
e2e_median_ms,242.59,85.33,132.99,vllm
e2e_p99_ms,696.03,2070.30,550.75,sglang
throughput_median_tps,5.74,13.99,9.92,vllm
total_output_tokens,1458,1468,1453,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,309.64,71.33,69.27,sglang
ttft_p99_ms,897.89,140.95,176.67,vllm
tpot_median_ms,23.58,14.89,22.49,vllm
tpot_p99_ms,55.69,22.64,26.62,vllm
e2e_median_ms,1153.86,602.10,843.42,vllm
e2e_p99_ms,2105.55,988.14,1616.59,vllm
throughput_median_tps,31.61,58.81,41.54,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,51,37,2169.86,34.38,2204.24,2,0.91,1,,,,,,,51,,,
torchinferno,few_shot,18,38,2169.47,40.74,2210.21,2,0.90,1,,,,,,,18,,,
torchinferno,few_shot,40,39,2166.75,41.16,2207.91,2,0.91,1,,,,,,,40,,,
torchinferno,few_shot,23,40,2165.07,46.53,2211.60,2,0.90,1,,,,,,,23,,,
torchinferno,few_shot,50,41,2162.87,45.67,2208.55,2,0.91,1,,,,,,,50,,,
torchinferno,few_shot,46,42,2169.49,0.00,2210.48,1,0.45,1,,,,,,,46,,,
torchinferno,few_shot,45,43,2165.05,52.11,2217.16,2,0.90,1,,,,,,,45,,,
torchinferno,few_shot,36,44,2165.70,53.71,2219.41,2,0.90,1,,,,,,,36,,,
torchinferno,few_shot,27,45,2169.55,52.97,2222.52,2,0.90,1,,,,,,,27,,,
torchinferno,few_shot,41,46,2165.35,0.00,2221.68,1,0.45,1,,,,,,,41,,,
torchinferno,few_shot,38,47,2168.55,0.00,2223.59,1,0.45,1,,,,,,,38,,,
torchinferno,few_shot,16,48,2166.56,62.04,2228.60,2,0.90,1,,,,,,,16,,,
torchinferno,few_shot,26,49,2173.19,0.00,2229.73,1,0.45,1,,,,,,,26,,,
torchinferno,few_shot,32,50,2169.62,61.08,2230.71,2,0.90,1,,,,,,,32,,,
torchinferno,few_shot,25,51,2171.28,0.00,2233.05,1,0.45,1,,,,,,,25,,,
torchinferno,few_shot,65,52,524.46,0.00,538.30,1,1.86,1,,,,,,,65,,,
torchinferno,few_shot,57,53,2252.26,0.00,2270.72,1,0.44,1,,,,,,,57,,,
torchinferno,few_shot,67,54,521.53,0.00,537.43,1,1.86,1,,,,,,,67,,,
torchinferno,few_shot,74,55,204.29,0.00,217.41,1,4.60,1,,,,,,,74,,,
torchinferno,few_shot,82,56,183.05,0.00,204.42,1,4.89,1,,,,,,,82,,,
torchinferno,few_shot,68,57,519.60,0.00,541.88,1,1.85,1,,,,,,,68,,,
torchinferno,few_shot,53,58,2252.55,0.00,2279.78,1,0.44,1,,,,,,,53,,,
torchinferno,few_shot,76,59,194.30,0.00,219.16,1,4.56,1,,,,,,,76,,,
torchinferno,few_shot,66,60,522.44,0.00,550.91,1,1.82,1,,,,,,,66,,,
torchinferno,few_shot,62,61,2260.52,24.61,2285.12,2,0.88,1,,,,,,,62,,,
torchinferno,few_shot,80,62,184.98,0.00,218.28,1,4.58,1,,,,,,,80,,,
torchinferno,few_shot,58,63,2259.50,0.00,2288.05,1,0.44,1,,,,,,,58,,,
torchinferno,few_shot,64,64,527.99,0.00,564.63,1,1.77,1,,,,,,,64,,,
torchinferno,few_shot,49,65,2258.31,34.40,2292.71,2,0.87,1,,,,,,,49,,,
torchinferno,few_shot,81,66,185.83,0.00,222.02,1,4.50,1,,,,,,,81,,,
torchinferno,few_shot,70,67,513.06,41.88,554.94,2,3.60,1,,,,,,,70,,,
torchinferno,few_shot,71,68,516.81,0.00,553.93,1,1.81,1,,,,,,,71,,,
torchinferno,few_shot,69,69,514.99,0.00,560.36,1,1.78,1,,,,,,,69,,,
torchinferno,few_shot,73,70,507.67,45.26,552.93,2,3.62,1,,,,,,,73,,,
torchinferno,few_shot,78,71,192.25,42.64,234.90,2,8.51,1,,,,,,,78,,,
torchinferno,few_shot,63,72,2256.72,44.35,2301.07,2,0.87,1,,,,,,,63,,,
torchinferno,few_shot,54,73,2257.43,46.41,2303.84,2,0.87,1,,,,,,,54,,,
torchinferno,few_shot,79,74,189.67,48.14,237.81,2,8.41,1,,,,,,,79,,,
torchinferno,few_shot,59,75,2252.67,53.80,2306.46,2,0.87,1,,,,,,,59,,,
torchinferno,few_shot,52,76,2255.70,53.50,2309.20,2,0.87,1,,,,,,,52,,,
torchinferno,few_shot,61,77,2259.98,49.12,2309.11,2,0.87,1,,,,,,,61,,,
torchinferno,few_shot,56,78,2254.63,56.75,2311.38,2,0.87,1,,,,,,,56,,,
torchinferno,few_shot,72,79,516.63,0.00,568.99,1,1.76,1,,,,,,,72,,,
torchinferno,few_shot,83,80,184.13,56.58,240.71,2,8.31,1,,,,,,,83,,,
torchinferno,few_shot,60,81,2258.55,0.00,2316.31,1,0.43,1,,,,,,,60,,,
torchinferno,few_shot,75,82,200.23,60.25,260.48,2,7.68,1,,,,,,,75,,,
torchinferno,few_shot,77,83,198.33,69.50,267.84,2,7.47,1,,,,,,,77,,,
torchinferno,few_shot,88,84,167.56,0.00,178.90,1,5.59,1,,,,,,,88,,,
torchinferno,few_shot,85,85,166.69,0.00,184.32,1,5.43,1,,,,,,,85,,,
torchinferno,few_shot,106,86,144.28,0.00,157.34,1,6.36,1,,,,,,,106,,,
torchinferno,few_shot,89,87,167.33,0.00,182.48,1,5.48,1,,,,,,,89,,,
torchinferno,few_shot,109,88,132.82,0.00,151.15,1,6.62,1,,,,,,,109,,,
torchinferno,few_shot,97,89,152.72,0.00,172.74,1,5.79,1,,,,,,,97,,,
torchinferno,few_shot,102,90,149.74,0.00,167.83,1,5.96,1,,,,,,,102,,,
torchinferno,few_shot,110,91,132.36,0.00,154.46,1,6.47,1,,,,,,,110,,,
torchinferno,few_shot,92,92,162.95,0.00,186.94,1,5.35,1,,,,,,,92,,,
torchinferno,few_shot,115,93,118.99,0.00,148.73,1,6.72,1,,,,,,,115,,,
torchinferno,few_shot,100,94,149.58,0.00,177.74,1,5.63,1,,,,,,,100,,,
torchinferno,few_shot,105,95,142.00,0.00,173.22,1,5.77,1,,,,,,,105,,,
torchinferno,few_shot,96,96,157.25,0.00,185.26,1,5.40,1,,,,,,,96,,,
torchinferno,few_shot,86,97,169.62,0.00,202.26,1,4.94,1,,,,,,,86,,,
torchinferno,few_shot,114,98,119.58,37.92,157.49,2,12.70,1,,,,,,,114,,,
torchinferno,few_shot,90,99,161.15,0.00,199.85,1,5.00,1,,,,,,,90,,,
torchinferno,few_shot,98,100,147.70,0.00,188.48,1,5.31,1,,,,,,,98,,,
torchinferno,few_shot,93,101,159.01,39.88,198.89,2,10.06,1,,,,,,,93,,,
torchinferno,few_shot,84,102,171.29,43.56,214.85,2,9.31,1,,,,,,,84,,,
torchinferno,few_shot,94,103,159.22,39.57,198.79,2,10.06,1,,,,,,,94,,,
torchinferno,few_shot,112,104,130.73,0.00,171.51,1,5.83,1,,,,,,,112,,,
torchinferno,few_shot,103,105,143.37,47.50,190.88,2,10.48,1,,,,,,,103,,,
torchinferno,few_shot,104,106,141.97,49.88,191.84,2,10.43,1,,,,,,,104,,,
torchinferno,few_shot,87,107,167.67,0.00,217.56,1,4.60,1,,,,,,,87,,,
torchinferno,few_shot,91,108,160.59,52.58,213.17,2,9.38,1,,,,,,,91,,,
torchinferno,few_shot,108,109,131.35,54.88,186.23,2,10.74,1,,,,,,,108,,,
torchinferno,few_shot,107,110,133.66,56.00,189.66,2,10.55,1,,,,,,,107,,,
torchinferno,few_shot,95,111,154.89,0.00,211.73,1,4.72,1,,,,,,,95,,,
torchinferno,few_shot,113,112,129.56,0.00,182.82,1,5.47,1,,,,,,,113,,,
torchinferno,few_shot,111,113,131.90,57.56,189.46,2,10.56,1,,,,,,,111,,,
torchinferno,few_shot,101,114,146.87,0.00,209.31,1,4.78,1,,,,,,,101,,,
torchinferno,few_shot,99,115,152.25,66.79,219.04,2,9.13,1,,,,,,,99,,,
torchinferno,few_shot,133,116,148.38,0.00,157.14,1,6.36,1,,,,,,,133,,,
torchinferno,few_shot,123,117,158.86,0.00,176.79,1,5.66,1,,,,,,,123,,,
torchinferno,few_shot,138,118,143.57,0.00,156.16,1,6.40,1,,,,,,,138,,,
torchinferno,few_shot,136,119,144.04,0.00,160.31,1,6.24,1,,,,,,,136,,,
torchinferno,few_shot,134,120,148.55,0.00,164.34,1,6.08,1,,,,,,,134,,,
torchinferno,few_shot,127,121,157.03,0.00,176.57,1,5.66,1,,,,,,,127,,,
torchinferno,few_shot,122,122,159.98,0.00,187.54,1,5.33,1,,,,,,,122,,,
torchinferno,few_shot,142,123,133.77,0.00,158.21,1,6.32,1,,,,,,,142,,,
torchinferno,few_shot,117,124,168.79,0.00,200.64,1,4.98,1,,,,,,,117,,,
torchinferno,few_shot,145,125,126.12,0.00,156.82,1,6.38,1,,,,,,,145,,,
torchinferno,few_shot,124,126,156.49,35.27,191.77,2,10.43,1,,,,,,,124,,,
torchinferno,few_shot,139,127,134.53,34.92,169.45,2,11.80,1,,,,,,,139,,,
torchinferno,few_shot,144,128,130.86,32.32,163.18,2,12.26,1,,,,,,,144,,,
torchinferno,few_shot,135,129,140.36,38.65,179.01,2,11.17,1,,,,,,,135,,,
torchinferno,few_shot,125,130,156.72,38.02,194.74,2,10.27,1,,,,,,,125,,,
torchinferno,few_shot,137,131,138.71,0.00,178.38,1,5.61,1,,,,,,,137,,,
torchinferno,few_shot,121,132,162.86,43.28,206.14,2,9.70,1,,,,,,,121,,,
torchinferno,few_shot,132,133,152.69,37.48,190.17,2,10.52,1,,,,,,,132,,,
torchinferno,few_shot,128,134,154.47,42.43,196.89,2,10.16,1,,,,,,,128,,,
torchinferno,few_shot,126,135,156.42,47.85,204.27,2,9.79,1,,,,,,,126,,,
torchinferno,few_shot,130,136,155.17,0.00,200.00,1,5.00,1,,,,,,,130,,,
torchinferno,few_shot,131,137,153.00,0.00,200.77,1,4.98,1,,,,,,,131,,,
torchinferno,few_shot,141,138,134.38,52.80,187.18,2,10.68,1,,,,,,,141,,,
torchinferno,few_shot,146,139,124.32,54.91,179.23,2,11.16,1,,,,,,,146,,,
torchinferno,few_shot,140,140,132.00,59.40,191.40,2,10.45,1,,,,,,,140,,,
torchinferno,few_shot,120,141,163.70,61.02,224.73,2,8.90,1,,,,,,,120,,,
torchinferno,few_shot,143,142,132.16,58.00,190.15,2,10.52,1,,,,,,,143,,,
torchinferno,few_shot,116,143,173.52,62.41,235.93,2,8.48,1,,,,,,,116,,,
torchinferno,few_shot,119,144,169.64,0.00,231.25,1,4.32,1,,,,,,,119,,,
torchinferno,few_shot,129,145,155.07,0.00,216.21,1,4.63,1,,,,,,,129,,,
torchinferno,few_shot,118,146,170.03,69.75,239.79,2,8.34,1,,,,,,,118,,,
torchinferno,few_shot,147,147,115.90,198.88,513.66,3,5.84,0,,,,,,,147,,,
torchinferno,few_shot,158,148,540.57,0.00,547.27,1,1.83,1,,,,,,,158,,,
torchinferno,few_shot,156,149,545.28,0.00,553.14,1,1.81,1,,,,,,,156,,,
torchinferno,few_shot,171,150,517.21,0.00,530.33,1,1.89,1,,,,,,,171,,,
torchinferno,few_shot,170,151,513.08,0.00,535.18,1,1.87,1,,,,,,,170,,,
torchinferno,few_shot,166,152,529.71,0.00,544.64,1,1.84,1,,,,,,,166,,,
torchinferno,few_shot,153,153,551.76,0.00,566.32,1,1.77,1,,,,,,,153,,,
torchinferno,few_shot,148,154,551.81,0.00,576.86,1,1.73,1,,,,,,,148,,,
torchinferno,few_shot,177,155,505.44,25.63,531.06,2,3.77,1,,,,,,,177,,,
torchinferno,few_shot,162,156,528.14,0.00,557.95,1,1.79,1,,,,,,,162,,,
torchinferno,few_shot,154,157,544.43,28.08,572.51,2,3.49,1,,,,,,,154,,,
torchinferno,few_shot,150,158,544.76,36.91,581.68,2,3.44,1,,,,,,,150,,,
torchinferno,few_shot,152,159,542.66,37.38,580.04,2,3.45,1,,,,,,,152,,,
torchinferno,few_shot,178,160,501.37,0.00,537.98,1,1.86,1,,,,,,,178,,,
torchinferno,few_shot,149,161,547.59,40.52,588.11,2,3.40,1,,,,,,,149,,,
torchinferno,few_shot,160,162,539.51,0.00,570.85,1,1.75,1,,,,,,,160,,,
torchinferno,few_shot,167,163,525.68,37.44,563.11,2,3.55,1,,,,,,,167,,,
torchinferno,few_shot,157,164,536.21,0.00,579.59,1,1.73,1,,,,,,,157,,,
torchinferno,few_shot,174,165,511.00,42.09,553.10,2,3.62,1,,,,,,,174,,,
torchinferno,few_shot,165,166,529.83,0.00,570.01,1,1.75,1,,,,,,,165,,,
torchinferno,few_shot,179,167,503.32,0.00,540.89,1,1.85,1,,,,,,,179,,,
torchinferno,few_shot,175,168,516.20,38.82,555.03,2,3.60,1,,,,,,,175,,,
torchinferno,few_shot,151,169,552.10,44.00,596.10,2,3.36,1,,,,,,,151,,,
torchinferno,few_shot,169,170,524.56,0.00,568.56,1,1.76,1,,,,,,,169,,,
torchinferno,few_shot,163,171,533.21,0.00,580.72,1,1.72,1,,,,,,,163,,,
torchinferno,few_shot,164,172,524.63,56.91,581.54,2,3.44,1,,,,,,,164,,,
torchinferno,few_shot,168,173,525.54,52.71,578.25,2,3.46,1,,,,,,,168,,,
torchinferno,few_shot,159,174,535.67,0.00,594.06,1,1.68,1,,,,,,,159,,,
torchinferno,few_shot,173,175,516.00,57.39,573.39,2,3.49,1,,,,,,,173,,,
torchinferno,few_shot,161,176,538.56,55.27,593.83,2,3.37,1,,,,,,,161,,,
torchinferno,few_shot,155,177,539.99,65.85,605.84,2,3.30,1,,,,,,,155,,,
torchinferno,few_shot,172,178,512.16,67.99,580.16,2,3.45,1,,,,,,,172,,,
torchinferno,few_shot,176,179,509.55,0.00,576.92,1,1.73,1,,,,,,,176,,,
torchinferno,few_shot,180,180,559.32,0.00,568.92,1,1.76,1,,,,,,,180,,,
torchinferno,few_shot,196,181,520.93,0.00,541.78,1,1.85,1,,,,,,,196,,,
torchinferno,few_shot,200,182,516.92,0.00,534.61,1,1.87,1,,,,,,,200,,,
torchinferno,few_shot,207,183,503.49,0.00,525.29,1,1.90,1,,,,,,,207,,,
torchinferno,few_shot,192,184,532.40,0.00,553.94,1,1.81,1,,,,,,,192,,,
torchinferno,few_shot,191,185,533.18,0.00,557.88,1,1.79,1,,,,,,,191,,,
torchinferno,few_shot,201,186,516.81,0.00,540.18,1,1.85,1,,,,,,,201,,,
torchinferno,few_shot,186,187,546.89,0.00,570.29,1,1.75,1,,,,,,,186,,,
torchinferno,few_shot,195,188,529.56,0.00,556.24,1,1.80,1,,,,,,,195,,,
torchinferno,few_shot,182,189,551.68,27.23,578.91,2,3.45,1,,,,,,,182,,,
torchinferno,few_shot,199,190,514.46,0.00,550.80,1,1.82,1,,,,,,,199,,,
torchinferno,few_shot,193,191,532.60,35.08,567.69,2,3.52,1,,,,,,,193,,,
torchinferno,few_shot,185,192,539.70,0.00,583.45,1,1.71,1,,,,,,,185,,,
torchinferno,few_shot,197,193,524.94,38.68,563.63,2,3.55,1,,,,,,,197,,,
torchinferno,few_shot,203,194,515.84,0.00,552.81,1,1.81,1,,,,,,,203,,,
torchinferno,few_shot,206,195,511.51,0.00,549.79,1,1.82,1,,,,,,,206,,,
torchinferno,few_shot,204,196,505.48,49.94,555.42,2,3.60,1,,,,,,,204,,,
torchinferno,few_shot,184,197,549.04,44.18,593.21,2,3.37,1,,,,,,,184,,,
torchinferno,few_shot,188,198,535.86,50.90,586.76,2,3.41,1,,,,,,,188,,,
torchinferno,few_shot,198,199,521.96,50.55,572.51,2,3.49,1,,,,,,,198,,,
torchinferno,few_shot,194,200,526.32,0.00,580.10,1,1.72,1,,,,,,,194,,,
torchinferno,few_shot,202,201,509.45,55.99,565.44,2,3.54,1,,,,,,,202,,,
torchinferno,few_shot,189,202,539.76,0.00,589.96,1,1.70,1,,,,,,,189,,,
torchinferno,few_shot,181,203,551.19,56.22,607.41,2,3.29,1,,,,,,,181,,,
torchinferno,few_shot,208,204,504.59,0.00,561.53,1,1.78,1,,,,,,,208,,,
torchinferno,few_shot,211,205,162.88,60.36,223.24,2,8.96,1,,,,,,,211,,,
torchinferno,few_shot,210,206,501.43,0.00,558.20,1,1.79,1,,,,,,,210,,,
torchinferno,few_shot,209,207,503.29,60.14,563.44,2,3.55,1,,,,,,,209,,,
torchinferno,few_shot,187,208,537.20,65.70,602.91,2,3.32,1,,,,,,,187,,,
torchinferno,few_shot,183,209,549.45,0.00,612.47,1,1.63,1,,,,,,,183,,,
torchinferno,few_shot,205,210,503.83,0.00,575.39,1,1.74,1,,,,,,,205,,,
torchinferno,few_shot,190,211,535.85,66.99,602.84,2,3.32,1,,,,,,,190,,,
torchinferno,few_shot,213,212,171.65,0.00,186.33,1,5.37,1,,,,,,,213,,,
torchinferno,few_shot,217,213,169.46,0.00,180.08,1,5.55,1,,,,,,,217,,,
torchinferno,few_shot,214,214,172.83,0.00,190.34,1,5.25,1,,,,,,,214,,,
torchinferno,few_shot,233,215,144.55,0.00,158.68,1,6.30,1,,,,,,,233,,,
torchinferno,few_shot,235,216,138.45,0.00,155.82,1,6.42,1,,,,,,,235,,,
torchinferno,few_shot,242,217,127.33,0.00,143.21,1,6.98,1,,,,,,,242,,,
torchinferno,few_shot,225,218,152.90,0.00,174.56,1,5.73,1,,,,,,,225,,,
torchinferno,few_shot,218,219,170.64,0.00,189.80,1,5.27,1,,,,,,,218,,,
torchinferno,few_shot,228,220,144.81,0.00,173.63,1,5.76,1,,,,,,,228,,,
torchinferno,few_shot,212,221,173.43,0.00,205.01,1,4.88,1,,,,,,,212,,,
torchinferno,few_shot,223,222,157.18,27.05,184.24,2,10.86,1,,,,,,,223,,,
