model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-21T01:02:49.464910+00:00

Build Times
provider,build_time_s
torchinferno,219.4
vllm,216.9
sglang,245.5

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,50.95,78.66,90.51,torchinferno
ttft_p99_ms,692.76,162.05,563.46,vllm
tpot_median_ms,47.55,37.62,67.48,vllm
tpot_p99_ms,364.58,96.93,895.63,vllm
e2e_median_ms,89.52,107.70,150.86,torchinferno
e2e_p99_ms,996.22,206.56,881.90,vllm
throughput_median_tps,14.18,12.49,8.85,torchinferno
total_output_tokens,1470,1461,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,31.99,72.92,160.88,torchinferno
ttft_p99_ms,140.41,429.87,71328.07,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,47.89,90.90,256.32,torchinferno
e2e_p99_ms,147.65,493.95,71410.34,torchinferno
throughput_median_tps,20.88,11.00,3.90,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,42.24,84.84,106.13,torchinferno
ttft_p99_ms,952.65,197.60,514.34,vllm
tpot_median_ms,37.60,34.63,90.82,vllm
tpot_p99_ms,47.45,125.85,923.91,torchinferno
e2e_median_ms,76.09,109.37,181.10,torchinferno
e2e_p99_ms,965.04,238.72,985.56,vllm
throughput_median_tps,17.43,12.10,7.05,torchinferno
total_output_tokens,1461,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,
ttft_first_turn_ms,378.27,87.20,80.16,sglang
ttft_last_turn_ms,39.21,90.11,104.00,torchinferno
ttft_growth_ratio,0.10,1.03,1.30,torchinferno
ttft_first_turn_median_ms,204.11,79.35,79.96,vllm
ttft_first_turn_p99_ms,1014.39,194.29,121.23,sglang
ttft_last_turn_median_ms,39.64,77.76,101.61,torchinferno
ttft_last_turn_p99_ms,49.13,192.36,135.54,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,24.11,37.66,63.12,torchinferno
ttft_p99_ms,113.36,2032.69,164.62,torchinferno
tpot_median_ms,16.33,24.53,393.08,torchinferno
tpot_p99_ms,19.50,1789.54,1046.89,torchinferno
e2e_median_ms,36.30,56.63,495.69,torchinferno
e2e_p99_ms,128.53,3710.18,1157.67,torchinferno
throughput_median_tps,37.79,22.73,2.91,torchinferno
total_output_tokens,1465,1474,1475,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,46.02,49.62,57.57,torchinferno
ttft_p99_ms,319.83,70.54,141.84,vllm
tpot_median_ms,13.96,15.35,26.80,torchinferno
tpot_p99_ms,21.59,17.98,118.52,vllm
e2e_median_ms,531.11,578.84,1050.72,torchinferno
e2e_p99_ms,1092.36,1044.71,1948.15,vllm
throughput_median_tps,65.47,60.48,35.87,torchinferno
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,45,40,70.45,360.01,430.46,2,4.65,1,,,,,,,45,,,
torchinferno,few_shot,44,41,83.44,364.42,447.86,2,4.47,1,,,,,,,44,,,
torchinferno,few_shot,23,42,442.73,361.49,804.21,2,2.49,1,,,,,,,23,,,
torchinferno,few_shot,18,43,523.48,367.84,891.32,2,2.24,1,,,,,,,18,,,
torchinferno,few_shot,36,44,219.74,366.74,586.48,2,3.41,1,,,,,,,36,,,
torchinferno,few_shot,19,45,508.57,367.32,875.88,2,2.28,1,,,,,,,19,,,
torchinferno,few_shot,48,46,382.69,0.00,396.82,1,2.52,1,,,,,,,48,,,
torchinferno,few_shot,53,47,287.75,0.00,310.31,1,3.22,1,,,,,,,53,,,
torchinferno,few_shot,57,48,226.99,0.00,243.04,1,4.11,1,,,,,,,57,,,
torchinferno,few_shot,55,49,253.89,0.00,277.80,1,3.60,1,,,,,,,55,,,
torchinferno,few_shot,47,50,398.21,0.00,416.03,1,2.40,1,,,,,,,47,,,
torchinferno,few_shot,65,51,361.86,0.00,386.15,1,2.59,1,,,,,,,65,,,
torchinferno,few_shot,35,52,597.35,0.00,621.56,1,1.61,1,,,,,,,35,,,
torchinferno,few_shot,58,53,201.53,0.00,230.20,1,4.34,1,,,,,,,58,,,
torchinferno,few_shot,60,54,167.21,0.00,197.01,1,5.08,1,,,,,,,60,,,
torchinferno,few_shot,51,55,321.64,46.13,367.76,2,5.44,1,,,,,,,51,,,
torchinferno,few_shot,52,56,304.49,46.67,351.15,2,5.70,1,,,,,,,52,,,
torchinferno,few_shot,90,57,42.24,0.00,63.18,1,15.83,1,,,,,,,90,,,
torchinferno,few_shot,81,58,45.60,0.00,70.68,1,14.15,1,,,,,,,81,,,
torchinferno,few_shot,71,59,51.26,0.00,76.77,1,13.03,1,,,,,,,71,,,
torchinferno,few_shot,89,60,41.44,0.00,65.15,1,15.35,1,,,,,,,89,,,
torchinferno,few_shot,50,61,339.24,48.26,387.49,2,5.16,1,,,,,,,50,,,
torchinferno,few_shot,62,62,139.80,44.40,184.19,2,10.86,1,,,,,,,62,,,
torchinferno,few_shot,85,63,46.94,0.00,71.18,1,14.05,1,,,,,,,85,,,
torchinferno,few_shot,72,64,53.24,0.00,78.96,1,12.66,1,,,,,,,72,,,
torchinferno,few_shot,27,65,733.10,48.71,781.81,2,2.56,1,,,,,,,27,,,
torchinferno,few_shot,88,66,45.05,0.00,69.57,1,14.37,1,,,,,,,88,,,
torchinferno,few_shot,76,67,52.64,0.00,78.49,1,12.74,1,,,,,,,76,,,
torchinferno,few_shot,74,68,53.40,0.00,80.27,1,12.46,1,,,,,,,74,,,
torchinferno,few_shot,54,69,273.58,50.31,323.89,2,6.17,1,,,,,,,54,,,
torchinferno,few_shot,49,70,356.34,54.47,410.81,2,4.87,1,,,,,,,49,,,
torchinferno,few_shot,69,71,53.47,0.00,83.92,1,11.92,1,,,,,,,69,,,
torchinferno,few_shot,61,72,149.53,57.21,206.74,2,9.67,1,,,,,,,61,,,
torchinferno,few_shot,67,73,56.89,0.00,86.48,1,11.56,1,,,,,,,67,,,
torchinferno,few_shot,63,74,118.22,55.70,173.93,2,11.50,1,,,,,,,63,,,
torchinferno,few_shot,80,75,50.29,0.00,80.80,1,12.38,1,,,,,,,80,,,
torchinferno,few_shot,87,76,45.03,0.00,76.10,1,13.14,1,,,,,,,87,,,
torchinferno,few_shot,66,77,57.21,0.00,89.72,1,11.15,1,,,,,,,66,,,
torchinferno,few_shot,86,78,43.05,0.00,78.76,1,12.70,1,,,,,,,86,,,
torchinferno,few_shot,68,79,60.45,0.00,90.73,1,11.02,1,,,,,,,68,,,
torchinferno,few_shot,56,80,243.36,54.36,297.72,2,6.72,1,,,,,,,56,,,
torchinferno,few_shot,59,81,186.58,61.93,248.51,2,8.05,1,,,,,,,59,,,
torchinferno,few_shot,82,82,46.42,0.00,86.61,1,11.55,1,,,,,,,82,,,
torchinferno,few_shot,79,83,48.26,51.23,99.50,2,20.10,1,,,,,,,79,,,
torchinferno,few_shot,92,84,57.53,0.00,77.65,1,12.88,1,,,,,,,92,,,
torchinferno,few_shot,75,85,55.69,47.17,102.87,2,19.44,1,,,,,,,75,,,
torchinferno,few_shot,84,86,49.70,48.86,98.56,2,20.29,1,,,,,,,84,,,
torchinferno,few_shot,70,87,54.23,52.57,106.80,2,18.73,1,,,,,,,70,,,
torchinferno,few_shot,95,88,53.32,0.00,78.46,1,12.75,1,,,,,,,95,,,
torchinferno,few_shot,101,89,44.51,0.00,75.12,1,13.31,1,,,,,,,101,,,
torchinferno,few_shot,78,90,50.31,53.80,104.12,2,19.21,1,,,,,,,78,,,
torchinferno,few_shot,97,91,57.62,0.00,78.18,1,12.79,1,,,,,,,97,,,
torchinferno,few_shot,96,92,49.67,0.00,79.74,1,12.54,1,,,,,,,96,,,
torchinferno,few_shot,73,93,52.62,55.83,108.45,2,18.44,1,,,,,,,73,,,
torchinferno,few_shot,106,94,48.62,0.00,75.23,1,13.29,1,,,,,,,106,,,
torchinferno,few_shot,77,95,53.53,53.67,107.20,2,18.66,1,,,,,,,77,,,
torchinferno,few_shot,102,96,46.80,0.00,78.20,1,12.79,1,,,,,,,102,,,
torchinferno,few_shot,98,97,47.94,0.00,80.93,1,12.36,1,,,,,,,98,,,
torchinferno,few_shot,83,98,48.61,60.18,108.79,2,18.38,1,,,,,,,83,,,
torchinferno,few_shot,100,99,82.30,0.00,96.91,1,10.32,1,,,,,,,100,,,
torchinferno,few_shot,99,100,59.28,39.31,98.58,2,20.29,1,,,,,,,99,,,
torchinferno,few_shot,109,101,67.84,0.00,89.91,1,11.12,1,,,,,,,109,,,
torchinferno,few_shot,105,102,72.36,0.00,97.29,1,10.28,1,,,,,,,105,,,
torchinferno,few_shot,113,103,58.97,0.00,79.17,1,12.63,1,,,,,,,113,,,
torchinferno,few_shot,115,104,56.58,0.00,78.38,1,12.76,1,,,,,,,115,,,
torchinferno,few_shot,112,105,60.73,0.00,81.06,1,12.34,1,,,,,,,112,,,
torchinferno,few_shot,117,106,57.76,0.00,77.53,1,12.90,1,,,,,,,117,,,
torchinferno,few_shot,110,107,56.29,0.00,83.75,1,11.94,1,,,,,,,110,,,
torchinferno,few_shot,114,108,51.43,46.48,97.91,2,20.43,1,,,,,,,114,,,
torchinferno,few_shot,116,109,49.81,46.43,96.24,2,20.78,1,,,,,,,116,,,
torchinferno,few_shot,123,110,57.22,0.00,75.35,1,13.27,1,,,,,,,123,,,
torchinferno,few_shot,118,111,55.80,39.86,95.66,2,20.91,1,,,,,,,118,,,
torchinferno,few_shot,130,112,50.38,0.00,73.08,1,13.68,1,,,,,,,130,,,
torchinferno,few_shot,104,113,71.69,48.59,120.27,2,16.63,1,,,,,,,104,,,
torchinferno,few_shot,122,114,59.46,0.00,78.02,1,12.82,1,,,,,,,122,,,
torchinferno,few_shot,108,115,68.60,48.84,117.44,2,17.03,1,,,,,,,108,,,
torchinferno,few_shot,138,116,45.91,0.00,69.95,1,14.30,1,,,,,,,138,,,
torchinferno,few_shot,137,117,49.85,0.00,71.24,1,14.04,1,,,,,,,137,,,
torchinferno,few_shot,94,118,81.64,46.99,128.63,2,15.55,1,,,,,,,94,,,
torchinferno,few_shot,103,119,78.64,45.08,123.71,2,16.17,1,,,,,,,103,,,
torchinferno,few_shot,134,120,48.32,0.00,74.86,1,13.36,1,,,,,,,134,,,
torchinferno,few_shot,129,121,52.35,0.00,77.99,1,12.82,1,,,,,,,129,,,
torchinferno,few_shot,142,122,40.77,0.00,70.31,1,14.22,1,,,,,,,142,,,
torchinferno,few_shot,107,123,71.77,50.10,121.87,2,16.41,1,,,,,,,107,,,
torchinferno,few_shot,93,124,78.47,54.40,132.87,2,15.05,1,,,,,,,93,,,
torchinferno,few_shot,145,125,39.66,0.00,68.68,1,14.56,1,,,,,,,145,,,
torchinferno,few_shot,111,126,60.93,48.32,109.25,2,18.31,1,,,,,,,111,,,
torchinferno,few_shot,119,127,55.72,0.00,86.49,1,11.56,1,,,,,,,119,,,
torchinferno,few_shot,127,128,52.20,0.00,83.23,1,12.02,1,,,,,,,127,,,
torchinferno,few_shot,91,129,86.73,50.07,136.80,2,14.62,1,,,,,,,91,,,
torchinferno,few_shot,131,130,50.51,0.00,82.20,1,12.16,1,,,,,,,131,,,
torchinferno,few_shot,133,131,51.84,0.00,82.34,1,12.14,1,,,,,,,133,,,
torchinferno,few_shot,136,132,45.43,0.00,82.57,1,12.11,1,,,,,,,136,,,
torchinferno,few_shot,124,133,52.95,48.64,101.59,2,19.69,1,,,,,,,124,,,
torchinferno,few_shot,156,134,45.80,0.00,70.86,1,14.11,1,,,,,,,156,,,
torchinferno,few_shot,139,135,45.54,49.19,94.73,2,21.11,1,,,,,,,139,,,
torchinferno,few_shot,135,136,46.20,52.01,98.21,2,20.36,1,,,,,,,135,,,
torchinferno,few_shot,144,137,41.06,50.95,92.01,2,21.74,1,,,,,,,144,,,
torchinferno,few_shot,146,138,36.49,52.99,89.48,2,22.35,1,,,,,,,146,,,
torchinferno,few_shot,153,139,56.14,0.00,75.33,1,13.28,1,,,,,,,153,,,
torchinferno,few_shot,143,140,44.95,48.99,93.94,2,21.29,1,,,,,,,143,,,
torchinferno,few_shot,120,141,59.04,49.34,108.38,2,18.45,1,,,,,,,120,,,
torchinferno,few_shot,160,142,50.34,0.00,73.65,1,13.58,1,,,,,,,160,,,
torchinferno,few_shot,159,143,48.90,0.00,74.63,1,13.40,1,,,,,,,159,,,
torchinferno,few_shot,126,144,54.93,52.28,107.21,2,18.65,1,,,,,,,126,,,
torchinferno,few_shot,121,145,53.35,57.15,110.50,2,18.10,1,,,,,,,121,,,
torchinferno,few_shot,158,146,51.12,0.00,76.76,1,13.03,1,,,,,,,158,,,
torchinferno,few_shot,132,147,52.19,54.06,106.26,2,18.82,1,,,,,,,132,,,
torchinferno,few_shot,157,148,52.28,0.00,79.26,1,12.62,1,,,,,,,157,,,
torchinferno,few_shot,140,149,44.76,58.49,103.25,2,19.37,1,,,,,,,140,,,
torchinferno,few_shot,141,150,74.95,42.01,116.96,2,17.10,1,,,,,,,141,,,
torchinferno,few_shot,161,151,49.92,44.14,94.07,2,21.26,1,,,,,,,161,,,
torchinferno,few_shot,163,152,52.56,0.00,77.90,1,12.84,1,,,,,,,163,,,
torchinferno,few_shot,165,153,54.94,0.00,77.22,1,12.95,1,,,,,,,165,,,
torchinferno,few_shot,166,154,50.42,0.00,76.21,1,13.12,1,,,,,,,166,,,
torchinferno,few_shot,148,155,81.92,0.00,104.32,1,9.59,1,,,,,,,148,,,
torchinferno,few_shot,169,156,46.53,0.00,75.78,1,13.20,1,,,,,,,169,,,
torchinferno,few_shot,171,157,45.77,0.00,74.82,1,13.36,1,,,,,,,171,,,
torchinferno,few_shot,152,158,56.92,46.59,103.51,2,19.32,1,,,,,,,152,,,
torchinferno,few_shot,170,159,50.39,0.00,77.96,1,12.83,1,,,,,,,170,,,
torchinferno,few_shot,162,160,67.65,0.00,97.04,1,10.31,1,,,,,,,162,,,
torchinferno,few_shot,149,161,82.66,40.75,123.41,2,16.21,1,,,,,,,149,,,
torchinferno,few_shot,164,162,54.95,44.53,99.48,2,20.11,1,,,,,,,164,,,
torchinferno,few_shot,125,163,108.30,43.49,151.79,2,13.18,1,,,,,,,125,,,
torchinferno,few_shot,196,164,38.45,0.00,63.90,1,15.65,1,,,,,,,196,,,
torchinferno,few_shot,186,165,47.54,0.00,72.04,1,13.88,1,,,,,,,186,,,
torchinferno,few_shot,168,166,47.80,50.64,98.44,2,20.32,1,,,,,,,168,,,
torchinferno,few_shot,167,167,47.51,51.88,99.39,2,20.12,1,,,,,,,167,,,
torchinferno,few_shot,195,168,41.49,0.00,67.34,1,14.85,1,,,,,,,195,,,
torchinferno,few_shot,183,169,53.24,0.00,75.60,1,13.23,1,,,,,,,183,,,
torchinferno,few_shot,128,170,108.16,45.12,153.29,2,13.05,1,,,,,,,128,,,
torchinferno,few_shot,151,171,73.92,53.15,127.06,2,15.74,1,,,,,,,151,,,
torchinferno,few_shot,189,172,50.87,0.00,73.54,1,13.60,1,,,,,,,189,,,
torchinferno,few_shot,191,173,44.45,0.00,72.88,1,13.72,1,,,,,,,191,,,
torchinferno,few_shot,155,174,75.96,50.63,126.59,2,15.80,1,,,,,,,155,,,
torchinferno,few_shot,179,175,54.36,0.00,80.28,1,12.46,1,,,,,,,179,,,
torchinferno,few_shot,178,176,53.08,0.00,81.33,1,12.29,1,,,,,,,178,,,
torchinferno,few_shot,150,177,83.65,47.27,130.92,2,15.28,1,,,,,,,150,,,
torchinferno,few_shot,185,178,46.86,0.00,79.01,1,12.66,1,,,,,,,185,,,
torchinferno,few_shot,176,179,54.84,0.00,84.01,1,11.90,1,,,,,,,176,,,
torchinferno,few_shot,192,180,45.89,0.00,76.46,1,13.08,1,,,,,,,192,,,
torchinferno,few_shot,154,181,73.32,58.40,131.71,2,15.18,1,,,,,,,154,,,
torchinferno,few_shot,147,182,79.87,35.47,150.80,3,19.89,0,,,,,,,147,,,
torchinferno,few_shot,174,183,56.02,46.58,102.60,2,19.49,1,,,,,,,174,,,
torchinferno,few_shot,175,184,55.16,47.40,102.56,2,19.50,1,,,,,,,175,,,
torchinferno,few_shot,193,185,42.42,50.97,93.39,2,21.42,1,,,,,,,193,,,
torchinferno,few_shot,207,186,51.33,0.00,71.40,1,14.01,1,,,,,,,207,,,
torchinferno,few_shot,206,187,48.68,0.00,72.96,1,13.71,1,,,,,,,206,,,
torchinferno,few_shot,187,188,46.26,52.77,99.03,2,20.20,1,,,,,,,187,,,
torchinferno,few_shot,188,189,47.07,51.54,98.62,2,20.28,1,,,,,,,188,,,
torchinferno,few_shot,172,190,56.36,51.41,107.78,2,18.56,1,,,,,,,172,,,
torchinferno,few_shot,199,191,59.88,0.00,78.81,1,12.69,1,,,,,,,199,,,
torchinferno,few_shot,173,192,55.11,53.19,108.30,2,18.47,1,,,,,,,173,,,
torchinferno,few_shot,181,193,48.82,55.90,104.72,2,19.10,1,,,,,,,181,,,
torchinferno,few_shot,210,194,51.24,0.00,74.19,1,13.48,1,,,,,,,210,,,
torchinferno,few_shot,200,195,49.58,0.00,80.13,1,12.48,1,,,,,,,200,,,
torchinferno,few_shot,184,196,52.36,52.15,104.51,2,19.14,1,,,,,,,184,,,
torchinferno,few_shot,213,197,40.41,0.00,74.37,1,13.45,1,,,,,,,213,,,
torchinferno,few_shot,182,198,48.90,59.05,107.95,2,18.53,1,,,,,,,182,,,
torchinferno,few_shot,203,199,52.88,0.00,82.21,1,12.16,1,,,,,,,203,,,
torchinferno,few_shot,177,200,56.96,54.42,111.39,2,17.96,1,,,,,,,177,,,
torchinferno,few_shot,190,201,52.54,52.64,105.18,2,19.01,1,,,,,,,190,,,
torchinferno,few_shot,212,202,48.58,0.00,80.12,1,12.48,1,,,,,,,212,,,
torchinferno,few_shot,202,203,52.81,44.94,97.75,2,20.46,1,,,,,,,202,,,
torchinferno,few_shot,180,204,101.61,0.00,125.37,1,7.98,1,,,,,,,180,,,
torchinferno,few_shot,216,205,49.00,0.00,74.77,1,13.37,1,,,,,,,216,,,
torchinferno,few_shot,201,206,82.09,0.00,100.02,1,10.00,1,,,,,,,201,,,
torchinferno,few_shot,220,207,56.91,0.00,73.38,1,13.63,1,,,,,,,220,,,
torchinferno,few_shot,208,208,74.24,0.00,97.33,1,10.27,1,,,,,,,208,,,
torchinferno,few_shot,215,209,57.52,0.00,78.01,1,12.82,1,,,,,,,215,,,
torchinferno,few_shot,218,210,49.54,0.00,76.20,1,13.12,1,,,,,,,218,,,
torchinferno,few_shot,217,211,59.39,0.00,77.37,1,12.93,1,,,,,,,217,,,
torchinferno,few_shot,214,212,51.16,0.00,80.89,1,12.36,1,,,,,,,214,,,
torchinferno,few_shot,204,213,54.78,47.89,102.68,2,19.48,1,,,,,,,204,,,
torchinferno,few_shot,224,214,49.42,0.00,73.90,1,13.53,1,,,,,,,224,,,
torchinferno,few_shot,205,215,79.34,0.00,103.65,1,9.65,1,,,,,,,205,,,
torchinferno,few_shot,219,216,53.17,0.00,79.41,1,12.59,1,,,,,,,219,,,
torchinferno,few_shot,222,217,48.05,0.00,78.21,1,12.79,1,,,,,,,222,,,
torchinferno,few_shot,209,218,49.89,55.52,105.41,2,18.97,1,,,,,,,209,,,
torchinferno,few_shot,194,219,92.35,0.00,130.00,1,7.69,1,,,,,,,194,,,
torchinferno,few_shot,198,220,77.20,48.20,125.39,2,15.95,1,,,,,,,198,,,
torchinferno,few_shot,238,221,47.97,0.00,71.44,1,14.00,1,,,,,,,238,,,
torchinferno,few_shot,237,222,54.54,0.00,72.56,1,13.78,1,,,,,,,237,,,
