model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-20T01:02:44.146725+00:00

Build Times
provider,build_time_s
torchinferno,46.3
vllm,348.0
sglang,177.4

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,141.13,71.70,81.97,vllm
ttft_p99_ms,707.39,127.13,529.27,vllm
tpot_median_ms,31.53,37.11,67.72,torchinferno
tpot_p99_ms,43.36,79.71,805.72,torchinferno
e2e_median_ms,165.56,96.93,138.94,vllm
e2e_p99_ms,723.75,163.56,928.61,vllm
throughput_median_tps,6.99,13.36,9.71,vllm
total_output_tokens,1461,1466,1460,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,54.25,72.83,164.14,torchinferno
ttft_p99_ms,335.81,323.50,70507.80,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,71.70,89.52,251.51,torchinferno
e2e_p99_ms,349.23,404.26,70583.15,torchinferno
throughput_median_tps,13.95,11.17,3.98,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,192.15,89.51,87.01,sglang
ttft_p99_ms,1087.67,177.42,565.90,vllm
tpot_median_ms,35.41,41.26,78.65,torchinferno
tpot_p99_ms,48.62,91.19,966.27,torchinferno
e2e_median_ms,220.64,117.76,149.86,vllm
e2e_p99_ms,1101.61,228.99,979.18,vllm
throughput_median_tps,5.14,11.01,8.89,vllm
total_output_tokens,1448,1450,1462,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,445.80,90.14,71.06,sglang
ttft_last_turn_ms,174.38,90.78,88.42,sglang
ttft_growth_ratio,0.39,1.01,1.24,torchinferno
ttft_first_turn_median_ms,203.30,89.73,67.70,sglang
ttft_first_turn_p99_ms,1168.64,182.83,111.78,sglang
ttft_last_turn_median_ms,187.11,83.13,84.19,vllm
ttft_last_turn_p99_ms,210.99,172.42,133.06,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,52.89,36.46,60.52,vllm
ttft_p99_ms,769.56,112.48,297.07,vllm
tpot_median_ms,35.08,26.52,406.85,vllm
tpot_p99_ms,71.77,34.79,1074.36,vllm
e2e_median_ms,74.01,54.33,469.53,vllm
e2e_p99_ms,822.99,157.58,1151.99,vllm
throughput_median_tps,19.35,23.37,3.10,vllm
total_output_tokens,1467,1465,1470,sglang
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.98,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,187.47,46.12,53.83,vllm
ttft_p99_ms,462.19,59.69,71.22,vllm
tpot_median_ms,18.80,15.44,27.46,vllm
tpot_p99_ms,24.35,17.01,107.32,vllm
e2e_median_ms,857.86,578.61,1034.55,vllm
e2e_p99_ms,1442.75,1055.17,1901.57,vllm
throughput_median_tps,41.84,60.90,35.33,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,42,48,235.90,0.00,258.55,1,3.87,1,,,,,,,42,,,
torchinferno,few_shot,68,49,71.14,0.00,92.95,1,10.76,1,,,,,,,68,,,
torchinferno,few_shot,43,50,219.61,0.00,244.16,1,4.10,1,,,,,,,43,,,
torchinferno,few_shot,65,51,138.76,0.00,163.54,1,6.11,1,,,,,,,65,,,
torchinferno,few_shot,45,52,188.12,26.41,214.52,2,9.32,1,,,,,,,45,,,
torchinferno,few_shot,50,53,102.01,27.21,129.22,2,15.48,1,,,,,,,50,,,
torchinferno,few_shot,73,54,68.95,27.69,96.64,2,20.69,1,,,,,,,73,,,
torchinferno,few_shot,39,55,287.67,0.00,317.15,1,3.15,1,,,,,,,39,,,
torchinferno,few_shot,75,56,68.04,28.98,97.02,2,20.61,1,,,,,,,75,,,
torchinferno,few_shot,70,57,68.66,32.54,101.20,2,19.76,1,,,,,,,70,,,
torchinferno,few_shot,44,58,202.24,34.37,236.62,2,8.45,1,,,,,,,44,,,
torchinferno,few_shot,40,59,271.06,32.89,303.95,2,6.58,1,,,,,,,40,,,
torchinferno,few_shot,49,60,118.25,35.74,153.98,2,12.99,1,,,,,,,49,,,
torchinferno,few_shot,36,61,338.29,35.21,373.51,2,5.35,1,,,,,,,36,,,
torchinferno,few_shot,51,62,84.09,35.84,119.93,2,16.68,1,,,,,,,51,,,
torchinferno,few_shot,77,63,63.55,36.21,99.76,2,20.05,1,,,,,,,77,,,
torchinferno,few_shot,78,64,61.90,43.10,105.00,2,19.05,1,,,,,,,78,,,
torchinferno,few_shot,80,65,142.30,0.00,154.13,1,6.49,1,,,,,,,80,,,
torchinferno,few_shot,76,66,147.63,0.00,159.69,1,6.26,1,,,,,,,76,,,
torchinferno,few_shot,87,67,135.54,0.00,151.22,1,6.61,1,,,,,,,87,,,
torchinferno,few_shot,81,68,139.23,0.00,154.70,1,6.46,1,,,,,,,81,,,
torchinferno,few_shot,53,69,121.19,0.00,136.72,1,7.31,1,,,,,,,53,,,
torchinferno,few_shot,102,70,67.25,0.00,82.75,1,12.08,1,,,,,,,102,,,
torchinferno,few_shot,85,71,136.75,0.00,154.91,1,6.46,1,,,,,,,85,,,
torchinferno,few_shot,86,72,138.45,0.00,154.84,1,6.46,1,,,,,,,86,,,
torchinferno,few_shot,88,73,138.24,0.00,154.44,1,6.47,1,,,,,,,88,,,
torchinferno,few_shot,90,74,135.74,0.00,153.79,1,6.50,1,,,,,,,90,,,
torchinferno,few_shot,71,75,151.52,0.00,169.57,1,5.90,1,,,,,,,71,,,
torchinferno,few_shot,97,76,127.83,0.00,148.77,1,6.72,1,,,,,,,97,,,
torchinferno,few_shot,106,77,64.46,0.00,84.75,1,11.80,1,,,,,,,106,,,
torchinferno,few_shot,96,78,128.90,0.00,151.45,1,6.60,1,,,,,,,96,,,
torchinferno,few_shot,95,79,129.34,0.00,153.36,1,6.52,1,,,,,,,95,,,
torchinferno,few_shot,98,80,68.25,0.00,93.02,1,10.75,1,,,,,,,98,,,
torchinferno,few_shot,94,81,131.88,25.06,156.94,2,12.74,1,,,,,,,94,,,
torchinferno,few_shot,89,82,135.87,0.00,162.35,1,6.16,1,,,,,,,89,,,
torchinferno,few_shot,84,83,139.85,25.85,165.71,2,12.07,1,,,,,,,84,,,
torchinferno,few_shot,83,84,137.75,29.24,167.00,2,11.98,1,,,,,,,83,,,
torchinferno,few_shot,82,85,138.49,0.00,168.42,1,5.94,1,,,,,,,82,,,
torchinferno,few_shot,108,86,62.64,30.16,92.81,2,21.55,1,,,,,,,108,,,
torchinferno,few_shot,56,87,71.63,29.82,101.45,2,19.71,1,,,,,,,56,,,
torchinferno,few_shot,93,88,133.56,29.88,163.44,2,12.24,1,,,,,,,93,,,
torchinferno,few_shot,54,89,104.73,31.58,136.31,2,14.67,1,,,,,,,54,,,
torchinferno,few_shot,99,90,68.90,31.29,100.19,2,19.96,1,,,,,,,99,,,
torchinferno,few_shot,91,91,134.41,32.98,167.39,2,11.95,1,,,,,,,91,,,
torchinferno,few_shot,103,92,67.57,32.20,99.77,2,20.05,1,,,,,,,103,,,
torchinferno,few_shot,92,93,131.24,0.00,168.27,1,5.94,1,,,,,,,92,,,
torchinferno,few_shot,79,94,140.91,38.69,179.61,2,11.14,1,,,,,,,79,,,
torchinferno,few_shot,55,95,89.32,0.00,130.01,1,7.69,1,,,,,,,55,,,
torchinferno,few_shot,52,96,145.67,42.63,188.30,2,10.62,1,,,,,,,52,,,
torchinferno,few_shot,112,97,144.23,0.00,154.97,1,6.45,1,,,,,,,112,,,
torchinferno,few_shot,110,98,142.71,0.00,157.03,1,6.37,1,,,,,,,110,,,
torchinferno,few_shot,122,99,133.27,0.00,144.80,1,6.91,1,,,,,,,122,,,
torchinferno,few_shot,127,100,128.08,0.00,141.05,1,7.09,1,,,,,,,127,,,
torchinferno,few_shot,113,101,142.23,0.00,156.33,1,6.40,1,,,,,,,113,,,
torchinferno,few_shot,131,102,69.93,0.00,83.69,1,11.95,1,,,,,,,131,,,
torchinferno,few_shot,138,103,64.18,0.00,79.76,1,12.54,1,,,,,,,138,,,
torchinferno,few_shot,101,104,151.19,0.00,166.10,1,6.02,1,,,,,,,101,,,
torchinferno,few_shot,100,105,149.53,0.00,167.21,1,5.98,1,,,,,,,100,,,
torchinferno,few_shot,117,106,136.90,0.00,153.73,1,6.50,1,,,,,,,117,,,
torchinferno,few_shot,123,107,130.17,0.00,149.15,1,6.70,1,,,,,,,123,,,
torchinferno,few_shot,130,108,69.75,0.00,88.81,1,11.26,1,,,,,,,130,,,
torchinferno,few_shot,136,109,65.46,0.00,85.02,1,11.76,1,,,,,,,136,,,
torchinferno,few_shot,119,110,135.00,0.00,154.53,1,6.47,1,,,,,,,119,,,
torchinferno,few_shot,57,111,123.34,0.00,144.37,1,6.93,1,,,,,,,57,,,
torchinferno,few_shot,105,112,145.48,0.00,170.28,1,5.87,1,,,,,,,105,,,
torchinferno,few_shot,115,113,141.68,0.00,165.40,1,6.05,1,,,,,,,115,,,
torchinferno,few_shot,58,114,105.61,0.00,130.47,1,7.66,1,,,,,,,58,,,
torchinferno,few_shot,116,115,135.35,28.01,163.35,2,12.24,1,,,,,,,116,,,
torchinferno,few_shot,126,116,126.52,28.97,155.49,2,12.86,1,,,,,,,126,,,
torchinferno,few_shot,114,117,140.11,29.24,169.35,2,11.81,1,,,,,,,114,,,
torchinferno,few_shot,104,118,146.94,30.51,177.45,2,11.27,1,,,,,,,104,,,
torchinferno,few_shot,107,119,144.66,31.50,176.16,2,11.35,1,,,,,,,107,,,
torchinferno,few_shot,120,120,134.61,29.39,163.99,2,12.20,1,,,,,,,120,,,
torchinferno,few_shot,128,121,121.45,31.92,153.37,2,13.04,1,,,,,,,128,,,
torchinferno,few_shot,109,122,145.70,0.00,178.92,1,5.59,1,,,,,,,109,,,
torchinferno,few_shot,59,123,89.10,34.39,123.49,2,16.20,1,,,,,,,59,,,
torchinferno,few_shot,125,124,127.82,37.35,165.17,2,12.11,1,,,,,,,125,,,
torchinferno,few_shot,111,125,141.51,39.06,180.57,2,11.08,1,,,,,,,111,,,
torchinferno,few_shot,124,126,129.02,38.36,167.38,2,11.95,1,,,,,,,124,,,
torchinferno,few_shot,121,127,134.17,36.73,170.90,2,11.70,1,,,,,,,121,,,
torchinferno,few_shot,118,128,134.07,44.86,178.93,2,11.18,1,,,,,,,118,,,
torchinferno,few_shot,142,129,141.05,0.00,155.08,1,6.45,1,,,,,,,142,,,
torchinferno,few_shot,157,130,129.09,0.00,141.89,1,7.05,1,,,,,,,157,,,
torchinferno,few_shot,158,131,126.77,0.00,141.61,1,7.06,1,,,,,,,158,,,
torchinferno,few_shot,153,132,133.51,0.00,147.22,1,6.79,1,,,,,,,153,,,
torchinferno,few_shot,160,133,122.22,0.00,136.89,1,7.30,1,,,,,,,160,,,
torchinferno,few_shot,133,134,148.66,0.00,164.86,1,6.07,1,,,,,,,133,,,
torchinferno,few_shot,159,135,122.10,0.00,138.76,1,7.21,1,,,,,,,159,,,
torchinferno,few_shot,148,136,136.54,0.00,153.31,1,6.52,1,,,,,,,148,,,
torchinferno,few_shot,134,137,147.41,0.00,165.73,1,6.03,1,,,,,,,134,,,
torchinferno,few_shot,137,138,146.88,0.00,164.83,1,6.07,1,,,,,,,137,,,
torchinferno,few_shot,129,139,150.94,0.00,172.82,1,5.79,1,,,,,,,129,,,
torchinferno,few_shot,156,140,130.18,0.00,152.85,1,6.54,1,,,,,,,156,,,
torchinferno,few_shot,145,141,137.29,0.00,162.99,1,6.14,1,,,,,,,145,,,
torchinferno,few_shot,60,142,152.47,0.00,177.16,1,5.64,1,,,,,,,60,,,
torchinferno,few_shot,152,143,131.79,28.34,160.13,2,12.49,1,,,,,,,152,,,
torchinferno,few_shot,139,144,143.32,29.21,172.53,2,11.59,1,,,,,,,139,,,
torchinferno,few_shot,150,145,135.28,27.28,162.56,2,12.30,1,,,,,,,150,,,
torchinferno,few_shot,154,146,132.15,28.48,160.63,2,12.45,1,,,,,,,154,,,
torchinferno,few_shot,62,147,96.89,27.89,124.78,2,16.03,1,,,,,,,62,,,
torchinferno,few_shot,149,148,136.84,28.22,165.06,2,12.12,1,,,,,,,149,,,
torchinferno,few_shot,61,149,113.51,29.74,143.25,2,13.96,1,,,,,,,61,,,
torchinferno,few_shot,140,150,143.57,31.95,175.52,2,11.39,1,,,,,,,140,,,
torchinferno,few_shot,135,151,148.64,30.89,179.53,2,11.14,1,,,,,,,135,,,
torchinferno,few_shot,63,152,79.14,32.45,111.59,2,17.92,1,,,,,,,63,,,
torchinferno,few_shot,143,153,140.43,35.10,175.53,2,11.39,1,,,,,,,143,,,
torchinferno,few_shot,132,154,149.33,34.96,184.29,2,10.85,1,,,,,,,132,,,
torchinferno,few_shot,155,155,131.75,35.12,166.87,2,11.99,1,,,,,,,155,,,
torchinferno,few_shot,151,156,132.94,37.95,170.89,2,11.70,1,,,,,,,151,,,
torchinferno,few_shot,144,157,141.22,36.60,177.82,2,11.25,1,,,,,,,144,,,
torchinferno,few_shot,141,158,144.53,38.00,182.52,2,10.96,1,,,,,,,141,,,
torchinferno,few_shot,146,159,138.56,39.05,177.61,2,11.26,1,,,,,,,146,,,
torchinferno,few_shot,147,160,136.20,21.09,178.38,3,16.82,0,,,,,,,147,,,
torchinferno,few_shot,169,161,154.35,0.00,168.08,1,5.95,1,,,,,,,169,,,
torchinferno,few_shot,176,162,149.76,0.00,162.91,1,6.14,1,,,,,,,176,,,
torchinferno,few_shot,170,163,153.52,0.00,169.44,1,5.90,1,,,,,,,170,,,
torchinferno,few_shot,183,164,143.09,0.00,157.87,1,6.33,1,,,,,,,183,,,
torchinferno,few_shot,178,165,147.17,0.00,162.50,1,6.15,1,,,,,,,178,,,
torchinferno,few_shot,166,166,158.78,0.00,173.87,1,5.75,1,,,,,,,166,,,
torchinferno,few_shot,165,167,157.43,0.00,175.57,1,5.70,1,,,,,,,165,,,
torchinferno,few_shot,179,168,145.07,0.00,164.05,1,6.10,1,,,,,,,179,,,
torchinferno,few_shot,189,169,136.22,0.00,154.42,1,6.48,1,,,,,,,189,,,
torchinferno,few_shot,191,170,135.86,0.00,153.64,1,6.51,1,,,,,,,191,,,
torchinferno,few_shot,162,171,159.34,0.00,179.95,1,5.56,1,,,,,,,162,,,
torchinferno,few_shot,180,172,144.06,0.00,165.74,1,6.03,1,,,,,,,180,,,
torchinferno,few_shot,185,173,140.10,0.00,162.07,1,6.17,1,,,,,,,185,,,
torchinferno,few_shot,171,174,156.35,0.00,176.75,1,5.66,1,,,,,,,171,,,
torchinferno,few_shot,163,175,160.02,0.00,182.94,1,5.47,1,,,,,,,163,,,
torchinferno,few_shot,192,176,128.64,0.00,154.30,1,6.48,1,,,,,,,192,,,
torchinferno,few_shot,181,177,145.76,24.92,170.69,2,11.72,1,,,,,,,181,,,
torchinferno,few_shot,186,178,139.25,0.00,165.62,1,6.04,1,,,,,,,186,,,
torchinferno,few_shot,164,179,156.80,29.67,186.47,2,10.73,1,,,,,,,164,,,
torchinferno,few_shot,184,180,143.61,27.20,170.81,2,11.71,1,,,,,,,184,,,
torchinferno,few_shot,190,181,136.21,28.13,164.34,2,12.17,1,,,,,,,190,,,
torchinferno,few_shot,172,182,152.17,31.55,183.72,2,10.89,1,,,,,,,172,,,
torchinferno,few_shot,188,183,135.82,31.17,166.99,2,11.98,1,,,,,,,188,,,
torchinferno,few_shot,161,184,162.24,29.77,192.01,2,10.42,1,,,,,,,161,,,
torchinferno,few_shot,177,185,147.61,31.68,179.29,2,11.15,1,,,,,,,177,,,
torchinferno,few_shot,174,186,153.42,32.00,185.43,2,10.79,1,,,,,,,174,,,
torchinferno,few_shot,167,187,156.15,35.02,191.17,2,10.46,1,,,,,,,167,,,
torchinferno,few_shot,168,188,154.60,36.53,191.13,2,10.46,1,,,,,,,168,,,
torchinferno,few_shot,173,189,153.13,35.37,188.50,2,10.61,1,,,,,,,173,,,
torchinferno,few_shot,175,190,150.05,39.57,189.62,2,10.55,1,,,,,,,175,,,
torchinferno,few_shot,182,191,144.39,38.54,182.94,2,10.93,1,,,,,,,182,,,
torchinferno,few_shot,187,192,137.21,42.17,179.37,2,11.15,1,,,,,,,187,,,
torchinferno,few_shot,203,193,148.97,0.00,161.83,1,6.18,1,,,,,,,203,,,
torchinferno,few_shot,196,194,154.03,0.00,168.62,1,5.93,1,,,,,,,196,,,
torchinferno,few_shot,216,195,137.87,0.00,150.99,1,6.62,1,,,,,,,216,,,
torchinferno,few_shot,215,196,139.36,0.00,152.32,1,6.57,1,,,,,,,215,,,
torchinferno,few_shot,206,197,145.78,0.00,158.62,1,6.30,1,,,,,,,206,,,
torchinferno,few_shot,220,198,132.73,0.00,148.53,1,6.73,1,,,,,,,220,,,
torchinferno,few_shot,201,199,151.33,0.00,168.36,1,5.94,1,,,,,,,201,,,
torchinferno,few_shot,207,200,145.09,0.00,159.78,1,6.26,1,,,,,,,207,,,
torchinferno,few_shot,217,201,136.49,0.00,153.46,1,6.52,1,,,,,,,217,,,
torchinferno,few_shot,222,202,132.20,0.00,148.70,1,6.72,1,,,,,,,222,,,
torchinferno,few_shot,208,203,141.70,0.00,160.94,1,6.21,1,,,,,,,208,,,
torchinferno,few_shot,214,204,138.59,0.00,157.62,1,6.34,1,,,,,,,214,,,
torchinferno,few_shot,195,205,155.25,0.00,175.76,1,5.69,1,,,,,,,195,,,
torchinferno,few_shot,224,206,129.65,0.00,149.27,1,6.70,1,,,,,,,224,,,
torchinferno,few_shot,212,207,140.65,0.00,163.03,1,6.13,1,,,,,,,212,,,
torchinferno,few_shot,213,208,138.65,0.00,163.48,1,6.12,1,,,,,,,213,,,
torchinferno,few_shot,210,209,141.93,0.00,166.24,1,6.02,1,,,,,,,210,,,
torchinferno,few_shot,218,210,136.79,0.00,160.63,1,6.23,1,,,,,,,218,,,
torchinferno,few_shot,219,211,136.07,0.00,160.06,1,6.25,1,,,,,,,219,,,
torchinferno,few_shot,199,212,154.60,0.00,180.11,1,5.55,1,,,,,,,199,,,
torchinferno,few_shot,194,213,158.66,0.00,184.52,1,5.42,1,,,,,,,194,,,
torchinferno,few_shot,223,214,131.65,27.61,159.25,2,12.56,1,,,,,,,223,,,
torchinferno,few_shot,205,215,146.55,0.00,176.03,1,5.68,1,,,,,,,205,,,
torchinferno,few_shot,197,216,154.68,30.88,185.56,2,10.78,1,,,,,,,197,,,
torchinferno,few_shot,209,217,144.06,29.40,173.46,2,11.53,1,,,,,,,209,,,
torchinferno,few_shot,200,218,153.88,0.00,185.56,1,5.39,1,,,,,,,200,,,
torchinferno,few_shot,204,219,147.36,34.51,181.87,2,11.00,1,,,,,,,204,,,
torchinferno,few_shot,193,220,159.51,33.24,192.75,2,10.38,1,,,,,,,193,,,
torchinferno,few_shot,211,221,141.01,35.48,176.49,2,11.33,1,,,,,,,211,,,
torchinferno,few_shot,198,222,153.08,39.10,192.18,2,10.41,1,,,,,,,198,,,
torchinferno,few_shot,221,223,133.06,38.24,171.30,2,11.68,1,,,,,,,221,,,
torchinferno,few_shot,202,224,150.43,43.95,194.38,2,10.29,1,,,,,,,202,,,
