model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-05T23:02:02.958564+00:00

Build Times
provider,build_time_s
torchinferno,40.4
vllm,244.0
sglang,217.7

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,164.33,114.73,136.37,vllm
ttft_p99_ms,1004.49,243.22,573.98,vllm
tpot_median_ms,46.04,41.50,80.58,vllm
tpot_p99_ms,154.31,131.28,894.00,vllm
e2e_median_ms,213.06,153.91,212.64,vllm
e2e_p99_ms,1050.05,300.60,969.35,vllm
throughput_median_tps,5.98,9.57,5.72,vllm
total_output_tokens,1466,1466,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,157.40,122.80,206.20,vllm
ttft_p99_ms,589.99,328.17,69650.90,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,166.15,148.66,364.77,vllm
e2e_p99_ms,887.20,359.78,70213.29,vllm
throughput_median_tps,6.02,6.73,2.74,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,322.17,150.77,156.17,vllm
ttft_p99_ms,743.34,471.23,294.25,sglang
tpot_median_ms,62.46,50.11,117.43,vllm
tpot_p99_ms,306.69,182.86,924.47,vllm
e2e_median_ms,381.18,190.22,269.36,vllm
e2e_p99_ms,798.91,502.54,972.98,vllm
throughput_median_tps,3.82,7.01,4.75,vllm
total_output_tokens,1456,1450,1462,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,
ttft_first_turn_ms,338.73,144.95,93.29,sglang
ttft_last_turn_ms,345.55,156.70,179.48,vllm
ttft_growth_ratio,1.02,1.08,1.92,torchinferno
ttft_first_turn_median_ms,313.19,136.61,51.95,sglang
ttft_first_turn_p99_ms,713.05,400.78,219.12,sglang
ttft_last_turn_median_ms,354.82,141.60,177.02,vllm
ttft_last_turn_p99_ms,580.97,353.70,274.31,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,76.59,33.03,46.96,vllm
ttft_p99_ms,245.41,44.42,453.10,vllm
tpot_median_ms,63.04,21.93,346.00,vllm
tpot_p99_ms,172.57,28.98,1098.07,vllm
e2e_median_ms,106.53,48.69,379.95,vllm
e2e_p99_ms,307.01,118.54,1141.10,vllm
throughput_median_tps,12.87,25.27,3.79,vllm
total_output_tokens,1478,1492,1466,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.96,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,282.61,76.77,70.73,sglang
ttft_p99_ms,1346.66,519.00,259.64,sglang
tpot_median_ms,20.11,14.98,22.41,vllm
tpot_p99_ms,35.12,58.31,97.64,torchinferno
e2e_median_ms,989.81,690.79,880.09,vllm
e2e_p99_ms,2382.22,1739.75,1708.18,sglang
throughput_median_tps,36.99,57.71,41.65,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,66,67,158.92,0.00,184.47,1,5.42,1,,,,,,,66,,,
torchinferno,few_shot,82,68,127.49,0.00,155.48,1,6.43,1,,,,,,,82,,,
torchinferno,few_shot,78,69,131.83,31.59,163.42,2,12.24,1,,,,,,,78,,,
torchinferno,few_shot,85,70,122.45,0.00,151.47,1,6.60,1,,,,,,,85,,,
torchinferno,few_shot,91,71,117.66,27.34,144.99,2,13.79,1,,,,,,,91,,,
torchinferno,few_shot,90,72,116.60,0.00,150.42,1,6.65,1,,,,,,,90,,,
torchinferno,few_shot,86,73,126.49,0.00,158.23,1,6.32,1,,,,,,,86,,,
torchinferno,few_shot,89,74,118.19,0.00,156.48,1,6.39,1,,,,,,,89,,,
torchinferno,few_shot,74,75,147.83,0.00,184.16,1,5.43,1,,,,,,,74,,,
torchinferno,few_shot,94,76,110.55,38.97,149.52,2,13.38,1,,,,,,,94,,,
torchinferno,few_shot,56,77,125.62,43.43,169.05,2,11.83,1,,,,,,,56,,,
torchinferno,few_shot,97,78,100.27,0.00,147.88,1,6.76,1,,,,,,,97,,,
torchinferno,few_shot,75,79,143.79,45.98,189.77,2,10.54,1,,,,,,,75,,,
torchinferno,few_shot,67,80,153.04,0.00,205.41,1,4.87,1,,,,,,,67,,,
torchinferno,few_shot,95,81,112.87,0.00,157.60,1,6.35,1,,,,,,,95,,,
torchinferno,few_shot,72,82,146.12,0.00,199.60,1,5.01,1,,,,,,,72,,,
torchinferno,few_shot,70,83,148.41,55.35,203.76,2,9.82,1,,,,,,,70,,,
torchinferno,few_shot,93,84,106.16,58.65,164.81,2,12.14,1,,,,,,,93,,,
torchinferno,few_shot,84,85,129.13,50.81,179.95,2,11.11,1,,,,,,,84,,,
torchinferno,few_shot,77,86,137.74,58.82,196.56,2,10.17,1,,,,,,,77,,,
torchinferno,few_shot,83,87,131.51,55.36,186.87,2,10.70,1,,,,,,,83,,,
torchinferno,few_shot,73,88,145.26,61.71,206.97,2,9.66,1,,,,,,,73,,,
torchinferno,few_shot,80,89,136.59,0.00,194.66,1,5.14,1,,,,,,,80,,,
torchinferno,few_shot,102,90,157.99,0.00,158.27,1,6.32,1,,,,,,,102,,,
torchinferno,few_shot,100,91,158.72,0.00,166.52,1,6.01,1,,,,,,,100,,,
torchinferno,few_shot,109,92,125.18,0.00,150.33,1,6.65,1,,,,,,,109,,,
torchinferno,few_shot,110,93,128.39,0.00,150.06,1,6.66,1,,,,,,,110,,,
torchinferno,few_shot,57,94,148.27,0.00,163.57,1,6.11,1,,,,,,,57,,,
torchinferno,few_shot,79,95,217.53,25.26,242.79,2,8.24,1,,,,,,,79,,,
torchinferno,few_shot,106,96,134.26,0.00,163.87,1,6.10,1,,,,,,,106,,,
torchinferno,few_shot,119,97,121.30,0.00,142.27,1,7.03,1,,,,,,,119,,,
torchinferno,few_shot,115,98,117.54,0.00,152.75,1,6.55,1,,,,,,,115,,,
torchinferno,few_shot,117,99,112.58,0.00,153.19,1,6.53,1,,,,,,,117,,,
torchinferno,few_shot,112,100,122.87,0.00,161.59,1,6.19,1,,,,,,,112,,,
torchinferno,few_shot,114,101,123.03,37.65,160.68,2,12.45,1,,,,,,,114,,,
torchinferno,few_shot,104,102,146.18,31.68,177.86,2,11.24,1,,,,,,,104,,,
torchinferno,few_shot,99,103,153.51,37.42,190.93,2,10.47,1,,,,,,,99,,,
torchinferno,few_shot,107,104,146.69,29.58,176.28,2,11.35,1,,,,,,,107,,,
torchinferno,few_shot,98,105,161.63,0.00,196.15,1,5.10,1,,,,,,,98,,,
torchinferno,few_shot,120,106,110.12,46.86,156.98,2,12.74,1,,,,,,,120,,,
torchinferno,few_shot,108,107,128.30,51.53,179.82,2,11.12,1,,,,,,,108,,,
torchinferno,few_shot,113,108,127.49,0.00,173.11,1,5.78,1,,,,,,,113,,,
torchinferno,few_shot,105,109,134.92,0.00,188.50,1,5.31,1,,,,,,,105,,,
torchinferno,few_shot,121,110,112.54,50.35,162.89,2,12.28,1,,,,,,,121,,,
torchinferno,few_shot,116,111,127.59,47.30,174.89,2,11.44,1,,,,,,,116,,,
torchinferno,few_shot,58,112,89.16,0.00,146.33,1,6.83,1,,,,,,,58,,,
torchinferno,few_shot,101,113,158.02,0.00,207.11,1,4.83,1,,,,,,,101,,,
torchinferno,few_shot,118,114,114.99,64.33,179.32,2,11.15,1,,,,,,,118,,,
torchinferno,few_shot,103,115,146.15,62.57,208.72,2,9.58,1,,,,,,,103,,,
torchinferno,few_shot,111,116,124.30,73.55,197.84,2,10.11,1,,,,,,,111,,,
torchinferno,few_shot,129,117,153.43,0.00,163.26,1,6.13,1,,,,,,,129,,,
torchinferno,few_shot,123,118,161.91,0.00,174.49,1,5.73,1,,,,,,,123,,,
torchinferno,few_shot,122,119,162.26,0.00,176.94,1,5.65,1,,,,,,,122,,,
torchinferno,few_shot,148,120,116.42,0.00,134.77,1,7.42,1,,,,,,,148,,,
torchinferno,few_shot,145,121,129.87,0.00,140.78,1,7.10,1,,,,,,,145,,,
torchinferno,few_shot,137,122,140.99,0.00,155.76,1,6.42,1,,,,,,,137,,,
torchinferno,few_shot,138,123,136.65,0.00,154.93,1,6.45,1,,,,,,,138,,,
torchinferno,few_shot,130,124,157.51,0.00,173.33,1,5.77,1,,,,,,,130,,,
torchinferno,few_shot,153,125,106.59,0.00,135.44,1,7.38,1,,,,,,,153,,,
torchinferno,few_shot,146,126,130.12,18.12,148.24,2,13.49,1,,,,,,,146,,,
torchinferno,few_shot,126,127,154.98,29.40,184.38,2,10.85,1,,,,,,,126,,,
torchinferno,few_shot,143,128,134.06,22.45,156.51,2,12.78,1,,,,,,,143,,,
torchinferno,few_shot,125,129,151.36,38.92,190.27,2,10.51,1,,,,,,,125,,,
torchinferno,few_shot,139,130,141.53,26.60,168.12,2,11.90,1,,,,,,,139,,,
torchinferno,few_shot,152,131,112.65,35.67,148.32,2,13.48,1,,,,,,,152,,,
torchinferno,few_shot,150,132,111.00,42.22,153.22,2,13.05,1,,,,,,,150,,,
torchinferno,few_shot,135,133,143.58,37.94,181.52,2,11.02,1,,,,,,,135,,,
torchinferno,few_shot,134,134,142.71,0.00,184.81,1,5.41,1,,,,,,,134,,,
torchinferno,few_shot,140,135,138.58,34.78,173.36,2,11.54,1,,,,,,,140,,,
torchinferno,few_shot,142,136,126.18,0.00,171.47,1,5.83,1,,,,,,,142,,,
torchinferno,few_shot,136,137,134.10,0.00,184.90,1,5.41,1,,,,,,,136,,,
torchinferno,few_shot,149,138,121.89,43.21,165.10,2,12.11,1,,,,,,,149,,,
torchinferno,few_shot,131,139,153.81,0.00,202.13,1,4.95,1,,,,,,,131,,,
torchinferno,few_shot,144,140,126.11,53.01,179.12,2,11.17,1,,,,,,,144,,,
torchinferno,few_shot,141,141,134.99,50.86,185.85,2,10.76,1,,,,,,,141,,,
torchinferno,few_shot,127,142,155.18,0.00,212.31,1,4.71,1,,,,,,,127,,,
torchinferno,few_shot,128,143,152.51,61.09,213.60,2,9.36,1,,,,,,,128,,,
torchinferno,few_shot,133,144,143.37,0.00,209.23,1,4.78,1,,,,,,,133,,,
torchinferno,few_shot,132,145,153.36,59.47,212.83,2,9.40,1,,,,,,,132,,,
torchinferno,few_shot,151,146,117.03,67.50,184.53,2,10.84,1,,,,,,,151,,,
torchinferno,few_shot,124,147,164.66,76.95,241.61,2,8.28,1,,,,,,,124,,,
torchinferno,few_shot,147,148,122.78,88.16,299.10,3,10.03,0,,,,,,,147,,,
torchinferno,few_shot,162,149,304.01,0.00,307.68,1,3.25,1,,,,,,,162,,,
torchinferno,few_shot,60,150,333.36,0.00,351.83,1,2.84,1,,,,,,,60,,,
torchinferno,few_shot,165,151,290.52,0.00,307.67,1,3.25,1,,,,,,,165,,,
torchinferno,few_shot,176,152,265.91,0.00,289.68,1,3.45,1,,,,,,,176,,,
torchinferno,few_shot,166,153,291.67,0.00,310.51,1,3.22,1,,,,,,,166,,,
torchinferno,few_shot,158,154,308.70,0.00,328.21,1,3.05,1,,,,,,,158,,,
torchinferno,few_shot,157,155,312.64,0.00,331.11,1,3.02,1,,,,,,,157,,,
torchinferno,few_shot,169,156,281.77,0.00,309.33,1,3.23,1,,,,,,,169,,,
torchinferno,few_shot,159,157,304.53,0.00,328.54,1,3.04,1,,,,,,,159,,,
torchinferno,few_shot,59,158,373.79,33.18,406.97,2,4.91,1,,,,,,,59,,,
torchinferno,few_shot,179,159,262.44,0.00,291.51,1,3.43,1,,,,,,,179,,,
torchinferno,few_shot,163,160,297.58,0.00,324.69,1,3.08,1,,,,,,,163,,,
torchinferno,few_shot,170,161,280.77,0.00,315.20,1,3.17,1,,,,,,,170,,,
torchinferno,few_shot,156,162,307.86,0.00,344.17,1,2.91,1,,,,,,,156,,,
torchinferno,few_shot,160,163,296.34,0.00,336.35,1,2.97,1,,,,,,,160,,,
torchinferno,few_shot,171,164,287.75,0.00,318.50,1,3.14,1,,,,,,,171,,,
torchinferno,few_shot,62,165,247.88,35.27,283.15,2,7.06,1,,,,,,,62,,,
torchinferno,few_shot,168,166,283.87,43.95,327.82,2,6.10,1,,,,,,,168,,,
torchinferno,few_shot,164,167,291.86,44.99,336.85,2,5.94,1,,,,,,,164,,,
torchinferno,few_shot,61,168,278.38,43.36,321.74,2,6.22,1,,,,,,,61,,,
torchinferno,few_shot,155,169,307.25,50.47,357.72,2,5.59,1,,,,,,,155,,,
torchinferno,few_shot,181,170,232.87,42.24,275.11,2,7.27,1,,,,,,,181,,,
torchinferno,few_shot,175,171,277.83,45.13,322.95,2,6.19,1,,,,,,,175,,,
torchinferno,few_shot,173,172,278.15,50.54,328.69,2,6.08,1,,,,,,,173,,,
torchinferno,few_shot,177,173,264.60,56.34,320.94,2,6.23,1,,,,,,,177,,,
torchinferno,few_shot,180,174,257.32,0.00,311.32,1,3.21,1,,,,,,,180,,,
torchinferno,few_shot,154,175,311.44,58.59,370.03,2,5.40,1,,,,,,,154,,,
torchinferno,few_shot,167,176,287.19,58.70,345.90,2,5.78,1,,,,,,,167,,,
torchinferno,few_shot,161,177,305.42,52.94,358.36,2,5.58,1,,,,,,,161,,,
torchinferno,few_shot,174,178,281.38,54.59,335.97,2,5.95,1,,,,,,,174,,,
torchinferno,few_shot,178,179,270.54,0.00,330.92,1,3.02,1,,,,,,,178,,,
torchinferno,few_shot,172,180,278.07,72.32,350.39,2,5.71,1,,,,,,,172,,,
torchinferno,few_shot,183,181,312.60,0.00,321.51,1,3.11,1,,,,,,,183,,,
torchinferno,few_shot,203,182,272.62,0.00,284.56,1,3.51,1,,,,,,,203,,,
torchinferno,few_shot,200,183,281.85,0.00,295.52,1,3.38,1,,,,,,,200,,,
torchinferno,few_shot,189,184,302.65,0.00,318.93,1,3.14,1,,,,,,,189,,,
torchinferno,few_shot,185,185,298.84,0.00,326.04,1,3.07,1,,,,,,,185,,,
torchinferno,few_shot,199,186,277.94,0.00,303.91,1,3.29,1,,,,,,,199,,,
torchinferno,few_shot,191,187,294.10,0.00,318.15,1,3.14,1,,,,,,,191,,,
torchinferno,few_shot,190,188,299.40,21.56,320.97,2,6.23,1,,,,,,,190,,,
torchinferno,few_shot,211,189,241.44,27.48,268.92,2,7.44,1,,,,,,,211,,,
torchinferno,few_shot,210,190,258.29,0.00,279.85,1,3.57,1,,,,,,,210,,,
torchinferno,few_shot,196,191,291.44,0.00,314.86,1,3.18,1,,,,,,,196,,,
torchinferno,few_shot,194,192,297.28,0.00,322.78,1,3.10,1,,,,,,,194,,,
torchinferno,few_shot,63,193,279.47,35.37,314.84,2,6.35,1,,,,,,,63,,,
torchinferno,few_shot,212,194,145.24,0.00,181.25,1,5.52,1,,,,,,,212,,,
torchinferno,few_shot,209,195,256.52,40.38,296.90,2,6.74,1,,,,,,,209,,,
torchinferno,few_shot,205,196,273.72,0.00,308.54,1,3.24,1,,,,,,,205,,,
torchinferno,few_shot,208,197,258.97,0.00,303.52,1,3.29,1,,,,,,,208,,,
torchinferno,few_shot,193,198,285.38,50.05,335.43,2,5.96,1,,,,,,,193,,,
torchinferno,few_shot,206,199,273.51,0.00,312.38,1,3.20,1,,,,,,,206,,,
torchinferno,few_shot,195,200,295.45,0.00,334.75,1,2.99,1,,,,,,,195,,,
torchinferno,few_shot,187,201,333.84,18.88,352.72,2,5.67,1,,,,,,,187,,,
torchinferno,few_shot,192,202,288.64,0.00,344.83,1,2.90,1,,,,,,,192,,,
torchinferno,few_shot,184,203,312.16,47.88,360.05,2,5.55,1,,,,,,,184,,,
torchinferno,few_shot,207,204,265.02,0.00,318.13,1,3.14,1,,,,,,,207,,,
torchinferno,few_shot,204,205,274.05,51.27,325.33,2,6.15,1,,,,,,,204,,,
torchinferno,few_shot,201,206,275.03,0.00,337.56,1,2.96,1,,,,,,,201,,,
torchinferno,few_shot,186,207,307.71,0.00,365.08,1,2.74,1,,,,,,,186,,,
torchinferno,few_shot,202,208,277.58,60.45,338.03,2,5.92,1,,,,,,,202,,,
torchinferno,few_shot,182,209,307.22,68.35,375.57,2,5.33,1,,,,,,,182,,,
torchinferno,few_shot,188,210,299.42,67.18,366.60,2,5.46,1,,,,,,,188,,,
torchinferno,few_shot,198,211,277.13,75.90,353.03,2,5.67,1,,,,,,,198,,,
torchinferno,few_shot,197,212,286.89,69.41,356.30,2,5.61,1,,,,,,,197,,,
torchinferno,few_shot,219,213,148.79,0.00,164.35,1,6.08,1,,,,,,,219,,,
torchinferno,few_shot,222,214,150.70,0.00,161.78,1,6.18,1,,,,,,,222,,,
torchinferno,few_shot,218,215,154.44,0.00,169.25,1,5.91,1,,,,,,,218,,,
torchinferno,few_shot,236,216,118.41,0.00,146.68,1,6.82,1,,,,,,,236,,,
torchinferno,few_shot,244,217,105.35,0.00,128.01,1,7.81,1,,,,,,,244,,,
torchinferno,few_shot,214,218,169.26,0.00,186.97,1,5.35,1,,,,,,,214,,,
torchinferno,few_shot,213,219,158.15,0.00,190.66,1,5.25,1,,,,,,,213,,,
torchinferno,few_shot,225,220,170.55,0.00,170.78,1,5.86,1,,,,,,,225,,,
torchinferno,few_shot,224,221,141.72,0.00,173.25,1,5.77,1,,,,,,,224,,,
torchinferno,few_shot,228,222,137.60,0.00,169.49,1,5.90,1,,,,,,,228,,,
torchinferno,few_shot,232,223,128.01,0.00,163.59,1,6.11,1,,,,,,,232,,,
torchinferno,few_shot,240,224,118.03,34.77,152.80,2,13.09,1,,,,,,,240,,,
torchinferno,few_shot,237,225,119.98,0.00,160.96,1,6.21,1,,,,,,,237,,,
