model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-06T13:02:07.902610+00:00

Build Times
provider,build_time_s
torchinferno,38.1
vllm,339.5
sglang,183.6

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,150.17,131.47,133.93,vllm
ttft_p99_ms,474.20,271.79,196.34,sglang
tpot_median_ms,44.22,45.90,85.09,torchinferno
tpot_p99_ms,131.64,134.72,582.47,torchinferno
e2e_median_ms,192.13,168.10,215.79,vllm
e2e_p99_ms,526.40,334.64,712.28,vllm
throughput_median_tps,6.27,8.47,5.60,vllm
total_output_tokens,1461,1461,1466,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,101.50,119.85,202.27,torchinferno
ttft_p99_ms,340.19,361.55,69096.59,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,108.64,143.53,353.89,torchinferno
e2e_p99_ms,378.03,369.76,69190.30,vllm
throughput_median_tps,9.20,6.97,2.83,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,311.12,161.07,158.89,sglang
ttft_p99_ms,611.29,406.79,695.17,vllm
tpot_median_ms,58.96,45.02,107.45,vllm
tpot_p99_ms,338.89,256.86,977.90,vllm
e2e_median_ms,367.16,202.54,275.95,vllm
e2e_p99_ms,807.93,449.27,1018.22,vllm
throughput_median_tps,3.96,6.65,4.72,vllm
total_output_tokens,1471,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,
ttft_first_turn_ms,259.94,142.13,90.43,sglang
ttft_last_turn_ms,328.63,158.40,199.44,vllm
ttft_growth_ratio,1.26,1.11,2.21,vllm
ttft_first_turn_median_ms,252.99,148.33,54.71,sglang
ttft_first_turn_p99_ms,457.32,282.19,182.53,sglang
ttft_last_turn_median_ms,322.51,153.79,204.14,vllm
ttft_last_turn_p99_ms,653.75,405.25,306.17,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,80.34,32.86,44.16,vllm
ttft_p99_ms,244.73,44.03,457.93,vllm
tpot_median_ms,63.98,21.62,274.81,vllm
tpot_p99_ms,167.80,29.91,1001.14,vllm
e2e_median_ms,114.43,48.44,292.71,vllm
e2e_p99_ms,302.19,111.92,1056.09,vllm
throughput_median_tps,12.13,25.60,4.75,vllm
total_output_tokens,1472,1467,1469,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,276.44,75.94,70.39,sglang
ttft_p99_ms,1104.44,204.32,414.90,vllm
tpot_median_ms,19.98,14.92,21.95,vllm
tpot_p99_ms,48.40,22.11,99.97,vllm
e2e_median_ms,987.47,596.12,883.71,vllm
e2e_p99_ms,2229.14,1029.46,1694.70,vllm
throughput_median_tps,36.10,58.26,42.32,vllm
total_output_tokens,36715,36295,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,78,39,232.37,32.53,264.89,2,7.55,1,,,,,,,78,,,
torchinferno,few_shot,69,40,249.53,0.00,285.41,1,3.50,1,,,,,,,69,,,
torchinferno,few_shot,76,41,238.80,0.00,272.44,1,3.67,1,,,,,,,76,,,
torchinferno,few_shot,82,42,223.02,0.00,264.09,1,3.79,1,,,,,,,82,,,
torchinferno,few_shot,30,43,175.11,34.81,209.92,2,9.53,1,,,,,,,30,,,
torchinferno,few_shot,74,44,244.72,0.00,280.07,1,3.57,1,,,,,,,74,,,
torchinferno,few_shot,67,45,252.04,0.00,297.35,1,3.36,1,,,,,,,67,,,
torchinferno,few_shot,73,46,243.77,41.54,285.32,2,7.01,1,,,,,,,73,,,
torchinferno,few_shot,29,47,187.75,0.00,236.75,1,4.22,1,,,,,,,29,,,
torchinferno,few_shot,91,48,188.19,45.95,234.13,2,8.54,1,,,,,,,91,,,
torchinferno,few_shot,83,49,223.57,50.42,274.00,2,7.30,1,,,,,,,83,,,
torchinferno,few_shot,77,50,234.25,50.63,284.88,2,7.02,1,,,,,,,77,,,
torchinferno,few_shot,32,51,138.91,47.74,186.65,2,10.72,1,,,,,,,32,,,
torchinferno,few_shot,27,52,249.57,50.36,299.93,2,6.67,1,,,,,,,27,,,
torchinferno,few_shot,71,53,246.74,0.00,300.55,1,3.33,1,,,,,,,71,,,
torchinferno,few_shot,75,54,235.64,59.73,295.37,2,6.77,1,,,,,,,75,,,
torchinferno,few_shot,79,55,233.26,56.13,289.39,2,6.91,1,,,,,,,79,,,
torchinferno,few_shot,81,56,232.64,0.00,288.03,1,3.47,1,,,,,,,81,,,
torchinferno,few_shot,70,57,246.33,64.66,310.99,2,6.43,1,,,,,,,70,,,
torchinferno,few_shot,84,58,228.01,59.52,287.53,2,6.96,1,,,,,,,84,,,
torchinferno,few_shot,90,59,190.21,0.00,254.19,1,3.93,1,,,,,,,90,,,
torchinferno,few_shot,85,60,222.44,0.00,298.10,1,3.35,1,,,,,,,85,,,
torchinferno,few_shot,92,61,135.21,0.00,138.25,1,7.23,1,,,,,,,92,,,
torchinferno,few_shot,34,62,166.75,0.00,181.16,1,5.52,1,,,,,,,34,,,
torchinferno,few_shot,39,63,81.99,0.00,98.15,1,10.19,1,,,,,,,39,,,
torchinferno,few_shot,38,64,118.71,0.00,124.43,1,8.04,1,,,,,,,38,,,
torchinferno,few_shot,37,65,115.46,0.00,143.08,1,6.99,1,,,,,,,37,,,
torchinferno,few_shot,36,66,129.53,33.11,162.64,2,12.30,1,,,,,,,36,,,
torchinferno,few_shot,35,67,153.69,0.00,182.68,1,5.47,1,,,,,,,35,,,
torchinferno,few_shot,33,68,182.54,36.25,218.79,2,9.14,1,,,,,,,33,,,
torchinferno,few_shot,40,69,66.52,35.07,101.59,2,19.69,1,,,,,,,40,,,
torchinferno,few_shot,105,70,110.33,0.00,124.72,1,8.02,1,,,,,,,105,,,
torchinferno,few_shot,109,71,106.60,0.00,120.86,1,8.27,1,,,,,,,109,,,
torchinferno,few_shot,101,72,122.23,0.00,137.39,1,7.28,1,,,,,,,101,,,
torchinferno,few_shot,41,73,118.95,0.00,136.68,1,7.32,1,,,,,,,41,,,
torchinferno,few_shot,106,74,112.40,0.00,131.76,1,7.59,1,,,,,,,106,,,
torchinferno,few_shot,102,75,116.25,0.00,141.77,1,7.05,1,,,,,,,102,,,
torchinferno,few_shot,115,76,95.18,0.00,119.74,1,8.35,1,,,,,,,115,,,
torchinferno,few_shot,110,77,105.62,0.00,128.80,1,7.76,1,,,,,,,110,,,
torchinferno,few_shot,95,78,136.20,0.00,159.09,1,6.29,1,,,,,,,95,,,
torchinferno,few_shot,103,79,114.80,29.63,144.43,2,13.85,1,,,,,,,103,,,
torchinferno,few_shot,98,80,127.56,0.00,157.04,1,6.37,1,,,,,,,98,,,
torchinferno,few_shot,107,81,111.96,29.01,140.97,2,14.19,1,,,,,,,107,,,
torchinferno,few_shot,113,82,99.30,0.00,133.76,1,7.48,1,,,,,,,113,,,
torchinferno,few_shot,97,83,127.44,0.00,164.82,1,6.07,1,,,,,,,97,,,
torchinferno,few_shot,116,84,92.79,38.70,131.49,2,15.21,1,,,,,,,116,,,
torchinferno,few_shot,93,85,133.64,41.28,174.92,2,11.43,1,,,,,,,93,,,
torchinferno,few_shot,100,86,119.69,0.00,161.66,1,6.19,1,,,,,,,100,,,
torchinferno,few_shot,99,87,126.26,39.25,165.52,2,12.08,1,,,,,,,99,,,
torchinferno,few_shot,96,88,129.18,0.00,174.40,1,5.73,1,,,,,,,96,,,
torchinferno,few_shot,104,89,113.54,45.44,158.98,2,12.58,1,,,,,,,104,,,
torchinferno,few_shot,94,90,136.07,43.97,180.04,2,11.11,1,,,,,,,94,,,
torchinferno,few_shot,112,91,104.12,0.00,149.10,1,6.71,1,,,,,,,112,,,
torchinferno,few_shot,111,92,106.00,45.45,151.45,2,13.21,1,,,,,,,111,,,
torchinferno,few_shot,124,93,73.95,54.17,128.12,2,15.61,1,,,,,,,124,,,
torchinferno,few_shot,129,94,134.49,0.00,141.43,1,7.07,1,,,,,,,129,,,
torchinferno,few_shot,133,95,123.13,0.00,132.09,1,7.57,1,,,,,,,133,,,
torchinferno,few_shot,123,96,159.60,0.00,179.22,1,5.58,1,,,,,,,123,,,
torchinferno,few_shot,117,97,169.54,0.00,191.51,1,5.22,1,,,,,,,117,,,
torchinferno,few_shot,130,98,129.61,0.00,148.55,1,6.73,1,,,,,,,130,,,
torchinferno,few_shot,119,99,167.07,0.00,191.01,1,5.24,1,,,,,,,119,,,
torchinferno,few_shot,131,100,127.08,0.00,151.37,1,6.61,1,,,,,,,131,,,
torchinferno,few_shot,43,101,119.88,0.00,149.06,1,6.71,1,,,,,,,43,,,
torchinferno,few_shot,132,102,124.15,30.32,154.48,2,12.95,1,,,,,,,132,,,
torchinferno,few_shot,108,103,191.09,27.67,218.76,2,9.14,1,,,,,,,108,,,
torchinferno,few_shot,114,104,175.53,34.29,209.83,2,9.53,1,,,,,,,114,,,
torchinferno,few_shot,122,105,164.55,0.00,198.24,1,5.04,1,,,,,,,122,,,
torchinferno,few_shot,118,106,170.35,35.06,205.42,2,9.74,1,,,,,,,118,,,
torchinferno,few_shot,121,107,165.30,37.17,202.47,2,9.88,1,,,,,,,121,,,
torchinferno,few_shot,42,108,152.27,0.00,187.93,1,5.32,1,,,,,,,42,,,
torchinferno,few_shot,120,109,168.02,38.12,206.14,2,9.70,1,,,,,,,120,,,
torchinferno,few_shot,44,110,103.80,39.47,143.27,2,13.96,1,,,,,,,44,,,
torchinferno,few_shot,125,111,147.57,44.34,191.91,2,10.42,1,,,,,,,125,,,
torchinferno,few_shot,128,112,131.24,45.38,176.62,2,11.32,1,,,,,,,128,,,
torchinferno,few_shot,127,113,143.81,0.00,186.98,1,5.35,1,,,,,,,127,,,
torchinferno,few_shot,45,114,88.69,46.00,134.70,2,14.85,1,,,,,,,45,,,
torchinferno,few_shot,126,115,142.75,55.74,198.49,2,10.08,1,,,,,,,126,,,
torchinferno,few_shot,136,116,143.20,0.00,154.25,1,6.48,1,,,,,,,136,,,
torchinferno,few_shot,46,117,140.00,0.00,152.88,1,6.54,1,,,,,,,46,,,
torchinferno,few_shot,47,118,100.88,0.00,116.51,1,8.58,1,,,,,,,47,,,
torchinferno,few_shot,48,119,80.72,0.00,95.83,1,10.44,1,,,,,,,48,,,
torchinferno,few_shot,148,120,127.15,0.00,141.96,1,7.04,1,,,,,,,148,,,
torchinferno,few_shot,153,121,118.68,0.00,134.98,1,7.41,1,,,,,,,153,,,
torchinferno,few_shot,156,122,109.74,0.00,132.37,1,7.55,1,,,,,,,156,,,
torchinferno,few_shot,142,123,134.77,0.00,156.59,1,6.39,1,,,,,,,142,,,
torchinferno,few_shot,138,124,135.26,0.00,164.24,1,6.09,1,,,,,,,138,,,
torchinferno,few_shot,157,125,106.28,0.00,131.51,1,7.60,1,,,,,,,157,,,
torchinferno,few_shot,155,126,115.37,25.27,140.63,2,14.22,1,,,,,,,155,,,
torchinferno,few_shot,145,127,124.23,0.00,159.23,1,6.28,1,,,,,,,145,,,
torchinferno,few_shot,137,128,138.16,0.00,174.46,1,5.73,1,,,,,,,137,,,
torchinferno,few_shot,140,129,139.16,32.86,172.03,2,11.63,1,,,,,,,140,,,
torchinferno,few_shot,149,130,122.24,37.15,159.39,2,12.55,1,,,,,,,149,,,
torchinferno,few_shot,143,131,128.40,42.48,170.89,2,11.70,1,,,,,,,143,,,
torchinferno,few_shot,135,132,143.41,43.47,186.88,2,10.70,1,,,,,,,135,,,
torchinferno,few_shot,152,133,117.00,41.85,158.85,2,12.59,1,,,,,,,152,,,
torchinferno,few_shot,154,134,111.66,45.65,157.32,2,12.71,1,,,,,,,154,,,
torchinferno,few_shot,139,135,137.39,46.11,183.51,2,10.90,1,,,,,,,139,,,
torchinferno,few_shot,144,136,125.59,53.86,179.45,2,11.15,1,,,,,,,144,,,
torchinferno,few_shot,146,137,122.84,54.30,177.14,2,11.29,1,,,,,,,146,,,
torchinferno,few_shot,150,138,119.23,55.95,175.18,2,11.42,1,,,,,,,150,,,
torchinferno,few_shot,134,139,145.33,0.00,203.71,1,4.91,1,,,,,,,134,,,
torchinferno,few_shot,141,140,136.26,55.93,192.19,2,10.41,1,,,,,,,141,,,
torchinferno,few_shot,151,141,121.37,55.62,176.99,2,11.30,1,,,,,,,151,,,
torchinferno,few_shot,147,142,124.85,89.12,303.09,3,9.90,0,,,,,,,147,,,
torchinferno,few_shot,170,143,279.38,0.00,293.32,1,3.41,1,,,,,,,170,,,
torchinferno,few_shot,171,144,284.38,0.00,293.76,1,3.40,1,,,,,,,171,,,
torchinferno,few_shot,186,145,219.83,0.00,230.44,1,4.34,1,,,,,,,186,,,
torchinferno,few_shot,166,146,284.97,0.00,304.39,1,3.29,1,,,,,,,166,,,
torchinferno,few_shot,178,147,265.46,0.00,286.94,1,3.49,1,,,,,,,178,,,
torchinferno,few_shot,169,148,287.71,0.00,305.23,1,3.28,1,,,,,,,169,,,
torchinferno,few_shot,189,149,213.84,0.00,233.05,1,4.29,1,,,,,,,189,,,
torchinferno,few_shot,165,150,294.56,0.00,316.22,1,3.16,1,,,,,,,165,,,
torchinferno,few_shot,162,151,295.73,0.00,324.47,1,3.08,1,,,,,,,162,,,
torchinferno,few_shot,188,152,218.57,23.33,241.89,2,8.27,1,,,,,,,188,,,
torchinferno,few_shot,176,153,278.80,0.00,302.25,1,3.31,1,,,,,,,176,,,
torchinferno,few_shot,172,154,289.55,24.57,314.12,2,6.37,1,,,,,,,172,,,
torchinferno,few_shot,179,155,272.54,0.00,300.27,1,3.33,1,,,,,,,179,,,
torchinferno,few_shot,167,156,282.45,41.14,323.59,2,6.18,1,,,,,,,167,,,
torchinferno,few_shot,173,157,274.99,43.20,318.19,2,6.29,1,,,,,,,173,,,
torchinferno,few_shot,50,158,254.31,40.96,295.26,2,6.77,1,,,,,,,50,,,
torchinferno,few_shot,161,159,293.75,45.97,339.71,2,5.89,1,,,,,,,161,,,
torchinferno,few_shot,177,160,270.76,42.44,313.20,2,6.39,1,,,,,,,177,,,
torchinferno,few_shot,159,161,310.78,0.00,348.84,1,2.87,1,,,,,,,159,,,
torchinferno,few_shot,163,162,297.10,0.00,342.11,1,2.92,1,,,,,,,163,,,
torchinferno,few_shot,168,163,283.30,49.42,332.71,2,6.01,1,,,,,,,168,,,
torchinferno,few_shot,49,164,273.75,51.48,325.23,2,6.15,1,,,,,,,49,,,
torchinferno,few_shot,192,165,212.85,0.00,255.24,1,3.92,1,,,,,,,192,,,
torchinferno,few_shot,160,166,300.84,0.00,353.73,1,2.83,1,,,,,,,160,,,
torchinferno,few_shot,182,167,223.44,56.96,280.40,2,7.13,1,,,,,,,182,,,
torchinferno,few_shot,51,168,230.41,60.58,290.99,2,6.87,1,,,,,,,51,,,
torchinferno,few_shot,180,169,235.82,0.00,287.41,1,3.48,1,,,,,,,180,,,
torchinferno,few_shot,175,170,272.29,64.08,336.37,2,5.95,1,,,,,,,175,,,
torchinferno,few_shot,158,171,308.14,0.00,369.77,1,2.70,1,,,,,,,158,,,
torchinferno,few_shot,164,172,300.20,58.73,358.93,2,5.57,1,,,,,,,164,,,
torchinferno,few_shot,181,173,224.35,69.35,293.70,2,6.81,1,,,,,,,181,,,
torchinferno,few_shot,174,174,277.87,75.02,352.89,2,5.67,1,,,,,,,174,,,
torchinferno,few_shot,195,175,286.73,0.00,297.32,1,3.36,1,,,,,,,195,,,
torchinferno,few_shot,206,176,145.89,0.00,161.44,1,6.19,1,,,,,,,206,,,
torchinferno,few_shot,200,177,276.60,0.00,293.05,1,3.41,1,,,,,,,200,,,
torchinferno,few_shot,60,178,134.38,0.00,142.43,1,7.02,1,,,,,,,60,,,
torchinferno,few_shot,57,179,183.89,0.00,198.08,1,5.05,1,,,,,,,57,,,
torchinferno,few_shot,202,180,276.53,18.46,294.99,2,6.78,1,,,,,,,202,,,
torchinferno,few_shot,55,181,208.39,0.00,236.43,1,4.23,1,,,,,,,55,,,
torchinferno,few_shot,203,182,276.19,0.00,297.11,1,3.37,1,,,,,,,203,,,
torchinferno,few_shot,53,183,252.60,0.00,276.35,1,3.62,1,,,,,,,53,,,
torchinferno,few_shot,191,184,292.99,0.00,325.31,1,3.07,1,,,,,,,191,,,
torchinferno,few_shot,59,185,136.43,37.32,173.75,2,11.51,1,,,,,,,59,,,
torchinferno,few_shot,196,186,294.23,0.00,318.08,1,3.14,1,,,,,,,196,,,
torchinferno,few_shot,204,187,265.79,39.04,304.83,2,6.56,1,,,,,,,204,,,
torchinferno,few_shot,183,188,309.03,0.00,345.93,1,2.89,1,,,,,,,183,,,
torchinferno,few_shot,193,189,297.74,31.21,328.95,2,6.08,1,,,,,,,193,,,
torchinferno,few_shot,61,190,107.20,38.71,145.91,2,13.71,1,,,,,,,61,,,
torchinferno,few_shot,54,191,231.25,38.61,269.86,2,7.41,1,,,,,,,54,,,
torchinferno,few_shot,199,192,279.49,0.00,322.76,1,3.10,1,,,,,,,199,,,
torchinferno,few_shot,56,193,191.81,46.64,238.45,2,8.39,1,,,,,,,56,,,
torchinferno,few_shot,205,194,269.44,0.00,314.16,1,3.18,1,,,,,,,205,,,
torchinferno,few_shot,194,195,282.62,0.00,336.00,1,2.98,1,,,,,,,194,,,
torchinferno,few_shot,198,196,278.12,54.16,332.28,2,6.02,1,,,,,,,198,,,
torchinferno,few_shot,201,197,276.07,0.00,326.47,1,3.06,1,,,,,,,201,,,
torchinferno,few_shot,185,198,301.67,0.00,358.51,1,2.79,1,,,,,,,185,,,
torchinferno,few_shot,52,199,280.96,52.93,333.89,2,5.99,1,,,,,,,52,,,
torchinferno,few_shot,190,200,292.69,63.14,355.83,2,5.62,1,,,,,,,190,,,
torchinferno,few_shot,187,201,310.92,52.11,363.03,2,5.51,1,,,,,,,187,,,
torchinferno,few_shot,197,202,279.84,66.85,346.69,2,5.77,1,,,,,,,197,,,
torchinferno,few_shot,184,203,301.05,71.26,372.31,2,5.37,1,,,,,,,184,,,
torchinferno,few_shot,58,204,164.68,0.00,226.77,1,4.41,1,,,,,,,58,,,
torchinferno,few_shot,224,205,135.14,0.00,142.50,1,7.02,1,,,,,,,224,,,
torchinferno,few_shot,222,206,136.47,0.00,146.99,1,6.80,1,,,,,,,222,,,
torchinferno,few_shot,213,207,156.04,0.00,166.14,1,6.02,1,,,,,,,213,,,
torchinferno,few_shot,219,208,133.66,0.00,154.31,1,6.48,1,,,,,,,219,,,
torchinferno,few_shot,210,209,152.38,0.00,178.65,1,5.60,1,,,,,,,210,,,
torchinferno,few_shot,217,210,140.43,0.00,166.34,1,6.01,1,,,,,,,217,,,
torchinferno,few_shot,208,211,162.87,0.00,186.21,1,5.37,1,,,,,,,208,,,
torchinferno,few_shot,237,212,101.53,0.00,131.19,1,7.62,1,,,,,,,237,,,
torchinferno,few_shot,226,213,120.49,35.69,156.18,2,12.81,1,,,,,,,226,,,
torchinferno,few_shot,238,214,92.37,0.00,128.57,1,7.78,1,,,,,,,238,,,
torchinferno,few_shot,228,215,119.57,0.00,158.27,1,6.32,1,,,,,,,228,,,
torchinferno,few_shot,220,216,142.62,0.00,171.46,1,5.83,1,,,,,,,220,,,
torchinferno,few_shot,232,217,122.76,0.00,151.86,1,6.59,1,,,,,,,232,,,
torchinferno,few_shot,209,218,154.51,41.80,196.31,2,10.19,1,,,,,,,209,,,
torchinferno,few_shot,236,219,109.22,0.00,145.83,1,6.86,1,,,,,,,236,,,
torchinferno,few_shot,230,220,126.64,35.95,162.60,2,12.30,1,,,,,,,230,,,
torchinferno,few_shot,211,221,159.24,40.02,199.26,2,10.04,1,,,,,,,211,,,
torchinferno,few_shot,235,222,105.22,0.00,155.47,1,6.43,1,,,,,,,235,,,
torchinferno,few_shot,234,223,108.05,0.00,158.06,1,6.33,1,,,,,,,234,,,
torchinferno,few_shot,214,224,153.32,0.00,195.79,1,5.11,1,,,,,,,214,,,
