model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-17T05:02:52.270876+00:00

Build Times
provider,build_time_s
torchinferno,43.9
vllm,307.9
sglang,170.0

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,139.73,79.26,79.87,vllm
ttft_p99_ms,740.82,150.93,546.01,vllm
tpot_median_ms,32.30,40.92,68.56,torchinferno
tpot_p99_ms,45.46,88.44,844.13,torchinferno
e2e_median_ms,164.96,110.97,135.59,vllm
e2e_p99_ms,757.25,216.56,953.96,vllm
throughput_median_tps,7.08,11.99,9.91,vllm
total_output_tokens,1461,1466,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,54.33,71.03,127.06,torchinferno
ttft_p99_ms,322.61,384.39,70071.00,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,71.47,87.78,209.14,torchinferno
e2e_p99_ms,324.10,407.81,70135.03,torchinferno
throughput_median_tps,13.99,11.39,4.78,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,191.64,86.12,83.03,sglang
ttft_p99_ms,1029.88,162.34,520.61,vllm
tpot_median_ms,35.07,47.74,77.86,torchinferno
tpot_p99_ms,48.16,85.56,904.39,torchinferno
e2e_median_ms,219.94,118.55,143.19,vllm
e2e_p99_ms,1047.41,233.47,942.79,vllm
throughput_median_tps,5.14,10.83,9.33,vllm
total_output_tokens,1459,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,440.46,89.60,66.12,sglang
ttft_last_turn_ms,176.72,93.75,91.76,sglang
ttft_growth_ratio,0.40,1.05,1.39,torchinferno
ttft_first_turn_median_ms,243.74,76.60,61.64,sglang
ttft_first_turn_p99_ms,1113.10,162.92,107.83,sglang
ttft_last_turn_median_ms,185.32,80.07,94.80,vllm
ttft_last_turn_p99_ms,256.55,159.11,118.16,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,52.69,37.78,53.33,vllm
ttft_p99_ms,777.60,109.36,171.33,vllm
tpot_median_ms,34.89,27.31,340.77,vllm
tpot_p99_ms,73.58,35.48,1006.28,vllm
e2e_median_ms,73.52,56.17,429.94,vllm
e2e_p99_ms,813.05,142.09,1086.84,vllm
throughput_median_tps,19.40,22.41,3.40,vllm
total_output_tokens,1462,1459,1464,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,183.26,48.43,53.43,vllm
ttft_p99_ms,520.36,66.22,452.22,vllm
tpot_median_ms,19.13,15.37,25.02,vllm
tpot_p99_ms,24.79,17.53,107.47,vllm
e2e_median_ms,875.44,584.06,948.31,vllm
e2e_p99_ms,1770.73,1038.07,1820.41,vllm
throughput_median_tps,40.83,60.31,38.51,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,48,39,156.28,0.00,170.52,1,5.86,1,,,,,,,48,,,
torchinferno,few_shot,68,40,67.16,0.00,84.20,1,11.88,1,,,,,,,68,,,
torchinferno,few_shot,35,41,378.04,0.00,394.47,1,2.54,1,,,,,,,35,,,
torchinferno,few_shot,38,42,324.53,0.00,343.74,1,2.91,1,,,,,,,38,,,
torchinferno,few_shot,64,43,148.86,0.00,165.18,1,6.05,1,,,,,,,64,,,
torchinferno,few_shot,65,44,135.75,0.00,153.87,1,6.50,1,,,,,,,65,,,
torchinferno,few_shot,39,45,307.56,0.00,328.14,1,3.05,1,,,,,,,39,,,
torchinferno,few_shot,67,46,67.39,0.00,87.70,1,11.40,1,,,,,,,67,,,
torchinferno,few_shot,72,47,63.88,0.00,84.61,1,11.82,1,,,,,,,72,,,
torchinferno,few_shot,76,48,61.25,0.00,82.13,1,12.18,1,,,,,,,76,,,
torchinferno,few_shot,43,49,241.50,0.00,261.04,1,3.83,1,,,,,,,43,,,
torchinferno,few_shot,71,50,65.81,0.00,87.81,1,11.39,1,,,,,,,71,,,
torchinferno,few_shot,53,51,72.01,0.00,95.44,1,10.48,1,,,,,,,53,,,
torchinferno,few_shot,70,52,67.51,25.94,93.44,2,21.40,1,,,,,,,70,,,
torchinferno,few_shot,49,53,136.97,28.76,165.73,2,12.07,1,,,,,,,49,,,
torchinferno,few_shot,37,54,343.22,0.00,370.96,1,2.70,1,,,,,,,37,,,
torchinferno,few_shot,46,55,188.92,0.00,217.54,1,4.60,1,,,,,,,46,,,
torchinferno,few_shot,45,56,205.04,31.70,236.73,2,8.45,1,,,,,,,45,,,
torchinferno,few_shot,36,57,361.48,30.02,391.50,2,5.11,1,,,,,,,36,,,
torchinferno,few_shot,42,58,257.91,0.00,289.03,1,3.46,1,,,,,,,42,,,
torchinferno,few_shot,40,59,289.76,35.11,324.87,2,6.16,1,,,,,,,40,,,
torchinferno,few_shot,52,60,87.79,33.47,121.26,2,16.49,1,,,,,,,52,,,
torchinferno,few_shot,69,61,66.86,0.00,93.45,1,10.70,1,,,,,,,69,,,
torchinferno,few_shot,75,62,62.91,35.89,98.79,2,20.24,1,,,,,,,75,,,
torchinferno,few_shot,44,63,221.59,38.56,260.15,2,7.69,1,,,,,,,44,,,
torchinferno,few_shot,50,64,121.87,37.96,159.83,2,12.51,1,,,,,,,50,,,
torchinferno,few_shot,51,65,103.20,42.22,145.42,2,13.75,1,,,,,,,51,,,
torchinferno,few_shot,88,66,132.53,0.00,143.65,1,6.96,1,,,,,,,88,,,
torchinferno,few_shot,81,67,136.80,0.00,149.16,1,6.70,1,,,,,,,81,,,
torchinferno,few_shot,85,68,131.16,0.00,146.45,1,6.83,1,,,,,,,85,,,
torchinferno,few_shot,97,69,120.57,0.00,134.03,1,7.46,1,,,,,,,97,,,
torchinferno,few_shot,87,70,133.22,0.00,146.69,1,6.82,1,,,,,,,87,,,
torchinferno,few_shot,89,71,130.75,0.00,146.36,1,6.83,1,,,,,,,89,,,
torchinferno,few_shot,57,72,73.23,0.00,88.52,1,11.30,1,,,,,,,57,,,
torchinferno,few_shot,86,73,133.03,0.00,149.20,1,6.70,1,,,,,,,86,,,
torchinferno,few_shot,106,74,64.82,0.00,82.42,1,12.13,1,,,,,,,106,,,
torchinferno,few_shot,82,75,134.72,0.00,153.53,1,6.51,1,,,,,,,82,,,
torchinferno,few_shot,95,76,125.06,0.00,143.34,1,6.98,1,,,,,,,95,,,
torchinferno,few_shot,100,77,68.93,0.00,88.58,1,11.29,1,,,,,,,100,,,
torchinferno,few_shot,105,78,65.80,0.00,85.89,1,11.64,1,,,,,,,105,,,
torchinferno,few_shot,96,79,122.96,0.00,144.34,1,6.93,1,,,,,,,96,,,
torchinferno,few_shot,92,80,126.77,0.00,150.35,1,6.65,1,,,,,,,92,,,
torchinferno,few_shot,98,81,69.16,0.00,93.28,1,10.72,1,,,,,,,98,,,
torchinferno,few_shot,80,82,135.17,0.00,161.11,1,6.21,1,,,,,,,80,,,
torchinferno,few_shot,73,83,144.60,27.27,171.88,2,11.64,1,,,,,,,73,,,
torchinferno,few_shot,90,84,129.20,0.00,156.25,1,6.40,1,,,,,,,90,,,
torchinferno,few_shot,93,85,127.35,26.39,153.74,2,13.01,1,,,,,,,93,,,
torchinferno,few_shot,78,86,139.64,27.77,167.41,2,11.95,1,,,,,,,78,,,
torchinferno,few_shot,56,87,92.57,27.67,120.24,2,16.63,1,,,,,,,56,,,
torchinferno,few_shot,55,88,109.40,0.00,138.83,1,7.20,1,,,,,,,55,,,
torchinferno,few_shot,84,89,131.92,34.39,166.30,2,12.03,1,,,,,,,84,,,
torchinferno,few_shot,91,90,128.86,34.78,163.64,2,12.22,1,,,,,,,91,,,
torchinferno,few_shot,79,91,138.66,35.12,173.78,2,11.51,1,,,,,,,79,,,
torchinferno,few_shot,77,92,144.45,34.68,179.13,2,11.16,1,,,,,,,77,,,
torchinferno,few_shot,83,93,134.96,36.61,171.57,2,11.66,1,,,,,,,83,,,
torchinferno,few_shot,54,94,133.75,38.31,172.06,2,11.62,1,,,,,,,54,,,
torchinferno,few_shot,99,95,67.74,40.08,107.82,2,18.55,1,,,,,,,99,,,
torchinferno,few_shot,102,96,66.69,0.00,106.91,1,9.35,1,,,,,,,102,,,
torchinferno,few_shot,94,97,124.55,42.30,166.85,2,11.99,1,,,,,,,94,,,
torchinferno,few_shot,110,98,141.55,0.00,156.25,1,6.40,1,,,,,,,110,,,
torchinferno,few_shot,119,99,135.96,0.00,149.15,1,6.70,1,,,,,,,119,,,
torchinferno,few_shot,112,100,140.92,0.00,158.06,1,6.33,1,,,,,,,112,,,
torchinferno,few_shot,58,101,134.94,0.00,149.87,1,6.67,1,,,,,,,58,,,
torchinferno,few_shot,101,102,148.48,0.00,165.73,1,6.03,1,,,,,,,101,,,
torchinferno,few_shot,109,103,145.20,0.00,161.77,1,6.18,1,,,,,,,109,,,
torchinferno,few_shot,60,104,95.14,0.00,114.17,1,8.76,1,,,,,,,60,,,
torchinferno,few_shot,115,105,139.48,0.00,156.80,1,6.38,1,,,,,,,115,,,
torchinferno,few_shot,123,106,129.76,0.00,143.70,1,6.96,1,,,,,,,123,,,
torchinferno,few_shot,127,107,124.90,0.00,146.78,1,6.81,1,,,,,,,127,,,
torchinferno,few_shot,134,108,66.22,0.00,86.98,1,11.50,1,,,,,,,134,,,
torchinferno,few_shot,117,109,135.08,0.00,157.48,1,6.35,1,,,,,,,117,,,
torchinferno,few_shot,122,110,130.65,0.00,154.38,1,6.48,1,,,,,,,122,,,
torchinferno,few_shot,113,111,140.64,0.00,167.34,1,5.98,1,,,,,,,113,,,
torchinferno,few_shot,126,112,125.99,27.20,153.19,2,13.06,1,,,,,,,126,,,
torchinferno,few_shot,114,113,139.67,28.65,168.32,2,11.88,1,,,,,,,114,,,
torchinferno,few_shot,103,114,148.68,26.73,175.42,2,11.40,1,,,,,,,103,,,
torchinferno,few_shot,107,115,143.33,30.37,173.71,2,11.51,1,,,,,,,107,,,
torchinferno,few_shot,111,116,143.14,29.01,172.15,2,11.62,1,,,,,,,111,,,
torchinferno,few_shot,104,117,147.64,28.40,176.04,2,11.36,1,,,,,,,104,,,
torchinferno,few_shot,121,118,131.67,29.93,161.60,2,12.38,1,,,,,,,121,,,
torchinferno,few_shot,124,119,127.66,32.33,159.98,2,12.50,1,,,,,,,124,,,
torchinferno,few_shot,59,120,114.54,29.86,144.41,2,13.85,1,,,,,,,59,,,
torchinferno,few_shot,120,121,131.88,32.80,164.68,2,12.15,1,,,,,,,120,,,
torchinferno,few_shot,135,122,65.17,32.53,97.71,2,20.47,1,,,,,,,135,,,
torchinferno,few_shot,108,123,145.17,32.90,178.07,2,11.23,1,,,,,,,108,,,
torchinferno,few_shot,128,124,124.99,33.25,158.25,2,12.64,1,,,,,,,128,,,
torchinferno,few_shot,125,125,128.77,34.34,163.11,2,12.26,1,,,,,,,125,,,
torchinferno,few_shot,129,126,122.07,0.00,157.39,1,6.35,1,,,,,,,129,,,
torchinferno,few_shot,61,127,79.81,36.54,116.35,2,17.19,1,,,,,,,61,,,
torchinferno,few_shot,118,128,134.85,38.14,172.99,2,11.56,1,,,,,,,118,,,
torchinferno,few_shot,116,129,135.42,39.40,174.82,2,11.44,1,,,,,,,116,,,
torchinferno,few_shot,130,130,154.01,0.00,164.47,1,6.08,1,,,,,,,130,,,
torchinferno,few_shot,156,131,129.54,0.00,142.03,1,7.04,1,,,,,,,156,,,
torchinferno,few_shot,145,132,140.60,0.00,154.92,1,6.45,1,,,,,,,145,,,
torchinferno,few_shot,153,133,132.87,0.00,146.18,1,6.84,1,,,,,,,153,,,
torchinferno,few_shot,160,134,125.07,0.00,140.33,1,7.13,1,,,,,,,160,,,
torchinferno,few_shot,157,135,126.56,0.00,143.78,1,6.96,1,,,,,,,157,,,
torchinferno,few_shot,136,136,146.60,0.00,164.93,1,6.06,1,,,,,,,136,,,
torchinferno,few_shot,159,137,126.83,0.00,143.11,1,6.99,1,,,,,,,159,,,
torchinferno,few_shot,137,138,145.76,0.00,165.78,1,6.03,1,,,,,,,137,,,
torchinferno,few_shot,131,139,150.53,0.00,170.28,1,5.87,1,,,,,,,131,,,
torchinferno,few_shot,133,140,151.77,0.00,169.91,1,5.89,1,,,,,,,133,,,
torchinferno,few_shot,148,141,140.57,0.00,158.82,1,6.30,1,,,,,,,148,,,
torchinferno,few_shot,158,142,128.54,0.00,147.62,1,6.77,1,,,,,,,158,,,
torchinferno,few_shot,138,143,146.43,0.00,169.51,1,5.90,1,,,,,,,138,,,
torchinferno,few_shot,142,144,142.72,0.00,167.06,1,5.99,1,,,,,,,142,,,
torchinferno,few_shot,139,145,147.01,25.31,172.32,2,11.61,1,,,,,,,139,,,
torchinferno,few_shot,155,146,131.55,25.34,156.89,2,12.75,1,,,,,,,155,,,
torchinferno,few_shot,150,147,138.54,26.07,164.61,2,12.15,1,,,,,,,150,,,
torchinferno,few_shot,141,148,144.28,28.20,172.48,2,11.60,1,,,,,,,141,,,
torchinferno,few_shot,144,149,142.11,28.59,170.69,2,11.72,1,,,,,,,144,,,
torchinferno,few_shot,140,150,144.61,29.77,174.38,2,11.47,1,,,,,,,140,,,
torchinferno,few_shot,154,151,132.43,27.95,160.38,2,12.47,1,,,,,,,154,,,
torchinferno,few_shot,151,152,135.23,30.36,165.60,2,12.08,1,,,,,,,151,,,
torchinferno,few_shot,146,153,139.83,31.63,171.46,2,11.66,1,,,,,,,146,,,
torchinferno,few_shot,161,154,124.00,32.35,156.34,2,12.79,1,,,,,,,161,,,
torchinferno,few_shot,152,155,133.82,34.81,168.63,2,11.86,1,,,,,,,152,,,
torchinferno,few_shot,143,156,141.37,37.63,179.01,2,11.17,1,,,,,,,143,,,
torchinferno,few_shot,63,157,121.13,35.60,156.74,2,12.76,1,,,,,,,63,,,
torchinferno,few_shot,132,158,151.18,39.52,190.70,2,10.49,1,,,,,,,132,,,
torchinferno,few_shot,62,159,147.33,38.35,185.68,2,10.77,1,,,,,,,62,,,
torchinferno,few_shot,149,160,138.42,40.96,179.39,2,11.15,1,,,,,,,149,,,
torchinferno,few_shot,147,161,139.73,22.10,183.93,3,16.31,0,,,,,,,147,,,
torchinferno,few_shot,162,162,163.32,0.00,175.26,1,5.71,1,,,,,,,162,,,
torchinferno,few_shot,169,163,156.21,0.00,169.99,1,5.88,1,,,,,,,169,,,
torchinferno,few_shot,179,164,146.45,0.00,161.21,1,6.20,1,,,,,,,179,,,
torchinferno,few_shot,185,165,145.41,0.00,158.05,1,6.33,1,,,,,,,185,,,
torchinferno,few_shot,170,166,155.98,0.00,171.23,1,5.84,1,,,,,,,170,,,
torchinferno,few_shot,176,167,150.42,0.00,164.96,1,6.06,1,,,,,,,176,,,
torchinferno,few_shot,183,168,145.57,0.00,161.46,1,6.19,1,,,,,,,183,,,
torchinferno,few_shot,178,169,147.85,0.00,164.93,1,6.06,1,,,,,,,178,,,
torchinferno,few_shot,171,170,155.81,0.00,172.55,1,5.80,1,,,,,,,171,,,
torchinferno,few_shot,163,171,163.04,0.00,179.32,1,5.58,1,,,,,,,163,,,
torchinferno,few_shot,189,172,142.64,0.00,160.04,1,6.25,1,,,,,,,189,,,
torchinferno,few_shot,180,173,145.79,0.00,166.76,1,6.00,1,,,,,,,180,,,
torchinferno,few_shot,165,174,158.92,0.00,182.50,1,5.48,1,,,,,,,165,,,
torchinferno,few_shot,192,175,138.89,0.00,162.14,1,6.17,1,,,,,,,192,,,
torchinferno,few_shot,186,176,143.90,0.00,168.35,1,5.94,1,,,,,,,186,,,
torchinferno,few_shot,191,177,138.55,0.00,164.01,1,6.10,1,,,,,,,191,,,
torchinferno,few_shot,167,178,156.81,27.83,184.64,2,10.83,1,,,,,,,167,,,
torchinferno,few_shot,188,179,142.13,26.62,168.75,2,11.85,1,,,,,,,188,,,
torchinferno,few_shot,164,180,161.92,26.53,188.45,2,10.61,1,,,,,,,164,,,
torchinferno,few_shot,166,181,158.51,0.00,187.50,1,5.33,1,,,,,,,166,,,
torchinferno,few_shot,173,182,155.81,27.18,182.99,2,10.93,1,,,,,,,173,,,
torchinferno,few_shot,168,183,158.61,28.72,187.33,2,10.68,1,,,,,,,168,,,
torchinferno,few_shot,182,184,147.30,28.65,175.94,2,11.37,1,,,,,,,182,,,
torchinferno,few_shot,190,185,140.67,31.08,171.75,2,11.65,1,,,,,,,190,,,
torchinferno,few_shot,172,186,153.14,33.44,186.58,2,10.72,1,,,,,,,172,,,
torchinferno,few_shot,184,187,143.62,33.91,177.52,2,11.27,1,,,,,,,184,,,
torchinferno,few_shot,174,188,152.17,33.99,186.16,2,10.74,1,,,,,,,174,,,
torchinferno,few_shot,177,189,149.03,33.98,183.01,2,10.93,1,,,,,,,177,,,
torchinferno,few_shot,175,190,149.09,37.21,186.30,2,10.74,1,,,,,,,175,,,
torchinferno,few_shot,187,191,143.71,35.62,179.34,2,11.15,1,,,,,,,187,,,
torchinferno,few_shot,193,192,137.19,38.47,175.66,2,11.39,1,,,,,,,193,,,
torchinferno,few_shot,181,193,147.38,39.61,186.99,2,10.70,1,,,,,,,181,,,
torchinferno,few_shot,207,194,148.17,0.00,162.22,1,6.16,1,,,,,,,207,,,
torchinferno,few_shot,203,195,151.27,0.00,166.35,1,6.01,1,,,,,,,203,,,
torchinferno,few_shot,214,196,143.59,0.00,156.68,1,6.38,1,,,,,,,214,,,
torchinferno,few_shot,205,197,152.17,0.00,166.25,1,6.01,1,,,,,,,205,,,
torchinferno,few_shot,199,198,157.76,0.00,170.94,1,5.85,1,,,,,,,199,,,
torchinferno,few_shot,215,199,141.17,0.00,157.98,1,6.33,1,,,,,,,215,,,
torchinferno,few_shot,213,200,143.47,0.00,159.75,1,6.26,1,,,,,,,213,,,
torchinferno,few_shot,201,201,152.93,0.00,171.40,1,5.83,1,,,,,,,201,,,
torchinferno,few_shot,222,202,133.16,0.00,149.55,1,6.69,1,,,,,,,222,,,
torchinferno,few_shot,195,203,158.65,0.00,171.27,1,5.84,1,,,,,,,195,,,
torchinferno,few_shot,194,204,160.22,0.00,177.96,1,5.62,1,,,,,,,194,,,
torchinferno,few_shot,217,205,141.12,0.00,160.72,1,6.22,1,,,,,,,217,,,
torchinferno,few_shot,224,206,131.52,0.00,150.73,1,6.63,1,,,,,,,224,,,
torchinferno,few_shot,196,207,157.40,0.00,178.97,1,5.59,1,,,,,,,196,,,
torchinferno,few_shot,212,208,144.20,0.00,165.55,1,6.04,1,,,,,,,212,,,
torchinferno,few_shot,200,209,155.97,0.00,177.47,1,5.63,1,,,,,,,200,,,
torchinferno,few_shot,210,210,144.89,0.00,168.39,1,5.94,1,,,,,,,210,,,
torchinferno,few_shot,216,211,141.62,0.00,166.69,1,6.00,1,,,,,,,216,,,
torchinferno,few_shot,225,212,126.81,0.00,141.51,1,7.07,1,,,,,,,225,,,
torchinferno,few_shot,208,213,148.47,0.00,176.07,1,5.68,1,,,,,,,208,,,
torchinferno,few_shot,220,214,135.11,0.00,164.24,1,6.09,1,,,,,,,220,,,
torchinferno,few_shot,211,215,143.76,29.47,173.22,2,11.55,1,,,,,,,211,,,
torchinferno,few_shot,197,216,155.94,31.81,187.75,2,10.65,1,,,,,,,197,,,
torchinferno,few_shot,204,217,150.97,32.06,183.04,2,10.93,1,,,,,,,204,,,
torchinferno,few_shot,221,218,136.61,29.95,166.56,2,12.01,1,,,,,,,221,,,
torchinferno,few_shot,206,219,152.46,0.00,183.07,1,5.46,1,,,,,,,206,,,
torchinferno,few_shot,202,220,152.83,34.34,187.17,2,10.69,1,,,,,,,202,,,
torchinferno,few_shot,219,221,138.94,0.00,171.79,1,5.82,1,,,,,,,219,,,
torchinferno,few_shot,209,222,146.71,35.07,181.78,2,11.00,1,,,,,,,209,,,
torchinferno,few_shot,218,223,140.75,0.00,175.47,1,5.70,1,,,,,,,218,,,
torchinferno,few_shot,223,224,132.35,35.69,168.04,2,11.90,1,,,,,,,223,,,
