model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-30T07:03:11.684265+00:00

Build Times
provider,build_time_s
torchinferno,719.5
vllm,626.4
sglang,344.3

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,164.90,144.57,142.88,sglang
ttft_p99_ms,4293.09,249.58,619.42,vllm
tpot_median_ms,49.25,55.02,67.53,torchinferno
tpot_p99_ms,2831.30,129.92,146.22,vllm
e2e_median_ms,206.56,195.66,211.24,vllm
e2e_p99_ms,4322.43,301.52,656.43,vllm
throughput_median_tps,5.57,7.48,5.83,vllm
total_output_tokens,1461,1452,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,240.54,181.33,204.27,vllm
ttft_p99_ms,513.35,270.61,72728.89,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,258.53,225.42,358.24,vllm
e2e_p99_ms,525.44,335.95,72813.38,vllm
throughput_median_tps,3.87,4.44,2.79,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,288.22,157.31,161.24,vllm
ttft_p99_ms,428.29,306.57,281.69,sglang
tpot_median_ms,56.22,51.15,92.39,vllm
tpot_p99_ms,111.20,168.39,199.45,torchinferno
e2e_median_ms,339.09,200.60,252.60,vllm
e2e_p99_ms,474.19,394.81,414.74,vllm
throughput_median_tps,4.36,6.92,5.17,vllm
total_output_tokens,1446,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,230.84,132.48,137.58,vllm
ttft_last_turn_ms,386.88,154.42,199.88,vllm
ttft_growth_ratio,1.68,1.17,1.45,vllm
ttft_first_turn_median_ms,233.29,122.25,135.71,vllm
ttft_first_turn_p99_ms,415.90,276.69,194.55,sglang
ttft_last_turn_median_ms,386.04,152.25,191.91,vllm
ttft_last_turn_p99_ms,455.60,272.24,292.17,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,201.63,60.28,82.15,vllm
ttft_p99_ms,525.13,2046.28,566.40,torchinferno
tpot_median_ms,58.04,32.17,40.81,vllm
tpot_p99_ms,120.59,1755.04,528.25,torchinferno
e2e_median_ms,244.88,84.90,131.36,vllm
e2e_p99_ms,578.31,2167.19,605.28,torchinferno
throughput_median_tps,5.67,14.35,10.05,vllm
total_output_tokens,1457,1481,1457,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,280.96,73.04,72.07,sglang
ttft_p99_ms,900.08,154.17,139.16,sglang
tpot_median_ms,23.51,14.95,22.20,vllm
tpot_p99_ms,60.95,21.98,25.83,vllm
e2e_median_ms,1165.31,601.69,820.72,vllm
e2e_p99_ms,1970.25,1006.16,1591.78,vllm
throughput_median_tps,32.61,59.25,42.14,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,12,37,4204.72,0.00,4241.95,1,0.24,1,,,,,,,12,,,
torchinferno,few_shot,31,38,4210.34,0.00,4240.86,1,0.24,1,,,,,,,31,,,
torchinferno,few_shot,27,39,4205.29,37.56,4242.85,2,0.47,1,,,,,,,27,,,
torchinferno,few_shot,40,40,4205.92,37.97,4243.89,2,0.47,1,,,,,,,40,,,
torchinferno,few_shot,48,41,4203.17,0.00,4243.81,1,0.24,1,,,,,,,48,,,
torchinferno,few_shot,45,42,4206.26,39.36,4245.62,2,0.47,1,,,,,,,45,,,
torchinferno,few_shot,23,43,4203.29,46.45,4249.74,2,0.47,1,,,,,,,23,,,
torchinferno,few_shot,1,44,4213.78,0.00,4258.85,1,0.23,1,,,,,,,1,,,
torchinferno,few_shot,44,45,4208.07,44.15,4252.22,2,0.47,1,,,,,,,44,,,
torchinferno,few_shot,24,46,4208.35,0.00,4256.32,1,0.23,1,,,,,,,24,,,
torchinferno,few_shot,50,47,4206.24,47.79,4254.03,2,0.47,1,,,,,,,50,,,
torchinferno,few_shot,32,48,4210.67,48.79,4259.46,2,0.47,1,,,,,,,32,,,
torchinferno,few_shot,37,49,4208.34,0.00,4261.07,1,0.23,1,,,,,,,37,,,
torchinferno,few_shot,33,50,4203.54,60.14,4263.68,2,0.47,1,,,,,,,33,,,
torchinferno,few_shot,30,51,4209.77,56.17,4265.93,2,0.47,1,,,,,,,30,,,
torchinferno,few_shot,36,52,4203.42,65.98,4269.40,2,0.47,1,,,,,,,36,,,
torchinferno,few_shot,57,53,4293.09,0.00,4308.43,1,0.23,1,,,,,,,57,,,
torchinferno,few_shot,68,54,2551.81,0.00,2567.96,1,0.39,1,,,,,,,68,,,
torchinferno,few_shot,67,55,2559.01,0.00,2570.86,1,0.39,1,,,,,,,67,,,
torchinferno,few_shot,80,56,177.25,0.00,196.46,1,5.09,1,,,,,,,80,,,
torchinferno,few_shot,69,57,2554.95,0.00,2572.40,1,0.39,1,,,,,,,69,,,
torchinferno,few_shot,72,58,192.80,0.00,213.00,1,4.69,1,,,,,,,72,,,
torchinferno,few_shot,65,59,2564.83,0.00,2584.94,1,0.39,1,,,,,,,65,,,
torchinferno,few_shot,55,60,4298.42,0.00,4322.43,1,0.23,1,,,,,,,55,,,
torchinferno,few_shot,81,61,178.17,0.00,204.74,1,4.88,1,,,,,,,81,,,
torchinferno,few_shot,58,62,4300.38,0.00,4325.03,1,0.23,1,,,,,,,58,,,
torchinferno,few_shot,78,63,182.26,29.10,211.36,2,9.46,1,,,,,,,78,,,
torchinferno,few_shot,84,64,171.66,34.16,205.82,2,9.72,1,,,,,,,84,,,
torchinferno,few_shot,56,65,4296.47,32.81,4329.29,2,0.46,1,,,,,,,56,,,
torchinferno,few_shot,70,66,2549.43,35.88,2585.31,2,0.77,1,,,,,,,70,,,
torchinferno,few_shot,73,67,191.66,32.64,224.30,2,8.92,1,,,,,,,73,,,
torchinferno,few_shot,52,68,4293.54,40.52,4334.06,2,0.46,1,,,,,,,52,,,
torchinferno,few_shot,63,69,4292.49,41.15,4333.64,2,0.46,1,,,,,,,63,,,
torchinferno,few_shot,64,70,2561.95,0.00,2602.88,1,0.38,1,,,,,,,64,,,
torchinferno,few_shot,66,71,2559.44,0.00,2599.09,1,0.38,1,,,,,,,66,,,
torchinferno,few_shot,54,72,4297.01,43.11,4340.12,2,0.46,1,,,,,,,54,,,
torchinferno,few_shot,79,73,182.86,41.74,224.60,2,8.90,1,,,,,,,79,,,
torchinferno,few_shot,71,74,2549.41,0.00,2595.52,1,0.39,1,,,,,,,71,,,
torchinferno,few_shot,82,75,178.85,0.00,223.69,1,4.47,1,,,,,,,82,,,
torchinferno,few_shot,76,76,182.22,0.00,231.28,1,4.32,1,,,,,,,76,,,
torchinferno,few_shot,60,77,4293.98,0.00,4345.68,1,0.23,1,,,,,,,60,,,
torchinferno,few_shot,77,78,182.85,50.64,233.49,2,8.57,1,,,,,,,77,,,
torchinferno,few_shot,59,79,4294.92,53.63,4348.55,2,0.46,1,,,,,,,59,,,
torchinferno,few_shot,62,80,4296.67,53.94,4350.62,2,0.46,1,,,,,,,62,,,
torchinferno,few_shot,61,81,4295.39,56.79,4352.18,2,0.46,1,,,,,,,61,,,
torchinferno,few_shot,74,82,189.43,0.00,245.31,1,4.08,1,,,,,,,74,,,
torchinferno,few_shot,83,83,178.92,58.22,237.13,2,8.43,1,,,,,,,83,,,
torchinferno,few_shot,75,84,184.85,64.45,249.30,2,8.02,1,,,,,,,75,,,
torchinferno,few_shot,88,85,175.35,0.00,187.84,1,5.32,1,,,,,,,88,,,
torchinferno,few_shot,112,86,135.31,0.00,150.92,1,6.63,1,,,,,,,112,,,
torchinferno,few_shot,113,87,132.17,0.00,149.81,1,6.68,1,,,,,,,113,,,
torchinferno,few_shot,97,88,156.02,0.00,178.28,1,5.61,1,,,,,,,97,,,
torchinferno,few_shot,102,89,150.56,0.00,173.31,1,5.77,1,,,,,,,102,,,
torchinferno,few_shot,115,90,131.70,0.00,149.21,1,6.70,1,,,,,,,115,,,
torchinferno,few_shot,90,91,167.84,0.00,191.36,1,5.23,1,,,,,,,90,,,
torchinferno,few_shot,101,92,151.46,0.00,179.28,1,5.58,1,,,,,,,101,,,
torchinferno,few_shot,95,93,158.99,0.00,187.82,1,5.32,1,,,,,,,95,,,
torchinferno,few_shot,89,94,169.25,0.00,197.09,1,5.07,1,,,,,,,89,,,
torchinferno,few_shot,106,95,149.59,0.00,174.44,1,5.73,1,,,,,,,106,,,
torchinferno,few_shot,109,96,142.95,0.00,169.80,1,5.89,1,,,,,,,109,,,
torchinferno,few_shot,86,97,177.22,0.00,206.98,1,4.83,1,,,,,,,86,,,
torchinferno,few_shot,100,98,160.10,0.00,188.35,1,5.31,1,,,,,,,100,,,
torchinferno,few_shot,92,99,167.32,0.00,199.60,1,5.01,1,,,,,,,92,,,
torchinferno,few_shot,108,100,143.57,32.41,175.98,2,11.37,1,,,,,,,108,,,
torchinferno,few_shot,110,101,141.26,0.00,174.37,1,5.73,1,,,,,,,110,,,
torchinferno,few_shot,104,102,147.04,39.00,186.03,2,10.75,1,,,,,,,104,,,
torchinferno,few_shot,94,103,167.13,34.92,202.05,2,9.90,1,,,,,,,94,,,
torchinferno,few_shot,85,104,179.03,0.00,217.78,1,4.59,1,,,,,,,85,,,
torchinferno,few_shot,103,105,148.85,45.52,194.37,2,10.29,1,,,,,,,103,,,
torchinferno,few_shot,96,106,156.62,0.00,205.50,1,4.87,1,,,,,,,96,,,
torchinferno,few_shot,98,107,157.19,0.00,205.09,1,4.88,1,,,,,,,98,,,
torchinferno,few_shot,87,108,179.10,0.00,222.49,1,4.49,1,,,,,,,87,,,
torchinferno,few_shot,93,109,162.57,51.35,213.93,2,9.35,1,,,,,,,93,,,
torchinferno,few_shot,91,110,163.77,55.45,219.22,2,9.12,1,,,,,,,91,,,
torchinferno,few_shot,105,111,146.99,0.00,200.46,1,4.99,1,,,,,,,105,,,
torchinferno,few_shot,111,112,137.00,54.14,191.14,2,10.46,1,,,,,,,111,,,
torchinferno,few_shot,114,113,130.39,55.44,185.83,2,10.76,1,,,,,,,114,,,
torchinferno,few_shot,99,114,158.31,57.34,215.64,2,9.27,1,,,,,,,99,,,
torchinferno,few_shot,107,115,143.79,62.58,206.38,2,9.69,1,,,,,,,107,,,
torchinferno,few_shot,116,116,121.62,64.41,186.03,2,10.75,1,,,,,,,116,,,
torchinferno,few_shot,122,117,165.62,0.00,177.48,1,5.63,1,,,,,,,122,,,
torchinferno,few_shot,134,118,145.43,0.00,162.86,1,6.14,1,,,,,,,134,,,
torchinferno,few_shot,137,119,140.66,0.00,159.13,1,6.28,1,,,,,,,137,,,
torchinferno,few_shot,129,120,159.25,0.00,173.72,1,5.76,1,,,,,,,129,,,
torchinferno,few_shot,131,121,151.38,0.00,172.79,1,5.79,1,,,,,,,131,,,
torchinferno,few_shot,133,122,154.05,0.00,171.34,1,5.84,1,,,,,,,133,,,
torchinferno,few_shot,136,123,142.32,0.00,167.90,1,5.96,1,,,,,,,136,,,
torchinferno,few_shot,142,124,136.85,0.00,161.82,1,6.18,1,,,,,,,142,,,
torchinferno,few_shot,127,125,159.90,0.00,184.37,1,5.42,1,,,,,,,127,,,
torchinferno,few_shot,146,126,128.71,28.57,157.28,2,12.72,1,,,,,,,146,,,
torchinferno,few_shot,119,127,175.24,0.00,202.06,1,4.95,1,,,,,,,119,,,
torchinferno,few_shot,143,128,137.09,31.76,168.85,2,11.84,1,,,,,,,143,,,
torchinferno,few_shot,145,129,136.25,0.00,165.98,1,6.02,1,,,,,,,145,,,
torchinferno,few_shot,141,130,139.02,35.42,174.44,2,11.47,1,,,,,,,141,,,
torchinferno,few_shot,132,131,152.96,36.23,189.19,2,10.57,1,,,,,,,132,,,
torchinferno,few_shot,144,132,136.31,35.96,172.27,2,11.61,1,,,,,,,144,,,
torchinferno,few_shot,124,133,164.48,39.06,203.54,2,9.83,1,,,,,,,124,,,
torchinferno,few_shot,130,134,153.06,0.00,196.76,1,5.08,1,,,,,,,130,,,
torchinferno,few_shot,125,135,162.19,42.69,204.89,2,9.76,1,,,,,,,125,,,
torchinferno,few_shot,117,136,174.12,0.00,221.68,1,4.51,1,,,,,,,117,,,
torchinferno,few_shot,126,137,164.07,41.89,205.96,2,9.71,1,,,,,,,126,,,
torchinferno,few_shot,118,138,178.83,43.53,222.35,2,8.99,1,,,,,,,118,,,
torchinferno,few_shot,148,139,125.78,0.00,172.81,1,5.79,1,,,,,,,148,,,
torchinferno,few_shot,123,140,162.47,0.00,214.93,1,4.65,1,,,,,,,123,,,
torchinferno,few_shot,128,141,156.17,53.01,209.18,2,9.56,1,,,,,,,128,,,
torchinferno,few_shot,138,142,142.55,0.00,196.79,1,5.08,1,,,,,,,138,,,
torchinferno,few_shot,139,143,140.34,56.14,196.48,2,10.18,1,,,,,,,139,,,
torchinferno,few_shot,121,144,169.68,55.74,225.42,2,8.87,1,,,,,,,121,,,
torchinferno,few_shot,135,145,148.89,56.59,205.49,2,9.73,1,,,,,,,135,,,
torchinferno,few_shot,140,146,137.67,62.76,200.44,2,9.98,1,,,,,,,140,,,
torchinferno,few_shot,120,147,167.12,65.79,232.91,2,8.59,1,,,,,,,120,,,
torchinferno,few_shot,147,148,129.93,198.55,527.03,3,5.69,0,,,,,,,147,,,
torchinferno,few_shot,158,149,541.60,0.00,551.61,1,1.81,1,,,,,,,158,,,
torchinferno,few_shot,166,150,530.26,0.00,543.08,1,1.84,1,,,,,,,166,,,
torchinferno,few_shot,163,151,537.72,0.00,548.91,1,1.82,1,,,,,,,163,,,
torchinferno,few_shot,176,152,510.01,0.00,529.70,1,1.89,1,,,,,,,176,,,
torchinferno,few_shot,153,153,542.47,0.00,565.59,1,1.77,1,,,,,,,153,,,
torchinferno,few_shot,157,154,540.43,0.00,562.88,1,1.78,1,,,,,,,157,,,
torchinferno,few_shot,165,155,531.99,0.00,554.25,1,1.80,1,,,,,,,165,,,
torchinferno,few_shot,156,156,543.84,0.00,566.56,1,1.77,1,,,,,,,156,,,
torchinferno,few_shot,178,157,505.69,0.00,534.62,1,1.87,1,,,,,,,178,,,
torchinferno,few_shot,160,158,534.41,0.00,564.67,1,1.77,1,,,,,,,160,,,
torchinferno,few_shot,164,159,529.81,31.29,561.10,2,3.56,1,,,,,,,164,,,
torchinferno,few_shot,179,160,508.90,0.00,536.45,1,1.86,1,,,,,,,179,,,
torchinferno,few_shot,169,161,527.71,0.00,556.24,1,1.80,1,,,,,,,169,,,
torchinferno,few_shot,168,162,525.82,33.75,559.57,2,3.57,1,,,,,,,168,,,
torchinferno,few_shot,174,163,517.43,32.60,550.04,2,3.64,1,,,,,,,174,,,
torchinferno,few_shot,170,164,523.23,0.00,558.20,1,1.79,1,,,,,,,170,,,
torchinferno,few_shot,172,165,521.53,37.04,558.57,2,3.58,1,,,,,,,172,,,
torchinferno,few_shot,159,166,543.39,0.00,579.36,1,1.73,1,,,,,,,159,,,
torchinferno,few_shot,161,167,540.49,36.97,577.46,2,3.46,1,,,,,,,161,,,
torchinferno,few_shot,180,168,507.46,0.00,547.72,1,1.83,1,,,,,,,180,,,
torchinferno,few_shot,175,169,518.04,40.38,558.42,2,3.58,1,,,,,,,175,,,
torchinferno,few_shot,152,170,548.59,45.84,594.43,2,3.36,1,,,,,,,152,,,
torchinferno,few_shot,151,171,545.63,50.98,596.62,2,3.35,1,,,,,,,151,,,
torchinferno,few_shot,155,172,548.57,44.40,592.97,2,3.37,1,,,,,,,155,,,
torchinferno,few_shot,171,173,515.85,0.00,570.57,1,1.75,1,,,,,,,171,,,
torchinferno,few_shot,154,174,545.88,51.54,597.42,2,3.35,1,,,,,,,154,,,
torchinferno,few_shot,162,175,532.97,0.00,587.22,1,1.70,1,,,,,,,162,,,
torchinferno,few_shot,167,176,524.29,58.04,582.32,2,3.43,1,,,,,,,167,,,
torchinferno,few_shot,177,177,514.38,52.02,566.40,2,3.53,1,,,,,,,177,,,
torchinferno,few_shot,149,178,554.29,55.07,609.36,2,3.28,1,,,,,,,149,,,
torchinferno,few_shot,150,179,549.85,60.26,610.11,2,3.28,1,,,,,,,150,,,
torchinferno,few_shot,173,180,516.38,64.14,580.52,2,3.45,1,,,,,,,173,,,
torchinferno,few_shot,196,181,524.23,0.00,539.01,1,1.86,1,,,,,,,196,,,
torchinferno,few_shot,200,182,520.34,0.00,534.68,1,1.87,1,,,,,,,200,,,
torchinferno,few_shot,208,183,515.60,0.00,526.72,1,1.90,1,,,,,,,208,,,
torchinferno,few_shot,186,184,543.92,0.00,563.46,1,1.77,1,,,,,,,186,,,
torchinferno,few_shot,212,185,167.12,0.00,185.79,1,5.38,1,,,,,,,212,,,
torchinferno,few_shot,201,186,517.95,0.00,543.13,1,1.84,1,,,,,,,201,,,
torchinferno,few_shot,206,187,516.93,0.00,537.59,1,1.86,1,,,,,,,206,,,
torchinferno,few_shot,192,188,530.46,0.00,559.74,1,1.79,1,,,,,,,192,,,
torchinferno,few_shot,185,189,548.47,0.00,575.24,1,1.74,1,,,,,,,185,,,
torchinferno,few_shot,187,190,544.18,30.86,575.03,2,3.48,1,,,,,,,187,,,
torchinferno,few_shot,191,191,542.30,0.00,569.54,1,1.76,1,,,,,,,191,,,
torchinferno,few_shot,182,192,551.37,34.34,585.71,2,3.41,1,,,,,,,182,,,
torchinferno,few_shot,189,193,540.75,0.00,574.23,1,1.74,1,,,,,,,189,,,
torchinferno,few_shot,184,194,546.17,37.61,583.78,2,3.43,1,,,,,,,184,,,
torchinferno,few_shot,194,195,535.32,0.00,567.36,1,1.76,1,,,,,,,194,,,
torchinferno,few_shot,199,196,526.89,0.00,561.52,1,1.78,1,,,,,,,199,,,
torchinferno,few_shot,198,197,527.06,37.56,564.62,2,3.54,1,,,,,,,198,,,
torchinferno,few_shot,210,198,512.31,0.00,547.48,1,1.83,1,,,,,,,210,,,
torchinferno,few_shot,202,199,518.42,43.17,561.58,2,3.56,1,,,,,,,202,,,
torchinferno,few_shot,193,200,529.80,47.21,577.00,2,3.47,1,,,,,,,193,,,
torchinferno,few_shot,204,201,514.18,49.32,563.50,2,3.55,1,,,,,,,204,,,
torchinferno,few_shot,183,202,547.49,0.00,600.29,1,1.67,1,,,,,,,183,,,
torchinferno,few_shot,195,203,530.34,0.00,578.97,1,1.73,1,,,,,,,195,,,
torchinferno,few_shot,207,204,514.66,0.00,564.95,1,1.77,1,,,,,,,207,,,
torchinferno,few_shot,197,205,525.83,54.72,580.55,2,3.45,1,,,,,,,197,,,
torchinferno,few_shot,209,206,508.53,55.05,563.59,2,3.55,1,,,,,,,209,,,
torchinferno,few_shot,188,207,543.96,54.93,598.89,2,3.34,1,,,,,,,188,,,
torchinferno,few_shot,211,208,507.96,56.16,564.12,2,3.55,1,,,,,,,211,,,
torchinferno,few_shot,203,209,523.21,0.00,578.06,1,1.73,1,,,,,,,203,,,
torchinferno,few_shot,190,210,538.28,62.66,600.94,2,3.33,1,,,,,,,190,,,
torchinferno,few_shot,205,211,516.14,0.00,577.88,1,1.73,1,,,,,,,205,,,
torchinferno,few_shot,181,212,557.51,63.25,620.75,2,3.22,1,,,,,,,181,,,
torchinferno,few_shot,217,213,167.78,0.00,181.52,1,5.51,1,,,,,,,217,,,
torchinferno,few_shot,228,214,157.89,0.00,166.80,1,6.00,1,,,,,,,228,,,
torchinferno,few_shot,215,215,176.29,0.00,188.64,1,5.30,1,,,,,,,215,,,
torchinferno,few_shot,238,216,141.42,0.00,156.74,1,6.38,1,,,,,,,238,,,
torchinferno,few_shot,242,217,132.03,0.00,153.46,1,6.52,1,,,,,,,242,,,
torchinferno,few_shot,222,218,161.88,0.00,183.99,1,5.43,1,,,,,,,222,,,
torchinferno,few_shot,219,219,163.79,0.00,189.69,1,5.27,1,,,,,,,219,,,
torchinferno,few_shot,229,220,146.34,0.00,174.51,1,5.73,1,,,,,,,229,,,
torchinferno,few_shot,232,221,141.80,0.00,172.09,1,5.81,1,,,,,,,232,,,
