model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-11T13:22:52.431797+00:00

Build Times
provider,build_time_s
torchinferno,40.7
vllm,303.6
sglang,209.9

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,139.57,71.08,79.79,vllm
ttft_p99_ms,728.65,116.81,513.36,vllm
tpot_median_ms,33.15,34.58,64.40,torchinferno
tpot_p99_ms,47.52,60.83,837.07,torchinferno
e2e_median_ms,165.31,95.33,135.55,vllm
e2e_p99_ms,753.05,160.29,943.12,vllm
throughput_median_tps,7.16,14.09,10.08,vllm
total_output_tokens,1461,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,25.70,65.99,122.22,torchinferno
ttft_p99_ms,162.99,333.16,69964.52,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,26.42,81.65,208.46,torchinferno
e2e_p99_ms,163.05,437.63,70412.68,torchinferno
throughput_median_tps,37.85,12.25,4.80,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,189.61,90.57,84.41,sglang
ttft_p99_ms,1013.66,152.59,561.78,vllm
tpot_median_ms,35.43,54.93,67.44,torchinferno
tpot_p99_ms,48.09,82.68,980.87,torchinferno
e2e_median_ms,218.21,126.40,141.32,vllm
e2e_p99_ms,1028.65,221.32,983.06,vllm
throughput_median_tps,5.19,11.00,9.06,vllm
total_output_tokens,1454,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,432.53,86.93,67.60,sglang
ttft_last_turn_ms,170.65,91.32,87.17,sglang
ttft_growth_ratio,0.39,1.05,1.29,torchinferno
ttft_first_turn_median_ms,245.00,75.10,68.26,sglang
ttft_first_turn_p99_ms,1093.75,149.48,102.84,sglang
ttft_last_turn_median_ms,185.36,92.55,84.08,sglang
ttft_last_turn_p99_ms,205.94,151.69,129.62,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,53.90,32.39,52.78,vllm
ttft_p99_ms,867.53,102.38,380.79,vllm
tpot_median_ms,35.06,21.58,397.78,vllm
tpot_p99_ms,84.06,36.69,1162.79,vllm
e2e_median_ms,75.09,48.02,464.86,vllm
e2e_p99_ms,927.48,136.07,1128.31,vllm
throughput_median_tps,19.27,26.31,3.09,vllm
total_output_tokens,1464,1464,1474,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.96,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,187.66,43.93,51.69,vllm
ttft_p99_ms,450.01,62.60,68.22,vllm
tpot_median_ms,19.03,14.68,25.11,vllm
tpot_p99_ms,25.26,15.64,101.70,vllm
e2e_median_ms,873.38,556.50,994.83,vllm
e2e_p99_ms,1528.30,984.22,1750.64,vllm
throughput_median_tps,40.99,63.37,38.52,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,120,128,132.43,40.39,172.82,2,11.57,1,,,,,,,120,,,
torchinferno,few_shot,129,129,119.36,0.00,165.10,1,6.06,1,,,,,,,129,,,
torchinferno,few_shot,130,130,150.29,0.00,161.33,1,6.20,1,,,,,,,130,,,
torchinferno,few_shot,158,131,123.63,0.00,135.29,1,7.39,1,,,,,,,158,,,
torchinferno,few_shot,136,132,145.55,0.00,158.31,1,6.32,1,,,,,,,136,,,
torchinferno,few_shot,148,133,132.85,0.00,147.63,1,6.77,1,,,,,,,148,,,
torchinferno,few_shot,160,134,116.62,0.00,132.89,1,7.53,1,,,,,,,160,,,
torchinferno,few_shot,156,135,123.96,0.00,139.74,1,7.16,1,,,,,,,156,,,
torchinferno,few_shot,153,136,128.83,0.00,144.32,1,6.93,1,,,,,,,153,,,
torchinferno,few_shot,159,137,118.68,0.00,136.86,1,7.31,1,,,,,,,159,,,
torchinferno,few_shot,131,138,149.16,0.00,166.76,1,6.00,1,,,,,,,131,,,
torchinferno,few_shot,142,139,140.61,0.00,160.84,1,6.22,1,,,,,,,142,,,
torchinferno,few_shot,157,140,123.46,0.00,145.18,1,6.89,1,,,,,,,157,,,
torchinferno,few_shot,137,141,142.31,0.00,166.82,1,5.99,1,,,,,,,137,,,
torchinferno,few_shot,145,142,136.03,0.00,159.82,1,6.26,1,,,,,,,145,,,
torchinferno,few_shot,154,143,124.56,29.26,153.82,2,13.00,1,,,,,,,154,,,
torchinferno,few_shot,149,144,130.93,30.16,161.10,2,12.41,1,,,,,,,149,,,
torchinferno,few_shot,155,145,125.03,28.77,153.80,2,13.00,1,,,,,,,155,,,
torchinferno,few_shot,151,146,130.79,29.82,160.61,2,12.45,1,,,,,,,151,,,
torchinferno,few_shot,144,147,138.36,30.55,168.91,2,11.84,1,,,,,,,144,,,
torchinferno,few_shot,135,148,144.51,32.02,176.53,2,11.33,1,,,,,,,135,,,
torchinferno,few_shot,62,149,130.95,31.69,162.64,2,12.30,1,,,,,,,62,,,
torchinferno,few_shot,152,150,130.53,31.34,161.86,2,12.36,1,,,,,,,152,,,
torchinferno,few_shot,132,151,145.30,35.70,180.99,2,11.05,1,,,,,,,132,,,
torchinferno,few_shot,150,152,132.82,32.89,165.71,2,12.07,1,,,,,,,150,,,
torchinferno,few_shot,143,153,138.93,35.42,174.35,2,11.47,1,,,,,,,143,,,
torchinferno,few_shot,139,154,140.54,37.79,178.33,2,11.22,1,,,,,,,139,,,
torchinferno,few_shot,61,155,151.31,34.69,186.00,2,10.75,1,,,,,,,61,,,
torchinferno,few_shot,146,156,134.07,39.71,173.77,2,11.51,1,,,,,,,146,,,
torchinferno,few_shot,140,157,139.88,44.49,184.37,2,10.85,1,,,,,,,140,,,
torchinferno,few_shot,161,158,113.98,44.37,158.35,2,12.63,1,,,,,,,161,,,
torchinferno,few_shot,141,159,138.74,46.85,185.59,2,10.78,1,,,,,,,141,,,
torchinferno,few_shot,147,160,134.73,22.09,178.91,3,16.77,0,,,,,,,147,,,
torchinferno,few_shot,63,161,104.39,45.45,149.84,2,13.35,1,,,,,,,63,,,
torchinferno,few_shot,166,162,158.28,0.00,172.55,1,5.80,1,,,,,,,166,,,
torchinferno,few_shot,178,163,149.18,0.00,161.94,1,6.18,1,,,,,,,178,,,
torchinferno,few_shot,179,164,148.66,0.00,161.94,1,6.18,1,,,,,,,179,,,
torchinferno,few_shot,189,165,139.54,0.00,153.74,1,6.50,1,,,,,,,189,,,
torchinferno,few_shot,191,166,134.67,0.00,149.35,1,6.70,1,,,,,,,191,,,
torchinferno,few_shot,165,167,161.12,0.00,177.42,1,5.64,1,,,,,,,165,,,
torchinferno,few_shot,183,168,143.52,0.00,161.30,1,6.20,1,,,,,,,183,,,
torchinferno,few_shot,169,169,156.34,0.00,175.69,1,5.69,1,,,,,,,169,,,
torchinferno,few_shot,170,170,158.92,0.00,175.25,1,5.71,1,,,,,,,170,,,
torchinferno,few_shot,185,171,142.39,0.00,162.31,1,6.16,1,,,,,,,185,,,
torchinferno,few_shot,163,172,164.46,0.00,182.55,1,5.48,1,,,,,,,163,,,
torchinferno,few_shot,180,173,147.56,0.00,167.63,1,5.97,1,,,,,,,180,,,
torchinferno,few_shot,192,174,132.72,0.00,155.57,1,6.43,1,,,,,,,192,,,
torchinferno,few_shot,162,175,164.33,0.00,186.12,1,5.37,1,,,,,,,162,,,
torchinferno,few_shot,186,176,141.28,0.00,165.65,1,6.04,1,,,,,,,186,,,
torchinferno,few_shot,172,177,153.89,28.29,182.18,2,10.98,1,,,,,,,172,,,
torchinferno,few_shot,184,178,142.59,28.55,171.13,2,11.69,1,,,,,,,184,,,
torchinferno,few_shot,171,179,157.29,0.00,184.18,1,5.43,1,,,,,,,171,,,
torchinferno,few_shot,168,180,157.10,31.03,188.13,2,10.63,1,,,,,,,168,,,
torchinferno,few_shot,177,181,149.22,29.71,178.94,2,11.18,1,,,,,,,177,,,
torchinferno,few_shot,190,182,138.00,30.12,168.12,2,11.90,1,,,,,,,190,,,
torchinferno,few_shot,173,183,156.41,29.32,185.73,2,10.77,1,,,,,,,173,,,
torchinferno,few_shot,182,184,147.03,30.61,177.65,2,11.26,1,,,,,,,182,,,
torchinferno,few_shot,164,185,163.39,31.32,194.70,2,10.27,1,,,,,,,164,,,
torchinferno,few_shot,167,186,159.81,33.78,193.59,2,10.33,1,,,,,,,167,,,
torchinferno,few_shot,176,187,149.40,0.00,186.26,1,5.37,1,,,,,,,176,,,
torchinferno,few_shot,175,188,150.38,37.65,188.03,2,10.64,1,,,,,,,175,,,
torchinferno,few_shot,174,189,152.47,37.59,190.06,2,10.52,1,,,,,,,174,,,
torchinferno,few_shot,188,190,139.43,38.84,178.27,2,11.22,1,,,,,,,188,,,
torchinferno,few_shot,193,191,130.96,37.99,168.95,2,11.84,1,,,,,,,193,,,
torchinferno,few_shot,187,192,142.28,41.50,183.78,2,10.88,1,,,,,,,187,,,
torchinferno,few_shot,181,193,147.42,43.60,191.02,2,10.47,1,,,,,,,181,,,
torchinferno,few_shot,194,194,165.10,0.00,175.67,1,5.69,1,,,,,,,194,,,
torchinferno,few_shot,215,195,143.70,0.00,155.00,1,6.45,1,,,,,,,215,,,
torchinferno,few_shot,220,196,136.45,0.00,150.82,1,6.63,1,,,,,,,220,,,
torchinferno,few_shot,203,197,156.61,0.00,169.60,1,5.90,1,,,,,,,203,,,
torchinferno,few_shot,208,198,148.19,0.00,162.11,1,6.17,1,,,,,,,208,,,
torchinferno,few_shot,216,199,141.52,0.00,157.16,1,6.36,1,,,,,,,216,,,
torchinferno,few_shot,212,200,144.80,0.00,160.67,1,6.22,1,,,,,,,212,,,
torchinferno,few_shot,214,201,143.05,0.00,159.85,1,6.26,1,,,,,,,214,,,
torchinferno,few_shot,199,202,158.30,0.00,177.69,1,5.63,1,,,,,,,199,,,
torchinferno,few_shot,213,203,141.93,0.00,161.87,1,6.18,1,,,,,,,213,,,
torchinferno,few_shot,225,204,129.93,0.00,149.49,1,6.69,1,,,,,,,225,,,
torchinferno,few_shot,210,205,145.17,0.00,166.42,1,6.01,1,,,,,,,210,,,
torchinferno,few_shot,224,206,132.35,0.00,151.69,1,6.59,1,,,,,,,224,,,
torchinferno,few_shot,206,207,151.43,0.00,174.00,1,5.75,1,,,,,,,206,,,
torchinferno,few_shot,205,208,154.41,0.00,175.55,1,5.70,1,,,,,,,205,,,
torchinferno,few_shot,207,209,146.65,0.00,171.13,1,5.84,1,,,,,,,207,,,
torchinferno,few_shot,222,210,133.38,0.00,156.51,1,6.39,1,,,,,,,222,,,
torchinferno,few_shot,217,211,141.53,0.00,166.67,1,6.00,1,,,,,,,217,,,
torchinferno,few_shot,211,212,144.25,28.56,172.81,2,11.57,1,,,,,,,211,,,
torchinferno,few_shot,223,213,132.12,28.52,160.63,2,12.45,1,,,,,,,223,,,
torchinferno,few_shot,219,214,139.23,0.00,169.60,1,5.90,1,,,,,,,219,,,
torchinferno,few_shot,201,215,159.42,0.00,188.97,1,5.29,1,,,,,,,201,,,
torchinferno,few_shot,218,216,138.95,0.00,171.75,1,5.82,1,,,,,,,218,,,
torchinferno,few_shot,200,217,158.59,0.00,191.27,1,5.23,1,,,,,,,200,,,
torchinferno,few_shot,204,218,154.18,33.30,187.48,2,10.67,1,,,,,,,204,,,
torchinferno,few_shot,195,219,160.87,0.00,197.16,1,5.07,1,,,,,,,195,,,
torchinferno,few_shot,202,220,157.22,35.99,193.21,2,10.35,1,,,,,,,202,,,
torchinferno,few_shot,196,221,162.54,0.00,198.51,1,5.04,1,,,,,,,196,,,
torchinferno,few_shot,221,222,132.95,38.39,171.34,2,11.67,1,,,,,,,221,,,
torchinferno,few_shot,209,223,148.36,37.37,185.72,2,10.77,1,,,,,,,209,,,
torchinferno,few_shot,198,224,158.83,42.10,200.93,2,9.95,1,,,,,,,198,,,
