model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-18T11:59:52.953095+00:00

Build Times
provider,build_time_s
torchinferno,43.8
vllm,353.4
sglang,196.6

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,142.26,80.52,93.15,vllm
ttft_p99_ms,722.69,157.00,579.90,vllm
tpot_median_ms,31.49,36.85,73.34,torchinferno
tpot_p99_ms,42.80,93.77,851.24,torchinferno
e2e_median_ms,166.40,111.11,154.94,vllm
e2e_p99_ms,740.96,199.86,946.38,vllm
throughput_median_tps,6.93,12.00,8.31,vllm
total_output_tokens,1461,1465,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,76.66,74.10,162.34,vllm
ttft_p99_ms,607.63,364.58,70968.45,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,95.80,90.71,235.01,vllm
e2e_p99_ms,620.73,417.10,71005.27,vllm
throughput_median_tps,10.44,11.02,4.26,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,192.22,71.73,94.20,vllm
ttft_p99_ms,1045.57,174.72,560.99,vllm
tpot_median_ms,34.19,34.70,82.03,torchinferno
tpot_p99_ms,47.33,94.45,939.05,torchinferno
e2e_median_ms,220.81,95.83,160.21,vllm
e2e_p99_ms,1055.84,219.89,987.24,vllm
throughput_median_tps,5.17,13.71,8.25,vllm
total_output_tokens,1445,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,432.93,74.78,75.16,vllm
ttft_last_turn_ms,177.69,82.12,102.15,vllm
ttft_growth_ratio,0.41,1.10,1.36,torchinferno
ttft_first_turn_median_ms,205.29,71.20,71.11,sglang
ttft_first_turn_p99_ms,1121.06,175.62,120.79,sglang
ttft_last_turn_median_ms,188.58,70.00,98.94,vllm
ttft_last_turn_p99_ms,209.36,183.45,133.73,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,53.39,35.72,66.43,vllm
ttft_p99_ms,779.12,98.32,461.04,vllm
tpot_median_ms,34.95,23.44,387.61,vllm
tpot_p99_ms,79.46,34.36,1091.98,vllm
e2e_median_ms,73.43,53.98,447.36,vllm
e2e_p99_ms,807.69,133.60,1154.55,vllm
throughput_median_tps,19.36,23.81,3.18,vllm
total_output_tokens,1482,1475,1452,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,192.38,46.23,57.83,vllm
ttft_p99_ms,447.88,63.45,83.34,vllm
tpot_median_ms,19.07,15.06,27.99,vllm
tpot_p99_ms,25.00,17.35,125.86,vllm
e2e_median_ms,904.57,570.31,1097.86,vllm
e2e_p99_ms,1527.71,1021.49,2072.35,vllm
throughput_median_tps,40.90,61.71,34.50,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,68,39,69.48,0.00,85.27,1,11.73,1,,,,,,,68,,,
torchinferno,few_shot,74,40,66.74,0.00,82.18,1,12.17,1,,,,,,,74,,,
torchinferno,few_shot,38,41,314.02,0.00,331.95,1,3.01,1,,,,,,,38,,,
torchinferno,few_shot,35,42,365.23,0.00,383.78,1,2.61,1,,,,,,,35,,,
torchinferno,few_shot,47,43,161.89,0.00,180.43,1,5.54,1,,,,,,,47,,,
torchinferno,few_shot,39,44,298.21,0.00,316.44,1,3.16,1,,,,,,,39,,,
torchinferno,few_shot,69,45,70.62,0.00,87.76,1,11.40,1,,,,,,,69,,,
torchinferno,few_shot,48,46,145.06,0.00,165.21,1,6.05,1,,,,,,,48,,,
torchinferno,few_shot,71,47,68.38,0.00,87.81,1,11.39,1,,,,,,,71,,,
torchinferno,few_shot,72,48,67.39,0.00,87.88,1,11.38,1,,,,,,,72,,,
torchinferno,few_shot,46,49,179.22,0.00,202.40,1,4.94,1,,,,,,,46,,,
torchinferno,few_shot,65,50,139.40,0.00,162.44,1,6.16,1,,,,,,,65,,,
torchinferno,few_shot,76,51,65.96,0.00,89.21,1,11.21,1,,,,,,,76,,,
torchinferno,few_shot,37,52,330.99,0.00,358.53,1,2.79,1,,,,,,,37,,,
torchinferno,few_shot,52,53,76.71,26.82,103.53,2,19.32,1,,,,,,,52,,,
torchinferno,few_shot,36,54,349.18,27.61,376.79,2,5.31,1,,,,,,,36,,,
torchinferno,few_shot,50,55,110.50,28.59,139.10,2,14.38,1,,,,,,,50,,,
torchinferno,few_shot,78,56,62.41,27.61,90.02,2,22.22,1,,,,,,,78,,,
torchinferno,few_shot,44,57,214.18,28.70,242.88,2,8.23,1,,,,,,,44,,,
torchinferno,few_shot,64,58,149.19,0.00,180.20,1,5.55,1,,,,,,,64,,,
torchinferno,few_shot,49,59,129.78,29.88,159.65,2,12.53,1,,,,,,,49,,,
torchinferno,few_shot,73,60,68.15,30.36,98.50,2,20.30,1,,,,,,,73,,,
torchinferno,few_shot,51,61,93.38,33.95,127.33,2,15.71,1,,,,,,,51,,,
torchinferno,few_shot,70,62,68.30,33.60,101.90,2,19.63,1,,,,,,,70,,,
torchinferno,few_shot,40,63,280.21,37.55,317.76,2,6.29,1,,,,,,,40,,,
torchinferno,few_shot,45,64,198.81,38.11,236.92,2,8.44,1,,,,,,,45,,,
torchinferno,few_shot,75,65,65.76,40.02,105.78,2,18.91,1,,,,,,,75,,,
torchinferno,few_shot,82,66,136.68,0.00,151.42,1,6.60,1,,,,,,,82,,,
torchinferno,few_shot,81,67,138.41,0.00,153.41,1,6.52,1,,,,,,,81,,,
torchinferno,few_shot,80,68,142.40,0.00,154.95,1,6.45,1,,,,,,,80,,,
torchinferno,few_shot,106,69,66.14,0.00,80.47,1,12.43,1,,,,,,,106,,,
torchinferno,few_shot,53,70,138.67,0.00,155.26,1,6.44,1,,,,,,,53,,,
torchinferno,few_shot,89,71,134.48,0.00,151.37,1,6.61,1,,,,,,,89,,,
torchinferno,few_shot,95,72,130.60,0.00,147.50,1,6.78,1,,,,,,,95,,,
torchinferno,few_shot,97,73,122.59,0.00,140.63,1,7.11,1,,,,,,,97,,,
torchinferno,few_shot,66,74,155.21,0.00,172.90,1,5.78,1,,,,,,,66,,,
torchinferno,few_shot,105,75,65.73,0.00,85.29,1,11.72,1,,,,,,,105,,,
torchinferno,few_shot,55,76,91.61,0.00,109.43,1,9.14,1,,,,,,,55,,,
torchinferno,few_shot,96,77,125.63,0.00,144.41,1,6.92,1,,,,,,,96,,,
torchinferno,few_shot,85,78,135.47,0.00,157.61,1,6.34,1,,,,,,,85,,,
torchinferno,few_shot,92,79,132.49,0.00,153.46,1,6.52,1,,,,,,,92,,,
torchinferno,few_shot,88,80,134.05,0.00,156.69,1,6.38,1,,,,,,,88,,,
torchinferno,few_shot,102,81,68.97,0.00,90.40,1,11.06,1,,,,,,,102,,,
torchinferno,few_shot,90,82,133.78,0.00,157.77,1,6.34,1,,,,,,,90,,,
torchinferno,few_shot,87,83,135.27,0.00,160.69,1,6.22,1,,,,,,,87,,,
torchinferno,few_shot,101,84,69.96,0.00,94.63,1,10.57,1,,,,,,,101,,,
torchinferno,few_shot,86,85,134.03,0.00,163.23,1,6.13,1,,,,,,,86,,,
torchinferno,few_shot,107,86,66.10,28.22,94.32,2,21.21,1,,,,,,,107,,,
torchinferno,few_shot,54,87,108.86,28.25,137.11,2,14.59,1,,,,,,,54,,,
torchinferno,few_shot,93,88,130.39,31.95,162.33,2,12.32,1,,,,,,,93,,,
torchinferno,few_shot,108,89,65.31,30.83,96.14,2,20.80,1,,,,,,,108,,,
torchinferno,few_shot,77,90,147.91,30.42,178.33,2,11.22,1,,,,,,,77,,,
torchinferno,few_shot,84,91,137.73,32.81,170.54,2,11.73,1,,,,,,,84,,,
torchinferno,few_shot,103,92,67.70,33.22,100.92,2,19.82,1,,,,,,,103,,,
torchinferno,few_shot,91,93,132.09,35.46,167.55,2,11.94,1,,,,,,,91,,,
torchinferno,few_shot,94,94,131.57,34.68,166.25,2,12.03,1,,,,,,,94,,,
torchinferno,few_shot,79,95,141.48,37.78,179.26,2,11.16,1,,,,,,,79,,,
torchinferno,few_shot,83,96,136.58,40.27,176.85,2,11.31,1,,,,,,,83,,,
torchinferno,few_shot,56,97,72.24,41.62,113.87,2,17.56,1,,,,,,,56,,,
torchinferno,few_shot,109,98,147.23,0.00,159.50,1,6.27,1,,,,,,,109,,,
torchinferno,few_shot,127,99,130.44,0.00,142.59,1,7.01,1,,,,,,,127,,,
torchinferno,few_shot,131,100,68.90,0.00,83.53,1,11.97,1,,,,,,,131,,,
torchinferno,few_shot,122,101,134.93,0.00,150.70,1,6.64,1,,,,,,,122,,,
torchinferno,few_shot,123,102,133.66,0.00,149.93,1,6.67,1,,,,,,,123,,,
torchinferno,few_shot,60,103,71.78,0.00,87.28,1,11.46,1,,,,,,,60,,,
torchinferno,few_shot,100,104,153.83,0.00,168.98,1,5.92,1,,,,,,,100,,,
torchinferno,few_shot,129,105,125.55,0.00,142.49,1,7.02,1,,,,,,,129,,,
torchinferno,few_shot,133,106,68.48,0.00,85.79,1,11.66,1,,,,,,,133,,,
torchinferno,few_shot,115,107,140.77,0.00,159.22,1,6.28,1,,,,,,,115,,,
torchinferno,few_shot,57,108,128.27,0.00,145.94,1,6.85,1,,,,,,,57,,,
torchinferno,few_shot,113,109,141.66,0.00,164.27,1,6.09,1,,,,,,,113,,,
torchinferno,few_shot,119,110,136.68,0.00,159.18,1,6.28,1,,,,,,,119,,,
torchinferno,few_shot,112,111,143.33,0.00,166.98,1,5.99,1,,,,,,,112,,,
torchinferno,few_shot,98,112,154.32,0.00,175.76,1,5.69,1,,,,,,,98,,,
torchinferno,few_shot,110,113,147.72,0.00,169.83,1,5.89,1,,,,,,,110,,,
torchinferno,few_shot,58,114,104.61,0.00,129.99,1,7.69,1,,,,,,,58,,,
torchinferno,few_shot,124,115,133.58,26.38,159.96,2,12.50,1,,,,,,,124,,,
torchinferno,few_shot,118,116,136.96,28.24,165.20,2,12.11,1,,,,,,,118,,,
torchinferno,few_shot,120,117,138.22,26.57,164.79,2,12.14,1,,,,,,,120,,,
torchinferno,few_shot,114,118,141.95,28.68,170.63,2,11.72,1,,,,,,,114,,,
torchinferno,few_shot,99,119,154.12,27.66,181.78,2,11.00,1,,,,,,,99,,,
torchinferno,few_shot,59,120,89.98,27.83,117.81,2,16.98,1,,,,,,,59,,,
torchinferno,few_shot,116,121,138.43,31.53,169.96,2,11.77,1,,,,,,,116,,,
torchinferno,few_shot,117,122,139.93,0.00,170.52,1,5.86,1,,,,,,,117,,,
torchinferno,few_shot,128,123,124.83,33.33,158.16,2,12.65,1,,,,,,,128,,,
torchinferno,few_shot,111,124,146.32,32.79,179.11,2,11.17,1,,,,,,,111,,,
torchinferno,few_shot,121,125,138.63,33.09,171.72,2,11.65,1,,,,,,,121,,,
torchinferno,few_shot,126,126,132.45,35.64,168.10,2,11.90,1,,,,,,,126,,,
torchinferno,few_shot,104,127,147.93,40.60,188.53,2,10.61,1,,,,,,,104,,,
torchinferno,few_shot,125,128,132.00,42.42,174.42,2,11.47,1,,,,,,,125,,,
torchinferno,few_shot,132,129,70.32,41.04,111.37,2,17.96,1,,,,,,,132,,,
torchinferno,few_shot,136,130,148.68,0.00,160.88,1,6.22,1,,,,,,,136,,,
torchinferno,few_shot,134,131,149.69,0.00,163.45,1,6.12,1,,,,,,,134,,,
torchinferno,few_shot,158,132,128.81,0.00,144.18,1,6.94,1,,,,,,,158,,,
torchinferno,few_shot,130,133,152.18,0.00,167.52,1,5.97,1,,,,,,,130,,,
torchinferno,few_shot,145,134,143.26,0.00,158.43,1,6.31,1,,,,,,,145,,,
torchinferno,few_shot,160,135,125.80,0.00,142.66,1,7.01,1,,,,,,,160,,,
torchinferno,few_shot,137,136,145.78,0.00,163.92,1,6.10,1,,,,,,,137,,,
torchinferno,few_shot,159,137,129.15,0.00,146.72,1,6.82,1,,,,,,,159,,,
torchinferno,few_shot,157,138,129.26,0.00,148.41,1,6.74,1,,,,,,,157,,,
torchinferno,few_shot,153,139,134.13,0.00,152.53,1,6.56,1,,,,,,,153,,,
torchinferno,few_shot,148,140,139.37,0.00,159.06,1,6.29,1,,,,,,,148,,,
torchinferno,few_shot,156,141,132.24,0.00,152.45,1,6.56,1,,,,,,,156,,,
torchinferno,few_shot,138,142,144.90,0.00,168.15,1,5.95,1,,,,,,,138,,,
torchinferno,few_shot,142,143,145.67,0.00,167.38,1,5.97,1,,,,,,,142,,,
torchinferno,few_shot,62,144,103.96,27.77,131.73,2,15.18,1,,,,,,,62,,,
torchinferno,few_shot,149,145,138.82,27.14,165.96,2,12.05,1,,,,,,,149,,,
torchinferno,few_shot,140,146,143.83,30.24,174.08,2,11.49,1,,,,,,,140,,,
torchinferno,few_shot,151,147,136.13,27.90,164.03,2,12.19,1,,,,,,,151,,,
torchinferno,few_shot,144,148,142.70,30.26,172.96,2,11.56,1,,,,,,,144,,,
torchinferno,few_shot,161,149,124.50,29.88,154.38,2,12.96,1,,,,,,,161,,,
torchinferno,few_shot,152,150,135.51,29.48,164.99,2,12.12,1,,,,,,,152,,,
torchinferno,few_shot,135,151,147.72,32.06,179.78,2,11.12,1,,,,,,,135,,,
torchinferno,few_shot,61,152,129.52,31.62,161.14,2,12.41,1,,,,,,,61,,,
torchinferno,few_shot,139,153,144.95,34.83,179.78,2,11.12,1,,,,,,,139,,,
torchinferno,few_shot,146,154,139.89,35.71,175.60,2,11.39,1,,,,,,,146,,,
torchinferno,few_shot,150,155,135.17,35.42,170.59,2,11.72,1,,,,,,,150,,,
torchinferno,few_shot,155,156,131.98,36.10,168.08,2,11.90,1,,,,,,,155,,,
torchinferno,few_shot,143,157,143.51,37.28,180.79,2,11.06,1,,,,,,,143,,,
torchinferno,few_shot,141,158,145.84,37.50,183.35,2,10.91,1,,,,,,,141,,,
torchinferno,few_shot,63,159,89.23,37.47,126.71,2,15.78,1,,,,,,,63,,,
torchinferno,few_shot,154,160,131.92,41.13,173.05,2,11.56,1,,,,,,,154,,,
torchinferno,few_shot,147,161,140.02,20.57,181.17,3,16.56,0,,,,,,,147,,,
torchinferno,few_shot,162,162,164.45,0.00,174.89,1,5.72,1,,,,,,,162,,,
torchinferno,few_shot,171,163,156.54,0.00,169.53,1,5.90,1,,,,,,,171,,,
torchinferno,few_shot,185,164,143.84,0.00,158.43,1,6.31,1,,,,,,,185,,,
torchinferno,few_shot,165,165,160.72,0.00,174.55,1,5.73,1,,,,,,,165,,,
torchinferno,few_shot,180,166,147.60,0.00,163.08,1,6.13,1,,,,,,,180,,,
torchinferno,few_shot,179,167,148.74,0.00,164.34,1,6.08,1,,,,,,,179,,,
torchinferno,few_shot,191,168,136.72,0.00,152.31,1,6.57,1,,,,,,,191,,,
torchinferno,few_shot,183,169,147.83,0.00,162.88,1,6.14,1,,,,,,,183,,,
torchinferno,few_shot,169,170,156.74,0.00,175.34,1,5.70,1,,,,,,,169,,,
torchinferno,few_shot,163,171,163.20,0.00,179.82,1,5.56,1,,,,,,,163,,,
torchinferno,few_shot,186,172,144.50,0.00,162.35,1,6.16,1,,,,,,,186,,,
torchinferno,few_shot,176,173,153.67,0.00,172.07,1,5.81,1,,,,,,,176,,,
torchinferno,few_shot,192,174,132.93,0.00,153.77,1,6.50,1,,,,,,,192,,,
torchinferno,few_shot,170,175,157.54,0.00,178.55,1,5.60,1,,,,,,,170,,,
torchinferno,few_shot,166,176,159.28,0.00,182.27,1,5.49,1,,,,,,,166,,,
torchinferno,few_shot,189,177,139.92,0.00,164.71,1,6.07,1,,,,,,,189,,,
torchinferno,few_shot,175,178,152.08,27.28,179.36,2,11.15,1,,,,,,,175,,,
torchinferno,few_shot,193,179,133.84,25.73,159.57,2,12.53,1,,,,,,,193,,,
torchinferno,few_shot,173,180,155.79,27.10,182.89,2,10.94,1,,,,,,,173,,,
torchinferno,few_shot,172,181,157.47,27.78,185.25,2,10.80,1,,,,,,,172,,,
torchinferno,few_shot,178,182,149.60,0.00,180.06,1,5.55,1,,,,,,,178,,,
torchinferno,few_shot,190,183,138.50,31.34,169.83,2,11.78,1,,,,,,,190,,,
torchinferno,few_shot,174,184,155.66,29.34,185.00,2,10.81,1,,,,,,,174,,,
torchinferno,few_shot,184,185,146.97,30.51,177.48,2,11.27,1,,,,,,,184,,,
torchinferno,few_shot,181,186,148.92,31.67,180.59,2,11.07,1,,,,,,,181,,,
torchinferno,few_shot,182,187,147.44,33.00,180.44,2,11.08,1,,,,,,,182,,,
torchinferno,few_shot,164,188,161.91,33.33,195.24,2,10.24,1,,,,,,,164,,,
torchinferno,few_shot,187,189,141.80,35.51,177.31,2,11.28,1,,,,,,,187,,,
torchinferno,few_shot,188,190,141.77,35.04,176.81,2,11.31,1,,,,,,,188,,,
torchinferno,few_shot,168,191,156.83,37.06,193.90,2,10.31,1,,,,,,,168,,,
torchinferno,few_shot,167,192,157.88,38.94,196.82,2,10.16,1,,,,,,,167,,,
torchinferno,few_shot,177,193,151.94,41.01,192.95,2,10.37,1,,,,,,,177,,,
torchinferno,few_shot,201,194,157.38,0.00,168.52,1,5.93,1,,,,,,,201,,,
torchinferno,few_shot,214,195,144.10,0.00,156.14,1,6.40,1,,,,,,,214,,,
torchinferno,few_shot,195,196,161.46,0.00,173.49,1,5.76,1,,,,,,,195,,,
torchinferno,few_shot,196,197,160.03,0.00,171.37,1,5.84,1,,,,,,,196,,,
torchinferno,few_shot,208,198,148.02,0.00,161.40,1,6.20,1,,,,,,,208,,,
torchinferno,few_shot,220,199,138.34,0.00,152.92,1,6.54,1,,,,,,,220,,,
torchinferno,few_shot,213,200,143.08,0.00,159.28,1,6.28,1,,,,,,,213,,,
torchinferno,few_shot,224,201,134.66,0.00,150.01,1,6.67,1,,,,,,,224,,,
torchinferno,few_shot,218,202,140.96,0.00,156.50,1,6.39,1,,,,,,,218,,,
torchinferno,few_shot,206,203,151.67,0.00,169.79,1,5.89,1,,,,,,,206,,,
torchinferno,few_shot,205,204,153.05,0.00,171.64,1,5.83,1,,,,,,,205,,,
torchinferno,few_shot,200,205,156.74,0.00,177.00,1,5.65,1,,,,,,,200,,,
torchinferno,few_shot,215,206,141.18,0.00,162.79,1,6.14,1,,,,,,,215,,,
torchinferno,few_shot,194,207,160.23,0.00,182.03,1,5.49,1,,,,,,,194,,,
torchinferno,few_shot,225,208,134.04,0.00,155.12,1,6.45,1,,,,,,,225,,,
torchinferno,few_shot,219,209,140.84,0.00,162.29,1,6.16,1,,,,,,,219,,,
torchinferno,few_shot,199,210,156.02,0.00,181.20,1,5.52,1,,,,,,,199,,,
torchinferno,few_shot,210,211,145.78,0.00,169.68,1,5.89,1,,,,,,,210,,,
torchinferno,few_shot,217,212,140.65,0.00,165.21,1,6.05,1,,,,,,,217,,,
torchinferno,few_shot,207,213,149.63,0.00,177.26,1,5.64,1,,,,,,,207,,,
torchinferno,few_shot,203,214,153.71,0.00,182.07,1,5.49,1,,,,,,,203,,,
torchinferno,few_shot,222,215,135.08,0.00,163.47,1,6.12,1,,,,,,,222,,,
torchinferno,few_shot,211,216,143.91,29.78,173.70,2,11.51,1,,,,,,,211,,,
torchinferno,few_shot,202,217,154.35,30.91,185.25,2,10.80,1,,,,,,,202,,,
torchinferno,few_shot,197,218,157.32,31.56,188.89,2,10.59,1,,,,,,,197,,,
torchinferno,few_shot,198,219,159.81,29.22,189.03,2,10.58,1,,,,,,,198,,,
torchinferno,few_shot,209,220,147.24,30.84,178.08,2,11.23,1,,,,,,,209,,,
torchinferno,few_shot,204,221,153.00,34.13,187.13,2,10.69,1,,,,,,,204,,,
torchinferno,few_shot,212,222,144.37,0.00,178.55,1,5.60,1,,,,,,,212,,,
torchinferno,few_shot,223,223,135.75,38.27,174.02,2,11.49,1,,,,,,,223,,,
torchinferno,few_shot,221,224,136.92,41.19,178.10,2,11.23,1,,,,,,,221,,,
