model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-03T15:02:09.977835+00:00

Build Times
provider,build_time_s
torchinferno,23.6
vllm,214.1
sglang,164.2

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,153.03,148.49,sglang
ttft_p99_ms,,546.91,637.79,vllm
tpot_median_ms,,54.99,78.14,vllm
tpot_p99_ms,,261.81,166.70,sglang
e2e_median_ms,,205.78,229.04,vllm
e2e_p99_ms,,747.35,678.28,sglang
throughput_median_tps,,7.03,5.39,vllm
total_output_tokens,,1461,1461,
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,183.10,219.63,vllm
ttft_p99_ms,,410.36,69898.28,vllm
tpot_median_ms,,0.00,0.00,
tpot_p99_ms,,0.00,0.00,
e2e_median_ms,,206.54,376.87,vllm
e2e_p99_ms,,429.24,69980.13,vllm
throughput_median_tps,,4.84,2.65,vllm
total_output_tokens,,1000,1000,
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,
unique_final_answers,,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,173.72,165.65,sglang
ttft_p99_ms,,337.94,681.99,vllm
tpot_median_ms,,54.35,109.50,vllm
tpot_p99_ms,,177.62,243.70,vllm
e2e_median_ms,,220.00,278.85,vllm
e2e_p99_ms,,426.61,744.06,vllm
throughput_median_tps,,6.25,4.94,vllm
total_output_tokens,,1450,1450,
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,
ttft_first_turn_ms,,149.45,105.67,sglang
ttft_last_turn_ms,,187.01,204.60,vllm
ttft_growth_ratio,,1.25,1.94,vllm
ttft_first_turn_median_ms,,120.21,99.71,sglang
ttft_first_turn_p99_ms,,358.51,183.64,sglang
ttft_last_turn_median_ms,,169.10,203.00,vllm
ttft_last_turn_p99_ms,,369.39,312.90,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,62.36,72.90,vllm
ttft_p99_ms,,2069.57,590.08,sglang
tpot_median_ms,,30.43,66.84,vllm
tpot_p99_ms,,1979.24,195.89,sglang
e2e_median_ms,,84.93,149.48,vllm
e2e_p99_ms,,3919.29,634.04,sglang
throughput_median_tps,,14.09,9.51,vllm
total_output_tokens,,1466,1467,sglang
num_requests,,992,992,
correctness_rate,,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,80.34,72.98,sglang
ttft_p99_ms,,266.93,524.24,vllm
tpot_median_ms,,15.12,22.26,vllm
tpot_p99_ms,,26.16,36.78,vllm
e2e_median_ms,,638.65,873.97,vllm
e2e_p99_ms,,1003.89,1746.49,vllm
throughput_median_tps,,57.22,41.53,vllm
total_output_tokens,,36715,36715,
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
vllm,few_shot,62,36,533.59,162.08,695.68,2,2.87,1,,,,,,,62,,,
vllm,few_shot,51,37,538.33,168.12,706.45,2,2.83,1,,,,,,,51,,,
vllm,few_shot,20,38,467.58,256.07,723.65,2,2.76,1,,,,,,,20,,,
vllm,few_shot,14,39,464.15,263.93,728.08,2,2.75,1,,,,,,,14,,,
vllm,few_shot,13,40,469.71,259.73,729.45,2,2.74,1,,,,,,,13,,,
vllm,few_shot,47,41,542.03,0.00,712.97,1,1.40,1,,,,,,,47,,,
vllm,few_shot,73,42,229.19,0.43,229.63,2,8.71,1,,,,,,,73,,,
vllm,few_shot,30,43,481.87,246.33,728.21,2,2.75,1,,,,,,,30,,,
vllm,few_shot,16,44,465.57,268.48,734.05,2,2.72,1,,,,,,,16,,,
vllm,few_shot,67,45,228.57,0.00,243.78,1,4.10,1,,,,,,,67,,,
vllm,few_shot,41,46,543.57,0.00,725.59,1,1.38,1,,,,,,,41,,,
vllm,few_shot,42,47,544.72,0.00,725.87,1,1.38,1,,,,,,,42,,,
vllm,few_shot,39,48,483.95,0.00,727.82,1,1.37,1,,,,,,,39,,,
vllm,few_shot,59,49,550.35,166.77,717.12,2,2.79,1,,,,,,,59,,,
vllm,few_shot,55,50,536.69,0.00,721.54,1,1.39,1,,,,,,,55,,,
vllm,few_shot,74,51,240.69,0.00,240.93,1,4.15,1,,,,,,,74,,,
vllm,few_shot,44,52,543.68,188.87,732.55,2,2.73,1,,,,,,,44,,,
vllm,few_shot,58,53,718.75,0.00,724.00,1,1.38,1,,,,,,,58,,,
vllm,few_shot,66,54,253.47,0.00,258.00,1,3.88,1,,,,,,,66,,,
vllm,few_shot,68,55,257.71,0.00,257.96,1,3.88,1,,,,,,,68,,,
vllm,few_shot,49,56,537.66,197.60,735.26,2,2.72,1,,,,,,,49,,,
vllm,few_shot,32,57,500.41,248.11,748.52,2,2.67,1,,,,,,,32,,,
vllm,few_shot,69,58,254.34,0.00,259.02,1,3.86,1,,,,,,,69,,,
vllm,few_shot,65,59,228.54,0.00,268.84,1,3.72,1,,,,,,,65,,,
vllm,few_shot,53,60,542.25,0.00,738.60,1,1.35,1,,,,,,,53,,,
vllm,few_shot,75,61,242.58,8.94,251.51,2,7.95,1,,,,,,,75,,,
vllm,few_shot,28,62,479.95,0.00,755.21,1,1.32,1,,,,,,,28,,,
vllm,few_shot,60,63,719.94,0.00,734.67,1,1.36,1,,,,,,,60,,,
vllm,few_shot,71,64,254.95,0.00,263.99,1,3.79,1,,,,,,,71,,,
vllm,few_shot,61,65,542.36,194.50,736.86,2,2.71,1,,,,,,,61,,,
vllm,few_shot,50,66,546.13,201.22,747.35,2,2.68,1,,,,,,,50,,,
vllm,few_shot,52,67,742.30,5.00,747.30,2,2.68,1,,,,,,,52,,,
vllm,few_shot,36,68,496.05,261.81,757.86,2,2.64,1,,,,,,,36,,,
vllm,few_shot,72,69,230.77,0.00,268.36,1,3.73,1,,,,,,,72,,,
vllm,few_shot,56,70,748.80,0.39,749.19,2,2.67,1,,,,,,,56,,,
vllm,few_shot,15,71,465.61,306.14,771.75,2,2.59,1,,,,,,,15,,,
vllm,few_shot,18,72,463.30,309.30,772.61,2,2.59,1,,,,,,,18,,,
vllm,few_shot,40,73,715.50,47.57,763.07,2,2.62,1,,,,,,,40,,,
vllm,few_shot,43,74,713.95,0.00,764.02,1,1.31,1,,,,,,,43,,,
vllm,few_shot,63,75,538.40,212.61,751.01,2,2.66,1,,,,,,,63,,,
vllm,few_shot,79,76,241.86,37.56,279.41,2,7.16,1,,,,,,,79,,,
vllm,few_shot,100,77,97.65,0.00,118.80,1,8.42,1,,,,,,,100,,,
vllm,few_shot,87,78,264.93,0.00,289.11,1,3.46,1,,,,,,,87,,,
vllm,few_shot,92,79,150.26,0.00,216.56,1,4.62,1,,,,,,,92,,,
vllm,few_shot,109,80,125.20,0.00,196.36,1,5.09,1,,,,,,,109,,,
vllm,few_shot,77,81,284.70,90.96,375.66,2,5.32,1,,,,,,,77,,,
vllm,few_shot,88,82,289.70,0.00,360.31,1,2.78,1,,,,,,,88,,,
vllm,few_shot,90,83,282.68,0.00,359.11,1,2.78,1,,,,,,,90,,,
vllm,few_shot,91,84,130.91,98.08,228.98,2,8.73,1,,,,,,,91,,,
vllm,few_shot,115,85,117.62,0.00,194.87,1,5.13,1,,,,,,,115,,,
vllm,few_shot,82,86,294.44,0.00,372.28,1,2.69,1,,,,,,,82,,,
vllm,few_shot,97,87,202.68,0.00,267.29,1,3.74,1,,,,,,,97,,,
vllm,few_shot,133,88,162.35,0.00,220.56,1,4.53,1,,,,,,,133,,,
vllm,few_shot,105,89,204.39,0.00,261.20,1,3.83,1,,,,,,,105,,,
vllm,few_shot,136,90,149.72,0.00,218.73,1,4.57,1,,,,,,,136,,,
vllm,few_shot,86,91,351.45,0.00,421.18,1,2.37,1,,,,,,,86,,,
vllm,few_shot,108,92,129.35,132.95,262.30,2,7.62,1,,,,,,,108,,,
vllm,few_shot,83,93,290.01,137.95,427.96,2,4.67,1,,,,,,,83,,,
vllm,few_shot,119,94,178.90,0.00,247.45,1,4.04,1,,,,,,,119,,,
vllm,few_shot,78,95,300.42,140.02,440.44,2,4.54,1,,,,,,,78,,,
vllm,few_shot,76,96,371.86,0.00,444.71,1,2.25,1,,,,,,,76,,,
vllm,few_shot,102,97,207.20,0.00,277.88,1,3.60,1,,,,,,,102,,,
vllm,few_shot,80,98,360.57,0.00,439.90,1,2.27,1,,,,,,,80,,,
vllm,few_shot,96,99,219.01,0.00,289.07,1,3.46,1,,,,,,,96,,,
vllm,few_shot,81,100,359.77,0.00,440.83,1,2.27,1,,,,,,,81,,,
vllm,few_shot,95,101,210.27,0.00,293.67,1,3.41,1,,,,,,,95,,,
vllm,few_shot,94,102,146.90,148.89,295.79,2,6.76,1,,,,,,,94,,,
vllm,few_shot,89,103,345.84,0.00,435.00,1,2.30,1,,,,,,,89,,,
vllm,few_shot,117,104,176.66,0.00,266.06,1,3.76,1,,,,,,,117,,,
vllm,few_shot,134,105,234.11,0.00,244.35,1,4.09,1,,,,,,,134,,,
vllm,few_shot,113,106,185.53,0.00,275.24,1,3.63,1,,,,,,,113,,,
vllm,few_shot,104,107,196.07,92.40,288.47,2,6.93,1,,,,,,,104,,,
vllm,few_shot,130,108,249.42,0.00,253.18,1,3.95,1,,,,,,,130,,,
vllm,few_shot,140,109,149.29,30.20,179.49,2,11.14,1,,,,,,,140,,,
vllm,few_shot,124,110,224.33,39.90,264.24,2,7.57,1,,,,,,,124,,,
vllm,few_shot,127,111,162.78,0.00,261.36,1,3.83,1,,,,,,,127,,,
vllm,few_shot,103,112,194.33,102.53,296.85,2,6.74,1,,,,,,,103,,,
vllm,few_shot,121,113,226.60,46.04,272.63,2,7.34,1,,,,,,,121,,,
vllm,few_shot,101,114,206.89,0.00,303.62,1,3.29,1,,,,,,,101,,,
vllm,few_shot,129,115,220.87,0.00,265.00,1,3.77,1,,,,,,,129,,,
vllm,few_shot,132,116,218.21,46.08,264.29,2,7.57,1,,,,,,,132,,,
vllm,few_shot,131,117,219.70,0.00,266.58,1,3.75,1,,,,,,,131,,,
vllm,few_shot,122,118,230.76,0.00,278.13,1,3.60,1,,,,,,,122,,,
vllm,few_shot,107,119,260.45,41.78,302.23,2,6.62,1,,,,,,,107,,,
vllm,few_shot,112,120,257.15,0.00,297.63,1,3.36,1,,,,,,,112,,,
vllm,few_shot,93,121,211.69,113.60,325.29,2,6.15,1,,,,,,,93,,,
vllm,few_shot,139,122,204.51,55.73,260.24,2,7.69,1,,,,,,,139,,,
vllm,few_shot,126,123,231.39,51.19,282.58,2,7.08,1,,,,,,,126,,,
vllm,few_shot,98,124,289.43,0.00,322.10,1,3.10,1,,,,,,,98,,,
vllm,few_shot,143,125,111.09,5.44,116.53,2,17.16,1,,,,,,,143,,,
vllm,few_shot,135,126,157.92,115.81,273.74,2,7.31,1,,,,,,,135,,,
vllm,few_shot,138,127,217.86,0.00,269.90,1,3.71,1,,,,,,,138,,,
vllm,few_shot,84,128,290.63,185.43,476.05,2,4.20,1,,,,,,,84,,,
vllm,few_shot,116,129,242.82,60.90,303.71,2,6.59,1,,,,,,,116,,,
vllm,few_shot,85,130,354.89,0.00,479.65,1,2.08,1,,,,,,,85,,,
vllm,few_shot,99,131,320.38,10.48,330.86,2,6.04,1,,,,,,,99,,,
vllm,few_shot,142,132,147.69,0.00,190.24,1,5.26,1,,,,,,,142,,,
vllm,few_shot,145,133,116.26,0.00,121.23,1,8.25,1,,,,,,,145,,,
vllm,few_shot,123,134,170.37,0.00,300.41,1,3.33,1,,,,,,,123,,,
vllm,few_shot,118,135,174.79,135.10,309.89,2,6.45,1,,,,,,,118,,,
vllm,few_shot,137,136,219.49,0.00,284.93,1,3.51,1,,,,,,,137,,,
vllm,few_shot,111,137,266.66,55.58,322.24,2,6.21,1,,,,,,,111,,,
vllm,few_shot,141,138,180.50,38.94,219.44,2,9.11,1,,,,,,,141,,,
vllm,few_shot,125,139,223.74,80.80,304.54,2,6.57,1,,,,,,,125,,,
vllm,few_shot,149,140,111.73,13.37,125.10,2,15.99,1,,,,,,,149,,,
vllm,few_shot,150,141,89.75,35.79,125.54,2,15.93,1,,,,,,,150,,,
vllm,few_shot,114,142,188.41,137.61,326.01,2,6.13,1,,,,,,,114,,,
vllm,few_shot,146,143,128.11,5.17,133.28,2,15.01,1,,,,,,,146,,,
vllm,few_shot,106,144,254.57,0.00,338.51,1,2.95,1,,,,,,,106,,,
vllm,few_shot,120,145,232.13,87.41,319.54,2,6.26,1,,,,,,,120,,,
vllm,few_shot,148,146,129.27,0.00,134.33,1,7.44,1,,,,,,,148,,,
vllm,few_shot,128,147,219.79,92.16,311.95,2,6.41,1,,,,,,,128,,,
vllm,few_shot,144,148,122.77,20.36,143.13,2,13.97,1,,,,,,,144,,,
vllm,few_shot,147,149,103.28,18.38,140.04,3,21.42,0,,,,,,,147,,,
vllm,few_shot,110,150,259.37,0.00,341.36,1,2.93,1,,,,,,,110,,,
vllm,few_shot,152,151,82.73,20.78,103.51,2,19.32,1,,,,,,,152,,,
vllm,few_shot,155,152,85.87,18.95,104.82,2,19.08,1,,,,,,,155,,,
vllm,few_shot,166,153,90.15,0.00,99.94,1,10.01,1,,,,,,,166,,,
vllm,few_shot,158,154,135.49,0.00,159.77,1,6.26,1,,,,,,,158,,,
vllm,few_shot,153,155,143.16,0.00,168.93,1,5.92,1,,,,,,,153,,,
vllm,few_shot,169,156,141.84,0.00,169.42,1,5.90,1,,,,,,,169,,,
vllm,few_shot,160,157,153.89,0.00,185.52,1,5.39,1,,,,,,,160,,,
vllm,few_shot,187,158,91.56,56.06,147.62,2,13.55,1,,,,,,,187,,,
vllm,few_shot,154,159,141.30,56.75,198.06,2,10.10,1,,,,,,,154,,,
vllm,few_shot,151,160,167.44,84.35,251.79,2,7.94,1,,,,,,,151,,,
vllm,few_shot,186,161,148.17,0.00,200.91,1,4.98,1,,,,,,,186,,,
vllm,few_shot,193,162,108.20,84.61,192.81,2,10.37,1,,,,,,,193,,,
vllm,few_shot,164,163,147.80,88.38,236.19,2,8.47,1,,,,,,,164,,,
vllm,few_shot,178,164,158.68,0.00,217.88,1,4.59,1,,,,,,,178,,,
vllm,few_shot,162,165,180.80,0.00,242.82,1,4.12,1,,,,,,,162,,,
vllm,few_shot,194,166,128.17,0.00,196.58,1,5.09,1,,,,,,,194,,,
vllm,few_shot,170,167,165.07,0.00,234.30,1,4.27,1,,,,,,,170,,,
vllm,few_shot,157,168,181.81,0.00,254.18,1,3.93,1,,,,,,,157,,,
vllm,few_shot,189,169,139.31,0.00,210.43,1,4.75,1,,,,,,,189,,,
vllm,few_shot,156,170,189.52,0.00,259.47,1,3.85,1,,,,,,,156,,,
vllm,few_shot,163,171,177.17,0.00,251.38,1,3.98,1,,,,,,,163,,,
vllm,few_shot,196,172,127.16,0.00,204.09,1,4.90,1,,,,,,,196,,,
vllm,few_shot,202,173,92.18,107.22,199.41,2,10.03,1,,,,,,,202,,,
vllm,few_shot,180,174,155.72,0.00,230.78,1,4.33,1,,,,,,,180,,,
vllm,few_shot,159,175,183.34,0.00,263.27,1,3.80,1,,,,,,,159,,,
vllm,few_shot,200,176,174.58,0.00,206.05,1,4.85,1,,,,,,,200,,,
vllm,few_shot,192,177,190.67,0.00,220.31,1,4.54,1,,,,,,,192,,,
vllm,few_shot,206,178,198.56,0.00,202.62,1,4.94,1,,,,,,,206,,,
vllm,few_shot,210,179,169.12,0.00,199.64,1,5.01,1,,,,,,,210,,,
vllm,few_shot,203,180,175.64,0.00,211.08,1,4.74,1,,,,,,,203,,,
vllm,few_shot,171,181,219.53,0.00,258.16,1,3.87,1,,,,,,,171,,,
vllm,few_shot,165,182,246.34,0.00,268.25,1,3.73,1,,,,,,,165,,,
vllm,few_shot,197,183,179.61,42.41,222.02,2,9.01,1,,,,,,,197,,,
vllm,few_shot,174,184,163.65,94.42,258.06,2,7.75,1,,,,,,,174,,,
vllm,few_shot,209,185,109.74,99.05,208.79,2,9.58,1,,,,,,,209,,,
vllm,few_shot,184,186,208.54,36.63,245.16,2,8.16,1,,,,,,,184,,,
vllm,few_shot,183,187,200.95,0.00,247.49,1,4.04,1,,,,,,,183,,,
vllm,few_shot,176,188,158.32,0.00,260.85,1,3.83,1,,,,,,,176,,,
vllm,few_shot,207,189,180.55,0.00,217.88,1,4.59,1,,,,,,,207,,,
vllm,few_shot,173,190,213.19,54.61,267.80,2,7.47,1,,,,,,,173,,,
vllm,few_shot,219,191,125.03,0.00,129.32,1,7.73,1,,,,,,,219,,,
vllm,few_shot,195,192,211.64,0.00,237.38,1,4.21,1,,,,,,,195,,,
vllm,few_shot,222,193,97.35,0.00,102.64,1,9.74,1,,,,,,,222,,,
vllm,few_shot,205,194,208.80,0.00,226.72,1,4.41,1,,,,,,,205,,,
vllm,few_shot,172,195,235.72,40.87,276.59,2,7.23,1,,,,,,,172,,,
vllm,few_shot,168,196,246.47,36.59,283.06,2,7.07,1,,,,,,,168,,,
vllm,few_shot,212,197,175.64,0.00,221.62,1,4.51,1,,,,,,,212,,,
vllm,few_shot,220,198,110.31,0.00,115.06,1,8.69,1,,,,,,,220,,,
vllm,few_shot,185,199,262.98,0.00,263.21,1,3.80,1,,,,,,,185,,,
vllm,few_shot,201,200,128.78,0.00,241.73,1,4.14,1,,,,,,,201,,,
vllm,few_shot,214,201,166.31,0.00,224.87,1,4.45,1,,,,,,,214,,,
vllm,few_shot,213,202,228.45,0.00,228.71,1,4.37,1,,,,,,,213,,,
vllm,few_shot,179,203,222.76,0.00,278.59,1,3.59,1,,,,,,,179,,,
vllm,few_shot,198,204,213.18,39.28,252.45,2,7.92,1,,,,,,,198,,,
vllm,few_shot,199,205,247.23,0.00,252.31,1,3.96,1,,,,,,,199,,,
vllm,few_shot,161,206,230.06,79.16,309.22,2,6.47,1,,,,,,,161,,,
vllm,few_shot,181,207,215.36,65.79,281.16,2,7.11,1,,,,,,,181,,,
vllm,few_shot,217,208,205.62,0.00,205.88,1,4.86,1,,,,,,,217,,,
vllm,few_shot,167,209,228.26,76.14,304.39,2,6.57,1,,,,,,,167,,,
vllm,few_shot,175,210,214.43,79.97,294.40,2,6.79,1,,,,,,,175,,,
vllm,few_shot,215,211,174.94,0.00,225.74,1,4.43,1,,,,,,,215,,,
vllm,few_shot,188,212,198.41,77.68,276.09,2,7.24,1,,,,,,,188,,,
vllm,few_shot,208,213,236.95,0.00,250.75,1,3.99,1,,,,,,,208,,,
vllm,few_shot,218,214,105.94,0.00,164.15,1,6.09,1,,,,,,,218,,,
vllm,few_shot,221,215,136.28,0.34,136.62,2,14.64,1,,,,,,,221,,,
vllm,few_shot,216,216,169.38,0.00,227.09,1,4.40,1,,,,,,,216,,,
vllm,few_shot,177,217,155.45,145.89,301.34,2,6.64,1,,,,,,,177,,,
vllm,few_shot,211,218,178.52,75.93,254.44,2,7.86,1,,,,,,,211,,,
vllm,few_shot,223,219,140.23,0.37,140.59,2,14.23,1,,,,,,,223,,,
vllm,few_shot,191,220,201.08,0.00,285.82,1,3.50,1,,,,,,,191,,,
vllm,few_shot,229,221,78.08,0.00,85.31,1,11.72,1,,,,,,,229,,,
vllm,few_shot,190,222,266.57,22.17,288.74,2,6.93,1,,,,,,,190,,,
vllm,few_shot,204,223,196.02,74.71,270.72,2,7.39,1,,,,,,,204,,,
vllm,few_shot,182,224,209.84,94.84,304.67,2,6.56,1,,,,,,,182,,,
vllm,few_shot,233,225,88.33,0.00,98.65,1,10.14,1,,,,,,,233,,,
vllm,few_shot,244,226,79.50,0.00,92.38,1,10.83,1,,,,,,,244,,,
vllm,few_shot,227,227,122.49,29.98,152.47,2,13.12,1,,,,,,,227,,,
vllm,few_shot,237,228,134.09,0.00,153.86,1,6.50,1,,,,,,,237,,,
vllm,few_shot,232,229,141.88,0.00,166.24,1,6.02,1,,,,,,,232,,,
vllm,few_shot,234,230,164.00,0.00,187.11,1,5.34,1,,,,,,,234,,,
vllm,few_shot,228,231,173.46,0.00,199.18,1,5.02,1,,,,,,,228,,,
vllm,few_shot,224,232,182.99,0.00,207.24,1,4.83,1,,,,,,,224,,,
vllm,few_shot,246,233,140.53,0.00,170.14,1,5.88,1,,,,,,,246,,,
vllm,few_shot,236,234,159.26,0.00,190.21,1,5.26,1,,,,,,,236,,,
vllm,few_shot,231,235,144.30,55.08,199.38,2,10.03,1,,,,,,,231,,,
vllm,few_shot,249,236,133.78,0.00,170.72,1,5.86,1,,,,,,,249,,,
vllm,few_shot,252,237,131.66,0.00,167.73,1,5.96,1,,,,,,,252,,,
vllm,few_shot,253,238,154.01,0.00,213.19,1,4.69,1,,,,,,,253,,,
vllm,few_shot,259,239,156.35,0.00,207.18,1,4.83,1,,,,,,,259,,,
vllm,few_shot,261,240,142.54,0.00,205.77,1,4.86,1,,,,,,,261,,,
vllm,few_shot,256,241,159.99,0.00,213.78,1,4.68,1,,,,,,,256,,,
vllm,few_shot,235,242,196.76,0.00,252.03,1,3.97,1,,,,,,,235,,,
vllm,few_shot,225,243,208.33,0.00,272.82,1,3.67,1,,,,,,,225,,,
