model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-03T21:02:26.593315+00:00

Build Times
provider,build_time_s
torchinferno,38.2
vllm,195.5
sglang,157.7

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,156.03,143.29,sglang
ttft_p99_ms,,643.30,602.92,sglang
tpot_median_ms,,53.51,75.72,vllm
tpot_p99_ms,,218.08,169.86,sglang
e2e_median_ms,,200.37,218.28,vllm
e2e_p99_ms,,684.65,647.34,sglang
throughput_median_tps,,6.84,5.78,vllm
total_output_tokens,,1466,1461,vllm
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,189.34,220.29,vllm
ttft_p99_ms,,472.99,69516.31,vllm
tpot_median_ms,,0.00,0.00,
tpot_p99_ms,,0.00,0.00,
e2e_median_ms,,218.28,377.00,vllm
e2e_p99_ms,,502.98,69615.76,vllm
throughput_median_tps,,4.58,2.65,vllm
total_output_tokens,,1000,1000,
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,
unique_final_answers,,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,169.99,164.67,sglang
ttft_p99_ms,,331.00,646.73,vllm
tpot_median_ms,,57.19,105.64,vllm
tpot_p99_ms,,346.29,266.49,sglang
e2e_median_ms,,225.16,276.03,vllm
e2e_p99_ms,,553.76,722.92,vllm
throughput_median_tps,,6.13,4.90,vllm
total_output_tokens,,1450,1450,
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,
ttft_first_turn_ms,,144.55,107.41,sglang
ttft_last_turn_ms,,164.67,198.45,vllm
ttft_growth_ratio,,1.14,1.85,vllm
ttft_first_turn_median_ms,,140.73,93.30,sglang
ttft_first_turn_p99_ms,,273.15,212.48,sglang
ttft_last_turn_median_ms,,158.94,196.55,vllm
ttft_last_turn_p99_ms,,342.29,322.98,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,63.60,75.71,vllm
ttft_p99_ms,,2058.15,590.12,sglang
tpot_median_ms,,30.07,66.61,vllm
tpot_p99_ms,,1795.94,238.57,sglang
e2e_median_ms,,86.93,155.74,vllm
e2e_p99_ms,,2108.39,628.59,sglang
throughput_median_tps,,14.01,8.96,vllm
total_output_tokens,,1461,1466,sglang
num_requests,,992,992,
correctness_rate,,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,81.32,77.39,sglang
ttft_p99_ms,,276.14,427.85,vllm
tpot_median_ms,,14.95,22.29,vllm
tpot_p99_ms,,27.43,33.90,vllm
e2e_median_ms,,633.12,832.92,vllm
e2e_p99_ms,,1033.58,1592.06,vllm
throughput_median_tps,,57.11,41.24,vllm
total_output_tokens,,36715,36715,
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
vllm,few_shot,45,36,647.26,3.86,651.12,2,3.07,1,,,,,,,45,,,
vllm,few_shot,29,37,475.08,0.00,664.07,1,1.51,1,,,,,,,29,,,
vllm,few_shot,46,38,644.96,0.00,654.18,1,1.53,1,,,,,,,46,,,
vllm,few_shot,53,39,640.22,0.00,649.54,1,1.54,1,,,,,,,53,,,
vllm,few_shot,27,40,474.26,196.05,670.30,2,2.98,1,,,,,,,27,,,
vllm,few_shot,64,41,242.74,0.00,247.19,1,4.05,1,,,,,,,64,,,
vllm,few_shot,58,42,643.30,0.00,652.36,1,1.53,1,,,,,,,58,,,
vllm,few_shot,33,43,472.19,198.93,671.13,2,2.98,1,,,,,,,33,,,
vllm,few_shot,42,44,464.94,0.00,666.00,1,1.50,1,,,,,,,42,,,
vllm,few_shot,36,45,464.67,205.34,670.01,2,2.99,1,,,,,,,36,,,
vllm,few_shot,69,46,230.45,0.00,230.70,1,4.33,1,,,,,,,69,,,
vllm,few_shot,3,47,468.13,231.23,699.36,2,2.86,1,,,,,,,3,,,
vllm,few_shot,52,48,649.88,13.53,663.40,2,3.01,1,,,,,,,52,,,
vllm,few_shot,49,49,493.82,175.31,669.13,2,2.99,1,,,,,,,49,,,
vllm,few_shot,31,50,471.84,0.00,682.39,1,1.47,1,,,,,,,31,,,
vllm,few_shot,25,51,471.08,0.00,685.77,1,1.46,1,,,,,,,25,,,
vllm,few_shot,61,52,664.39,0.50,664.89,2,3.01,1,,,,,,,61,,,
vllm,few_shot,55,53,640.07,0.00,669.63,1,1.49,1,,,,,,,55,,,
vllm,few_shot,72,54,222.88,0.00,237.98,1,4.20,1,,,,,,,72,,,
vllm,few_shot,65,55,246.93,0.00,251.81,1,3.97,1,,,,,,,65,,,
vllm,few_shot,51,56,671.31,5.18,676.48,2,2.96,1,,,,,,,51,,,
vllm,few_shot,60,57,632.54,0.00,674.12,1,1.48,1,,,,,,,60,,,
vllm,few_shot,30,58,467.78,227.20,694.98,2,2.88,1,,,,,,,30,,,
vllm,few_shot,40,59,464.02,224.63,688.65,2,2.90,1,,,,,,,40,,,
vllm,few_shot,59,60,491.72,185.61,677.32,2,2.95,1,,,,,,,59,,,
vllm,few_shot,71,61,228.56,0.00,247.78,1,4.04,1,,,,,,,71,,,
vllm,few_shot,63,62,668.26,10.39,678.64,2,2.95,1,,,,,,,63,,,
vllm,few_shot,70,63,242.62,10.15,252.77,2,7.91,1,,,,,,,70,,,
vllm,few_shot,73,64,249.76,0.36,250.12,2,8.00,1,,,,,,,73,,,
vllm,few_shot,57,65,651.08,0.00,685.24,1,1.46,1,,,,,,,57,,,
vllm,few_shot,62,66,679.57,5.08,684.65,2,2.92,1,,,,,,,62,,,
vllm,few_shot,67,67,247.87,0.00,263.17,1,3.80,1,,,,,,,67,,,
vllm,few_shot,68,68,234.47,0.00,263.13,1,3.80,1,,,,,,,68,,,
vllm,few_shot,44,69,470.88,231.32,702.20,2,2.85,1,,,,,,,44,,,
vllm,few_shot,56,70,492.12,202.69,694.82,2,2.88,1,,,,,,,56,,,
vllm,few_shot,39,71,692.76,0.00,708.00,1,1.41,1,,,,,,,39,,,
vllm,few_shot,66,72,268.95,0.00,274.53,1,3.64,1,,,,,,,66,,,
vllm,few_shot,50,73,487.73,218.08,705.81,2,2.83,1,,,,,,,50,,,
vllm,few_shot,76,74,242.46,0.00,253.27,1,3.95,1,,,,,,,76,,,
vllm,few_shot,81,75,255.90,0.00,274.26,1,3.65,1,,,,,,,81,,,
vllm,few_shot,90,76,239.58,0.00,260.69,1,3.84,1,,,,,,,90,,,
vllm,few_shot,80,77,274.27,0.00,288.22,1,3.47,1,,,,,,,80,,,
vllm,few_shot,84,78,249.48,32.95,282.44,2,7.08,1,,,,,,,84,,,
vllm,few_shot,75,79,267.78,32.70,300.48,2,6.66,1,,,,,,,75,,,
vllm,few_shot,78,80,262.31,35.55,297.87,2,6.71,1,,,,,,,78,,,
vllm,few_shot,77,81,281.46,26.70,308.15,2,6.49,1,,,,,,,77,,,
vllm,few_shot,103,82,96.34,27.15,123.50,2,16.19,1,,,,,,,103,,,
vllm,few_shot,87,83,289.16,0.00,309.91,1,3.23,1,,,,,,,87,,,
vllm,few_shot,95,84,138.25,0.00,160.23,1,6.24,1,,,,,,,95,,,
vllm,few_shot,97,85,149.53,0.00,175.13,1,5.71,1,,,,,,,97,,,
vllm,few_shot,132,86,81.90,45.58,127.48,2,15.69,1,,,,,,,132,,,
vllm,few_shot,120,87,100.46,43.20,143.67,2,13.92,1,,,,,,,120,,,
vllm,few_shot,115,88,123.33,0.00,155.21,1,6.44,1,,,,,,,115,,,
vllm,few_shot,117,89,121.05,0.00,152.09,1,6.58,1,,,,,,,117,,,
vllm,few_shot,92,90,297.82,0.00,332.66,1,3.01,1,,,,,,,92,,,
vllm,few_shot,106,91,170.94,0.00,228.27,1,4.38,1,,,,,,,106,,,
vllm,few_shot,116,92,120.53,100.34,220.88,2,9.05,1,,,,,,,116,,,
vllm,few_shot,101,93,171.17,0.00,244.65,1,4.09,1,,,,,,,101,,,
vllm,few_shot,74,94,358.00,0.00,434.60,1,2.30,1,,,,,,,74,,,
vllm,few_shot,96,95,175.29,0.00,256.53,1,3.90,1,,,,,,,96,,,
vllm,few_shot,122,96,148.03,0.00,217.20,1,4.60,1,,,,,,,122,,,
vllm,few_shot,100,97,173.82,0.00,252.65,1,3.96,1,,,,,,,100,,,
vllm,few_shot,93,98,298.01,107.98,405.99,2,4.93,1,,,,,,,93,,,
vllm,few_shot,112,99,149.64,0.00,237.70,1,4.21,1,,,,,,,112,,,
vllm,few_shot,85,100,336.70,0.00,423.94,1,2.36,1,,,,,,,85,,,
vllm,few_shot,89,101,333.65,0.00,418.05,1,2.39,1,,,,,,,89,,,
vllm,few_shot,86,102,332.37,0.00,424.76,1,2.35,1,,,,,,,86,,,
vllm,few_shot,83,103,315.02,114.15,429.17,2,4.66,1,,,,,,,83,,,
vllm,few_shot,123,104,209.59,0.00,228.24,1,4.38,1,,,,,,,123,,,
vllm,few_shot,130,105,125.54,0.00,220.45,1,4.54,1,,,,,,,130,,,
vllm,few_shot,107,106,139.79,116.48,256.27,2,7.80,1,,,,,,,107,,,
vllm,few_shot,102,107,240.23,0.00,265.46,1,3.77,1,,,,,,,102,,,
vllm,few_shot,111,108,158.81,94.24,253.05,2,7.90,1,,,,,,,111,,,
vllm,few_shot,109,109,220.52,0.00,258.51,1,3.87,1,,,,,,,109,,,
vllm,few_shot,137,110,199.05,0.00,217.52,1,4.60,1,,,,,,,137,,,
vllm,few_shot,134,111,205.99,0.00,223.61,1,4.47,1,,,,,,,134,,,
vllm,few_shot,114,112,221.89,34.30,256.19,2,7.81,1,,,,,,,114,,,
vllm,few_shot,110,113,234.65,0.00,262.88,1,3.80,1,,,,,,,110,,,
vllm,few_shot,88,114,393.70,0.00,441.03,1,2.27,1,,,,,,,88,,,
vllm,few_shot,127,115,132.36,0.00,244.82,1,4.08,1,,,,,,,127,,,
vllm,few_shot,104,116,237.54,43.36,280.90,2,7.12,1,,,,,,,104,,,
vllm,few_shot,143,117,172.45,0.38,172.83,2,11.57,1,,,,,,,143,,,
vllm,few_shot,125,118,201.53,54.00,255.53,2,7.83,1,,,,,,,125,,,
vllm,few_shot,145,119,154.71,0.00,164.86,1,6.07,1,,,,,,,145,,,
vllm,few_shot,133,120,224.91,0.00,245.28,1,4.08,1,,,,,,,133,,,
vllm,few_shot,79,121,413.22,57.76,470.98,2,4.25,1,,,,,,,79,,,
vllm,few_shot,149,122,127.98,0.39,128.37,2,15.58,1,,,,,,,149,,,
vllm,few_shot,142,123,168.00,0.00,183.29,1,5.46,1,,,,,,,142,,,
vllm,few_shot,136,124,178.46,0.00,244.95,1,4.08,1,,,,,,,136,,,
vllm,few_shot,131,125,187.74,0.00,256.62,1,3.90,1,,,,,,,131,,,
vllm,few_shot,99,126,255.29,48.35,303.65,2,6.59,1,,,,,,,99,,,
vllm,few_shot,129,127,194.33,0.00,261.91,1,3.82,1,,,,,,,129,,,
vllm,few_shot,98,128,246.06,0.00,308.33,1,3.24,1,,,,,,,98,,,
vllm,few_shot,118,129,207.75,71.76,279.51,2,7.16,1,,,,,,,118,,,
vllm,few_shot,91,130,394.64,68.18,462.82,2,4.32,1,,,,,,,91,,,
vllm,few_shot,113,131,216.24,0.00,289.53,1,3.45,1,,,,,,,113,,,
vllm,few_shot,124,132,234.98,40.66,275.64,2,7.26,1,,,,,,,124,,,
vllm,few_shot,153,133,114.15,0.00,133.55,1,7.49,1,,,,,,,153,,,
vllm,few_shot,151,134,107.13,31.37,138.50,2,14.44,1,,,,,,,151,,,
vllm,few_shot,82,135,411.95,0.00,484.42,1,2.06,1,,,,,,,82,,,
vllm,few_shot,140,136,169.85,42.13,211.97,2,9.44,1,,,,,,,140,,,
vllm,few_shot,128,137,236.68,38.68,275.36,2,7.26,1,,,,,,,128,,,
vllm,few_shot,126,138,202.52,77.00,279.52,2,7.16,1,,,,,,,126,,,
vllm,few_shot,146,139,174.97,15.34,190.31,2,10.51,1,,,,,,,146,,,
vllm,few_shot,141,140,167.06,38.98,206.04,2,9.71,1,,,,,,,141,,,
vllm,few_shot,148,141,172.24,0.00,172.54,1,5.80,1,,,,,,,148,,,
vllm,few_shot,139,142,200.85,19.14,219.99,2,9.09,1,,,,,,,139,,,
vllm,few_shot,119,143,216.04,0.00,293.52,1,3.41,1,,,,,,,119,,,
vllm,few_shot,138,144,212.72,0.00,253.00,1,3.95,1,,,,,,,138,,,
vllm,few_shot,150,145,134.41,18.14,152.55,2,13.11,1,,,,,,,150,,,
vllm,few_shot,154,146,121.36,26.50,147.86,2,13.53,1,,,,,,,154,,,
vllm,few_shot,147,147,119.16,31.02,181.20,3,16.56,0,,,,,,,147,,,
vllm,few_shot,108,148,228.66,89.07,317.73,2,6.29,1,,,,,,,108,,,
vllm,few_shot,135,149,198.71,79.59,278.30,2,7.19,1,,,,,,,135,,,
vllm,few_shot,94,150,321.56,162.79,484.35,2,4.13,1,,,,,,,94,,,
vllm,few_shot,152,151,151.69,6.86,158.55,2,12.61,1,,,,,,,152,,,
vllm,few_shot,121,152,202.31,103.08,305.39,2,6.55,1,,,,,,,121,,,
vllm,few_shot,144,153,147.17,72.23,219.40,2,9.12,1,,,,,,,144,,,
vllm,few_shot,105,154,233.16,0.00,330.84,1,3.02,1,,,,,,,105,,,
vllm,few_shot,156,155,111.17,0.00,118.02,1,8.47,1,,,,,,,156,,,
vllm,few_shot,157,156,132.39,0.00,145.13,1,6.89,1,,,,,,,157,,,
vllm,few_shot,161,157,126.02,34.39,160.41,2,12.47,1,,,,,,,161,,,
vllm,few_shot,186,158,92.80,0.00,117.18,1,8.53,1,,,,,,,186,,,
vllm,few_shot,172,159,119.54,42.18,161.72,2,12.37,1,,,,,,,172,,,
vllm,few_shot,170,160,149.37,0.00,167.86,1,5.96,1,,,,,,,170,,,
vllm,few_shot,180,161,151.49,0.00,165.48,1,6.04,1,,,,,,,180,,,
vllm,few_shot,159,162,193.42,0.00,205.69,1,4.86,1,,,,,,,159,,,
vllm,few_shot,192,163,125.07,0.00,150.15,1,6.66,1,,,,,,,192,,,
vllm,few_shot,191,164,127.42,0.00,154.08,1,6.49,1,,,,,,,191,,,
vllm,few_shot,158,165,184.64,0.00,213.77,1,4.68,1,,,,,,,158,,,
vllm,few_shot,195,166,124.81,0.00,153.35,1,6.52,1,,,,,,,195,,,
vllm,few_shot,188,167,117.29,47.02,164.31,2,12.17,1,,,,,,,188,,,
vllm,few_shot,155,168,176.47,50.97,227.43,2,8.79,1,,,,,,,155,,,
vllm,few_shot,197,169,122.61,32.61,155.22,2,12.89,1,,,,,,,197,,,
vllm,few_shot,160,170,183.39,0.00,218.25,1,4.58,1,,,,,,,160,,,
vllm,few_shot,193,171,130.04,33.47,163.50,2,12.23,1,,,,,,,193,,,
vllm,few_shot,218,172,115.84,0.00,131.97,1,7.58,1,,,,,,,218,,,
vllm,few_shot,169,173,201.56,0.00,210.10,1,4.76,1,,,,,,,169,,,
vllm,few_shot,165,174,204.82,0.00,217.45,1,4.60,1,,,,,,,165,,,
vllm,few_shot,213,175,128.82,0.00,146.35,1,6.83,1,,,,,,,213,,,
vllm,few_shot,190,176,129.25,48.52,177.77,2,11.25,1,,,,,,,190,,,
vllm,few_shot,203,177,132.45,0.00,161.77,1,6.18,1,,,,,,,203,,,
vllm,few_shot,185,178,155.65,0.00,187.63,1,5.33,1,,,,,,,185,,,
vllm,few_shot,216,179,119.99,0.00,147.17,1,6.79,1,,,,,,,216,,,
vllm,few_shot,175,180,164.83,46.21,211.04,2,9.48,1,,,,,,,175,,,
vllm,few_shot,205,181,131.12,0.00,166.92,1,5.99,1,,,,,,,205,,,
vllm,few_shot,163,182,204.34,0.00,234.93,1,4.26,1,,,,,,,163,,,
vllm,few_shot,189,183,151.27,0.00,193.71,1,5.16,1,,,,,,,189,,,
vllm,few_shot,198,184,160.46,57.83,218.28,2,9.16,1,,,,,,,198,,,
vllm,few_shot,182,185,166.60,80.06,246.65,2,8.11,1,,,,,,,182,,,
vllm,few_shot,206,186,158.32,0.00,217.52,1,4.60,1,,,,,,,206,,,
vllm,few_shot,166,187,232.45,0.00,284.80,1,3.51,1,,,,,,,166,,,
vllm,few_shot,217,188,199.36,0.00,207.56,1,4.82,1,,,,,,,217,,,
vllm,few_shot,184,189,162.25,90.39,252.64,2,7.92,1,,,,,,,184,,,
vllm,few_shot,194,190,174.09,0.00,239.57,1,4.17,1,,,,,,,194,,,
vllm,few_shot,215,191,194.93,0.00,215.60,1,4.64,1,,,,,,,215,,,
vllm,few_shot,178,192,199.50,0.00,272.20,1,3.67,1,,,,,,,178,,,
vllm,few_shot,181,193,200.82,63.16,263.98,2,7.58,1,,,,,,,181,,,
vllm,few_shot,164,194,217.86,81.06,298.92,2,6.69,1,,,,,,,164,,,
vllm,few_shot,212,195,162.78,0.00,228.38,1,4.38,1,,,,,,,212,,,
vllm,few_shot,162,196,281.28,0.00,306.03,1,3.27,1,,,,,,,162,,,
vllm,few_shot,171,197,204.85,0.00,293.22,1,3.41,1,,,,,,,171,,,
vllm,few_shot,222,198,124.67,0.00,147.84,1,6.76,1,,,,,,,222,,,
vllm,few_shot,196,199,223.93,0.00,253.07,1,3.95,1,,,,,,,196,,,
vllm,few_shot,210,200,203.78,0.00,237.43,1,4.21,1,,,,,,,210,,,
vllm,few_shot,214,201,198.91,0.00,232.78,1,4.30,1,,,,,,,214,,,
vllm,few_shot,209,202,153.35,88.62,241.97,2,8.27,1,,,,,,,209,,,
vllm,few_shot,179,203,259.24,0.00,285.01,1,3.51,1,,,,,,,179,,,
vllm,few_shot,183,204,251.40,0.00,278.07,1,3.60,1,,,,,,,183,,,
vllm,few_shot,200,205,220.09,0.00,256.05,1,3.91,1,,,,,,,200,,,
vllm,few_shot,208,206,204.29,0.00,248.36,1,4.03,1,,,,,,,208,,,
vllm,few_shot,219,207,170.85,0.00,211.31,1,4.73,1,,,,,,,219,,,
vllm,few_shot,204,208,170.26,84.61,254.88,2,7.85,1,,,,,,,204,,,
vllm,few_shot,176,209,259.45,0.00,300.81,1,3.32,1,,,,,,,176,,,
vllm,few_shot,199,210,214.19,0.00,265.78,1,3.76,1,,,,,,,199,,,
vllm,few_shot,201,211,224.97,0.00,265.05,1,3.77,1,,,,,,,201,,,
vllm,few_shot,220,212,138.24,0.00,191.40,1,5.22,1,,,,,,,220,,,
vllm,few_shot,207,213,217.78,0.00,261.21,1,3.83,1,,,,,,,207,,,
vllm,few_shot,173,214,270.14,75.54,345.68,2,5.79,1,,,,,,,173,,,
vllm,few_shot,167,215,268.41,91.48,359.88,2,5.56,1,,,,,,,167,,,
vllm,few_shot,168,216,271.46,90.25,361.71,2,5.53,1,,,,,,,168,,,
vllm,few_shot,211,217,206.96,91.71,298.66,2,6.70,1,,,,,,,211,,,
vllm,few_shot,187,218,238.94,92.51,331.46,2,6.03,1,,,,,,,187,,,
vllm,few_shot,234,219,158.29,0.00,163.53,1,6.12,1,,,,,,,234,,,
vllm,few_shot,202,220,218.62,97.09,315.71,2,6.33,1,,,,,,,202,,,
vllm,few_shot,225,221,163.57,0.00,183.12,1,5.46,1,,,,,,,225,,,
vllm,few_shot,221,222,132.25,93.30,225.55,2,8.87,1,,,,,,,221,,,
vllm,few_shot,237,223,157.68,0.00,167.35,1,5.98,1,,,,,,,237,,,
vllm,few_shot,223,224,118.20,93.67,211.87,2,9.44,1,,,,,,,223,,,
vllm,few_shot,245,225,126.82,31.09,157.91,2,12.67,1,,,,,,,245,,,
vllm,few_shot,242,226,159.64,0.00,164.66,1,6.07,1,,,,,,,242,,,
vllm,few_shot,246,227,131.20,0.00,158.03,1,6.33,1,,,,,,,246,,,
vllm,few_shot,232,228,157.34,0.00,184.52,1,5.42,1,,,,,,,232,,,
vllm,few_shot,174,229,256.44,123.88,380.31,2,5.26,1,,,,,,,174,,,
vllm,few_shot,228,230,157.53,0.00,200.18,1,5.00,1,,,,,,,228,,,
vllm,few_shot,226,231,169.23,36.09,205.32,2,9.74,1,,,,,,,226,,,
vllm,few_shot,224,232,144.42,0.00,226.06,1,4.42,1,,,,,,,224,,,
vllm,few_shot,227,233,196.22,9.91,206.13,2,9.70,1,,,,,,,227,,,
vllm,few_shot,238,234,149.18,0.00,187.24,1,5.34,1,,,,,,,238,,,
vllm,few_shot,231,235,164.86,35.88,200.74,2,9.96,1,,,,,,,231,,,
vllm,few_shot,236,236,157.67,0.00,196.05,1,5.10,1,,,,,,,236,,,
vllm,few_shot,241,237,139.12,48.61,187.73,2,10.65,1,,,,,,,241,,,
vllm,few_shot,177,238,261.76,129.75,391.51,2,5.11,1,,,,,,,177,,,
vllm,few_shot,240,239,172.96,18.36,191.32,2,10.45,1,,,,,,,240,,,
vllm,few_shot,235,240,171.24,0.00,203.28,1,4.92,1,,,,,,,235,,,
vllm,few_shot,239,241,170.02,27.14,197.16,2,10.14,1,,,,,,,239,,,
vllm,few_shot,247,242,125.02,56.19,181.21,2,11.04,1,,,,,,,247,,,
vllm,few_shot,229,243,156.01,0.00,215.40,1,4.64,1,,,,,,,229,,,
