model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-14T15:57:52.943594+00:00

Build Times
provider,build_time_s
torchinferno,45.6
vllm,391.2
sglang,201.1

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,141.01,69.68,81.20,vllm
ttft_p99_ms,734.26,140.59,902.17,vllm
tpot_median_ms,31.73,36.76,64.06,torchinferno
tpot_p99_ms,44.02,79.27,493.72,torchinferno
e2e_median_ms,164.89,95.78,136.57,vllm
e2e_p99_ms,753.33,171.19,1078.84,vllm
throughput_median_tps,7.01,14.10,9.76,vllm
total_output_tokens,1461,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,51.63,70.56,121.52,torchinferno
ttft_p99_ms,249.52,293.06,69614.97,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,68.74,90.42,200.58,torchinferno
e2e_p99_ms,277.75,302.34,69673.12,torchinferno
throughput_median_tps,14.55,11.06,4.99,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,188.14,74.14,86.71,vllm
ttft_p99_ms,1719.55,131.18,519.38,vllm
tpot_median_ms,35.40,35.37,70.10,vllm
tpot_p99_ms,47.97,84.24,933.26,torchinferno
e2e_median_ms,216.46,97.85,144.89,vllm
e2e_p99_ms,1749.78,175.39,921.32,vllm
throughput_median_tps,5.18,13.72,9.08,vllm
total_output_tokens,1444,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,786.66,72.49,69.70,sglang
ttft_last_turn_ms,170.02,74.16,95.20,vllm
ttft_growth_ratio,0.22,1.02,1.37,torchinferno
ttft_first_turn_median_ms,771.07,72.65,60.92,sglang
ttft_first_turn_p99_ms,1834.86,141.09,111.41,sglang
ttft_last_turn_median_ms,184.61,75.52,94.59,vllm
ttft_last_turn_p99_ms,204.78,121.00,116.01,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,53.05,34.76,51.80,vllm
ttft_p99_ms,328.21,75.94,440.86,vllm
tpot_median_ms,34.66,22.71,400.53,vllm
tpot_p99_ms,92.08,33.27,1071.32,vllm
e2e_median_ms,74.25,52.58,449.08,vllm
e2e_p99_ms,361.72,125.75,1119.94,vllm
throughput_median_tps,19.45,25.06,3.24,vllm
total_output_tokens,1470,1473,1475,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,186.08,45.97,52.36,vllm
ttft_p99_ms,562.60,64.18,102.27,vllm
tpot_median_ms,19.12,15.31,24.66,vllm
tpot_p99_ms,28.61,17.22,110.25,vllm
e2e_median_ms,866.13,578.99,970.57,vllm
e2e_p99_ms,1565.83,1040.66,1726.41,vllm
throughput_median_tps,41.05,60.86,39.07,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,37,39,351.12,0.00,368.06,1,2.72,1,,,,,,,37,,,
torchinferno,few_shot,66,40,70.34,0.00,85.93,1,11.64,1,,,,,,,66,,,
torchinferno,few_shot,68,41,68.49,0.00,84.99,1,11.77,1,,,,,,,68,,,
torchinferno,few_shot,65,42,139.08,0.00,155.49,1,6.43,1,,,,,,,65,,,
torchinferno,few_shot,35,43,387.25,0.00,404.31,1,2.47,1,,,,,,,35,,,
torchinferno,few_shot,48,44,168.83,0.00,188.73,1,5.30,1,,,,,,,48,,,
torchinferno,few_shot,72,45,66.95,0.00,84.10,1,11.89,1,,,,,,,72,,,
torchinferno,few_shot,76,46,62.18,0.00,81.95,1,12.20,1,,,,,,,76,,,
torchinferno,few_shot,64,47,148.54,0.00,170.45,1,5.87,1,,,,,,,64,,,
torchinferno,few_shot,53,48,84.83,0.00,105.41,1,9.49,1,,,,,,,53,,,
torchinferno,few_shot,41,49,287.02,0.00,309.30,1,3.23,1,,,,,,,41,,,
torchinferno,few_shot,39,50,317.86,0.00,344.49,1,2.90,1,,,,,,,39,,,
torchinferno,few_shot,51,51,117.72,27.07,144.79,2,13.81,1,,,,,,,51,,,
torchinferno,few_shot,42,52,268.59,0.00,297.95,1,3.36,1,,,,,,,42,,,
torchinferno,few_shot,45,53,221.78,26.78,248.56,2,8.05,1,,,,,,,45,,,
torchinferno,few_shot,40,54,303.32,28.77,332.09,2,6.02,1,,,,,,,40,,,
torchinferno,few_shot,70,55,66.06,31.19,97.25,2,20.56,1,,,,,,,70,,,
torchinferno,few_shot,44,56,238.42,29.49,267.92,2,7.47,1,,,,,,,44,,,
torchinferno,few_shot,43,57,253.48,0.00,285.10,1,3.51,1,,,,,,,43,,,
torchinferno,few_shot,50,58,133.63,33.33,166.97,2,11.98,1,,,,,,,50,,,
torchinferno,few_shot,36,59,370.73,32.25,402.99,2,4.96,1,,,,,,,36,,,
torchinferno,few_shot,47,60,185.29,0.00,220.89,1,4.53,1,,,,,,,47,,,
torchinferno,few_shot,52,61,101.68,34.12,135.80,2,14.73,1,,,,,,,52,,,
torchinferno,few_shot,79,62,58.06,36.55,94.61,2,21.14,1,,,,,,,79,,,
torchinferno,few_shot,73,63,64.42,36.38,100.79,2,19.84,1,,,,,,,73,,,
torchinferno,few_shot,49,64,150.60,39.08,189.68,2,10.54,1,,,,,,,49,,,
torchinferno,few_shot,75,65,61.77,40.03,101.80,2,19.65,1,,,,,,,75,,,
torchinferno,few_shot,74,66,145.24,0.00,155.72,1,6.42,1,,,,,,,74,,,
torchinferno,few_shot,89,67,129.43,0.00,142.95,1,7.00,1,,,,,,,89,,,
torchinferno,few_shot,98,68,67.23,0.00,81.52,1,12.27,1,,,,,,,98,,,
torchinferno,few_shot,102,69,64.73,0.00,79.79,1,12.53,1,,,,,,,102,,,
torchinferno,few_shot,100,70,66.33,0.00,81.79,1,12.23,1,,,,,,,100,,,
torchinferno,few_shot,85,71,133.13,0.00,148.62,1,6.73,1,,,,,,,85,,,
torchinferno,few_shot,69,72,147.19,0.00,164.22,1,6.09,1,,,,,,,69,,,
torchinferno,few_shot,87,73,132.15,0.00,148.48,1,6.74,1,,,,,,,87,,,
torchinferno,few_shot,101,74,66.31,0.00,83.95,1,11.91,1,,,,,,,101,,,
torchinferno,few_shot,97,75,123.35,0.00,140.38,1,7.12,1,,,,,,,97,,,
torchinferno,few_shot,86,76,130.04,0.00,151.19,1,6.61,1,,,,,,,86,,,
torchinferno,few_shot,92,77,127.55,0.00,147.99,1,6.76,1,,,,,,,92,,,
torchinferno,few_shot,88,78,129.06,0.00,152.05,1,6.58,1,,,,,,,88,,,
torchinferno,few_shot,95,79,125.68,0.00,146.64,1,6.82,1,,,,,,,95,,,
torchinferno,few_shot,90,80,131.06,0.00,151.67,1,6.59,1,,,,,,,90,,,
torchinferno,few_shot,82,81,136.24,0.00,158.71,1,6.30,1,,,,,,,82,,,
torchinferno,few_shot,80,82,136.68,0.00,160.39,1,6.23,1,,,,,,,80,,,
torchinferno,few_shot,55,83,114.60,0.00,140.66,1,7.11,1,,,,,,,55,,,
torchinferno,few_shot,81,84,134.17,0.00,161.03,1,6.21,1,,,,,,,81,,,
torchinferno,few_shot,93,85,128.29,25.76,154.05,2,12.98,1,,,,,,,93,,,
torchinferno,few_shot,77,86,141.87,26.83,168.70,2,11.86,1,,,,,,,77,,,
torchinferno,few_shot,96,87,125.04,0.00,152.20,1,6.57,1,,,,,,,96,,,
torchinferno,few_shot,56,88,98.40,30.44,128.85,2,15.52,1,,,,,,,56,,,
torchinferno,few_shot,57,89,79.67,0.00,111.95,1,8.93,1,,,,,,,57,,,
torchinferno,few_shot,54,90,139.68,34.63,174.31,2,11.47,1,,,,,,,54,,,
torchinferno,few_shot,91,91,128.79,33.32,162.11,2,12.34,1,,,,,,,91,,,
torchinferno,few_shot,83,92,132.32,37.00,169.32,2,11.81,1,,,,,,,83,,,
torchinferno,few_shot,99,93,67.46,36.12,103.58,2,19.31,1,,,,,,,99,,,
torchinferno,few_shot,84,94,133.14,35.97,169.11,2,11.83,1,,,,,,,84,,,
torchinferno,few_shot,103,95,67.11,35.81,102.92,2,19.43,1,,,,,,,103,,,
torchinferno,few_shot,94,96,123.95,40.94,164.89,2,12.13,1,,,,,,,94,,,
torchinferno,few_shot,78,97,140.72,41.66,182.37,2,10.97,1,,,,,,,78,,,
torchinferno,few_shot,109,98,141.97,0.00,155.63,1,6.43,1,,,,,,,109,,,
torchinferno,few_shot,113,99,138.01,0.00,152.45,1,6.56,1,,,,,,,113,,,
torchinferno,few_shot,110,100,142.37,0.00,155.91,1,6.41,1,,,,,,,110,,,
torchinferno,few_shot,106,101,143.45,0.00,158.77,1,6.30,1,,,,,,,106,,,
torchinferno,few_shot,112,102,141.51,0.00,155.79,1,6.42,1,,,,,,,112,,,
torchinferno,few_shot,123,103,129.86,0.00,144.61,1,6.92,1,,,,,,,123,,,
torchinferno,few_shot,58,104,142.09,0.00,156.74,1,6.38,1,,,,,,,58,,,
torchinferno,few_shot,129,105,124.39,0.00,140.30,1,7.13,1,,,,,,,129,,,
torchinferno,few_shot,127,106,126.87,0.00,143.68,1,6.96,1,,,,,,,127,,,
torchinferno,few_shot,117,107,135.21,0.00,152.13,1,6.57,1,,,,,,,117,,,
torchinferno,few_shot,115,108,135.52,0.00,154.50,1,6.47,1,,,,,,,115,,,
torchinferno,few_shot,60,109,103.87,0.00,122.35,1,8.17,1,,,,,,,60,,,
torchinferno,few_shot,105,110,145.11,0.00,166.25,1,6.02,1,,,,,,,105,,,
torchinferno,few_shot,119,111,130.82,0.00,153.36,1,6.52,1,,,,,,,119,,,
torchinferno,few_shot,122,112,129.43,0.00,153.81,1,6.50,1,,,,,,,122,,,
torchinferno,few_shot,116,113,134.66,25.29,159.96,2,12.50,1,,,,,,,116,,,
torchinferno,few_shot,111,114,141.99,26.56,168.55,2,11.87,1,,,,,,,111,,,
torchinferno,few_shot,124,115,129.50,26.55,156.05,2,12.82,1,,,,,,,124,,,
torchinferno,few_shot,108,116,143.60,28.54,172.14,2,11.62,1,,,,,,,108,,,
torchinferno,few_shot,136,117,66.92,0.00,94.34,1,10.60,1,,,,,,,136,,,
torchinferno,few_shot,128,118,125.38,28.74,154.12,2,12.98,1,,,,,,,128,,,
torchinferno,few_shot,118,119,132.77,30.32,163.09,2,12.26,1,,,,,,,118,,,
torchinferno,few_shot,107,120,144.98,29.60,174.57,2,11.46,1,,,,,,,107,,,
torchinferno,few_shot,132,121,68.43,30.77,99.20,2,20.16,1,,,,,,,132,,,
torchinferno,few_shot,114,122,136.28,32.50,168.78,2,11.85,1,,,,,,,114,,,
torchinferno,few_shot,104,123,144.30,33.82,178.12,2,11.23,1,,,,,,,104,,,
torchinferno,few_shot,59,124,120.78,33.41,154.18,2,12.97,1,,,,,,,59,,,
torchinferno,few_shot,61,125,86.31,32.50,118.81,2,16.83,1,,,,,,,61,,,
torchinferno,few_shot,121,126,129.39,35.58,164.97,2,12.12,1,,,,,,,121,,,
torchinferno,few_shot,120,127,130.37,35.74,166.11,2,12.04,1,,,,,,,120,,,
torchinferno,few_shot,125,128,126.38,36.43,162.81,2,12.28,1,,,,,,,125,,,
torchinferno,few_shot,126,129,128.12,38.68,166.80,2,11.99,1,,,,,,,126,,,
torchinferno,few_shot,137,130,144.30,0.00,158.66,1,6.30,1,,,,,,,137,,,
torchinferno,few_shot,142,131,140.55,0.00,155.11,1,6.45,1,,,,,,,142,,,
torchinferno,few_shot,160,132,122.80,0.00,137.52,1,7.27,1,,,,,,,160,,,
torchinferno,few_shot,158,133,128.08,0.00,141.47,1,7.07,1,,,,,,,158,,,
torchinferno,few_shot,153,134,132.54,0.00,147.86,1,6.76,1,,,,,,,153,,,
torchinferno,few_shot,156,135,127.12,0.00,144.74,1,6.91,1,,,,,,,156,,,
torchinferno,few_shot,145,136,140.55,0.00,157.22,1,6.36,1,,,,,,,145,,,
torchinferno,few_shot,159,137,124.86,0.00,143.69,1,6.96,1,,,,,,,159,,,
torchinferno,few_shot,157,138,126.62,0.00,145.88,1,6.85,1,,,,,,,157,,,
torchinferno,few_shot,148,139,136.45,0.00,157.75,1,6.34,1,,,,,,,148,,,
torchinferno,few_shot,134,140,146.52,0.00,168.84,1,5.92,1,,,,,,,134,,,
torchinferno,few_shot,133,141,149.75,0.00,170.53,1,5.86,1,,,,,,,133,,,
torchinferno,few_shot,138,142,146.89,0.00,167.85,1,5.96,1,,,,,,,138,,,
torchinferno,few_shot,131,143,150.36,0.00,174.98,1,5.71,1,,,,,,,131,,,
torchinferno,few_shot,62,144,123.86,25.28,149.14,2,13.41,1,,,,,,,62,,,
torchinferno,few_shot,130,145,153.03,0.00,177.46,1,5.63,1,,,,,,,130,,,
torchinferno,few_shot,135,146,146.10,29.27,175.37,2,11.40,1,,,,,,,135,,,
torchinferno,few_shot,143,147,142.17,27.74,169.91,2,11.77,1,,,,,,,143,,,
torchinferno,few_shot,63,148,102.94,29.34,132.29,2,15.12,1,,,,,,,63,,,
torchinferno,few_shot,152,149,132.32,30.65,162.97,2,12.27,1,,,,,,,152,,,
torchinferno,few_shot,149,150,136.10,30.53,166.63,2,12.00,1,,,,,,,149,,,
torchinferno,few_shot,155,151,131.00,30.08,161.07,2,12.42,1,,,,,,,155,,,
torchinferno,few_shot,161,152,122.32,30.94,153.27,2,13.05,1,,,,,,,161,,,
torchinferno,few_shot,150,153,135.63,33.46,169.08,2,11.83,1,,,,,,,150,,,
torchinferno,few_shot,144,154,138.91,35.98,174.89,2,11.44,1,,,,,,,144,,,
torchinferno,few_shot,146,155,137.67,37.26,174.93,2,11.43,1,,,,,,,146,,,
torchinferno,few_shot,141,156,144.45,35.53,179.98,2,11.11,1,,,,,,,141,,,
torchinferno,few_shot,139,157,144.41,39.16,183.57,2,10.89,1,,,,,,,139,,,
torchinferno,few_shot,151,158,134.20,40.22,174.43,2,11.47,1,,,,,,,151,,,
torchinferno,few_shot,140,159,144.89,39.92,184.81,2,10.82,1,,,,,,,140,,,
torchinferno,few_shot,154,160,130.22,41.30,171.52,2,11.66,1,,,,,,,154,,,
torchinferno,few_shot,147,161,138.78,22.25,183.27,3,16.37,0,,,,,,,147,,,
torchinferno,few_shot,171,162,156.37,0.00,167.58,1,5.97,1,,,,,,,171,,,
torchinferno,few_shot,180,163,146.30,0.00,158.67,1,6.30,1,,,,,,,180,,,
torchinferno,few_shot,166,164,158.88,0.00,172.88,1,5.78,1,,,,,,,166,,,
torchinferno,few_shot,191,165,138.46,0.00,153.09,1,6.53,1,,,,,,,191,,,
torchinferno,few_shot,170,166,155.02,0.00,171.15,1,5.84,1,,,,,,,170,,,
torchinferno,few_shot,162,167,160.94,0.00,177.12,1,5.65,1,,,,,,,162,,,
torchinferno,few_shot,189,168,141.85,0.00,156.42,1,6.39,1,,,,,,,189,,,
torchinferno,few_shot,183,169,145.15,0.00,160.55,1,6.23,1,,,,,,,183,,,
torchinferno,few_shot,185,170,143.53,0.00,160.28,1,6.24,1,,,,,,,185,,,
torchinferno,few_shot,192,171,139.22,0.00,155.86,1,6.42,1,,,,,,,192,,,
torchinferno,few_shot,165,172,158.51,0.00,177.93,1,5.62,1,,,,,,,165,,,
torchinferno,few_shot,176,173,150.07,0.00,168.71,1,5.93,1,,,,,,,176,,,
torchinferno,few_shot,178,174,146.42,0.00,165.98,1,6.02,1,,,,,,,178,,,
torchinferno,few_shot,169,175,155.40,0.00,176.59,1,5.66,1,,,,,,,169,,,
torchinferno,few_shot,186,176,144.22,0.00,163.20,1,6.13,1,,,,,,,186,,,
torchinferno,few_shot,179,177,146.24,0.00,167.25,1,5.98,1,,,,,,,179,,,
torchinferno,few_shot,163,178,161.21,0.00,183.58,1,5.45,1,,,,,,,163,,,
torchinferno,few_shot,182,179,143.49,28.27,171.76,2,11.64,1,,,,,,,182,,,
torchinferno,few_shot,173,180,154.24,27.17,181.41,2,11.02,1,,,,,,,173,,,
torchinferno,few_shot,174,181,154.08,27.33,181.42,2,11.02,1,,,,,,,174,,,
torchinferno,few_shot,188,182,142.14,27.51,169.65,2,11.79,1,,,,,,,188,,,
torchinferno,few_shot,167,183,156.68,31.25,187.93,2,10.64,1,,,,,,,167,,,
torchinferno,few_shot,193,184,134.79,29.29,164.07,2,12.19,1,,,,,,,193,,,
torchinferno,few_shot,177,185,148.04,32.01,180.04,2,11.11,1,,,,,,,177,,,
torchinferno,few_shot,168,186,156.49,33.16,189.65,2,10.55,1,,,,,,,168,,,
torchinferno,few_shot,184,187,144.98,31.50,176.48,2,11.33,1,,,,,,,184,,,
torchinferno,few_shot,181,188,145.62,32.86,178.48,2,11.21,1,,,,,,,181,,,
torchinferno,few_shot,175,189,151.24,35.01,186.25,2,10.74,1,,,,,,,175,,,
torchinferno,few_shot,187,190,143.28,32.78,176.07,2,11.36,1,,,,,,,187,,,
torchinferno,few_shot,190,191,138.70,35.63,174.33,2,11.47,1,,,,,,,190,,,
torchinferno,few_shot,172,192,154.02,35.98,190.00,2,10.53,1,,,,,,,172,,,
torchinferno,few_shot,164,193,160.54,35.73,196.27,2,10.19,1,,,,,,,164,,,
torchinferno,few_shot,194,194,162.62,0.00,174.13,1,5.74,1,,,,,,,194,,,
torchinferno,few_shot,206,195,153.36,0.00,165.12,1,6.06,1,,,,,,,206,,,
torchinferno,few_shot,220,196,137.50,0.00,150.98,1,6.62,1,,,,,,,220,,,
torchinferno,few_shot,201,197,156.01,0.00,170.31,1,5.87,1,,,,,,,201,,,
torchinferno,few_shot,205,198,155.01,0.00,167.80,1,5.96,1,,,,,,,205,,,
torchinferno,few_shot,213,199,145.58,0.00,159.36,1,6.28,1,,,,,,,213,,,
torchinferno,few_shot,195,200,159.92,0.00,176.87,1,5.65,1,,,,,,,195,,,
torchinferno,few_shot,207,201,148.90,0.00,165.89,1,6.03,1,,,,,,,207,,,
torchinferno,few_shot,210,202,147.49,0.00,163.24,1,6.13,1,,,,,,,210,,,
torchinferno,few_shot,199,203,158.17,0.00,175.39,1,5.70,1,,,,,,,199,,,
torchinferno,few_shot,224,204,134.53,0.00,150.96,1,6.62,1,,,,,,,224,,,
torchinferno,few_shot,215,205,144.26,0.00,162.13,1,6.17,1,,,,,,,215,,,
torchinferno,few_shot,217,206,141.86,0.00,160.54,1,6.23,1,,,,,,,217,,,
torchinferno,few_shot,218,207,140.15,0.00,160.32,1,6.24,1,,,,,,,218,,,
torchinferno,few_shot,208,208,148.51,0.00,169.08,1,5.91,1,,,,,,,208,,,
torchinferno,few_shot,219,209,138.95,0.00,160.27,1,6.24,1,,,,,,,219,,,
torchinferno,few_shot,196,210,159.08,0.00,183.81,1,5.44,1,,,,,,,196,,,
torchinferno,few_shot,216,211,143.88,0.00,165.70,1,6.03,1,,,,,,,216,,,
torchinferno,few_shot,200,212,155.34,0.00,180.93,1,5.53,1,,,,,,,200,,,
torchinferno,few_shot,212,213,145.13,0.00,169.81,1,5.89,1,,,,,,,212,,,
torchinferno,few_shot,225,214,130.98,0.00,154.70,1,6.46,1,,,,,,,225,,,
torchinferno,few_shot,203,215,156.38,0.00,181.07,1,5.52,1,,,,,,,203,,,
torchinferno,few_shot,222,216,134.23,0.00,162.09,1,6.17,1,,,,,,,222,,,
torchinferno,few_shot,209,217,146.41,28.63,175.04,2,11.43,1,,,,,,,209,,,
torchinferno,few_shot,214,218,142.58,0.00,172.62,1,5.79,1,,,,,,,214,,,
torchinferno,few_shot,223,219,134.34,29.71,164.05,2,12.19,1,,,,,,,223,,,
torchinferno,few_shot,211,220,145.04,32.73,177.77,2,11.25,1,,,,,,,211,,,
torchinferno,few_shot,204,221,153.48,34.26,187.74,2,10.65,1,,,,,,,204,,,
torchinferno,few_shot,198,222,159.49,33.78,193.27,2,10.35,1,,,,,,,198,,,
torchinferno,few_shot,221,223,135.44,37.95,173.39,2,11.53,1,,,,,,,221,,,
torchinferno,few_shot,197,224,158.32,39.42,197.74,2,10.11,1,,,,,,,197,,,
