model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-20T17:07:44.841662+00:00

Build Times
provider,build_time_s
torchinferno,335.9
vllm,235.5
sglang,266.4

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,50.86,72.97,94.29,torchinferno
ttft_p99_ms,687.47,137.91,609.63,vllm
tpot_median_ms,48.16,37.57,70.26,vllm
tpot_p99_ms,352.67,84.54,855.54,vllm
e2e_median_ms,89.26,99.23,158.79,torchinferno
e2e_p99_ms,984.72,173.77,829.77,vllm
throughput_median_tps,14.30,13.46,8.24,torchinferno
total_output_tokens,1465,1461,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,33.03,73.67,151.64,torchinferno
ttft_p99_ms,129.07,343.95,70607.66,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,49.86,92.01,229.07,torchinferno
e2e_p99_ms,147.35,350.96,70641.64,torchinferno
throughput_median_tps,20.06,10.87,4.37,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,42.54,95.70,89.68,torchinferno
ttft_p99_ms,968.89,204.05,607.02,vllm
tpot_median_ms,37.52,36.29,79.17,vllm
tpot_p99_ms,47.88,116.41,988.59,torchinferno
e2e_median_ms,76.50,123.84,150.26,torchinferno
e2e_p99_ms,990.17,242.81,1017.46,vllm
throughput_median_tps,17.13,10.98,8.91,torchinferno
total_output_tokens,1461,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang
ttft_first_turn_ms,399.99,92.83,68.56,sglang
ttft_last_turn_ms,38.08,93.29,92.86,torchinferno
ttft_growth_ratio,0.10,1.01,1.35,torchinferno
ttft_first_turn_median_ms,207.41,83.67,66.21,sglang
ttft_first_turn_p99_ms,1037.13,207.32,105.80,sglang
ttft_last_turn_median_ms,39.29,95.55,94.08,torchinferno
ttft_last_turn_p99_ms,49.24,171.67,124.78,torchinferno

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,24.04,38.82,62.36,torchinferno
ttft_p99_ms,113.94,90.69,476.86,vllm
tpot_median_ms,16.32,29.48,424.06,torchinferno
tpot_p99_ms,19.99,36.02,1093.91,torchinferno
e2e_median_ms,36.08,58.72,488.01,torchinferno
e2e_p99_ms,138.88,142.79,1179.47,torchinferno
throughput_median_tps,38.85,21.66,2.92,torchinferno
total_output_tokens,1472,1466,1475,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,46.33,48.37,60.78,torchinferno
ttft_p99_ms,259.16,66.03,167.06,vllm
tpot_median_ms,13.96,15.63,28.57,torchinferno
tpot_p99_ms,24.62,18.40,118.38,vllm
e2e_median_ms,570.24,584.79,1034.61,torchinferno
e2e_p99_ms,1113.42,1072.44,2114.13,vllm
throughput_median_tps,65.85,59.76,33.84,torchinferno
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,142,119,44.65,0.00,68.04,1,14.70,1,,,,,,,142,,,
torchinferno,few_shot,116,120,52.86,48.25,101.11,2,19.78,1,,,,,,,116,,,
torchinferno,few_shot,103,121,73.11,50.72,123.83,2,16.15,1,,,,,,,103,,,
torchinferno,few_shot,114,122,49.53,55.12,104.66,2,19.11,1,,,,,,,114,,,
torchinferno,few_shot,123,123,51.97,0.00,81.89,1,12.21,1,,,,,,,123,,,
torchinferno,few_shot,129,124,48.66,0.00,79.64,1,12.56,1,,,,,,,129,,,
torchinferno,few_shot,122,125,55.74,0.00,83.71,1,11.95,1,,,,,,,122,,,
torchinferno,few_shot,136,126,45.29,0.00,77.99,1,12.82,1,,,,,,,136,,,
torchinferno,few_shot,119,127,54.63,0.00,86.75,1,11.53,1,,,,,,,119,,,
torchinferno,few_shot,130,128,51.48,0.00,82.00,1,12.20,1,,,,,,,130,,,
torchinferno,few_shot,94,129,76.38,58.31,134.69,2,14.85,1,,,,,,,94,,,
torchinferno,few_shot,133,130,45.67,0.00,84.04,1,11.90,1,,,,,,,133,,,
torchinferno,few_shot,126,131,52.28,45.90,98.18,2,20.37,1,,,,,,,126,,,
torchinferno,few_shot,125,132,50.13,49.21,99.34,2,20.13,1,,,,,,,125,,,
torchinferno,few_shot,139,133,43.22,48.78,92.00,2,21.74,1,,,,,,,139,,,
torchinferno,few_shot,141,134,41.84,49.80,91.64,2,21.83,1,,,,,,,141,,,
torchinferno,few_shot,160,135,51.22,0.00,67.89,1,14.73,1,,,,,,,160,,,
torchinferno,few_shot,120,136,52.23,51.56,103.80,2,19.27,1,,,,,,,120,,,
torchinferno,few_shot,121,137,52.23,51.73,103.96,2,19.24,1,,,,,,,121,,,
torchinferno,few_shot,157,138,49.03,0.00,71.75,1,13.94,1,,,,,,,157,,,
torchinferno,few_shot,159,139,53.95,0.00,70.38,1,14.21,1,,,,,,,159,,,
torchinferno,few_shot,132,140,51.22,48.69,99.92,2,20.02,1,,,,,,,132,,,
torchinferno,few_shot,158,141,43.80,0.00,72.26,1,13.84,1,,,,,,,158,,,
torchinferno,few_shot,143,142,42.39,51.10,93.49,2,21.39,1,,,,,,,143,,,
torchinferno,few_shot,124,143,51.34,54.45,105.79,2,18.91,1,,,,,,,124,,,
torchinferno,few_shot,140,144,45.96,51.46,97.42,2,20.53,1,,,,,,,140,,,
torchinferno,few_shot,118,145,60.46,50.80,111.26,2,17.98,1,,,,,,,118,,,
torchinferno,few_shot,156,146,48.70,0.00,77.75,1,12.86,1,,,,,,,156,,,
torchinferno,few_shot,135,147,45.30,58.77,104.07,2,19.22,1,,,,,,,135,,,
torchinferno,few_shot,153,148,51.74,0.00,81.49,1,12.27,1,,,,,,,153,,,
torchinferno,few_shot,144,149,35.01,62.10,97.12,2,20.59,1,,,,,,,144,,,
torchinferno,few_shot,161,150,45.54,43.82,89.37,2,22.38,1,,,,,,,161,,,
torchinferno,few_shot,163,151,58.15,0.00,75.12,1,13.31,1,,,,,,,163,,,
torchinferno,few_shot,169,152,48.89,0.00,71.03,1,14.08,1,,,,,,,169,,,
torchinferno,few_shot,145,153,83.15,0.00,101.62,1,9.84,1,,,,,,,145,,,
torchinferno,few_shot,170,154,49.99,0.00,71.29,1,14.03,1,,,,,,,170,,,
torchinferno,few_shot,148,155,80.10,0.00,101.04,1,9.90,1,,,,,,,148,,,
torchinferno,few_shot,152,156,45.79,54.30,100.08,2,19.98,1,,,,,,,152,,,
torchinferno,few_shot,162,157,69.48,0.00,93.84,1,10.66,1,,,,,,,162,,,
torchinferno,few_shot,166,158,52.63,0.00,76.82,1,13.02,1,,,,,,,166,,,
torchinferno,few_shot,165,159,57.02,0.00,77.77,1,12.86,1,,,,,,,165,,,
torchinferno,few_shot,150,160,80.08,40.91,121.00,2,16.53,1,,,,,,,150,,,
torchinferno,few_shot,155,161,72.37,46.39,118.75,2,16.84,1,,,,,,,155,,,
torchinferno,few_shot,149,162,79.45,42.99,122.44,2,16.33,1,,,,,,,149,,,
torchinferno,few_shot,192,163,43.98,0.00,64.61,1,15.48,1,,,,,,,192,,,
torchinferno,few_shot,164,164,53.38,42.60,95.97,2,20.84,1,,,,,,,164,,,
torchinferno,few_shot,191,165,41.68,0.00,66.04,1,15.14,1,,,,,,,191,,,
torchinferno,few_shot,171,166,56.58,0.00,79.00,1,12.66,1,,,,,,,171,,,
torchinferno,few_shot,151,167,73.01,51.00,124.01,2,16.13,1,,,,,,,151,,,
torchinferno,few_shot,128,168,100.57,49.83,150.40,2,13.30,1,,,,,,,128,,,
torchinferno,few_shot,183,169,46.55,0.00,74.03,1,13.51,1,,,,,,,183,,,
torchinferno,few_shot,154,170,75.54,48.49,124.03,2,16.13,1,,,,,,,154,,,
torchinferno,few_shot,176,171,51.06,0.00,79.34,1,12.60,1,,,,,,,176,,,
torchinferno,few_shot,185,172,49.73,0.00,75.01,1,13.33,1,,,,,,,185,,,
torchinferno,few_shot,178,173,52.74,0.00,79.17,1,12.63,1,,,,,,,178,,,
torchinferno,few_shot,186,174,47.07,0.00,75.41,1,13.26,1,,,,,,,186,,,
torchinferno,few_shot,146,175,83.97,47.58,131.55,2,15.20,1,,,,,,,146,,,
torchinferno,few_shot,180,176,49.58,0.00,80.48,1,12.42,1,,,,,,,180,,,
torchinferno,few_shot,179,177,53.71,0.00,81.67,1,12.24,1,,,,,,,179,,,
torchinferno,few_shot,168,178,46.74,58.07,104.82,2,19.08,1,,,,,,,168,,,
torchinferno,few_shot,167,179,51.14,54.60,105.73,2,18.92,1,,,,,,,167,,,
torchinferno,few_shot,189,180,45.17,0.00,76.97,1,12.99,1,,,,,,,189,,,
torchinferno,few_shot,147,181,79.98,34.13,148.24,3,20.24,0,,,,,,,147,,,
torchinferno,few_shot,187,182,46.55,46.38,92.93,2,21.52,1,,,,,,,187,,,
torchinferno,few_shot,195,183,56.69,0.00,75.80,1,13.19,1,,,,,,,195,,,
torchinferno,few_shot,173,184,59.43,42.59,102.02,2,19.60,1,,,,,,,173,,,
torchinferno,few_shot,212,185,41.38,0.00,65.79,1,15.20,1,,,,,,,212,,,
torchinferno,few_shot,207,186,50.14,0.00,70.56,1,14.17,1,,,,,,,207,,,
torchinferno,few_shot,184,187,52.82,44.78,97.60,2,20.49,1,,,,,,,184,,,
torchinferno,few_shot,177,188,52.17,49.87,102.04,2,19.60,1,,,,,,,177,,,
torchinferno,few_shot,174,189,52.64,51.38,104.01,2,19.23,1,,,,,,,174,,,
torchinferno,few_shot,188,190,45.59,50.89,96.48,2,20.73,1,,,,,,,188,,,
torchinferno,few_shot,181,191,48.58,52.96,101.54,2,19.70,1,,,,,,,181,,,
torchinferno,few_shot,199,192,54.27,0.00,77.95,1,12.83,1,,,,,,,199,,,
torchinferno,few_shot,200,193,58.26,0.00,78.32,1,12.77,1,,,,,,,200,,,
torchinferno,few_shot,210,194,43.11,0.00,73.04,1,13.69,1,,,,,,,210,,,
torchinferno,few_shot,193,195,44.97,50.93,95.90,2,20.85,1,,,,,,,193,,,
torchinferno,few_shot,182,196,50.43,53.83,104.26,2,19.18,1,,,,,,,182,,,
torchinferno,few_shot,190,197,46.62,52.89,99.51,2,20.10,1,,,,,,,190,,,
torchinferno,few_shot,172,198,55.97,55.78,111.75,2,17.90,1,,,,,,,172,,,
torchinferno,few_shot,175,199,53.34,57.07,110.40,2,18.12,1,,,,,,,175,,,
torchinferno,few_shot,213,200,40.01,0.00,72.74,1,13.75,1,,,,,,,213,,,
torchinferno,few_shot,196,201,53.39,0.00,88.15,1,11.34,1,,,,,,,196,,,
torchinferno,few_shot,217,202,51.59,0.00,72.87,1,13.72,1,,,,,,,217,,,
torchinferno,few_shot,203,203,74.27,0.00,96.14,1,10.40,1,,,,,,,203,,,
torchinferno,few_shot,214,204,62.58,0.00,75.91,1,13.17,1,,,,,,,214,,,
torchinferno,few_shot,194,205,88.21,0.00,112.19,1,8.91,1,,,,,,,194,,,
torchinferno,few_shot,222,206,45.07,0.00,71.52,1,13.98,1,,,,,,,222,,,
torchinferno,few_shot,204,207,46.40,51.52,97.92,2,20.42,1,,,,,,,204,,,
torchinferno,few_shot,215,208,55.06,0.00,77.56,1,12.89,1,,,,,,,215,,,
torchinferno,few_shot,219,209,56.70,0.00,75.70,1,13.21,1,,,,,,,219,,,
torchinferno,few_shot,201,210,77.26,0.00,100.88,1,9.91,1,,,,,,,201,,,
torchinferno,few_shot,220,211,47.19,0.00,75.61,1,13.23,1,,,,,,,220,,,
torchinferno,few_shot,202,212,49.43,51.88,101.31,2,19.74,1,,,,,,,202,,,
torchinferno,few_shot,208,213,82.32,0.00,98.80,1,10.12,1,,,,,,,208,,,
torchinferno,few_shot,218,214,54.82,0.00,78.91,1,12.67,1,,,,,,,218,,,
torchinferno,few_shot,209,215,44.63,54.59,99.22,2,20.16,1,,,,,,,209,,,
torchinferno,few_shot,206,216,77.23,0.00,102.99,1,9.71,1,,,,,,,206,,,
torchinferno,few_shot,205,217,76.22,0.00,104.60,1,9.56,1,,,,,,,205,,,
torchinferno,few_shot,216,218,60.51,0.00,84.15,1,11.88,1,,,,,,,216,,,
torchinferno,few_shot,223,219,55.92,38.05,93.97,2,21.28,1,,,,,,,223,,,
torchinferno,few_shot,228,220,54.80,0.00,75.10,1,13.32,1,,,,,,,228,,,
torchinferno,few_shot,198,221,76.26,48.31,124.57,2,16.06,1,,,,,,,198,,,
torchinferno,few_shot,211,222,75.51,40.92,116.42,2,17.18,1,,,,,,,211,,,
