model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-18T19:02:42.597969+00:00

Build Times
provider,build_time_s
torchinferno,43.6
vllm,325.8
sglang,174.6

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,141.26,68.79,93.65,vllm
ttft_p99_ms,730.05,98.45,539.93,vllm
tpot_median_ms,31.60,37.87,75.17,torchinferno
tpot_p99_ms,43.19,55.05,845.79,torchinferno
e2e_median_ms,165.94,96.63,155.16,vllm
e2e_p99_ms,749.00,147.13,952.24,vllm
throughput_median_tps,6.98,13.83,8.62,vllm
total_output_tokens,1461,1461,1466,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,57.02,72.45,172.25,torchinferno
ttft_p99_ms,256.45,317.11,70905.43,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,75.87,89.27,233.26,torchinferno
e2e_p99_ms,285.87,338.77,70949.45,torchinferno
throughput_median_tps,13.18,11.20,4.29,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,192.58,86.75,97.51,vllm
ttft_p99_ms,1034.20,212.94,595.46,vllm
tpot_median_ms,35.01,36.35,85.09,torchinferno
tpot_p99_ms,48.25,141.81,923.87,torchinferno
e2e_median_ms,221.48,115.98,171.44,vllm
e2e_p99_ms,1051.49,260.00,984.95,vllm
throughput_median_tps,5.09,10.84,7.80,vllm
total_output_tokens,1465,1450,1448,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,
ttft_first_turn_ms,439.87,94.31,80.84,sglang
ttft_last_turn_ms,178.97,94.22,105.44,vllm
ttft_growth_ratio,0.41,1.00,1.30,torchinferno
ttft_first_turn_median_ms,246.05,79.76,77.41,sglang
ttft_first_turn_p99_ms,1118.27,209.52,128.09,sglang
ttft_last_turn_median_ms,188.68,87.23,100.93,vllm
ttft_last_turn_p99_ms,261.83,196.51,149.33,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,51.44,37.01,68.57,vllm
ttft_p99_ms,773.90,156.99,357.54,vllm
tpot_median_ms,34.57,27.06,445.03,vllm
tpot_p99_ms,71.77,39.10,1096.97,vllm
e2e_median_ms,72.21,55.11,514.49,vllm
e2e_p99_ms,805.72,180.26,1167.84,vllm
throughput_median_tps,19.96,22.78,2.78,vllm
total_output_tokens,1481,1464,1474,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,186.60,47.17,60.70,vllm
ttft_p99_ms,457.51,64.28,134.22,vllm
tpot_median_ms,19.35,15.63,28.81,vllm
tpot_p99_ms,27.86,18.10,122.09,vllm
e2e_median_ms,868.59,577.75,1096.31,vllm
e2e_p99_ms,1540.85,1073.59,2047.09,vllm
throughput_median_tps,41.05,60.16,33.55,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,37,39,340.41,0.00,354.28,1,2.82,1,,,,,,,37,,,
torchinferno,few_shot,47,40,171.46,0.00,186.06,1,5.37,1,,,,,,,47,,,
torchinferno,few_shot,74,41,65.02,0.00,80.82,1,12.37,1,,,,,,,74,,,
torchinferno,few_shot,35,42,372.79,0.00,390.41,1,2.56,1,,,,,,,35,,,
torchinferno,few_shot,71,43,68.22,0.00,84.50,1,11.83,1,,,,,,,71,,,
torchinferno,few_shot,67,44,70.79,0.00,87.91,1,11.38,1,,,,,,,67,,,
torchinferno,few_shot,46,45,186.09,0.00,206.98,1,4.83,1,,,,,,,46,,,
torchinferno,few_shot,69,46,67.76,0.00,88.48,1,11.30,1,,,,,,,69,,,
torchinferno,few_shot,66,47,70.62,0.00,91.50,1,10.93,1,,,,,,,66,,,
torchinferno,few_shot,64,48,147.78,0.00,169.86,1,5.89,1,,,,,,,64,,,
torchinferno,few_shot,39,49,306.35,0.00,328.48,1,3.04,1,,,,,,,39,,,
torchinferno,few_shot,42,50,255.35,0.00,278.81,1,3.59,1,,,,,,,42,,,
torchinferno,few_shot,65,51,134.89,0.00,161.11,1,6.21,1,,,,,,,65,,,
torchinferno,few_shot,36,52,353.92,29.12,383.04,2,5.22,1,,,,,,,36,,,
torchinferno,few_shot,44,53,220.81,28.50,249.32,2,8.02,1,,,,,,,44,,,
torchinferno,few_shot,45,54,204.56,28.14,232.70,2,8.59,1,,,,,,,45,,,
torchinferno,few_shot,49,55,135.40,29.46,164.86,2,12.13,1,,,,,,,49,,,
torchinferno,few_shot,77,56,62.10,28.76,90.87,2,22.01,1,,,,,,,77,,,
torchinferno,few_shot,50,57,117.93,31.41,149.34,2,13.39,1,,,,,,,50,,,
torchinferno,few_shot,52,58,87.04,29.16,116.20,2,17.21,1,,,,,,,52,,,
torchinferno,few_shot,73,59,65.46,31.93,97.39,2,20.54,1,,,,,,,73,,,
torchinferno,few_shot,75,60,62.61,33.58,96.19,2,20.79,1,,,,,,,75,,,
torchinferno,few_shot,51,61,102.34,34.11,136.45,2,14.66,1,,,,,,,51,,,
torchinferno,few_shot,41,62,270.09,0.00,306.97,1,3.26,1,,,,,,,41,,,
torchinferno,few_shot,78,63,60.72,37.35,98.07,2,20.39,1,,,,,,,78,,,
torchinferno,few_shot,70,64,69.08,38.76,107.85,2,18.54,1,,,,,,,70,,,
torchinferno,few_shot,40,65,286.31,45.63,331.94,2,6.03,1,,,,,,,40,,,
torchinferno,few_shot,72,66,148.07,0.00,160.95,1,6.21,1,,,,,,,72,,,
torchinferno,few_shot,82,67,136.32,0.00,150.85,1,6.63,1,,,,,,,82,,,
torchinferno,few_shot,81,68,140.20,0.00,152.09,1,6.57,1,,,,,,,81,,,
torchinferno,few_shot,76,69,143.56,0.00,160.01,1,6.25,1,,,,,,,76,,,
torchinferno,few_shot,86,70,135.43,0.00,150.80,1,6.63,1,,,,,,,86,,,
torchinferno,few_shot,96,71,127.83,0.00,141.38,1,7.07,1,,,,,,,96,,,
torchinferno,few_shot,55,72,103.56,0.00,118.24,1,8.46,1,,,,,,,55,,,
torchinferno,few_shot,89,73,134.13,0.00,150.45,1,6.65,1,,,,,,,89,,,
torchinferno,few_shot,100,74,68.75,0.00,86.89,1,11.51,1,,,,,,,100,,,
torchinferno,few_shot,85,75,137.13,0.00,154.01,1,6.49,1,,,,,,,85,,,
torchinferno,few_shot,102,76,67.85,0.00,87.04,1,11.49,1,,,,,,,102,,,
torchinferno,few_shot,98,77,72.38,0.00,90.44,1,11.06,1,,,,,,,98,,,
torchinferno,few_shot,88,78,135.29,0.00,154.23,1,6.48,1,,,,,,,88,,,
torchinferno,few_shot,97,79,124.57,0.00,143.43,1,6.97,1,,,,,,,97,,,
torchinferno,few_shot,90,80,134.10,0.00,154.47,1,6.47,1,,,,,,,90,,,
torchinferno,few_shot,53,81,145.59,0.00,167.63,1,5.97,1,,,,,,,53,,,
torchinferno,few_shot,105,82,65.43,0.00,89.36,1,11.19,1,,,,,,,105,,,
torchinferno,few_shot,95,83,127.54,0.00,154.68,1,6.47,1,,,,,,,95,,,
torchinferno,few_shot,87,84,133.12,0.00,161.29,1,6.20,1,,,,,,,87,,,
torchinferno,few_shot,54,85,120.19,27.72,147.91,2,13.52,1,,,,,,,54,,,
torchinferno,few_shot,103,86,68.08,27.60,95.68,2,20.90,1,,,,,,,103,,,
torchinferno,few_shot,91,87,130.40,30.34,160.74,2,12.44,1,,,,,,,91,,,
torchinferno,few_shot,93,88,131.93,27.90,159.83,2,12.51,1,,,,,,,93,,,
torchinferno,few_shot,56,89,85.35,30.08,115.43,2,17.33,1,,,,,,,56,,,
torchinferno,few_shot,104,90,67.97,30.95,98.92,2,20.22,1,,,,,,,104,,,
torchinferno,few_shot,79,91,143.45,31.18,174.63,2,11.45,1,,,,,,,79,,,
torchinferno,few_shot,92,92,132.46,0.00,165.08,1,6.06,1,,,,,,,92,,,
torchinferno,few_shot,80,93,139.80,0.00,173.86,1,5.75,1,,,,,,,80,,,
torchinferno,few_shot,83,94,138.83,34.86,173.70,2,11.51,1,,,,,,,83,,,
torchinferno,few_shot,94,95,128.65,38.75,167.40,2,11.95,1,,,,,,,94,,,
torchinferno,few_shot,99,96,68.79,40.01,108.81,2,18.38,1,,,,,,,99,,,
torchinferno,few_shot,84,97,135.62,41.05,176.67,2,11.32,1,,,,,,,84,,,
torchinferno,few_shot,106,98,144.26,0.00,157.17,1,6.36,1,,,,,,,106,,,
torchinferno,few_shot,101,99,148.00,0.00,161.60,1,6.19,1,,,,,,,101,,,
torchinferno,few_shot,110,100,142.45,0.00,155.47,1,6.43,1,,,,,,,110,,,
torchinferno,few_shot,123,101,129.71,0.00,144.34,1,6.93,1,,,,,,,123,,,
torchinferno,few_shot,117,102,133.25,0.00,149.30,1,6.70,1,,,,,,,117,,,
torchinferno,few_shot,112,103,141.19,0.00,155.86,1,6.42,1,,,,,,,112,,,
torchinferno,few_shot,122,104,132.68,0.00,147.71,1,6.77,1,,,,,,,122,,,
torchinferno,few_shot,133,105,65.28,0.00,81.46,1,12.28,1,,,,,,,133,,,
torchinferno,few_shot,131,106,67.74,0.00,83.78,1,11.94,1,,,,,,,131,,,
torchinferno,few_shot,58,107,119.05,0.00,135.32,1,7.39,1,,,,,,,58,,,
torchinferno,few_shot,129,108,120.65,0.00,137.66,1,7.26,1,,,,,,,129,,,
torchinferno,few_shot,109,109,141.92,0.00,161.88,1,6.18,1,,,,,,,109,,,
torchinferno,few_shot,115,110,137.59,0.00,157.50,1,6.35,1,,,,,,,115,,,
torchinferno,few_shot,127,111,124.76,0.00,145.50,1,6.87,1,,,,,,,127,,,
torchinferno,few_shot,57,112,147.68,0.00,167.72,1,5.96,1,,,,,,,57,,,
torchinferno,few_shot,60,113,82.95,0.00,106.33,1,9.40,1,,,,,,,60,,,
torchinferno,few_shot,113,114,137.26,0.00,162.91,1,6.14,1,,,,,,,113,,,
torchinferno,few_shot,119,115,132.88,0.00,157.44,1,6.35,1,,,,,,,119,,,
torchinferno,few_shot,128,116,121.93,26.22,148.15,2,13.50,1,,,,,,,128,,,
torchinferno,few_shot,120,117,130.97,29.21,160.18,2,12.49,1,,,,,,,120,,,
torchinferno,few_shot,107,118,143.27,30.16,173.42,2,11.53,1,,,,,,,107,,,
torchinferno,few_shot,59,119,101.58,28.44,130.02,2,15.38,1,,,,,,,59,,,
torchinferno,few_shot,114,120,138.89,29.80,168.70,2,11.86,1,,,,,,,114,,,
torchinferno,few_shot,116,121,133.91,32.15,166.06,2,12.04,1,,,,,,,116,,,
torchinferno,few_shot,121,122,130.58,32.46,163.04,2,12.27,1,,,,,,,121,,,
torchinferno,few_shot,124,123,130.45,31.17,161.62,2,12.37,1,,,,,,,124,,,
torchinferno,few_shot,118,124,134.23,32.22,166.45,2,12.02,1,,,,,,,118,,,
torchinferno,few_shot,135,125,64.13,36.33,100.47,2,19.91,1,,,,,,,135,,,
torchinferno,few_shot,108,126,141.67,39.97,181.64,2,11.01,1,,,,,,,108,,,
torchinferno,few_shot,125,127,128.66,38.01,166.67,2,12.00,1,,,,,,,125,,,
torchinferno,few_shot,111,128,138.99,42.41,181.40,2,11.03,1,,,,,,,111,,,
torchinferno,few_shot,126,129,125.63,43.19,168.82,2,11.85,1,,,,,,,126,,,
torchinferno,few_shot,137,130,143.53,0.00,157.50,1,6.35,1,,,,,,,137,,,
torchinferno,few_shot,138,131,144.91,0.00,157.70,1,6.34,1,,,,,,,138,,,
torchinferno,few_shot,136,132,145.61,0.00,159.37,1,6.27,1,,,,,,,136,,,
torchinferno,few_shot,157,133,126.69,0.00,141.58,1,7.06,1,,,,,,,157,,,
torchinferno,few_shot,158,134,126.98,0.00,141.13,1,7.09,1,,,,,,,158,,,
torchinferno,few_shot,142,135,142.88,0.00,158.23,1,6.32,1,,,,,,,142,,,
torchinferno,few_shot,145,136,138.17,0.00,156.57,1,6.39,1,,,,,,,145,,,
torchinferno,few_shot,160,137,124.67,0.00,141.67,1,7.06,1,,,,,,,160,,,
torchinferno,few_shot,159,138,124.28,0.00,143.05,1,6.99,1,,,,,,,159,,,
torchinferno,few_shot,148,139,136.90,0.00,154.95,1,6.45,1,,,,,,,148,,,
torchinferno,few_shot,153,140,132.53,0.00,151.49,1,6.60,1,,,,,,,153,,,
torchinferno,few_shot,130,141,149.00,0.00,171.66,1,5.83,1,,,,,,,130,,,
torchinferno,few_shot,156,142,128.74,0.00,152.07,1,6.58,1,,,,,,,156,,,
torchinferno,few_shot,134,143,147.57,0.00,171.48,1,5.83,1,,,,,,,134,,,
torchinferno,few_shot,132,144,148.32,26.17,174.49,2,11.46,1,,,,,,,132,,,
torchinferno,few_shot,151,145,131.97,27.67,159.65,2,12.53,1,,,,,,,151,,,
torchinferno,few_shot,144,146,139.07,29.21,168.28,2,11.89,1,,,,,,,144,,,
torchinferno,few_shot,63,147,98.57,26.43,125.00,2,16.00,1,,,,,,,63,,,
torchinferno,few_shot,140,148,143.79,28.24,172.03,2,11.63,1,,,,,,,140,,,
torchinferno,few_shot,61,149,149.06,28.56,177.62,2,11.26,1,,,,,,,61,,,
torchinferno,few_shot,146,150,139.01,29.99,169.00,2,11.83,1,,,,,,,146,,,
torchinferno,few_shot,152,151,131.90,31.30,163.20,2,12.26,1,,,,,,,152,,,
torchinferno,few_shot,143,152,141.63,30.96,172.58,2,11.59,1,,,,,,,143,,,
torchinferno,few_shot,150,153,133.31,33.08,166.40,2,12.02,1,,,,,,,150,,,
torchinferno,few_shot,149,154,133.29,34.54,167.83,2,11.92,1,,,,,,,149,,,
torchinferno,few_shot,141,155,144.22,32.38,176.60,2,11.32,1,,,,,,,141,,,
torchinferno,few_shot,154,156,129.17,36.10,165.27,2,12.10,1,,,,,,,154,,,
torchinferno,few_shot,139,157,144.02,36.76,180.78,2,11.06,1,,,,,,,139,,,
torchinferno,few_shot,62,158,115.23,35.54,150.77,2,13.27,1,,,,,,,62,,,
torchinferno,few_shot,155,159,128.70,38.79,167.49,2,11.94,1,,,,,,,155,,,
torchinferno,few_shot,161,160,123.45,37.51,160.96,2,12.43,1,,,,,,,161,,,
torchinferno,few_shot,147,161,137.21,19.70,176.62,3,16.99,0,,,,,,,147,,,
torchinferno,few_shot,170,162,155.24,0.00,169.22,1,5.91,1,,,,,,,170,,,
torchinferno,few_shot,185,163,142.91,0.00,156.62,1,6.39,1,,,,,,,185,,,
torchinferno,few_shot,166,164,160.06,0.00,172.77,1,5.79,1,,,,,,,166,,,
torchinferno,few_shot,162,165,160.98,0.00,176.12,1,5.68,1,,,,,,,162,,,
torchinferno,few_shot,186,166,144.52,0.00,157.70,1,6.34,1,,,,,,,186,,,
torchinferno,few_shot,178,167,149.22,0.00,165.96,1,6.03,1,,,,,,,178,,,
torchinferno,few_shot,169,168,157.73,0.00,173.18,1,5.77,1,,,,,,,169,,,
torchinferno,few_shot,163,169,160.64,0.00,177.50,1,5.63,1,,,,,,,163,,,
torchinferno,few_shot,165,170,158.43,0.00,177.21,1,5.64,1,,,,,,,165,,,
torchinferno,few_shot,179,171,150.04,0.00,168.37,1,5.94,1,,,,,,,179,,,
torchinferno,few_shot,180,172,148.95,0.00,166.85,1,5.99,1,,,,,,,180,,,
torchinferno,few_shot,191,173,134.80,0.00,154.98,1,6.45,1,,,,,,,191,,,
torchinferno,few_shot,183,174,144.81,0.00,164.60,1,6.08,1,,,,,,,183,,,
torchinferno,few_shot,171,175,157.17,0.00,180.06,1,5.55,1,,,,,,,171,,,
torchinferno,few_shot,187,176,141.89,25.57,167.46,2,11.94,1,,,,,,,187,,,
torchinferno,few_shot,164,177,161.22,25.51,186.72,2,10.71,1,,,,,,,164,,,
torchinferno,few_shot,175,178,152.31,28.10,180.41,2,11.09,1,,,,,,,175,,,
torchinferno,few_shot,189,179,136.61,0.00,164.80,1,6.07,1,,,,,,,189,,,
torchinferno,few_shot,182,180,146.54,26.45,172.99,2,11.56,1,,,,,,,182,,,
torchinferno,few_shot,173,181,154.51,29.49,184.00,2,10.87,1,,,,,,,173,,,
torchinferno,few_shot,184,182,145.08,28.51,173.59,2,11.52,1,,,,,,,184,,,
torchinferno,few_shot,181,183,147.92,29.30,177.22,2,11.29,1,,,,,,,181,,,
torchinferno,few_shot,192,184,132.92,0.00,164.95,1,6.06,1,,,,,,,192,,,
torchinferno,few_shot,167,185,158.66,31.75,190.41,2,10.50,1,,,,,,,167,,,
torchinferno,few_shot,174,186,152.43,34.11,186.54,2,10.72,1,,,,,,,174,,,
torchinferno,few_shot,168,187,158.97,32.38,191.35,2,10.45,1,,,,,,,168,,,
torchinferno,few_shot,188,188,141.32,34.19,175.51,2,11.40,1,,,,,,,188,,,
torchinferno,few_shot,177,189,150.19,36.27,186.47,2,10.73,1,,,,,,,177,,,
torchinferno,few_shot,176,190,150.61,0.00,189.93,1,5.27,1,,,,,,,176,,,
torchinferno,few_shot,193,191,132.95,37.54,170.49,2,11.73,1,,,,,,,193,,,
torchinferno,few_shot,172,192,155.45,40.13,195.58,2,10.23,1,,,,,,,172,,,
torchinferno,few_shot,190,193,136.75,40.00,176.75,2,11.32,1,,,,,,,190,,,
torchinferno,few_shot,195,194,158.41,0.00,172.82,1,5.79,1,,,,,,,195,,,
torchinferno,few_shot,212,195,146.04,0.00,157.69,1,6.34,1,,,,,,,212,,,
torchinferno,few_shot,205,196,149.84,0.00,164.95,1,6.06,1,,,,,,,205,,,
torchinferno,few_shot,196,197,158.52,0.00,173.97,1,5.75,1,,,,,,,196,,,
torchinferno,few_shot,210,198,147.05,0.00,160.25,1,6.24,1,,,,,,,210,,,
torchinferno,few_shot,194,199,161.46,0.00,176.30,1,5.67,1,,,,,,,194,,,
torchinferno,few_shot,214,200,143.85,0.00,159.10,1,6.29,1,,,,,,,214,,,
torchinferno,few_shot,219,201,141.01,0.00,156.05,1,6.41,1,,,,,,,219,,,
torchinferno,few_shot,201,202,156.35,0.00,172.26,1,5.81,1,,,,,,,201,,,
torchinferno,few_shot,216,203,140.81,0.00,159.85,1,6.26,1,,,,,,,216,,,
torchinferno,few_shot,213,204,143.00,0.00,162.41,1,6.16,1,,,,,,,213,,,
torchinferno,few_shot,200,205,155.78,0.00,175.47,1,5.70,1,,,,,,,200,,,
torchinferno,few_shot,206,206,150.27,0.00,169.21,1,5.91,1,,,,,,,206,,,
torchinferno,few_shot,217,207,140.12,0.00,161.56,1,6.19,1,,,,,,,217,,,
torchinferno,few_shot,225,208,133.79,0.00,153.93,1,6.50,1,,,,,,,225,,,
torchinferno,few_shot,218,209,140.78,0.00,161.95,1,6.17,1,,,,,,,218,,,
torchinferno,few_shot,207,210,147.54,0.00,171.03,1,5.85,1,,,,,,,207,,,
torchinferno,few_shot,203,211,155.20,0.00,176.70,1,5.66,1,,,,,,,203,,,
torchinferno,few_shot,222,212,136.32,0.00,159.78,1,6.26,1,,,,,,,222,,,
torchinferno,few_shot,208,213,147.28,0.00,171.74,1,5.82,1,,,,,,,208,,,
torchinferno,few_shot,220,214,138.86,0.00,163.41,1,6.12,1,,,,,,,220,,,
torchinferno,few_shot,224,215,135.16,0.00,160.30,1,6.24,1,,,,,,,224,,,
torchinferno,few_shot,211,216,144.12,28.00,172.12,2,11.62,1,,,,,,,211,,,
torchinferno,few_shot,221,217,136.18,30.67,166.85,2,11.99,1,,,,,,,221,,,
torchinferno,few_shot,209,218,146.41,32.11,178.52,2,11.20,1,,,,,,,209,,,
torchinferno,few_shot,199,219,155.41,0.00,189.49,1,5.28,1,,,,,,,199,,,
torchinferno,few_shot,204,220,153.85,33.32,187.17,2,10.69,1,,,,,,,204,,,
torchinferno,few_shot,223,221,135.26,35.22,170.48,2,11.73,1,,,,,,,223,,,
torchinferno,few_shot,215,222,141.69,0.00,179.28,1,5.58,1,,,,,,,215,,,
torchinferno,few_shot,197,223,158.46,38.28,196.74,2,10.17,1,,,,,,,197,,,
torchinferno,few_shot,202,224,156.23,37.01,193.24,2,10.35,1,,,,,,,202,,,
