model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-20T09:02:49.356716+00:00

Build Times
provider,build_time_s
torchinferno,529.4
vllm,227.2
sglang,219.2

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,51.07,81.67,89.73,torchinferno
ttft_p99_ms,761.70,147.50,566.09,vllm
tpot_median_ms,47.66,37.19,74.70,vllm
tpot_p99_ms,363.31,92.56,853.33,vllm
e2e_median_ms,85.55,112.36,156.63,torchinferno
e2e_p99_ms,1065.51,191.63,948.37,vllm
throughput_median_tps,14.41,12.56,8.33,torchinferno
total_output_tokens,1466,1465,1461,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,33.57,68.40,155.10,torchinferno
ttft_p99_ms,169.02,250.88,69999.37,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,49.83,84.62,234.84,torchinferno
e2e_p99_ms,180.98,290.96,70045.08,torchinferno
throughput_median_tps,20.07,11.82,4.26,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,42.79,89.49,92.57,torchinferno
ttft_p99_ms,1018.50,190.79,574.81,vllm
tpot_median_ms,38.16,35.04,77.62,vllm
tpot_p99_ms,261.44,119.76,880.94,vllm
e2e_median_ms,77.99,114.24,156.60,torchinferno
e2e_p99_ms,1035.57,235.41,931.40,vllm
throughput_median_tps,16.68,11.72,8.53,torchinferno
total_output_tokens,1460,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,
ttft_first_turn_ms,479.05,88.60,70.51,sglang
ttft_last_turn_ms,48.62,94.31,100.33,torchinferno
ttft_growth_ratio,0.10,1.06,1.42,torchinferno
ttft_first_turn_median_ms,413.19,74.41,64.57,sglang
ttft_first_turn_p99_ms,1081.81,190.26,112.89,sglang
ttft_last_turn_median_ms,40.29,85.62,100.51,torchinferno
ttft_last_turn_p99_ms,251.71,192.13,130.05,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,24.53,36.76,61.09,torchinferno
ttft_p99_ms,251.03,110.19,480.72,vllm
tpot_median_ms,16.48,26.55,369.04,torchinferno
tpot_p99_ms,24.00,34.83,1027.42,torchinferno
e2e_median_ms,36.72,54.87,455.48,torchinferno
e2e_p99_ms,277.47,156.25,1128.13,vllm
throughput_median_tps,38.41,23.18,2.97,torchinferno
total_output_tokens,1477,1470,1481,sglang
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,45.01,47.62,59.55,torchinferno
ttft_p99_ms,140.11,66.55,165.70,vllm
tpot_median_ms,13.97,15.56,27.79,torchinferno
tpot_p99_ms,15.83,18.60,124.01,torchinferno
e2e_median_ms,550.24,590.53,1050.31,torchinferno
e2e_p99_ms,985.31,1066.26,2007.54,torchinferno
throughput_median_tps,65.98,59.83,34.71,torchinferno
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,14,39,659.21,361.99,1021.20,2,1.96,1,,,,,,,14,,,
torchinferno,few_shot,21,40,544.90,360.78,905.68,2,2.21,1,,,,,,,21,,,
torchinferno,few_shot,45,41,142.89,362.89,505.78,2,3.95,1,,,,,,,45,,,
torchinferno,few_shot,16,42,626.42,363.52,989.95,2,2.02,1,,,,,,,16,,,
torchinferno,few_shot,13,43,677.03,363.31,1040.34,2,1.92,1,,,,,,,13,,,
torchinferno,few_shot,33,44,346.47,363.98,710.46,2,2.82,1,,,,,,,33,,,
torchinferno,few_shot,32,45,362.16,366.33,728.49,2,2.75,1,,,,,,,32,,,
torchinferno,few_shot,65,46,362.77,0.00,380.21,1,2.63,1,,,,,,,65,,,
torchinferno,few_shot,47,47,469.78,0.00,489.98,1,2.04,1,,,,,,,47,,,
torchinferno,few_shot,57,48,306.37,0.00,324.24,1,3.08,1,,,,,,,57,,,
torchinferno,few_shot,58,49,294.56,0.00,308.34,1,3.24,1,,,,,,,58,,,
torchinferno,few_shot,48,50,458.41,0.00,475.38,1,2.10,1,,,,,,,48,,,
torchinferno,few_shot,53,51,378.85,0.00,393.42,1,2.54,1,,,,,,,53,,,
torchinferno,few_shot,35,52,669.06,0.00,694.29,1,1.44,1,,,,,,,35,,,
torchinferno,few_shot,55,53,338.72,0.00,361.82,1,2.76,1,,,,,,,55,,,
torchinferno,few_shot,60,54,261.40,0.00,279.79,1,3.57,1,,,,,,,60,,,
torchinferno,few_shot,51,55,406.13,39.18,445.31,2,4.49,1,,,,,,,51,,,
torchinferno,few_shot,88,56,40.15,0.00,61.62,1,16.23,1,,,,,,,88,,,
torchinferno,few_shot,87,57,43.49,0.00,62.42,1,16.02,1,,,,,,,87,,,
torchinferno,few_shot,86,58,44.53,0.00,63.76,1,15.68,1,,,,,,,86,,,
torchinferno,few_shot,81,59,51.19,0.00,68.17,1,14.67,1,,,,,,,81,,,
torchinferno,few_shot,72,60,49.44,0.00,73.28,1,13.65,1,,,,,,,72,,,
torchinferno,few_shot,56,61,321.74,43.24,364.98,2,5.48,1,,,,,,,56,,,
torchinferno,few_shot,76,62,51.19,0.00,72.30,1,13.83,1,,,,,,,76,,,
torchinferno,few_shot,62,63,226.70,40.15,266.85,2,7.49,1,,,,,,,62,,,
torchinferno,few_shot,85,64,41.05,0.00,67.54,1,14.81,1,,,,,,,85,,,
torchinferno,few_shot,63,65,203.36,47.93,251.29,2,7.96,1,,,,,,,63,,,
torchinferno,few_shot,50,66,420.82,46.39,467.21,2,4.28,1,,,,,,,50,,,
torchinferno,few_shot,59,67,268.72,49.51,318.23,2,6.28,1,,,,,,,59,,,
torchinferno,few_shot,89,68,36.16,0.00,64.54,1,15.49,1,,,,,,,89,,,
torchinferno,few_shot,27,69,804.57,47.87,852.44,2,2.35,1,,,,,,,27,,,
torchinferno,few_shot,61,70,237.47,49.41,286.88,2,6.97,1,,,,,,,61,,,
torchinferno,few_shot,82,71,47.19,0.00,73.46,1,13.61,1,,,,,,,82,,,
torchinferno,few_shot,90,72,39.28,0.00,66.35,1,15.07,1,,,,,,,90,,,
torchinferno,few_shot,74,73,49.82,0.00,79.14,1,12.64,1,,,,,,,74,,,
torchinferno,few_shot,80,74,49.70,0.00,76.64,1,13.05,1,,,,,,,80,,,
torchinferno,few_shot,68,75,53.33,0.00,83.43,1,11.99,1,,,,,,,68,,,
torchinferno,few_shot,49,76,438.74,51.32,490.06,2,4.08,1,,,,,,,49,,,
torchinferno,few_shot,66,77,55.02,0.00,85.97,1,11.63,1,,,,,,,66,,,
torchinferno,few_shot,71,78,54.78,0.00,84.46,1,11.84,1,,,,,,,71,,,
torchinferno,few_shot,67,79,53.01,0.00,87.33,1,11.45,1,,,,,,,67,,,
torchinferno,few_shot,54,80,349.93,61.79,411.72,2,4.86,1,,,,,,,54,,,
torchinferno,few_shot,69,81,54.45,0.00,91.93,1,10.88,1,,,,,,,69,,,
torchinferno,few_shot,52,82,392.35,57.91,450.26,2,4.44,1,,,,,,,52,,,
torchinferno,few_shot,83,83,47.46,46.09,93.55,2,21.38,1,,,,,,,83,,,
torchinferno,few_shot,101,84,46.12,0.00,70.81,1,14.12,1,,,,,,,101,,,
torchinferno,few_shot,106,85,53.45,0.00,68.07,1,14.69,1,,,,,,,106,,,
torchinferno,few_shot,84,86,46.12,48.05,94.17,2,21.24,1,,,,,,,84,,,
torchinferno,few_shot,96,87,46.72,0.00,75.02,1,13.33,1,,,,,,,96,,,
torchinferno,few_shot,98,88,63.50,0.00,75.00,1,13.33,1,,,,,,,98,,,
torchinferno,few_shot,92,89,56.29,0.00,78.73,1,12.70,1,,,,,,,92,,,
torchinferno,few_shot,79,90,48.03,52.41,100.44,2,19.91,1,,,,,,,79,,,
torchinferno,few_shot,95,91,48.20,0.00,77.97,1,12.83,1,,,,,,,95,,,
torchinferno,few_shot,97,92,58.70,0.00,77.42,1,12.92,1,,,,,,,97,,,
torchinferno,few_shot,102,93,51.65,0.00,75.28,1,13.28,1,,,,,,,102,,,
torchinferno,few_shot,75,94,52.87,52.14,105.00,2,19.05,1,,,,,,,75,,,
torchinferno,few_shot,78,95,50.52,54.81,105.33,2,18.99,1,,,,,,,78,,,
torchinferno,few_shot,77,96,52.15,54.07,106.22,2,18.83,1,,,,,,,77,,,
torchinferno,few_shot,73,97,49.08,60.14,109.22,2,18.31,1,,,,,,,73,,,
torchinferno,few_shot,70,98,54.48,56.85,111.33,2,17.96,1,,,,,,,70,,,
torchinferno,few_shot,109,99,71.96,0.00,86.66,1,11.54,1,,,,,,,109,,,
torchinferno,few_shot,115,100,54.19,0.00,72.50,1,13.79,1,,,,,,,115,,,
torchinferno,few_shot,113,101,51.92,0.00,74.92,1,13.35,1,,,,,,,113,,,
torchinferno,few_shot,105,102,71.01,0.00,94.49,1,10.58,1,,,,,,,105,,,
torchinferno,few_shot,100,103,73.46,0.00,98.58,1,10.14,1,,,,,,,100,,,
torchinferno,few_shot,117,104,48.66,0.00,74.09,1,13.50,1,,,,,,,117,,,
torchinferno,few_shot,112,105,60.28,0.00,78.92,1,12.67,1,,,,,,,112,,,
torchinferno,few_shot,99,106,52.68,49.74,102.42,2,19.53,1,,,,,,,99,,,
torchinferno,few_shot,110,107,56.58,0.00,83.26,1,12.01,1,,,,,,,110,,,
torchinferno,few_shot,114,108,58.53,36.72,95.25,2,21.00,1,,,,,,,114,,,
torchinferno,few_shot,118,109,48.15,43.78,91.94,2,21.75,1,,,,,,,118,,,
torchinferno,few_shot,136,110,46.65,0.00,67.52,1,14.81,1,,,,,,,136,,,
torchinferno,few_shot,107,111,69.34,45.19,114.53,2,17.46,1,,,,,,,107,,,
torchinferno,few_shot,130,112,49.61,0.00,72.02,1,13.88,1,,,,,,,130,,,
torchinferno,few_shot,116,113,53.23,42.95,96.18,2,20.79,1,,,,,,,116,,,
torchinferno,few_shot,111,114,62.59,37.52,100.11,2,19.98,1,,,,,,,111,,,
torchinferno,few_shot,123,115,56.24,0.00,76.94,1,13.00,1,,,,,,,123,,,
torchinferno,few_shot,108,116,71.56,43.20,114.76,2,17.43,1,,,,,,,108,,,
torchinferno,few_shot,91,117,78.67,47.80,126.48,2,15.81,1,,,,,,,91,,,
torchinferno,few_shot,93,118,86.20,39.47,125.67,2,15.91,1,,,,,,,93,,,
torchinferno,few_shot,134,119,47.64,0.00,73.61,1,13.58,1,,,,,,,134,,,
torchinferno,few_shot,104,120,80.05,40.90,120.95,2,16.54,1,,,,,,,104,,,
torchinferno,few_shot,138,121,44.50,0.00,72.04,1,13.88,1,,,,,,,138,,,
torchinferno,few_shot,127,122,55.20,0.00,78.27,1,12.78,1,,,,,,,127,,,
torchinferno,few_shot,129,123,48.54,0.00,77.89,1,12.84,1,,,,,,,129,,,
torchinferno,few_shot,122,124,58.04,0.00,81.69,1,12.24,1,,,,,,,122,,,
torchinferno,few_shot,94,125,83.52,45.15,128.67,2,15.54,1,,,,,,,94,,,
torchinferno,few_shot,103,126,73.83,50.21,124.04,2,16.12,1,,,,,,,103,,,
torchinferno,few_shot,133,127,46.56,0.00,78.57,1,12.73,1,,,,,,,133,,,
torchinferno,few_shot,119,128,56.22,0.00,86.71,1,11.53,1,,,,,,,119,,,
torchinferno,few_shot,142,129,46.62,0.00,74.40,1,13.44,1,,,,,,,142,,,
torchinferno,few_shot,145,130,38.96,0.00,68.88,1,14.52,1,,,,,,,145,,,
torchinferno,few_shot,137,131,46.96,0.00,80.12,1,12.48,1,,,,,,,137,,,
torchinferno,few_shot,126,132,54.85,44.15,99.00,2,20.20,1,,,,,,,126,,,
torchinferno,few_shot,120,133,55.66,46.57,102.23,2,19.56,1,,,,,,,120,,,
torchinferno,few_shot,128,134,53.67,45.54,99.21,2,20.16,1,,,,,,,128,,,
torchinferno,few_shot,140,135,47.50,45.35,92.85,2,21.54,1,,,,,,,140,,,
torchinferno,few_shot,143,136,45.54,45.61,91.16,2,21.94,1,,,,,,,143,,,
torchinferno,few_shot,158,137,56.63,0.00,69.69,1,14.35,1,,,,,,,158,,,
torchinferno,few_shot,156,138,48.56,0.00,71.67,1,13.95,1,,,,,,,156,,,
torchinferno,few_shot,144,139,42.73,47.40,90.13,2,22.19,1,,,,,,,144,,,
torchinferno,few_shot,141,140,46.79,48.21,95.01,2,21.05,1,,,,,,,141,,,
torchinferno,few_shot,139,141,44.36,52.30,96.66,2,20.69,1,,,,,,,139,,,
torchinferno,few_shot,160,142,43.65,0.00,70.87,1,14.11,1,,,,,,,160,,,
torchinferno,few_shot,135,143,47.39,54.04,101.43,2,19.72,1,,,,,,,135,,,
torchinferno,few_shot,121,144,57.93,50.81,108.74,2,18.39,1,,,,,,,121,,,
torchinferno,few_shot,124,145,52.98,54.81,107.80,2,18.55,1,,,,,,,124,,,
torchinferno,few_shot,132,146,52.73,51.53,104.26,2,19.18,1,,,,,,,132,,,
torchinferno,few_shot,157,147,51.59,0.00,76.97,1,12.99,1,,,,,,,157,,,
torchinferno,few_shot,153,148,49.97,0.00,81.46,1,12.28,1,,,,,,,153,,,
torchinferno,few_shot,159,149,53.30,0.00,78.90,1,12.67,1,,,,,,,159,,,
torchinferno,few_shot,161,150,48.63,39.65,88.28,2,22.65,1,,,,,,,161,,,
torchinferno,few_shot,165,151,53.89,0.00,73.04,1,13.69,1,,,,,,,165,,,
torchinferno,few_shot,171,152,47.15,0.00,67.49,1,14.82,1,,,,,,,171,,,
torchinferno,few_shot,146,153,55.14,52.90,108.04,2,18.51,1,,,,,,,146,,,
torchinferno,few_shot,170,154,44.38,0.00,70.26,1,14.23,1,,,,,,,170,,,
torchinferno,few_shot,152,155,46.56,51.91,98.46,2,20.31,1,,,,,,,152,,,
torchinferno,few_shot,166,156,47.90,0.00,75.63,1,13.22,1,,,,,,,166,,,
torchinferno,few_shot,169,157,52.31,0.00,73.86,1,13.54,1,,,,,,,169,,,
torchinferno,few_shot,163,158,52.73,0.00,80.76,1,12.38,1,,,,,,,163,,,
torchinferno,few_shot,131,159,98.77,0.00,128.87,1,7.76,1,,,,,,,131,,,
torchinferno,few_shot,148,160,78.32,0.00,106.44,1,9.40,1,,,,,,,148,,,
torchinferno,few_shot,162,161,67.11,0.00,97.09,1,10.30,1,,,,,,,162,,,
torchinferno,few_shot,167,162,55.63,37.58,93.21,2,21.46,1,,,,,,,167,,,
torchinferno,few_shot,186,163,47.93,0.00,68.28,1,14.65,1,,,,,,,186,,,
torchinferno,few_shot,189,164,45.83,0.00,67.32,1,14.85,1,,,,,,,189,,,
torchinferno,few_shot,192,165,46.13,0.00,65.10,1,15.36,1,,,,,,,192,,,
torchinferno,few_shot,179,166,54.58,0.00,73.33,1,13.64,1,,,,,,,179,,,
torchinferno,few_shot,164,167,49.60,51.29,100.89,2,19.82,1,,,,,,,164,,,
torchinferno,few_shot,125,168,107.68,44.66,152.34,2,13.13,1,,,,,,,125,,,
torchinferno,few_shot,150,169,72.81,52.69,125.50,2,15.94,1,,,,,,,150,,,
torchinferno,few_shot,168,170,55.10,39.55,94.65,2,21.13,1,,,,,,,168,,,
torchinferno,few_shot,154,171,74.67,49.23,123.90,2,16.14,1,,,,,,,154,,,
torchinferno,few_shot,178,172,57.08,0.00,79.39,1,12.60,1,,,,,,,178,,,
torchinferno,few_shot,195,173,43.18,0.00,68.82,1,14.53,1,,,,,,,195,,,
torchinferno,few_shot,149,174,81.48,47.28,128.77,2,15.53,1,,,,,,,149,,,
torchinferno,few_shot,155,175,71.11,54.49,125.60,2,15.92,1,,,,,,,155,,,
torchinferno,few_shot,191,176,47.36,0.00,74.83,1,13.36,1,,,,,,,191,,,
torchinferno,few_shot,185,177,51.26,0.00,79.36,1,12.60,1,,,,,,,185,,,
torchinferno,few_shot,176,178,51.39,0.00,84.14,1,11.89,1,,,,,,,176,,,
torchinferno,few_shot,180,179,54.79,0.00,82.84,1,12.07,1,,,,,,,180,,,
torchinferno,few_shot,183,180,48.01,0.00,81.73,1,12.24,1,,,,,,,183,,,
torchinferno,few_shot,151,181,80.28,53.22,133.50,2,14.98,1,,,,,,,151,,,
torchinferno,few_shot,173,182,54.19,47.39,101.57,2,19.69,1,,,,,,,173,,,
torchinferno,few_shot,177,183,54.02,46.25,100.27,2,19.95,1,,,,,,,177,,,
torchinferno,few_shot,184,184,51.52,45.95,97.48,2,20.52,1,,,,,,,184,,,
torchinferno,few_shot,193,185,41.36,50.36,91.72,2,21.81,1,,,,,,,193,,,
torchinferno,few_shot,172,186,53.12,51.40,104.52,2,19.14,1,,,,,,,172,,,
torchinferno,few_shot,181,187,52.84,47.67,100.51,2,19.90,1,,,,,,,181,,,
torchinferno,few_shot,210,188,50.03,0.00,70.02,1,14.28,1,,,,,,,210,,,
torchinferno,few_shot,207,189,47.95,0.00,71.83,1,13.92,1,,,,,,,207,,,
torchinferno,few_shot,190,190,44.97,52.62,97.58,2,20.50,1,,,,,,,190,,,
torchinferno,few_shot,174,191,52.96,52.98,105.94,2,18.88,1,,,,,,,174,,,
torchinferno,few_shot,147,192,78.68,37.60,153.87,3,19.50,0,,,,,,,147,,,
torchinferno,few_shot,206,193,54.00,0.00,74.45,1,13.43,1,,,,,,,206,,,
torchinferno,few_shot,212,194,37.46,0.00,69.32,1,14.43,1,,,,,,,212,,,
torchinferno,few_shot,175,195,58.16,49.30,107.46,2,18.61,1,,,,,,,175,,,
torchinferno,few_shot,188,196,50.17,51.54,101.70,2,19.66,1,,,,,,,188,,,
torchinferno,few_shot,196,197,62.05,0.00,83.05,1,12.04,1,,,,,,,196,,,
torchinferno,few_shot,203,198,53.59,0.00,79.67,1,12.55,1,,,,,,,203,,,
torchinferno,few_shot,182,199,51.34,54.95,106.28,2,18.82,1,,,,,,,182,,,
torchinferno,few_shot,199,200,47.43,0.00,83.14,1,12.03,1,,,,,,,199,,,
torchinferno,few_shot,200,201,57.15,0.00,84.01,1,11.90,1,,,,,,,200,,,
torchinferno,few_shot,187,202,50.14,56.26,106.39,2,18.80,1,,,,,,,187,,,
torchinferno,few_shot,213,203,38.00,0.00,73.68,1,13.57,1,,,,,,,213,,,
torchinferno,few_shot,215,204,51.18,0.00,75.64,1,13.22,1,,,,,,,215,,,
torchinferno,few_shot,218,205,54.99,0.00,73.36,1,13.63,1,,,,,,,218,,,
torchinferno,few_shot,214,206,54.40,0.00,77.21,1,12.95,1,,,,,,,214,,,
torchinferno,few_shot,209,207,49.94,44.72,94.65,2,21.13,1,,,,,,,209,,,
torchinferno,few_shot,204,208,48.87,50.17,99.04,2,20.19,1,,,,,,,204,,,
torchinferno,few_shot,216,209,56.25,0.00,78.36,1,12.76,1,,,,,,,216,,,
torchinferno,few_shot,194,210,90.18,0.00,118.31,1,8.45,1,,,,,,,194,,,
torchinferno,few_shot,219,211,53.48,0.00,73.35,1,13.63,1,,,,,,,219,,,
torchinferno,few_shot,222,212,56.54,0.00,74.02,1,13.51,1,,,,,,,222,,,
torchinferno,few_shot,224,213,48.17,0.00,72.40,1,13.81,1,,,,,,,224,,,
torchinferno,few_shot,201,214,78.09,0.00,103.77,1,9.64,1,,,,,,,201,,,
torchinferno,few_shot,217,215,58.32,0.00,79.80,1,12.53,1,,,,,,,217,,,
torchinferno,few_shot,225,216,47.59,0.00,73.48,1,13.61,1,,,,,,,225,,,
torchinferno,few_shot,220,217,46.80,0.00,79.66,1,12.55,1,,,,,,,220,,,
torchinferno,few_shot,205,218,70.78,0.00,104.42,1,9.58,1,,,,,,,205,,,
torchinferno,few_shot,202,219,48.54,58.38,106.92,2,18.71,1,,,,,,,202,,,
torchinferno,few_shot,208,220,71.82,0.00,104.60,1,9.56,1,,,,,,,208,,,
torchinferno,few_shot,238,221,48.96,0.00,69.96,1,14.29,1,,,,,,,238,,,
torchinferno,few_shot,211,222,68.98,48.52,117.51,2,17.02,1,,,,,,,211,,,
