model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-13T15:02:37.139052+00:00

Build Times
provider,build_time_s
torchinferno,42.3
vllm,328.3
sglang,157.0

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,143.04,69.93,85.46,vllm
ttft_p99_ms,730.48,150.87,139.66,sglang
tpot_median_ms,31.19,37.46,59.94,torchinferno
tpot_p99_ms,40.49,85.09,673.65,torchinferno
e2e_median_ms,166.99,94.91,137.70,vllm
e2e_p99_ms,755.29,200.09,741.30,vllm
throughput_median_tps,6.80,13.67,9.82,vllm
total_output_tokens,1461,1466,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,64.57,78.24,124.50,torchinferno
ttft_p99_ms,369.10,299.63,69722.44,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,84.17,98.22,220.60,torchinferno
e2e_p99_ms,397.37,311.28,70083.36,vllm
throughput_median_tps,11.88,10.18,4.53,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,191.76,71.99,85.60,vllm
ttft_p99_ms,1013.45,163.92,519.03,vllm
tpot_median_ms,34.54,37.80,72.78,torchinferno
tpot_p99_ms,276.54,87.54,910.23,vllm
e2e_median_ms,221.41,98.07,143.33,vllm
e2e_p99_ms,1039.25,239.54,953.77,vllm
throughput_median_tps,5.00,13.30,9.16,vllm
total_output_tokens,1442,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,435.26,79.46,71.04,sglang
ttft_last_turn_ms,186.98,83.16,88.41,vllm
ttft_growth_ratio,0.43,1.05,1.24,torchinferno
ttft_first_turn_median_ms,242.09,69.25,62.09,sglang
ttft_first_turn_p99_ms,1093.93,164.07,113.69,sglang
ttft_last_turn_median_ms,188.08,69.97,87.72,vllm
ttft_last_turn_p99_ms,384.46,160.51,115.92,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,53.25,36.13,53.21,vllm
ttft_p99_ms,762.91,98.53,349.62,vllm
tpot_median_ms,34.92,23.90,387.42,vllm
tpot_p99_ms,106.40,36.71,1076.32,vllm
e2e_median_ms,74.02,54.59,431.33,vllm
e2e_p99_ms,816.52,150.63,1088.61,vllm
throughput_median_tps,19.26,24.21,3.28,vllm
total_output_tokens,1448,1461,1461,
num_requests,992,992,992,
correctness_rate,0.98,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,188.58,46.96,51.90,vllm
ttft_p99_ms,457.34,62.59,465.76,vllm
tpot_median_ms,19.41,15.59,24.56,vllm
tpot_p99_ms,25.18,17.82,70.92,vllm
e2e_median_ms,862.91,574.38,946.55,vllm
e2e_p99_ms,1535.39,1069.55,1767.02,vllm
throughput_median_tps,40.96,60.56,39.38,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,48,39,157.48,0.00,172.95,1,5.78,1,,,,,,,48,,,
torchinferno,few_shot,47,40,173.87,0.00,190.73,1,5.24,1,,,,,,,47,,,
torchinferno,few_shot,65,41,141.39,0.00,156.86,1,6.38,1,,,,,,,65,,,
torchinferno,few_shot,64,42,152.55,0.00,168.98,1,5.92,1,,,,,,,64,,,
torchinferno,few_shot,39,43,308.14,0.00,327.83,1,3.05,1,,,,,,,39,,,
torchinferno,few_shot,38,44,327.05,0.00,345.01,1,2.90,1,,,,,,,38,,,
torchinferno,few_shot,41,45,275.44,0.00,295.41,1,3.39,1,,,,,,,41,,,
torchinferno,few_shot,46,46,190.22,0.00,212.36,1,4.71,1,,,,,,,46,,,
torchinferno,few_shot,71,47,69.18,0.00,89.61,1,11.16,1,,,,,,,71,,,
torchinferno,few_shot,42,48,257.46,0.00,281.41,1,3.55,1,,,,,,,42,,,
torchinferno,few_shot,68,49,70.20,0.00,93.48,1,10.70,1,,,,,,,68,,,
torchinferno,few_shot,67,50,71.96,0.00,97.25,1,10.28,1,,,,,,,67,,,
torchinferno,few_shot,69,51,70.00,0.00,96.59,1,10.35,1,,,,,,,69,,,
torchinferno,few_shot,51,52,105.39,28.72,134.10,2,14.91,1,,,,,,,51,,,
torchinferno,few_shot,50,53,122.02,29.52,151.55,2,13.20,1,,,,,,,50,,,
torchinferno,few_shot,45,54,208.25,28.65,236.91,2,8.44,1,,,,,,,45,,,
torchinferno,few_shot,73,55,66.47,29.39,95.86,2,20.86,1,,,,,,,73,,,
torchinferno,few_shot,36,56,358.37,31.36,389.73,2,5.13,1,,,,,,,36,,,
torchinferno,few_shot,44,57,225.57,29.57,255.15,2,7.84,1,,,,,,,44,,,
torchinferno,few_shot,75,58,64.86,31.67,96.53,2,20.72,1,,,,,,,75,,,
torchinferno,few_shot,40,59,291.23,33.47,324.69,2,6.16,1,,,,,,,40,,,
torchinferno,few_shot,70,60,69.22,32.38,101.60,2,19.68,1,,,,,,,70,,,
torchinferno,few_shot,52,61,89.24,33.78,123.02,2,16.26,1,,,,,,,52,,,
torchinferno,few_shot,49,62,141.74,33.24,174.98,2,11.43,1,,,,,,,49,,,
torchinferno,few_shot,78,63,63.55,34.49,98.04,2,20.40,1,,,,,,,78,,,
torchinferno,few_shot,77,64,63.60,37.65,101.25,2,19.75,1,,,,,,,77,,,
torchinferno,few_shot,79,65,62.17,38.24,100.42,2,19.92,1,,,,,,,79,,,
torchinferno,few_shot,72,66,151.10,0.00,162.82,1,6.14,1,,,,,,,72,,,
torchinferno,few_shot,90,67,134.34,0.00,147.94,1,6.76,1,,,,,,,90,,,
torchinferno,few_shot,66,68,155.58,0.00,168.17,1,5.95,1,,,,,,,66,,,
torchinferno,few_shot,88,69,134.66,0.00,150.22,1,6.66,1,,,,,,,88,,,
torchinferno,few_shot,81,70,138.60,0.00,154.85,1,6.46,1,,,,,,,81,,,
torchinferno,few_shot,102,71,67.89,0.00,83.31,1,12.00,1,,,,,,,102,,,
torchinferno,few_shot,98,72,70.64,0.00,86.23,1,11.60,1,,,,,,,98,,,
torchinferno,few_shot,87,73,136.45,0.00,152.59,1,6.55,1,,,,,,,87,,,
torchinferno,few_shot,92,74,132.24,0.00,149.80,1,6.68,1,,,,,,,92,,,
torchinferno,few_shot,82,75,138.78,0.00,156.53,1,6.39,1,,,,,,,82,,,
torchinferno,few_shot,86,76,135.87,0.00,154.68,1,6.47,1,,,,,,,86,,,
torchinferno,few_shot,55,77,108.04,0.00,126.64,1,7.90,1,,,,,,,55,,,
torchinferno,few_shot,96,78,131.81,0.00,148.89,1,6.72,1,,,,,,,96,,,
torchinferno,few_shot,85,79,138.75,0.00,157.09,1,6.37,1,,,,,,,85,,,
torchinferno,few_shot,80,80,141.46,0.00,162.90,1,6.14,1,,,,,,,80,,,
torchinferno,few_shot,89,81,134.17,0.00,155.96,1,6.41,1,,,,,,,89,,,
torchinferno,few_shot,57,82,76.15,0.00,95.66,1,10.45,1,,,,,,,57,,,
torchinferno,few_shot,76,83,149.38,0.00,169.60,1,5.90,1,,,,,,,76,,,
torchinferno,few_shot,95,84,133.00,0.00,157.20,1,6.36,1,,,,,,,95,,,
torchinferno,few_shot,101,85,69.81,0.00,95.10,1,10.52,1,,,,,,,101,,,
torchinferno,few_shot,94,86,132.55,26.82,159.38,2,12.55,1,,,,,,,94,,,
torchinferno,few_shot,54,87,131.27,27.79,159.06,2,12.57,1,,,,,,,54,,,
torchinferno,few_shot,107,88,65.45,28.06,93.51,2,21.39,1,,,,,,,107,,,
torchinferno,few_shot,105,89,66.43,0.00,95.58,1,10.46,1,,,,,,,105,,,
torchinferno,few_shot,84,90,137.90,31.11,169.01,2,11.83,1,,,,,,,84,,,
torchinferno,few_shot,93,91,133.42,30.82,164.24,2,12.18,1,,,,,,,93,,,
torchinferno,few_shot,99,92,69.54,32.08,101.62,2,19.68,1,,,,,,,99,,,
torchinferno,few_shot,91,93,135.24,31.73,166.97,2,11.98,1,,,,,,,91,,,
torchinferno,few_shot,56,94,91.75,33.87,125.62,2,15.92,1,,,,,,,56,,,
torchinferno,few_shot,53,95,155.65,0.00,191.07,1,5.23,1,,,,,,,53,,,
torchinferno,few_shot,83,96,140.69,34.48,175.17,2,11.42,1,,,,,,,83,,,
torchinferno,few_shot,97,97,125.39,0.00,166.70,1,6.00,1,,,,,,,97,,,
torchinferno,few_shot,106,98,145.29,0.00,157.19,1,6.36,1,,,,,,,106,,,
torchinferno,few_shot,127,99,126.65,0.00,139.97,1,7.14,1,,,,,,,127,,,
torchinferno,few_shot,109,100,141.10,0.00,156.43,1,6.39,1,,,,,,,109,,,
torchinferno,few_shot,123,101,131.23,0.00,144.37,1,6.93,1,,,,,,,123,,,
torchinferno,few_shot,110,102,142.69,0.00,154.21,1,6.48,1,,,,,,,110,,,
torchinferno,few_shot,129,103,124.57,0.00,138.75,1,7.21,1,,,,,,,129,,,
torchinferno,few_shot,112,104,138.34,0.00,155.98,1,6.41,1,,,,,,,112,,,
torchinferno,few_shot,122,105,131.06,0.00,147.93,1,6.76,1,,,,,,,122,,,
torchinferno,few_shot,133,106,64.46,0.00,82.24,1,12.16,1,,,,,,,133,,,
torchinferno,few_shot,58,107,132.25,0.00,148.25,1,6.75,1,,,,,,,58,,,
torchinferno,few_shot,115,108,135.25,0.00,153.53,1,6.51,1,,,,,,,115,,,
torchinferno,few_shot,119,109,132.16,0.00,151.97,1,6.58,1,,,,,,,119,,,
torchinferno,few_shot,60,110,92.55,0.00,111.42,1,8.98,1,,,,,,,60,,,
torchinferno,few_shot,100,111,150.52,0.00,169.69,1,5.89,1,,,,,,,100,,,
torchinferno,few_shot,113,112,137.39,0.00,160.43,1,6.23,1,,,,,,,113,,,
torchinferno,few_shot,118,113,132.25,27.55,159.80,2,12.52,1,,,,,,,118,,,
torchinferno,few_shot,120,114,131.95,27.45,159.40,2,12.55,1,,,,,,,120,,,
torchinferno,few_shot,117,115,134.56,0.00,161.24,1,6.20,1,,,,,,,117,,,
torchinferno,few_shot,121,116,131.03,28.80,159.83,2,12.51,1,,,,,,,121,,,
torchinferno,few_shot,61,117,73.94,28.72,102.66,2,19.48,1,,,,,,,61,,,
torchinferno,few_shot,116,118,135.12,28.22,163.34,2,12.24,1,,,,,,,116,,,
torchinferno,few_shot,103,119,148.13,27.82,175.95,2,11.37,1,,,,,,,103,,,
torchinferno,few_shot,111,120,141.85,28.48,170.33,2,11.74,1,,,,,,,111,,,
torchinferno,few_shot,126,121,127.82,31.26,159.09,2,12.57,1,,,,,,,126,,,
torchinferno,few_shot,104,122,144.99,33.72,178.71,2,11.19,1,,,,,,,104,,,
torchinferno,few_shot,135,123,65.05,32.15,97.20,2,20.58,1,,,,,,,135,,,
torchinferno,few_shot,124,124,129.80,33.53,163.33,2,12.25,1,,,,,,,124,,,
torchinferno,few_shot,128,125,125.89,33.52,159.41,2,12.55,1,,,,,,,128,,,
torchinferno,few_shot,125,126,128.05,35.53,163.58,2,12.23,1,,,,,,,125,,,
torchinferno,few_shot,59,127,108.37,35.13,143.50,2,13.94,1,,,,,,,59,,,
torchinferno,few_shot,114,128,135.66,36.15,171.82,2,11.64,1,,,,,,,114,,,
torchinferno,few_shot,108,129,144.14,36.09,180.23,2,11.10,1,,,,,,,108,,,
torchinferno,few_shot,142,130,141.97,0.00,155.84,1,6.42,1,,,,,,,142,,,
torchinferno,few_shot,136,131,147.12,0.00,159.44,1,6.27,1,,,,,,,136,,,
torchinferno,few_shot,145,132,140.71,0.00,155.16,1,6.44,1,,,,,,,145,,,
torchinferno,few_shot,157,133,128.27,0.00,142.79,1,7.00,1,,,,,,,157,,,
torchinferno,few_shot,158,134,127.88,0.00,142.91,1,7.00,1,,,,,,,158,,,
torchinferno,few_shot,137,135,144.11,0.00,161.74,1,6.18,1,,,,,,,137,,,
torchinferno,few_shot,134,136,145.56,0.00,164.10,1,6.09,1,,,,,,,134,,,
torchinferno,few_shot,153,137,133.37,0.00,149.90,1,6.67,1,,,,,,,153,,,
torchinferno,few_shot,160,138,126.24,0.00,143.93,1,6.95,1,,,,,,,160,,,
torchinferno,few_shot,148,139,136.58,0.00,155.46,1,6.43,1,,,,,,,148,,,
torchinferno,few_shot,159,140,126.68,0.00,145.71,1,6.86,1,,,,,,,159,,,
torchinferno,few_shot,131,141,150.11,0.00,171.21,1,5.84,1,,,,,,,131,,,
torchinferno,few_shot,138,142,146.79,0.00,168.52,1,5.93,1,,,,,,,138,,,
torchinferno,few_shot,156,143,130.91,0.00,153.56,1,6.51,1,,,,,,,156,,,
torchinferno,few_shot,130,144,148.26,0.00,174.11,1,5.74,1,,,,,,,130,,,
torchinferno,few_shot,132,145,148.35,26.55,174.90,2,11.43,1,,,,,,,132,,,
torchinferno,few_shot,149,146,135.27,27.56,162.83,2,12.28,1,,,,,,,149,,,
torchinferno,few_shot,154,147,130.22,28.95,159.18,2,12.56,1,,,,,,,154,,,
torchinferno,few_shot,141,148,144.55,27.62,172.17,2,11.62,1,,,,,,,141,,,
torchinferno,few_shot,161,149,120.83,29.47,150.29,2,13.31,1,,,,,,,161,,,
torchinferno,few_shot,143,150,142.00,30.01,172.00,2,11.63,1,,,,,,,143,,,
torchinferno,few_shot,62,151,140.75,28.31,169.05,2,11.83,1,,,,,,,62,,,
torchinferno,few_shot,151,152,132.71,31.40,164.11,2,12.19,1,,,,,,,151,,,
torchinferno,few_shot,140,153,145.32,29.98,175.29,2,11.41,1,,,,,,,140,,,
torchinferno,few_shot,150,154,133.86,32.38,166.24,2,12.03,1,,,,,,,150,,,
torchinferno,few_shot,63,155,114.32,31.92,146.24,2,13.68,1,,,,,,,63,,,
torchinferno,few_shot,155,156,130.34,32.60,162.94,2,12.27,1,,,,,,,155,,,
torchinferno,few_shot,139,157,143.60,34.50,178.10,2,11.23,1,,,,,,,139,,,
torchinferno,few_shot,144,158,140.54,35.57,176.11,2,11.36,1,,,,,,,144,,,
torchinferno,few_shot,146,159,140.56,35.15,175.71,2,11.38,1,,,,,,,146,,,
torchinferno,few_shot,152,160,134.16,36.05,170.21,2,11.75,1,,,,,,,152,,,
torchinferno,few_shot,147,161,140.38,20.07,180.52,3,16.62,0,,,,,,,147,,,
torchinferno,few_shot,170,162,157.39,0.00,168.70,1,5.93,1,,,,,,,170,,,
torchinferno,few_shot,179,163,145.19,0.00,159.04,1,6.29,1,,,,,,,179,,,
torchinferno,few_shot,189,164,139.91,0.00,152.44,1,6.56,1,,,,,,,189,,,
torchinferno,few_shot,169,165,155.08,0.00,170.61,1,5.86,1,,,,,,,169,,,
torchinferno,few_shot,178,166,145.50,0.00,160.88,1,6.22,1,,,,,,,178,,,
torchinferno,few_shot,186,167,141.37,0.00,155.97,1,6.41,1,,,,,,,186,,,
torchinferno,few_shot,166,168,157.28,0.00,174.44,1,5.73,1,,,,,,,166,,,
torchinferno,few_shot,163,169,158.59,0.00,176.85,1,5.65,1,,,,,,,163,,,
torchinferno,few_shot,183,170,145.70,0.00,161.50,1,6.19,1,,,,,,,183,,,
torchinferno,few_shot,185,171,141.84,0.00,160.30,1,6.24,1,,,,,,,185,,,
torchinferno,few_shot,171,172,156.78,0.00,174.13,1,5.74,1,,,,,,,171,,,
torchinferno,few_shot,165,173,158.84,0.00,178.09,1,5.62,1,,,,,,,165,,,
torchinferno,few_shot,192,174,138.50,0.00,156.71,1,6.38,1,,,,,,,192,,,
torchinferno,few_shot,162,175,161.72,0.00,181.70,1,5.50,1,,,,,,,162,,,
torchinferno,few_shot,180,176,146.95,0.00,166.74,1,6.00,1,,,,,,,180,,,
torchinferno,few_shot,176,177,150.92,0.00,173.28,1,5.77,1,,,,,,,176,,,
torchinferno,few_shot,191,178,138.34,0.00,160.47,1,6.23,1,,,,,,,191,,,
torchinferno,few_shot,177,179,145.71,27.69,173.40,2,11.53,1,,,,,,,177,,,
torchinferno,few_shot,167,180,158.46,26.72,185.17,2,10.80,1,,,,,,,167,,,
torchinferno,few_shot,181,181,144.99,27.62,172.62,2,11.59,1,,,,,,,181,,,
torchinferno,few_shot,187,182,141.35,27.34,168.69,2,11.86,1,,,,,,,187,,,
torchinferno,few_shot,190,183,138.61,28.85,167.45,2,11.94,1,,,,,,,190,,,
torchinferno,few_shot,188,184,139.59,29.44,169.03,2,11.83,1,,,,,,,188,,,
torchinferno,few_shot,184,185,143.25,31.24,174.49,2,11.46,1,,,,,,,184,,,
torchinferno,few_shot,173,186,153.24,32.52,185.76,2,10.77,1,,,,,,,173,,,
torchinferno,few_shot,182,187,144.04,32.38,176.42,2,11.34,1,,,,,,,182,,,
torchinferno,few_shot,164,188,159.81,32.61,192.42,2,10.39,1,,,,,,,164,,,
torchinferno,few_shot,172,189,153.85,34.64,188.48,2,10.61,1,,,,,,,172,,,
torchinferno,few_shot,175,190,152.78,33.87,186.66,2,10.71,1,,,,,,,175,,,
torchinferno,few_shot,174,191,152.74,35.16,187.90,2,10.64,1,,,,,,,174,,,
torchinferno,few_shot,168,192,157.84,34.71,192.54,2,10.39,1,,,,,,,168,,,
torchinferno,few_shot,193,193,137.51,36.56,174.07,2,11.49,1,,,,,,,193,,,
torchinferno,few_shot,194,194,158.47,0.00,172.42,1,5.80,1,,,,,,,194,,,
torchinferno,few_shot,196,195,157.68,0.00,171.95,1,5.82,1,,,,,,,196,,,
torchinferno,few_shot,225,196,132.16,0.00,145.59,1,6.87,1,,,,,,,225,,,
torchinferno,few_shot,195,197,158.08,0.00,173.42,1,5.77,1,,,,,,,195,,,
torchinferno,few_shot,218,198,141.49,0.00,155.60,1,6.43,1,,,,,,,218,,,
torchinferno,few_shot,203,199,152.48,0.00,168.70,1,5.93,1,,,,,,,203,,,
torchinferno,few_shot,208,200,149.01,0.00,163.39,1,6.12,1,,,,,,,208,,,
torchinferno,few_shot,224,201,135.94,0.00,151.21,1,6.61,1,,,,,,,224,,,
torchinferno,few_shot,220,202,139.37,0.00,156.56,1,6.39,1,,,,,,,220,,,
torchinferno,few_shot,210,203,144.65,0.00,162.18,1,6.17,1,,,,,,,210,,,
torchinferno,few_shot,206,204,149.22,0.00,166.94,1,5.99,1,,,,,,,206,,,
torchinferno,few_shot,201,205,153.08,0.00,173.00,1,5.78,1,,,,,,,201,,,
torchinferno,few_shot,199,206,156.24,0.00,175.42,1,5.70,1,,,,,,,199,,,
torchinferno,few_shot,217,207,142.02,0.00,160.73,1,6.22,1,,,,,,,217,,,
torchinferno,few_shot,222,208,138.39,0.00,158.18,1,6.32,1,,,,,,,222,,,
torchinferno,few_shot,215,209,143.48,0.00,162.84,1,6.14,1,,,,,,,215,,,
torchinferno,few_shot,200,210,154.73,0.00,176.40,1,5.67,1,,,,,,,200,,,
torchinferno,few_shot,212,211,145.15,0.00,165.81,1,6.03,1,,,,,,,212,,,
torchinferno,few_shot,216,212,142.12,0.00,164.82,1,6.07,1,,,,,,,216,,,
torchinferno,few_shot,205,213,149.68,0.00,173.29,1,5.77,1,,,,,,,205,,,
torchinferno,few_shot,219,214,142.18,0.00,164.40,1,6.08,1,,,,,,,219,,,
torchinferno,few_shot,197,215,159.64,25.84,185.48,2,10.78,1,,,,,,,197,,,
torchinferno,few_shot,214,216,143.84,0.00,173.87,1,5.75,1,,,,,,,214,,,
torchinferno,few_shot,204,217,154.06,30.24,184.30,2,10.85,1,,,,,,,204,,,
torchinferno,few_shot,198,218,159.26,30.44,189.70,2,10.54,1,,,,,,,198,,,
torchinferno,few_shot,207,219,149.21,0.00,181.63,1,5.51,1,,,,,,,207,,,
torchinferno,few_shot,213,220,142.71,0.00,176.85,1,5.65,1,,,,,,,213,,,
torchinferno,few_shot,202,221,155.75,32.10,187.86,2,10.65,1,,,,,,,202,,,
torchinferno,few_shot,223,222,137.12,35.14,172.26,2,11.61,1,,,,,,,223,,,
torchinferno,few_shot,209,223,146.09,34.87,180.95,2,11.05,1,,,,,,,209,,,
torchinferno,few_shot,211,224,146.43,34.86,181.29,2,11.03,1,,,,,,,211,,,
