model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-18T23:02:52.913050+00:00

Build Times
provider,build_time_s
torchinferno,41.8
vllm,284.7
sglang,170.6

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,139.78,85.87,87.72,vllm
ttft_p99_ms,740.94,188.12,501.41,vllm
tpot_median_ms,32.11,39.00,69.43,torchinferno
tpot_p99_ms,45.05,128.44,829.18,torchinferno
e2e_median_ms,164.20,123.16,149.93,vllm
e2e_p99_ms,754.48,226.11,825.10,vllm
throughput_median_tps,7.08,11.54,8.85,vllm
total_output_tokens,1461,1466,1465,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,76.02,86.91,158.66,torchinferno
ttft_p99_ms,408.72,344.18,71042.55,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,93.07,105.60,244.52,torchinferno
e2e_p99_ms,441.35,344.51,71088.43,vllm
throughput_median_tps,10.74,9.47,4.09,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,188.72,73.89,100.73,vllm
ttft_p99_ms,997.79,159.62,482.10,vllm
tpot_median_ms,35.54,36.15,80.88,torchinferno
tpot_p99_ms,47.78,91.15,902.62,torchinferno
e2e_median_ms,217.49,101.16,168.11,vllm
e2e_p99_ms,1021.33,218.72,962.55,vllm
throughput_median_tps,5.18,13.14,7.68,vllm
total_output_tokens,1442,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,428.36,76.85,83.45,vllm
ttft_last_turn_ms,170.00,79.34,107.86,vllm
ttft_growth_ratio,0.40,1.03,1.29,torchinferno
ttft_first_turn_median_ms,222.47,70.21,78.20,vllm
ttft_first_turn_p99_ms,1101.07,154.69,133.70,sglang
ttft_last_turn_median_ms,184.51,75.84,102.21,vllm
ttft_last_turn_p99_ms,206.25,147.10,139.97,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,52.31,37.78,65.77,vllm
ttft_p99_ms,779.10,105.48,136.85,vllm
tpot_median_ms,34.71,27.96,452.71,vllm
tpot_p99_ms,76.84,36.08,1140.94,vllm
e2e_median_ms,72.40,58.19,495.27,vllm
e2e_p99_ms,818.33,151.09,1196.98,vllm
throughput_median_tps,19.88,22.40,2.93,vllm
total_output_tokens,1463,1461,1463,
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,184.66,46.83,62.91,vllm
ttft_p99_ms,651.13,64.57,451.84,vllm
tpot_median_ms,19.38,15.44,29.41,vllm
tpot_p99_ms,27.87,17.26,76.37,vllm
e2e_median_ms,885.86,577.96,1097.85,vllm
e2e_p99_ms,1709.83,1054.37,2056.15,vllm
throughput_median_tps,39.27,60.70,32.95,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,37,39,345.36,0.00,362.13,1,2.76,1,,,,,,,37,,,
torchinferno,few_shot,65,40,135.90,0.00,151.91,1,6.58,1,,,,,,,65,,,
torchinferno,few_shot,39,41,310.54,0.00,329.54,1,3.03,1,,,,,,,39,,,
torchinferno,few_shot,68,42,65.92,0.00,84.64,1,11.81,1,,,,,,,68,,,
torchinferno,few_shot,66,43,68.48,0.00,87.19,1,11.47,1,,,,,,,66,,,
torchinferno,few_shot,71,44,64.73,0.00,83.96,1,11.91,1,,,,,,,71,,,
torchinferno,few_shot,64,45,147.30,0.00,167.56,1,5.97,1,,,,,,,64,,,
torchinferno,few_shot,53,46,73.05,0.00,95.26,1,10.50,1,,,,,,,53,,,
torchinferno,few_shot,41,47,276.50,0.00,299.82,1,3.34,1,,,,,,,41,,,
torchinferno,few_shot,72,48,64.34,0.00,85.39,1,11.71,1,,,,,,,72,,,
torchinferno,few_shot,42,49,262.45,0.00,284.07,1,3.52,1,,,,,,,42,,,
torchinferno,few_shot,38,50,328.69,0.00,353.74,1,2.83,1,,,,,,,38,,,
torchinferno,few_shot,67,51,68.08,0.00,94.26,1,10.61,1,,,,,,,67,,,
torchinferno,few_shot,46,52,194.12,0.00,220.71,1,4.53,1,,,,,,,46,,,
torchinferno,few_shot,45,53,210.09,28.44,238.53,2,8.38,1,,,,,,,45,,,
torchinferno,few_shot,69,54,67.19,0.00,96.07,1,10.41,1,,,,,,,69,,,
torchinferno,few_shot,36,55,361.05,32.57,393.62,2,5.08,1,,,,,,,36,,,
torchinferno,few_shot,51,56,107.06,32.43,139.49,2,14.34,1,,,,,,,51,,,
torchinferno,few_shot,70,57,66.01,32.13,98.14,2,20.38,1,,,,,,,70,,,
torchinferno,few_shot,50,58,126.71,32.10,158.81,2,12.59,1,,,,,,,50,,,
torchinferno,few_shot,40,59,294.86,35.07,329.93,2,6.06,1,,,,,,,40,,,
torchinferno,few_shot,44,60,225.97,36.60,262.56,2,7.62,1,,,,,,,44,,,
torchinferno,few_shot,52,61,91.97,35.90,127.86,2,15.64,1,,,,,,,52,,,
torchinferno,few_shot,49,62,143.46,36.75,180.21,2,11.10,1,,,,,,,49,,,
torchinferno,few_shot,73,63,62.60,38.98,101.58,2,19.69,1,,,,,,,73,,,
torchinferno,few_shot,75,64,62.85,38.87,101.72,2,19.66,1,,,,,,,75,,,
torchinferno,few_shot,48,65,158.07,0.00,200.56,1,4.99,1,,,,,,,48,,,
torchinferno,few_shot,76,66,141.24,0.00,152.53,1,6.56,1,,,,,,,76,,,
torchinferno,few_shot,82,67,131.94,0.00,145.99,1,6.85,1,,,,,,,82,,,
torchinferno,few_shot,90,68,128.31,0.00,140.08,1,7.14,1,,,,,,,90,,,
torchinferno,few_shot,98,69,69.01,0.00,81.80,1,12.22,1,,,,,,,98,,,
torchinferno,few_shot,87,70,131.79,0.00,144.22,1,6.93,1,,,,,,,87,,,
torchinferno,few_shot,80,71,132.44,0.00,149.37,1,6.69,1,,,,,,,80,,,
torchinferno,few_shot,88,72,126.95,0.00,144.66,1,6.91,1,,,,,,,88,,,
torchinferno,few_shot,96,73,117.94,0.00,135.12,1,7.40,1,,,,,,,96,,,
torchinferno,few_shot,95,74,122.98,0.00,139.04,1,7.19,1,,,,,,,95,,,
torchinferno,few_shot,102,75,65.80,0.00,83.29,1,12.01,1,,,,,,,102,,,
torchinferno,few_shot,86,76,129.25,0.00,149.46,1,6.69,1,,,,,,,86,,,
torchinferno,few_shot,85,77,132.23,0.00,151.24,1,6.61,1,,,,,,,85,,,
torchinferno,few_shot,89,78,127.82,0.00,149.30,1,6.70,1,,,,,,,89,,,
torchinferno,few_shot,106,79,61.45,0.00,85.56,1,11.69,1,,,,,,,106,,,
torchinferno,few_shot,92,80,123.51,0.00,148.76,1,6.72,1,,,,,,,92,,,
torchinferno,few_shot,100,81,66.94,0.00,90.63,1,11.03,1,,,,,,,100,,,
torchinferno,few_shot,79,82,139.37,23.26,162.63,2,12.30,1,,,,,,,79,,,
torchinferno,few_shot,93,83,124.06,26.29,150.34,2,13.30,1,,,,,,,93,,,
torchinferno,few_shot,54,84,131.63,24.50,156.13,2,12.81,1,,,,,,,54,,,
torchinferno,few_shot,84,85,129.64,29.80,159.44,2,12.54,1,,,,,,,84,,,
torchinferno,few_shot,103,86,65.99,26.86,92.85,2,21.54,1,,,,,,,103,,,
torchinferno,few_shot,78,87,138.04,29.59,167.63,2,11.93,1,,,,,,,78,,,
torchinferno,few_shot,91,88,125.44,30.36,155.80,2,12.84,1,,,,,,,91,,,
torchinferno,few_shot,55,89,105.12,0.00,133.99,1,7.46,1,,,,,,,55,,,
torchinferno,few_shot,99,90,67.24,31.34,98.58,2,20.29,1,,,,,,,99,,,
torchinferno,few_shot,77,91,139.56,33.96,173.51,2,11.53,1,,,,,,,77,,,
torchinferno,few_shot,97,92,117.94,0.00,152.94,1,6.54,1,,,,,,,97,,,
torchinferno,few_shot,81,93,133.90,0.00,171.71,1,5.82,1,,,,,,,81,,,
torchinferno,few_shot,56,94,85.56,39.90,125.45,2,15.94,1,,,,,,,56,,,
torchinferno,few_shot,83,95,130.95,41.38,172.33,2,11.61,1,,,,,,,83,,,
torchinferno,few_shot,94,96,122.34,41.87,164.21,2,12.18,1,,,,,,,94,,,
torchinferno,few_shot,104,97,65.83,45.94,111.77,2,17.89,1,,,,,,,104,,,
torchinferno,few_shot,105,98,142.88,0.00,154.31,1,6.48,1,,,,,,,105,,,
torchinferno,few_shot,119,99,128.51,0.00,141.71,1,7.06,1,,,,,,,119,,,
torchinferno,few_shot,123,100,123.43,0.00,138.62,1,7.21,1,,,,,,,123,,,
torchinferno,few_shot,112,101,136.89,0.00,151.96,1,6.58,1,,,,,,,112,,,
torchinferno,few_shot,117,102,129.95,0.00,146.36,1,6.83,1,,,,,,,117,,,
torchinferno,few_shot,109,103,136.65,0.00,154.82,1,6.46,1,,,,,,,109,,,
torchinferno,few_shot,60,104,79.74,0.00,95.37,1,10.49,1,,,,,,,60,,,
torchinferno,few_shot,58,105,117.18,0.00,133.81,1,7.47,1,,,,,,,58,,,
torchinferno,few_shot,110,106,136.44,0.00,156.72,1,6.38,1,,,,,,,110,,,
torchinferno,few_shot,57,107,148.59,0.00,166.51,1,6.01,1,,,,,,,57,,,
torchinferno,few_shot,113,108,135.22,0.00,157.78,1,6.34,1,,,,,,,113,,,
torchinferno,few_shot,122,109,124.69,0.00,147.39,1,6.78,1,,,,,,,122,,,
torchinferno,few_shot,101,110,144.09,0.00,167.46,1,5.97,1,,,,,,,101,,,
torchinferno,few_shot,130,111,66.99,0.00,91.49,1,10.93,1,,,,,,,130,,,
torchinferno,few_shot,127,112,120.96,0.00,145.53,1,6.87,1,,,,,,,127,,,
torchinferno,few_shot,129,113,118.96,0.00,143.89,1,6.95,1,,,,,,,129,,,
torchinferno,few_shot,115,114,132.62,0.00,158.88,1,6.29,1,,,,,,,115,,,
torchinferno,few_shot,107,115,138.44,28.91,167.36,2,11.95,1,,,,,,,107,,,
torchinferno,few_shot,124,116,124.44,27.44,151.88,2,13.17,1,,,,,,,124,,,
torchinferno,few_shot,111,117,139.02,28.01,167.03,2,11.97,1,,,,,,,111,,,
torchinferno,few_shot,120,118,127.03,31.52,158.55,2,12.61,1,,,,,,,120,,,
torchinferno,few_shot,126,119,120.67,31.85,152.52,2,13.11,1,,,,,,,126,,,
torchinferno,few_shot,118,120,130.90,30.41,161.31,2,12.40,1,,,,,,,118,,,
torchinferno,few_shot,108,121,141.42,30.85,172.27,2,11.61,1,,,,,,,108,,,
torchinferno,few_shot,128,122,119.23,32.95,152.18,2,13.14,1,,,,,,,128,,,
torchinferno,few_shot,59,123,95.81,34.36,130.17,2,15.36,1,,,,,,,59,,,
torchinferno,few_shot,135,124,65.22,33.14,98.35,2,20.33,1,,,,,,,135,,,
torchinferno,few_shot,114,125,133.19,37.62,170.80,2,11.71,1,,,,,,,114,,,
torchinferno,few_shot,140,126,58.99,37.26,96.24,2,20.78,1,,,,,,,140,,,
torchinferno,few_shot,116,127,133.51,36.00,169.51,2,11.80,1,,,,,,,116,,,
torchinferno,few_shot,121,128,124.78,41.54,166.32,2,12.03,1,,,,,,,121,,,
torchinferno,few_shot,125,129,122.85,41.00,163.84,2,12.21,1,,,,,,,125,,,
torchinferno,few_shot,138,130,141.21,0.00,154.94,1,6.45,1,,,,,,,138,,,
torchinferno,few_shot,148,131,134.47,0.00,146.12,1,6.84,1,,,,,,,148,,,
torchinferno,few_shot,157,132,121.79,0.00,135.85,1,7.36,1,,,,,,,157,,,
torchinferno,few_shot,136,133,142.55,0.00,158.47,1,6.31,1,,,,,,,136,,,
torchinferno,few_shot,131,134,148.52,0.00,162.84,1,6.14,1,,,,,,,131,,,
torchinferno,few_shot,133,135,147.90,0.00,161.99,1,6.17,1,,,,,,,133,,,
torchinferno,few_shot,158,136,120.99,0.00,137.28,1,7.28,1,,,,,,,158,,,
torchinferno,few_shot,159,137,121.80,0.00,137.16,1,7.29,1,,,,,,,159,,,
torchinferno,few_shot,153,138,128.90,0.00,146.72,1,6.82,1,,,,,,,153,,,
torchinferno,few_shot,145,139,136.43,0.00,154.04,1,6.49,1,,,,,,,145,,,
torchinferno,few_shot,134,140,145.38,0.00,166.60,1,6.00,1,,,,,,,134,,,
torchinferno,few_shot,137,141,145.34,0.00,164.88,1,6.07,1,,,,,,,137,,,
torchinferno,few_shot,156,142,124.58,0.00,148.11,1,6.75,1,,,,,,,156,,,
torchinferno,few_shot,160,143,119.64,0.00,145.19,1,6.89,1,,,,,,,160,,,
torchinferno,few_shot,146,144,135.57,26.18,161.75,2,12.36,1,,,,,,,146,,,
torchinferno,few_shot,151,145,131.49,26.97,158.46,2,12.62,1,,,,,,,151,,,
torchinferno,few_shot,132,146,146.84,28.06,174.90,2,11.44,1,,,,,,,132,,,
torchinferno,few_shot,142,147,137.57,0.00,167.61,1,5.97,1,,,,,,,142,,,
torchinferno,few_shot,144,148,137.71,27.86,165.57,2,12.08,1,,,,,,,144,,,
torchinferno,few_shot,161,149,113.56,28.69,142.25,2,14.06,1,,,,,,,161,,,
torchinferno,few_shot,61,150,143.18,29.89,173.07,2,11.56,1,,,,,,,61,,,
torchinferno,few_shot,143,151,135.13,33.41,168.54,2,11.87,1,,,,,,,143,,,
torchinferno,few_shot,139,152,139.94,34.12,174.06,2,11.49,1,,,,,,,139,,,
torchinferno,few_shot,62,153,113.35,31.97,145.32,2,13.76,1,,,,,,,62,,,
torchinferno,few_shot,150,154,130.75,35.92,166.67,2,12.00,1,,,,,,,150,,,
torchinferno,few_shot,154,155,126.67,35.73,162.40,2,12.32,1,,,,,,,154,,,
torchinferno,few_shot,152,156,129.72,37.46,167.18,2,11.96,1,,,,,,,152,,,
torchinferno,few_shot,141,157,138.96,38.98,177.94,2,11.24,1,,,,,,,141,,,
torchinferno,few_shot,155,158,126.31,38.96,165.27,2,12.10,1,,,,,,,155,,,
torchinferno,few_shot,63,159,93.52,40.87,134.39,2,14.88,1,,,,,,,63,,,
torchinferno,few_shot,147,160,135.58,20.89,177.37,3,16.91,0,,,,,,,147,,,
torchinferno,few_shot,149,161,132.89,43.63,176.52,2,11.33,1,,,,,,,149,,,
torchinferno,few_shot,162,162,162.05,0.00,172.53,1,5.80,1,,,,,,,162,,,
torchinferno,few_shot,178,163,145.60,0.00,159.56,1,6.27,1,,,,,,,178,,,
torchinferno,few_shot,179,164,146.65,0.00,159.53,1,6.27,1,,,,,,,179,,,
torchinferno,few_shot,186,165,141.19,0.00,153.86,1,6.50,1,,,,,,,186,,,
torchinferno,few_shot,192,166,133.71,0.00,147.54,1,6.78,1,,,,,,,192,,,
torchinferno,few_shot,183,167,142.82,0.00,156.88,1,6.37,1,,,,,,,183,,,
torchinferno,few_shot,191,168,134.81,0.00,151.30,1,6.61,1,,,,,,,191,,,
torchinferno,few_shot,169,169,153.27,0.00,171.56,1,5.83,1,,,,,,,169,,,
torchinferno,few_shot,176,170,146.90,0.00,165.20,1,6.05,1,,,,,,,176,,,
torchinferno,few_shot,185,171,141.07,0.00,158.78,1,6.30,1,,,,,,,185,,,
torchinferno,few_shot,170,172,155.03,0.00,167.02,1,5.99,1,,,,,,,170,,,
torchinferno,few_shot,165,173,156.65,0.00,180.50,1,5.54,1,,,,,,,165,,,
torchinferno,few_shot,166,174,155.71,0.00,181.01,1,5.52,1,,,,,,,166,,,
torchinferno,few_shot,189,175,136.82,0.00,160.92,1,6.21,1,,,,,,,189,,,
torchinferno,few_shot,171,176,154.39,0.00,178.93,1,5.59,1,,,,,,,171,,,
torchinferno,few_shot,175,177,146.97,26.92,173.89,2,11.50,1,,,,,,,175,,,
torchinferno,few_shot,173,178,149.97,27.67,177.64,2,11.26,1,,,,,,,173,,,
torchinferno,few_shot,163,179,160.05,0.00,186.98,1,5.35,1,,,,,,,163,,,
torchinferno,few_shot,193,180,131.48,27.96,159.44,2,12.54,1,,,,,,,193,,,
torchinferno,few_shot,174,181,150.73,27.32,178.06,2,11.23,1,,,,,,,174,,,
torchinferno,few_shot,190,182,136.33,29.04,165.37,2,12.09,1,,,,,,,190,,,
torchinferno,few_shot,164,183,158.42,30.17,188.58,2,10.61,1,,,,,,,164,,,
torchinferno,few_shot,167,184,156.48,30.72,187.20,2,10.68,1,,,,,,,167,,,
torchinferno,few_shot,180,185,146.07,0.00,175.99,1,5.68,1,,,,,,,180,,,
torchinferno,few_shot,181,186,144.12,31.27,175.39,2,11.40,1,,,,,,,181,,,
torchinferno,few_shot,184,187,141.00,32.56,173.56,2,11.52,1,,,,,,,184,,,
torchinferno,few_shot,177,188,149.12,32.09,181.21,2,11.04,1,,,,,,,177,,,
torchinferno,few_shot,172,189,153.43,33.65,187.08,2,10.69,1,,,,,,,172,,,
torchinferno,few_shot,168,190,154.76,37.56,192.32,2,10.40,1,,,,,,,168,,,
torchinferno,few_shot,188,191,139.71,36.20,175.91,2,11.37,1,,,,,,,188,,,
torchinferno,few_shot,182,192,141.09,39.28,180.37,2,11.09,1,,,,,,,182,,,
torchinferno,few_shot,187,193,138.26,42.50,180.76,2,11.06,1,,,,,,,187,,,
torchinferno,few_shot,194,194,156.21,0.00,169.20,1,5.91,1,,,,,,,194,,,
torchinferno,few_shot,205,195,147.36,0.00,160.66,1,6.22,1,,,,,,,205,,,
torchinferno,few_shot,218,196,134.53,0.00,147.63,1,6.77,1,,,,,,,218,,,
torchinferno,few_shot,210,197,139.42,0.00,155.47,1,6.43,1,,,,,,,210,,,
torchinferno,few_shot,222,198,129.97,0.00,144.41,1,6.92,1,,,,,,,222,,,
torchinferno,few_shot,214,199,136.75,0.00,153.78,1,6.50,1,,,,,,,214,,,
torchinferno,few_shot,195,200,154.38,0.00,173.10,1,5.78,1,,,,,,,195,,,
torchinferno,few_shot,196,201,156.04,0.00,172.98,1,5.78,1,,,,,,,196,,,
torchinferno,few_shot,200,202,153.78,0.00,170.85,1,5.85,1,,,,,,,200,,,
torchinferno,few_shot,203,203,150.88,0.00,169.62,1,5.90,1,,,,,,,203,,,
torchinferno,few_shot,224,204,124.78,0.00,144.97,1,6.90,1,,,,,,,224,,,
torchinferno,few_shot,220,205,132.77,0.00,152.21,1,6.57,1,,,,,,,220,,,
torchinferno,few_shot,201,206,150.30,0.00,172.87,1,5.78,1,,,,,,,201,,,
torchinferno,few_shot,199,207,152.11,0.00,174.26,1,5.74,1,,,,,,,199,,,
torchinferno,few_shot,216,208,138.26,0.00,158.01,1,6.33,1,,,,,,,216,,,
torchinferno,few_shot,213,209,139.84,0.00,160.65,1,6.22,1,,,,,,,213,,,
torchinferno,few_shot,206,210,146.61,0.00,168.50,1,5.93,1,,,,,,,206,,,
torchinferno,few_shot,208,211,141.79,0.00,167.11,1,5.98,1,,,,,,,208,,,
torchinferno,few_shot,215,212,136.08,0.00,163.16,1,6.13,1,,,,,,,215,,,
torchinferno,few_shot,219,213,132.97,0.00,160.01,1,6.25,1,,,,,,,219,,,
torchinferno,few_shot,217,214,135.94,0.00,164.29,1,6.09,1,,,,,,,217,,,
torchinferno,few_shot,209,215,140.48,31.05,171.52,2,11.66,1,,,,,,,209,,,
torchinferno,few_shot,197,216,153.76,31.52,185.27,2,10.79,1,,,,,,,197,,,
torchinferno,few_shot,221,217,131.29,30.85,162.14,2,12.33,1,,,,,,,221,,,
torchinferno,few_shot,204,218,147.74,32.23,179.97,2,11.11,1,,,,,,,204,,,
torchinferno,few_shot,211,219,141.51,31.79,173.31,2,11.54,1,,,,,,,211,,,
torchinferno,few_shot,223,220,128.44,33.52,161.95,2,12.35,1,,,,,,,223,,,
torchinferno,few_shot,212,221,141.02,0.00,174.36,1,5.74,1,,,,,,,212,,,
torchinferno,few_shot,198,222,152.11,37.76,189.88,2,10.53,1,,,,,,,198,,,
torchinferno,few_shot,202,223,151.33,41.34,192.67,2,10.38,1,,,,,,,202,,,
torchinferno,few_shot,225,224,124.05,0.00,152.62,1,6.55,1,,,,,,,225,,,
