model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-29T13:03:08.453073+00:00

Build Times
provider,build_time_s
torchinferno,580.1
vllm,600.7
sglang,305.1

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,166.55,137.33,147.68,vllm
ttft_p99_ms,2744.23,236.31,969.49,vllm
tpot_median_ms,49.26,46.88,74.23,vllm
tpot_p99_ms,860.63,122.40,874.58,vllm
e2e_median_ms,208.22,177.07,220.74,vllm
e2e_p99_ms,2761.21,290.93,1020.14,vllm
throughput_median_tps,5.52,7.96,5.40,vllm
total_output_tokens,1461,1455,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,261.25,219.93,212.55,sglang
ttft_p99_ms,635.21,262.41,71491.20,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,282.84,306.27,381.35,torchinferno
e2e_p99_ms,671.05,376.71,71623.60,vllm
throughput_median_tps,3.54,3.27,2.62,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,319.03,161.16,158.53,sglang
ttft_p99_ms,589.57,338.74,273.56,sglang
tpot_median_ms,57.20,55.48,99.79,vllm
tpot_p99_ms,117.77,173.87,252.87,torchinferno
e2e_median_ms,376.06,204.29,257.78,vllm
e2e_p99_ms,643.39,423.01,426.44,vllm
throughput_median_tps,3.54,6.57,5.29,vllm
total_output_tokens,1468,1450,1462,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,431.28,139.18,120.69,sglang
ttft_last_turn_ms,429.16,165.18,184.66,vllm
ttft_growth_ratio,1.00,1.19,1.53,torchinferno
ttft_first_turn_median_ms,414.57,128.37,109.49,sglang
ttft_first_turn_p99_ms,612.72,296.47,279.03,sglang
ttft_last_turn_median_ms,417.60,162.76,180.55,vllm
ttft_last_turn_p99_ms,564.85,307.73,308.14,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,190.74,65.06,85.82,vllm
ttft_p99_ms,435.65,2292.39,618.84,torchinferno
tpot_median_ms,57.33,31.78,37.08,vllm
tpot_p99_ms,92.22,1760.11,569.98,torchinferno
e2e_median_ms,235.30,90.37,131.33,vllm
e2e_p99_ms,495.64,2325.55,665.67,torchinferno
throughput_median_tps,5.72,13.43,9.80,vllm
total_output_tokens,1469,1468,1468,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,340.12,75.30,82.05,vllm
ttft_p99_ms,1339.83,159.41,604.65,vllm
tpot_median_ms,22.85,14.96,21.97,vllm
tpot_p99_ms,54.78,23.04,33.43,vllm
e2e_median_ms,1207.36,621.35,853.42,vllm
e2e_p99_ms,2595.78,1011.90,1773.47,vllm
throughput_median_tps,30.70,58.65,41.68,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,55,37,2654.96,0.00,2692.80,1,0.37,1,,,,,,,55,,,
torchinferno,few_shot,33,38,2662.04,35.16,2697.20,2,0.74,1,,,,,,,33,,,
torchinferno,few_shot,19,39,2657.47,43.83,2701.31,2,0.74,1,,,,,,,19,,,
torchinferno,few_shot,50,40,2656.79,40.81,2697.60,2,0.74,1,,,,,,,50,,,
torchinferno,few_shot,28,41,2656.13,0.00,2709.15,1,0.37,1,,,,,,,28,,,
torchinferno,few_shot,49,42,2654.47,52.74,2707.21,2,0.74,1,,,,,,,49,,,
torchinferno,few_shot,52,43,2658.13,50.06,2708.18,2,0.74,1,,,,,,,52,,,
torchinferno,few_shot,23,44,2664.03,49.70,2713.73,2,0.74,1,,,,,,,23,,,
torchinferno,few_shot,42,45,2654.47,0.00,2712.94,1,0.37,1,,,,,,,42,,,
torchinferno,few_shot,26,46,2661.33,0.00,2716.42,1,0.37,1,,,,,,,26,,,
torchinferno,few_shot,40,47,2662.22,53.50,2715.72,2,0.74,1,,,,,,,40,,,
torchinferno,few_shot,36,48,2661.09,56.51,2717.60,2,0.74,1,,,,,,,36,,,
torchinferno,few_shot,18,49,2657.46,64.51,2721.97,2,0.73,1,,,,,,,18,,,
torchinferno,few_shot,44,50,2657.50,61.60,2719.10,2,0.74,1,,,,,,,44,,,
torchinferno,few_shot,51,51,2655.76,64.25,2720.01,2,0.74,1,,,,,,,51,,,
torchinferno,few_shot,43,52,2654.55,0.00,2722.92,1,0.37,1,,,,,,,43,,,
torchinferno,few_shot,45,53,2659.60,65.29,2724.88,2,0.73,1,,,,,,,45,,,
torchinferno,few_shot,58,54,2751.92,0.00,2761.21,1,0.36,1,,,,,,,58,,,
torchinferno,few_shot,76,55,182.01,0.00,198.42,1,5.04,1,,,,,,,76,,,
torchinferno,few_shot,64,56,565.96,0.00,585.71,1,1.71,1,,,,,,,64,,,
torchinferno,few_shot,48,57,2754.96,0.00,2766.81,1,0.36,1,,,,,,,48,,,
torchinferno,few_shot,60,58,2745.26,0.00,2766.72,1,0.36,1,,,,,,,60,,,
torchinferno,few_shot,80,59,180.97,0.00,197.61,1,5.06,1,,,,,,,80,,,
torchinferno,few_shot,69,60,559.97,0.00,578.41,1,1.73,1,,,,,,,69,,,
torchinferno,few_shot,66,61,564.83,0.00,586.58,1,1.70,1,,,,,,,66,,,
torchinferno,few_shot,74,62,550.80,0.00,571.20,1,1.75,1,,,,,,,74,,,
torchinferno,few_shot,83,63,175.72,25.25,200.97,2,9.95,1,,,,,,,83,,,
torchinferno,few_shot,53,64,2749.63,0.00,2777.93,1,0.36,1,,,,,,,53,,,
torchinferno,few_shot,68,65,561.39,0.00,590.83,1,1.69,1,,,,,,,68,,,
torchinferno,few_shot,82,66,178.00,0.00,207.96,1,4.81,1,,,,,,,82,,,
torchinferno,few_shot,71,67,555.34,0.00,587.51,1,1.70,1,,,,,,,71,,,
torchinferno,few_shot,62,68,2744.71,38.14,2782.85,2,0.72,1,,,,,,,62,,,
torchinferno,few_shot,81,69,174.23,0.00,212.56,1,4.70,1,,,,,,,81,,,
torchinferno,few_shot,59,70,2749.87,35.92,2785.79,2,0.72,1,,,,,,,59,,,
torchinferno,few_shot,79,71,180.45,37.45,217.89,2,9.18,1,,,,,,,79,,,
torchinferno,few_shot,70,72,555.27,41.05,596.32,2,3.35,1,,,,,,,70,,,
torchinferno,few_shot,75,73,191.28,36.72,228.00,2,8.77,1,,,,,,,75,,,
torchinferno,few_shot,57,74,2744.51,0.00,2792.51,1,0.36,1,,,,,,,57,,,
torchinferno,few_shot,73,75,553.87,40.72,594.59,2,3.36,1,,,,,,,73,,,
torchinferno,few_shot,78,76,180.82,46.70,227.52,2,8.79,1,,,,,,,78,,,
torchinferno,few_shot,77,77,184.80,45.71,230.52,2,8.68,1,,,,,,,77,,,
torchinferno,few_shot,84,78,169.98,52.00,221.99,2,9.01,1,,,,,,,84,,,
torchinferno,few_shot,85,79,172.88,0.00,219.60,1,4.55,1,,,,,,,85,,,
torchinferno,few_shot,61,80,2744.23,56.20,2800.43,2,0.71,1,,,,,,,61,,,
torchinferno,few_shot,63,81,2753.46,49.83,2803.29,2,0.71,1,,,,,,,63,,,
torchinferno,few_shot,72,82,555.01,0.00,608.76,1,1.64,1,,,,,,,72,,,
torchinferno,few_shot,56,83,2753.48,53.77,2807.24,2,0.71,1,,,,,,,56,,,
torchinferno,few_shot,65,84,564.97,0.00,626.86,1,1.60,1,,,,,,,65,,,
torchinferno,few_shot,67,85,559.77,0.00,625.53,1,1.60,1,,,,,,,67,,,
torchinferno,few_shot,92,86,158.53,0.00,173.83,1,5.75,1,,,,,,,92,,,
torchinferno,few_shot,101,87,145.72,0.00,162.89,1,6.14,1,,,,,,,101,,,
torchinferno,few_shot,87,88,174.44,0.00,188.20,1,5.31,1,,,,,,,87,,,
torchinferno,few_shot,106,89,136.06,0.00,153.61,1,6.51,1,,,,,,,106,,,
torchinferno,few_shot,105,90,134.56,0.00,156.34,1,6.40,1,,,,,,,105,,,
torchinferno,few_shot,96,91,157.93,0.00,178.66,1,5.60,1,,,,,,,96,,,
torchinferno,few_shot,86,92,172.38,0.00,195.82,1,5.11,1,,,,,,,86,,,
torchinferno,few_shot,115,93,125.37,0.00,146.83,1,6.81,1,,,,,,,115,,,
torchinferno,few_shot,113,94,130.01,0.00,151.50,1,6.60,1,,,,,,,113,,,
torchinferno,few_shot,100,95,155.71,0.00,179.01,1,5.59,1,,,,,,,100,,,
torchinferno,few_shot,112,96,125.31,0.00,155.54,1,6.43,1,,,,,,,112,,,
torchinferno,few_shot,91,97,160.79,32.46,193.24,2,10.35,1,,,,,,,91,,,
torchinferno,few_shot,109,98,128.60,0.00,161.67,1,6.19,1,,,,,,,109,,,
torchinferno,few_shot,90,99,166.85,0.00,196.21,1,5.10,1,,,,,,,90,,,
torchinferno,few_shot,117,100,122.62,0.00,151.46,1,6.60,1,,,,,,,117,,,
torchinferno,few_shot,89,101,163.59,0.00,199.83,1,5.00,1,,,,,,,89,,,
torchinferno,few_shot,98,102,153.15,0.00,190.09,1,5.26,1,,,,,,,98,,,
torchinferno,few_shot,88,103,167.41,0.00,204.03,1,4.90,1,,,,,,,88,,,
torchinferno,few_shot,111,104,130.29,37.38,167.67,2,11.93,1,,,,,,,111,,,
torchinferno,few_shot,110,105,129.07,0.00,170.96,1,5.85,1,,,,,,,110,,,
torchinferno,few_shot,93,106,158.19,47.96,206.15,2,9.70,1,,,,,,,93,,,
torchinferno,few_shot,116,107,121.53,45.28,166.81,2,11.99,1,,,,,,,116,,,
torchinferno,few_shot,104,108,144.01,48.23,192.24,2,10.40,1,,,,,,,104,,,
torchinferno,few_shot,103,109,150.72,44.04,194.76,2,10.27,1,,,,,,,103,,,
torchinferno,few_shot,108,110,134.03,49.02,183.05,2,10.93,1,,,,,,,108,,,
torchinferno,few_shot,95,111,160.33,0.00,210.41,1,4.75,1,,,,,,,95,,,
torchinferno,few_shot,114,112,127.90,49.50,177.40,2,11.27,1,,,,,,,114,,,
torchinferno,few_shot,94,113,157.26,58.18,215.44,2,9.28,1,,,,,,,94,,,
torchinferno,few_shot,102,114,149.91,0.00,204.48,1,4.89,1,,,,,,,102,,,
torchinferno,few_shot,99,115,152.65,57.81,210.46,2,9.50,1,,,,,,,99,,,
torchinferno,few_shot,97,116,156.04,0.00,215.44,1,4.64,1,,,,,,,97,,,
torchinferno,few_shot,107,117,136.52,58.16,194.68,2,10.27,1,,,,,,,107,,,
torchinferno,few_shot,123,118,169.10,0.00,179.10,1,5.58,1,,,,,,,123,,,
torchinferno,few_shot,138,119,140.85,0.00,157.79,1,6.34,1,,,,,,,138,,,
torchinferno,few_shot,130,120,150.81,0.00,170.84,1,5.85,1,,,,,,,130,,,
torchinferno,few_shot,142,121,140.58,0.00,155.24,1,6.44,1,,,,,,,142,,,
torchinferno,few_shot,134,122,153.71,0.00,169.16,1,5.91,1,,,,,,,134,,,
torchinferno,few_shot,119,123,169.53,0.00,194.55,1,5.14,1,,,,,,,119,,,
torchinferno,few_shot,137,124,141.81,0.00,167.24,1,5.98,1,,,,,,,137,,,
torchinferno,few_shot,129,125,153.62,0.00,180.34,1,5.54,1,,,,,,,129,,,
torchinferno,few_shot,131,126,158.79,0.00,179.22,1,5.58,1,,,,,,,131,,,
torchinferno,few_shot,126,127,159.44,30.57,190.01,2,10.53,1,,,,,,,126,,,
torchinferno,few_shot,121,128,170.45,29.76,200.21,2,9.99,1,,,,,,,121,,,
torchinferno,few_shot,127,129,156.84,0.00,191.20,1,5.23,1,,,,,,,127,,,
torchinferno,few_shot,140,130,141.07,32.00,173.07,2,11.56,1,,,,,,,140,,,
torchinferno,few_shot,146,131,129.38,34.65,164.03,2,12.19,1,,,,,,,146,,,
torchinferno,few_shot,133,132,153.74,0.00,188.15,1,5.31,1,,,,,,,133,,,
torchinferno,few_shot,122,133,168.36,0.00,207.09,1,4.83,1,,,,,,,122,,,
torchinferno,few_shot,125,134,167.68,37.20,204.88,2,9.76,1,,,,,,,125,,,
torchinferno,few_shot,136,135,150.61,0.00,188.81,1,5.30,1,,,,,,,136,,,
torchinferno,few_shot,143,136,141.02,38.92,179.94,2,11.11,1,,,,,,,143,,,
torchinferno,few_shot,135,137,145.13,49.24,194.37,2,10.29,1,,,,,,,135,,,
torchinferno,few_shot,124,138,164.43,49.29,213.72,2,9.36,1,,,,,,,124,,,
torchinferno,few_shot,144,139,136.42,48.01,184.43,2,10.84,1,,,,,,,144,,,
torchinferno,few_shot,120,140,171.08,51.63,222.70,2,8.98,1,,,,,,,120,,,
torchinferno,few_shot,128,141,160.46,50.66,211.12,2,9.47,1,,,,,,,128,,,
torchinferno,few_shot,118,142,176.22,53.75,229.97,2,8.70,1,,,,,,,118,,,
torchinferno,few_shot,139,143,145.57,53.33,198.90,2,10.06,1,,,,,,,139,,,
torchinferno,few_shot,145,144,137.12,0.00,189.83,1,5.27,1,,,,,,,145,,,
torchinferno,few_shot,141,145,137.54,61.68,199.22,2,10.04,1,,,,,,,141,,,
torchinferno,few_shot,149,146,121.97,63.24,185.20,2,10.80,1,,,,,,,149,,,
torchinferno,few_shot,148,147,126.78,0.00,189.14,1,5.29,1,,,,,,,148,,,
torchinferno,few_shot,132,148,150.87,69.68,220.55,2,9.07,1,,,,,,,132,,,
torchinferno,few_shot,147,149,128.04,193.26,514.56,3,5.83,0,,,,,,,147,,,
torchinferno,few_shot,156,150,532.80,0.00,538.08,1,1.86,1,,,,,,,156,,,
torchinferno,few_shot,162,151,517.95,0.00,531.82,1,1.88,1,,,,,,,162,,,
torchinferno,few_shot,169,152,513.47,0.00,522.67,1,1.91,1,,,,,,,169,,,
torchinferno,few_shot,153,153,530.13,0.00,547.47,1,1.83,1,,,,,,,153,,,
torchinferno,few_shot,159,154,519.52,0.00,540.59,1,1.85,1,,,,,,,159,,,
torchinferno,few_shot,163,155,518.71,0.00,537.34,1,1.86,1,,,,,,,163,,,
torchinferno,few_shot,178,156,497.90,0.00,514.64,1,1.94,1,,,,,,,178,,,
torchinferno,few_shot,170,157,506.86,0.00,527.46,1,1.90,1,,,,,,,170,,,
torchinferno,few_shot,152,158,529.20,29.80,559.00,2,3.58,1,,,,,,,152,,,
torchinferno,few_shot,180,159,493.07,0.00,517.50,1,1.93,1,,,,,,,180,,,
torchinferno,few_shot,173,160,500.85,29.68,530.53,2,3.77,1,,,,,,,173,,,
torchinferno,few_shot,150,161,535.44,33.61,569.05,2,3.51,1,,,,,,,150,,,
torchinferno,few_shot,168,162,512.90,30.20,543.10,2,3.68,1,,,,,,,168,,,
torchinferno,few_shot,172,163,505.83,30.81,536.64,2,3.73,1,,,,,,,172,,,
torchinferno,few_shot,166,164,514.72,0.00,549.37,1,1.82,1,,,,,,,166,,,
torchinferno,few_shot,161,165,516.57,39.76,556.33,2,3.60,1,,,,,,,161,,,
torchinferno,few_shot,151,166,540.24,33.35,573.59,2,3.49,1,,,,,,,151,,,
torchinferno,few_shot,157,167,525.43,0.00,563.95,1,1.77,1,,,,,,,157,,,
torchinferno,few_shot,176,168,498.09,0.00,537.28,1,1.86,1,,,,,,,176,,,
torchinferno,few_shot,164,169,517.21,41.39,558.60,2,3.58,1,,,,,,,164,,,
torchinferno,few_shot,160,170,519.89,0.00,564.52,1,1.77,1,,,,,,,160,,,
torchinferno,few_shot,167,171,514.22,43.27,557.49,2,3.59,1,,,,,,,167,,,
torchinferno,few_shot,179,172,496.11,0.00,538.56,1,1.86,1,,,,,,,179,,,
torchinferno,few_shot,181,173,488.47,48.39,536.87,2,3.73,1,,,,,,,181,,,
torchinferno,few_shot,177,174,494.00,50.86,544.86,2,3.67,1,,,,,,,177,,,
torchinferno,few_shot,155,175,526.22,54.28,580.50,2,3.45,1,,,,,,,155,,,
torchinferno,few_shot,175,176,501.01,50.62,551.62,2,3.63,1,,,,,,,175,,,
torchinferno,few_shot,171,177,501.68,0.00,560.15,1,1.79,1,,,,,,,171,,,
torchinferno,few_shot,158,178,527.44,0.00,581.94,1,1.72,1,,,,,,,158,,,
torchinferno,few_shot,174,179,504.80,54.72,559.51,2,3.57,1,,,,,,,174,,,
torchinferno,few_shot,165,180,512.74,0.00,577.37,1,1.73,1,,,,,,,165,,,
torchinferno,few_shot,154,181,534.58,63.92,598.50,2,3.34,1,,,,,,,154,,,
torchinferno,few_shot,189,182,523.95,0.00,536.00,1,1.87,1,,,,,,,189,,,
torchinferno,few_shot,186,183,532.24,0.00,543.02,1,1.84,1,,,,,,,186,,,
torchinferno,few_shot,183,184,532.69,0.00,549.57,1,1.82,1,,,,,,,183,,,
torchinferno,few_shot,194,185,519.93,0.00,533.61,1,1.87,1,,,,,,,194,,,
torchinferno,few_shot,195,186,514.98,0.00,533.54,1,1.87,1,,,,,,,195,,,
torchinferno,few_shot,206,187,493.83,0.00,512.83,1,1.95,1,,,,,,,206,,,
torchinferno,few_shot,185,188,526.93,0.00,552.80,1,1.81,1,,,,,,,185,,,
torchinferno,few_shot,208,189,489.49,0.00,513.39,1,1.95,1,,,,,,,208,,,
torchinferno,few_shot,192,190,513.91,0.00,543.87,1,1.84,1,,,,,,,192,,,
torchinferno,few_shot,212,191,482.25,0.00,507.14,1,1.97,1,,,,,,,212,,,
torchinferno,few_shot,201,192,497.92,0.00,532.22,1,1.88,1,,,,,,,201,,,
torchinferno,few_shot,200,193,502.30,0.00,535.37,1,1.87,1,,,,,,,200,,,
torchinferno,few_shot,188,194,526.18,33.38,559.56,2,3.57,1,,,,,,,188,,,
torchinferno,few_shot,210,195,482.79,0.00,522.39,1,1.91,1,,,,,,,210,,,
torchinferno,few_shot,207,196,489.43,0.00,529.07,1,1.89,1,,,,,,,207,,,
torchinferno,few_shot,182,197,531.73,43.62,575.36,2,3.48,1,,,,,,,182,,,
torchinferno,few_shot,204,198,496.42,39.75,536.17,2,3.73,1,,,,,,,204,,,
torchinferno,few_shot,198,199,507.12,42.54,549.66,2,3.64,1,,,,,,,198,,,
torchinferno,few_shot,184,200,529.42,45.94,575.35,2,3.48,1,,,,,,,184,,,
torchinferno,few_shot,197,201,508.40,46.41,554.81,2,3.60,1,,,,,,,197,,,
torchinferno,few_shot,211,202,489.28,41.83,531.11,2,3.77,1,,,,,,,211,,,
torchinferno,few_shot,190,203,517.79,52.37,570.15,2,3.51,1,,,,,,,190,,,
torchinferno,few_shot,203,204,499.98,0.00,547.29,1,1.83,1,,,,,,,203,,,
torchinferno,few_shot,196,205,511.41,0.00,560.95,1,1.78,1,,,,,,,196,,,
torchinferno,few_shot,202,206,496.78,55.52,552.30,2,3.62,1,,,,,,,202,,,
torchinferno,few_shot,205,207,492.44,0.00,548.27,1,1.82,1,,,,,,,205,,,
torchinferno,few_shot,209,208,490.38,52.79,543.17,2,3.68,1,,,,,,,209,,,
torchinferno,few_shot,187,209,522.80,60.17,582.97,2,3.43,1,,,,,,,187,,,
torchinferno,few_shot,191,210,524.34,0.00,578.42,1,1.73,1,,,,,,,191,,,
torchinferno,few_shot,213,211,160.58,0.00,222.80,1,4.49,1,,,,,,,213,,,
torchinferno,few_shot,199,212,509.26,0.00,569.03,1,1.76,1,,,,,,,199,,,
torchinferno,few_shot,193,213,518.14,67.84,585.98,2,3.41,1,,,,,,,193,,,
torchinferno,few_shot,234,214,148.02,0.00,160.63,1,6.23,1,,,,,,,234,,,
torchinferno,few_shot,218,215,169.51,0.00,187.48,1,5.33,1,,,,,,,218,,,
torchinferno,few_shot,215,216,176.77,0.00,193.55,1,5.17,1,,,,,,,215,,,
torchinferno,few_shot,233,217,145.36,0.00,166.56,1,6.00,1,,,,,,,233,,,
torchinferno,few_shot,232,218,152.64,0.00,170.55,1,5.86,1,,,,,,,232,,,
torchinferno,few_shot,222,219,168.73,0.00,187.46,1,5.33,1,,,,,,,222,,,
torchinferno,few_shot,214,220,175.89,0.00,204.56,1,4.89,1,,,,,,,214,,,
torchinferno,few_shot,241,221,133.59,26.69,160.28,2,12.48,1,,,,,,,241,,,
