model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-30T01:03:35.460276+00:00

Build Times
provider,build_time_s
torchinferno,717.6
vllm,682.7
sglang,340.0

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,171.62,167.91,152.69,sglang
ttft_p99_ms,2303.28,282.53,645.69,vllm
tpot_median_ms,49.71,57.37,68.59,torchinferno
tpot_p99_ms,793.22,157.49,142.88,sglang
e2e_median_ms,214.44,221.93,223.41,torchinferno
e2e_p99_ms,2338.38,362.78,685.90,vllm
throughput_median_tps,5.41,6.64,5.32,vllm
total_output_tokens,1461,1447,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,223.75,203.81,213.94,vllm
ttft_p99_ms,541.19,510.65,73269.01,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,241.33,229.16,368.05,vllm
e2e_p99_ms,568.21,536.56,73366.65,vllm
throughput_median_tps,4.14,4.36,2.72,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,310.69,168.04,167.07,sglang
ttft_p99_ms,601.51,339.37,285.13,sglang
tpot_median_ms,60.34,57.05,98.36,vllm
tpot_p99_ms,137.02,195.66,214.44,torchinferno
e2e_median_ms,365.41,219.56,263.55,vllm
e2e_p99_ms,665.58,417.89,442.53,vllm
throughput_median_tps,3.85,6.19,5.04,vllm
total_output_tokens,1442,1450,1448,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,421.16,146.46,115.68,sglang
ttft_last_turn_ms,373.47,166.58,199.68,vllm
ttft_growth_ratio,0.89,1.14,1.73,torchinferno
ttft_first_turn_median_ms,410.63,143.90,109.88,sglang
ttft_first_turn_p99_ms,623.20,330.24,193.12,sglang
ttft_last_turn_median_ms,376.64,158.21,195.42,vllm
ttft_last_turn_p99_ms,434.63,340.52,306.34,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,195.17,64.96,84.77,vllm
ttft_p99_ms,483.13,2036.99,577.83,torchinferno
tpot_median_ms,58.77,32.04,39.43,vllm
tpot_p99_ms,106.55,1963.80,544.34,torchinferno
e2e_median_ms,244.61,89.53,141.16,vllm
e2e_p99_ms,501.35,2107.11,630.93,torchinferno
throughput_median_tps,5.73,13.59,9.45,vllm
total_output_tokens,1461,1476,1463,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.96,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,324.20,83.14,81.18,sglang
ttft_p99_ms,907.24,205.13,380.80,vllm
tpot_median_ms,23.69,14.92,21.97,vllm
tpot_p99_ms,124.47,20.85,42.13,vllm
e2e_median_ms,1157.64,640.22,868.56,vllm
e2e_p99_ms,2191.06,1044.29,1547.70,vllm
throughput_median_tps,31.21,57.70,41.64,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,70,65,516.50,38.10,554.60,2,3.61,1,,,,,,,70,,,
torchinferno,few_shot,81,66,180.18,0.00,222.28,1,4.50,1,,,,,,,81,,,
torchinferno,few_shot,60,67,2312.23,0.00,2346.36,1,0.43,1,,,,,,,60,,,
torchinferno,few_shot,54,68,2305.54,43.76,2349.30,2,0.85,1,,,,,,,54,,,
torchinferno,few_shot,75,69,196.19,41.75,237.94,2,8.41,1,,,,,,,75,,,
torchinferno,few_shot,66,70,523.14,0.00,571.90,1,1.75,1,,,,,,,66,,,
torchinferno,few_shot,83,71,178.88,47.89,226.76,2,8.82,1,,,,,,,83,,,
torchinferno,few_shot,53,72,2306.02,0.00,2356.68,1,0.42,1,,,,,,,53,,,
torchinferno,few_shot,68,73,522.33,0.00,572.56,1,1.75,1,,,,,,,68,,,
torchinferno,few_shot,73,74,508.11,55.87,563.98,2,3.55,1,,,,,,,73,,,
torchinferno,few_shot,55,75,2311.64,0.00,2360.99,1,0.42,1,,,,,,,55,,,
torchinferno,few_shot,62,76,2303.70,58.43,2362.13,2,0.85,1,,,,,,,62,,,
torchinferno,few_shot,77,77,193.21,54.45,247.66,2,8.08,1,,,,,,,77,,,
torchinferno,few_shot,76,78,193.39,0.00,251.12,1,3.98,1,,,,,,,76,,,
torchinferno,few_shot,61,79,2303.28,63.78,2367.06,2,0.84,1,,,,,,,61,,,
torchinferno,few_shot,79,80,186.93,64.21,251.14,2,7.96,1,,,,,,,79,,,
torchinferno,few_shot,78,81,189.75,65.27,255.02,2,7.84,1,,,,,,,78,,,
torchinferno,few_shot,63,82,2309.74,64.11,2373.85,2,0.84,1,,,,,,,63,,,
torchinferno,few_shot,72,83,518.40,0.00,582.43,1,1.72,1,,,,,,,72,,,
torchinferno,few_shot,92,84,161.42,0.00,176.61,1,5.66,1,,,,,,,92,,,
torchinferno,few_shot,105,85,146.65,0.00,158.14,1,6.32,1,,,,,,,105,,,
torchinferno,few_shot,87,86,166.15,0.00,188.62,1,5.30,1,,,,,,,87,,,
torchinferno,few_shot,86,87,172.14,0.00,192.47,1,5.20,1,,,,,,,86,,,
torchinferno,few_shot,98,88,154.33,0.00,173.82,1,5.75,1,,,,,,,98,,,
torchinferno,few_shot,97,89,154.40,0.00,177.02,1,5.65,1,,,,,,,97,,,
torchinferno,few_shot,112,90,123.87,0.00,150.37,1,6.65,1,,,,,,,112,,,
torchinferno,few_shot,100,91,152.17,0.00,174.85,1,5.72,1,,,,,,,100,,,
torchinferno,few_shot,101,92,148.95,0.00,176.19,1,5.68,1,,,,,,,101,,,
torchinferno,few_shot,84,93,171.71,34.92,206.63,2,9.68,1,,,,,,,84,,,
torchinferno,few_shot,113,94,125.07,0.00,156.29,1,6.40,1,,,,,,,113,,,
torchinferno,few_shot,110,95,136.02,0.00,163.02,1,6.13,1,,,,,,,110,,,
torchinferno,few_shot,96,96,154.91,0.00,189.76,1,5.27,1,,,,,,,96,,,
torchinferno,few_shot,85,97,172.21,0.00,211.43,1,4.73,1,,,,,,,85,,,
torchinferno,few_shot,88,98,170.95,0.00,207.56,1,4.82,1,,,,,,,88,,,
torchinferno,few_shot,95,99,158.95,0.00,196.40,1,5.09,1,,,,,,,95,,,
torchinferno,few_shot,94,100,154.03,46.03,200.06,2,10.00,1,,,,,,,94,,,
torchinferno,few_shot,106,101,147.46,0.00,183.01,1,5.46,1,,,,,,,106,,,
torchinferno,few_shot,109,102,132.42,0.00,174.64,1,5.73,1,,,,,,,109,,,
torchinferno,few_shot,114,103,125.48,41.60,167.08,2,11.97,1,,,,,,,114,,,
torchinferno,few_shot,91,104,161.58,49.44,211.02,2,9.48,1,,,,,,,91,,,
torchinferno,few_shot,99,105,150.55,47.78,198.33,2,10.08,1,,,,,,,99,,,
torchinferno,few_shot,89,106,163.82,0.00,218.45,1,4.58,1,,,,,,,89,,,
torchinferno,few_shot,90,107,168.28,0.00,218.59,1,4.57,1,,,,,,,90,,,
torchinferno,few_shot,93,108,157.50,57.00,214.50,2,9.32,1,,,,,,,93,,,
torchinferno,few_shot,107,109,130.66,58.58,189.24,2,10.57,1,,,,,,,107,,,
torchinferno,few_shot,104,110,149.83,49.92,199.75,2,10.01,1,,,,,,,104,,,
torchinferno,few_shot,102,111,152.49,0.00,205.81,1,4.86,1,,,,,,,102,,,
torchinferno,few_shot,111,112,125.75,62.08,187.83,2,10.65,1,,,,,,,111,,,
torchinferno,few_shot,115,113,125.17,0.00,180.78,1,5.53,1,,,,,,,115,,,
torchinferno,few_shot,103,114,142.40,67.50,209.90,2,9.53,1,,,,,,,103,,,
torchinferno,few_shot,108,115,138.15,62.04,200.20,2,9.99,1,,,,,,,108,,,
torchinferno,few_shot,117,116,180.48,0.00,188.21,1,5.31,1,,,,,,,117,,,
torchinferno,few_shot,129,117,152.17,0.00,169.94,1,5.88,1,,,,,,,129,,,
torchinferno,few_shot,119,118,166.49,0.00,188.34,1,5.31,1,,,,,,,119,,,
torchinferno,few_shot,134,119,141.48,0.00,164.71,1,6.07,1,,,,,,,134,,,
torchinferno,few_shot,123,120,167.85,0.00,184.92,1,5.41,1,,,,,,,123,,,
torchinferno,few_shot,137,121,142.29,0.00,163.60,1,6.11,1,,,,,,,137,,,
torchinferno,few_shot,138,122,139.96,0.00,163.33,1,6.12,1,,,,,,,138,,,
torchinferno,few_shot,133,123,147.87,0.00,172.67,1,5.79,1,,,,,,,133,,,
torchinferno,few_shot,116,124,184.22,22.81,207.03,2,9.66,1,,,,,,,116,,,
torchinferno,few_shot,135,125,146.89,26.18,173.08,2,11.56,1,,,,,,,135,,,
torchinferno,few_shot,139,126,142.93,26.16,169.08,2,11.83,1,,,,,,,139,,,
torchinferno,few_shot,122,127,163.87,0.00,198.66,1,5.03,1,,,,,,,122,,,
torchinferno,few_shot,125,128,164.63,32.10,196.73,2,10.17,1,,,,,,,125,,,
torchinferno,few_shot,127,129,155.75,0.00,194.97,1,5.13,1,,,,,,,127,,,
torchinferno,few_shot,136,130,144.07,0.00,180.85,1,5.53,1,,,,,,,136,,,
torchinferno,few_shot,140,131,141.38,34.67,176.05,2,11.36,1,,,,,,,140,,,
torchinferno,few_shot,118,132,174.43,39.51,213.94,2,9.35,1,,,,,,,118,,,
torchinferno,few_shot,132,133,148.75,43.82,192.57,2,10.39,1,,,,,,,132,,,
torchinferno,few_shot,144,134,127.05,45.34,172.39,2,11.60,1,,,,,,,144,,,
torchinferno,few_shot,142,135,137.25,0.00,179.31,1,5.58,1,,,,,,,142,,,
torchinferno,few_shot,130,136,153.21,0.00,201.21,1,4.97,1,,,,,,,130,,,
torchinferno,few_shot,141,137,134.14,50.12,184.26,2,10.85,1,,,,,,,141,,,
torchinferno,few_shot,128,138,158.67,48.42,207.09,2,9.66,1,,,,,,,128,,,
torchinferno,few_shot,146,139,129.82,48.32,178.14,2,11.23,1,,,,,,,146,,,
torchinferno,few_shot,121,140,173.24,51.12,224.35,2,8.91,1,,,,,,,121,,,
torchinferno,few_shot,131,141,147.81,0.00,209.62,1,4.77,1,,,,,,,131,,,
torchinferno,few_shot,126,142,162.53,57.04,219.57,2,9.11,1,,,,,,,126,,,
torchinferno,few_shot,145,143,122.92,0.00,186.98,1,5.35,1,,,,,,,145,,,
torchinferno,few_shot,124,144,158.81,66.75,225.57,2,8.87,1,,,,,,,124,,,
torchinferno,few_shot,143,145,127.78,68.20,195.98,2,10.21,1,,,,,,,143,,,
torchinferno,few_shot,120,146,168.15,69.55,237.70,2,8.41,1,,,,,,,120,,,
torchinferno,few_shot,147,147,117.92,230.57,579.06,3,5.18,0,,,,,,,147,,,
torchinferno,few_shot,166,148,582.71,0.00,590.06,1,1.69,1,,,,,,,166,,,
torchinferno,few_shot,169,149,580.82,0.00,587.33,1,1.70,1,,,,,,,169,,,
torchinferno,few_shot,165,150,580.39,0.00,594.31,1,1.68,1,,,,,,,165,,,
torchinferno,few_shot,160,151,584.09,0.00,603.38,1,1.66,1,,,,,,,160,,,
torchinferno,few_shot,159,152,594.80,0.00,606.46,1,1.65,1,,,,,,,159,,,
torchinferno,few_shot,176,153,563.61,0.00,581.63,1,1.72,1,,,,,,,176,,,
torchinferno,few_shot,153,154,602.37,0.00,622.06,1,1.61,1,,,,,,,153,,,
torchinferno,few_shot,164,155,576.21,29.90,606.11,2,3.30,1,,,,,,,164,,,
torchinferno,few_shot,168,156,578.53,24.42,602.95,2,3.32,1,,,,,,,168,,,
torchinferno,few_shot,175,157,558.78,33.82,592.60,2,3.37,1,,,,,,,175,,,
torchinferno,few_shot,154,158,603.39,25.03,628.42,2,3.18,1,,,,,,,154,,,
torchinferno,few_shot,178,159,564.31,0.00,589.32,1,1.70,1,,,,,,,178,,,
torchinferno,few_shot,155,160,599.37,30.51,629.88,2,3.18,1,,,,,,,155,,,
torchinferno,few_shot,152,161,609.09,27.49,636.57,2,3.14,1,,,,,,,152,,,
torchinferno,few_shot,170,162,575.56,0.00,610.02,1,1.64,1,,,,,,,170,,,
torchinferno,few_shot,179,163,556.18,0.00,594.34,1,1.68,1,,,,,,,179,,,
torchinferno,few_shot,162,164,581.97,0.00,625.09,1,1.60,1,,,,,,,162,,,
torchinferno,few_shot,149,165,607.44,41.22,648.66,2,3.08,1,,,,,,,149,,,
torchinferno,few_shot,174,166,562.14,47.78,609.91,2,3.28,1,,,,,,,174,,,
torchinferno,few_shot,151,167,601.60,46.81,648.41,2,3.08,1,,,,,,,151,,,
torchinferno,few_shot,177,168,564.67,42.41,607.08,2,3.29,1,,,,,,,177,,,
torchinferno,few_shot,171,169,568.63,0.00,620.00,1,1.61,1,,,,,,,171,,,
torchinferno,few_shot,167,170,582.30,45.65,627.95,2,3.18,1,,,,,,,167,,,
torchinferno,few_shot,148,171,605.83,0.00,661.08,1,1.51,1,,,,,,,148,,,
torchinferno,few_shot,156,172,596.30,0.00,647.77,1,1.54,1,,,,,,,156,,,
torchinferno,few_shot,173,173,574.94,48.57,623.51,2,3.21,1,,,,,,,173,,,
torchinferno,few_shot,158,174,589.11,0.00,649.60,1,1.54,1,,,,,,,158,,,
torchinferno,few_shot,161,175,587.53,58.95,646.47,2,3.09,1,,,,,,,161,,,
torchinferno,few_shot,163,176,578.79,0.00,644.65,1,1.55,1,,,,,,,163,,,
torchinferno,few_shot,150,177,609.37,61.39,670.76,2,2.98,1,,,,,,,150,,,
torchinferno,few_shot,172,178,567.94,68.98,636.92,2,3.14,1,,,,,,,172,,,
torchinferno,few_shot,157,179,595.99,0.00,664.21,1,1.51,1,,,,,,,157,,,
torchinferno,few_shot,196,180,580.39,0.00,591.34,1,1.69,1,,,,,,,196,,,
torchinferno,few_shot,192,181,583.34,0.00,598.73,1,1.67,1,,,,,,,192,,,
torchinferno,few_shot,210,182,558.77,0.00,567.59,1,1.76,1,,,,,,,210,,,
torchinferno,few_shot,200,183,581.60,0.00,591.02,1,1.69,1,,,,,,,200,,,
torchinferno,few_shot,194,184,581.54,0.00,601.94,1,1.66,1,,,,,,,194,,,
torchinferno,few_shot,180,185,609.04,0.00,631.39,1,1.58,1,,,,,,,180,,,
torchinferno,few_shot,201,186,571.40,0.00,593.51,1,1.68,1,,,,,,,201,,,
torchinferno,few_shot,203,187,570.04,0.00,590.29,1,1.69,1,,,,,,,203,,,
torchinferno,few_shot,195,188,580.61,0.00,606.19,1,1.65,1,,,,,,,195,,,
torchinferno,few_shot,199,189,583.64,0.00,602.31,1,1.66,1,,,,,,,199,,,
torchinferno,few_shot,188,190,599.05,24.59,623.64,2,3.21,1,,,,,,,188,,,
torchinferno,few_shot,198,191,579.29,29.65,608.94,2,3.28,1,,,,,,,198,,,
torchinferno,few_shot,181,192,612.65,26.37,639.02,2,3.13,1,,,,,,,181,,,
torchinferno,few_shot,191,193,594.09,0.00,623.53,1,1.60,1,,,,,,,191,,,
torchinferno,few_shot,205,194,568.25,0.00,600.08,1,1.67,1,,,,,,,205,,,
torchinferno,few_shot,206,195,557.73,0.00,599.84,1,1.67,1,,,,,,,206,,,
torchinferno,few_shot,186,196,598.55,0.00,637.85,1,1.57,1,,,,,,,186,,,
torchinferno,few_shot,184,197,607.43,34.44,641.86,2,3.12,1,,,,,,,184,,,
torchinferno,few_shot,182,198,612.14,36.49,648.63,2,3.08,1,,,,,,,182,,,
torchinferno,few_shot,207,199,556.89,0.00,606.69,1,1.65,1,,,,,,,207,,,
torchinferno,few_shot,204,200,560.98,52.67,613.65,2,3.26,1,,,,,,,204,,,
torchinferno,few_shot,189,201,593.64,0.00,643.16,1,1.55,1,,,,,,,189,,,
torchinferno,few_shot,185,202,597.11,0.00,651.32,1,1.54,1,,,,,,,185,,,
torchinferno,few_shot,190,203,592.71,51.41,644.12,2,3.10,1,,,,,,,190,,,
torchinferno,few_shot,183,204,598.83,0.00,657.05,1,1.52,1,,,,,,,183,,,
torchinferno,few_shot,208,205,565.84,0.00,614.49,1,1.63,1,,,,,,,208,,,
torchinferno,few_shot,209,206,562.16,52.44,614.61,2,3.25,1,,,,,,,209,,,
torchinferno,few_shot,197,207,579.24,59.47,638.72,2,3.13,1,,,,,,,197,,,
torchinferno,few_shot,211,208,168.72,59.14,227.86,2,8.78,1,,,,,,,211,,,
torchinferno,few_shot,193,209,591.26,57.30,648.56,2,3.08,1,,,,,,,193,,,
torchinferno,few_shot,202,210,567.99,69.95,637.94,2,3.14,1,,,,,,,202,,,
torchinferno,few_shot,187,211,600.65,65.16,665.81,2,3.00,1,,,,,,,187,,,
torchinferno,few_shot,212,212,188.30,0.00,194.43,1,5.14,1,,,,,,,212,,,
torchinferno,few_shot,222,213,166.41,0.00,176.88,1,5.65,1,,,,,,,222,,,
torchinferno,few_shot,232,214,151.21,0.00,161.05,1,6.21,1,,,,,,,232,,,
torchinferno,few_shot,229,215,152.77,0.00,168.18,1,5.95,1,,,,,,,229,,,
torchinferno,few_shot,228,216,149.27,0.00,170.86,1,5.85,1,,,,,,,228,,,
torchinferno,few_shot,213,217,179.29,0.00,201.12,1,4.97,1,,,,,,,213,,,
torchinferno,few_shot,216,218,173.78,0.00,199.09,1,5.02,1,,,,,,,216,,,
torchinferno,few_shot,224,219,157.13,0.00,186.75,1,5.35,1,,,,,,,224,,,
torchinferno,few_shot,215,220,177.68,0.00,206.31,1,4.85,1,,,,,,,215,,,
torchinferno,few_shot,214,221,181.06,0.00,208.63,1,4.79,1,,,,,,,214,,,
