model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-05T05:02:10.521622+00:00

Build Times
provider,build_time_s
torchinferno,41.8
vllm,273.4
sglang,213.6

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,152.63,136.51,143.32,vllm
ttft_p99_ms,841.64,235.12,554.43,vllm
tpot_median_ms,49.98,43.38,76.69,vllm
tpot_p99_ms,123.49,121.36,154.11,vllm
e2e_median_ms,200.27,174.22,218.84,vllm
e2e_p99_ms,878.90,291.49,611.87,vllm
throughput_median_tps,5.96,8.26,5.45,vllm
total_output_tokens,1461,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,169.17,201.71,216.75,torchinferno
ttft_p99_ms,517.01,512.58,70200.16,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,180.78,226.81,367.77,torchinferno
e2e_p99_ms,534.80,547.61,70286.14,torchinferno
throughput_median_tps,5.53,4.41,2.72,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,336.45,186.30,168.23,sglang
ttft_p99_ms,618.22,426.76,632.97,vllm
tpot_median_ms,60.79,58.34,100.45,vllm
tpot_p99_ms,133.04,213.87,247.48,torchinferno
e2e_median_ms,396.85,240.08,272.80,vllm
e2e_p99_ms,647.73,488.26,711.55,vllm
throughput_median_tps,3.48,5.77,4.96,vllm
total_output_tokens,1469,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,238.92,169.96,107.30,sglang
ttft_last_turn_ms,419.86,180.73,197.26,vllm
ttft_growth_ratio,1.76,1.06,1.84,vllm
ttft_first_turn_median_ms,247.68,156.16,90.15,sglang
ttft_first_turn_p99_ms,346.52,477.59,240.15,sglang
ttft_last_turn_median_ms,395.49,189.14,195.70,vllm
ttft_last_turn_p99_ms,654.35,318.13,304.87,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,116.88,61.82,75.74,vllm
ttft_p99_ms,282.19,225.67,570.60,vllm
tpot_median_ms,74.12,29.50,64.85,vllm
tpot_p99_ms,99.42,87.47,152.52,vllm
e2e_median_ms,147.28,84.48,144.79,vllm
e2e_p99_ms,362.74,239.53,635.97,vllm
throughput_median_tps,8.96,14.66,9.82,vllm
total_output_tokens,1455,1477,1453,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.96,0.97,

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,262.41,78.05,72.64,sglang
ttft_p99_ms,849.86,292.86,493.67,vllm
tpot_median_ms,19.98,14.79,21.93,vllm
tpot_p99_ms,33.65,24.29,28.66,vllm
e2e_median_ms,1016.36,621.88,838.42,vllm
e2e_p99_ms,1769.98,1037.60,1566.04,vllm
throughput_median_tps,35.94,58.90,42.01,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,43,46,759.86,0.00,822.20,1,1.22,1,,,,,,,43,,,
torchinferno,few_shot,27,47,760.72,67.62,828.34,2,2.41,1,,,,,,,27,,,
torchinferno,few_shot,21,48,772.46,60.49,832.95,2,2.40,1,,,,,,,21,,,
torchinferno,few_shot,30,49,766.53,65.72,832.26,2,2.40,1,,,,,,,30,,,
torchinferno,few_shot,69,50,149.62,0.00,162.07,1,6.17,1,,,,,,,69,,,
torchinferno,few_shot,71,51,144.90,0.00,160.78,1,6.22,1,,,,,,,71,,,
torchinferno,few_shot,72,52,146.69,0.00,161.45,1,6.19,1,,,,,,,72,,,
torchinferno,few_shot,80,53,134.91,0.00,148.89,1,6.72,1,,,,,,,80,,,
torchinferno,few_shot,68,54,153.97,0.00,172.31,1,5.80,1,,,,,,,68,,,
torchinferno,few_shot,58,55,847.34,0.00,865.58,1,1.16,1,,,,,,,58,,,
torchinferno,few_shot,67,56,151.08,0.00,178.29,1,5.61,1,,,,,,,67,,,
torchinferno,few_shot,50,57,845.15,26.60,871.75,2,2.29,1,,,,,,,50,,,
torchinferno,few_shot,78,58,131.63,31.57,163.20,2,12.25,1,,,,,,,78,,,
torchinferno,few_shot,66,59,156.55,0.00,184.62,1,5.42,1,,,,,,,66,,,
torchinferno,few_shot,76,60,137.61,0.00,168.67,1,5.93,1,,,,,,,76,,,
torchinferno,few_shot,57,61,849.75,0.00,874.15,1,1.14,1,,,,,,,57,,,
torchinferno,few_shot,81,62,127.44,0.00,161.05,1,6.21,1,,,,,,,81,,,
torchinferno,few_shot,65,63,153.39,0.00,192.59,1,5.19,1,,,,,,,65,,,
torchinferno,few_shot,60,64,837.95,0.00,877.72,1,1.14,1,,,,,,,60,,,
torchinferno,few_shot,61,65,836.48,42.42,878.90,2,2.28,1,,,,,,,61,,,
torchinferno,few_shot,53,66,841.64,0.00,883.18,1,1.13,1,,,,,,,53,,,
torchinferno,few_shot,62,67,846.44,34.30,880.74,2,2.27,1,,,,,,,62,,,
torchinferno,few_shot,74,68,151.45,0.00,184.26,1,5.43,1,,,,,,,74,,,
torchinferno,few_shot,52,69,845.30,43.94,889.23,2,2.25,1,,,,,,,52,,,
torchinferno,few_shot,64,70,159.32,0.00,206.13,1,4.85,1,,,,,,,64,,,
torchinferno,few_shot,54,71,839.09,53.28,892.37,2,2.24,1,,,,,,,54,,,
torchinferno,few_shot,73,72,142.54,50.43,192.97,2,10.36,1,,,,,,,73,,,
torchinferno,few_shot,79,73,141.13,43.40,184.54,2,10.84,1,,,,,,,79,,,
torchinferno,few_shot,55,74,850.81,0.00,897.60,1,1.11,1,,,,,,,55,,,
torchinferno,few_shot,59,75,844.45,53.39,897.84,2,2.23,1,,,,,,,59,,,
torchinferno,few_shot,77,76,133.73,59.54,193.27,2,10.35,1,,,,,,,77,,,
torchinferno,few_shot,51,77,842.71,61.03,903.74,2,2.21,1,,,,,,,51,,,
torchinferno,few_shot,75,78,135.58,64.83,200.41,2,9.98,1,,,,,,,75,,,
torchinferno,few_shot,56,79,846.18,59.42,905.60,2,2.21,1,,,,,,,56,,,
torchinferno,few_shot,70,80,150.75,64.57,215.31,2,9.29,1,,,,,,,70,,,
torchinferno,few_shot,63,81,838.03,68.08,906.11,2,2.21,1,,,,,,,63,,,
torchinferno,few_shot,87,82,144.28,0.00,160.51,1,6.23,1,,,,,,,87,,,
torchinferno,few_shot,110,83,107.18,0.00,127.37,1,7.85,1,,,,,,,110,,,
torchinferno,few_shot,97,84,128.36,0.00,151.77,1,6.59,1,,,,,,,97,,,
torchinferno,few_shot,106,85,115.63,0.00,137.51,1,7.27,1,,,,,,,106,,,
torchinferno,few_shot,101,86,118.86,0.00,147.83,1,6.76,1,,,,,,,101,,,
torchinferno,few_shot,95,87,133.12,0.00,160.40,1,6.23,1,,,,,,,95,,,
torchinferno,few_shot,85,88,155.78,0.00,178.02,1,5.62,1,,,,,,,85,,,
torchinferno,few_shot,82,89,161.73,0.00,186.88,1,5.35,1,,,,,,,82,,,
torchinferno,few_shot,102,90,130.77,0.00,152.49,1,6.56,1,,,,,,,102,,,
torchinferno,few_shot,84,91,158.56,27.27,185.83,2,10.76,1,,,,,,,84,,,
torchinferno,few_shot,96,92,137.52,0.00,165.67,1,6.04,1,,,,,,,96,,,
torchinferno,few_shot,100,93,126.04,0.00,162.48,1,6.15,1,,,,,,,100,,,
torchinferno,few_shot,83,94,158.03,36.72,194.74,2,10.27,1,,,,,,,83,,,
torchinferno,few_shot,104,95,114.56,44.01,158.57,2,12.61,1,,,,,,,104,,,
torchinferno,few_shot,108,96,111.77,42.31,154.07,2,12.98,1,,,,,,,108,,,
torchinferno,few_shot,91,97,141.14,42.89,184.04,2,10.87,1,,,,,,,91,,,
torchinferno,few_shot,103,98,118.40,47.81,166.22,2,12.03,1,,,,,,,103,,,
torchinferno,few_shot,113,99,96.02,0.00,147.57,1,6.78,1,,,,,,,113,,,
torchinferno,few_shot,86,100,145.55,0.00,198.68,1,5.03,1,,,,,,,86,,,
torchinferno,few_shot,90,101,150.16,0.00,193.49,1,5.17,1,,,,,,,90,,,
torchinferno,few_shot,92,102,141.30,0.00,191.21,1,5.23,1,,,,,,,92,,,
torchinferno,few_shot,93,103,136.99,54.74,191.72,2,10.43,1,,,,,,,93,,,
torchinferno,few_shot,89,104,144.75,0.00,198.64,1,5.03,1,,,,,,,89,,,
torchinferno,few_shot,105,105,115.34,0.00,173.31,1,5.77,1,,,,,,,105,,,
torchinferno,few_shot,107,106,113.17,58.46,171.63,2,11.65,1,,,,,,,107,,,
torchinferno,few_shot,98,107,130.18,0.00,187.77,1,5.33,1,,,,,,,98,,,
torchinferno,few_shot,111,108,110.75,54.93,165.68,2,12.07,1,,,,,,,111,,,
torchinferno,few_shot,112,109,102.79,0.00,165.12,1,6.06,1,,,,,,,112,,,
torchinferno,few_shot,94,110,132.66,67.63,200.28,2,9.99,1,,,,,,,94,,,
torchinferno,few_shot,99,111,134.29,60.22,194.51,2,10.28,1,,,,,,,99,,,
torchinferno,few_shot,109,112,119.25,0.00,180.43,1,5.54,1,,,,,,,109,,,
torchinferno,few_shot,88,113,154.57,0.00,217.51,1,4.60,1,,,,,,,88,,,
torchinferno,few_shot,129,114,129.23,0.00,145.98,1,6.85,1,,,,,,,129,,,
torchinferno,few_shot,134,115,129.19,0.00,139.40,1,7.17,1,,,,,,,134,,,
torchinferno,few_shot,136,116,120.81,0.00,138.49,1,7.22,1,,,,,,,136,,,
torchinferno,few_shot,133,117,133.16,0.00,147.17,1,6.79,1,,,,,,,133,,,
torchinferno,few_shot,119,118,156.44,0.00,170.42,1,5.87,1,,,,,,,119,,,
torchinferno,few_shot,115,119,150.72,0.00,182.43,1,5.48,1,,,,,,,115,,,
torchinferno,few_shot,138,120,120.37,0.00,145.98,1,6.85,1,,,,,,,138,,,
torchinferno,few_shot,142,121,108.75,0.00,140.26,1,7.13,1,,,,,,,142,,,
torchinferno,few_shot,128,122,135.66,30.70,166.36,2,12.02,1,,,,,,,128,,,
torchinferno,few_shot,139,123,123.05,25.19,148.23,2,13.49,1,,,,,,,139,,,
torchinferno,few_shot,131,124,124.92,0.00,163.83,1,6.10,1,,,,,,,131,,,
torchinferno,few_shot,123,125,136.13,0.00,176.75,1,5.66,1,,,,,,,123,,,
torchinferno,few_shot,135,126,119.90,40.23,160.13,2,12.49,1,,,,,,,135,,,
torchinferno,few_shot,120,127,146.32,38.98,185.30,2,10.79,1,,,,,,,120,,,
torchinferno,few_shot,122,128,144.62,0.00,182.54,1,5.48,1,,,,,,,122,,,
torchinferno,few_shot,126,129,146.69,32.38,179.06,2,11.17,1,,,,,,,126,,,
torchinferno,few_shot,127,130,138.57,0.00,180.37,1,5.54,1,,,,,,,127,,,
torchinferno,few_shot,145,131,101.58,0.00,149.89,1,6.67,1,,,,,,,145,,,
torchinferno,few_shot,144,132,109.77,43.65,153.42,2,13.04,1,,,,,,,144,,,
torchinferno,few_shot,114,133,170.76,38.90,209.66,2,9.54,1,,,,,,,114,,,
torchinferno,few_shot,140,134,117.91,46.76,164.67,2,12.15,1,,,,,,,140,,,
torchinferno,few_shot,130,135,128.54,0.00,184.72,1,5.41,1,,,,,,,130,,,
torchinferno,few_shot,125,136,142.52,50.86,193.38,2,10.34,1,,,,,,,125,,,
torchinferno,few_shot,121,137,148.20,51.15,199.35,2,10.03,1,,,,,,,121,,,
torchinferno,few_shot,124,138,139.51,57.06,196.57,2,10.17,1,,,,,,,124,,,
torchinferno,few_shot,116,139,157.65,54.51,212.16,2,9.43,1,,,,,,,116,,,
torchinferno,few_shot,132,140,138.89,47.63,186.53,2,10.72,1,,,,,,,132,,,
torchinferno,few_shot,137,141,126.26,0.00,180.43,1,5.54,1,,,,,,,137,,,
torchinferno,few_shot,117,142,152.65,0.00,216.05,1,4.63,1,,,,,,,117,,,
torchinferno,few_shot,141,143,108.96,67.84,176.80,2,11.31,1,,,,,,,141,,,
torchinferno,few_shot,143,144,110.61,65.19,175.80,2,11.38,1,,,,,,,143,,,
torchinferno,few_shot,118,145,150.92,69.89,220.81,2,9.06,1,,,,,,,118,,,
torchinferno,few_shot,159,146,133.25,0.00,147.25,1,6.79,1,,,,,,,159,,,
torchinferno,few_shot,165,147,133.58,0.00,141.91,1,7.05,1,,,,,,,165,,,
torchinferno,few_shot,162,148,137.28,0.00,149.15,1,6.70,1,,,,,,,162,,,
torchinferno,few_shot,171,149,114.15,0.00,137.82,1,7.26,1,,,,,,,171,,,
torchinferno,few_shot,166,150,120.38,0.00,146.68,1,6.82,1,,,,,,,166,,,
torchinferno,few_shot,169,151,116.31,0.00,143.58,1,6.96,1,,,,,,,169,,,
torchinferno,few_shot,153,152,143.44,0.00,172.45,1,5.80,1,,,,,,,153,,,
torchinferno,few_shot,156,153,148.05,0.00,169.24,1,5.91,1,,,,,,,156,,,
torchinferno,few_shot,161,154,126.02,34.50,160.52,2,12.46,1,,,,,,,161,,,
torchinferno,few_shot,163,155,127.95,0.00,159.87,1,6.26,1,,,,,,,163,,,
torchinferno,few_shot,176,156,98.94,0.00,137.23,1,7.29,1,,,,,,,176,,,
torchinferno,few_shot,168,157,115.94,38.43,154.37,2,12.96,1,,,,,,,168,,,
torchinferno,few_shot,172,158,120.20,30.44,150.64,2,13.28,1,,,,,,,172,,,
torchinferno,few_shot,152,159,157.90,27.40,185.30,2,10.79,1,,,,,,,152,,,
torchinferno,few_shot,146,160,166.64,33.32,199.95,2,10.00,1,,,,,,,146,,,
torchinferno,few_shot,160,161,130.97,0.00,173.47,1,5.76,1,,,,,,,160,,,
torchinferno,few_shot,148,162,169.92,0.00,196.61,1,5.09,1,,,,,,,148,,,
torchinferno,few_shot,164,163,136.24,34.55,170.79,2,11.71,1,,,,,,,164,,,
torchinferno,few_shot,157,164,138.46,0.00,185.38,1,5.39,1,,,,,,,157,,,
torchinferno,few_shot,174,165,118.03,42.09,160.12,2,12.49,1,,,,,,,174,,,
torchinferno,few_shot,151,166,148.73,51.33,200.06,2,10.00,1,,,,,,,151,,,
torchinferno,few_shot,158,167,142.88,0.00,188.01,1,5.32,1,,,,,,,158,,,
torchinferno,few_shot,150,168,151.61,53.08,204.69,2,9.77,1,,,,,,,150,,,
torchinferno,few_shot,170,169,117.78,0.00,172.10,1,5.81,1,,,,,,,170,,,
torchinferno,few_shot,149,170,151.71,56.77,208.48,2,9.59,1,,,,,,,149,,,
torchinferno,few_shot,155,171,155.63,45.90,201.53,2,9.92,1,,,,,,,155,,,
torchinferno,few_shot,167,172,117.63,64.31,181.95,2,10.99,1,,,,,,,167,,,
torchinferno,few_shot,175,173,116.37,53.98,170.34,2,11.74,1,,,,,,,175,,,
torchinferno,few_shot,154,174,142.51,66.16,208.68,2,9.58,1,,,,,,,154,,,
torchinferno,few_shot,173,175,116.49,64.62,181.11,2,11.04,1,,,,,,,173,,,
torchinferno,few_shot,147,176,159.11,87.71,334.53,3,8.97,0,,,,,,,147,,,
torchinferno,few_shot,191,177,282.31,0.00,295.53,1,3.38,1,,,,,,,191,,,
torchinferno,few_shot,195,178,277.51,0.00,289.58,1,3.45,1,,,,,,,195,,,
torchinferno,few_shot,180,179,311.01,0.00,319.53,1,3.13,1,,,,,,,180,,,
torchinferno,few_shot,178,180,311.44,0.00,324.87,1,3.08,1,,,,,,,178,,,
torchinferno,few_shot,196,181,271.37,0.00,291.51,1,3.43,1,,,,,,,196,,,
torchinferno,few_shot,183,182,300.47,0.00,316.02,1,3.16,1,,,,,,,183,,,
torchinferno,few_shot,186,183,297.10,0.00,312.47,1,3.20,1,,,,,,,186,,,
torchinferno,few_shot,200,184,265.37,0.00,291.84,1,3.43,1,,,,,,,200,,,
torchinferno,few_shot,199,185,273.90,0.00,294.28,1,3.40,1,,,,,,,199,,,
torchinferno,few_shot,189,186,284.83,0.00,312.69,1,3.20,1,,,,,,,189,,,
torchinferno,few_shot,203,187,269.55,0.00,294.59,1,3.39,1,,,,,,,203,,,
torchinferno,few_shot,208,188,255.39,0.00,286.38,1,3.49,1,,,,,,,208,,,
torchinferno,few_shot,202,189,262.86,36.48,299.34,2,6.68,1,,,,,,,202,,,
torchinferno,few_shot,204,190,267.26,30.58,297.83,2,6.72,1,,,,,,,204,,,
torchinferno,few_shot,194,191,277.98,0.00,313.71,1,3.19,1,,,,,,,194,,,
torchinferno,few_shot,181,192,299.86,40.52,340.38,2,5.88,1,,,,,,,181,,,
torchinferno,few_shot,198,193,277.15,35.51,312.66,2,6.40,1,,,,,,,198,,,
torchinferno,few_shot,190,194,282.88,44.13,327.02,2,6.12,1,,,,,,,190,,,
torchinferno,few_shot,205,195,261.40,0.00,305.69,1,3.27,1,,,,,,,205,,,
torchinferno,few_shot,201,196,270.20,0.00,312.66,1,3.20,1,,,,,,,201,,,
torchinferno,few_shot,185,197,297.66,0.00,339.13,1,2.95,1,,,,,,,185,,,
torchinferno,few_shot,177,198,340.20,45.57,385.77,2,5.18,1,,,,,,,177,,,
torchinferno,few_shot,207,199,261.40,0.00,307.13,1,3.26,1,,,,,,,207,,,
torchinferno,few_shot,206,200,261.02,0.00,311.27,1,3.21,1,,,,,,,206,,,
torchinferno,few_shot,179,201,313.86,0.00,360.48,1,2.77,1,,,,,,,179,,,
torchinferno,few_shot,209,202,254.03,52.74,306.77,2,6.52,1,,,,,,,209,,,
torchinferno,few_shot,197,203,268.68,60.10,328.78,2,6.08,1,,,,,,,197,,,
torchinferno,few_shot,187,204,290.25,57.12,347.37,2,5.76,1,,,,,,,187,,,
torchinferno,few_shot,192,205,287.25,0.00,342.73,1,2.92,1,,,,,,,192,,,
torchinferno,few_shot,193,206,280.88,61.61,342.48,2,5.84,1,,,,,,,193,,,
torchinferno,few_shot,182,207,306.92,57.90,364.82,2,5.48,1,,,,,,,182,,,
torchinferno,few_shot,188,208,285.85,71.14,356.99,2,5.60,1,,,,,,,188,,,
torchinferno,few_shot,216,209,288.96,0.00,308.90,1,3.24,1,,,,,,,216,,,
torchinferno,few_shot,218,210,296.91,0.00,306.76,1,3.26,1,,,,,,,218,,,
torchinferno,few_shot,220,211,284.26,0.00,304.55,1,3.28,1,,,,,,,220,,,
torchinferno,few_shot,237,212,262.57,0.00,276.47,1,3.62,1,,,,,,,237,,,
torchinferno,few_shot,215,213,295.62,0.00,315.21,1,3.17,1,,,,,,,215,,,
torchinferno,few_shot,224,214,277.15,0.00,303.45,1,3.30,1,,,,,,,224,,,
torchinferno,few_shot,210,215,312.97,0.00,331.46,1,3.02,1,,,,,,,210,,,
torchinferno,few_shot,236,216,266.96,0.00,285.77,1,3.50,1,,,,,,,236,,,
torchinferno,few_shot,233,217,261.86,0.00,293.22,1,3.41,1,,,,,,,233,,,
torchinferno,few_shot,229,218,269.50,0.00,300.21,1,3.33,1,,,,,,,229,,,
torchinferno,few_shot,232,219,270.80,0.00,297.62,1,3.36,1,,,,,,,232,,,
torchinferno,few_shot,222,220,278.65,0.00,316.81,1,3.16,1,,,,,,,222,,,
torchinferno,few_shot,217,221,292.27,0.00,327.90,1,3.05,1,,,,,,,217,,,
torchinferno,few_shot,225,222,282.64,0.00,317.32,1,3.15,1,,,,,,,225,,,
torchinferno,few_shot,230,223,278.69,29.97,308.66,2,6.48,1,,,,,,,230,,,
torchinferno,few_shot,184,224,384.90,34.15,419.06,2,4.77,1,,,,,,,184,,,
torchinferno,few_shot,240,225,149.44,33.74,183.18,2,10.92,1,,,,,,,240,,,
