model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-10T13:02:59.568883+00:00

Build Times
provider,build_time_s
torchinferno,43.1
vllm,365.6
sglang,205.1

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,152.79,79.35,76.03,sglang
ttft_p99_ms,776.11,187.05,482.76,vllm
tpot_median_ms,31.21,36.81,65.92,torchinferno
tpot_p99_ms,42.12,93.16,855.36,torchinferno
e2e_median_ms,179.35,107.80,128.56,vllm
e2e_p99_ms,794.72,247.51,938.61,vllm
throughput_median_tps,6.36,12.06,10.54,vllm
total_output_tokens,1460,1456,1461,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,51.39,75.48,118.75,torchinferno
ttft_p99_ms,836.23,313.46,70143.63,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,52.09,92.25,193.36,torchinferno
e2e_p99_ms,914.68,327.65,70189.56,vllm
throughput_median_tps,19.20,10.84,5.17,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,476.54,92.46,80.48,sglang
ttft_p99_ms,3481.98,202.24,462.20,vllm
tpot_median_ms,125.92,37.28,71.60,vllm
tpot_p99_ms,371.29,121.97,453.62,vllm
e2e_median_ms,580.50,126.32,135.69,vllm
e2e_p99_ms,3607.33,245.08,668.53,vllm
throughput_median_tps,2.06,10.55,9.26,vllm
total_output_tokens,1460,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,1894.63,104.00,95.72,sglang
ttft_last_turn_ms,411.57,93.69,82.42,sglang
ttft_growth_ratio,0.22,0.90,0.86,torchinferno
ttft_first_turn_median_ms,3044.61,97.09,70.97,sglang
ttft_first_turn_p99_ms,3568.55,202.24,357.09,vllm
ttft_last_turn_median_ms,441.31,83.82,85.67,vllm
ttft_last_turn_p99_ms,693.07,192.80,107.75,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,133.15,35.04,49.36,vllm
ttft_p99_ms,810.93,103.71,443.66,vllm
tpot_median_ms,83.58,22.68,395.61,vllm
tpot_p99_ms,273.88,33.61,1064.02,vllm
e2e_median_ms,169.18,53.38,444.07,vllm
e2e_p99_ms,905.38,152.60,1094.31,vllm
throughput_median_tps,8.34,25.08,3.28,vllm
total_output_tokens,1468,1480,1465,vllm
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,614.53,46.03,49.08,vllm
ttft_p99_ms,1725.44,63.05,124.35,vllm
tpot_median_ms,67.24,15.11,24.67,vllm
tpot_p99_ms,135.69,17.41,62.90,vllm
e2e_median_ms,2935.57,569.70,910.12,vllm
e2e_p99_ms,5420.33,1026.32,1755.44,vllm
throughput_median_tps,12.17,61.81,39.46,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,43,39,287.71,0.00,302.79,1,3.30,1,,,,,,,43,,,
torchinferno,few_shot,72,40,69.51,0.00,84.44,1,11.84,1,,,,,,,72,,,
torchinferno,few_shot,47,41,220.14,0.00,236.94,1,4.22,1,,,,,,,47,,,
torchinferno,few_shot,69,42,70.59,0.00,87.62,1,11.41,1,,,,,,,69,,,
torchinferno,few_shot,41,43,319.28,0.00,338.85,1,2.95,1,,,,,,,41,,,
torchinferno,few_shot,68,44,70.53,0.00,89.66,1,11.15,1,,,,,,,68,,,
torchinferno,few_shot,37,45,386.47,0.00,407.24,1,2.46,1,,,,,,,37,,,
torchinferno,few_shot,74,46,67.30,0.00,86.59,1,11.55,1,,,,,,,74,,,
torchinferno,few_shot,46,47,236.20,0.00,257.32,1,3.89,1,,,,,,,46,,,
torchinferno,few_shot,67,48,71.60,0.00,92.35,1,10.83,1,,,,,,,67,,,
torchinferno,few_shot,48,49,202.39,0.00,224.93,1,4.45,1,,,,,,,48,,,
torchinferno,few_shot,71,50,69.11,0.00,91.32,1,10.95,1,,,,,,,71,,,
torchinferno,few_shot,65,51,141.28,0.00,165.05,1,6.06,1,,,,,,,65,,,
torchinferno,few_shot,38,52,371.60,0.00,395.97,1,2.53,1,,,,,,,38,,,
torchinferno,few_shot,35,53,421.38,0.00,448.91,1,2.23,1,,,,,,,35,,,
torchinferno,few_shot,45,54,254.84,26.59,281.43,2,7.11,1,,,,,,,45,,,
torchinferno,few_shot,49,55,186.67,28.89,215.56,2,9.28,1,,,,,,,49,,,
torchinferno,few_shot,54,56,103.93,28.63,132.55,2,15.09,1,,,,,,,54,,,
torchinferno,few_shot,40,57,339.36,30.43,369.78,2,5.41,1,,,,,,,40,,,
torchinferno,few_shot,51,58,153.85,32.77,186.62,2,10.72,1,,,,,,,51,,,
torchinferno,few_shot,70,59,68.97,35.15,104.12,2,19.21,1,,,,,,,70,,,
torchinferno,few_shot,73,60,66.56,35.77,102.33,2,19.54,1,,,,,,,73,,,
torchinferno,few_shot,44,61,270.07,35.65,305.71,2,6.54,1,,,,,,,44,,,
torchinferno,few_shot,50,62,170.05,35.57,205.62,2,9.73,1,,,,,,,50,,,
torchinferno,few_shot,55,63,86.59,0.00,122.41,1,8.17,1,,,,,,,55,,,
torchinferno,few_shot,36,64,404.67,38.89,443.56,2,4.51,1,,,,,,,36,,,
torchinferno,few_shot,52,65,136.89,40.72,177.62,2,11.26,1,,,,,,,52,,,
torchinferno,few_shot,82,66,138.66,0.00,151.94,1,6.58,1,,,,,,,82,,,
torchinferno,few_shot,105,67,64.84,0.00,78.93,1,12.67,1,,,,,,,105,,,
torchinferno,few_shot,90,68,133.75,0.00,149.08,1,6.71,1,,,,,,,90,,,
torchinferno,few_shot,97,69,125.97,0.00,139.62,1,7.16,1,,,,,,,97,,,
torchinferno,few_shot,76,70,146.15,0.00,163.03,1,6.13,1,,,,,,,76,,,
torchinferno,few_shot,87,71,137.41,0.00,152.52,1,6.56,1,,,,,,,87,,,
torchinferno,few_shot,80,72,141.92,0.00,158.33,1,6.32,1,,,,,,,80,,,
torchinferno,few_shot,95,73,130.52,0.00,148.40,1,6.74,1,,,,,,,95,,,
torchinferno,few_shot,58,74,106.30,0.00,124.71,1,8.02,1,,,,,,,58,,,
torchinferno,few_shot,98,75,69.13,0.00,88.42,1,11.31,1,,,,,,,98,,,
torchinferno,few_shot,86,76,135.85,0.00,156.68,1,6.38,1,,,,,,,86,,,
torchinferno,few_shot,92,77,132.90,0.00,153.90,1,6.50,1,,,,,,,92,,,
torchinferno,few_shot,85,78,139.01,0.00,158.31,1,6.32,1,,,,,,,85,,,
torchinferno,few_shot,88,79,134.98,0.00,157.14,1,6.36,1,,,,,,,88,,,
torchinferno,few_shot,57,80,124.15,0.00,145.83,1,6.86,1,,,,,,,57,,,
torchinferno,few_shot,96,81,129.49,0.00,151.34,1,6.61,1,,,,,,,96,,,
torchinferno,few_shot,81,82,140.60,0.00,163.64,1,6.11,1,,,,,,,81,,,
torchinferno,few_shot,60,83,74.00,0.00,98.05,1,10.20,1,,,,,,,60,,,
torchinferno,few_shot,75,84,147.05,28.49,175.54,2,11.39,1,,,,,,,75,,,
torchinferno,few_shot,89,85,133.89,0.00,163.24,1,6.13,1,,,,,,,89,,,
torchinferno,few_shot,83,86,138.55,28.36,166.91,2,11.98,1,,,,,,,83,,,
torchinferno,few_shot,93,87,133.46,29.08,162.54,2,12.30,1,,,,,,,93,,,
torchinferno,few_shot,79,88,144.55,28.62,173.17,2,11.55,1,,,,,,,79,,,
torchinferno,few_shot,77,89,147.74,29.86,177.60,2,11.26,1,,,,,,,77,,,
torchinferno,few_shot,56,90,145.00,31.31,176.31,2,11.34,1,,,,,,,56,,,
torchinferno,few_shot,91,91,133.13,33.36,166.49,2,12.01,1,,,,,,,91,,,
torchinferno,few_shot,59,92,89.80,33.23,123.02,2,16.26,1,,,,,,,59,,,
torchinferno,few_shot,84,93,139.55,32.91,172.46,2,11.60,1,,,,,,,84,,,
torchinferno,few_shot,66,94,153.25,0.00,189.48,1,5.28,1,,,,,,,66,,,
torchinferno,few_shot,108,95,64.56,34.47,99.03,2,20.20,1,,,,,,,108,,,
torchinferno,few_shot,78,96,145.30,35.51,180.81,2,11.06,1,,,,,,,78,,,
torchinferno,few_shot,94,97,132.18,37.36,169.53,2,11.80,1,,,,,,,94,,,
torchinferno,few_shot,119,98,136.57,0.00,148.81,1,6.72,1,,,,,,,119,,,
torchinferno,few_shot,101,99,151.91,0.00,163.97,1,6.10,1,,,,,,,101,,,
torchinferno,few_shot,115,100,142.40,0.00,155.80,1,6.42,1,,,,,,,115,,,
torchinferno,few_shot,122,101,130.45,0.00,144.72,1,6.91,1,,,,,,,122,,,
torchinferno,few_shot,129,102,125.24,0.00,138.72,1,7.21,1,,,,,,,129,,,
torchinferno,few_shot,102,103,151.06,0.00,165.54,1,6.04,1,,,,,,,102,,,
torchinferno,few_shot,113,104,144.88,0.00,160.19,1,6.24,1,,,,,,,113,,,
torchinferno,few_shot,112,105,143.78,0.00,161.33,1,6.20,1,,,,,,,112,,,
torchinferno,few_shot,123,106,131.81,0.00,148.60,1,6.73,1,,,,,,,123,,,
torchinferno,few_shot,100,107,150.84,0.00,169.54,1,5.90,1,,,,,,,100,,,
torchinferno,few_shot,109,108,144.24,0.00,158.31,1,6.32,1,,,,,,,109,,,
torchinferno,few_shot,110,109,143.72,0.00,164.96,1,6.06,1,,,,,,,110,,,
torchinferno,few_shot,106,110,147.88,0.00,169.20,1,5.91,1,,,,,,,106,,,
torchinferno,few_shot,117,111,139.55,0.00,160.82,1,6.22,1,,,,,,,117,,,
torchinferno,few_shot,127,112,127.31,0.00,152.34,1,6.56,1,,,,,,,127,,,
torchinferno,few_shot,111,113,145.25,27.16,172.42,2,11.60,1,,,,,,,111,,,
torchinferno,few_shot,107,114,145.96,29.32,175.28,2,11.41,1,,,,,,,107,,,
torchinferno,few_shot,114,115,143.26,28.69,171.94,2,11.63,1,,,,,,,114,,,
torchinferno,few_shot,61,116,133.29,28.53,161.81,2,12.36,1,,,,,,,61,,,
torchinferno,few_shot,104,117,147.29,31.53,178.82,2,11.18,1,,,,,,,104,,,
torchinferno,few_shot,126,118,128.92,30.68,159.60,2,12.53,1,,,,,,,126,,,
torchinferno,few_shot,63,119,90.32,31.72,122.03,2,16.39,1,,,,,,,63,,,
torchinferno,few_shot,124,120,129.63,32.15,161.79,2,12.36,1,,,,,,,124,,,
torchinferno,few_shot,99,121,150.24,33.41,183.65,2,10.89,1,,,,,,,99,,,
torchinferno,few_shot,116,122,140.30,32.65,172.95,2,11.56,1,,,,,,,116,,,
torchinferno,few_shot,62,123,109.13,31.63,140.76,2,14.21,1,,,,,,,62,,,
torchinferno,few_shot,128,124,127.38,32.93,160.31,2,12.48,1,,,,,,,128,,,
torchinferno,few_shot,121,125,132.80,34.50,167.29,2,11.96,1,,,,,,,121,,,
torchinferno,few_shot,103,126,150.43,34.02,184.45,2,10.84,1,,,,,,,103,,,
torchinferno,few_shot,118,127,138.76,34.26,173.01,2,11.56,1,,,,,,,118,,,
torchinferno,few_shot,120,128,135.27,36.55,171.82,2,11.64,1,,,,,,,120,,,
torchinferno,few_shot,125,129,128.89,38.47,167.35,2,11.95,1,,,,,,,125,,,
torchinferno,few_shot,133,130,154.49,0.00,166.34,1,6.01,1,,,,,,,133,,,
torchinferno,few_shot,138,131,151.65,0.00,163.41,1,6.12,1,,,,,,,138,,,
torchinferno,few_shot,148,132,142.09,0.00,155.47,1,6.43,1,,,,,,,148,,,
torchinferno,few_shot,137,133,150.67,0.00,165.21,1,6.05,1,,,,,,,137,,,
torchinferno,few_shot,153,134,138.02,0.00,152.79,1,6.54,1,,,,,,,153,,,
torchinferno,few_shot,131,135,154.40,0.00,170.19,1,5.88,1,,,,,,,131,,,
torchinferno,few_shot,134,136,152.15,0.00,169.15,1,5.91,1,,,,,,,134,,,
torchinferno,few_shot,130,137,154.47,0.00,172.53,1,5.80,1,,,,,,,130,,,
torchinferno,few_shot,142,138,146.78,0.00,165.15,1,6.06,1,,,,,,,142,,,
torchinferno,few_shot,157,139,133.84,0.00,151.88,1,6.58,1,,,,,,,157,,,
torchinferno,few_shot,145,140,146.11,0.00,164.38,1,6.08,1,,,,,,,145,,,
torchinferno,few_shot,158,141,133.89,0.00,153.04,1,6.53,1,,,,,,,158,,,
torchinferno,few_shot,156,142,136.65,0.00,156.15,1,6.40,1,,,,,,,156,,,
torchinferno,few_shot,159,143,133.54,0.00,154.65,1,6.47,1,,,,,,,159,,,
torchinferno,few_shot,160,144,132.08,0.00,154.35,1,6.48,1,,,,,,,160,,,
torchinferno,few_shot,136,145,152.82,0.00,176.51,1,5.67,1,,,,,,,136,,,
torchinferno,few_shot,144,146,147.64,25.27,172.91,2,11.57,1,,,,,,,144,,,
torchinferno,few_shot,132,147,152.88,28.50,181.38,2,11.03,1,,,,,,,132,,,
torchinferno,few_shot,161,148,131.99,26.85,158.84,2,12.59,1,,,,,,,161,,,
torchinferno,few_shot,154,149,139.17,26.63,165.81,2,12.06,1,,,,,,,154,,,
torchinferno,few_shot,140,150,148.93,26.05,174.98,2,11.43,1,,,,,,,140,,,
torchinferno,few_shot,155,151,136.81,28.69,165.50,2,12.08,1,,,,,,,155,,,
torchinferno,few_shot,139,152,148.46,31.19,179.65,2,11.13,1,,,,,,,139,,,
torchinferno,few_shot,150,153,139.66,30.96,170.62,2,11.72,1,,,,,,,150,,,
torchinferno,few_shot,141,154,149.54,29.80,179.35,2,11.15,1,,,,,,,141,,,
torchinferno,few_shot,135,155,154.05,30.02,184.07,2,10.87,1,,,,,,,135,,,
torchinferno,few_shot,151,156,139.53,31.58,171.12,2,11.69,1,,,,,,,151,,,
torchinferno,few_shot,152,157,138.79,32.42,171.20,2,11.68,1,,,,,,,152,,,
torchinferno,few_shot,149,158,139.84,33.93,173.76,2,11.51,1,,,,,,,149,,,
torchinferno,few_shot,143,159,146.36,37.24,183.60,2,10.89,1,,,,,,,143,,,
torchinferno,few_shot,146,160,144.10,37.37,181.47,2,11.02,1,,,,,,,146,,,
torchinferno,few_shot,147,161,144.06,37.47,219.00,3,13.70,0,,,,,,,147,,,
torchinferno,few_shot,162,162,200.83,0.00,214.71,1,4.66,1,,,,,,,162,,,
torchinferno,few_shot,165,163,201.29,0.00,213.93,1,4.67,1,,,,,,,165,,,
torchinferno,few_shot,189,164,182.60,0.00,194.85,1,5.13,1,,,,,,,189,,,
torchinferno,few_shot,163,165,200.17,0.00,215.88,1,4.63,1,,,,,,,163,,,
torchinferno,few_shot,192,166,177.84,0.00,193.30,1,5.17,1,,,,,,,192,,,
torchinferno,few_shot,176,167,192.12,0.00,206.09,1,4.85,1,,,,,,,176,,,
torchinferno,few_shot,171,168,196.45,0.00,212.53,1,4.71,1,,,,,,,171,,,
torchinferno,few_shot,185,169,183.12,0.00,199.94,1,5.00,1,,,,,,,185,,,
torchinferno,few_shot,191,170,180.84,0.00,196.83,1,5.08,1,,,,,,,191,,,
torchinferno,few_shot,186,171,182.89,0.00,201.03,1,4.97,1,,,,,,,186,,,
torchinferno,few_shot,180,172,186.73,0.00,205.17,1,4.87,1,,,,,,,180,,,
torchinferno,few_shot,170,173,197.55,0.00,217.38,1,4.60,1,,,,,,,170,,,
torchinferno,few_shot,169,174,196.45,0.00,218.71,1,4.57,1,,,,,,,169,,,
torchinferno,few_shot,179,175,185.17,0.00,207.72,1,4.81,1,,,,,,,179,,,
torchinferno,few_shot,178,176,187.64,0.00,208.77,1,4.79,1,,,,,,,178,,,
torchinferno,few_shot,166,177,200.46,0.00,222.65,1,4.49,1,,,,,,,166,,,
torchinferno,few_shot,183,178,183.81,0.00,208.61,1,4.79,1,,,,,,,183,,,
torchinferno,few_shot,168,179,197.80,27.16,224.96,2,8.89,1,,,,,,,168,,,
torchinferno,few_shot,167,180,200.08,26.38,226.46,2,8.83,1,,,,,,,167,,,
torchinferno,few_shot,174,181,193.54,27.70,221.24,2,9.04,1,,,,,,,174,,,
torchinferno,few_shot,172,182,194.86,29.44,224.30,2,8.92,1,,,,,,,172,,,
torchinferno,few_shot,164,183,199.55,30.24,229.79,2,8.70,1,,,,,,,164,,,
torchinferno,few_shot,175,184,194.17,28.37,222.54,2,8.99,1,,,,,,,175,,,
torchinferno,few_shot,190,185,179.31,30.76,210.07,2,9.52,1,,,,,,,190,,,
torchinferno,few_shot,188,186,182.76,29.12,211.88,2,9.44,1,,,,,,,188,,,
torchinferno,few_shot,181,187,186.97,29.21,216.18,2,9.25,1,,,,,,,181,,,
torchinferno,few_shot,193,188,177.62,32.20,209.82,2,9.53,1,,,,,,,193,,,
torchinferno,few_shot,182,189,183.73,33.75,217.48,2,9.20,1,,,,,,,182,,,
torchinferno,few_shot,187,190,183.44,32.37,215.81,2,9.27,1,,,,,,,187,,,
torchinferno,few_shot,173,191,194.77,34.95,229.72,2,8.71,1,,,,,,,173,,,
torchinferno,few_shot,177,192,186.90,38.29,225.19,2,8.88,1,,,,,,,177,,,
torchinferno,few_shot,184,193,184.69,37.34,222.03,2,9.01,1,,,,,,,184,,,
torchinferno,few_shot,196,194,196.69,0.00,210.64,1,4.75,1,,,,,,,196,,,
torchinferno,few_shot,213,195,183.60,0.00,196.60,1,5.09,1,,,,,,,213,,,
torchinferno,few_shot,215,196,182.51,0.00,196.37,1,5.09,1,,,,,,,215,,,
torchinferno,few_shot,207,197,189.36,0.00,204.60,1,4.89,1,,,,,,,207,,,
torchinferno,few_shot,224,198,176.03,0.00,189.85,1,5.27,1,,,,,,,224,,,
torchinferno,few_shot,194,199,199.88,0.00,214.54,1,4.66,1,,,,,,,194,,,
torchinferno,few_shot,210,200,187.15,0.00,201.42,1,4.96,1,,,,,,,210,,,
torchinferno,few_shot,205,201,193.60,0.00,208.85,1,4.79,1,,,,,,,205,,,
torchinferno,few_shot,219,202,181.71,0.00,197.25,1,5.07,1,,,,,,,219,,,
torchinferno,few_shot,208,203,189.62,0.00,207.82,1,4.81,1,,,,,,,208,,,
torchinferno,few_shot,225,204,136.12,0.00,154.44,1,6.48,1,,,,,,,225,,,
torchinferno,few_shot,216,205,182.27,0.00,201.05,1,4.97,1,,,,,,,216,,,
torchinferno,few_shot,222,206,179.18,0.00,198.48,1,5.04,1,,,,,,,222,,,
torchinferno,few_shot,203,207,194.98,0.00,214.42,1,4.66,1,,,,,,,203,,,
torchinferno,few_shot,199,208,195.57,0.00,217.71,1,4.59,1,,,,,,,199,,,
torchinferno,few_shot,201,209,196.25,0.00,216.61,1,4.62,1,,,,,,,201,,,
torchinferno,few_shot,218,210,181.38,0.00,202.75,1,4.93,1,,,,,,,218,,,
torchinferno,few_shot,220,211,181.12,0.00,202.15,1,4.95,1,,,,,,,220,,,
torchinferno,few_shot,206,212,191.83,0.00,213.97,1,4.67,1,,,,,,,206,,,
torchinferno,few_shot,200,213,195.45,0.00,219.80,1,4.55,1,,,,,,,200,,,
torchinferno,few_shot,214,214,182.07,0.00,207.81,1,4.81,1,,,,,,,214,,,
torchinferno,few_shot,212,215,183.14,0.00,209.94,1,4.76,1,,,,,,,212,,,
torchinferno,few_shot,211,216,183.54,29.99,213.53,2,9.37,1,,,,,,,211,,,
torchinferno,few_shot,195,217,197.61,0.00,228.26,1,4.38,1,,,,,,,195,,,
torchinferno,few_shot,223,218,176.99,28.92,205.91,2,9.71,1,,,,,,,223,,,
torchinferno,few_shot,197,219,196.12,32.58,228.69,2,8.75,1,,,,,,,197,,,
torchinferno,few_shot,209,220,186.63,32.42,219.05,2,9.13,1,,,,,,,209,,,
torchinferno,few_shot,204,221,193.37,33.06,226.43,2,8.83,1,,,,,,,204,,,
torchinferno,few_shot,198,222,196.91,33.78,230.68,2,8.67,1,,,,,,,198,,,
torchinferno,few_shot,202,223,193.19,36.02,229.21,2,8.73,1,,,,,,,202,,,
torchinferno,few_shot,221,224,179.27,35.76,215.03,2,9.30,1,,,,,,,221,,,
