model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-10T14:01:41.275285+00:00

Build Times
provider,build_time_s
torchinferno,3.5
vllm,82.9
sglang,102.4

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,173.99,69.61,63.83,sglang
ttft_p99_ms,432.04,180.56,435.58,vllm
tpot_median_ms,34.54,39.91,89.17,torchinferno
tpot_p99_ms,67.28,99.51,330.53,torchinferno
e2e_median_ms,203.38,100.00,129.86,vllm
e2e_p99_ms,469.10,254.20,464.13,vllm
throughput_median_tps,5.69,13.56,10.05,vllm
total_output_tokens,1454,1452,1455,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,135.92,60.23,103.49,vllm
ttft_p99_ms,1798.92,154.90,56876.10,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,136.06,75.45,186.01,vllm
e2e_p99_ms,2003.86,186.23,56909.48,vllm
throughput_median_tps,7.35,13.25,5.38,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,255.82,72.78,68.25,sglang
ttft_p99_ms,1286.27,121.52,684.03,vllm
tpot_median_ms,39.69,40.87,100.14,torchinferno
tpot_p99_ms,220.92,67.77,241.27,vllm
e2e_median_ms,290.34,99.77,145.25,vllm
e2e_p99_ms,1313.90,174.90,709.90,vllm
throughput_median_tps,4.10,13.27,9.04,vllm
total_output_tokens,1440,1462,1447,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,637.47,73.19,60.01,sglang
ttft_last_turn_ms,275.37,73.94,95.51,vllm
ttft_growth_ratio,0.43,1.01,1.59,torchinferno
ttft_first_turn_median_ms,618.87,71.49,60.84,sglang
ttft_first_turn_p99_ms,1405.52,116.74,90.67,sglang
ttft_last_turn_median_ms,247.00,69.01,66.55,sglang
ttft_last_turn_p99_ms,528.65,121.52,682.08,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,61.72,37.92,38.21,vllm
ttft_p99_ms,442.20,76.03,70.23,sglang
tpot_median_ms,39.68,26.70,131.12,vllm
tpot_p99_ms,229.12,29.72,350.50,vllm
e2e_median_ms,92.21,55.87,114.82,vllm
e2e_p99_ms,460.72,134.98,389.29,vllm
throughput_median_tps,16.16,21.66,11.90,vllm
total_output_tokens,1457,1472,1466,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,217.15,50.28,45.46,sglang
ttft_p99_ms,1192.21,112.27,543.77,vllm
tpot_median_ms,21.69,16.83,25.31,vllm
tpot_p99_ms,47.65,17.82,43.35,vllm
e2e_median_ms,1011.66,640.16,909.17,vllm
e2e_p99_ms,2436.57,1124.66,1700.97,vllm
throughput_median_tps,35.70,55.49,38.68,vllm
total_output_tokens,36715,36715,36691,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,72,39,72.69,0.00,90.99,1,10.99,1,,,,,,,72,,,
torchinferno,few_shot,69,40,76.84,0.00,95.58,1,10.46,1,,,,,,,69,,,
torchinferno,few_shot,71,41,72.66,0.00,94.29,1,10.61,1,,,,,,,71,,,
torchinferno,few_shot,65,42,160.52,0.00,184.76,1,5.41,1,,,,,,,65,,,
torchinferno,few_shot,67,43,79.60,0.00,103.08,1,9.70,1,,,,,,,67,,,
torchinferno,few_shot,74,44,70.00,0.00,95.93,1,10.42,1,,,,,,,74,,,
torchinferno,few_shot,40,45,82.22,26.16,108.38,2,18.45,1,,,,,,,40,,,
torchinferno,few_shot,66,46,80.76,0.00,107.49,1,9.30,1,,,,,,,66,,,
torchinferno,few_shot,33,47,190.42,27.87,218.28,2,9.16,1,,,,,,,33,,,
torchinferno,few_shot,38,48,114.80,0.00,143.44,1,6.97,1,,,,,,,38,,,
torchinferno,few_shot,73,49,70.62,30.97,101.59,2,19.69,1,,,,,,,73,,,
torchinferno,few_shot,36,50,145.17,32.52,177.69,2,11.26,1,,,,,,,36,,,
torchinferno,few_shot,76,51,166.19,0.00,176.78,1,5.66,1,,,,,,,76,,,
torchinferno,few_shot,42,52,115.97,0.00,130.22,1,7.68,1,,,,,,,42,,,
torchinferno,few_shot,43,53,103.56,0.00,116.95,1,8.55,1,,,,,,,43,,,
torchinferno,few_shot,86,54,153.68,0.00,168.41,1,5.94,1,,,,,,,86,,,
torchinferno,few_shot,81,55,156.72,0.00,175.25,1,5.71,1,,,,,,,81,,,
torchinferno,few_shot,92,56,147.96,0.00,163.73,1,6.11,1,,,,,,,92,,,
torchinferno,few_shot,88,57,150.98,0.00,169.59,1,5.90,1,,,,,,,88,,,
torchinferno,few_shot,95,58,144.83,0.00,164.01,1,6.10,1,,,,,,,95,,,
torchinferno,few_shot,41,59,132.93,0.00,154.78,1,6.46,1,,,,,,,41,,,
torchinferno,few_shot,89,60,149.63,0.00,172.04,1,5.81,1,,,,,,,89,,,
torchinferno,few_shot,97,61,139.09,0.00,160.71,1,6.22,1,,,,,,,97,,,
torchinferno,few_shot,80,62,156.83,0.00,183.96,1,5.44,1,,,,,,,80,,,
torchinferno,few_shot,90,63,147.80,0.00,174.36,1,5.74,1,,,,,,,90,,,
torchinferno,few_shot,102,64,81.69,0.00,107.63,1,9.29,1,,,,,,,102,,,
torchinferno,few_shot,82,65,155.76,0.00,185.55,1,5.39,1,,,,,,,82,,,
torchinferno,few_shot,93,66,146.61,27.97,174.58,2,11.46,1,,,,,,,93,,,
torchinferno,few_shot,100,67,82.27,0.00,113.07,1,8.84,1,,,,,,,100,,,
torchinferno,few_shot,84,68,157.59,29.83,187.42,2,10.67,1,,,,,,,84,,,
torchinferno,few_shot,101,69,81.25,0.00,113.74,1,8.79,1,,,,,,,101,,,
torchinferno,few_shot,77,70,162.49,34.56,197.06,2,10.15,1,,,,,,,77,,,
torchinferno,few_shot,79,71,158.74,38.79,197.53,2,10.13,1,,,,,,,79,,,
torchinferno,few_shot,78,72,161.17,39.80,200.98,2,9.95,1,,,,,,,78,,,
torchinferno,few_shot,75,73,163.53,43.18,206.71,2,9.68,1,,,,,,,75,,,
torchinferno,few_shot,96,74,142.04,0.00,183.28,1,5.46,1,,,,,,,96,,,
torchinferno,few_shot,70,75,168.61,44.64,213.25,2,9.38,1,,,,,,,70,,,
torchinferno,few_shot,99,76,83.62,43.27,126.89,2,15.76,1,,,,,,,99,,,
torchinferno,few_shot,91,77,146.14,46.46,192.60,2,10.38,1,,,,,,,91,,,
torchinferno,few_shot,94,78,142.63,47.91,190.54,2,10.50,1,,,,,,,94,,,
torchinferno,few_shot,44,79,88.24,45.64,133.89,2,14.94,1,,,,,,,44,,,
torchinferno,few_shot,83,80,155.44,54.53,209.97,2,9.52,1,,,,,,,83,,,
torchinferno,few_shot,85,81,153.56,0.00,208.26,1,4.80,1,,,,,,,85,,,
torchinferno,few_shot,87,82,151.91,0.00,208.04,1,4.81,1,,,,,,,87,,,
torchinferno,few_shot,98,83,178.09,0.00,191.64,1,5.22,1,,,,,,,98,,,
torchinferno,few_shot,110,84,164.39,0.00,177.58,1,5.63,1,,,,,,,110,,,
torchinferno,few_shot,113,85,160.61,0.00,175.04,1,5.71,1,,,,,,,113,,,
torchinferno,few_shot,123,86,73.44,0.00,88.53,1,11.30,1,,,,,,,123,,,
torchinferno,few_shot,112,87,163.13,0.00,178.57,1,5.60,1,,,,,,,112,,,
torchinferno,few_shot,106,88,167.75,0.00,185.22,1,5.40,1,,,,,,,106,,,
torchinferno,few_shot,46,89,104.64,0.00,122.02,1,8.20,1,,,,,,,46,,,
torchinferno,few_shot,109,90,166.70,0.00,184.42,1,5.42,1,,,,,,,109,,,
torchinferno,few_shot,119,91,79.80,0.00,98.78,1,10.12,1,,,,,,,119,,,
torchinferno,few_shot,105,92,168.91,0.00,191.84,1,5.21,1,,,,,,,105,,,
torchinferno,few_shot,47,93,87.37,0.00,110.46,1,9.05,1,,,,,,,47,,,
torchinferno,few_shot,103,94,170.81,27.98,198.78,2,10.06,1,,,,,,,103,,,
torchinferno,few_shot,118,95,80.60,26.68,107.28,2,18.64,1,,,,,,,118,,,
torchinferno,few_shot,108,96,166.98,27.54,194.52,2,10.28,1,,,,,,,108,,,
torchinferno,few_shot,104,97,171.55,29.29,200.84,2,9.96,1,,,,,,,104,,,
torchinferno,few_shot,124,98,73.55,29.86,103.40,2,19.34,1,,,,,,,124,,,
torchinferno,few_shot,45,99,154.44,32.05,186.49,2,10.72,1,,,,,,,45,,,
torchinferno,few_shot,107,100,166.21,33.47,199.68,2,10.02,1,,,,,,,107,,,
torchinferno,few_shot,111,101,163.68,33.77,197.45,2,10.13,1,,,,,,,111,,,
torchinferno,few_shot,116,102,82.35,35.23,117.58,2,17.01,1,,,,,,,116,,,
torchinferno,few_shot,114,103,158.79,39.22,198.02,2,10.10,1,,,,,,,114,,,
torchinferno,few_shot,122,104,166.99,0.00,181.63,1,5.51,1,,,,,,,122,,,
torchinferno,few_shot,117,105,176.85,0.00,188.75,1,5.30,1,,,,,,,117,,,
torchinferno,few_shot,130,106,162.50,0.00,174.80,1,5.72,1,,,,,,,130,,,
torchinferno,few_shot,48,107,156.98,0.00,171.13,1,5.84,1,,,,,,,48,,,
torchinferno,few_shot,129,108,160.56,0.00,179.47,1,5.57,1,,,,,,,129,,,
torchinferno,few_shot,133,109,157.47,0.00,176.65,1,5.66,1,,,,,,,133,,,
torchinferno,few_shot,134,110,158.33,0.00,176.88,1,5.65,1,,,,,,,134,,,
torchinferno,few_shot,137,111,148.12,0.00,171.22,1,5.84,1,,,,,,,137,,,
torchinferno,few_shot,136,112,151.16,0.00,173.61,1,5.76,1,,,,,,,136,,,
torchinferno,few_shot,127,113,165.97,0.00,188.05,1,5.32,1,,,,,,,127,,,
torchinferno,few_shot,131,114,157.63,0.00,184.56,1,5.42,1,,,,,,,131,,,
torchinferno,few_shot,142,115,143.67,0.00,169.77,1,5.89,1,,,,,,,142,,,
torchinferno,few_shot,143,116,142.16,29.69,171.85,2,11.64,1,,,,,,,143,,,
torchinferno,few_shot,145,117,138.09,0.00,165.99,1,6.02,1,,,,,,,145,,,
torchinferno,few_shot,128,118,161.43,33.59,195.02,2,10.26,1,,,,,,,128,,,
torchinferno,few_shot,115,119,175.94,0.00,210.63,1,4.75,1,,,,,,,115,,,
torchinferno,few_shot,132,120,157.14,34.62,191.76,2,10.43,1,,,,,,,132,,,
torchinferno,few_shot,135,121,154.26,33.12,187.37,2,10.67,1,,,,,,,135,,,
torchinferno,few_shot,146,122,132.78,35.62,168.40,2,11.88,1,,,,,,,146,,,
torchinferno,few_shot,51,123,87.24,35.28,122.52,2,16.32,1,,,,,,,51,,,
torchinferno,few_shot,141,124,144.65,37.00,181.65,2,11.01,1,,,,,,,141,,,
torchinferno,few_shot,121,125,170.75,38.08,208.83,2,9.58,1,,,,,,,121,,,
torchinferno,few_shot,125,126,164.42,40.97,205.39,2,9.74,1,,,,,,,125,,,
torchinferno,few_shot,126,127,168.10,36.99,205.09,2,9.75,1,,,,,,,126,,,
torchinferno,few_shot,49,128,119.27,40.72,159.98,2,12.50,1,,,,,,,49,,,
torchinferno,few_shot,139,129,146.30,43.02,189.32,2,10.56,1,,,,,,,139,,,
torchinferno,few_shot,140,130,147.18,41.99,189.17,2,10.57,1,,,,,,,140,,,
torchinferno,few_shot,120,131,172.60,43.60,216.20,2,9.25,1,,,,,,,120,,,
torchinferno,few_shot,50,132,104.34,45.55,149.89,2,13.34,1,,,,,,,50,,,
torchinferno,few_shot,138,133,150.78,0.00,202.81,1,4.93,1,,,,,,,138,,,
torchinferno,few_shot,144,134,137.19,60.82,198.01,2,10.10,1,,,,,,,144,,,
torchinferno,few_shot,147,135,84.58,70.92,226.42,3,13.25,0,,,,,,,147,,,
torchinferno,few_shot,156,136,285.97,0.00,298.54,1,3.35,1,,,,,,,156,,,
torchinferno,few_shot,160,137,279.87,0.00,292.57,1,3.42,1,,,,,,,160,,,
torchinferno,few_shot,176,138,191.74,0.00,204.83,1,4.88,1,,,,,,,176,,,
torchinferno,few_shot,171,139,196.89,0.00,212.59,1,4.70,1,,,,,,,171,,,
torchinferno,few_shot,163,140,276.07,0.00,293.14,1,3.41,1,,,,,,,163,,,
torchinferno,few_shot,148,141,292.60,0.00,312.33,1,3.20,1,,,,,,,148,,,
torchinferno,few_shot,159,142,280.22,0.00,298.49,1,3.35,1,,,,,,,159,,,
torchinferno,few_shot,178,143,188.92,0.00,207.25,1,4.83,1,,,,,,,178,,,
torchinferno,few_shot,53,144,252.88,0.00,273.84,1,3.65,1,,,,,,,53,,,
torchinferno,few_shot,162,145,276.15,0.00,297.77,1,3.36,1,,,,,,,162,,,
torchinferno,few_shot,166,146,272.31,0.00,293.87,1,3.40,1,,,,,,,166,,,
torchinferno,few_shot,158,147,280.17,0.00,303.79,1,3.29,1,,,,,,,158,,,
torchinferno,few_shot,179,148,188.26,0.00,210.09,1,4.76,1,,,,,,,179,,,
torchinferno,few_shot,157,149,287.22,0.00,309.27,1,3.23,1,,,,,,,157,,,
torchinferno,few_shot,170,150,201.02,0.00,223.61,1,4.47,1,,,,,,,170,,,
torchinferno,few_shot,153,151,288.11,0.00,317.66,1,3.15,1,,,,,,,153,,,
torchinferno,few_shot,52,152,276.73,26.44,303.16,2,6.60,1,,,,,,,52,,,
torchinferno,few_shot,161,153,277.58,30.69,308.27,2,6.49,1,,,,,,,161,,,
torchinferno,few_shot,56,154,206.65,31.16,237.81,2,8.41,1,,,,,,,56,,,
torchinferno,few_shot,168,155,201.29,32.49,233.77,2,8.56,1,,,,,,,168,,,
torchinferno,few_shot,167,156,271.15,32.01,303.17,2,6.60,1,,,,,,,167,,,
torchinferno,few_shot,151,157,289.59,36.18,325.77,2,6.14,1,,,,,,,151,,,
torchinferno,few_shot,154,158,291.28,32.29,323.57,2,6.18,1,,,,,,,154,,,
torchinferno,few_shot,152,159,291.51,34.77,326.28,2,6.13,1,,,,,,,152,,,
torchinferno,few_shot,169,160,201.88,0.00,236.00,1,4.24,1,,,,,,,169,,,
torchinferno,few_shot,150,161,293.69,36.74,330.43,2,6.05,1,,,,,,,150,,,
torchinferno,few_shot,164,162,276.79,37.18,313.97,2,6.37,1,,,,,,,164,,,
torchinferno,few_shot,165,163,276.24,0.00,313.01,1,3.19,1,,,,,,,165,,,
torchinferno,few_shot,54,164,238.64,40.19,278.83,2,7.17,1,,,,,,,54,,,
torchinferno,few_shot,55,165,223.75,0.00,263.85,1,3.79,1,,,,,,,55,,,
torchinferno,few_shot,155,166,285.94,42.98,328.92,2,6.08,1,,,,,,,155,,,
torchinferno,few_shot,149,167,295.65,46.54,342.19,2,5.84,1,,,,,,,149,,,
torchinferno,few_shot,183,168,275.09,0.00,289.14,1,3.46,1,,,,,,,183,,,
torchinferno,few_shot,60,169,199.21,0.00,212.76,1,4.70,1,,,,,,,60,,,
torchinferno,few_shot,189,170,270.45,0.00,286.16,1,3.49,1,,,,,,,189,,,
torchinferno,few_shot,185,171,274.40,0.00,291.21,1,3.43,1,,,,,,,185,,,
torchinferno,few_shot,195,172,264.03,0.00,281.90,1,3.55,1,,,,,,,195,,,
torchinferno,few_shot,186,173,276.98,0.00,292.37,1,3.42,1,,,,,,,186,,,
torchinferno,few_shot,180,174,282.75,0.00,298.32,1,3.35,1,,,,,,,180,,,
torchinferno,few_shot,199,175,165.93,0.00,184.38,1,5.42,1,,,,,,,199,,,
torchinferno,few_shot,191,176,271.60,0.00,290.31,1,3.44,1,,,,,,,191,,,
torchinferno,few_shot,192,177,270.81,0.00,289.62,1,3.45,1,,,,,,,192,,,
torchinferno,few_shot,58,178,229.82,0.00,251.52,1,3.98,1,,,,,,,58,,,
torchinferno,few_shot,194,179,267.43,0.00,290.07,1,3.45,1,,,,,,,194,,,
torchinferno,few_shot,196,180,261.59,0.00,289.60,1,3.45,1,,,,,,,196,,,
torchinferno,few_shot,181,181,281.44,25.49,306.94,2,6.52,1,,,,,,,181,,,
torchinferno,few_shot,61,182,184.39,28.08,212.47,2,9.41,1,,,,,,,61,,,
torchinferno,few_shot,177,183,285.35,29.90,315.25,2,6.34,1,,,,,,,177,,,
torchinferno,few_shot,197,184,255.54,30.91,286.45,2,6.98,1,,,,,,,197,,,
torchinferno,few_shot,190,185,270.07,32.98,303.05,2,6.60,1,,,,,,,190,,,
torchinferno,few_shot,182,186,277.74,33.10,310.84,2,6.43,1,,,,,,,182,,,
torchinferno,few_shot,59,187,215.75,32.77,248.52,2,8.05,1,,,,,,,59,,,
torchinferno,few_shot,173,188,292.08,34.41,326.49,2,6.13,1,,,,,,,173,,,
torchinferno,few_shot,172,189,290.20,39.50,329.69,2,6.07,1,,,,,,,172,,,
torchinferno,few_shot,198,190,247.47,40.34,287.81,2,6.95,1,,,,,,,198,,,
torchinferno,few_shot,63,191,154.57,37.87,192.44,2,10.39,1,,,,,,,63,,,
torchinferno,few_shot,193,192,270.10,38.04,308.14,2,6.49,1,,,,,,,193,,,
torchinferno,few_shot,174,193,288.96,42.01,330.97,2,6.04,1,,,,,,,174,,,
torchinferno,few_shot,184,194,274.79,45.45,320.24,2,6.25,1,,,,,,,184,,,
torchinferno,few_shot,62,195,168.35,43.42,211.77,2,9.44,1,,,,,,,62,,,
torchinferno,few_shot,188,196,274.28,44.52,318.79,2,6.27,1,,,,,,,188,,,
torchinferno,few_shot,187,197,273.37,50.57,323.94,2,6.17,1,,,,,,,187,,,
torchinferno,few_shot,57,198,245.28,0.00,294.41,1,3.40,1,,,,,,,57,,,
torchinferno,few_shot,175,199,288.28,51.19,339.47,2,5.89,1,,,,,,,175,,,
torchinferno,few_shot,208,200,174.75,0.00,187.31,1,5.34,1,,,,,,,208,,,
torchinferno,few_shot,203,201,180.81,0.00,192.81,1,5.19,1,,,,,,,203,,,
torchinferno,few_shot,216,202,167.99,0.00,180.75,1,5.53,1,,,,,,,216,,,
torchinferno,few_shot,229,203,155.47,0.00,169.90,1,5.89,1,,,,,,,229,,,
torchinferno,few_shot,201,204,180.44,0.00,197.53,1,5.06,1,,,,,,,201,,,
torchinferno,few_shot,210,205,173.67,0.00,190.31,1,5.25,1,,,,,,,210,,,
torchinferno,few_shot,200,206,182.71,0.00,200.36,1,4.99,1,,,,,,,200,,,
torchinferno,few_shot,219,207,161.92,0.00,180.75,1,5.53,1,,,,,,,219,,,
torchinferno,few_shot,215,208,168.15,0.00,186.57,1,5.36,1,,,,,,,215,,,
torchinferno,few_shot,205,209,175.63,0.00,197.60,1,5.06,1,,,,,,,205,,,
torchinferno,few_shot,214,210,169.36,0.00,191.02,1,5.24,1,,,,,,,214,,,
torchinferno,few_shot,213,211,169.93,0.00,192.77,1,5.19,1,,,,,,,213,,,
torchinferno,few_shot,228,212,156.58,0.00,178.02,1,5.62,1,,,,,,,228,,,
torchinferno,few_shot,212,213,173.66,0.00,195.77,1,5.11,1,,,,,,,212,,,
torchinferno,few_shot,218,214,164.18,0.00,190.00,1,5.26,1,,,,,,,218,,,
torchinferno,few_shot,221,215,161.72,25.15,186.87,2,10.70,1,,,,,,,221,,,
torchinferno,few_shot,222,216,160.46,0.00,187.18,1,5.34,1,,,,,,,222,,,
torchinferno,few_shot,206,217,175.72,0.00,206.34,1,4.85,1,,,,,,,206,,,
torchinferno,few_shot,225,218,157.49,0.00,188.68,1,5.30,1,,,,,,,225,,,
torchinferno,few_shot,207,219,177.49,0.00,208.25,1,4.80,1,,,,,,,207,,,
torchinferno,few_shot,220,220,160.54,0.00,196.05,1,5.10,1,,,,,,,220,,,
torchinferno,few_shot,231,221,146.56,35.30,181.86,2,11.00,1,,,,,,,231,,,
torchinferno,few_shot,227,222,156.89,34.83,191.72,2,10.43,1,,,,,,,227,,,
torchinferno,few_shot,230,223,155.46,34.27,189.73,2,10.54,1,,,,,,,230,,,
torchinferno,few_shot,226,224,157.90,35.81,193.71,2,10.32,1,,,,,,,226,,,
