model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-29T20:18:15.304273+00:00

Build Times
provider,build_time_s
vllm,0.0
sglang,0.0
torchinferno,0.0

few_shot
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,248.64,122.51,164.44,sglang
ttft_p99_ms,575.50,648.16,2758.79,vllm
tpot_median_ms,86.75,82.71,48.58,torchinferno
tpot_p99_ms,216.92,162.83,655.35,sglang
e2e_median_ms,321.29,207.39,205.91,torchinferno
e2e_p99_ms,638.96,704.85,2810.98,vllm
throughput_median_tps,4.51,5.90,5.66,sglang
total_output_tokens,1461,1458,1454,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,257.35,220.55,330.01,sglang
ttft_p99_ms,600.40,782.48,723.07,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,314.43,378.83,361.74,vllm
e2e_p99_ms,682.99,883.68,774.69,vllm
throughput_median_tps,3.18,2.64,2.76,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,266.86,158.71,328.88,sglang
ttft_p99_ms,447.88,667.18,978.10,vllm
tpot_median_ms,96.87,105.16,62.86,torchinferno
tpot_p99_ms,286.84,237.78,281.23,sglang
e2e_median_ms,354.13,274.19,385.16,sglang
e2e_p99_ms,594.07,775.73,1028.99,vllm
throughput_median_tps,4.25,4.88,3.14,sglang
total_output_tokens,1450,1448,1452,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,vllm
ttft_first_turn_ms,213.10,177.54,633.02,sglang
ttft_last_turn_ms,266.22,173.81,373.90,sglang
ttft_growth_ratio,1.25,0.98,0.59,torchinferno
ttft_first_turn_median_ms,157.19,78.07,432.07,sglang
ttft_first_turn_p99_ms,400.14,382.54,987.50,sglang
ttft_last_turn_median_ms,292.88,166.68,376.12,sglang
ttft_last_turn_p99_ms,435.92,306.51,426.56,sglang

tree_of_thought
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,128.17,62.02,296.47,sglang
ttft_p99_ms,202.21,546.99,668.67,vllm
tpot_median_ms,82.39,75.35,47.19,torchinferno
tpot_p99_ms,103.74,290.52,79.83,torchinferno
e2e_median_ms,187.64,147.86,313.65,sglang
e2e_p99_ms,285.34,647.80,710.81,vllm
throughput_median_tps,6.69,9.31,4.65,sglang
total_output_tokens,1479,1459,1466,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,vllm,sglang,torchinferno,winner
ttft_median_ms,96.53,63.99,274.95,sglang
ttft_p99_ms,333.18,320.62,1747.84,sglang
tpot_median_ms,28.69,24.20,23.90,torchinferno
tpot_p99_ms,42.48,44.68,71.47,vllm
e2e_median_ms,1097.03,921.58,1171.84,sglang
e2e_p99_ms,2265.11,1802.95,2977.52,sglang
throughput_median_tps,32.20,39.09,32.54,sglang
total_output_tokens,36715,36654,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
vllm,few_shot,5,41,575.50,0.00,637.22,1,1.57,1,,,,,,,5,,,
vllm,few_shot,47,42,562.56,0.00,618.09,1,1.62,1,,,,,,,47,,,
vllm,few_shot,9,43,585.40,0.00,638.96,1,1.57,1,,,,,,,9,,,
vllm,few_shot,30,44,561.20,68.12,629.32,2,3.18,1,,,,,,,30,,,
vllm,few_shot,44,45,562.64,59.61,622.25,2,3.21,1,,,,,,,44,,,
vllm,few_shot,33,46,558.66,70.90,629.56,2,3.18,1,,,,,,,33,,,
vllm,few_shot,16,47,570.69,66.40,637.09,2,3.14,1,,,,,,,16,,,
vllm,few_shot,43,48,557.53,0.00,627.38,1,1.59,1,,,,,,,43,,,
vllm,few_shot,48,49,565.78,0.00,627.41,1,1.59,1,,,,,,,48,,,
vllm,few_shot,54,50,554.38,71.62,626.00,2,3.19,1,,,,,,,54,,,
vllm,few_shot,6,51,580.99,69.36,650.35,2,3.08,1,,,,,,,6,,,
vllm,few_shot,61,52,555.72,71.46,627.18,2,3.19,1,,,,,,,61,,,
vllm,few_shot,22,53,564.22,79.93,644.15,2,3.10,1,,,,,,,22,,,
vllm,few_shot,32,54,570.40,70.55,640.95,2,3.12,1,,,,,,,32,,,
vllm,few_shot,15,55,566.81,80.63,647.44,2,3.09,1,,,,,,,15,,,
vllm,few_shot,3,56,577.55,79.22,656.76,2,3.05,1,,,,,,,3,,,
vllm,few_shot,45,57,559.88,77.86,637.74,2,3.14,1,,,,,,,45,,,
vllm,few_shot,14,58,584.85,71.81,656.66,2,3.05,1,,,,,,,14,,,
vllm,few_shot,52,59,553.90,84.05,637.95,2,3.14,1,,,,,,,52,,,
vllm,few_shot,53,60,552.33,0.00,639.54,1,1.56,1,,,,,,,53,,,
vllm,few_shot,59,61,545.90,93.03,638.93,2,3.13,1,,,,,,,59,,,
vllm,few_shot,13,62,569.76,92.44,662.20,2,3.02,1,,,,,,,13,,,
vllm,few_shot,21,63,569.77,86.51,656.28,2,3.05,1,,,,,,,21,,,
vllm,few_shot,100,64,72.89,0.00,96.63,1,10.35,1,,,,,,,100,,,
vllm,few_shot,64,65,176.21,0.00,337.02,1,2.97,1,,,,,,,64,,,
vllm,few_shot,66,66,171.80,0.00,333.49,1,3.00,1,,,,,,,66,,,
vllm,few_shot,87,67,143.23,0.00,306.53,1,3.26,1,,,,,,,87,,,
vllm,few_shot,72,68,162.42,0.00,327.62,1,3.05,1,,,,,,,72,,,
vllm,few_shot,82,69,147.82,0.00,316.37,1,3.16,1,,,,,,,82,,,
vllm,few_shot,80,70,148.38,0.00,320.45,1,3.12,1,,,,,,,80,,,
vllm,few_shot,81,71,148.16,0.00,320.15,1,3.12,1,,,,,,,81,,,
vllm,few_shot,97,72,131.70,0.00,304.09,1,3.29,1,,,,,,,97,,,
vllm,few_shot,74,73,157.67,0.00,332.12,1,3.01,1,,,,,,,74,,,
vllm,few_shot,84,74,144.89,188.39,333.29,2,6.00,1,,,,,,,84,,,
vllm,few_shot,89,75,294.93,0.00,330.42,1,3.03,1,,,,,,,89,,,
vllm,few_shot,110,76,269.89,0.00,310.34,1,3.22,1,,,,,,,110,,,
vllm,few_shot,112,77,274.59,0.00,307.59,1,3.25,1,,,,,,,112,,,
vllm,few_shot,75,78,158.51,194.23,352.74,2,5.67,1,,,,,,,75,,,
vllm,few_shot,71,79,336.85,0.00,358.15,1,2.79,1,,,,,,,71,,,
vllm,few_shot,122,80,269.87,0.00,300.45,1,3.33,1,,,,,,,122,,,
vllm,few_shot,115,81,263.88,0.00,309.50,1,3.23,1,,,,,,,115,,,
vllm,few_shot,85,82,297.08,0.00,346.23,1,2.89,1,,,,,,,85,,,
vllm,few_shot,88,83,313.27,0.00,344.46,1,2.90,1,,,,,,,88,,,
vllm,few_shot,103,84,124.53,206.08,330.61,2,6.05,1,,,,,,,103,,,
vllm,few_shot,95,85,288.36,0.00,339.16,1,2.95,1,,,,,,,95,,,
vllm,few_shot,70,86,323.32,47.52,370.84,2,5.39,1,,,,,,,70,,,
vllm,few_shot,113,87,313.26,0.00,321.98,1,3.11,1,,,,,,,113,,,
vllm,few_shot,109,88,274.39,0.00,329.70,1,3.03,1,,,,,,,109,,,
vllm,few_shot,98,89,289.10,0.00,343.00,1,2.92,1,,,,,,,98,,,
vllm,few_shot,83,90,300.35,59.82,360.17,2,5.55,1,,,,,,,83,,,
vllm,few_shot,77,91,325.34,44.71,370.05,2,5.40,1,,,,,,,77,,,
vllm,few_shot,90,92,294.81,0.00,354.47,1,2.82,1,,,,,,,90,,,
vllm,few_shot,125,93,258.55,56.54,315.09,2,6.35,1,,,,,,,125,,,
vllm,few_shot,104,94,279.71,63.80,343.52,2,5.82,1,,,,,,,104,,,
vllm,few_shot,96,95,324.30,0.00,351.72,1,2.84,1,,,,,,,96,,,
vllm,few_shot,120,96,268.60,56.88,325.48,2,6.14,1,,,,,,,120,,,
vllm,few_shot,108,97,325.64,16.41,342.05,2,5.85,1,,,,,,,108,,,
vllm,few_shot,107,98,278.31,65.72,344.03,2,5.81,1,,,,,,,107,,,
vllm,few_shot,86,99,312.62,0.00,368.13,1,2.72,1,,,,,,,86,,,
vllm,few_shot,117,100,328.45,0.00,333.60,1,3.00,1,,,,,,,117,,,
vllm,few_shot,116,101,260.73,75.81,336.54,2,5.94,1,,,,,,,116,,,
vllm,few_shot,69,102,322.98,0.00,392.40,1,2.55,1,,,,,,,69,,,
vllm,few_shot,123,103,266.88,0.00,329.98,1,3.03,1,,,,,,,123,,,
vllm,few_shot,91,104,137.55,229.66,367.21,2,5.45,1,,,,,,,91,,,
vllm,few_shot,67,105,332.07,0.00,398.92,1,2.51,1,,,,,,,67,,,
vllm,few_shot,128,106,233.50,32.04,265.53,2,7.53,1,,,,,,,128,,,
vllm,few_shot,102,107,320.55,0.00,362.22,1,2.76,1,,,,,,,102,,,
vllm,few_shot,126,108,259.25,73.69,332.94,2,6.01,1,,,,,,,126,,,
vllm,few_shot,92,109,295.40,0.00,372.99,1,2.68,1,,,,,,,92,,,
vllm,few_shot,121,110,260.60,81.28,341.88,2,5.85,1,,,,,,,121,,,
vllm,few_shot,124,111,331.51,7.22,338.72,2,5.90,1,,,,,,,124,,,
vllm,few_shot,68,112,325.95,0.00,407.35,1,2.45,1,,,,,,,68,,,
vllm,few_shot,101,113,294.57,0.00,370.01,1,2.70,1,,,,,,,101,,,
vllm,few_shot,78,114,312.06,85.96,398.02,2,5.02,1,,,,,,,78,,,
vllm,few_shot,127,115,296.68,0.00,340.04,1,2.94,1,,,,,,,127,,,
vllm,few_shot,65,116,341.65,0.00,417.00,1,2.40,1,,,,,,,65,,,
vllm,few_shot,106,117,281.51,0.00,368.15,1,2.72,1,,,,,,,106,,,
vllm,few_shot,119,118,298.14,0.00,353.32,1,2.83,1,,,,,,,119,,,
vllm,few_shot,105,119,289.51,0.00,373.52,1,2.68,1,,,,,,,105,,,
vllm,few_shot,114,120,322.20,40.60,362.80,2,5.51,1,,,,,,,114,,,
vllm,few_shot,99,121,282.88,103.43,386.31,2,5.18,1,,,,,,,99,,,
vllm,few_shot,93,122,300.71,91.40,392.11,2,5.10,1,,,,,,,93,,,
vllm,few_shot,118,123,262.77,102.17,364.94,2,5.48,1,,,,,,,118,,,
vllm,few_shot,79,124,311.16,100.08,411.24,2,4.86,1,,,,,,,79,,,
vllm,few_shot,73,125,314.19,105.93,420.13,2,4.76,1,,,,,,,73,,,
vllm,few_shot,76,126,310.78,0.00,420.70,1,2.38,1,,,,,,,76,,,
vllm,few_shot,94,127,292.55,105.91,398.45,2,5.02,1,,,,,,,94,,,
vllm,few_shot,111,128,319.42,62.92,382.34,2,5.23,1,,,,,,,111,,,
vllm,few_shot,137,129,81.46,0.00,97.01,1,10.31,1,,,,,,,137,,,
vllm,few_shot,131,130,98.50,0.00,106.83,1,9.36,1,,,,,,,131,,,
vllm,few_shot,129,131,92.82,0.00,111.94,1,8.93,1,,,,,,,129,,,
vllm,few_shot,134,132,82.28,0.00,103.72,1,9.64,1,,,,,,,134,,,
vllm,few_shot,130,133,92.99,0.00,113.02,1,8.85,1,,,,,,,130,,,
vllm,few_shot,133,134,86.01,0.00,111.31,1,8.98,1,,,,,,,133,,,
vllm,few_shot,135,135,81.65,29.01,110.66,2,18.07,1,,,,,,,135,,,
vllm,few_shot,132,136,83.21,33.56,116.77,2,17.13,1,,,,,,,132,,,
vllm,few_shot,136,137,83.74,0.00,115.78,1,8.64,1,,,,,,,136,,,
vllm,few_shot,159,138,86.16,0.00,129.78,1,7.71,1,,,,,,,159,,,
vllm,few_shot,171,139,71.16,0.00,115.39,1,8.67,1,,,,,,,171,,,
vllm,few_shot,158,140,87.49,0.00,134.26,1,7.45,1,,,,,,,158,,,
vllm,few_shot,169,141,117.27,0.00,159.72,1,6.26,1,,,,,,,169,,,
vllm,few_shot,173,142,68.85,87.86,156.71,2,12.76,1,,,,,,,173,,,
vllm,few_shot,152,143,95.89,88.35,184.24,2,10.86,1,,,,,,,152,,,
vllm,few_shot,168,144,121.76,196.20,317.95,2,6.29,1,,,,,,,168,,,
vllm,few_shot,162,145,167.57,0.00,328.15,1,3.05,1,,,,,,,162,,,
vllm,few_shot,153,146,184.29,0.00,340.10,1,2.94,1,,,,,,,153,,,
vllm,few_shot,150,147,144.58,204.71,349.29,2,5.73,1,,,,,,,150,,,
vllm,few_shot,139,148,160.06,208.73,368.79,2,5.42,1,,,,,,,139,,,
vllm,few_shot,178,149,150.76,0.00,317.09,1,3.15,1,,,,,,,178,,,
vllm,few_shot,148,150,189.10,0.00,357.07,1,2.80,1,,,,,,,148,,,
vllm,few_shot,156,151,173.62,0.00,346.75,1,2.88,1,,,,,,,156,,,
vllm,few_shot,138,152,203.19,0.00,378.32,1,2.64,1,,,,,,,138,,,
vllm,few_shot,160,153,323.47,0.00,361.40,1,2.77,1,,,,,,,160,,,
vllm,few_shot,170,154,311.03,0.00,352.84,1,2.83,1,,,,,,,170,,,
vllm,few_shot,196,155,271.31,0.00,313.30,1,3.19,1,,,,,,,196,,,
vllm,few_shot,146,156,191.18,195.39,386.57,2,5.17,1,,,,,,,146,,,
vllm,few_shot,176,157,305.84,0.00,348.33,1,2.87,1,,,,,,,176,,,
vllm,few_shot,140,158,197.17,203.19,400.36,2,5.00,1,,,,,,,140,,,
vllm,few_shot,194,159,287.64,0.00,322.94,1,3.10,1,,,,,,,194,,,
vllm,few_shot,165,160,335.14,0.00,367.84,1,2.72,1,,,,,,,165,,,
vllm,few_shot,157,161,328.61,0.00,379.99,1,2.63,1,,,,,,,157,,,
vllm,few_shot,179,162,323.11,0.00,354.06,1,2.82,1,,,,,,,179,,,
vllm,few_shot,163,163,318.86,0.00,374.64,1,2.67,1,,,,,,,163,,,
vllm,few_shot,166,164,336.00,0.00,371.93,1,2.69,1,,,,,,,166,,,
vllm,few_shot,180,165,309.58,0.00,356.65,1,2.80,1,,,,,,,180,,,
vllm,few_shot,191,166,290.69,0.00,338.08,1,2.96,1,,,,,,,191,,,
vllm,few_shot,195,167,285.44,0.00,330.69,1,3.02,1,,,,,,,195,,,
vllm,few_shot,189,168,296.87,0.00,344.84,1,2.90,1,,,,,,,189,,,
vllm,few_shot,142,169,355.08,0.00,411.20,1,2.43,1,,,,,,,142,,,
vllm,few_shot,186,170,299.52,0.00,350.32,1,2.85,1,,,,,,,186,,,
vllm,few_shot,200,171,260.31,0.00,325.47,1,3.07,1,,,,,,,200,,,
vllm,few_shot,185,172,304.91,0.00,353.84,1,2.83,1,,,,,,,185,,,
vllm,few_shot,151,173,183.33,218.47,401.79,2,4.98,1,,,,,,,151,,,
vllm,few_shot,199,174,274.03,0.00,330.28,1,3.03,1,,,,,,,199,,,
vllm,few_shot,201,175,268.10,0.00,324.98,1,3.08,1,,,,,,,201,,,
vllm,few_shot,145,176,354.52,0.00,414.59,1,2.41,1,,,,,,,145,,,
vllm,few_shot,192,177,299.73,0.00,348.76,1,2.87,1,,,,,,,192,,,
vllm,few_shot,167,178,160.93,225.74,386.67,2,5.17,1,,,,,,,167,,,
vllm,few_shot,183,179,308.13,0.00,367.58,1,2.72,1,,,,,,,183,,,
vllm,few_shot,188,180,295.22,68.55,363.77,2,5.50,1,,,,,,,188,,,
vllm,few_shot,155,181,353.41,56.60,410.00,2,4.88,1,,,,,,,155,,,
vllm,few_shot,198,182,268.28,78.12,346.40,2,5.77,1,,,,,,,198,,,
vllm,few_shot,143,183,350.13,81.66,431.79,2,4.63,1,,,,,,,143,,,
vllm,few_shot,181,184,307.18,76.58,383.76,2,5.21,1,,,,,,,181,,,
vllm,few_shot,190,185,289.97,77.22,367.19,2,5.45,1,,,,,,,190,,,
vllm,few_shot,197,186,274.55,81.58,356.14,2,5.62,1,,,,,,,197,,,
vllm,few_shot,172,187,310.53,86.23,396.76,2,5.04,1,,,,,,,172,,,
vllm,few_shot,141,188,369.25,71.90,441.15,2,4.53,1,,,,,,,141,,,
vllm,few_shot,154,189,332.54,90.58,423.11,2,4.73,1,,,,,,,154,,,
vllm,few_shot,149,190,344.97,87.85,432.82,2,4.62,1,,,,,,,149,,,
vllm,few_shot,164,191,332.89,81.27,414.16,2,4.83,1,,,,,,,164,,,
vllm,few_shot,161,192,332.81,85.85,418.66,2,4.78,1,,,,,,,161,,,
vllm,few_shot,203,193,243.47,0.00,291.87,1,3.43,1,,,,,,,203,,,
vllm,few_shot,144,194,344.64,100.15,444.79,2,4.50,1,,,,,,,144,,,
vllm,few_shot,174,195,326.37,78.92,405.29,2,4.93,1,,,,,,,174,,,
vllm,few_shot,175,196,309.98,95.04,405.02,2,4.94,1,,,,,,,175,,,
vllm,few_shot,177,197,322.71,81.24,403.94,2,4.95,1,,,,,,,177,,,
vllm,few_shot,193,198,285.26,92.55,377.81,2,5.29,1,,,,,,,193,,,
vllm,few_shot,204,199,232.78,63.75,296.53,2,6.74,1,,,,,,,204,,,
vllm,few_shot,187,200,286.74,105.15,391.89,2,5.10,1,,,,,,,187,,,
vllm,few_shot,182,201,306.43,98.54,404.97,2,4.94,1,,,,,,,182,,,
vllm,few_shot,207,202,240.74,0.00,258.17,1,3.87,1,,,,,,,207,,,
vllm,few_shot,184,203,313.83,89.48,403.31,2,4.96,1,,,,,,,184,,,
vllm,few_shot,147,204,359.75,46.78,453.31,3,6.62,0,,,,,,,147,,,
vllm,few_shot,206,205,264.20,0.00,264.42,1,3.78,1,,,,,,,206,,,
vllm,few_shot,202,206,236.40,74.74,311.14,2,6.43,1,,,,,,,202,,,
vllm,few_shot,205,207,238.19,0.00,271.80,1,3.68,1,,,,,,,205,,,
vllm,few_shot,215,208,106.00,0.00,120.38,1,8.31,1,,,,,,,215,,,
vllm,few_shot,212,209,109.62,0.00,125.59,1,7.96,1,,,,,,,212,,,
vllm,few_shot,208,210,121.13,0.00,137.70,1,7.26,1,,,,,,,208,,,
vllm,few_shot,210,211,119.80,0.00,135.75,1,7.37,1,,,,,,,210,,,
vllm,few_shot,214,212,109.45,0.00,127.32,1,7.85,1,,,,,,,214,,,
vllm,few_shot,216,213,103.99,0.00,124.65,1,8.02,1,,,,,,,216,,,
vllm,few_shot,213,214,111.26,0.00,132.81,1,7.53,1,,,,,,,213,,,
vllm,few_shot,209,215,119.11,168.81,287.92,2,6.95,1,,,,,,,209,,,
vllm,few_shot,211,216,111.42,172.21,283.63,2,7.05,1,,,,,,,211,,,
vllm,few_shot,224,217,237.90,0.00,253.85,1,3.94,1,,,,,,,224,,,
vllm,few_shot,237,218,226.64,0.00,239.33,1,4.18,1,,,,,,,237,,,
vllm,few_shot,242,219,220.67,0.00,235.54,1,4.25,1,,,,,,,242,,,
vllm,few_shot,235,220,223.90,0.00,244.26,1,4.09,1,,,,,,,235,,,
vllm,few_shot,238,221,226.17,0.00,242.85,1,4.12,1,,,,,,,238,,,
vllm,few_shot,217,222,255.97,0.00,274.05,1,3.65,1,,,,,,,217,,,
vllm,few_shot,232,223,235.68,0.00,252.77,1,3.96,1,,,,,,,232,,,
vllm,few_shot,222,224,249.55,0.00,266.09,1,3.76,1,,,,,,,222,,,
vllm,few_shot,233,225,226.80,0.00,254.06,1,3.94,1,,,,,,,233,,,
vllm,few_shot,228,226,241.87,0.00,260.66,1,3.84,1,,,,,,,228,,,
vllm,few_shot,219,227,246.86,0.00,274.95,1,3.64,1,,,,,,,219,,,
vllm,few_shot,234,228,229.02,0.00,255.83,1,3.91,1,,,,,,,234,,,
vllm,few_shot,236,229,221.45,0.00,254.55,1,3.93,1,,,,,,,236,,,
vllm,few_shot,218,230,251.26,0.00,279.76,1,3.57,1,,,,,,,218,,,
vllm,few_shot,229,231,231.70,0.00,264.86,1,3.78,1,,,,,,,229,,,
vllm,few_shot,225,232,237.50,0.00,270.74,1,3.69,1,,,,,,,225,,,
vllm,few_shot,220,233,250.67,0.00,281.48,1,3.55,1,,,,,,,220,,,
vllm,few_shot,230,234,228.63,158.77,387.40,2,5.16,1,,,,,,,230,,,
