model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-20T07:02:33.549101+00:00

Build Times
provider,build_time_s
torchinferno,51.8
vllm,294.0
sglang,224.7

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,139.61,73.32,87.05,vllm
ttft_p99_ms,731.18,157.44,501.39,vllm
tpot_median_ms,31.87,36.47,70.75,torchinferno
tpot_p99_ms,44.15,90.27,812.49,torchinferno
e2e_median_ms,163.85,99.45,147.09,vllm
e2e_p99_ms,748.67,192.99,901.73,vllm
throughput_median_tps,7.07,12.70,9.33,vllm
total_output_tokens,1460,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,57.36,77.87,174.75,torchinferno
ttft_p99_ms,280.74,452.39,71816.35,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,75.68,97.38,246.54,torchinferno
e2e_p99_ms,311.43,452.44,71874.83,torchinferno
throughput_median_tps,13.21,10.27,4.06,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,193.37,74.26,93.75,vllm
ttft_p99_ms,1716.53,157.73,485.92,vllm
tpot_median_ms,35.35,42.63,78.97,torchinferno
tpot_p99_ms,160.11,87.08,912.22,vllm
e2e_median_ms,222.27,103.88,157.04,vllm
e2e_p99_ms,1749.71,232.47,917.36,vllm
throughput_median_tps,5.13,11.85,8.41,vllm
total_output_tokens,1465,1450,1450,torchinferno
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,784.09,82.98,72.24,sglang
ttft_last_turn_ms,198.45,91.21,102.67,vllm
ttft_growth_ratio,0.25,1.10,1.42,torchinferno
ttft_first_turn_median_ms,782.03,67.64,68.24,vllm
ttft_first_turn_p99_ms,1835.86,154.55,117.12,sglang
ttft_last_turn_median_ms,190.02,71.39,99.27,vllm
ttft_last_turn_p99_ms,306.92,159.38,128.82,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,52.23,36.19,68.27,vllm
ttft_p99_ms,762.31,104.03,646.96,vllm
tpot_median_ms,34.70,23.71,373.70,vllm
tpot_p99_ms,71.79,37.95,1059.99,vllm
e2e_median_ms,73.93,54.80,486.00,vllm
e2e_p99_ms,785.97,141.66,1172.43,vllm
throughput_median_tps,19.83,23.82,2.94,vllm
total_output_tokens,1486,1469,1470,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,184.32,46.07,57.33,vllm
ttft_p99_ms,441.15,64.69,148.57,vllm
tpot_median_ms,18.85,15.46,27.54,vllm
tpot_p99_ms,24.72,17.61,123.30,vllm
e2e_median_ms,827.04,578.45,1055.93,vllm
e2e_p99_ms,1496.90,1045.20,1918.66,vllm
throughput_median_tps,41.55,60.41,35.21,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,46,39,132.37,0.00,147.18,1,6.79,1,,,,,,,46,,,
torchinferno,few_shot,65,40,138.48,0.00,153.59,1,6.51,1,,,,,,,65,,,
torchinferno,few_shot,71,41,66.13,0.00,82.59,1,12.11,1,,,,,,,71,,,
torchinferno,few_shot,43,42,184.73,0.00,200.67,1,4.98,1,,,,,,,43,,,
torchinferno,few_shot,67,43,69.65,0.00,86.91,1,11.51,1,,,,,,,67,,,
torchinferno,few_shot,66,44,71.16,0.00,88.16,1,11.34,1,,,,,,,66,,,
torchinferno,few_shot,68,45,69.66,0.00,87.40,1,11.44,1,,,,,,,68,,,
torchinferno,few_shot,72,46,66.38,0.00,84.65,1,11.81,1,,,,,,,72,,,
torchinferno,few_shot,34,47,339.14,0.00,357.40,1,2.80,1,,,,,,,34,,,
torchinferno,few_shot,39,48,254.91,0.00,273.79,1,3.65,1,,,,,,,39,,,
torchinferno,few_shot,35,49,319.29,0.00,342.24,1,2.92,1,,,,,,,35,,,
torchinferno,few_shot,42,50,199.62,0.00,223.01,1,4.48,1,,,,,,,42,,,
torchinferno,few_shot,69,51,67.43,0.00,91.20,1,10.96,1,,,,,,,69,,,
torchinferno,few_shot,47,52,114.43,0.00,142.07,1,7.04,1,,,,,,,47,,,
torchinferno,few_shot,36,53,304.77,26.79,331.56,2,6.03,1,,,,,,,36,,,
torchinferno,few_shot,64,54,148.19,0.00,178.13,1,5.61,1,,,,,,,64,,,
torchinferno,few_shot,70,55,67.38,29.97,97.35,2,20.54,1,,,,,,,70,,,
torchinferno,few_shot,77,56,61.80,30.74,92.54,2,21.61,1,,,,,,,77,,,
torchinferno,few_shot,40,57,235.08,31.28,266.36,2,7.51,1,,,,,,,40,,,
torchinferno,few_shot,44,58,167.33,30.94,198.27,2,10.09,1,,,,,,,44,,,
torchinferno,few_shot,79,59,60.15,32.31,92.45,2,21.63,1,,,,,,,79,,,
torchinferno,few_shot,45,60,151.01,32.25,183.26,2,10.91,1,,,,,,,45,,,
torchinferno,few_shot,49,61,82.31,32.06,114.38,2,17.49,1,,,,,,,49,,,
torchinferno,few_shot,41,62,217.41,0.00,254.32,1,3.93,1,,,,,,,41,,,
torchinferno,few_shot,73,63,66.26,36.09,102.35,2,19.54,1,,,,,,,73,,,
torchinferno,few_shot,80,64,138.79,0.00,148.98,1,6.71,1,,,,,,,80,,,
torchinferno,few_shot,86,65,131.30,0.00,145.40,1,6.88,1,,,,,,,86,,,
torchinferno,few_shot,101,66,68.44,0.00,80.72,1,12.39,1,,,,,,,101,,,
torchinferno,few_shot,92,67,129.73,0.00,143.03,1,6.99,1,,,,,,,92,,,
torchinferno,few_shot,90,68,130.24,0.00,144.93,1,6.90,1,,,,,,,90,,,
torchinferno,few_shot,82,69,133.94,0.00,150.66,1,6.64,1,,,,,,,82,,,
torchinferno,few_shot,53,70,72.08,0.00,88.61,1,11.29,1,,,,,,,53,,,
torchinferno,few_shot,87,71,132.67,0.00,148.55,1,6.73,1,,,,,,,87,,,
torchinferno,few_shot,85,72,131.89,0.00,150.35,1,6.65,1,,,,,,,85,,,
torchinferno,few_shot,96,73,123.81,0.00,142.66,1,7.01,1,,,,,,,96,,,
torchinferno,few_shot,89,74,130.28,0.00,149.48,1,6.69,1,,,,,,,89,,,
torchinferno,few_shot,88,75,129.94,0.00,150.98,1,6.62,1,,,,,,,88,,,
torchinferno,few_shot,102,76,68.21,0.00,87.22,1,11.47,1,,,,,,,102,,,
torchinferno,few_shot,95,77,127.38,0.00,147.05,1,6.80,1,,,,,,,95,,,
torchinferno,few_shot,81,78,137.39,0.00,157.93,1,6.33,1,,,,,,,81,,,
torchinferno,few_shot,97,79,121.83,0.00,145.26,1,6.88,1,,,,,,,97,,,
torchinferno,few_shot,93,80,128.20,26.26,154.46,2,12.95,1,,,,,,,93,,,
torchinferno,few_shot,108,81,61.91,27.57,89.49,2,22.35,1,,,,,,,108,,,
torchinferno,few_shot,83,82,134.18,27.80,161.98,2,12.35,1,,,,,,,83,,,
torchinferno,few_shot,52,83,89.58,27.66,117.24,2,17.06,1,,,,,,,52,,,
torchinferno,few_shot,51,84,105.94,30.19,136.12,2,14.69,1,,,,,,,51,,,
torchinferno,few_shot,84,85,135.34,29.09,164.42,2,12.16,1,,,,,,,84,,,
torchinferno,few_shot,94,86,128.17,30.89,159.05,2,12.57,1,,,,,,,94,,,
torchinferno,few_shot,50,87,139.49,32.71,172.19,2,11.61,1,,,,,,,50,,,
torchinferno,few_shot,105,88,65.08,0.00,97.66,1,10.24,1,,,,,,,105,,,
torchinferno,few_shot,78,89,144.38,31.91,176.29,2,11.35,1,,,,,,,78,,,
torchinferno,few_shot,91,90,130.59,33.79,164.38,2,12.17,1,,,,,,,91,,,
torchinferno,few_shot,107,91,64.37,34.45,98.82,2,20.24,1,,,,,,,107,,,
torchinferno,few_shot,104,92,66.44,34.91,101.35,2,19.73,1,,,,,,,104,,,
torchinferno,few_shot,99,93,68.41,38.42,106.84,2,18.72,1,,,,,,,99,,,
torchinferno,few_shot,98,94,68.13,0.00,108.57,1,9.21,1,,,,,,,98,,,
torchinferno,few_shot,75,95,142.53,46.59,189.12,2,10.58,1,,,,,,,75,,,
torchinferno,few_shot,100,96,144.24,0.00,158.23,1,6.32,1,,,,,,,100,,,
torchinferno,few_shot,106,97,143.40,0.00,155.42,1,6.43,1,,,,,,,106,,,
torchinferno,few_shot,129,98,67.16,0.00,78.64,1,12.72,1,,,,,,,129,,,
torchinferno,few_shot,112,99,139.52,0.00,152.38,1,6.56,1,,,,,,,112,,,
torchinferno,few_shot,57,100,73.28,0.00,85.79,1,11.66,1,,,,,,,57,,,
torchinferno,few_shot,109,101,142.81,0.00,155.64,1,6.42,1,,,,,,,109,,,
torchinferno,few_shot,123,102,130.23,0.00,142.94,1,7.00,1,,,,,,,123,,,
torchinferno,few_shot,119,103,127.81,0.00,145.62,1,6.87,1,,,,,,,119,,,
torchinferno,few_shot,133,104,62.57,0.00,79.45,1,12.59,1,,,,,,,133,,,
torchinferno,few_shot,122,105,126.82,0.00,145.71,1,6.86,1,,,,,,,122,,,
torchinferno,few_shot,134,106,62.75,0.00,80.57,1,12.41,1,,,,,,,134,,,
torchinferno,few_shot,113,107,137.47,0.00,157.02,1,6.37,1,,,,,,,113,,,
torchinferno,few_shot,115,108,134.26,0.00,156.36,1,6.40,1,,,,,,,115,,,
torchinferno,few_shot,117,109,132.32,0.00,153.82,1,6.50,1,,,,,,,117,,,
torchinferno,few_shot,110,110,139.49,0.00,163.39,1,6.12,1,,,,,,,110,,,
torchinferno,few_shot,127,111,120.74,0.00,145.60,1,6.87,1,,,,,,,127,,,
torchinferno,few_shot,111,112,138.33,26.76,165.09,2,12.11,1,,,,,,,111,,,
torchinferno,few_shot,121,113,127.13,28.80,155.93,2,12.83,1,,,,,,,121,,,
torchinferno,few_shot,55,114,107.14,0.00,133.10,1,7.51,1,,,,,,,55,,,
torchinferno,few_shot,125,115,127.64,26.58,154.21,2,12.97,1,,,,,,,125,,,
torchinferno,few_shot,128,116,67.81,27.72,95.53,2,20.94,1,,,,,,,128,,,
torchinferno,few_shot,124,117,126.68,29.81,156.50,2,12.78,1,,,,,,,124,,,
torchinferno,few_shot,54,118,131.70,30.27,161.97,2,12.35,1,,,,,,,54,,,
torchinferno,few_shot,132,119,63.52,31.71,95.24,2,21.00,1,,,,,,,132,,,
torchinferno,few_shot,118,120,132.70,30.35,163.05,2,12.27,1,,,,,,,118,,,
torchinferno,few_shot,116,121,131.75,34.14,165.89,2,12.06,1,,,,,,,116,,,
torchinferno,few_shot,56,122,89.10,33.87,122.97,2,16.26,1,,,,,,,56,,,
torchinferno,few_shot,139,123,58.32,35.33,93.65,2,21.36,1,,,,,,,139,,,
torchinferno,few_shot,103,124,142.78,37.53,180.32,2,11.09,1,,,,,,,103,,,
torchinferno,few_shot,114,125,136.88,36.87,173.75,2,11.51,1,,,,,,,114,,,
torchinferno,few_shot,120,126,128.09,41.51,169.60,2,11.79,1,,,,,,,120,,,
torchinferno,few_shot,126,127,123.25,42.64,165.89,2,12.06,1,,,,,,,126,,,
torchinferno,few_shot,136,128,139.54,0.00,152.84,1,6.54,1,,,,,,,136,,,
torchinferno,few_shot,156,129,121.31,0.00,135.01,1,7.41,1,,,,,,,156,,,
torchinferno,few_shot,157,130,119.37,0.00,132.98,1,7.52,1,,,,,,,157,,,
torchinferno,few_shot,131,131,142.29,0.00,158.01,1,6.33,1,,,,,,,131,,,
torchinferno,few_shot,153,132,125.29,0.00,139.07,1,7.19,1,,,,,,,153,,,
torchinferno,few_shot,159,133,114.53,0.00,128.52,1,7.78,1,,,,,,,159,,,
torchinferno,few_shot,130,134,142.71,0.00,160.45,1,6.23,1,,,,,,,130,,,
torchinferno,few_shot,60,135,78.92,0.00,95.32,1,10.49,1,,,,,,,60,,,
torchinferno,few_shot,145,136,132.22,0.00,148.71,1,6.72,1,,,,,,,145,,,
torchinferno,few_shot,138,137,137.85,0.00,157.99,1,6.33,1,,,,,,,138,,,
torchinferno,few_shot,137,138,139.89,0.00,159.85,1,6.26,1,,,,,,,137,,,
torchinferno,few_shot,148,139,127.37,0.00,148.21,1,6.75,1,,,,,,,148,,,
torchinferno,few_shot,158,140,119.49,0.00,140.99,1,7.09,1,,,,,,,158,,,
torchinferno,few_shot,58,141,121.25,0.00,143.84,1,6.95,1,,,,,,,58,,,
torchinferno,few_shot,160,142,68.09,0.00,91.66,1,10.91,1,,,,,,,160,,,
torchinferno,few_shot,144,143,133.52,24.50,158.02,2,12.66,1,,,,,,,144,,,
torchinferno,few_shot,141,144,136.64,27.05,163.70,2,12.22,1,,,,,,,141,,,
torchinferno,few_shot,149,145,126.40,28.08,154.47,2,12.95,1,,,,,,,149,,,
torchinferno,few_shot,151,146,126.07,27.76,153.83,2,13.00,1,,,,,,,151,,,
torchinferno,few_shot,146,147,129.14,30.14,159.28,2,12.56,1,,,,,,,146,,,
torchinferno,few_shot,135,148,141.44,29.25,170.69,2,11.72,1,,,,,,,135,,,
torchinferno,few_shot,150,149,125.30,31.85,157.15,2,12.73,1,,,,,,,150,,,
torchinferno,few_shot,142,150,137.04,0.00,166.84,1,5.99,1,,,,,,,142,,,
torchinferno,few_shot,140,151,138.26,30.85,169.10,2,11.83,1,,,,,,,140,,,
torchinferno,few_shot,164,152,65.50,31.93,97.42,2,20.53,1,,,,,,,164,,,
torchinferno,few_shot,165,153,63.81,0.00,97.82,1,10.22,1,,,,,,,165,,,
torchinferno,few_shot,154,154,122.91,34.04,156.95,2,12.74,1,,,,,,,154,,,
torchinferno,few_shot,152,155,125.53,33.97,159.49,2,12.54,1,,,,,,,152,,,
torchinferno,few_shot,143,156,134.96,33.83,168.80,2,11.85,1,,,,,,,143,,,
torchinferno,few_shot,59,157,96.37,35.57,131.93,2,15.16,1,,,,,,,59,,,
torchinferno,few_shot,155,158,122.07,39.63,161.70,2,12.37,1,,,,,,,155,,,
torchinferno,few_shot,147,159,128.73,22.04,172.80,3,17.36,0,,,,,,,147,,,
torchinferno,few_shot,170,160,150.13,0.00,164.24,1,6.09,1,,,,,,,170,,,
torchinferno,few_shot,171,161,152.68,0.00,164.23,1,6.09,1,,,,,,,171,,,
torchinferno,few_shot,166,162,154.41,0.00,168.66,1,5.93,1,,,,,,,166,,,
torchinferno,few_shot,180,163,141.32,0.00,155.00,1,6.45,1,,,,,,,180,,,
torchinferno,few_shot,189,164,134.51,0.00,148.28,1,6.74,1,,,,,,,189,,,
torchinferno,few_shot,185,165,138.01,0.00,152.37,1,6.56,1,,,,,,,185,,,
torchinferno,few_shot,169,166,154.32,0.00,168.73,1,5.93,1,,,,,,,169,,,
torchinferno,few_shot,176,167,146.05,0.00,162.19,1,6.17,1,,,,,,,176,,,
torchinferno,few_shot,163,168,158.78,0.00,174.64,1,5.73,1,,,,,,,163,,,
torchinferno,few_shot,183,169,137.42,0.00,157.23,1,6.36,1,,,,,,,183,,,
torchinferno,few_shot,162,170,156.41,0.00,176.65,1,5.66,1,,,,,,,162,,,
torchinferno,few_shot,179,171,141.81,0.00,161.81,1,6.18,1,,,,,,,179,,,
torchinferno,few_shot,178,172,144.30,0.00,163.92,1,6.10,1,,,,,,,178,,,
torchinferno,few_shot,186,173,134.92,0.00,158.52,1,6.31,1,,,,,,,186,,,
torchinferno,few_shot,191,174,127.70,0.00,152.63,1,6.55,1,,,,,,,191,,,
torchinferno,few_shot,167,175,155.00,26.17,181.17,2,11.04,1,,,,,,,167,,,
torchinferno,few_shot,187,176,134.47,28.64,163.11,2,12.26,1,,,,,,,187,,,
torchinferno,few_shot,181,177,141.47,27.46,168.93,2,11.84,1,,,,,,,181,,,
torchinferno,few_shot,168,178,154.11,28.95,183.06,2,10.93,1,,,,,,,168,,,
torchinferno,few_shot,63,179,94.90,28.12,123.02,2,16.26,1,,,,,,,63,,,
torchinferno,few_shot,61,180,143.60,31.27,174.87,2,11.44,1,,,,,,,61,,,
torchinferno,few_shot,173,181,148.31,31.49,179.80,2,11.12,1,,,,,,,173,,,
torchinferno,few_shot,182,182,141.08,30.43,171.51,2,11.66,1,,,,,,,182,,,
torchinferno,few_shot,175,183,146.52,32.48,179.00,2,11.17,1,,,,,,,175,,,
torchinferno,few_shot,177,184,143.47,32.98,176.44,2,11.34,1,,,,,,,177,,,
torchinferno,few_shot,172,185,148.81,35.98,184.78,2,10.82,1,,,,,,,172,,,
torchinferno,few_shot,174,186,146.96,36.31,183.27,2,10.91,1,,,,,,,174,,,
torchinferno,few_shot,62,187,112.53,34.92,147.44,2,13.56,1,,,,,,,62,,,
torchinferno,few_shot,184,188,139.31,36.79,176.10,2,11.36,1,,,,,,,184,,,
torchinferno,few_shot,188,189,136.18,39.51,175.69,2,11.38,1,,,,,,,188,,,
torchinferno,few_shot,161,190,156.29,43.29,199.59,2,10.02,1,,,,,,,161,,,
torchinferno,few_shot,190,191,129.89,42.48,172.38,2,11.60,1,,,,,,,190,,,
torchinferno,few_shot,195,192,158.96,0.00,170.14,1,5.88,1,,,,,,,195,,,
torchinferno,few_shot,208,193,146.96,0.00,158.12,1,6.32,1,,,,,,,208,,,
torchinferno,few_shot,196,194,158.69,0.00,170.86,1,5.85,1,,,,,,,196,,,
torchinferno,few_shot,213,195,140.59,0.00,155.67,1,6.42,1,,,,,,,213,,,
torchinferno,few_shot,206,196,146.66,0.00,162.92,1,6.14,1,,,,,,,206,,,
torchinferno,few_shot,205,197,150.50,0.00,164.11,1,6.09,1,,,,,,,205,,,
torchinferno,few_shot,216,198,140.97,0.00,156.06,1,6.41,1,,,,,,,216,,,
torchinferno,few_shot,201,199,152.03,0.00,170.09,1,5.88,1,,,,,,,201,,,
torchinferno,few_shot,199,200,155.02,0.00,173.00,1,5.78,1,,,,,,,199,,,
torchinferno,few_shot,200,201,153.43,0.00,172.91,1,5.78,1,,,,,,,200,,,
torchinferno,few_shot,210,202,143.42,0.00,162.66,1,6.15,1,,,,,,,210,,,
torchinferno,few_shot,212,203,142.59,0.00,162.04,1,6.17,1,,,,,,,212,,,
torchinferno,few_shot,214,204,141.05,0.00,161.10,1,6.21,1,,,,,,,214,,,
torchinferno,few_shot,192,205,160.25,0.00,180.58,1,5.54,1,,,,,,,192,,,
torchinferno,few_shot,203,206,150.62,0.00,173.34,1,5.77,1,,,,,,,203,,,
torchinferno,few_shot,222,207,133.25,0.00,155.30,1,6.44,1,,,,,,,222,,,
torchinferno,few_shot,194,208,160.02,0.00,181.80,1,5.50,1,,,,,,,194,,,
torchinferno,few_shot,218,209,138.99,0.00,162.41,1,6.16,1,,,,,,,218,,,
torchinferno,few_shot,215,210,142.26,0.00,165.50,1,6.04,1,,,,,,,215,,,
torchinferno,few_shot,202,211,152.83,24.82,177.65,2,11.26,1,,,,,,,202,,,
torchinferno,few_shot,207,212,147.13,0.00,172.54,1,5.80,1,,,,,,,207,,,
torchinferno,few_shot,219,213,137.47,0.00,164.78,1,6.07,1,,,,,,,219,,,
torchinferno,few_shot,220,214,136.50,0.00,164.75,1,6.07,1,,,,,,,220,,,
torchinferno,few_shot,221,215,136.13,27.80,163.93,2,12.20,1,,,,,,,221,,,
torchinferno,few_shot,198,216,157.50,28.69,186.18,2,10.74,1,,,,,,,198,,,
torchinferno,few_shot,193,217,160.86,29.31,190.17,2,10.52,1,,,,,,,193,,,
torchinferno,few_shot,223,218,129.92,31.76,161.68,2,12.37,1,,,,,,,223,,,
torchinferno,few_shot,217,219,140.84,0.00,172.29,1,5.80,1,,,,,,,217,,,
torchinferno,few_shot,209,220,144.47,34.92,179.39,2,11.15,1,,,,,,,209,,,
torchinferno,few_shot,204,221,149.69,34.92,184.61,2,10.83,1,,,,,,,204,,,
torchinferno,few_shot,197,222,155.10,38.24,193.34,2,10.34,1,,,,,,,197,,,
torchinferno,few_shot,211,223,143.32,39.61,182.93,2,10.93,1,,,,,,,211,,,
torchinferno,few_shot,224,224,148.94,0.00,162.59,1,6.15,1,,,,,,,224,,,
