model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-11T23:02:13.922194+00:00

Build Times
provider,build_time_s
torchinferno,38.4
vllm,346.8
sglang,151.2

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,141.81,68.38,81.60,vllm
ttft_p99_ms,719.36,104.29,585.98,vllm
tpot_median_ms,32.51,37.38,60.94,torchinferno
tpot_p99_ms,46.19,51.97,872.16,torchinferno
e2e_median_ms,166.58,95.35,135.52,vllm
e2e_p99_ms,742.12,142.33,971.68,vllm
throughput_median_tps,6.97,13.96,9.58,vllm
total_output_tokens,1460,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,72.86,69.78,116.96,vllm
ttft_p99_ms,398.13,436.54,70251.46,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,91.53,87.68,204.53,vllm
e2e_p99_ms,438.89,453.51,70309.88,torchinferno
throughput_median_tps,10.93,11.41,4.89,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,193.54,94.80,82.24,sglang
ttft_p99_ms,1747.78,157.82,520.43,vllm
tpot_median_ms,35.96,58.57,85.98,torchinferno
tpot_p99_ms,49.45,84.24,879.17,torchinferno
e2e_median_ms,222.56,133.25,150.12,vllm
e2e_p99_ms,1779.90,231.63,918.38,vllm
throughput_median_tps,5.02,10.14,9.00,vllm
total_output_tokens,1442,1450,1462,sglang
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,811.63,89.83,64.67,sglang
ttft_last_turn_ms,175.85,97.79,84.14,sglang
ttft_growth_ratio,0.22,1.09,1.30,torchinferno
ttft_first_turn_median_ms,808.82,87.01,60.77,sglang
ttft_first_turn_p99_ms,1879.62,156.15,98.86,sglang
ttft_last_turn_median_ms,189.39,92.23,84.77,sglang
ttft_last_turn_p99_ms,207.72,158.75,109.94,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,53.61,38.75,52.68,vllm
ttft_p99_ms,1124.47,113.87,387.01,vllm
tpot_median_ms,35.24,29.94,419.24,vllm
tpot_p99_ms,87.28,36.64,1066.77,vllm
e2e_median_ms,75.59,59.36,492.30,vllm
e2e_p99_ms,1178.59,163.94,1112.53,vllm
throughput_median_tps,19.37,21.60,2.99,vllm
total_output_tokens,1467,1483,1462,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,183.00,49.90,50.56,vllm
ttft_p99_ms,432.03,67.98,124.03,vllm
tpot_median_ms,19.16,15.25,23.53,vllm
tpot_p99_ms,24.32,17.45,85.09,vllm
e2e_median_ms,879.07,581.17,926.02,vllm
e2e_p99_ms,1543.82,1053.65,1631.22,vllm
throughput_median_tps,41.33,61.30,41.03,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,39,39,306.28,0.00,323.64,1,3.09,1,,,,,,,39,,,
torchinferno,few_shot,65,40,140.34,0.00,156.13,1,6.40,1,,,,,,,65,,,
torchinferno,few_shot,35,41,374.04,0.00,391.29,1,2.56,1,,,,,,,35,,,
torchinferno,few_shot,66,42,69.91,0.00,88.36,1,11.32,1,,,,,,,66,,,
torchinferno,few_shot,41,43,275.48,0.00,293.51,1,3.41,1,,,,,,,41,,,
torchinferno,few_shot,71,44,66.11,0.00,86.16,1,11.61,1,,,,,,,71,,,
torchinferno,few_shot,64,45,149.78,0.00,170.90,1,5.85,1,,,,,,,64,,,
torchinferno,few_shot,53,46,73.47,0.00,93.62,1,10.68,1,,,,,,,53,,,
torchinferno,few_shot,74,47,64.43,0.00,85.81,1,11.65,1,,,,,,,74,,,
torchinferno,few_shot,42,48,258.66,0.00,279.89,1,3.57,1,,,,,,,42,,,
torchinferno,few_shot,43,49,239.60,0.00,263.80,1,3.79,1,,,,,,,43,,,
torchinferno,few_shot,67,50,71.21,0.00,93.72,1,10.67,1,,,,,,,67,,,
torchinferno,few_shot,76,51,63.81,0.00,87.12,1,11.48,1,,,,,,,76,,,
torchinferno,few_shot,69,52,67.86,0.00,95.59,1,10.46,1,,,,,,,69,,,
torchinferno,few_shot,48,53,159.73,0.00,185.51,1,5.39,1,,,,,,,48,,,
torchinferno,few_shot,75,54,63.25,29.41,92.65,2,21.59,1,,,,,,,75,,,
torchinferno,few_shot,38,55,326.10,0.00,354.58,1,2.82,1,,,,,,,38,,,
torchinferno,few_shot,40,56,289.64,32.54,322.18,2,6.21,1,,,,,,,40,,,
torchinferno,few_shot,44,57,226.17,29.49,255.66,2,7.82,1,,,,,,,44,,,
torchinferno,few_shot,73,58,65.87,30.95,96.82,2,20.66,1,,,,,,,73,,,
torchinferno,few_shot,45,59,206.82,33.33,240.16,2,8.33,1,,,,,,,45,,,
torchinferno,few_shot,50,60,123.42,33.20,156.62,2,12.77,1,,,,,,,50,,,
torchinferno,few_shot,36,61,355.63,36.16,391.79,2,5.10,1,,,,,,,36,,,
torchinferno,few_shot,70,62,68.01,35.18,103.19,2,19.38,1,,,,,,,70,,,
torchinferno,few_shot,52,63,91.37,34.99,126.36,2,15.83,1,,,,,,,52,,,
torchinferno,few_shot,51,64,106.14,37.64,143.78,2,13.91,1,,,,,,,51,,,
torchinferno,few_shot,49,65,138.99,42.91,181.90,2,11.00,1,,,,,,,49,,,
torchinferno,few_shot,85,66,142.65,0.00,153.73,1,6.51,1,,,,,,,85,,,
torchinferno,few_shot,89,67,138.11,0.00,152.55,1,6.56,1,,,,,,,89,,,
torchinferno,few_shot,72,68,156.58,0.00,168.09,1,5.95,1,,,,,,,72,,,
torchinferno,few_shot,102,69,73.07,0.00,87.53,1,11.42,1,,,,,,,102,,,
torchinferno,few_shot,82,70,144.61,0.00,158.20,1,6.32,1,,,,,,,82,,,
torchinferno,few_shot,90,71,140.09,0.00,154.22,1,6.48,1,,,,,,,90,,,
torchinferno,few_shot,57,72,79.50,0.00,93.06,1,10.75,1,,,,,,,57,,,
torchinferno,few_shot,81,73,145.11,0.00,161.43,1,6.19,1,,,,,,,81,,,
torchinferno,few_shot,96,74,132.10,0.00,150.65,1,6.64,1,,,,,,,96,,,
torchinferno,few_shot,98,75,76.71,0.00,93.55,1,10.69,1,,,,,,,98,,,
torchinferno,few_shot,92,76,135.49,0.00,155.20,1,6.44,1,,,,,,,92,,,
torchinferno,few_shot,86,77,140.26,0.00,159.79,1,6.26,1,,,,,,,86,,,
torchinferno,few_shot,101,78,73.55,0.00,93.66,1,10.68,1,,,,,,,101,,,
torchinferno,few_shot,88,79,139.60,0.00,160.23,1,6.24,1,,,,,,,88,,,
torchinferno,few_shot,100,80,77.03,0.00,96.18,1,10.40,1,,,,,,,100,,,
torchinferno,few_shot,87,81,139.61,0.00,162.60,1,6.15,1,,,,,,,87,,,
torchinferno,few_shot,95,82,132.45,0.00,158.38,1,6.31,1,,,,,,,95,,,
torchinferno,few_shot,97,83,130.37,0.00,156.61,1,6.39,1,,,,,,,97,,,
torchinferno,few_shot,80,84,144.72,0.00,173.52,1,5.76,1,,,,,,,80,,,
torchinferno,few_shot,93,85,136.64,26.87,163.52,2,12.23,1,,,,,,,93,,,
torchinferno,few_shot,79,86,147.05,30.17,177.21,2,11.29,1,,,,,,,79,,,
torchinferno,few_shot,78,87,149.75,30.25,179.99,2,11.11,1,,,,,,,78,,,
torchinferno,few_shot,111,88,67.82,30.87,98.69,2,20.27,1,,,,,,,111,,,
torchinferno,few_shot,56,89,94.72,30.98,125.69,2,15.91,1,,,,,,,56,,,
torchinferno,few_shot,103,90,73.24,31.88,105.12,2,19.03,1,,,,,,,103,,,
torchinferno,few_shot,91,91,138.90,32.11,171.01,2,11.70,1,,,,,,,91,,,
torchinferno,few_shot,94,92,134.08,34.39,168.47,2,11.87,1,,,,,,,94,,,
torchinferno,few_shot,55,93,112.23,0.00,145.12,1,6.89,1,,,,,,,55,,,
torchinferno,few_shot,83,94,140.83,38.04,178.88,2,11.18,1,,,,,,,83,,,
torchinferno,few_shot,77,95,148.44,39.92,188.36,2,10.62,1,,,,,,,77,,,
torchinferno,few_shot,54,96,144.23,39.90,184.13,2,10.86,1,,,,,,,54,,,
torchinferno,few_shot,84,97,140.20,46.09,186.29,2,10.74,1,,,,,,,84,,,
torchinferno,few_shot,109,98,152.36,0.00,164.93,1,6.06,1,,,,,,,109,,,
torchinferno,few_shot,112,99,151.20,0.00,164.15,1,6.09,1,,,,,,,112,,,
torchinferno,few_shot,129,100,131.52,0.00,144.87,1,6.90,1,,,,,,,129,,,
torchinferno,few_shot,119,101,143.56,0.00,157.55,1,6.35,1,,,,,,,119,,,
torchinferno,few_shot,115,102,149.55,0.00,163.99,1,6.10,1,,,,,,,115,,,
torchinferno,few_shot,131,103,70.03,0.00,87.56,1,11.42,1,,,,,,,131,,,
torchinferno,few_shot,106,104,155.47,0.00,172.05,1,5.81,1,,,,,,,106,,,
torchinferno,few_shot,110,105,149.35,0.00,170.36,1,5.87,1,,,,,,,110,,,
torchinferno,few_shot,58,106,138.98,0.00,158.51,1,6.31,1,,,,,,,58,,,
torchinferno,few_shot,130,107,71.21,0.00,91.05,1,10.98,1,,,,,,,130,,,
torchinferno,few_shot,127,108,136.17,0.00,156.28,1,6.40,1,,,,,,,127,,,
torchinferno,few_shot,122,109,141.52,0.00,161.63,1,6.19,1,,,,,,,122,,,
torchinferno,few_shot,113,110,147.65,0.00,172.02,1,5.81,1,,,,,,,113,,,
torchinferno,few_shot,105,111,154.55,0.00,178.82,1,5.59,1,,,,,,,105,,,
torchinferno,few_shot,117,112,142.91,0.00,170.00,1,5.88,1,,,,,,,117,,,
torchinferno,few_shot,123,113,138.85,0.00,165.83,1,6.03,1,,,,,,,123,,,
torchinferno,few_shot,60,114,102.38,0.00,128.67,1,7.77,1,,,,,,,60,,,
torchinferno,few_shot,125,115,139.19,27.21,166.39,2,12.02,1,,,,,,,125,,,
torchinferno,few_shot,128,116,133.57,30.30,163.87,2,12.20,1,,,,,,,128,,,
torchinferno,few_shot,118,117,143.29,29.11,172.40,2,11.60,1,,,,,,,118,,,
torchinferno,few_shot,107,118,153.79,29.59,183.38,2,10.91,1,,,,,,,107,,,
torchinferno,few_shot,120,119,140.36,32.31,172.66,2,11.58,1,,,,,,,120,,,
torchinferno,few_shot,124,120,140.39,30.00,170.39,2,11.74,1,,,,,,,124,,,
torchinferno,few_shot,104,121,154.02,33.78,187.79,2,10.65,1,,,,,,,104,,,
torchinferno,few_shot,99,122,159.54,32.06,191.60,2,10.44,1,,,,,,,99,,,
torchinferno,few_shot,116,123,144.48,34.03,178.51,2,11.20,1,,,,,,,116,,,
torchinferno,few_shot,108,124,151.25,35.60,186.86,2,10.70,1,,,,,,,108,,,
torchinferno,few_shot,114,125,146.36,36.96,183.33,2,10.91,1,,,,,,,114,,,
torchinferno,few_shot,121,126,140.00,37.59,177.59,2,11.26,1,,,,,,,121,,,
torchinferno,few_shot,61,127,85.45,40.74,126.19,2,15.85,1,,,,,,,61,,,
torchinferno,few_shot,59,128,117.76,44.32,162.08,2,12.34,1,,,,,,,59,,,
torchinferno,few_shot,126,129,136.76,47.27,184.03,2,10.87,1,,,,,,,126,,,
torchinferno,few_shot,136,130,149.21,0.00,162.10,1,6.17,1,,,,,,,136,,,
torchinferno,few_shot,133,131,153.66,0.00,165.23,1,6.05,1,,,,,,,133,,,
torchinferno,few_shot,134,132,152.30,0.00,165.48,1,6.04,1,,,,,,,134,,,
torchinferno,few_shot,160,133,126.52,0.00,140.80,1,7.10,1,,,,,,,160,,,
torchinferno,few_shot,142,134,145.99,0.00,162.23,1,6.16,1,,,,,,,142,,,
torchinferno,few_shot,145,135,142.61,0.00,160.26,1,6.24,1,,,,,,,145,,,
torchinferno,few_shot,156,136,132.56,0.00,149.19,1,6.70,1,,,,,,,156,,,
torchinferno,few_shot,153,137,134.19,0.00,151.42,1,6.60,1,,,,,,,153,,,
torchinferno,few_shot,137,138,150.22,0.00,167.25,1,5.98,1,,,,,,,137,,,
torchinferno,few_shot,158,139,131.29,0.00,148.47,1,6.74,1,,,,,,,158,,,
torchinferno,few_shot,157,140,131.76,0.00,151.24,1,6.61,1,,,,,,,157,,,
torchinferno,few_shot,148,141,140.33,0.00,160.47,1,6.23,1,,,,,,,148,,,
torchinferno,few_shot,159,142,129.62,0.00,151.73,1,6.59,1,,,,,,,159,,,
torchinferno,few_shot,138,143,149.13,0.00,174.00,1,5.75,1,,,,,,,138,,,
torchinferno,few_shot,151,144,135.04,27.30,162.34,2,12.32,1,,,,,,,151,,,
torchinferno,few_shot,143,145,144.86,28.93,173.79,2,11.51,1,,,,,,,143,,,
torchinferno,few_shot,63,146,120.99,27.62,148.61,2,13.46,1,,,,,,,63,,,
torchinferno,few_shot,140,147,148.50,28.33,176.84,2,11.31,1,,,,,,,140,,,
torchinferno,few_shot,135,148,148.92,31.15,180.07,2,11.11,1,,,,,,,135,,,
torchinferno,few_shot,155,149,132.68,30.39,163.07,2,12.26,1,,,,,,,155,,,
torchinferno,few_shot,152,150,136.02,29.35,165.38,2,12.09,1,,,,,,,152,,,
torchinferno,few_shot,154,151,133.18,32.19,165.37,2,12.09,1,,,,,,,154,,,
torchinferno,few_shot,146,152,140.30,33.57,173.88,2,11.50,1,,,,,,,146,,,
torchinferno,few_shot,161,153,121.71,33.34,155.05,2,12.90,1,,,,,,,161,,,
torchinferno,few_shot,149,154,137.51,34.89,172.40,2,11.60,1,,,,,,,149,,,
torchinferno,few_shot,150,155,135.24,36.62,171.86,2,11.64,1,,,,,,,150,,,
torchinferno,few_shot,139,156,146.33,38.14,184.47,2,10.84,1,,,,,,,139,,,
torchinferno,few_shot,132,157,153.92,35.35,189.27,2,10.57,1,,,,,,,132,,,
torchinferno,few_shot,141,158,145.68,39.10,184.79,2,10.82,1,,,,,,,141,,,
torchinferno,few_shot,144,159,142.63,41.69,184.32,2,10.85,1,,,,,,,144,,,
torchinferno,few_shot,147,160,141.87,19.77,181.42,3,16.54,0,,,,,,,147,,,
torchinferno,few_shot,62,161,142.69,42.08,184.77,2,10.82,1,,,,,,,62,,,
torchinferno,few_shot,165,162,160.18,0.00,170.33,1,5.87,1,,,,,,,165,,,
torchinferno,few_shot,163,163,159.40,0.00,172.88,1,5.78,1,,,,,,,163,,,
torchinferno,few_shot,178,164,145.41,0.00,160.22,1,6.24,1,,,,,,,178,,,
torchinferno,few_shot,189,165,139.94,0.00,152.81,1,6.54,1,,,,,,,189,,,
torchinferno,few_shot,162,166,158.97,0.00,175.72,1,5.69,1,,,,,,,162,,,
torchinferno,few_shot,192,167,131.29,0.00,146.24,1,6.84,1,,,,,,,192,,,
torchinferno,few_shot,169,168,157.02,0.00,172.10,1,5.81,1,,,,,,,169,,,
torchinferno,few_shot,171,169,153.15,0.00,171.52,1,5.83,1,,,,,,,171,,,
torchinferno,few_shot,166,170,156.01,0.00,175.81,1,5.69,1,,,,,,,166,,,
torchinferno,few_shot,191,171,131.97,0.00,150.39,1,6.65,1,,,,,,,191,,,
torchinferno,few_shot,183,172,142.53,0.00,162.39,1,6.16,1,,,,,,,183,,,
torchinferno,few_shot,176,173,147.49,0.00,168.59,1,5.93,1,,,,,,,176,,,
torchinferno,few_shot,179,174,147.00,0.00,166.64,1,6.00,1,,,,,,,179,,,
torchinferno,few_shot,186,175,140.13,0.00,163.42,1,6.12,1,,,,,,,186,,,
torchinferno,few_shot,185,176,142.58,0.00,164.49,1,6.08,1,,,,,,,185,,,
torchinferno,few_shot,170,177,154.17,0.00,178.05,1,5.62,1,,,,,,,170,,,
torchinferno,few_shot,180,178,144.78,0.00,170.90,1,5.85,1,,,,,,,180,,,
torchinferno,few_shot,164,179,157.78,28.59,186.37,2,10.73,1,,,,,,,164,,,
torchinferno,few_shot,173,180,153.59,26.76,180.35,2,11.09,1,,,,,,,173,,,
torchinferno,few_shot,174,181,151.69,27.98,179.67,2,11.13,1,,,,,,,174,,,
torchinferno,few_shot,184,182,142.86,28.90,171.76,2,11.64,1,,,,,,,184,,,
torchinferno,few_shot,168,183,157.37,28.61,185.97,2,10.75,1,,,,,,,168,,,
torchinferno,few_shot,182,184,145.07,29.43,174.49,2,11.46,1,,,,,,,182,,,
torchinferno,few_shot,167,185,157.42,30.79,188.22,2,10.63,1,,,,,,,167,,,
torchinferno,few_shot,181,186,143.05,33.20,176.25,2,11.35,1,,,,,,,181,,,
torchinferno,few_shot,175,187,149.47,32.98,182.44,2,10.96,1,,,,,,,175,,,
torchinferno,few_shot,190,188,138.97,31.74,170.71,2,11.72,1,,,,,,,190,,,
torchinferno,few_shot,172,189,153.62,33.77,187.39,2,10.67,1,,,,,,,172,,,
torchinferno,few_shot,177,190,147.85,35.23,183.09,2,10.92,1,,,,,,,177,,,
torchinferno,few_shot,187,191,140.53,36.77,177.30,2,11.28,1,,,,,,,187,,,
torchinferno,few_shot,188,192,138.52,39.14,177.66,2,11.26,1,,,,,,,188,,,
torchinferno,few_shot,193,193,127.84,38.36,166.20,2,12.03,1,,,,,,,193,,,
torchinferno,few_shot,196,194,156.82,0.00,169.24,1,5.91,1,,,,,,,196,,,
torchinferno,few_shot,205,195,150.27,0.00,162.79,1,6.14,1,,,,,,,205,,,
torchinferno,few_shot,210,196,141.73,0.00,156.50,1,6.39,1,,,,,,,210,,,
torchinferno,few_shot,212,197,140.43,0.00,156.01,1,6.41,1,,,,,,,212,,,
torchinferno,few_shot,216,198,137.88,0.00,153.74,1,6.50,1,,,,,,,216,,,
torchinferno,few_shot,224,199,131.25,0.00,146.08,1,6.85,1,,,,,,,224,,,
torchinferno,few_shot,208,200,144.11,0.00,160.69,1,6.22,1,,,,,,,208,,,
torchinferno,few_shot,207,201,144.97,0.00,162.77,1,6.14,1,,,,,,,207,,,
torchinferno,few_shot,213,202,142.31,0.00,158.40,1,6.31,1,,,,,,,213,,,
torchinferno,few_shot,201,203,155.46,0.00,171.62,1,5.83,1,,,,,,,201,,,
torchinferno,few_shot,225,204,131.06,0.00,147.55,1,6.78,1,,,,,,,225,,,
torchinferno,few_shot,203,205,150.91,0.00,172.14,1,5.81,1,,,,,,,203,,,
torchinferno,few_shot,218,206,136.52,0.00,158.29,1,6.32,1,,,,,,,218,,,
torchinferno,few_shot,215,207,139.50,0.00,161.45,1,6.19,1,,,,,,,215,,,
torchinferno,few_shot,200,208,152.46,0.00,177.04,1,5.65,1,,,,,,,200,,,
torchinferno,few_shot,220,209,134.33,0.00,158.26,1,6.32,1,,,,,,,220,,,
torchinferno,few_shot,206,210,149.21,0.00,171.45,1,5.83,1,,,,,,,206,,,
torchinferno,few_shot,195,211,159.18,0.00,182.54,1,5.48,1,,,,,,,195,,,
torchinferno,few_shot,199,212,153.57,0.00,180.29,1,5.55,1,,,,,,,199,,,
torchinferno,few_shot,222,213,133.02,0.00,160.52,1,6.23,1,,,,,,,222,,,
torchinferno,few_shot,221,214,134.71,27.19,161.90,2,12.35,1,,,,,,,221,,,
torchinferno,few_shot,217,215,137.73,0.00,165.96,1,6.03,1,,,,,,,217,,,
torchinferno,few_shot,204,216,152.63,27.55,180.19,2,11.10,1,,,,,,,204,,,
torchinferno,few_shot,209,217,143.83,29.49,173.32,2,11.54,1,,,,,,,209,,,
torchinferno,few_shot,197,218,154.58,32.08,186.66,2,10.71,1,,,,,,,197,,,
torchinferno,few_shot,202,219,151.58,33.41,184.99,2,10.81,1,,,,,,,202,,,
torchinferno,few_shot,219,220,137.83,0.00,170.80,1,5.85,1,,,,,,,219,,,
torchinferno,few_shot,214,221,141.20,0.00,176.07,1,5.68,1,,,,,,,214,,,
torchinferno,few_shot,211,222,142.31,36.55,178.87,2,11.18,1,,,,,,,211,,,
torchinferno,few_shot,198,223,156.27,37.65,193.93,2,10.31,1,,,,,,,198,,,
torchinferno,few_shot,194,224,159.64,0.00,199.03,1,5.02,1,,,,,,,194,,,
