model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-16T01:02:29.286688+00:00

Build Times
provider,build_time_s
torchinferno,45.8
vllm,334.2
sglang,171.2

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,140.87,76.87,79.06,vllm
ttft_p99_ms,721.38,155.55,533.64,vllm
tpot_median_ms,31.84,38.53,66.41,torchinferno
tpot_p99_ms,44.83,100.28,905.23,torchinferno
e2e_median_ms,165.59,112.28,133.56,vllm
e2e_p99_ms,740.86,194.21,922.91,vllm
throughput_median_tps,7.01,12.20,10.04,vllm
total_output_tokens,1461,1465,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,59.21,76.60,119.49,torchinferno
ttft_p99_ms,331.28,285.62,70837.96,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,77.03,96.69,206.97,torchinferno
e2e_p99_ms,357.77,288.93,70883.28,vllm
throughput_median_tps,12.98,10.34,4.83,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,190.48,75.57,91.36,vllm
ttft_p99_ms,997.02,155.42,478.29,vllm
tpot_median_ms,34.29,36.46,70.15,torchinferno
tpot_p99_ms,43.53,91.71,938.13,torchinferno
e2e_median_ms,218.10,101.09,148.37,vllm
e2e_p99_ms,1022.94,196.67,967.86,vllm
throughput_median_tps,5.18,13.02,9.01,vllm
total_output_tokens,1444,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,422.49,73.25,68.83,sglang
ttft_last_turn_ms,173.78,80.31,94.84,vllm
ttft_growth_ratio,0.41,1.10,1.38,torchinferno
ttft_first_turn_median_ms,213.26,66.85,63.20,sglang
ttft_first_turn_p99_ms,1097.36,134.07,117.36,sglang
ttft_last_turn_median_ms,186.96,73.03,94.93,vllm
ttft_last_turn_p99_ms,206.59,142.85,123.33,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,53.39,35.51,54.10,vllm
ttft_p99_ms,764.01,104.68,466.15,vllm
tpot_median_ms,34.89,23.45,364.85,vllm
tpot_p99_ms,73.34,40.08,1027.63,vllm
e2e_median_ms,73.97,53.93,421.88,vllm
e2e_p99_ms,792.49,153.01,1084.43,vllm
throughput_median_tps,19.34,24.23,3.30,vllm
total_output_tokens,1484,1468,1460,torchinferno
num_requests,992,992,992,
correctness_rate,0.96,0.97,0.96,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,184.83,47.29,53.40,vllm
ttft_p99_ms,426.71,65.44,104.53,vllm
tpot_median_ms,19.20,15.31,24.83,vllm
tpot_p99_ms,25.25,16.82,77.20,vllm
e2e_median_ms,885.53,573.03,952.25,vllm
e2e_p99_ms,1566.32,1041.39,1763.21,vllm
throughput_median_tps,41.20,61.41,38.76,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,37,39,329.48,0.00,344.70,1,2.90,1,,,,,,,37,,,
torchinferno,few_shot,39,40,295.18,0.00,311.15,1,3.21,1,,,,,,,39,,,
torchinferno,few_shot,67,41,67.94,0.00,83.95,1,11.91,1,,,,,,,67,,,
torchinferno,few_shot,69,42,66.04,0.00,83.00,1,12.05,1,,,,,,,69,,,
torchinferno,few_shot,66,43,69.40,0.00,86.26,1,11.59,1,,,,,,,66,,,
torchinferno,few_shot,43,44,225.80,0.00,246.10,1,4.06,1,,,,,,,43,,,
torchinferno,few_shot,74,45,63.22,0.00,82.80,1,12.08,1,,,,,,,74,,,
torchinferno,few_shot,68,46,66.30,0.00,86.99,1,11.50,1,,,,,,,68,,,
torchinferno,few_shot,41,47,261.64,0.00,282.05,1,3.55,1,,,,,,,41,,,
torchinferno,few_shot,76,48,63.21,0.00,84.66,1,11.81,1,,,,,,,76,,,
torchinferno,few_shot,46,49,175.62,0.00,199.95,1,5.00,1,,,,,,,46,,,
torchinferno,few_shot,72,50,64.93,0.00,88.16,1,11.34,1,,,,,,,72,,,
torchinferno,few_shot,65,51,134.78,0.00,159.96,1,6.25,1,,,,,,,65,,,
torchinferno,few_shot,34,52,378.57,0.00,405.75,1,2.46,1,,,,,,,34,,,
torchinferno,few_shot,64,53,148.46,0.00,173.20,1,5.77,1,,,,,,,64,,,
torchinferno,few_shot,45,54,194.52,25.90,220.42,2,9.07,1,,,,,,,45,,,
torchinferno,few_shot,49,55,125.64,26.41,152.06,2,13.15,1,,,,,,,49,,,
torchinferno,few_shot,73,56,64.12,28.04,92.16,2,21.70,1,,,,,,,73,,,
torchinferno,few_shot,52,57,72.57,30.36,102.93,2,19.43,1,,,,,,,52,,,
torchinferno,few_shot,44,58,209.04,31.20,240.24,2,8.33,1,,,,,,,44,,,
torchinferno,few_shot,50,59,107.60,30.61,138.21,2,14.47,1,,,,,,,50,,,
torchinferno,few_shot,70,60,64.27,32.12,96.39,2,20.75,1,,,,,,,70,,,
torchinferno,few_shot,40,61,276.16,34.30,310.46,2,6.44,1,,,,,,,40,,,
torchinferno,few_shot,38,62,310.61,0.00,347.03,1,2.88,1,,,,,,,38,,,
torchinferno,few_shot,75,63,63.59,34.32,97.91,2,20.43,1,,,,,,,75,,,
torchinferno,few_shot,51,64,89.60,39.83,129.43,2,15.45,1,,,,,,,51,,,
torchinferno,few_shot,36,65,346.52,40.06,386.57,2,5.17,1,,,,,,,36,,,
torchinferno,few_shot,82,66,132.29,0.00,146.08,1,6.85,1,,,,,,,82,,,
torchinferno,few_shot,87,67,131.46,0.00,144.07,1,6.94,1,,,,,,,87,,,
torchinferno,few_shot,81,68,133.46,0.00,148.33,1,6.74,1,,,,,,,81,,,
torchinferno,few_shot,100,69,68.06,0.00,81.00,1,12.35,1,,,,,,,100,,,
torchinferno,few_shot,95,70,123.25,0.00,138.95,1,7.20,1,,,,,,,95,,,
torchinferno,few_shot,89,71,131.22,0.00,144.75,1,6.91,1,,,,,,,89,,,
torchinferno,few_shot,86,72,133.20,0.00,147.54,1,6.78,1,,,,,,,86,,,
torchinferno,few_shot,88,73,131.82,0.00,147.11,1,6.80,1,,,,,,,88,,,
torchinferno,few_shot,106,74,62.31,0.00,80.11,1,12.48,1,,,,,,,106,,,
torchinferno,few_shot,90,75,128.26,0.00,147.19,1,6.79,1,,,,,,,90,,,
torchinferno,few_shot,96,76,124.15,0.00,142.52,1,7.02,1,,,,,,,96,,,
torchinferno,few_shot,101,77,65.26,0.00,86.03,1,11.62,1,,,,,,,101,,,
torchinferno,few_shot,92,78,127.99,0.00,148.88,1,6.72,1,,,,,,,92,,,
torchinferno,few_shot,98,79,68.23,0.00,89.07,1,11.23,1,,,,,,,98,,,
torchinferno,few_shot,53,80,126.70,0.00,146.77,1,6.81,1,,,,,,,53,,,
torchinferno,few_shot,97,81,123.63,0.00,145.50,1,6.87,1,,,,,,,97,,,
torchinferno,few_shot,80,82,137.98,0.00,159.59,1,6.27,1,,,,,,,80,,,
torchinferno,few_shot,55,83,84.95,0.00,109.19,1,9.16,1,,,,,,,55,,,
torchinferno,few_shot,105,84,63.70,0.00,88.32,1,11.32,1,,,,,,,105,,,
torchinferno,few_shot,93,85,125.91,25.42,151.33,2,13.22,1,,,,,,,93,,,
torchinferno,few_shot,84,86,133.89,24.93,158.82,2,12.59,1,,,,,,,84,,,
torchinferno,few_shot,85,87,131.14,0.00,159.08,1,6.29,1,,,,,,,85,,,
torchinferno,few_shot,77,88,139.45,29.59,169.04,2,11.83,1,,,,,,,77,,,
torchinferno,few_shot,108,89,62.24,27.87,90.11,2,22.20,1,,,,,,,108,,,
torchinferno,few_shot,78,90,141.11,28.00,169.11,2,11.83,1,,,,,,,78,,,
torchinferno,few_shot,91,91,130.23,29.45,159.69,2,12.52,1,,,,,,,91,,,
torchinferno,few_shot,99,92,66.53,34.86,101.38,2,19.73,1,,,,,,,99,,,
torchinferno,few_shot,83,93,133.37,36.75,170.12,2,11.76,1,,,,,,,83,,,
torchinferno,few_shot,79,94,135.53,40.21,175.74,2,11.38,1,,,,,,,79,,,
torchinferno,few_shot,103,95,64.65,39.41,104.06,2,19.22,1,,,,,,,103,,,
torchinferno,few_shot,94,96,124.94,41.09,166.03,2,12.05,1,,,,,,,94,,,
torchinferno,few_shot,54,97,102.57,41.29,143.86,2,13.90,1,,,,,,,54,,,
torchinferno,few_shot,109,98,142.86,0.00,155.77,1,6.42,1,,,,,,,109,,,
torchinferno,few_shot,134,99,68.99,0.00,81.34,1,12.29,1,,,,,,,134,,,
torchinferno,few_shot,122,100,133.53,0.00,146.83,1,6.81,1,,,,,,,122,,,
torchinferno,few_shot,57,101,109.28,0.00,122.17,1,8.19,1,,,,,,,57,,,
torchinferno,few_shot,117,102,138.37,0.00,151.90,1,6.58,1,,,,,,,117,,,
torchinferno,few_shot,112,103,140.36,0.00,155.99,1,6.41,1,,,,,,,112,,,
torchinferno,few_shot,127,104,128.86,0.00,144.05,1,6.94,1,,,,,,,127,,,
torchinferno,few_shot,102,105,149.98,0.00,165.40,1,6.05,1,,,,,,,102,,,
torchinferno,few_shot,133,106,68.54,0.00,85.93,1,11.64,1,,,,,,,133,,,
torchinferno,few_shot,58,107,90.13,0.00,108.47,1,9.22,1,,,,,,,58,,,
torchinferno,few_shot,113,108,138.46,0.00,158.26,1,6.32,1,,,,,,,113,,,
torchinferno,few_shot,115,109,136.85,0.00,157.50,1,6.35,1,,,,,,,115,,,
torchinferno,few_shot,119,110,134.65,0.00,155.19,1,6.44,1,,,,,,,119,,,
torchinferno,few_shot,110,111,141.25,0.00,163.66,1,6.11,1,,,,,,,110,,,
torchinferno,few_shot,129,112,123.17,0.00,145.34,1,6.88,1,,,,,,,129,,,
torchinferno,few_shot,131,113,71.14,0.00,93.99,1,10.64,1,,,,,,,131,,,
torchinferno,few_shot,123,114,132.93,0.00,157.70,1,6.34,1,,,,,,,123,,,
torchinferno,few_shot,121,115,134.19,26.12,160.31,2,12.48,1,,,,,,,121,,,
torchinferno,few_shot,128,116,125.46,26.11,151.57,2,13.19,1,,,,,,,128,,,
torchinferno,few_shot,56,117,147.33,29.75,177.09,2,11.29,1,,,,,,,56,,,
torchinferno,few_shot,124,118,131.86,30.99,162.85,2,12.28,1,,,,,,,124,,,
torchinferno,few_shot,116,119,137.38,32.05,169.42,2,11.80,1,,,,,,,116,,,
torchinferno,few_shot,126,120,129.22,31.37,160.59,2,12.45,1,,,,,,,126,,,
torchinferno,few_shot,125,121,131.06,32.12,163.19,2,12.26,1,,,,,,,125,,,
torchinferno,few_shot,135,122,66.87,34.51,101.38,2,19.73,1,,,,,,,135,,,
torchinferno,few_shot,118,123,135.01,35.36,170.37,2,11.74,1,,,,,,,118,,,
torchinferno,few_shot,59,124,73.30,35.77,109.07,2,18.34,1,,,,,,,59,,,
torchinferno,few_shot,114,125,138.32,36.72,175.04,2,11.43,1,,,,,,,114,,,
torchinferno,few_shot,107,126,145.00,36.85,181.85,2,11.00,1,,,,,,,107,,,
torchinferno,few_shot,111,127,140.13,41.68,181.81,2,11.00,1,,,,,,,111,,,
torchinferno,few_shot,104,128,146.45,41.71,188.16,2,10.63,1,,,,,,,104,,,
torchinferno,few_shot,120,129,133.10,43.23,176.33,2,11.34,1,,,,,,,120,,,
torchinferno,few_shot,130,130,147.63,0.00,160.85,1,6.22,1,,,,,,,130,,,
torchinferno,few_shot,158,131,122.89,0.00,135.36,1,7.39,1,,,,,,,158,,,
torchinferno,few_shot,148,132,134.50,0.00,149.88,1,6.67,1,,,,,,,148,,,
torchinferno,few_shot,138,133,145.45,0.00,157.84,1,6.34,1,,,,,,,138,,,
torchinferno,few_shot,159,134,122.31,0.00,137.24,1,7.29,1,,,,,,,159,,,
torchinferno,few_shot,145,135,137.33,0.00,154.15,1,6.49,1,,,,,,,145,,,
torchinferno,few_shot,157,136,125.74,0.00,141.03,1,7.09,1,,,,,,,157,,,
torchinferno,few_shot,136,137,145.94,0.00,162.58,1,6.15,1,,,,,,,136,,,
torchinferno,few_shot,160,138,119.84,0.00,138.98,1,7.20,1,,,,,,,160,,,
torchinferno,few_shot,60,139,125.13,0.00,142.45,1,7.02,1,,,,,,,60,,,
torchinferno,few_shot,156,140,128.04,0.00,147.74,1,6.77,1,,,,,,,156,,,
torchinferno,few_shot,137,141,143.15,0.00,166.11,1,6.02,1,,,,,,,137,,,
torchinferno,few_shot,142,142,140.54,0.00,163.62,1,6.11,1,,,,,,,142,,,
torchinferno,few_shot,153,143,132.74,0.00,156.40,1,6.39,1,,,,,,,153,,,
torchinferno,few_shot,132,144,146.43,28.08,174.51,2,11.46,1,,,,,,,132,,,
torchinferno,few_shot,161,145,118.21,28.71,146.92,2,13.61,1,,,,,,,161,,,
torchinferno,few_shot,141,146,141.18,28.73,169.91,2,11.77,1,,,,,,,141,,,
torchinferno,few_shot,61,147,103.86,27.98,131.85,2,15.17,1,,,,,,,61,,,
torchinferno,few_shot,62,148,86.03,29.62,115.65,2,17.29,1,,,,,,,62,,,
torchinferno,few_shot,150,149,132.96,32.66,165.62,2,12.08,1,,,,,,,150,,,
torchinferno,few_shot,144,150,137.06,33.26,170.32,2,11.74,1,,,,,,,144,,,
torchinferno,few_shot,152,151,132.61,32.22,164.83,2,12.13,1,,,,,,,152,,,
torchinferno,few_shot,140,152,142.03,32.77,174.80,2,11.44,1,,,,,,,140,,,
torchinferno,few_shot,146,153,139.18,32.08,171.25,2,11.68,1,,,,,,,146,,,
torchinferno,few_shot,139,154,140.66,36.69,177.36,2,11.28,1,,,,,,,139,,,
torchinferno,few_shot,149,155,134.13,36.92,171.06,2,11.69,1,,,,,,,149,,,
torchinferno,few_shot,63,156,68.23,37.39,105.62,2,18.94,1,,,,,,,63,,,
torchinferno,few_shot,151,157,133.88,37.70,171.58,2,11.66,1,,,,,,,151,,,
torchinferno,few_shot,154,158,130.32,39.78,170.11,2,11.76,1,,,,,,,154,,,
torchinferno,few_shot,143,159,140.40,39.20,179.60,2,11.14,1,,,,,,,143,,,
torchinferno,few_shot,147,160,138.23,19.76,177.75,3,16.88,0,,,,,,,147,,,
torchinferno,few_shot,155,161,128.37,43.49,171.85,2,11.64,1,,,,,,,155,,,
torchinferno,few_shot,165,162,158.61,0.00,172.36,1,5.80,1,,,,,,,165,,,
torchinferno,few_shot,176,163,151.95,0.00,165.36,1,6.05,1,,,,,,,176,,,
torchinferno,few_shot,178,164,149.53,0.00,163.59,1,6.11,1,,,,,,,178,,,
torchinferno,few_shot,191,165,136.46,0.00,149.75,1,6.68,1,,,,,,,191,,,
torchinferno,few_shot,162,166,162.13,0.00,177.74,1,5.63,1,,,,,,,162,,,
torchinferno,few_shot,170,167,156.22,0.00,174.16,1,5.74,1,,,,,,,170,,,
torchinferno,few_shot,192,168,134.91,0.00,151.28,1,6.61,1,,,,,,,192,,,
torchinferno,few_shot,180,169,148.15,0.00,165.31,1,6.05,1,,,,,,,180,,,
torchinferno,few_shot,169,170,158.68,0.00,176.18,1,5.68,1,,,,,,,169,,,
torchinferno,few_shot,163,171,160.85,0.00,180.41,1,5.54,1,,,,,,,163,,,
torchinferno,few_shot,166,172,160.31,0.00,179.49,1,5.57,1,,,,,,,166,,,
torchinferno,few_shot,179,173,147.49,0.00,160.82,1,6.22,1,,,,,,,179,,,
torchinferno,few_shot,186,174,142.04,0.00,162.37,1,6.16,1,,,,,,,186,,,
torchinferno,few_shot,171,175,158.24,0.00,178.55,1,5.60,1,,,,,,,171,,,
torchinferno,few_shot,189,176,138.66,0.00,161.55,1,6.19,1,,,,,,,189,,,
torchinferno,few_shot,164,177,162.83,24.21,187.04,2,10.69,1,,,,,,,164,,,
torchinferno,few_shot,174,178,153.55,28.03,181.57,2,11.01,1,,,,,,,174,,,
torchinferno,few_shot,188,179,140.86,25.88,166.74,2,11.99,1,,,,,,,188,,,
torchinferno,few_shot,185,180,140.96,0.00,169.79,1,5.89,1,,,,,,,185,,,
torchinferno,few_shot,167,181,158.13,29.60,187.73,2,10.65,1,,,,,,,167,,,
torchinferno,few_shot,182,182,143.35,29.22,172.57,2,11.59,1,,,,,,,182,,,
torchinferno,few_shot,172,183,156.63,29.01,185.63,2,10.77,1,,,,,,,172,,,
torchinferno,few_shot,168,184,158.82,29.78,188.60,2,10.60,1,,,,,,,168,,,
torchinferno,few_shot,184,185,143.71,29.39,173.10,2,11.55,1,,,,,,,184,,,
torchinferno,few_shot,190,186,138.96,30.11,169.07,2,11.83,1,,,,,,,190,,,
torchinferno,few_shot,175,187,152.36,33.26,185.62,2,10.77,1,,,,,,,175,,,
torchinferno,few_shot,181,188,143.91,33.44,177.35,2,11.28,1,,,,,,,181,,,
torchinferno,few_shot,183,189,144.04,0.00,176.24,1,5.67,1,,,,,,,183,,,
torchinferno,few_shot,177,190,150.68,35.08,185.75,2,10.77,1,,,,,,,177,,,
torchinferno,few_shot,187,191,139.64,37.25,176.89,2,11.31,1,,,,,,,187,,,
torchinferno,few_shot,173,192,155.31,37.53,192.85,2,10.37,1,,,,,,,173,,,
torchinferno,few_shot,193,193,134.65,36.23,170.88,2,11.70,1,,,,,,,193,,,
torchinferno,few_shot,213,194,147.06,0.00,159.62,1,6.26,1,,,,,,,213,,,
torchinferno,few_shot,196,195,166.31,0.00,177.73,1,5.63,1,,,,,,,196,,,
torchinferno,few_shot,212,196,148.42,0.00,161.93,1,6.18,1,,,,,,,212,,,
torchinferno,few_shot,195,197,165.28,0.00,179.62,1,5.57,1,,,,,,,195,,,
torchinferno,few_shot,194,198,163.86,0.00,180.92,1,5.53,1,,,,,,,194,,,
torchinferno,few_shot,200,199,159.42,0.00,176.88,1,5.65,1,,,,,,,200,,,
torchinferno,few_shot,225,200,136.65,0.00,152.17,1,6.57,1,,,,,,,225,,,
torchinferno,few_shot,217,201,143.68,0.00,160.83,1,6.22,1,,,,,,,217,,,
torchinferno,few_shot,203,202,160.73,0.00,175.89,1,5.69,1,,,,,,,203,,,
torchinferno,few_shot,220,203,142.32,0.00,159.07,1,6.29,1,,,,,,,220,,,
torchinferno,few_shot,218,204,143.55,0.00,161.81,1,6.18,1,,,,,,,218,,,
torchinferno,few_shot,224,205,137.02,0.00,150.16,1,6.66,1,,,,,,,224,,,
torchinferno,few_shot,219,206,143.63,0.00,162.13,1,6.17,1,,,,,,,219,,,
torchinferno,few_shot,214,207,145.01,0.00,167.75,1,5.96,1,,,,,,,214,,,
torchinferno,few_shot,222,208,138.58,0.00,161.27,1,6.20,1,,,,,,,222,,,
torchinferno,few_shot,215,209,146.59,0.00,168.85,1,5.92,1,,,,,,,215,,,
torchinferno,few_shot,216,210,147.29,0.00,169.25,1,5.91,1,,,,,,,216,,,
torchinferno,few_shot,207,211,154.07,0.00,178.43,1,5.60,1,,,,,,,207,,,
torchinferno,few_shot,201,212,158.46,0.00,186.07,1,5.37,1,,,,,,,201,,,
torchinferno,few_shot,205,213,157.14,0.00,183.12,1,5.46,1,,,,,,,205,,,
torchinferno,few_shot,210,214,150.71,0.00,176.91,1,5.65,1,,,,,,,210,,,
torchinferno,few_shot,208,215,149.56,0.00,179.32,1,5.58,1,,,,,,,208,,,
torchinferno,few_shot,206,216,156.07,0.00,184.09,1,5.43,1,,,,,,,206,,,
torchinferno,few_shot,209,217,151.58,28.39,179.97,2,11.11,1,,,,,,,209,,,
torchinferno,few_shot,198,218,160.82,32.57,193.39,2,10.34,1,,,,,,,198,,,
torchinferno,few_shot,223,219,139.37,30.29,169.66,2,11.79,1,,,,,,,223,,,
torchinferno,few_shot,197,220,163.34,38.35,201.69,2,9.92,1,,,,,,,197,,,
torchinferno,few_shot,221,221,141.60,37.88,179.48,2,11.14,1,,,,,,,221,,,
torchinferno,few_shot,199,222,160.43,0.00,201.78,1,4.96,1,,,,,,,199,,,
torchinferno,few_shot,204,223,156.96,40.77,197.73,2,10.11,1,,,,,,,204,,,
torchinferno,few_shot,202,224,160.99,40.49,201.47,2,9.93,1,,,,,,,202,,,
