model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-16T13:02:33.717993+00:00

Build Times
provider,build_time_s
torchinferno,50.0
vllm,261.2
sglang,177.4

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,141.18,71.75,79.86,vllm
ttft_p99_ms,717.15,137.26,590.35,vllm
tpot_median_ms,32.04,36.69,69.77,torchinferno
tpot_p99_ms,45.08,85.50,880.77,torchinferno
e2e_median_ms,165.17,95.98,136.39,vllm
e2e_p99_ms,744.20,173.19,962.21,vllm
throughput_median_tps,6.95,13.95,9.77,vllm
total_output_tokens,1460,1461,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,56.67,73.46,126.53,torchinferno
ttft_p99_ms,295.36,341.22,71076.77,torchinferno
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,74.70,90.55,208.99,torchinferno
e2e_p99_ms,310.94,372.36,71123.85,torchinferno
throughput_median_tps,13.39,11.04,4.79,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,198.94,77.32,84.83,vllm
ttft_p99_ms,1012.62,163.90,567.63,vllm
tpot_median_ms,35.32,37.41,75.60,torchinferno
tpot_p99_ms,48.90,94.91,927.52,torchinferno
e2e_median_ms,228.64,106.68,145.06,vllm
e2e_p99_ms,1045.23,204.39,907.66,vllm
throughput_median_tps,5.10,12.35,9.39,vllm
total_output_tokens,1442,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,433.21,79.38,67.62,sglang
ttft_last_turn_ms,177.82,83.70,111.77,vllm
ttft_growth_ratio,0.41,1.05,1.65,torchinferno
ttft_first_turn_median_ms,221.39,70.62,65.44,sglang
ttft_first_turn_p99_ms,1096.03,158.09,107.87,sglang
ttft_last_turn_median_ms,188.47,74.84,92.92,vllm
ttft_last_turn_p99_ms,211.96,157.15,562.45,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,53.40,35.39,52.06,vllm
ttft_p99_ms,761.73,97.46,115.74,vllm
tpot_median_ms,34.99,23.17,447.52,vllm
tpot_p99_ms,134.25,38.99,1089.47,vllm
e2e_median_ms,74.16,53.99,417.84,vllm
e2e_p99_ms,792.96,145.57,1134.08,vllm
throughput_median_tps,19.23,24.12,3.31,vllm
total_output_tokens,1460,1467,1458,vllm
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,torchinferno

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,183.35,46.91,54.53,vllm
ttft_p99_ms,436.11,63.80,473.68,vllm
tpot_median_ms,19.27,15.39,24.15,vllm
tpot_p99_ms,25.20,18.20,78.74,vllm
e2e_median_ms,861.96,573.44,904.13,vllm
e2e_p99_ms,1569.54,1050.37,1747.41,vllm
throughput_median_tps,40.76,60.33,39.94,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,76,39,66.29,0.00,81.89,1,12.21,1,,,,,,,76,,,
torchinferno,few_shot,43,40,227.95,0.00,242.60,1,4.12,1,,,,,,,43,,,
torchinferno,few_shot,37,41,329.22,0.00,345.15,1,2.90,1,,,,,,,37,,,
torchinferno,few_shot,39,42,292.96,0.00,311.76,1,3.21,1,,,,,,,39,,,
torchinferno,few_shot,68,43,70.04,0.00,88.48,1,11.30,1,,,,,,,68,,,
torchinferno,few_shot,41,44,261.49,0.00,275.15,1,3.63,1,,,,,,,41,,,
torchinferno,few_shot,69,45,70.26,0.00,89.27,1,11.20,1,,,,,,,69,,,
torchinferno,few_shot,42,46,243.88,0.00,263.37,1,3.80,1,,,,,,,42,,,
torchinferno,few_shot,64,47,150.77,0.00,171.62,1,5.83,1,,,,,,,64,,,
torchinferno,few_shot,48,48,142.48,0.00,162.78,1,6.14,1,,,,,,,48,,,
torchinferno,few_shot,65,49,138.12,0.00,161.12,1,6.21,1,,,,,,,65,,,
torchinferno,few_shot,47,50,158.68,0.00,181.37,1,5.51,1,,,,,,,47,,,
torchinferno,few_shot,66,51,71.93,0.00,95.30,1,10.49,1,,,,,,,66,,,
torchinferno,few_shot,38,52,309.58,0.00,335.55,1,2.98,1,,,,,,,38,,,
torchinferno,few_shot,51,53,92.02,27.72,119.74,2,16.70,1,,,,,,,51,,,
torchinferno,few_shot,52,54,74.54,29.08,103.62,2,19.30,1,,,,,,,52,,,
torchinferno,few_shot,36,55,343.33,33.17,376.49,2,5.31,1,,,,,,,36,,,
torchinferno,few_shot,75,56,65.95,32.72,98.68,2,20.27,1,,,,,,,75,,,
torchinferno,few_shot,79,57,63.37,32.40,95.77,2,20.88,1,,,,,,,79,,,
torchinferno,few_shot,50,58,108.63,32.45,141.08,2,14.18,1,,,,,,,50,,,
torchinferno,few_shot,49,59,123.58,35.69,159.27,2,12.56,1,,,,,,,49,,,
torchinferno,few_shot,46,60,176.35,0.00,210.96,1,4.74,1,,,,,,,46,,,
torchinferno,few_shot,40,61,276.10,37.40,313.49,2,6.38,1,,,,,,,40,,,
torchinferno,few_shot,70,62,69.20,36.71,105.91,2,18.88,1,,,,,,,70,,,
torchinferno,few_shot,73,63,66.67,38.10,104.77,2,19.09,1,,,,,,,73,,,
torchinferno,few_shot,44,64,208.04,40.09,248.13,2,8.06,1,,,,,,,44,,,
torchinferno,few_shot,45,65,192.63,39.31,231.93,2,8.62,1,,,,,,,45,,,
torchinferno,few_shot,80,66,143.19,0.00,157.44,1,6.35,1,,,,,,,80,,,
torchinferno,few_shot,89,67,139.06,0.00,151.06,1,6.62,1,,,,,,,89,,,
torchinferno,few_shot,82,68,143.54,0.00,155.86,1,6.42,1,,,,,,,82,,,
torchinferno,few_shot,90,69,135.68,0.00,151.54,1,6.60,1,,,,,,,90,,,
torchinferno,few_shot,109,70,66.64,0.00,80.46,1,12.43,1,,,,,,,109,,,
torchinferno,few_shot,81,71,143.83,0.00,158.04,1,6.33,1,,,,,,,81,,,
torchinferno,few_shot,67,72,155.68,0.00,172.37,1,5.80,1,,,,,,,67,,,
torchinferno,few_shot,86,73,138.66,0.00,155.47,1,6.43,1,,,,,,,86,,,
torchinferno,few_shot,105,74,68.25,0.00,85.42,1,11.71,1,,,,,,,105,,,
torchinferno,few_shot,106,75,68.40,0.00,85.64,1,11.68,1,,,,,,,106,,,
torchinferno,few_shot,88,76,137.89,0.00,156.60,1,6.39,1,,,,,,,88,,,
torchinferno,few_shot,85,77,138.23,0.00,158.60,1,6.31,1,,,,,,,85,,,
torchinferno,few_shot,92,78,135.20,0.00,155.63,1,6.43,1,,,,,,,92,,,
torchinferno,few_shot,101,79,70.02,0.00,90.25,1,11.08,1,,,,,,,101,,,
torchinferno,few_shot,87,80,137.51,0.00,159.27,1,6.28,1,,,,,,,87,,,
torchinferno,few_shot,55,81,92.17,0.00,114.86,1,8.71,1,,,,,,,55,,,
torchinferno,few_shot,98,82,72.30,0.00,95.53,1,10.47,1,,,,,,,98,,,
torchinferno,few_shot,53,83,128.91,0.00,154.53,1,6.47,1,,,,,,,53,,,
torchinferno,few_shot,96,84,133.75,0.00,158.91,1,6.29,1,,,,,,,96,,,
torchinferno,few_shot,54,85,109.27,27.49,136.76,2,14.62,1,,,,,,,54,,,
torchinferno,few_shot,95,86,135.85,0.00,162.11,1,6.17,1,,,,,,,95,,,
torchinferno,few_shot,56,87,76.12,27.84,103.97,2,19.24,1,,,,,,,56,,,
torchinferno,few_shot,104,88,69.03,29.80,98.83,2,20.24,1,,,,,,,104,,,
torchinferno,few_shot,91,89,135.81,31.81,167.62,2,11.93,1,,,,,,,91,,,
torchinferno,few_shot,77,90,149.87,30.69,180.56,2,11.08,1,,,,,,,77,,,
torchinferno,few_shot,97,91,132.17,0.00,162.92,1,6.14,1,,,,,,,97,,,
torchinferno,few_shot,78,92,146.66,34.62,181.27,2,11.03,1,,,,,,,78,,,
torchinferno,few_shot,94,93,134.97,33.58,168.54,2,11.87,1,,,,,,,94,,,
torchinferno,few_shot,83,94,139.53,36.59,176.12,2,11.36,1,,,,,,,83,,,
torchinferno,few_shot,99,95,70.93,37.84,108.77,2,18.39,1,,,,,,,99,,,
torchinferno,few_shot,84,96,139.27,38.90,178.16,2,11.23,1,,,,,,,84,,,
torchinferno,few_shot,93,97,135.94,38.42,174.35,2,11.47,1,,,,,,,93,,,
torchinferno,few_shot,112,98,146.08,0.00,156.95,1,6.37,1,,,,,,,112,,,
torchinferno,few_shot,134,99,65.28,0.00,78.91,1,12.67,1,,,,,,,134,,,
torchinferno,few_shot,117,100,135.76,0.00,150.29,1,6.65,1,,,,,,,117,,,
torchinferno,few_shot,113,101,142.56,0.00,158.03,1,6.33,1,,,,,,,113,,,
torchinferno,few_shot,131,102,66.96,0.00,82.03,1,12.19,1,,,,,,,131,,,
torchinferno,few_shot,119,103,135.33,0.00,150.10,1,6.66,1,,,,,,,119,,,
torchinferno,few_shot,123,104,132.20,0.00,148.02,1,6.76,1,,,,,,,123,,,
torchinferno,few_shot,60,105,83.89,0.00,101.04,1,9.90,1,,,,,,,60,,,
torchinferno,few_shot,122,106,131.60,0.00,150.30,1,6.65,1,,,,,,,122,,,
torchinferno,few_shot,110,107,147.05,0.00,164.62,1,6.07,1,,,,,,,110,,,
torchinferno,few_shot,115,108,142.94,0.00,161.84,1,6.18,1,,,,,,,115,,,
torchinferno,few_shot,127,109,127.78,0.00,148.89,1,6.72,1,,,,,,,127,,,
torchinferno,few_shot,100,110,150.29,0.00,173.81,1,5.75,1,,,,,,,100,,,
torchinferno,few_shot,129,111,127.85,0.00,150.63,1,6.64,1,,,,,,,129,,,
torchinferno,few_shot,57,112,138.59,0.00,163.34,1,6.12,1,,,,,,,57,,,
torchinferno,few_shot,102,113,150.70,0.00,176.35,1,5.67,1,,,,,,,102,,,
torchinferno,few_shot,121,114,135.21,24.50,159.71,2,12.52,1,,,,,,,121,,,
torchinferno,few_shot,114,115,144.41,25.69,170.10,2,11.76,1,,,,,,,114,,,
torchinferno,few_shot,103,116,149.95,28.46,178.41,2,11.21,1,,,,,,,103,,,
torchinferno,few_shot,118,117,135.29,29.14,164.43,2,12.16,1,,,,,,,118,,,
torchinferno,few_shot,120,118,134.74,28.49,163.23,2,12.25,1,,,,,,,120,,,
torchinferno,few_shot,126,119,129.88,29.78,159.66,2,12.53,1,,,,,,,126,,,
torchinferno,few_shot,139,120,62.79,31.08,93.88,2,21.30,1,,,,,,,139,,,
torchinferno,few_shot,111,121,144.04,32.96,177.00,2,11.30,1,,,,,,,111,,,
torchinferno,few_shot,107,122,149.60,30.58,180.18,2,11.10,1,,,,,,,107,,,
torchinferno,few_shot,59,123,100.11,33.64,133.75,2,14.95,1,,,,,,,59,,,
torchinferno,few_shot,128,124,128.86,31.75,160.61,2,12.45,1,,,,,,,128,,,
torchinferno,few_shot,124,125,131.26,33.41,164.66,2,12.15,1,,,,,,,124,,,
torchinferno,few_shot,58,126,119.67,0.00,152.67,1,6.55,1,,,,,,,58,,,
torchinferno,few_shot,116,127,140.64,36.59,177.23,2,11.28,1,,,,,,,116,,,
torchinferno,few_shot,108,128,146.55,38.76,185.31,2,10.79,1,,,,,,,108,,,
torchinferno,few_shot,125,129,130.38,38.19,168.57,2,11.86,1,,,,,,,125,,,
torchinferno,few_shot,142,130,143.24,0.00,154.54,1,6.47,1,,,,,,,142,,,
torchinferno,few_shot,137,131,143.91,0.00,158.71,1,6.30,1,,,,,,,137,,,
torchinferno,few_shot,138,132,144.16,0.00,158.52,1,6.31,1,,,,,,,138,,,
torchinferno,few_shot,133,133,146.94,0.00,161.62,1,6.19,1,,,,,,,133,,,
torchinferno,few_shot,130,134,150.03,0.00,164.28,1,6.09,1,,,,,,,130,,,
torchinferno,few_shot,145,135,137.74,0.00,155.89,1,6.41,1,,,,,,,145,,,
torchinferno,few_shot,136,136,146.94,0.00,163.64,1,6.11,1,,,,,,,136,,,
torchinferno,few_shot,160,137,124.68,0.00,142.43,1,7.02,1,,,,,,,160,,,
torchinferno,few_shot,158,138,128.18,0.00,145.65,1,6.87,1,,,,,,,158,,,
torchinferno,few_shot,148,139,135.90,0.00,155.26,1,6.44,1,,,,,,,148,,,
torchinferno,few_shot,156,140,128.96,0.00,149.52,1,6.69,1,,,,,,,156,,,
torchinferno,few_shot,159,141,124.57,0.00,145.92,1,6.85,1,,,,,,,159,,,
torchinferno,few_shot,157,142,126.68,0.00,150.32,1,6.65,1,,,,,,,157,,,
torchinferno,few_shot,153,143,130.43,0.00,154.18,1,6.49,1,,,,,,,153,,,
torchinferno,few_shot,161,144,124.41,24.81,149.22,2,13.40,1,,,,,,,161,,,
torchinferno,few_shot,146,145,138.86,26.66,165.52,2,12.08,1,,,,,,,146,,,
torchinferno,few_shot,140,146,141.67,29.67,171.34,2,11.67,1,,,,,,,140,,,
torchinferno,few_shot,151,147,132.42,28.54,160.96,2,12.43,1,,,,,,,151,,,
torchinferno,few_shot,149,148,135.56,27.35,162.90,2,12.28,1,,,,,,,149,,,
torchinferno,few_shot,143,149,140.18,30.99,171.17,2,11.68,1,,,,,,,143,,,
torchinferno,few_shot,154,150,129.36,30.89,160.25,2,12.48,1,,,,,,,154,,,
torchinferno,few_shot,135,151,147.64,29.27,176.91,2,11.30,1,,,,,,,135,,,
torchinferno,few_shot,61,152,139.33,31.99,171.32,2,11.67,1,,,,,,,61,,,
torchinferno,few_shot,63,153,89.20,31.58,120.77,2,16.56,1,,,,,,,63,,,
torchinferno,few_shot,132,154,148.65,32.64,181.29,2,11.03,1,,,,,,,132,,,
torchinferno,few_shot,144,155,139.19,35.79,174.99,2,11.43,1,,,,,,,144,,,
torchinferno,few_shot,152,156,132.82,34.10,166.92,2,11.98,1,,,,,,,152,,,
torchinferno,few_shot,150,157,132.22,36.86,169.08,2,11.83,1,,,,,,,150,,,
torchinferno,few_shot,155,158,128.93,37.10,166.03,2,12.05,1,,,,,,,155,,,
torchinferno,few_shot,141,159,143.17,37.11,180.27,2,11.09,1,,,,,,,141,,,
torchinferno,few_shot,147,160,136.27,20.87,178.01,3,16.85,0,,,,,,,147,,,
torchinferno,few_shot,62,161,105.98,43.47,149.45,2,13.38,1,,,,,,,62,,,
torchinferno,few_shot,165,162,158.90,0.00,171.68,1,5.82,1,,,,,,,165,,,
torchinferno,few_shot,162,163,162.02,0.00,173.91,1,5.75,1,,,,,,,162,,,
torchinferno,few_shot,183,164,143.94,0.00,156.38,1,6.39,1,,,,,,,183,,,
torchinferno,few_shot,170,165,154.31,0.00,169.50,1,5.90,1,,,,,,,170,,,
torchinferno,few_shot,171,166,156.72,0.00,169.66,1,5.89,1,,,,,,,171,,,
torchinferno,few_shot,178,167,147.13,0.00,162.36,1,6.16,1,,,,,,,178,,,
torchinferno,few_shot,186,168,143.03,0.00,157.51,1,6.35,1,,,,,,,186,,,
torchinferno,few_shot,189,169,140.63,0.00,156.16,1,6.40,1,,,,,,,189,,,
torchinferno,few_shot,176,170,148.84,0.00,166.27,1,6.01,1,,,,,,,176,,,
torchinferno,few_shot,180,171,145.22,0.00,163.67,1,6.11,1,,,,,,,180,,,
torchinferno,few_shot,192,172,136.91,0.00,155.13,1,6.45,1,,,,,,,192,,,
torchinferno,few_shot,185,173,142.12,0.00,161.76,1,6.18,1,,,,,,,185,,,
torchinferno,few_shot,169,174,157.59,0.00,176.86,1,5.65,1,,,,,,,169,,,
torchinferno,few_shot,166,175,160.36,0.00,180.70,1,5.53,1,,,,,,,166,,,
torchinferno,few_shot,163,176,161.08,0.00,184.45,1,5.42,1,,,,,,,163,,,
torchinferno,few_shot,179,177,147.41,0.00,171.17,1,5.84,1,,,,,,,179,,,
torchinferno,few_shot,191,178,137.86,0.00,164.05,1,6.10,1,,,,,,,191,,,
torchinferno,few_shot,168,179,155.47,27.65,183.12,2,10.92,1,,,,,,,168,,,
torchinferno,few_shot,167,180,156.85,28.82,185.67,2,10.77,1,,,,,,,167,,,
torchinferno,few_shot,193,181,135.25,27.70,162.95,2,12.27,1,,,,,,,193,,,
torchinferno,few_shot,177,182,146.87,29.57,176.44,2,11.34,1,,,,,,,177,,,
torchinferno,few_shot,174,183,152.98,28.68,181.66,2,11.01,1,,,,,,,174,,,
torchinferno,few_shot,188,184,139.84,30.76,170.60,2,11.72,1,,,,,,,188,,,
torchinferno,few_shot,173,185,152.38,33.01,185.39,2,10.79,1,,,,,,,173,,,
torchinferno,few_shot,190,186,139.87,31.56,171.43,2,11.67,1,,,,,,,190,,,
torchinferno,few_shot,181,187,146.62,32.03,178.65,2,11.20,1,,,,,,,181,,,
torchinferno,few_shot,164,188,160.64,34.07,194.71,2,10.27,1,,,,,,,164,,,
torchinferno,few_shot,184,189,141.78,36.56,178.35,2,11.21,1,,,,,,,184,,,
torchinferno,few_shot,175,190,150.37,35.51,185.88,2,10.76,1,,,,,,,175,,,
torchinferno,few_shot,172,191,153.91,37.99,191.90,2,10.42,1,,,,,,,172,,,
torchinferno,few_shot,187,192,140.32,39.74,180.06,2,11.11,1,,,,,,,187,,,
torchinferno,few_shot,182,193,144.55,41.44,185.99,2,10.75,1,,,,,,,182,,,
torchinferno,few_shot,194,194,162.32,0.00,173.40,1,5.77,1,,,,,,,194,,,
torchinferno,few_shot,201,195,156.68,0.00,168.06,1,5.95,1,,,,,,,201,,,
torchinferno,few_shot,206,196,150.22,0.00,164.44,1,6.08,1,,,,,,,206,,,
torchinferno,few_shot,224,197,132.97,0.00,146.18,1,6.84,1,,,,,,,224,,,
torchinferno,few_shot,220,198,138.07,0.00,153.15,1,6.53,1,,,,,,,220,,,
torchinferno,few_shot,218,199,140.96,0.00,155.47,1,6.43,1,,,,,,,218,,,
torchinferno,few_shot,200,200,155.12,0.00,171.51,1,5.83,1,,,,,,,200,,,
torchinferno,few_shot,212,201,143.57,0.00,161.11,1,6.21,1,,,,,,,212,,,
torchinferno,few_shot,222,202,138.51,0.00,154.38,1,6.48,1,,,,,,,222,,,
torchinferno,few_shot,210,203,145.48,0.00,163.14,1,6.13,1,,,,,,,210,,,
torchinferno,few_shot,196,204,160.64,0.00,177.88,1,5.62,1,,,,,,,196,,,
torchinferno,few_shot,217,205,140.43,0.00,160.27,1,6.24,1,,,,,,,217,,,
torchinferno,few_shot,215,206,142.99,0.00,162.12,1,6.17,1,,,,,,,215,,,
torchinferno,few_shot,208,207,148.97,0.00,166.78,1,6.00,1,,,,,,,208,,,
torchinferno,few_shot,225,208,130.35,0.00,150.42,1,6.65,1,,,,,,,225,,,
torchinferno,few_shot,195,209,158.53,0.00,181.38,1,5.51,1,,,,,,,195,,,
torchinferno,few_shot,205,210,152.02,0.00,173.99,1,5.75,1,,,,,,,205,,,
torchinferno,few_shot,213,211,145.82,0.00,166.31,1,6.01,1,,,,,,,213,,,
torchinferno,few_shot,207,212,150.82,0.00,173.40,1,5.77,1,,,,,,,207,,,
torchinferno,few_shot,199,213,158.09,0.00,180.68,1,5.53,1,,,,,,,199,,,
torchinferno,few_shot,219,214,140.87,0.00,164.64,1,6.07,1,,,,,,,219,,,
torchinferno,few_shot,216,215,142.49,0.00,169.37,1,5.90,1,,,,,,,216,,,
torchinferno,few_shot,203,216,154.55,0.00,181.72,1,5.50,1,,,,,,,203,,,
torchinferno,few_shot,221,217,139.43,27.19,166.62,2,12.00,1,,,,,,,221,,,
torchinferno,few_shot,211,218,145.58,29.65,175.24,2,11.41,1,,,,,,,211,,,
torchinferno,few_shot,214,219,145.74,0.00,174.48,1,5.73,1,,,,,,,214,,,
torchinferno,few_shot,223,220,135.75,32.19,167.94,2,11.91,1,,,,,,,223,,,
torchinferno,few_shot,209,221,146.51,32.33,178.84,2,11.18,1,,,,,,,209,,,
torchinferno,few_shot,198,222,157.05,34.92,191.96,2,10.42,1,,,,,,,198,,,
torchinferno,few_shot,202,223,153.16,38.28,191.44,2,10.45,1,,,,,,,202,,,
torchinferno,few_shot,204,224,152.75,37.97,190.73,2,10.49,1,,,,,,,204,,,
