model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-08T13:02:21.457866+00:00

Build Times
provider,build_time_s
torchinferno,47.2
vllm,174.8
sglang,224.7

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,149.81,123.70,143.59,vllm
ttft_p99_ms,818.44,239.71,604.34,vllm
tpot_median_ms,44.51,41.48,80.58,vllm
tpot_p99_ms,90.88,131.29,943.58,torchinferno
e2e_median_ms,187.94,156.38,222.58,vllm
e2e_p99_ms,860.33,291.47,1011.92,vllm
throughput_median_tps,6.37,8.95,5.34,vllm
total_output_tokens,1460,1466,1466,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,sglang

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,167.25,130.83,213.42,vllm
ttft_p99_ms,851.26,363.56,69885.32,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,178.95,157.05,342.01,vllm
e2e_p99_ms,963.09,379.63,69991.23,vllm
throughput_median_tps,5.59,6.37,2.92,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,154.11,170.17,vllm
ttft_p99_ms,,555.62,700.13,vllm
tpot_median_ms,,51.00,109.22,vllm
tpot_p99_ms,,403.65,966.70,vllm
e2e_median_ms,,202.16,285.21,vllm
e2e_p99_ms,,675.73,1001.80,vllm
throughput_median_tps,,6.76,4.60,vllm
total_output_tokens,,1450,1462,sglang
num_requests,,1000,1000,
correctness_rate,,0.98,0.98,vllm
ttft_first_turn_ms,,151.99,94.47,sglang
ttft_last_turn_ms,,179.47,209.99,vllm
ttft_growth_ratio,,1.18,2.22,vllm
ttft_first_turn_median_ms,,130.16,97.54,sglang
ttft_first_turn_p99_ms,,570.50,233.96,sglang
ttft_last_turn_median_ms,,159.24,204.91,vllm
ttft_last_turn_p99_ms,,555.67,313.02,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,32.53,50.82,vllm
ttft_p99_ms,,43.12,325.17,vllm
tpot_median_ms,,21.68,382.43,vllm
tpot_p99_ms,,30.09,1074.72,vllm
e2e_median_ms,,48.23,452.59,vllm
e2e_p99_ms,,108.83,1130.32,vllm
throughput_median_tps,,25.85,3.16,vllm
total_output_tokens,,1462,1452,vllm
num_requests,,992,992,
correctness_rate,,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,,75.37,71.09,sglang
ttft_p99_ms,,422.14,850.66,vllm
tpot_median_ms,,14.78,22.14,vllm
tpot_p99_ms,,46.99,112.25,vllm
e2e_median_ms,,663.75,904.31,vllm
e2e_p99_ms,,1637.16,1995.92,vllm
throughput_median_tps,,58.48,41.61,vllm
total_output_tokens,,36715,36715,
num_requests,,1000,1000,
correctness_rate,,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,82,67,120.69,0.00,148.04,1,6.75,1,,,,,,,82,,,
torchinferno,few_shot,78,68,127.04,28.13,155.16,2,12.89,1,,,,,,,78,,,
torchinferno,few_shot,96,69,105.47,0.00,126.84,1,7.88,1,,,,,,,96,,,
torchinferno,few_shot,75,70,137.21,27.99,165.20,2,12.11,1,,,,,,,75,,,
torchinferno,few_shot,88,71,111.96,0.00,145.58,1,6.87,1,,,,,,,88,,,
torchinferno,few_shot,76,72,134.18,0.00,165.81,1,6.03,1,,,,,,,76,,,
torchinferno,few_shot,86,73,121.02,0.00,152.73,1,6.55,1,,,,,,,86,,,
torchinferno,few_shot,81,74,126.17,0.00,161.88,1,6.18,1,,,,,,,81,,,
torchinferno,few_shot,93,75,106.81,37.82,144.63,2,13.83,1,,,,,,,93,,,
torchinferno,few_shot,70,76,143.41,39.31,182.72,2,10.95,1,,,,,,,70,,,
torchinferno,few_shot,91,77,107.97,42.95,150.93,2,13.25,1,,,,,,,91,,,
torchinferno,few_shot,71,78,137.97,0.00,185.23,1,5.40,1,,,,,,,71,,,
torchinferno,few_shot,95,79,107.49,0.00,147.47,1,6.78,1,,,,,,,95,,,
torchinferno,few_shot,83,80,128.52,39.62,168.14,2,11.89,1,,,,,,,83,,,
torchinferno,few_shot,84,81,123.82,44.25,168.07,2,11.90,1,,,,,,,84,,,
torchinferno,few_shot,97,82,100.31,0.00,147.96,1,6.76,1,,,,,,,97,,,
torchinferno,few_shot,73,83,137.53,51.36,188.89,2,10.59,1,,,,,,,73,,,
torchinferno,few_shot,67,84,144.65,0.00,200.39,1,4.99,1,,,,,,,67,,,
torchinferno,few_shot,79,85,131.29,50.22,181.50,2,11.02,1,,,,,,,79,,,
torchinferno,few_shot,85,86,122.81,0.00,175.18,1,5.71,1,,,,,,,85,,,
torchinferno,few_shot,72,87,138.68,0.00,198.39,1,5.04,1,,,,,,,72,,,
torchinferno,few_shot,68,88,143.74,0.00,205.13,1,4.87,1,,,,,,,68,,,
torchinferno,few_shot,77,89,130.08,62.13,192.21,2,10.41,1,,,,,,,77,,,
torchinferno,few_shot,89,90,114.18,0.00,175.25,1,5.71,1,,,,,,,89,,,
torchinferno,few_shot,58,91,159.37,0.00,170.53,1,5.86,1,,,,,,,58,,,
torchinferno,few_shot,98,92,148.76,0.00,166.94,1,5.99,1,,,,,,,98,,,
torchinferno,few_shot,117,93,120.55,0.00,141.61,1,7.06,1,,,,,,,117,,,
torchinferno,few_shot,100,94,148.72,0.00,169.93,1,5.88,1,,,,,,,100,,,
torchinferno,few_shot,115,95,131.49,0.00,150.52,1,6.64,1,,,,,,,115,,,
torchinferno,few_shot,110,96,136.62,0.00,159.25,1,6.28,1,,,,,,,110,,,
torchinferno,few_shot,112,97,139.71,0.00,157.80,1,6.34,1,,,,,,,112,,,
torchinferno,few_shot,109,98,134.01,0.00,163.10,1,6.13,1,,,,,,,109,,,
torchinferno,few_shot,102,99,147.95,0.00,174.45,1,5.73,1,,,,,,,102,,,
torchinferno,few_shot,108,100,146.29,22.94,169.23,2,11.82,1,,,,,,,108,,,
torchinferno,few_shot,122,101,118.67,0.00,146.14,1,6.84,1,,,,,,,122,,,
torchinferno,few_shot,106,102,138.20,0.00,174.45,1,5.73,1,,,,,,,106,,,
torchinferno,few_shot,107,103,137.83,37.27,175.10,2,11.42,1,,,,,,,107,,,
torchinferno,few_shot,111,104,133.96,36.17,170.13,2,11.76,1,,,,,,,111,,,
torchinferno,few_shot,119,105,124.40,0.00,157.31,1,6.36,1,,,,,,,119,,,
torchinferno,few_shot,105,106,140.72,0.00,181.10,1,5.52,1,,,,,,,105,,,
torchinferno,few_shot,101,107,143.31,0.00,187.13,1,5.34,1,,,,,,,101,,,
torchinferno,few_shot,118,108,119.86,42.52,162.38,2,12.32,1,,,,,,,118,,,
torchinferno,few_shot,103,109,151.85,35.16,187.01,2,10.69,1,,,,,,,103,,,
torchinferno,few_shot,59,110,131.24,38.55,169.78,2,11.78,1,,,,,,,59,,,
torchinferno,few_shot,99,111,153.80,41.65,195.45,2,10.23,1,,,,,,,99,,,
torchinferno,few_shot,113,112,128.43,0.00,176.99,1,5.65,1,,,,,,,113,,,
torchinferno,few_shot,114,113,131.10,45.71,176.81,2,11.31,1,,,,,,,114,,,
torchinferno,few_shot,116,114,131.04,40.74,171.78,2,11.64,1,,,,,,,116,,,
torchinferno,few_shot,61,115,84.05,45.94,129.99,2,15.39,1,,,,,,,61,,,
torchinferno,few_shot,94,116,188.07,52.71,240.78,2,8.31,1,,,,,,,94,,,
torchinferno,few_shot,121,117,114.61,56.09,170.70,2,11.72,1,,,,,,,121,,,
torchinferno,few_shot,104,118,150.33,49.03,199.37,2,10.03,1,,,,,,,104,,,
torchinferno,few_shot,60,119,102.31,0.00,156.17,1,6.40,1,,,,,,,60,,,
torchinferno,few_shot,120,120,124.58,52.93,177.51,2,11.27,1,,,,,,,120,,,
torchinferno,few_shot,130,121,140.88,0.00,155.74,1,6.42,1,,,,,,,130,,,
torchinferno,few_shot,123,122,153.70,0.00,170.32,1,5.87,1,,,,,,,123,,,
torchinferno,few_shot,136,123,135.75,0.00,149.89,1,6.67,1,,,,,,,136,,,
torchinferno,few_shot,153,124,104.24,0.00,123.66,1,8.09,1,,,,,,,153,,,
torchinferno,few_shot,145,125,123.50,0.00,138.42,1,7.22,1,,,,,,,145,,,
torchinferno,few_shot,131,126,143.46,0.00,162.69,1,6.15,1,,,,,,,131,,,
torchinferno,few_shot,134,127,134.42,0.00,158.97,1,6.29,1,,,,,,,134,,,
torchinferno,few_shot,125,128,158.25,20.75,179.00,2,11.17,1,,,,,,,125,,,
torchinferno,few_shot,133,129,138.68,0.00,166.59,1,6.00,1,,,,,,,133,,,
torchinferno,few_shot,128,130,146.70,29.11,175.81,2,11.38,1,,,,,,,128,,,
torchinferno,few_shot,124,131,154.85,29.89,184.74,2,10.83,1,,,,,,,124,,,
torchinferno,few_shot,148,132,117.65,0.00,146.79,1,6.81,1,,,,,,,148,,,
torchinferno,few_shot,152,133,111.62,30.09,141.71,2,14.11,1,,,,,,,152,,,
torchinferno,few_shot,137,134,134.46,0.00,166.27,1,6.01,1,,,,,,,137,,,
torchinferno,few_shot,132,135,138.39,38.75,177.13,2,11.29,1,,,,,,,132,,,
torchinferno,few_shot,138,136,129.35,0.00,166.97,1,5.99,1,,,,,,,138,,,
torchinferno,few_shot,63,137,112.53,39.66,152.20,2,13.14,1,,,,,,,63,,,
torchinferno,few_shot,129,138,145.07,0.00,189.73,1,5.27,1,,,,,,,129,,,
torchinferno,few_shot,143,139,127.24,40.30,167.54,2,11.94,1,,,,,,,143,,,
torchinferno,few_shot,126,140,152.69,44.71,197.40,2,10.13,1,,,,,,,126,,,
torchinferno,few_shot,142,141,128.80,0.00,171.17,1,5.84,1,,,,,,,142,,,
torchinferno,few_shot,154,142,106.04,47.09,153.13,2,13.06,1,,,,,,,154,,,
torchinferno,few_shot,127,143,152.62,0.00,200.85,1,4.98,1,,,,,,,127,,,
torchinferno,few_shot,149,144,114.33,51.88,166.21,2,12.03,1,,,,,,,149,,,
torchinferno,few_shot,146,145,119.22,52.03,171.25,2,11.68,1,,,,,,,146,,,
torchinferno,few_shot,62,146,142.69,51.31,194.00,2,10.31,1,,,,,,,62,,,
torchinferno,few_shot,139,147,130.89,54.66,185.55,2,10.78,1,,,,,,,139,,,
torchinferno,few_shot,135,148,132.51,60.95,193.46,2,10.34,1,,,,,,,135,,,
torchinferno,few_shot,141,149,129.37,56.80,186.17,2,10.74,1,,,,,,,141,,,
torchinferno,few_shot,144,150,126.60,56.60,183.19,2,10.92,1,,,,,,,144,,,
torchinferno,few_shot,140,151,125.41,65.49,190.90,2,10.48,1,,,,,,,140,,,
torchinferno,few_shot,147,152,116.66,43.45,203.55,3,14.74,0,,,,,,,147,,,
torchinferno,few_shot,165,153,194.49,0.00,205.58,1,4.86,1,,,,,,,165,,,
torchinferno,few_shot,160,154,198.53,0.00,215.19,1,4.65,1,,,,,,,160,,,
torchinferno,few_shot,176,155,177.78,0.00,195.01,1,5.13,1,,,,,,,176,,,
torchinferno,few_shot,178,156,175.37,0.00,193.90,1,5.16,1,,,,,,,178,,,
torchinferno,few_shot,179,157,178.99,0.00,194.06,1,5.15,1,,,,,,,179,,,
torchinferno,few_shot,169,158,188.02,0.00,207.41,1,4.82,1,,,,,,,169,,,
torchinferno,few_shot,159,159,204.36,0.00,223.69,1,4.47,1,,,,,,,159,,,
torchinferno,few_shot,158,160,207.73,0.00,226.83,1,4.41,1,,,,,,,158,,,
torchinferno,few_shot,170,161,188.57,0.00,210.24,1,4.76,1,,,,,,,170,,,
torchinferno,few_shot,157,162,201.02,0.00,230.76,1,4.33,1,,,,,,,157,,,
torchinferno,few_shot,155,163,213.71,25.05,238.76,2,8.38,1,,,,,,,155,,,
torchinferno,few_shot,181,164,168.87,30.72,199.59,2,10.02,1,,,,,,,181,,,
torchinferno,few_shot,171,165,182.64,0.00,214.62,1,4.66,1,,,,,,,171,,,
torchinferno,few_shot,156,166,212.95,0.00,242.49,1,4.12,1,,,,,,,156,,,
torchinferno,few_shot,150,167,248.25,39.47,287.73,2,6.95,1,,,,,,,150,,,
torchinferno,few_shot,183,168,163.62,0.00,202.67,1,4.93,1,,,,,,,183,,,
torchinferno,few_shot,184,169,168.14,34.30,202.44,2,9.88,1,,,,,,,184,,,
torchinferno,few_shot,163,170,195.85,0.00,234.05,1,4.27,1,,,,,,,163,,,
torchinferno,few_shot,175,171,180.99,38.20,219.19,2,9.12,1,,,,,,,175,,,
torchinferno,few_shot,172,172,180.30,43.54,223.84,2,8.94,1,,,,,,,172,,,
torchinferno,few_shot,166,173,188.71,0.00,233.21,1,4.29,1,,,,,,,166,,,
torchinferno,few_shot,167,174,189.95,43.31,233.27,2,8.57,1,,,,,,,167,,,
torchinferno,few_shot,174,175,182.33,42.63,224.96,2,8.89,1,,,,,,,174,,,
torchinferno,few_shot,151,176,246.09,51.34,297.43,2,6.72,1,,,,,,,151,,,
torchinferno,few_shot,177,177,178.01,46.78,224.79,2,8.90,1,,,,,,,177,,,
torchinferno,few_shot,162,178,201.50,0.00,246.52,1,4.06,1,,,,,,,162,,,
torchinferno,few_shot,161,179,196.35,53.06,249.41,2,8.02,1,,,,,,,161,,,
torchinferno,few_shot,173,180,185.61,48.56,234.18,2,8.54,1,,,,,,,173,,,
torchinferno,few_shot,180,181,169.11,0.00,225.79,1,4.43,1,,,,,,,180,,,
torchinferno,few_shot,164,182,194.57,54.73,249.30,2,8.02,1,,,,,,,164,,,
torchinferno,few_shot,182,183,164.39,60.96,225.35,2,8.88,1,,,,,,,182,,,
torchinferno,few_shot,168,184,183.82,64.55,248.36,2,8.05,1,,,,,,,168,,,
torchinferno,few_shot,189,185,202.29,0.00,215.09,1,4.65,1,,,,,,,189,,,
torchinferno,few_shot,185,186,208.75,0.00,224.33,1,4.46,1,,,,,,,185,,,
torchinferno,few_shot,212,187,168.06,0.00,180.33,1,5.55,1,,,,,,,212,,,
torchinferno,few_shot,201,188,185.74,0.00,200.67,1,4.98,1,,,,,,,201,,,
torchinferno,few_shot,196,189,195.37,0.00,209.63,1,4.77,1,,,,,,,196,,,
torchinferno,few_shot,216,190,134.56,0.00,155.56,1,6.43,1,,,,,,,216,,,
torchinferno,few_shot,192,191,200.69,0.00,218.77,1,4.57,1,,,,,,,192,,,
torchinferno,few_shot,215,192,165.79,0.00,182.93,1,5.47,1,,,,,,,215,,,
torchinferno,few_shot,206,193,173.83,0.00,199.06,1,5.02,1,,,,,,,206,,,
torchinferno,few_shot,207,194,173.24,0.00,198.11,1,5.05,1,,,,,,,207,,,
torchinferno,few_shot,214,195,167.48,0.00,188.23,1,5.31,1,,,,,,,214,,,
torchinferno,few_shot,186,196,207.31,0.00,238.74,1,4.19,1,,,,,,,186,,,
torchinferno,few_shot,210,197,167.82,0.00,198.26,1,5.04,1,,,,,,,210,,,
torchinferno,few_shot,208,198,171.42,0.00,202.02,1,4.95,1,,,,,,,208,,,
torchinferno,few_shot,203,199,181.97,0.00,213.08,1,4.69,1,,,,,,,203,,,
torchinferno,few_shot,209,200,171.17,34.31,205.48,2,9.73,1,,,,,,,209,,,
torchinferno,few_shot,195,201,190.21,0.00,230.38,1,4.34,1,,,,,,,195,,,
torchinferno,few_shot,211,202,161.80,42.31,204.11,2,9.80,1,,,,,,,211,,,
torchinferno,few_shot,188,203,210.65,34.32,244.97,2,8.16,1,,,,,,,188,,,
torchinferno,few_shot,194,204,191.89,0.00,236.00,1,4.24,1,,,,,,,194,,,
torchinferno,few_shot,190,205,209.28,36.31,245.59,2,8.14,1,,,,,,,190,,,
torchinferno,few_shot,199,206,192.39,0.00,231.82,1,4.31,1,,,,,,,199,,,
torchinferno,few_shot,204,207,183.94,38.76,222.69,2,8.98,1,,,,,,,204,,,
torchinferno,few_shot,205,208,173.22,0.00,222.41,1,4.50,1,,,,,,,205,,,
torchinferno,few_shot,213,209,162.41,0.00,210.33,1,4.75,1,,,,,,,213,,,
torchinferno,few_shot,202,210,178.14,51.32,229.46,2,8.72,1,,,,,,,202,,,
torchinferno,few_shot,187,211,211.68,47.02,258.70,2,7.73,1,,,,,,,187,,,
torchinferno,few_shot,193,212,192.88,57.37,250.25,2,7.99,1,,,,,,,193,,,
torchinferno,few_shot,191,213,200.17,0.00,256.76,1,3.89,1,,,,,,,191,,,
torchinferno,few_shot,197,214,188.66,58.17,246.82,2,8.10,1,,,,,,,197,,,
torchinferno,few_shot,200,215,187.29,0.00,244.95,1,4.08,1,,,,,,,200,,,
torchinferno,few_shot,198,216,186.70,66.43,253.12,2,7.90,1,,,,,,,198,,,
torchinferno,few_shot,232,217,130.25,0.00,142.67,1,7.01,1,,,,,,,232,,,
torchinferno,few_shot,246,218,115.61,0.00,124.49,1,8.03,1,,,,,,,246,,,
torchinferno,few_shot,218,219,150.39,0.00,166.36,1,6.01,1,,,,,,,218,,,
torchinferno,few_shot,233,220,125.13,0.00,144.76,1,6.91,1,,,,,,,233,,,
torchinferno,few_shot,234,221,133.19,0.00,145.44,1,6.88,1,,,,,,,234,,,
torchinferno,few_shot,228,222,133.40,0.00,155.75,1,6.42,1,,,,,,,228,,,
torchinferno,few_shot,220,223,145.93,0.00,171.08,1,5.85,1,,,,,,,220,,,
torchinferno,few_shot,217,224,152.87,0.00,177.93,1,5.62,1,,,,,,,217,,,
torchinferno,few_shot,225,225,138.55,0.00,168.02,1,5.95,1,,,,,,,225,,,
torchinferno,few_shot,242,226,121.13,0.00,145.34,1,6.88,1,,,,,,,242,,,
torchinferno,few_shot,241,227,115.81,32.16,147.97,2,13.52,1,,,,,,,241,,,
torchinferno,few_shot,236,228,129.02,0.00,156.16,1,6.40,1,,,,,,,236,,,
torchinferno,few_shot,231,229,134.12,29.61,163.73,2,12.22,1,,,,,,,231,,,
