model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-30T05:03:23.434408+00:00

Build Times
provider,build_time_s
torchinferno,697.6
vllm,627.8
sglang,355.5

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,163.36,141.36,149.29,vllm
ttft_p99_ms,2259.36,240.41,643.99,vllm
tpot_median_ms,45.55,47.19,71.42,torchinferno
tpot_p99_ms,787.99,131.62,322.14,vllm
e2e_median_ms,202.84,179.51,221.04,vllm
e2e_p99_ms,2285.77,299.25,677.52,vllm
throughput_median_tps,5.78,7.95,5.51,vllm
total_output_tokens,1461,1454,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,231.07,192.64,214.27,vllm
ttft_p99_ms,531.33,420.44,72479.64,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,247.58,216.16,347.51,vllm
e2e_p99_ms,569.93,458.24,72570.52,vllm
throughput_median_tps,4.04,4.63,2.88,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,307.65,163.84,173.06,vllm
ttft_p99_ms,586.44,327.06,636.24,vllm
tpot_median_ms,61.13,55.35,108.01,vllm
tpot_p99_ms,399.48,167.53,549.01,vllm
e2e_median_ms,370.93,207.74,275.76,vllm
e2e_p99_ms,665.88,409.32,716.15,vllm
throughput_median_tps,3.47,6.56,4.78,vllm
total_output_tokens,1442,1450,1450,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,419.13,141.25,118.04,sglang
ttft_last_turn_ms,386.14,155.67,208.31,vllm
ttft_growth_ratio,0.92,1.10,1.76,torchinferno
ttft_first_turn_median_ms,399.19,131.43,110.79,sglang
ttft_first_turn_p99_ms,608.08,296.39,193.76,sglang
ttft_last_turn_median_ms,387.74,151.16,201.52,vllm
ttft_last_turn_p99_ms,441.23,318.63,310.19,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,214.03,65.05,82.05,vllm
ttft_p99_ms,450.42,2051.52,796.27,torchinferno
tpot_median_ms,57.04,32.81,60.05,vllm
tpot_p99_ms,97.78,1732.52,162.65,torchinferno
e2e_median_ms,259.17,90.79,154.56,vllm
e2e_p99_ms,491.41,2137.10,829.55,torchinferno
throughput_median_tps,5.58,13.46,9.23,vllm
total_output_tokens,1484,1473,1462,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,284.02,70.29,69.29,sglang
ttft_p99_ms,1312.08,197.50,154.95,sglang
tpot_median_ms,22.88,14.77,22.73,vllm
tpot_p99_ms,63.26,19.69,28.63,vllm
e2e_median_ms,1082.80,612.92,865.36,vllm
e2e_p99_ms,2032.50,1001.25,1730.07,vllm
throughput_median_tps,33.36,59.76,40.93,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,36,37,2177.96,32.34,2210.30,2,0.90,1,,,,,,,36,,,
torchinferno,few_shot,42,38,2178.05,0.00,2210.78,1,0.45,1,,,,,,,42,,,
torchinferno,few_shot,22,39,2183.01,40.24,2223.25,2,0.90,1,,,,,,,22,,,
torchinferno,few_shot,45,40,2171.08,44.27,2215.35,2,0.90,1,,,,,,,45,,,
torchinferno,few_shot,44,41,2174.87,41.82,2216.70,2,0.90,1,,,,,,,44,,,
torchinferno,few_shot,23,42,2185.19,41.89,2227.07,2,0.90,1,,,,,,,23,,,
torchinferno,few_shot,18,43,2180.73,51.74,2232.47,2,0.90,1,,,,,,,18,,,
torchinferno,few_shot,39,44,2179.14,0.00,2224.12,1,0.45,1,,,,,,,39,,,
torchinferno,few_shot,30,45,2174.61,53.59,2228.21,2,0.90,1,,,,,,,30,,,
torchinferno,few_shot,33,46,2173.68,55.51,2229.18,2,0.90,1,,,,,,,33,,,
torchinferno,few_shot,37,47,2177.93,0.00,2229.33,1,0.45,1,,,,,,,37,,,
torchinferno,few_shot,49,48,2170.99,57.58,2228.57,2,0.90,1,,,,,,,49,,,
torchinferno,few_shot,50,49,2172.98,57.37,2230.35,2,0.90,1,,,,,,,50,,,
torchinferno,few_shot,32,50,2176.56,58.25,2234.80,2,0.89,1,,,,,,,32,,,
torchinferno,few_shot,19,51,2181.06,63.54,2244.59,2,0.89,1,,,,,,,19,,,
torchinferno,few_shot,66,52,516.63,0.00,527.65,1,1.90,1,,,,,,,66,,,
torchinferno,few_shot,58,53,2259.54,0.00,2278.57,1,0.44,1,,,,,,,58,,,
torchinferno,few_shot,57,54,2265.96,0.00,2280.70,1,0.44,1,,,,,,,57,,,
torchinferno,few_shot,68,55,515.34,0.00,529.62,1,1.89,1,,,,,,,68,,,
torchinferno,few_shot,64,56,521.87,0.00,539.86,1,1.85,1,,,,,,,64,,,
torchinferno,few_shot,67,57,513.23,0.00,534.25,1,1.87,1,,,,,,,67,,,
torchinferno,few_shot,60,58,2259.36,0.00,2285.77,1,0.44,1,,,,,,,60,,,
torchinferno,few_shot,74,59,189.42,0.00,212.77,1,4.70,1,,,,,,,74,,,
torchinferno,few_shot,69,60,508.85,0.00,535.73,1,1.87,1,,,,,,,69,,,
torchinferno,few_shot,82,61,176.49,0.00,202.54,1,4.94,1,,,,,,,82,,,
torchinferno,few_shot,83,62,177.22,24.45,201.67,2,9.92,1,,,,,,,83,,,
torchinferno,few_shot,72,63,502.64,0.00,535.82,1,1.87,1,,,,,,,72,,,
torchinferno,few_shot,54,64,2264.40,31.64,2296.04,2,0.87,1,,,,,,,54,,,
torchinferno,few_shot,81,65,175.22,0.00,210.20,1,4.76,1,,,,,,,81,,,
torchinferno,few_shot,80,66,179.48,0.00,213.51,1,4.68,1,,,,,,,80,,,
torchinferno,few_shot,61,67,2260.65,39.34,2299.99,2,0.87,1,,,,,,,61,,,
torchinferno,few_shot,55,68,2263.48,0.00,2302.47,1,0.43,1,,,,,,,55,,,
torchinferno,few_shot,63,69,2259.24,43.18,2302.42,2,0.87,1,,,,,,,63,,,
torchinferno,few_shot,77,70,187.87,37.97,225.83,2,8.86,1,,,,,,,77,,,
torchinferno,few_shot,52,71,2260.58,48.60,2309.18,2,0.87,1,,,,,,,52,,,
torchinferno,few_shot,65,72,514.13,0.00,561.48,1,1.78,1,,,,,,,65,,,
torchinferno,few_shot,79,73,179.57,48.70,228.27,2,8.76,1,,,,,,,79,,,
torchinferno,few_shot,62,74,2259.11,53.72,2312.84,2,0.86,1,,,,,,,62,,,
torchinferno,few_shot,56,75,2262.25,53.35,2315.60,2,0.86,1,,,,,,,56,,,
torchinferno,few_shot,78,76,178.88,55.37,234.25,2,8.54,1,,,,,,,78,,,
torchinferno,few_shot,71,77,508.94,0.00,562.18,1,1.78,1,,,,,,,71,,,
torchinferno,few_shot,73,78,509.11,51.37,560.49,2,3.57,1,,,,,,,73,,,
torchinferno,few_shot,59,79,2267.12,53.58,2320.69,2,0.86,1,,,,,,,59,,,
torchinferno,few_shot,76,80,184.56,0.00,243.90,1,4.10,1,,,,,,,76,,,
torchinferno,few_shot,51,81,2268.11,58.12,2326.24,2,0.86,1,,,,,,,51,,,
torchinferno,few_shot,75,82,186.46,62.53,248.99,2,8.03,1,,,,,,,75,,,
torchinferno,few_shot,70,83,511.95,61.11,573.06,2,3.49,1,,,,,,,70,,,
torchinferno,few_shot,86,84,166.79,0.00,182.56,1,5.48,1,,,,,,,86,,,
torchinferno,few_shot,97,85,152.22,0.00,168.89,1,5.92,1,,,,,,,97,,,
torchinferno,few_shot,113,86,132.15,0.00,143.29,1,6.98,1,,,,,,,113,,,
torchinferno,few_shot,85,87,174.85,0.00,189.13,1,5.29,1,,,,,,,85,,,
torchinferno,few_shot,89,88,167.55,0.00,184.60,1,5.42,1,,,,,,,89,,,
torchinferno,few_shot,98,89,153.12,0.00,174.27,1,5.74,1,,,,,,,98,,,
torchinferno,few_shot,88,90,169.67,0.00,188.47,1,5.31,1,,,,,,,88,,,
torchinferno,few_shot,96,91,156.10,0.00,179.85,1,5.56,1,,,,,,,96,,,
torchinferno,few_shot,110,92,130.20,0.00,156.91,1,6.37,1,,,,,,,110,,,
torchinferno,few_shot,100,93,152.72,0.00,177.59,1,5.63,1,,,,,,,100,,,
torchinferno,few_shot,101,94,151.82,0.00,177.79,1,5.62,1,,,,,,,101,,,
torchinferno,few_shot,92,95,161.78,0.00,190.00,1,5.26,1,,,,,,,92,,,
torchinferno,few_shot,90,96,160.58,0.00,193.81,1,5.16,1,,,,,,,90,,,
torchinferno,few_shot,107,97,135.81,32.06,167.87,2,11.91,1,,,,,,,107,,,
torchinferno,few_shot,108,98,135.25,34.57,169.83,2,11.78,1,,,,,,,108,,,
torchinferno,few_shot,84,99,176.23,31.89,208.12,2,9.61,1,,,,,,,84,,,
torchinferno,few_shot,112,100,131.42,0.00,166.47,1,6.01,1,,,,,,,112,,,
torchinferno,few_shot,115,101,128.92,0.00,162.86,1,6.14,1,,,,,,,115,,,
torchinferno,few_shot,111,102,131.49,38.91,170.41,2,11.74,1,,,,,,,111,,,
torchinferno,few_shot,106,103,138.07,0.00,182.02,1,5.49,1,,,,,,,106,,,
torchinferno,few_shot,94,104,157.84,42.78,200.62,2,9.97,1,,,,,,,94,,,
torchinferno,few_shot,91,105,161.21,45.19,206.40,2,9.69,1,,,,,,,91,,,
torchinferno,few_shot,105,106,145.41,0.00,188.83,1,5.30,1,,,,,,,105,,,
torchinferno,few_shot,114,107,123.27,51.26,174.52,2,11.46,1,,,,,,,114,,,
torchinferno,few_shot,93,108,157.68,51.19,208.87,2,9.58,1,,,,,,,93,,,
torchinferno,few_shot,102,109,149.69,0.00,198.91,1,5.03,1,,,,,,,102,,,
torchinferno,few_shot,87,110,170.77,0.00,220.37,1,4.54,1,,,,,,,87,,,
torchinferno,few_shot,95,111,156.95,0.00,210.95,1,4.74,1,,,,,,,95,,,
torchinferno,few_shot,103,112,142.81,57.97,200.78,2,9.96,1,,,,,,,103,,,
torchinferno,few_shot,99,113,153.09,56.42,209.51,2,9.55,1,,,,,,,99,,,
torchinferno,few_shot,109,114,136.80,0.00,193.42,1,5.17,1,,,,,,,109,,,
torchinferno,few_shot,104,115,145.55,63.79,209.35,2,9.55,1,,,,,,,104,,,
torchinferno,few_shot,123,116,159.49,0.00,174.50,1,5.73,1,,,,,,,123,,,
torchinferno,few_shot,133,117,151.23,0.00,160.22,1,6.24,1,,,,,,,133,,,
torchinferno,few_shot,134,118,150.38,0.00,159.97,1,6.25,1,,,,,,,134,,,
torchinferno,few_shot,117,119,175.96,0.00,189.47,1,5.28,1,,,,,,,117,,,
torchinferno,few_shot,137,120,135.74,0.00,158.15,1,6.32,1,,,,,,,137,,,
torchinferno,few_shot,145,121,125.61,0.00,146.58,1,6.82,1,,,,,,,145,,,
torchinferno,few_shot,130,122,153.07,0.00,173.99,1,5.75,1,,,,,,,130,,,
torchinferno,few_shot,131,123,156.16,0.00,173.84,1,5.75,1,,,,,,,131,,,
torchinferno,few_shot,136,124,145.38,0.00,167.44,1,5.97,1,,,,,,,136,,,
torchinferno,few_shot,119,125,167.24,0.00,197.35,1,5.07,1,,,,,,,119,,,
torchinferno,few_shot,126,126,158.57,29.58,188.15,2,10.63,1,,,,,,,126,,,
torchinferno,few_shot,132,127,151.88,28.82,180.70,2,11.07,1,,,,,,,132,,,
torchinferno,few_shot,120,128,171.99,28.89,200.88,2,9.96,1,,,,,,,120,,,
torchinferno,few_shot,135,129,141.56,36.13,177.68,2,11.26,1,,,,,,,135,,,
torchinferno,few_shot,129,130,159.51,0.00,190.89,1,5.24,1,,,,,,,129,,,
torchinferno,few_shot,143,131,131.92,35.87,167.79,2,11.92,1,,,,,,,143,,,
torchinferno,few_shot,138,132,135.07,0.00,176.69,1,5.66,1,,,,,,,138,,,
torchinferno,few_shot,146,133,125.85,39.70,165.56,2,12.08,1,,,,,,,146,,,
torchinferno,few_shot,121,134,163.26,46.16,209.42,2,9.55,1,,,,,,,121,,,
torchinferno,few_shot,124,135,168.03,38.44,206.47,2,9.69,1,,,,,,,124,,,
torchinferno,few_shot,139,136,138.13,43.64,181.78,2,11.00,1,,,,,,,139,,,
torchinferno,few_shot,122,137,162.99,0.00,213.25,1,4.69,1,,,,,,,122,,,
torchinferno,few_shot,140,138,131.51,52.66,184.17,2,10.86,1,,,,,,,140,,,
torchinferno,few_shot,118,139,175.31,46.03,221.34,2,9.04,1,,,,,,,118,,,
torchinferno,few_shot,144,140,127.14,53.59,180.73,2,11.07,1,,,,,,,144,,,
torchinferno,few_shot,125,141,157.43,56.54,213.97,2,9.35,1,,,,,,,125,,,
torchinferno,few_shot,142,142,130.39,0.00,186.30,1,5.37,1,,,,,,,142,,,
torchinferno,few_shot,128,143,155.73,57.02,212.76,2,9.40,1,,,,,,,128,,,
torchinferno,few_shot,127,144,158.24,0.00,215.83,1,4.63,1,,,,,,,127,,,
torchinferno,few_shot,141,145,135.68,56.81,192.48,2,10.39,1,,,,,,,141,,,
torchinferno,few_shot,116,146,173.40,62.04,235.44,2,8.49,1,,,,,,,116,,,
torchinferno,few_shot,147,147,123.23,220.88,564.98,3,5.31,0,,,,,,,147,,,
torchinferno,few_shot,166,148,560.97,0.00,577.20,1,1.73,1,,,,,,,166,,,
torchinferno,few_shot,178,149,542.84,0.00,559.13,1,1.79,1,,,,,,,178,,,
torchinferno,few_shot,153,150,586.25,0.00,599.40,1,1.67,1,,,,,,,153,,,
torchinferno,few_shot,157,151,575.65,0.00,596.12,1,1.68,1,,,,,,,157,,,
torchinferno,few_shot,158,152,579.99,0.00,596.27,1,1.68,1,,,,,,,158,,,
torchinferno,few_shot,148,153,591.80,0.00,612.53,1,1.63,1,,,,,,,148,,,
torchinferno,few_shot,159,154,576.77,0.00,599.29,1,1.67,1,,,,,,,159,,,
torchinferno,few_shot,165,155,563.63,0.00,592.23,1,1.69,1,,,,,,,165,,,
torchinferno,few_shot,161,156,576.09,24.85,600.95,2,3.33,1,,,,,,,161,,,
torchinferno,few_shot,163,157,573.30,0.00,597.77,1,1.67,1,,,,,,,163,,,
torchinferno,few_shot,160,158,575.45,0.00,605.36,1,1.65,1,,,,,,,160,,,
torchinferno,few_shot,171,159,559.70,0.00,588.64,1,1.70,1,,,,,,,171,,,
torchinferno,few_shot,149,160,594.04,29.85,623.89,2,3.21,1,,,,,,,149,,,
torchinferno,few_shot,150,161,588.48,36.29,624.76,2,3.20,1,,,,,,,150,,,
torchinferno,few_shot,175,162,554.93,32.77,587.70,2,3.40,1,,,,,,,175,,,
torchinferno,few_shot,156,163,576.21,0.00,617.61,1,1.62,1,,,,,,,156,,,
torchinferno,few_shot,172,164,556.76,37.80,594.56,2,3.36,1,,,,,,,172,,,
torchinferno,few_shot,176,165,554.50,0.00,589.42,1,1.70,1,,,,,,,176,,,
torchinferno,few_shot,162,166,570.43,0.00,612.72,1,1.63,1,,,,,,,162,,,
torchinferno,few_shot,170,167,557.20,0.00,601.78,1,1.66,1,,,,,,,170,,,
torchinferno,few_shot,152,168,580.67,49.96,630.63,2,3.17,1,,,,,,,152,,,
torchinferno,few_shot,169,169,556.56,0.00,607.48,1,1.65,1,,,,,,,169,,,
torchinferno,few_shot,155,170,585.41,43.27,628.69,2,3.18,1,,,,,,,155,,,
torchinferno,few_shot,173,171,559.21,43.98,603.19,2,3.32,1,,,,,,,173,,,
torchinferno,few_shot,177,172,544.00,54.71,598.71,2,3.34,1,,,,,,,177,,,
torchinferno,few_shot,154,173,578.84,56.60,635.44,2,3.15,1,,,,,,,154,,,
torchinferno,few_shot,167,174,563.24,56.93,620.17,2,3.22,1,,,,,,,167,,,
torchinferno,few_shot,164,175,569.55,55.51,625.07,2,3.20,1,,,,,,,164,,,
torchinferno,few_shot,174,176,551.09,61.09,612.18,2,3.27,1,,,,,,,174,,,
torchinferno,few_shot,179,177,542.29,0.00,600.51,1,1.67,1,,,,,,,179,,,
torchinferno,few_shot,168,178,566.96,58.75,625.72,2,3.20,1,,,,,,,168,,,
torchinferno,few_shot,151,179,587.69,65.15,652.84,2,3.06,1,,,,,,,151,,,
torchinferno,few_shot,199,180,562.90,0.00,569.88,1,1.75,1,,,,,,,199,,,
torchinferno,few_shot,191,181,568.27,0.00,585.36,1,1.71,1,,,,,,,191,,,
torchinferno,few_shot,205,182,546.70,0.00,564.47,1,1.77,1,,,,,,,205,,,
torchinferno,few_shot,180,183,594.51,0.00,608.99,1,1.64,1,,,,,,,180,,,
torchinferno,few_shot,208,184,543.81,0.00,562.90,1,1.78,1,,,,,,,208,,,
torchinferno,few_shot,201,185,555.45,0.00,574.41,1,1.74,1,,,,,,,201,,,
torchinferno,few_shot,196,186,564.52,0.00,584.32,1,1.71,1,,,,,,,196,,,
torchinferno,few_shot,200,187,560.22,0.00,580.26,1,1.72,1,,,,,,,200,,,
torchinferno,few_shot,189,188,578.83,0.00,599.79,1,1.67,1,,,,,,,189,,,
torchinferno,few_shot,207,189,549.86,0.00,571.75,1,1.75,1,,,,,,,207,,,
torchinferno,few_shot,198,190,559.03,27.85,586.88,2,3.41,1,,,,,,,198,,,
torchinferno,few_shot,204,191,554.66,24.77,579.43,2,3.45,1,,,,,,,204,,,
torchinferno,few_shot,182,192,585.11,33.25,618.35,2,3.23,1,,,,,,,182,,,
torchinferno,few_shot,210,193,539.27,0.00,573.13,1,1.74,1,,,,,,,210,,,
torchinferno,few_shot,195,194,565.37,0.00,598.10,1,1.67,1,,,,,,,195,,,
torchinferno,few_shot,193,195,566.90,35.78,602.68,2,3.32,1,,,,,,,193,,,
torchinferno,few_shot,206,196,552.65,0.00,583.77,1,1.71,1,,,,,,,206,,,
torchinferno,few_shot,183,197,588.14,0.00,623.50,1,1.60,1,,,,,,,183,,,
torchinferno,few_shot,187,198,577.74,42.74,620.47,2,3.22,1,,,,,,,187,,,
torchinferno,few_shot,181,199,589.91,42.93,632.83,2,3.16,1,,,,,,,181,,,
torchinferno,few_shot,211,200,163.45,41.74,205.19,2,9.75,1,,,,,,,211,,,
torchinferno,few_shot,194,201,569.53,0.00,611.85,1,1.63,1,,,,,,,194,,,
torchinferno,few_shot,190,202,572.94,46.41,619.35,2,3.23,1,,,,,,,190,,,
torchinferno,few_shot,209,203,540.33,50.17,590.50,2,3.39,1,,,,,,,209,,,
torchinferno,few_shot,192,204,568.51,0.00,619.26,1,1.61,1,,,,,,,192,,,
torchinferno,few_shot,186,205,583.19,0.00,631.82,1,1.58,1,,,,,,,186,,,
torchinferno,few_shot,185,206,579.11,0.00,635.60,1,1.57,1,,,,,,,185,,,
torchinferno,few_shot,188,207,580.15,50.57,630.72,2,3.17,1,,,,,,,188,,,
torchinferno,few_shot,202,208,552.50,56.58,609.08,2,3.28,1,,,,,,,202,,,
torchinferno,few_shot,184,209,585.66,55.77,641.43,2,3.12,1,,,,,,,184,,,
torchinferno,few_shot,197,210,562.49,58.61,621.11,2,3.22,1,,,,,,,197,,,
torchinferno,few_shot,203,211,553.62,0.00,613.23,1,1.63,1,,,,,,,203,,,
torchinferno,few_shot,212,212,176.49,0.00,185.04,1,5.40,1,,,,,,,212,,,
torchinferno,few_shot,228,213,145.47,0.00,159.65,1,6.26,1,,,,,,,228,,,
torchinferno,few_shot,224,214,150.59,0.00,166.90,1,5.99,1,,,,,,,224,,,
torchinferno,few_shot,217,215,165.84,0.00,182.06,1,5.49,1,,,,,,,217,,,
torchinferno,few_shot,242,216,125.37,0.00,141.13,1,7.09,1,,,,,,,242,,,
torchinferno,few_shot,222,217,156.59,0.00,175.37,1,5.70,1,,,,,,,222,,,
torchinferno,few_shot,234,218,137.39,0.00,158.86,1,6.29,1,,,,,,,234,,,
torchinferno,few_shot,236,219,134.20,0.00,156.72,1,6.38,1,,,,,,,236,,,
torchinferno,few_shot,214,220,166.66,0.00,193.42,1,5.17,1,,,,,,,214,,,
torchinferno,few_shot,235,221,138.88,0.00,161.73,1,6.18,1,,,,,,,235,,,
