model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-16T15:12:10.032195+00:00

Build Times
provider,build_time_s
torchinferno,37.4
vllm,265.2
sglang,170.0

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,141.42,77.27,79.26,vllm
ttft_p99_ms,718.61,187.90,522.69,vllm
tpot_median_ms,30.73,37.58,65.21,torchinferno
tpot_p99_ms,41.04,131.65,886.73,torchinferno
e2e_median_ms,165.38,106.68,133.93,vllm
e2e_p99_ms,736.52,229.80,953.78,vllm
throughput_median_tps,6.92,12.14,10.05,vllm
total_output_tokens,1461,1466,1461,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,64.97,72.56,133.03,torchinferno
ttft_p99_ms,397.81,379.45,70525.17,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,84.93,88.55,211.31,torchinferno
e2e_p99_ms,426.33,384.08,70579.80,vllm
throughput_median_tps,11.77,11.29,4.73,torchinferno
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,190.71,81.37,84.21,vllm
ttft_p99_ms,1049.83,190.36,458.69,vllm
tpot_median_ms,34.32,35.06,80.20,torchinferno
tpot_p99_ms,42.64,116.63,896.92,torchinferno
e2e_median_ms,217.90,110.18,143.52,vllm
e2e_p99_ms,1073.44,227.03,951.31,vllm
throughput_median_tps,5.07,12.24,9.07,vllm
total_output_tokens,1442,1450,1448,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,torchinferno
ttft_first_turn_ms,451.59,82.03,66.05,sglang
ttft_last_turn_ms,173.58,83.44,90.92,vllm
ttft_growth_ratio,0.38,1.02,1.38,torchinferno
ttft_first_turn_median_ms,260.28,74.08,60.29,sglang
ttft_first_turn_p99_ms,1135.53,178.70,105.99,sglang
ttft_last_turn_median_ms,186.35,71.51,89.73,vllm
ttft_last_turn_p99_ms,203.23,175.67,115.62,sglang

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,52.53,35.10,52.68,vllm
ttft_p99_ms,809.72,84.51,128.08,vllm
tpot_median_ms,34.67,22.97,417.64,vllm
tpot_p99_ms,72.98,37.53,1035.24,vllm
e2e_median_ms,73.48,53.34,414.70,vllm
e2e_p99_ms,833.95,131.48,1105.71,vllm
throughput_median_tps,19.73,24.54,3.32,vllm
total_output_tokens,1481,1475,1455,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,sglang

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,187.57,45.91,51.72,vllm
ttft_p99_ms,527.08,61.56,271.23,vllm
tpot_median_ms,18.75,15.27,25.08,vllm
tpot_p99_ms,25.96,16.74,65.41,vllm
e2e_median_ms,829.22,578.20,964.23,vllm
e2e_p99_ms,1558.93,1039.86,1738.70,vllm
throughput_median_tps,41.90,61.47,38.51,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx
torchinferno,few_shot,34,39,372.49,0.00,386.86,1,2.58,1,,,,,,,34,,,
torchinferno,few_shot,74,40,64.99,0.00,81.42,1,12.28,1,,,,,,,74,,,
torchinferno,few_shot,80,41,61.87,0.00,77.71,1,12.87,1,,,,,,,80,,,
torchinferno,few_shot,41,42,251.95,0.00,268.62,1,3.72,1,,,,,,,41,,,
torchinferno,few_shot,37,43,318.47,0.00,337.67,1,2.96,1,,,,,,,37,,,
torchinferno,few_shot,67,44,69.47,0.00,87.90,1,11.38,1,,,,,,,67,,,
torchinferno,few_shot,71,45,68.05,0.00,85.78,1,11.66,1,,,,,,,71,,,
torchinferno,few_shot,69,46,67.41,0.00,87.68,1,11.40,1,,,,,,,69,,,
torchinferno,few_shot,48,47,130.08,0.00,149.66,1,6.68,1,,,,,,,48,,,
torchinferno,few_shot,46,48,167.28,0.00,186.73,1,5.36,1,,,,,,,46,,,
torchinferno,few_shot,65,49,136.54,0.00,158.78,1,6.30,1,,,,,,,65,,,
torchinferno,few_shot,76,50,66.08,0.00,86.41,1,11.57,1,,,,,,,76,,,
torchinferno,few_shot,42,51,233.27,0.00,257.50,1,3.88,1,,,,,,,42,,,
torchinferno,few_shot,47,52,148.16,0.00,171.68,1,5.82,1,,,,,,,47,,,
torchinferno,few_shot,38,53,301.35,0.00,326.86,1,3.06,1,,,,,,,38,,,
torchinferno,few_shot,68,54,68.05,0.00,94.39,1,10.59,1,,,,,,,68,,,
torchinferno,few_shot,51,55,79.06,25.42,104.48,2,19.14,1,,,,,,,51,,,
torchinferno,few_shot,44,56,199.82,27.83,227.66,2,8.79,1,,,,,,,44,,,
torchinferno,few_shot,49,57,114.33,26.55,140.88,2,14.20,1,,,,,,,49,,,
torchinferno,few_shot,45,58,182.28,30.21,212.49,2,9.41,1,,,,,,,45,,,
torchinferno,few_shot,40,59,270.08,28.24,298.32,2,6.70,1,,,,,,,40,,,
torchinferno,few_shot,70,60,67.70,30.28,97.98,2,20.41,1,,,,,,,70,,,
torchinferno,few_shot,36,61,335.51,33.60,369.11,2,5.42,1,,,,,,,36,,,
torchinferno,few_shot,77,62,63.60,35.27,98.87,2,20.23,1,,,,,,,77,,,
torchinferno,few_shot,75,63,64.76,37.31,102.06,2,19.60,1,,,,,,,75,,,
torchinferno,few_shot,50,64,97.06,39.88,136.93,2,14.61,1,,,,,,,50,,,
torchinferno,few_shot,73,65,66.38,41.39,107.77,2,18.56,1,,,,,,,73,,,
torchinferno,few_shot,66,66,150.11,0.00,164.13,1,6.09,1,,,,,,,66,,,
torchinferno,few_shot,100,67,69.52,0.00,81.49,1,12.27,1,,,,,,,100,,,
torchinferno,few_shot,85,68,137.64,0.00,150.17,1,6.66,1,,,,,,,85,,,
torchinferno,few_shot,102,69,66.54,0.00,81.19,1,12.32,1,,,,,,,102,,,
torchinferno,few_shot,90,70,132.58,0.00,148.65,1,6.73,1,,,,,,,90,,,
torchinferno,few_shot,97,71,126.75,0.00,143.21,1,6.98,1,,,,,,,97,,,
torchinferno,few_shot,105,72,64.21,0.00,81.49,1,12.27,1,,,,,,,105,,,
torchinferno,few_shot,86,73,134.37,0.00,152.75,1,6.55,1,,,,,,,86,,,
torchinferno,few_shot,98,74,70.21,0.00,87.30,1,11.45,1,,,,,,,98,,,
torchinferno,few_shot,95,75,131.43,0.00,147.86,1,6.76,1,,,,,,,95,,,
torchinferno,few_shot,92,76,132.35,0.00,151.01,1,6.62,1,,,,,,,92,,,
torchinferno,few_shot,55,77,79.78,0.00,98.76,1,10.13,1,,,,,,,55,,,
torchinferno,few_shot,53,78,115.85,0.00,133.69,1,7.48,1,,,,,,,53,,,
torchinferno,few_shot,87,79,136.54,0.00,155.18,1,6.44,1,,,,,,,87,,,
torchinferno,few_shot,82,80,136.25,0.00,158.45,1,6.31,1,,,,,,,82,,,
torchinferno,few_shot,88,81,135.59,0.00,155.69,1,6.42,1,,,,,,,88,,,
torchinferno,few_shot,81,82,139.29,0.00,161.74,1,6.18,1,,,,,,,81,,,
torchinferno,few_shot,96,83,129.94,0.00,152.97,1,6.54,1,,,,,,,96,,,
torchinferno,few_shot,89,84,135.48,0.00,158.88,1,6.29,1,,,,,,,89,,,
torchinferno,few_shot,83,85,137.56,26.05,163.62,2,12.22,1,,,,,,,83,,,
torchinferno,few_shot,99,86,69.03,28.37,97.40,2,20.53,1,,,,,,,99,,,
torchinferno,few_shot,114,87,59.35,29.24,88.59,2,22.58,1,,,,,,,114,,,
torchinferno,few_shot,93,88,131.53,30.06,161.59,2,12.38,1,,,,,,,93,,,
torchinferno,few_shot,104,89,66.04,29.69,95.73,2,20.89,1,,,,,,,104,,,
torchinferno,few_shot,94,90,130.51,31.69,162.20,2,12.33,1,,,,,,,94,,,
torchinferno,few_shot,91,91,131.73,33.59,165.31,2,12.10,1,,,,,,,91,,,
torchinferno,few_shot,78,92,144.86,32.84,177.70,2,11.26,1,,,,,,,78,,,
torchinferno,few_shot,79,93,144.57,32.69,177.27,2,11.28,1,,,,,,,79,,,
torchinferno,few_shot,52,94,141.40,34.00,175.40,2,11.40,1,,,,,,,52,,,
torchinferno,few_shot,108,95,64.01,35.01,99.02,2,20.20,1,,,,,,,108,,,
torchinferno,few_shot,84,96,135.41,37.69,173.10,2,11.55,1,,,,,,,84,,,
torchinferno,few_shot,54,97,96.35,37.59,133.94,2,14.93,1,,,,,,,54,,,
torchinferno,few_shot,101,98,147.49,0.00,159.74,1,6.26,1,,,,,,,101,,,
torchinferno,few_shot,127,99,123.85,0.00,137.29,1,7.28,1,,,,,,,127,,,
torchinferno,few_shot,133,100,65.04,0.00,79.07,1,12.65,1,,,,,,,133,,,
torchinferno,few_shot,129,101,119.09,0.00,134.02,1,7.46,1,,,,,,,129,,,
torchinferno,few_shot,119,102,136.85,0.00,150.49,1,6.65,1,,,,,,,119,,,
torchinferno,few_shot,58,103,90.79,0.00,105.60,1,9.47,1,,,,,,,58,,,
torchinferno,few_shot,112,104,139.18,0.00,157.34,1,6.36,1,,,,,,,112,,,
torchinferno,few_shot,131,105,67.03,0.00,83.49,1,11.98,1,,,,,,,131,,,
torchinferno,few_shot,109,106,142.29,0.00,154.52,1,6.47,1,,,,,,,109,,,
torchinferno,few_shot,123,107,130.66,0.00,150.13,1,6.66,1,,,,,,,123,,,
torchinferno,few_shot,106,108,143.61,0.00,163.31,1,6.12,1,,,,,,,106,,,
torchinferno,few_shot,130,109,69.10,0.00,86.86,1,11.51,1,,,,,,,130,,,
torchinferno,few_shot,110,110,140.63,0.00,162.27,1,6.16,1,,,,,,,110,,,
torchinferno,few_shot,122,111,133.12,0.00,153.11,1,6.53,1,,,,,,,122,,,
torchinferno,few_shot,57,112,108.37,0.00,128.65,1,7.77,1,,,,,,,57,,,
torchinferno,few_shot,115,113,137.18,0.00,160.63,1,6.23,1,,,,,,,115,,,
torchinferno,few_shot,113,114,141.15,0.00,164.02,1,6.10,1,,,,,,,113,,,
torchinferno,few_shot,117,115,138.52,0.00,162.20,1,6.17,1,,,,,,,117,,,
torchinferno,few_shot,118,116,135.81,25.85,161.66,2,12.37,1,,,,,,,118,,,
torchinferno,few_shot,121,117,131.86,27.71,159.56,2,12.53,1,,,,,,,121,,,
torchinferno,few_shot,125,118,129.97,26.49,156.45,2,12.78,1,,,,,,,125,,,
torchinferno,few_shot,103,119,145.10,28.45,173.55,2,11.52,1,,,,,,,103,,,
torchinferno,few_shot,128,120,119.51,28.55,148.06,2,13.51,1,,,,,,,128,,,
torchinferno,few_shot,132,121,64.99,29.52,94.52,2,21.16,1,,,,,,,132,,,
torchinferno,few_shot,111,122,139.99,31.52,171.51,2,11.66,1,,,,,,,111,,,
torchinferno,few_shot,116,123,139.16,30.85,170.02,2,11.76,1,,,,,,,116,,,
torchinferno,few_shot,107,124,142.18,34.29,176.48,2,11.33,1,,,,,,,107,,,
torchinferno,few_shot,120,125,134.44,32.97,167.42,2,11.95,1,,,,,,,120,,,
torchinferno,few_shot,124,126,131.69,33.27,164.96,2,12.12,1,,,,,,,124,,,
torchinferno,few_shot,126,127,125.38,36.02,161.41,2,12.39,1,,,,,,,126,,,
torchinferno,few_shot,56,128,130.64,35.67,166.31,2,12.03,1,,,,,,,56,,,
torchinferno,few_shot,59,129,73.36,36.95,110.31,2,18.13,1,,,,,,,59,,,
torchinferno,few_shot,137,130,142.68,0.00,157.04,1,6.37,1,,,,,,,137,,,
torchinferno,few_shot,138,131,142.50,0.00,157.57,1,6.35,1,,,,,,,138,,,
torchinferno,few_shot,159,132,127.28,0.00,139.98,1,7.14,1,,,,,,,159,,,
torchinferno,few_shot,136,133,145.60,0.00,159.90,1,6.25,1,,,,,,,136,,,
torchinferno,few_shot,145,134,138.75,0.00,155.86,1,6.42,1,,,,,,,145,,,
torchinferno,few_shot,60,135,130.40,0.00,146.04,1,6.85,1,,,,,,,60,,,
torchinferno,few_shot,157,136,128.49,0.00,144.38,1,6.93,1,,,,,,,157,,,
torchinferno,few_shot,156,137,127.44,0.00,145.79,1,6.86,1,,,,,,,156,,,
torchinferno,few_shot,160,138,125.32,0.00,143.25,1,6.98,1,,,,,,,160,,,
torchinferno,few_shot,153,139,130.61,0.00,150.52,1,6.64,1,,,,,,,153,,,
torchinferno,few_shot,158,140,127.91,0.00,146.60,1,6.82,1,,,,,,,158,,,
torchinferno,few_shot,134,141,147.73,0.00,167.57,1,5.97,1,,,,,,,134,,,
torchinferno,few_shot,148,142,136.23,0.00,158.34,1,6.32,1,,,,,,,148,,,
torchinferno,few_shot,142,143,142.28,0.00,164.05,1,6.10,1,,,,,,,142,,,
torchinferno,few_shot,150,144,131.96,28.01,159.97,2,12.50,1,,,,,,,150,,,
torchinferno,few_shot,62,145,90.46,25.93,116.38,2,17.18,1,,,,,,,62,,,
torchinferno,few_shot,135,146,146.09,27.70,173.79,2,11.51,1,,,,,,,135,,,
torchinferno,few_shot,141,147,141.43,29.44,170.87,2,11.70,1,,,,,,,141,,,
torchinferno,few_shot,139,148,143.40,29.02,172.41,2,11.60,1,,,,,,,139,,,
torchinferno,few_shot,140,149,142.48,30.06,172.54,2,11.59,1,,,,,,,140,,,
torchinferno,few_shot,144,150,141.71,29.20,170.92,2,11.70,1,,,,,,,144,,,
torchinferno,few_shot,149,151,135.32,29.36,164.68,2,12.14,1,,,,,,,149,,,
torchinferno,few_shot,155,152,130.29,30.02,160.31,2,12.48,1,,,,,,,155,,,
torchinferno,few_shot,61,153,106.11,32.12,138.23,2,14.47,1,,,,,,,61,,,
torchinferno,few_shot,143,154,139.91,33.89,173.80,2,11.51,1,,,,,,,143,,,
torchinferno,few_shot,146,155,136.77,34.45,171.21,2,11.68,1,,,,,,,146,,,
torchinferno,few_shot,151,156,132.18,34.47,166.65,2,12.00,1,,,,,,,151,,,
torchinferno,few_shot,63,157,71.93,35.64,107.57,2,18.59,1,,,,,,,63,,,
torchinferno,few_shot,161,158,125.29,35.71,161.00,2,12.42,1,,,,,,,161,,,
torchinferno,few_shot,152,159,132.53,36.32,168.85,2,11.84,1,,,,,,,152,,,
torchinferno,few_shot,154,160,130.46,37.88,168.34,2,11.88,1,,,,,,,154,,,
torchinferno,few_shot,147,161,137.14,20.98,179.11,3,16.75,0,,,,,,,147,,,
torchinferno,few_shot,163,162,158.95,0.00,171.49,1,5.83,1,,,,,,,163,,,
torchinferno,few_shot,178,163,147.41,0.00,161.47,1,6.19,1,,,,,,,178,,,
torchinferno,few_shot,165,164,158.54,0.00,171.54,1,5.83,1,,,,,,,165,,,
torchinferno,few_shot,162,165,159.06,0.00,174.11,1,5.74,1,,,,,,,162,,,
torchinferno,few_shot,189,166,139.61,0.00,153.85,1,6.50,1,,,,,,,189,,,
torchinferno,few_shot,176,167,151.90,0.00,166.17,1,6.02,1,,,,,,,176,,,
torchinferno,few_shot,171,168,152.13,0.00,169.95,1,5.88,1,,,,,,,171,,,
torchinferno,few_shot,183,169,145.75,0.00,161.46,1,6.19,1,,,,,,,183,,,
torchinferno,few_shot,180,170,147.36,0.00,164.22,1,6.09,1,,,,,,,180,,,
torchinferno,few_shot,169,171,154.45,0.00,173.58,1,5.76,1,,,,,,,169,,,
torchinferno,few_shot,166,172,155.56,0.00,176.53,1,5.66,1,,,,,,,166,,,
torchinferno,few_shot,179,173,147.41,0.00,167.33,1,5.98,1,,,,,,,179,,,
torchinferno,few_shot,170,174,156.38,0.00,175.25,1,5.71,1,,,,,,,170,,,
torchinferno,few_shot,186,175,143.76,0.00,164.40,1,6.08,1,,,,,,,186,,,
torchinferno,few_shot,185,176,142.82,0.00,165.94,1,6.03,1,,,,,,,185,,,
torchinferno,few_shot,191,177,138.63,0.00,161.16,1,6.21,1,,,,,,,191,,,
torchinferno,few_shot,190,178,139.11,25.01,164.12,2,12.19,1,,,,,,,190,,,
torchinferno,few_shot,173,179,153.11,26.40,179.51,2,11.14,1,,,,,,,173,,,
torchinferno,few_shot,174,180,152.17,27.17,179.33,2,11.15,1,,,,,,,174,,,
torchinferno,few_shot,181,181,146.07,27.57,173.64,2,11.52,1,,,,,,,181,,,
torchinferno,few_shot,167,182,157.56,27.14,184.69,2,10.83,1,,,,,,,167,,,
torchinferno,few_shot,192,183,136.40,0.00,165.17,1,6.05,1,,,,,,,192,,,
torchinferno,few_shot,184,184,145.41,27.98,173.38,2,11.54,1,,,,,,,184,,,
torchinferno,few_shot,164,185,158.90,29.03,187.93,2,10.64,1,,,,,,,164,,,
torchinferno,few_shot,193,186,136.40,28.49,164.89,2,12.13,1,,,,,,,193,,,
torchinferno,few_shot,187,187,141.90,29.42,171.31,2,11.67,1,,,,,,,187,,,
torchinferno,few_shot,175,188,151.87,31.29,183.17,2,10.92,1,,,,,,,175,,,
torchinferno,few_shot,182,189,145.12,33.87,178.99,2,11.17,1,,,,,,,182,,,
torchinferno,few_shot,168,190,154.90,35.42,190.31,2,10.51,1,,,,,,,168,,,
torchinferno,few_shot,177,191,150.49,34.34,184.83,2,10.82,1,,,,,,,177,,,
torchinferno,few_shot,188,192,139.25,35.85,175.09,2,11.42,1,,,,,,,188,,,
torchinferno,few_shot,172,193,152.00,38.57,190.57,2,10.49,1,,,,,,,172,,,
torchinferno,few_shot,195,194,157.55,0.00,170.95,1,5.85,1,,,,,,,195,,,
torchinferno,few_shot,196,195,157.12,0.00,170.92,1,5.85,1,,,,,,,196,,,
torchinferno,few_shot,218,196,139.53,0.00,153.31,1,6.52,1,,,,,,,218,,,
torchinferno,few_shot,203,197,152.20,0.00,167.02,1,5.99,1,,,,,,,203,,,
torchinferno,few_shot,200,198,157.23,0.00,169.91,1,5.89,1,,,,,,,200,,,
torchinferno,few_shot,213,199,144.42,0.00,157.96,1,6.33,1,,,,,,,213,,,
torchinferno,few_shot,199,200,154.86,0.00,171.85,1,5.82,1,,,,,,,199,,,
torchinferno,few_shot,217,201,142.04,0.00,156.92,1,6.37,1,,,,,,,217,,,
torchinferno,few_shot,224,202,135.60,0.00,151.28,1,6.61,1,,,,,,,224,,,
torchinferno,few_shot,207,203,149.51,0.00,167.58,1,5.97,1,,,,,,,207,,,
torchinferno,few_shot,205,204,152.65,0.00,169.11,1,5.91,1,,,,,,,205,,,
torchinferno,few_shot,219,205,138.79,0.00,157.65,1,6.34,1,,,,,,,219,,,
torchinferno,few_shot,214,206,143.22,0.00,161.26,1,6.20,1,,,,,,,214,,,
torchinferno,few_shot,206,207,151.77,0.00,170.18,1,5.88,1,,,,,,,206,,,
torchinferno,few_shot,216,208,141.19,0.00,161.23,1,6.20,1,,,,,,,216,,,
torchinferno,few_shot,208,209,146.07,0.00,166.50,1,6.01,1,,,,,,,208,,,
torchinferno,few_shot,225,210,130.79,0.00,152.51,1,6.56,1,,,,,,,225,,,
torchinferno,few_shot,220,211,140.05,0.00,160.23,1,6.24,1,,,,,,,220,,,
torchinferno,few_shot,210,212,143.66,0.00,167.56,1,5.97,1,,,,,,,210,,,
torchinferno,few_shot,194,213,159.96,0.00,183.18,1,5.46,1,,,,,,,194,,,
torchinferno,few_shot,215,214,142.92,0.00,165.90,1,6.03,1,,,,,,,215,,,
torchinferno,few_shot,201,215,154.89,0.00,181.95,1,5.50,1,,,,,,,201,,,
torchinferno,few_shot,223,216,136.04,27.46,163.51,2,12.23,1,,,,,,,223,,,
torchinferno,few_shot,211,217,144.39,28.59,172.98,2,11.56,1,,,,,,,211,,,
torchinferno,few_shot,209,218,146.31,28.26,174.57,2,11.46,1,,,,,,,209,,,
torchinferno,few_shot,197,219,156.25,31.77,188.02,2,10.64,1,,,,,,,197,,,
torchinferno,few_shot,198,220,157.92,33.53,191.45,2,10.45,1,,,,,,,198,,,
torchinferno,few_shot,212,221,144.01,0.00,178.30,1,5.61,1,,,,,,,212,,,
torchinferno,few_shot,221,222,136.95,35.95,172.91,2,11.57,1,,,,,,,221,,,
torchinferno,few_shot,202,223,154.44,36.28,190.72,2,10.49,1,,,,,,,202,,,
torchinferno,few_shot,204,224,152.35,37.09,189.45,2,10.56,1,,,,,,,204,,,
